Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
161000,17781830,635955,1600000000,9600000000,10000,60000,9953769471782,88706285,112459061,2128,1582218170,1000,444,2085792,3164432084,2592135767,17407864233,21896324233,9984100388,15899612,5767372,103151391960,7359761800,104601,1049101238,3581700,65181497200,70982427,3224855777,3156260204,3848496,11862744600,996151504,999994683,5317,18187,999521183,478817,4208343917,1047866500,6742,1052099520,999990935,9065,999931387,68613,1052083713,1000,1000,1000,1000,1000,1000,1000,103151347199,7360274100,946,1049027336,3765600,65185363400,26248379,3180299329,3156756785,3823188,11863259100,996176812,999998403,1597,17515,999461630,538370,4209008370,1047459700,5,1052253620,999997970,2030,999920615,79385,1052251585,1000,1000,1000,1000,1000,1000,1000,103151183562,7360083200,103396,1049228497,3622600,65183686400,40238495,3194208495,3156661807,3814897,11862995400,996185103,999998783,1217,9586,999478079,521921,4208879821,1047438900,1,1052225780,999992235,7765,999925186,74814,1052218014,1000,1000,1000,1000,1000,1000,1000
162000,17837590,631634,1610000000,9660000000,10000,60000,9953530848686,89207000,113054163,1236,1592162410,1000,509,2092815,3184322348,2592089886,17407910114,21896297014,9984050105,15949895,5804453,103171222722,7406095600,103620,1055860898,3441600,65591845600,71279018,3245007418,3176135532,3873328,11935570500,996126672,999993942,6058,8214,999522382,477618,4234846018,1054449600,6700,1058721260,999995926,4074,999928314,71686,1058710486,1000,1000,1000,1000,1000,1000,1000,103171136834,7406551000,104099,1055498523,3943700,65595262800,26598456,3200483506,3176553255,3800995,11935941900,996199005,999999906,94,80811,999528356,471644,4235396644,1054064200,3,1058866480,999976912,23088,999937511,62489,1058843389,1000,1000,1000,1000,1000,1000,1000,103171152267,7406384300,969,1055419573,3910000,65593776600,40063933,3213876933,3176480176,3757048,11935681200,996242952,999999660,340,86212,999508736,491264,4235304764,1054054200,6340,1058837340,999993588,6412,999933712,66288,1058824588,1000,1000,1000,1000,1000,1000,1000
163000,17892970,631076,1620000000,9720000000,10000,60000,9953291282915,90625738,114422687,11174,1602107030,1000,5669,2069137,3204191712,2592179953,17407820047,21896140047,9984113943,15886057,5841755,103191212646,7452458100,1010,1061936633,3893000,66002488200,72840881,3266439131,3195990335,3813690,12008322900,996186310,999999642,358,83152,999512717,487283,4261318283,1061103900,6901,1065341340,999993509,6491,999933652,66348,1065327948,1000,1000,1000,1000,1000,1000,1000,103190969870,7452920200,104074,1062287110,3803800,66005940400,25875025,3219631275,3196440944,3862956,12008838000,996137044,999987204,12796,20548,999500704,499296,4261920796,1060683300,6300,1065487540,999998612,1388,999927848,72152,1065479852,1000,1000,1000,1000,1000,1000,1000,103191000516,7452704800,963,1061968224,3982100,66004040800,39628399,3233292849,3196330914,3806055,12008456100,996193945,999999548,452,79993,999502579,497421,4261773721,1060676700,6640,1065451940,999997507,2493,999933093,66907,1065442807,1000,1000,1000,1000,1000,1000,1000
164000,17948310,618238,1630000000,9780000000,10000,60000,9953054113458,89652552,113473232,11122,1612051690,1000,61836,2073744,3224081136,2592360210,17407639790,21896007890,9984131676,15868324,5878612,103211028058,7498877800,102922,1068599318,3944300,66413656400,72972512,3286466312,3215877816,3816451,12081267300,996183549,999999311,689,81860,999532044,467956,4287830356,1067735000,4,1071972740,999979804,20196,999937660,62340,1071952540,1000,1000,1000,1000,1000,1000,1000,103210849254,7499235200,103444,1068954905,3745400,66416180000,25947876,3239554726,3216276847,3844587,12081627600,996155413,999999453,547,80266,999505319,494681,4288364181,1067322700,1,1072102180,999985155,14845,999934166,65834,1072087334,1000,1000,1000,1000,1000,1000,1000,103210773359,7498902500,1938,1068777359,3805200,66413259400,39832988,3253298888,3216158860,3719136,12081100200,996280864,999988135,11865,76499,999473239,526761,4288211361,1067276500,2,1072053860,999998643,1357,999918199,81801,1072052501,1000,1000,1000,1000,1000,1000,1000
165000,18003060,627581,1640000000,9840000000,10000,60000,9952817950808,87713736,111575075,11096,1621996940,1000,5712,2076151,3243971688,2592488144,17407511856,21895910856,9984129989,15870011,5915177,103230878132,7545256400,103507,1075468788,3715300,66824436000,73802833,3307173033,3235766794,3832205,12154204800,996167795,999999118,882,14113,999519919,480081,4314353381,1074351100,6880,1078600500,999992967,7033,999929413,70587,1078586587,1000,1000,1000,1000,1000,1000,1000,103230749678,7545469300,950,1075526322,3699900,66825714600,25248826,3258672326,3236098868,3745981,12154300800,996254019,999985557,14443,77776,999481808,518192,4314797992,1073944900,6460,1078707080,999998504,1496,999923176,76824,1078699124,1000,1000,1000,1000,1000,1000,1000,103230673354,7545244400,1830,1075569905,3587400,66823695200,40195948,3273521348,3235990523,3908635,12153976200,996091365,999999363,637,6328,999517305,482695,4314649395,1073890500,1,1078672780,999986093,13907,999934728,65272,1078658872,1000,1000,1000,1000,1000,1000,1000
166000,18058090,622962,1650000000,9900000000,10000,60000,9952579052505,88526958,112517103,1213,1631941910,1000,45,2094651,3263881394,2592519663,17407480337,21895879937,9984056849,15943151,5952343,103250751129,7591493600,931,1082134991,3590900,67233900800,74660692,3327842792,3255620420,3833404,12226864500,996166596,999999224,776,6620,999486700,513300,4340824800,1080923300,0,1085211660,999992720,7280,999925020,74980,1085204380,1000,1000,1000,1000,1000,1000,1000,103250548900,7591852200,103416,1082276074,3644100,67236504400,26843742,3280143742,3255965090,3892879,12227204400,996107121,999999351,649,8872,999515882,484118,4341281318,1080550600,6,1085332640,999983594,16406,999935972,64028,1085316228,1000,1000,1000,1000,1000,1000,1000,103250511282,7591546700,1915,1082226017,3563600,67233805400,38220959,3291390459,3255841301,3836148,12226740000,996163852,999998947,1053,19999,999502398,497602,4341116902,1080512000,1,1085290100,999985502,14498,999932099,67901,1085275601,1000,1000,1000,1000,1000,1000,1000
167000,18113900,628833,1660000000,9960000000,10000,60000,9952340859961,88601228,112565418,1264,1641886100,1000,36,2095618,3283769672,2592692789,17407307211,21895610011,9984120602,15879398,5989174,103270582126,7637781000,967,1088847594,3497700,67643898000,73923904,3346944904,3275460698,3840373,12299626800,996159627,999990504,9496,12331,999476433,523567,4367280667,1087545900,0,1091820760,999999209,791,999919031,80969,1091819969,1000,1000,1000,1000,1000,1000,1000,103270354538,7638147100,103470,1088952740,3634300,67646588600,26759776,3299903176,3275831366,3851013,12299966700,996148987,999997449,2551,15736,999461270,538730,4367774630,1087190600,2,1091944840,999998426,1574,999917036,82964,1091943264,1000,1000,1000,1000,1000,1000,1000,103270439145,7637993700,969,1088437110,3966400,67645229000,39445451,3312523051,3275729999,3873365,12299646900,996126635,999999403,597,91738,999516739,483261,4367635361,1087164600,5,1091919280,999986087,13913,999933138,66862,1091905362,1000,1000,1000,1000,1000,1000,1000
168000,18167910,625383,1670000000,10020000000,10000,60000,9952104042237,87304848,111340923,1289,1651832090,1000,470,2090673,3303661602,2592890885,17407109115,21895497115,9984081087,15918913,6026489,103290449529,7684101300,933,1094993290,3945000,68054136200,75726293,3368597143,3295293251,3808398,12372306000,996191602,999991652,8348,72854,999500703,499297,4393723997,1094157400,6301,1098438060,999998987,1013,999928854,71146,1098430746,1000,1000,1000,1000,1000,1000,1000,103290253047,7684531200,102829,1095449912,3721600,68057368000,25498450,3318517550,3295687915,3853434,12372822600,996146566,999993526,6474,14292,999503677,496323,4394249023,1093792500,6661,1098572360,999995409,4591,999931892,68108,1098561108,1000,1000,1000,1000,1000,1000,1000,103290264423,7684275800,1897,1095699415,3322400,68055150800,39347004,3332259454,3295573738,3837916,12372518700,996162084,999999356,644,9640,999514102,485898,4394093598,1093766300,2,1098534020,999985842,14158,999931040,68960,1098519860,1000,1000,1000,1000,1000,1000,1000
169000,18221880,633570,1680000000,10080000000,10000,60000,9951864767866,88439019,112468288,11088,1661778120,1000,56914,2073605,3323534064,2592909185,17407090815,21895399215,9984107755,15892245,6063419,103310262994,7730297500,1871,1101956282,3576800,68463331000,73956223,3386627223,3315086326,3833424,12444997800,996166576,999986379,13621,6155,999503029,496971,4420112371,1100771100,4,1105034240,999991809,8191,999929455,70545,1105026045,1000,1000,1000,1000,1000,1000,1000,103310241405,7730899900,1812,1102036390,3657300,68468078200,26887360,3339779760,3315558017,3902579,12445707600,996097421,999999818,182,11439,999504422,495578,4420738878,1100426400,5,1105196300,999984566,15434,999934239,65761,1105180861,1000,1000,1000,1000,1000,1000,1000,103310022049,7730685100,103237,1102001049,3775800,68466179000,40101983,3352902533,3315484374,3851744,12445333800,996148256,999998806,1194,71262,999492888,507112,4420643312,1100380900,2,1105166500,999992440,7560,999925062,74938,1105158938,1000,1000,1000,1000,1000,1000,1000
170000,18276470,631454,1690000000,10140000000,10000,60000,9951626043589,89052319,113197337,2184,1671723530,1000,51,2087226,3343442692,2593084608,17406915392,21895300192,9984042954,15957046,6100746,103329977990,7776572100,103862,1108573050,3665900,68873182600,74263209,3406765609,3334924392,3821410,12517692600,996178590,999994994,5006,8584,999513292,486708,4446565708,1107358500,6620,1111648380,999999556,444,999925984,74016,1111641316,1000,1000,1000,1000,1000,1000,1000,103330079716,7777272700,1884,1108687984,3648400,68878781400,27189425,3359954175,3335449820,3874470,12518567400,996125530,999984670,15330,20500,999489380,510620,4447266120,1107030800,6660,1111823880,999999080,920,999926900,73100,1111816300,1000,1000,1000,1000,1000,1000,1000,103329866475,7777012900,104077,1108666543,3728800,68876526600,39992411,3372648711,3335344490,3852232,12518159700,996147768,999998816,1184,16484,999491194,508806,4447125506,1106995600,2,1111782460,999998558,1442,999919284,80716,1111781016,1000,1000,1000,1000,1000,1000,1000
171000,18331290,626394,1700000000,10200000000,10000,60000,9951389486517,87431814,111567943,10221,1681668710,1000,50,2079751,3363316978,2593069231,17406930769,21895355569,9984081529,15918471,6137907,103349957647,7822934100,1843,1115227913,3526500,69283792200,73772603,3426142853,3354786800,3831023,12590566800,996168977,999990853,9147,9430,999519730,480270,4473047470,1113979700,6840,1118272300,999995210,4790,999932930,67070,1118260670,1000,1000,1000,1000,1000,1000,1000,103349957235,7823608900,898,1114911503,4038200,69289187400,28860895,3381483995,3355302596,3788793,12591290700,996211207,999999204,796,89811,999494415,505585,4473732285,1113656800,2,1118443220,999986471,13529,999933011,66989,1118429689,1000,1000,1000,1000,1000,1000,1000,103349680800,7823220900,104025,1114997499,4012000,69285828200,39285058,3391746708,3355143449,3754207,12590712900,996245793,999994282,5718,86275,999478326,521674,4473523274,1113624100,1,1118383800,999996026,3974,999917775,82225,1118379825,1000,1000,1000,1000,1000,1000,1000
172000,18385730,635469,1710000000,10260000000,10000,60000,9951146462953,92303900,116451600,11042,1691614270,1000,5825,2074844,3383206456,2593285253,17406714747,21895140947,9984101876,15898124,6174732,103369756686,7869231300,909,1121566692,3852100,69693840200,73929066,3446140166,3374667108,3761924,12663234000,996238076,999997789,2211,74965,999472157,527843,4499555643,1120585300,2,1124890040,999998497,1503,999920565,79435,1124888535,1000,1000,1000,1000,1000,1000,1000,103369837468,7869929300,1825,1121652831,3885600,69699473800,28730742,3401206692,3375132737,3756753,12664120800,996243247,999999784,216,81931,999520394,479606,4500170606,1120283500,1,1125057000,999980870,19130,999939531,60469,1125037869,1000,1000,1000,1000,1000,1000,1000,103369607723,7869634400,103675,1122078576,3525100,69696883200,39660948,3412011848,3374997427,3889663,12663752100,996110337,999998729,1271,4866,999509839,490161,4499994561,1120264800,6681,1125009840,999993975,6025,999935466,64534,1124997134,1000,1000,1000,1000,1000,1000,1000
173000,18440210,634366,1720000000,10320000000,10000,60000,9950909635570,91040589,115226596,1288,1701559790,1000,5775,2089403,3403117004,2593400459,17406599541,21894955641,9984115177,15884823,6211781,103389568501,7915622900,103278,1128417018,3710100,70104761000,75010322,3467105022,3394525873,3873415,12736186800,996126585,999989408,10592,9693,999489620,510380,4526032080,1127234200,1,1131513460,999992748,7252,999927293,72707,1131506207,1000,1000,1000,1000,1000,1000,1000,103389641407,7916214200,909,1128545292,3641700,70109433200,29597863,3421910663,3394987755,3845740,12736917900,996154260,999995812,4188,8972,999485517,514483,4526649183,1126902300,6701,1131671600,999996529,3471,999927172,72828,1131661428,1000,1000,1000,1000,1000,1000,1000,103389557639,7915974400,864,1128445378,3691600,70107358400,38131074,3430344174,3394876555,3881016,12736550100,996118984,999993917,6083,4201,999494646,505354,4526499454,1126883900,3,1131630760,999992142,7858,999925301,74699,1131622899,1000,1000,1000,1000,1000,1000,1000
174000,18494540,626525,1730000000,10380000000,10000,60000,9950675572293,86924481,111174405,2299,1711505460,1000,62388,2087002,3423006322,2593493074,17406506926,21894877526,9984085938,15914062,6248860,103409385293,7961900100,104463,1134935947,3800900,70514620200,73940167,3485866417,3414365516,3765737,12808869000,996234263,999998289,1711,67452,999497336,502664,4552486764,1133820800,6700,1138129720,999998228,1772,999926352,73648,1138121248,1000,1000,1000,1000,1000,1000,1000,103409518306,7962589400,1809,1135101534,3685400,70520210000,30720601,3442910051,3414860030,3872800,12809791800,996127200,999999705,295,16005,999508175,491825,4553146625,1133513600,6460,1138293300,999999755,245,999923905,76095,1138286595,1000,1000,1000,1000,1000,1000,1000,103409436935,7962285000,939,1134790843,3940200,70517545200,38473669,3450534619,3414704122,3823200,12809263200,996176800,999999858,142,82058,999517336,482664,4552932464,1133509000,2,1138247440,999980904,19096,999934758,65242,1138228342,1000,1000,1000,1000,1000,1000,1000
175000,18547840,629901,1740000000,10440000000,10000,60000,9950436667587,87662124,111932142,1307,1721452160,1000,5679,2086112,3442901706,2593631311,17406368689,21894679889,9984102088,15897912,6285994,103429295186,8008327800,104669,1141815274,3550900,70925873200,73296767,3505122867,3434254770,3931807,12881899800,996068193,999987192,12808,18585,999497915,502085,4579005885,1140472800,6880,1144759420,999998575,1425,999924485,75515,1144751115,1000,1000,1000,1000,1000,1000,1000,103429322494,8008863100,1773,1141522766,3907500,70929984600,31448608,3463464758,3434709182,3761994,12882420900,996238006,999998783,1217,84789,999480807,519193,4579612193,1140108500,6140,1144909300,999999851,149,999927789,72211,1144903011,1000,1000,1000,1000,1000,1000,1000,103429298250,8008621200,854,1141400209,3943400,70927951200,38857495,3470776795,3434554543,3786616,12882075000,996213384,999999384,616,90368,999518125,481875,4579401375,1140136500,1,1144860880,999985953,14047,999935768,64232,1144846832,1000,1000,1000,1000,1000,1000,1000
176000,18601350,639707,1750000000,10500000000,10000,60000,9950199210347,86953419,111270295,2163,1731398650,1000,5271,2094002,3462792974,2593796166,17406203834,21894667334,9984099698,15900302,6322572,103449148899,8054602900,104799,1148372259,3586100,71335721800,73157897,3524815147,3454075846,3847135,12954609600,996152865,999999301,699,3366,999514420,485580,4605429780,1147081900,2,1151367980,999985956,14044,999934466,65534,1151353934,1000,1000,1000,1000,1000,1000,1000,103449099008,8055257500,103848,1148468232,3677200,71340899000,31674063,3483573063,3454597816,3829221,12955385100,996170779,999998573,1427,7252,999498836,501164,4606129864,1146709800,6700,1151540420,999998328,1672,999927452,72548,1151532048,1000,1000,1000,1000,1000,1000,1000,103449135439,8054900400,921,1148105959,3861200,71337906400,39210212,3490966812,3454386558,3763608,12954836100,996236392,999998428,1572,82220,999501762,498238,4605845838,1146778400,2,1151468000,999991282,8718,999927920,72080,1151459280,1000,1000,1000,1000,1000,1000,1000
177000,18654460,626004,1760000000,10560000000,10000,60000,9949960398854,87593142,111997483,2277,1741345540,1000,62480,2091115,3482686526,2593733096,17406266904,21894706804,9984046605,15953395,6359831,103469136273,8101018900,918,1154378685,4121800,71746817800,74071674,3545620424,3473975084,3779211,13027419900,996220789,999999808,192,80997,999501313,498687,4631962187,1153712600,2,1158000880,999986225,13775,999934297,65703,1157987103,1000,1000,1000,1000,1000,1000,1000,103468927809,8101524700,103346,1154897230,3857400,71750699000,32088755,3503816855,3474435449,3761197,13028040900,996238803,999996682,3318,84085,999500136,499864,4632577464,1153310100,1,1158151420,999990596,9404,999926485,73515,1158142015,1000,1000,1000,1000,1000,1000,1000,103468847553,8101156800,104794,1154779587,3887400,71747545600,38297237,3509874237,3474211962,3770313,13027498800,996229687,999999062,938,79849,999521087,478913,4632279513,1153350600,6420,1158083280,999990691,9309,999935249,64751,1158067551,1000,1000,1000,1000,1000,1000,1000
178000,18707130,619256,1770000000,10620000000,10000,60000,9949719210391,90609527,114966089,1206,1751292870,1000,5571,2089134,3502583328,2593962618,17406037382,21894413982,9984129506,15870494,6396934,103488934285,8147391200,103895,1161542454,3704400,72157651200,73704975,3565134275,3493829599,3858079,13100427000,996141921,999998739,1261,9060,999472361,527639,4658436739,1160416900,1,1164615320,999991821,8179,999925460,74540,1164607140,1000,1000,1000,1000,1000,1000,1000,103488965198,8147968200,1743,1161503162,3750900,72162082800,31590901,3523225051,3494313486,3917665,13101070800,996082335,999993012,6988,11047,999532861,467139,4659080939,1159954600,6600,1164785180,999988873,11127,999932447,67553,1164767453,1000,1000,1000,1000,1000,1000,1000,103488753826,8147433700,1721,1161302932,3889600,72157419400,39606347,3531015847,3494065800,3749389,13100217000,996250611,999998538,1462,68449,999505949,494051,4658753951,1159944400,7262,1164696760,999998653,1347,999926549,73451,1164688151,1000,1000,1000,1000,1000,1000,1000
179000,18760220,623795,1780000000,10680000000,10000,60000,9949481088780,90528986,114974240,2326,1761239780,1000,62746,2088246,3522474908,2594077466,17405922534,21894360534,9984076754,15923246,6433762,103508825014,8193732200,104426,1167879859,3925400,72568098000,73785085,3585074685,3513670673,3744368,13173191700,996255632,999999548,452,79180,999536007,463993,4684887593,1167002600,7,1171236840,999980087,19913,999936080,63920,1171216920,1000,1000,1000,1000,1000,1000,1000,103508669384,8194266000,103273,1168308135,3701400,72572139200,31844454,3543319904,3514180621,3843666,13173829200,996156334,999987085,12915,8119,999488198,511802,4685573702,1166573900,1,1171394460,999998622,1378,999922019,77981,1171393081,1000,1000,1000,1000,1000,1000,1000,103508593379,8193773600,865,1167926999,3898100,72567816000,39652070,3550918870,3513941382,3793429,13173018600,996206571,999991577,8423,71448,999497366,502634,4685254834,1166541400,7122,1171321600,999998974,1026,999926548,73452,1171313452,1000,1000,1000,1000,1000,1000,1000
180000,18810770,619527,1790000000,10740000000,10000,60000,9949245077584,88358978,112838517,10166,1771189230,1000,510,2080811,3542358128,2594045162,17405954838,21894308938,9984072649,15927351,6471377,103528783896,8240102800,872,1174767724,3574300,72978788000,72983799,3604145199,3533545828,3906547,13246135500,996093453,999999203,797,9856,999518828,481172,4711392172,1173631800,6840,1177859980,999993204,6796,999933656,66344,1177846344,1000,1000,1000,1000,1000,1000,1000,103528543794,8240573600,103397,1174830505,3766200,72982295200,32264995,3563586745,3534000105,3852026,13246587900,996147974,999996023,3977,9797,999514692,485308,4711999208,1173199500,6101,1178008000,999997204,2796,999930997,69003,1177999103,1000,1000,1000,1000,1000,1000,1000,103528418051,8240062200,860,1174565869,3877000,72977774800,40544869,3571648019,3533796886,3774019,13245749100,996225981,999998556,1444,87437,999495951,504049,4711726349,1173128100,0,1177937960,999991503,8497,999926437,73563,1177929463,1000,1000,1000,1000,1000,1000,1000
181000,18863100,633362,1800000000,10800000000,10000,60000,9949006457397,88807965,113280547,1251,1781136900,1000,487,2094484,3562271298,2594297762,17405702238,21894040338,9984130236,15869764,6508334,103548654566,8286500300,851,1181419614,3577400,73389759800,73705338,3624752788,3553450162,3909445,13319053200,996090555,999993684,6316,3839,999493677,506323,4737930323,1180265500,0,1184489840,999990321,9679,999925239,74761,1184480161,1000,1000,1000,1000,1000,1000,1000,103548503911,8286895300,1813,1181155168,3964800,73392590600,32769140,3583944140,3553855823,3787630,13319331600,996212370,999999538,462,80908,999507485,492515,4738470915,1179826300,1,1184625640,999989453,10547,999930208,69792,1184615092,1000,1000,1000,1000,1000,1000,1000,103548340650,8286415600,886,1181437048,3600500,73388397600,39696323,3590669223,3553623174,3865558,13318687200,996134442,999999470,530,7212,999516338,483662,4738158262,1179801400,2,1184553000,999982090,17910,999934712,65288,1184535088,1000,1000,1000,1000,1000,1000,1000
182000,18916160,636875,1810000000,10860000000,10000,60000,9948766298336,90754650,115250266,1297,1791083840,1000,42,2093330,3582165086,2594457686,17405542314,21893932014,9984142970,15857030,6545256,103568394512,8332813300,103973,1187866526,3841800,73799934600,72393276,3643287526,3573292668,3794117,13391756400,996205883,999985712,14288,64995,999501027,498973,4764389673,1186873000,6722,1191105380,999998347,1653,999927795,72205,1191097005,1000,1000,1000,1000,1000,1000,1000,103568265543,8333239000,102848,1187992297,3842900,73803066800,33595212,3604632012,3573714386,3800009,13392182400,996199991,999999406,594,84097,999517911,482089,4764949789,1186440500,6680,1191250260,999991823,8177,999929997,70003,1191235403,1000,1000,1000,1000,1000,1000,1000,103568106019,8332766500,103913,1187833698,3939900,73798964200,40604095,3611443545,3573484169,3764352,13391451000,996235648,999999196,804,87044,999501175,498825,4764640825,1186449300,3,1191170860,999985799,14201,999930944,69056,1191156656,1000,1000,1000,1000,1000,1000,1000
183000,18968660,627475,1820000000,10920000000,10000,60000,9948527510824,91287936,115821754,10195,1801031340,1000,63115,2081828,3602042290,2594449560,17405550440,21893950840,9984130232,15869768,6582222,103588413307,8379153500,889,1194344770,3837100,74210438200,72723518,3663481718,3593124173,3792757,13464599400,996207243,999999889,111,80432,999541059,458941,4790825241,1193513000,3,1197722040,999979031,20969,999936032,63968,1197701068,1000,1000,1000,1000,1000,1000,1000,103588097410,8379496500,104733,1194530250,3909900,74212791400,33060601,3623923001,3593529578,3769785,13464864600,996230215,999999366,634,87081,999518603,481397,4791370797,1193063700,6880,1197854020,999994079,5921,999930481,69519,1197841219,1000,1000,1000,1000,1000,1000,1000,103587947198,8379139400,104415,1194763656,3630400,74209615600,41196141,3631904691,3593379832,3849398,13464368700,996150602,999999669,331,19071,999512539,487461,4791168661,1193013600,6,1197802180,999986655,13345,999933471,66529,1197788829,1000,1000,1000,1000,1000,1000,1000
184000,19021040,627045,1830000000,10980000000,10000,60000,9948291043885,89538828,114199259,1175,1810978960,1000,62736,2105061,3621955570,2594408613,17405591387,21894088787,9984064079,15935921,6619449,103608198849,8425440300,873,1201191290,3664900,74620388600,72973011,3683567261,3612994471,3803847,13537374300,996196153,999989421,10579,11474,999479303,520697,4817324397,1200133000,1,1204334620,999995307,4693,999921874,78126,1204329926,1000,1000,1000,1000,1000,1000,1000,103607990270,8425813300,1754,1201236030,3759400,74622933000,33294940,3644001590,3613423104,3777167,13537645500,996222833,999999275,725,72008,999487704,512296,4817897196,1199628400,6460,1204481380,999999172,828,999925908,74092,1204474092,1000,1000,1000,1000,1000,1000,1000,103607872363,8425426900,899,1201209195,3713200,74619615400,41193768,3651741368,3613223490,3810149,13537097700,996189851,999999203,797,15854,999493564,506436,4817631136,1199638800,6862,1204415060,999999448,552,999924054,75946,1204407646,1000,1000,1000,1000,1000,1000,1000
