Time\ number,r1_2_200,r2_1_300,Time\ Probability,r1_2_200,r2_1_300
3230,1.9999998006222035e+24,199577796655696320,3230,9.999999999e-11,0.0009968941935452485
3240,1.9999998008088823e+24,199389700945279840,3240,9.999999999e-11,0.0009959555882918779
3250,1.9999998007964428e+24,199402165366365760,3250,9.999999999e-11,0.0009960177863151554
3260,1.9999998007858337e+24,199412795649118400,3260,9.999999999e-11,0.0009960708318993241
3270,1.9999998007742434e+24,199424408846284224,3270,9.999999999e-11,0.0009961287822637323
3280,1.9999998007624927e+24,199436183294133280,3280,9.999999999e-11,0.0009961875372692757
3290,1.999999800750974e+24,199447724648398688,3290,9.999999999e-11,0.0009962451291210173
3300,1.9999998007396762e+24,199459045138122880,3300,9.999999999e-11,0.0009963016188427947
3310,1.9999998005302603e+24,199669739566890272,3310,9.999999999e-11,0.0009973529917738325
3320,1.9999998005209571e+24,199679042876928928,3320,9.999999999e-11,0.0009973994155812983
3330,1.9999998007094345e+24,199489347184090240,3330,9.999999999e-11,0.0009964528273003618
3340,1.9999998005009506e+24,199699049230836800,3340,9.999999999e-11,0.0009974992478971162
3350,1.999999800491044e+24,199708955986966880,3350,9.999999999e-11,0.0009975486829047892
3360,1.9999998006813602e+24,199517477552159680,3360,9.999999999e-11,0.000996593198954793
3370,1.9999998006722264e+24,199526629585798944,3370,9.999999999e-11,0.0009966388679578057
3380,1.9999998006632762e+24,199535597665546464,3380,9.999999999e-11,0.0009966836190197096
3390,1.9999998006537175e+24,199545175467462688,3390,9.999999999e-11,0.0009967314126141933
3400,1.9999998004454382e+24,199754561757083552,3400,9.999999999e-11,0.0009977762569906836
3410,1.999999800437413e+24,199762587032196096,3410,9.999999999e-11,0.0009978163033302996
3420,1.9999998004283668e+24,199771633310707840,3420,9.999999999e-11,0.000997861444500611
3430,1.9999998004202863e+24,199779713609676960,3430,9.999999999e-11,0.0009979017654038699
3440,1.9999998004107872e+24,199789212769994176,3440,9.999999999e-11,0.000997949166458215
3450,1.9999998004018652e+24,199798134763848384,3450,9.999999999e-11,0.0009979936874329658
3460,1.999999800393121e+24,199806879016116352,3460,9.999999999e-11,0.0009980373214688602
3470,1.9999998003857403e+24,199814259608778816,3470,9.999999999e-11,0.0009980741508065038
3480,1.9999998005771536e+24,199621892325138304,3480,9.999999999e-11,0.0009971142324759358
3490,1.9999998005700854e+24,199628974612121536,3490,9.999999999e-11,0.0009971495733263175
3500,1.999999800363295e+24,199836704990652832,3500,9.999999999e-11,0.0009981861537935572
3510,1.9999998005555888e+24,199643500018108224,3510,9.999999999e-11,0.0009972220555831818
3520,1.9999998003490527e+24,199850947316845664,3520,9.999999999e-11,0.000998257223325491
3530,1.99999980054166e+24,199657456720571584,3530,9.999999999e-11,0.0009972916999807244
3540,1.9999998003361632e+24,199863836664137280,3540,9.999999999e-11,0.00099832154145319
3550,1.9999998003295074e+24,199870492529689504,3550,9.999999999e-11,0.0009983547543660752
3560,1.9999998003225882e+24,199877411822671360,3560,9.999999999e-11,0.0009983892817851832
3570,1.9999998005157745e+24,199683394017192256,3570,9.999999999e-11,0.000997421127905538
3580,1.999999800310341e+24,199889658806582816,3580,9.999999999e-11,0.000998450394489465
3590,1.9999998005029948e+24,199696199275236832,3590,9.999999999e-11,0.0009974850265330212
3600,1.999999800297791e+24,199902209064655072,3600,9.999999999e-11,0.000998513020530356
3610,1.9999998004907163e+24,199708502161130528,3610,9.999999999e-11,0.0009975464183004776
3620,1.9999998004849613e+24,199714268831445888,3620,9.999999999e-11,0.0009975751941547046
3630,1.9999998002804776e+24,199919522248100928,3630,9.999999999e-11,0.000998599413652032
3640,1.9999998004737834e+24,199725469081178144,3640,9.999999999e-11,0.0009976310837250559
3650,1.9999998002694927e+24,199930507369593568,3650,9.999999999e-11,0.0009986542296139007
3660,1.9999998004642166e+24,199735054819377408,3660,9.999999999e-11,0.00099767891683116
3670,1.9999998004585888e+24,199740693847221568,3670,9.999999999e-11,0.0009977070557382608
3680,1.9999998004534652e+24,199745827798391584,3680,9.999999999e-11,0.000997732674297213
3690,1.9999998002491445e+24,199950855497504416,3690,9.999999999e-11,0.0009987557671371613
3700,1.999999800443917e+24,199755394975698272,3700,9.999999999e-11,0.0009977804147742301
3710,1.9999998004383002e+24,199761023006618528,3710,9.999999999e-11,0.000997808498800667
3720,1.9999998004331922e+24,199766141404162144,3720,9.999999999e-11,0.0009978340397414063
3730,1.9999998004269916e+24,199772354332469248,3730,9.999999999e-11,0.0009978650424181967
3740,1.999999800223146e+24,199976854115283872,3740,9.999999999e-11,0.0009988855006761862
3750,1.999999800418882e+24,199780480066162752,3750,9.999999999e-11,0.0009979055900416177
3760,1.9999998004129682e+24,199786405538248064,3760,9.999999999e-11,0.000997935158300055
3770,1.9999998002093701e+24,199990629809695680,3770,9.999999999e-11,0.0009989542416088263
3780,1.9999998004050083e+24,199794381509260448,3780,9.999999999e-11,0.000997974958598228
3790,1.999999800400953e+24,199798444806153440,3790,9.999999999e-11,0.0009979952345518302
3800,1.9999998003973708e+24,199802034210355328,3800,9.999999999e-11,0.000998013145768311
3810,1.999999800393458e+24,199805954866094848,3810,9.999999999e-11,0.000998032709937491
3820,1.9999998001898076e+24,200010192400749056,3820,9.999999999e-11,0.0009990518592308296
3830,1.9999998001860493e+24,200013950774379520,3830,9.999999999e-11,0.0009990706135692847
3840,1.9999998003814083e+24,199818028576745152,3840,9.999999999e-11,0.0009980929580476585
3850,1.9999998001775766e+24,200022423410368864,3850,9.999999999e-11,0.0009991128921421105
3860,1.9999998001740585e+24,200025941454045152,3860,9.999999999e-11,0.0009991304472285146
3870,1.9999998003704674e+24,199828991475268576,3870,9.999999999e-11,0.0009981476631719677
3880,1.9999998001672274e+24,200032772525105120,3880,9.999999999e-11,0.000999164534365436
3890,1.999999800163915e+24,200036085057345152,3890,9.999999999e-11,0.0009991810639452506
3900,1.9999998001606663e+24,200039333603922592,3900,9.999999999e-11,0.0009991972742352288
3910,1.9999998003577618e+24,199841722500267296,3910,9.999999999e-11,0.0009982111912819123
3920,1.9999998001543522e+24,200045647763169376,3920,9.999999999e-11,0.0009992287819710819
3930,1.9999998001520898e+24,200047910160349504,3930,9.999999999e-11,0.0009992400713616256
3940,1.9999998001498693e+24,200050130817297952,3940,9.999999999e-11,0.0009992511524676373
3950,1.9999998003468078e+24,199852698247751648,3950,9.999999999e-11,0.0009982659605098742
3960,1.999999800343501e+24,199856011867558848,3960,9.999999999e-11,0.0009982824955464089
3970,1.9999998001407425e+24,200059257538517280,3970,9.999999999e-11,0.0009992966949183564
3980,1.9999998003378788e+24,199861645193104160,3980,9.999999999e-11,0.0009983106059649114
3990,1.999999800136015e+24,200063984851645408,3990,9.999999999e-11,0.0009993202842671592
4000,1.9999998003332472e+24,199866286168434912,4000,9.999999999e-11,0.000998333764532806
4010,1.999999800129884e+24,200070116088377760,4010,9.999999999e-11,0.0009993508792098063
4020,1.9999998003276503e+24,199871894194585344,4020,9.999999999e-11,0.0009983617487039024
4030,1.9999998003263092e+24,199873237773681504,4030,9.999999999e-11,0.0009983684531922545
4040,1.9999998003242017e+24,199875349485941344,4040,9.999999999e-11,0.0009983789906812977
4050,1.9999998003209475e+24,199878610412660576,4050,9.999999999e-11,0.0009983952627744732
4060,1.9999998003185522e+24,199881010330915680,4060,9.999999999e-11,0.000998407238416896
4070,1.9999998001166372e+24,200083362824331648,4070,9.999999999e-11,0.0009994169805699774
4080,1.9999998001139303e+24,200086069654796768,4080,9.999999999e-11,0.0009994304876831154
4090,1.9999998003116443e+24,199887932230471168,4090,9.999999999e-11,0.0009984417788392326
4100,1.999999800109849e+24,200090150920795776,4100,9.999999999e-11,0.0009994508532436617
4110,1.9999998003072594e+24,199892325794186912,4110,9.999999999e-11,0.0009984637028120538
4120,1.9999998003059258e+24,199893661935185920,4120,9.999999999e-11,0.0009984703701827818
4130,1.9999998001038407e+24,200096159468362368,4130,9.999999999e-11,0.0009994808359581246
4140,1.999999800102172e+24,200097827808099776,4140,9.999999999e-11,0.0009994891609903394
4150,1.9999998001001454e+24,200099854662368864,4150,9.999999999e-11,0.0009994992750135174
4160,1.9999998002973697e+24,199902235248525440,4160,9.999999999e-11,0.0009985131511883892
4170,1.99999980009504e+24,200104960127852128,4170,9.999999999e-11,0.0009995247513366954
4180,1.99999980009395e+24,200106050249930464,4180,9.999999999e-11,0.000999530191056463
4190,1.9999998002913066e+24,199908310532889312,4190,9.999999999e-11,0.0009985434669770614
4200,1.999999800289101e+24,199910520526043360,4200,9.999999999e-11,0.0009985544948859853
4210,1.9999998002873353e+24,199912289764691520,4210,9.999999999e-11,0.0009985633234211567
4220,1.999999800285599e+24,199914029576717824,4220,9.999999999e-11,0.0009985720051167624
4230,1.99999980008308e+24,200116919742596128,4230,9.999999999e-11,0.0009995844299272821
4240,1.9999998000822303e+24,200117769778773376,4240,9.999999999e-11,0.0009995886716155679
4250,1.9999998002810298e+24,199918607896126304,4250,9.999999999e-11,0.0009985948510182923
4260,1.9999998000797867e+24,200120213253056992,4260,9.999999999e-11,0.0009996008645743522
4270,1.9999998002774515e+24,199922193284656256,4270,9.999999999e-11,0.0009986127421749934
4280,1.9999998002751223e+24,199924527282938624,4280,9.999999999e-11,0.0009986243888703028
4290,1.999999800273633e+24,199926019343622624,4290,9.999999999e-11,0.000998631834281025
4300,1.9999998002717766e+24,199927879720024736,4300,9.999999999e-11,0.0009986411175939148
4310,1.9999998000703015e+24,200129698546188384,4310,9.999999999e-11,0.0009996481962700832
4320,1.9999998002685704e+24,199931092202784672,4320,9.999999999e-11,0.0009986571479423023
4330,1.9999998000675458e+24,200132454265540544,4330,9.999999999e-11,0.0009996619473329248
4340,1.999999800265878e+24,199933790142391456,4340,9.999999999e-11,0.0009986706107104415
4350,1.9999998000641095e+24,200135890563875040,4350,9.999999999e-11,0.000999679094490106
4360,1.9999998002613282e+24,199938348939758624,4360,9.999999999e-11,0.0009986933591921232
4370,1.9999998000600387e+24,200139961365804000,4370,9.999999999e-11,0.0009996994078247227
4380,1.999999800058061e+24,200141938971819680,4380,9.999999999e-11,0.0009997092760944703
4390,1.999999800056909e+24,200143091044531776,4390,9.999999999e-11,0.0009997150249463768
4400,1.9999998000565732e+24,200143426802559232,4400,9.999999999e-11,0.0009997167003815658
4410,1.99999980005585e+24,200144149891268544,4410,9.999999999e-11,0.000999720308599874
4420,1.9999998002548345e+24,199944855603689280,4420,9.999999999e-11,0.000998725827561549
4430,1.9999998002525582e+24,199947136551587904,4430,9.999999999e-11,0.0009987372095318725
4440,1.999999800251121e+24,199948576442728832,4440,9.999999999e-11,0.000998744394613978
4450,1.9999998000504083e+24,200149591560260800,4450,9.999999999e-11,0.0009997474625698204
4460,1.9999998000490076e+24,200150992391509664,4460,9.999999999e-11,0.0009997544527282414
4470,1.9999998000480332e+24,200151966782556768,4470,9.999999999e-11,0.000999759314946805
4480,1.9999998000478692e+24,200152130859152256,4480,9.999999999e-11,0.0009997601336902307
4490,1.9999998000465184e+24,200153481523877760,4490,9.999999999e-11,0.0009997668735171553
4500,1.9999998000455947e+24,200154405148756736,4500,9.999999999e-11,0.000999771482412049
4510,1.9999998000454828e+24,200154517086097408,4510,9.999999999e-11,0.0009997720409801944
4520,1.999999800045374e+24,200154625939142240,4520,9.999999999e-11,0.0009997725841576796
4530,1.9999998002445746e+24,199955136088145792,4530,9.999999999e-11,0.0009987771273586154
4540,1.9999998002432931e+24,199956420072837376,4540,9.999999999e-11,0.000998783534464291
4550,1.9999998000427144e+24,200157285495355872,4550,9.999999999e-11,0.0009997858553623493
4560,1.999999800241184e+24,199958533300908384,4560,9.999999999e-11,0.000998794079508501
4570,1.999999800239579e+24,199960141682902528,4570,9.999999999e-11,0.000998802105362006
4580,1.9999998000386766e+24,200161323445623584,4580,9.999999999e-11,0.0009998060047626072
4590,1.9999998000371186e+24,200162881268391936,4590,9.999999999e-11,0.0009998137783089687
4600,1.9999998002372995e+24,199962425713216864,4600,9.999999999e-11,0.0009988135027118974
4610,1.999999800036436e+24,200163563881181760,4610,9.999999999e-11,0.0009998171845514614
4620,1.9999998000353182e+24,200164681839275520,4620,9.999999999e-11,0.0009998227631699498
4630,1.9999998000338236e+24,200166176292857216,4630,9.999999999e-11,0.000999830220503385
4640,1.9999998002324897e+24,199967245014651648,4640,9.999999999e-11,0.0009988375511066985
4650,1.9999998002310536e+24,199968684146384000,4650,9.999999999e-11,0.0009988447323978993
4660,1.999999800229646e+24,199970094704413664,4660,9.999999999e-11,0.00099885177110575
4670,1.9999998000285225e+24,200171477398953184,4670,9.999999999e-11,0.0009998566730576
4680,1.9999998002280946e+24,199971649106295488,4680,9.999999999e-11,0.0009988595275966822
4690,1.99999980022714e+24,199972605416751264,4690,9.999999999e-11,0.0009988642996015108
4700,1.9999998000260623e+24,200173937626702816,4700,9.999999999e-11,0.0009998689496097436
4710,1.9999998000259393e+24,200174060536048320,4710,9.999999999e-11,0.000999869562928153
4720,1.999999800026216e+24,200173783999314784,4720,9.999999999e-11,0.0009998681830081077
4730,1.9999998002254449e+24,199974304045674144,4730,9.999999999e-11,0.000998872775787529
4740,1.999999800224937e+24,199974813002890144,4740,9.999999999e-11,0.0009988753154923067
4750,1.9999998000246887e+24,200175311257159616,4750,9.999999999e-11,0.0009998758040343427
4760,1.9999998000249885e+24,200175011540846784,4760,9.999999999e-11,0.000999874308448069
4770,1.9999998000244935e+24,200175506507000576,4770,9.999999999e-11,0.0009998767783322667
4780,1.9999998002245534e+24,199975197389126336,4780,9.999999999e-11,0.0009988772335858625
4790,1.9999998000235194e+24,200176480637079008,4790,9.999999999e-11,0.0009998816392474043
4800,1.9999998000242418e+24,200175758217709344,4800,9.999999999e-11,0.0009998780343702704
4810,1.999999800223905e+24,199975846939776864,4810,9.999999999e-11,0.0009988804748541314
4820,1.9999998000240694e+24,200175930503890560,4820,9.999999999e-11,0.0009998788940793852
4830,1.999999800023194e+24,200176805997134336,4830,9.999999999e-11,0.0009998832627960892
4840,1.9999998000223428e+24,200177657061813184,4840,9.999999999e-11,0.0009998875096140665
4850,1.999999800022689e+24,200177310764772096,4850,9.999999999e-11,0.0009998857815897077
4860,1.9999998000222414e+24,200177758609718208,4860,9.999999999e-11,0.000999888016338734
4870,1.9999998000229884e+24,200177011597772800,4870,9.999999999e-11,0.0009998842887445417
4880,1.999999800221891e+24,199977864921131808,4880,9.999999999e-11,0.0009988905446136503
4890,1.9999998000209013e+24,200179098553916512,4890,9.999999999e-11,0.0009998947026684376
4900,1.999999800020087e+24,200179913023290400,4900,9.999999999e-11,0.000999898766875526
4910,1.9999998000196826e+24,200180317283947360,4910,9.999999999e-11,0.0009999007841386303
4920,1.9999998000192958e+24,200180704036687456,4920,9.999999999e-11,0.0009999027140371163
4930,1.9999998002194593e+24,199980301530414592,4930,9.999999999e-11,0.0009989027033330124
4940,1.9999998002198644e+24,199979895710006752,4940,9.999999999e-11,0.0009989006782826955
4950,1.9999998002190752e+24,199980686362270496,4950,9.999999999e-11,0.0009989046236501126
4960,1.9999998002175083e+24,199982256548674496,4960,9.999999999e-11,0.00099891245890524
4970,1.9999998000166056e+24,200183394477448064,4970,9.999999999e-11,0.0009999161393523985
4980,1.9999998000166713e+24,200183328604571200,4980,9.999999999e-11,0.0009999158106463583
4990,1.9999998002161063e+24,199983661198356480,4990,9.999999999e-11,0.0009989194681293884
5000,1.9999998000156177e+24,200184382205165504,5000,9.999999999e-11,0.0009999210681194504
5010,1.9999998000149144e+24,200185085603905216,5010,9.999999999e-11,0.000999924578083221
5020,1.9999998002151788e+24,199984590756869248,5020,9.999999999e-11,0.0009989241066410276
5030,1.9999998000147107e+24,200185289251938048,5030,9.999999999e-11,0.0009999255942880756
5040,1.999999800014413e+24,200185587083384992,5040,9.999999999e-11,0.000999927080468704
5050,1.9999998002139e+24,199985871896976576,5050,9.999999999e-11,0.0009989304995502977
5060,1.9999998002128343e+24,199986939896488640,5060,9.999999999e-11,0.0009989358288845852
5070,1.9999998000120124e+24,200187987466848288,5070,9.999999999e-11,0.0009999390583957926
5080,1.9999998000121654e+24,200187834741792224,5080,9.999999999e-11,0.000999938296296906
5090,1.9999998000127178e+24,200187282153737920,5090,9.999999999e-11,0.0009999355388794037
5100,1.9999998002122443e+24,199987530947383840,5100,9.999999999e-11,0.0009989387782377824
5110,1.9999998000118288e+24,200188171219685280,5110,9.999999999e-11,0.000999939975323479
5120,1.9999998002105754e+24,199989203209486816,5120,9.999999999e-11,0.0009989471228516963
5130,1.9999998002103596e+24,199989419590026720,5130,9.999999999e-11,0.0009989482025939474
5140,1.9999998002105505e+24,199989228219592896,5140,9.999999999e-11,0.000998947247652514
5150,1.9999998000109596e+24,200189040368451264,5150,9.999999999e-11,0.0009999443123806695
5160,1.999999800011533e+24,200188467148249920,5160,9.999999999e-11,0.0009999414520086714
5170,1.9999998000120956e+24,200187904384302464,5170,9.999999999e-11,0.000999938643813423
5180,1.9999998002124236e+24,199987351375275840,5180,9.999999999e-11,0.0009989378821701608
5190,1.9999998002121799e+24,199987595616321184,5190,9.999999999e-11,0.0009989391009367886
5200,1.9999998000121603e+24,200187839808456448,5200,9.999999999e-11,0.0009999383215795886
5210,1.9999998000123133e+24,200187686812294656,5210,9.999999999e-11,0.0009999375581278814
5220,1.9999998002110508e+24,199988726900344160,5220,9.999999999e-11,0.0009989447460616776
5230,1.9999998002108326e+24,199988945573093152,5230,9.999999999e-11,0.0009989458372420925
5240,1.9999998002102224e+24,199989557051839488,5240,9.999999999e-11,0.0009989488885305243
5250,1.9999998000110296e+24,200188970333444704,5250,9.999999999e-11,0.0009999439629055976
5260,1.9999998002113737e+24,199988403184836320,5260,9.999999999e-11,0.0009989431307162596
5270,1.9999998002107537e+24,199989024601582176,5270,9.999999999e-11,0.00099894623159548
5280,1.9999998000115507e+24,200188449334489312,5280,9.999999999e-11,0.0009999413631179067
5290,1.9999998000101317e+24,200189868310920224,5290,9.999999999e-11,0.0009999484438181728
5300,1.9999998000107228e+24,200189277141588416,5300,9.999999999e-11,0.0009999454938799382
5310,1.999999800211079e+24,199988698513563456,5310,9.999999999e-11,0.0009989446044112006
5320,1.999999800210065e+24,199989714517207136,5320,9.999999999e-11,0.000998949674285149
5330,1.99999980020947e+24,199990310768260864,5330,9.999999999e-11,0.000998952649587136
5340,1.9999998000094955e+24,200190504361779360,5340,9.999999999e-11,0.0009999516177154578
5350,1.999999800010102e+24,200189898115611872,5350,9.999999999e-11,0.0009999485925437485
5360,1.9999998002104686e+24,199989310297722400,5360,9.999999999e-11,0.0009989476572236534
5370,1.9999998002098614e+24,199989918605501088,5370,9.999999999e-11,0.0009989506926888964
5380,1.9999998000090913e+24,200190908764506016,5380,9.999999999e-11,0.000999953635687277
5390,1.9999998002090843e+24,199990697419196704,5390,9.999999999e-11,0.000998954578981281
5400,1.9999998002081112e+24,199991672377247360,5400,9.999999999e-11,0.0009989594440369867
5410,1.999999800207944e+24,199991839868655072,5410,9.999999999e-11,0.0009989602798216894
5420,1.999999800206993e+24,199992792872144928,5420,9.999999999e-11,0.0009989650353237445
5430,1.9999998000070667e+24,200192933394370304,5430,9.999999999e-11,0.0009999637386012587
5440,1.9999998002067183e+24,199993067954762016,5440,9.999999999e-11,0.0009989664079902217
5450,1.9999998000075912e+24,200192408627587552,5450,9.999999999e-11,0.000999961120012192
5460,1.999999800007838e+24,200192161917765888,5460,9.999999999e-11,0.0009999598889288508
5470,1.9999998000080776e+24,200191922461803104,5470,9.999999999e-11,0.000999958694042302
5480,1.9999998002084883e+24,199991294509495392,5480,9.999999999e-11,0.0009989575584710834
5490,1.9999998000069465e+24,200193053469977536,5490,9.999999999e-11,0.0009999643377791821
5500,1.9999998002069846e+24,199992801147455648,5500,9.999999999e-11,0.000998965076617672
5510,1.99999980020724e+24,199992545204756608,5510,9.999999999e-11,0.0009989637994596763
5520,1.9999998000065167e+24,200193483306279488,5520,9.999999999e-11,0.0009999664826646265
5530,1.9999998000063868e+24,200193613180062496,5530,9.999999999e-11,0.0009999671307354965
5540,1.9999998002064402e+24,199993346604742752,5540,9.999999999e-11,0.0009989677984578941
5550,1.9999998002055176e+24,199994271314693120,5550,9.999999999e-11,0.0009989724127746839
5560,1.99999980000443e+24,200195570186636192,5560,9.999999999e-11,0.0009999768962086313
5570,1.9999998002053227e+24,199994466494925312,5570,9.999999999e-11,0.000998973386727021
5580,1.9999998000050344e+24,200194965520745152,5580,9.999999999e-11,0.000999973878922663
5590,1.9999998000057272e+24,200194272739668224,5590,9.999999999e-11,0.0009999704219414325
5600,1.9999998000060102e+24,200193989879639072,5600,9.999999999e-11,0.000999969010468387
5610,1.999999800207656e+24,199992128665813248,5610,9.999999999e-11,0.0009989617209239501
5620,1.999999800006923e+24,200193076763145728,5620,9.999999999e-11,0.0009999644540122164
5630,1.999999800007184e+24,200192816044005600,5630,9.999999999e-11,0.0009999631530223092
5640,1.9999998002068238e+24,199992962501199232,5640,9.999999999e-11,0.0009989658817753267
5650,1.9999998000053179e+24,200194682022049824,5650,9.999999999e-11,0.00099997246426268
5660,1.999999800205397e+24,199994391937474400,5660,9.999999999e-11,0.0009989730146842035
5670,1.999999800005893e+24,200194106730836448,5670,9.999999999e-11,0.000999969593556482
5680,1.9999998000057747e+24,200194225165838752,5680,9.999999999e-11,0.0009999701845477711
5690,1.999999800006844e+24,200193156063563616,5690,9.999999999e-11,0.000999964849721726
5700,1.9999998000063103e+24,200193689733547200,5700,9.999999999e-11,0.0009999675127377926
5710,1.99999980000539e+24,200194609982947584,5710,9.999999999e-11,0.0009999721047871794
5720,1.999999800204678e+24,199995112501086976,5720,9.999999999e-11,0.0009989766103076126
5730,1.9999998002041832e+24,199995608301773824,5730,9.999999999e-11,0.000998979084360582
5740,1.9999998000035156e+24,200196484370161472,5740,9.999999999e-11,0.0009999814579891835
5750,1.999999800003449e+24,200196551032523552,5750,9.999999999e-11,0.0009999817906347157
5760,1.9999998002039644e+24,199995827461510720,5760,9.999999999e-11,0.0009989801779709986
5770,1.9999998000044908e+24,200195509049519680,5770,9.999999999e-11,0.0009999765911341
5780,1.9999998000047912e+24,200195208786543008,5780,9.999999999e-11,0.0009999750928202727
5790,1.9999998002052752e+24,199994514150795680,5790,9.999999999e-11,0.0009989736245305412
5800,1.999999800205563e+24,199994225757251744,5800,9.999999999e-11,0.0009989721854423558
5810,1.9999998002050577e+24,199994732042785408,5810,9.999999999e-11,0.0009989747118148923
5820,1.9999998002045523e+24,199995238509267072,5820,9.999999999e-11,0.0009989772390903494
5830,1.9999998000050658e+24,200194934182857856,5830,9.999999999e-11,0.0009999737225464406
5840,1.9999998002051528e+24,199994636687313472,5840,9.999999999e-11,0.0009989742359896338
5850,1.9999998002042522e+24,199995539053123744,5850,9.999999999e-11,0.0009989787388087654
5860,1.9999998000043757e+24,200195624322022976,5860,9.999999999e-11,0.0009999771663444946
5870,1.9999998002040734e+24,199995718240234240,5870,9.999999999e-11,0.0009989796329551701
5880,1.9999998002039934e+24,199995798449281280,5880,9.999999999e-11,0.0009989800331995334
5890,1.9999998000041188e+24,200195881191326080,5890,9.999999999e-11,0.000999978448123658
5900,1.9999998000036366e+24,200196363353719808,5900,9.999999999e-11,0.0009999808541165116
5910,1.9999998002029618e+24,199996832073232544,5910,9.999999999e-11,0.0009989851909987238
5920,1.999999800002715e+24,200197284953614784,5920,9.999999999e-11,0.000999985452904751
5930,1.9999998002028517e+24,199996942507205696,5930,9.999999999e-11,0.000998985742065921
5940,1.9999998000022072e+24,200197792843577600,5940,9.999999999e-11,0.0009999879872782719
5950,1.9999998002019584e+24,199997837490390688,5950,9.999999999e-11,0.0009989902080455376
5960,1.9999998002019216e+24,199997874255156384,5960,9.999999999e-11,0.0009989903915022728
5970,1.999999800201878e+24,199997918044408384,5970,9.999999999e-11,0.0009989906100113012
5980,1.9999998002010446e+24,199998753026402752,5980,9.999999999e-11,0.0009989947765840304
5990,1.9999998002002366e+24,199999562790910176,5990,9.999999999e-11,0.0009989988173210865
6000,1.9999997999992407e+24,200200759284306688,6000,9.999999999e-11,0.001000002789832479
6010,1.9999997999992587e+24,200200741264868512,6010,9.999999999e-11,0.0010000026999153928
6020,1.9999998001998638e+24,199999936350517312,6020,9.999999999e-11,0.0009990006813891267
6030,1.9999998001986778e+24,200001124725117728,6030,9.999999999e-11,0.0009990066113961533
6040,1.9999997999985007e+24,200201499164776352,6040,9.999999999e-11,0.0010000064818396878
6050,1.9999997999981284e+24,200201871701340736,6050,9.999999999e-11,0.0010000083407989792
6060,1.9999997999981627e+24,200201837170530944,6060,9.999999999e-11,0.0010000081684900686
6070,1.9999998001972114e+24,200002593931085856,6070,9.999999999e-11,0.0009990139427558068
6080,1.999999799997064e+24,200202936053349184,6080,9.999999999e-11,0.0010000136519207063
6090,1.9999997999963274e+24,200203672508019040,6090,9.999999999e-11,0.0010000173268330768
6100,1.9999998001969996e+24,200002806356753504,6100,9.999999999e-11,0.0009990150027630418
6110,1.9999998001974543e+24,200002350586515552,6110,9.999999999e-11,0.0009990127284627858
6120,1.9999998001975037e+24,200002301019224896,6120,9.999999999e-11,0.0009990124811212686
6130,1.9999998001967674e+24,200003038959805408,6130,9.999999999e-11,0.0009990161634557215
6140,1.9999998001968216e+24,200002984495523488,6140,9.999999999e-11,0.0009990158916781471
6150,1.9999998001960923e+24,200003715334567296,6150,9.999999999e-11,0.0009990195385758017
6160,1.9999997999955683e+24,200204431694938528,6160,9.999999999e-11,0.0010000211151794554
6170,1.9999997999960458e+24,200203954126343168,6170,9.999999999e-11,0.001000018732109872
6180,1.9999997999965245e+24,200203475515444864,6180,9.999999999e-11,0.00100001634383918
6190,1.9999997999973826e+24,200202617395978304,6190,9.999999999e-11,0.0010000120618188731
6200,1.9999998001976344e+24,200002170217827936,6200,9.999999999e-11,0.0009990118284203529
6210,1.9999997999978741e+24,200202125868520064,6210,9.999999999e-11,0.0010000096090944522
6220,1.9999998001981104e+24,200001693178618080,6220,9.999999999e-11,0.0009990094479875957
6230,1.9999998001977533e+24,200002050836262432,6230,9.999999999e-11,0.000999011232704565
6240,1.9999998001977984e+24,200002005657601408,6240,9.999999999e-11,0.0009990110072623745
6250,1.9999998001978406e+24,200001963660204160,6250,9.999999999e-11,0.0009990107976947373
6260,1.9999997999984746e+24,200201525468105920,6260,9.999999999e-11,0.0010000066130934323
6270,1.9999997999988993e+24,200201100611042048,6270,9.999999999e-11,0.0010000044930545827
6280,1.9999998001987296e+24,200001072637181472,6280,9.999999999e-11,0.000999006351476574
6290,1.9999997999993465e+24,200200653564674656,6290,9.999999999e-11,0.0010000022622909891
6300,1.9999998001987618e+24,200001040474014528,6300,9.999999999e-11,0.000999006190981891
6310,1.9999997999981887e+24,200201811231072384,6310,9.999999999e-11,0.0010000080390520426
6320,1.9999998001976293e+24,200002175145596768,6320,9.999999999e-11,0.0009990118530099927
6330,1.9999997999990577e+24,200200942247037248,6330,9.999999999e-11,0.0010000037028174134
6340,1.9999997999994756e+24,200200524205470496,6340,9.999999999e-11,0.0010000016167879162
6350,1.9999997999994818e+24,200200518061935712,6350,9.999999999e-11,0.0010000015861316468
6360,1.9999997999994944e+24,200200505664270272,6360,9.999999999e-11,0.0010000015242672346
6370,1.9999997999995017e+24,200200498209150048,6370,9.999999999e-11,0.0010000014870661475
6380,1.999999800199311e+24,200000490217446528,6380,9.999999999e-11,0.0009990034451933946
6390,1.9999998001985262e+24,200001276727569728,6390,9.999999999e-11,0.0009990073698906566
6400,1.9999997999979608e+24,200202039063927392,6400,9.999999999e-11,0.0010000091759391088
6410,1.9999998001978046e+24,200001999678297472,6410,9.999999999e-11,0.000999010977425559
6420,1.999999800197056e+24,200002749859602272,6420,9.999999999e-11,0.0009990147208414188
