Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2400,9999999113079,986921,986921,888109,0,0,4695,9999960687,960,960,5,16155,0,3000,2000,599,0,19368,986,9961547,10038453,10038453,1000,500,300,9999960640,1001,1001,7,16186,0,3000,2000,602,0,19224,1003,9961541,10038459,10038459,1000,500,300,9999991413,985,985,14666,0,0,3000,2000,0,0,5386,1208,9992298,10007702,10007702,1000,100,300,9999991406,1014,1014,14999,0,0,3000,2000,0,9838,5851,988,9992320,10007680,10007680,1000,100,300,9999991428,966,966,14555,0,0,3000,2000,0,9893,5673,1120,9992294,10007706,10007706,1000,100,300,999992882,95,95,5,35614,92723,154,10000,992877,1007123,1007123,5000,3000,2000,999992883,108,108,1,35558,92745,146,10000,992891,1007109,1007109,5000,3000,2000,999992967,103,103,0,35715,92809,161,10000,992970,1007030,1007030,5000,3000,2000,999992910,105,105,0,35596,92750,165,10000,992915,1007085,1007085,5000,3000,2000,999992991,100,100,0,7135,92839,152,10000,992991,1007009,1007009,5000,1000,2000,999992930,111,111,1,7019,92771,170,10000,992941,1007059,1007059,5000,1000,2000,999997426,96,96,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997422,102,102,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997467,85,85,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992317,104,104,0,82482,92320,1,10000,992321,1007679,1007679,5000,1000,2000,999992299,95,95,0,82401,92294,0,10000,992294,1007706,1007706,5000,1000,2000
2500,9999999110893,989107,989107,883655,0,0,4851,9999960676,971,971,1,15260,0,3000,2000,643,0,20198,947,9961547,10038453,10038453,1000,500,300,9999960631,1010,1010,0,15285,0,3000,2000,581,0,20102,971,9961541,10038459,10038459,1000,500,300,9999991391,1007,1007,15549,0,0,3000,2000,0,0,5386,1182,9992298,10007702,10007702,1000,100,300,9999991414,1006,1006,15876,0,0,3000,2000,0,8882,5852,958,9992320,10007680,10007680,1000,100,300,9999991423,971,971,15464,0,0,3000,2000,0,8944,5673,1091,9992294,10007706,10007706,1000,100,300,999992594,101,101,3,35329,92438,157,10000,992595,1007405,1007405,5000,3000,2000,999992621,106,106,2,35270,92457,170,10000,992627,1007373,1007373,5000,3000,2000,999992682,112,112,4,35429,92523,171,10000,992694,1007306,1007306,5000,3000,2000,999992600,105,105,1,35250,92404,201,10000,992605,1007395,1007395,5000,3000,2000,999992710,97,97,0,6856,92560,147,10000,992707,1007293,1007293,5000,1000,2000,999992629,120,120,4,6737,92489,160,10000,992649,1007351,1007351,5000,1000,2000,999997431,91,91,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997421,103,103,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997469,83,83,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992319,101,101,0,83438,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992295,99,99,0,83350,92294,0,10000,992294,1007706,1007706,5000,1000,2000
2600,9999999108972,991028,991028,879254,0,0,4991,9999960673,974,974,0,14333,0,3000,2000,626,0,21090,926,9961547,10038453,10038453,1000,500,300,9999960629,1012,1012,0,14404,0,3000,2000,603,0,21015,947,9961541,10038459,10038459,1000,500,300,9999991398,1000,1000,16427,0,0,3000,2000,0,0,5386,1139,9992298,10007702,10007702,1000,100,300,9999991430,990,990,16731,0,0,3000,2000,0,8017,5852,931,9992320,10007680,10007680,1000,100,300,9999991411,983,983,16325,0,0,3000,2000,0,8042,5673,1066,9992294,10007706,10007706,1000,100,300,999992312,104,104,6,35032,92141,175,10000,992316,1007684,1007684,5000,3000,2000,999992285,117,117,3,34948,92135,167,10000,992302,1007698,1007698,5000,3000,2000,999992412,105,105,1,35165,92259,158,10000,992417,1007583,1007583,5000,3000,2000,999992259,110,110,0,34955,92109,160,10000,992269,1007731,1007731,5000,3000,2000,999992424,95,95,2,6537,92241,178,10000,992419,1007581,1007581,5000,1000,2000,999992341,108,108,3,6432,92184,165,10000,992349,1007651,1007651,5000,1000,2000,999997428,94,94,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997424,100,100,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997463,89,89,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992321,99,99,0,84303,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992295,99,99,0,84252,92294,0,10000,992294,1007706,1007706,5000,1000,2000
2700,9999999107870,992130,992130,874944,0,0,5143,9999960648,999,999,0,13486,0,3000,2000,597,0,21973,905,9961547,10038453,10038453,1000,500,300,9999960630,1011,1011,8,13535,0,3000,2000,565,0,21901,913,9961541,10038459,10038459,1000,500,300,9999991391,1007,1007,17269,0,0,3000,2000,0,0,5386,1108,9992298,10007702,10007702,1000,100,300,9999991428,992,992,17603,0,0,3000,2000,0,7283,5852,903,9992320,10007680,10007680,1000,100,300,9999991428,966,966,17197,0,0,3000,2000,0,7263,5673,1028,9992294,10007706,10007706,1000,100,300,999992013,109,109,1,34736,91845,177,10000,992022,1007978,1007978,5000,3000,2000,999991996,112,112,2,34641,91828,180,10000,992008,1007992,1007992,5000,3000,2000,999992108,108,108,2,34843,91937,179,10000,992116,1007884,1007884,5000,3000,2000,999991968,109,109,4,34655,91809,168,10000,991977,1008023,1008023,5000,3000,2000,999992125,99,99,3,6259,91963,161,10000,992124,1007876,1007876,5000,1000,2000,999992052,104,104,3,6152,91904,152,10000,992056,1007944,1007944,5000,1000,2000,999997423,99,99,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997426,98,98,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997470,82,82,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992325,95,95,0,85037,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992293,101,101,0,85031,92294,0,10000,992294,1007706,1007706,5000,1000,2000
2800,9999999106214,993786,993786,870550,0,0,5276,9999960651,996,996,10,12680,0,3000,2000,544,0,22877,870,9961547,10038453,10038453,1000,500,300,9999960621,1020,1020,0,12621,0,3000,2000,600,0,22767,892,9961541,10038459,10038459,1000,500,300,9999991402,996,996,18132,0,0,3000,2000,0,0,5386,1076,9992298,10007702,10007702,1000,100,300,9999991448,972,972,18516,0,0,3000,2000,0,6574,5852,883,9992320,10007680,10007680,1000,100,300,9999991425,969,969,18093,0,0,3000,2000,0,6575,5673,1003,9992294,10007706,10007706,1000,100,300,999991704,108,108,1,34455,91564,148,10000,991712,1008288,1008288,5000,3000,2000,999991708,104,104,1,34354,91541,171,10000,991712,1008288,1008288,5000,3000,2000,999991822,105,105,0,34561,91655,172,10000,991827,1008173,1008173,5000,3000,2000,999991672,110,110,3,34357,91511,171,10000,991682,1008318,1008318,5000,3000,2000,999991826,100,100,3,5967,91671,155,10000,991826,1008174,1008174,5000,1000,2000,999991764,110,110,2,5849,91601,173,10000,991774,1008226,1008226,5000,1000,2000,999997422,100,100,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997430,94,94,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997466,86,86,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992323,97,97,0,85746,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992290,104,104,0,85719,92294,0,10000,992294,1007706,1007706,5000,1000,2000
2900,9999999105017,994983,994983,866302,0,0,5418,9999960664,983,983,11,11838,0,3000,2000,557,0,23721,844,9961547,10038453,10038453,1000,500,300,9999960609,1032,1032,0,11797,0,3000,2000,549,0,23684,866,9961541,10038459,10038459,1000,500,300,9999991395,1003,1003,18987,0,0,3000,2000,0,0,5386,1036,9992298,10007702,10007702,1000,100,300,9999991433,987,987,19351,0,0,3000,2000,0,5963,5852,857,9992320,10007680,10007680,1000,100,300,9999991412,982,982,18984,0,0,3000,2000,0,5966,5673,979,9992294,10007706,10007706,1000,100,300,999991448,105,105,1,34179,91288,165,10000,991453,1008547,1008547,5000,3000,2000,999991400,101,101,0,34067,91254,147,10000,991401,1008599,1008599,5000,3000,2000,999991527,101,101,5,34282,91376,152,10000,991528,1008472,1008472,5000,3000,2000,999991368,103,103,2,34042,91196,175,10000,991371,1008629,1008629,5000,3000,2000,999991554,98,98,0,5697,91401,151,10000,991552,1008448,1008448,5000,1000,2000,999991466,101,101,3,5573,91325,142,10000,991467,1008533,1008533,5000,1000,2000,999997424,98,98,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997431,93,93,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997463,89,89,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992326,94,94,0,86357,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992289,105,105,0,86328,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3000,9999999104286,995714,995714,862062,0,0,5558,9999960669,978,978,11,10991,0,3000,2000,564,0,24590,822,9961547,10038453,10038453,1000,500,300,9999960620,1021,1021,1,10942,0,3000,2000,584,0,24520,841,9961541,10038459,10038459,1000,500,300,9999991402,996,996,19796,0,0,3000,2000,0,0,5386,1002,9992298,10007702,10007702,1000,100,300,9999991451,969,969,20244,0,0,3000,2000,0,5392,5852,836,9992320,10007680,10007680,1000,100,300,9999991405,989,989,19819,0,0,3000,2000,0,5433,5673,941,9992294,10007706,10007706,1000,100,300,999991155,108,108,0,33905,91014,149,10000,991163,1008837,1008837,5000,3000,2000,999991117,100,100,1,33791,90978,139,10000,991117,1008883,1008883,5000,3000,2000,999991259,106,106,3,34022,91116,149,10000,991265,1008735,1008735,5000,3000,2000,999991071,104,104,3,33775,90929,146,10000,991075,1008925,1008925,5000,3000,2000,999991255,102,102,3,5410,91114,143,10000,991257,1008743,1008743,5000,1000,2000,999991194,96,96,0,5276,91028,162,10000,991190,1008810,1008810,5000,1000,2000,999997425,97,97,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997427,97,97,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997460,92,92,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992320,100,100,0,86928,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992290,104,104,0,86861,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3100,9999999104275,995725,995725,857816,0,0,5683,9999960689,958,958,0,10150,0,3000,2000,546,0,25413,800,9961547,10038453,10038453,1000,500,300,9999960613,1028,1028,0,10072,0,3000,2000,534,0,25392,817,9961541,10038459,10038459,1000,500,300,9999991397,1001,1001,20653,0,0,3000,2000,0,0,5386,968,9992298,10007702,10007702,1000,100,300,9999991457,963,963,21087,0,0,3000,2000,0,4891,5852,807,9992320,10007680,10007680,1000,100,300,9999991385,1009,1009,20666,0,0,3000,2000,0,4921,5673,925,9992294,10007706,10007706,1000,100,300,999990862,109,109,6,33599,90708,163,10000,990871,1009129,1009129,5000,3000,2000,999990850,100,100,1,33515,90702,148,10000,990850,1009150,1009150,5000,3000,2000,999990968,105,105,1,33701,90795,178,10000,990973,1009027,1009027,5000,3000,2000,999990790,102,102,0,33485,90639,153,10000,990792,1009208,1009208,5000,3000,2000,999990994,99,99,1,5137,90841,152,10000,990993,1009007,1009007,5000,1000,2000,999990888,105,105,2,4964,90716,177,10000,990893,1009107,1009107,5000,1000,2000,999997425,97,97,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997428,96,96,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997460,92,92,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992317,103,103,0,87429,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992294,100,100,0,87373,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3200,9999999103173,996827,996827,853712,0,0,5792,9999960682,965,965,4,9374,0,3000,2000,525,0,26240,781,9961547,10038453,10038453,1000,500,300,9999960625,1016,1016,3,9298,0,3000,2000,517,0,26237,801,9961541,10038459,10038459,1000,500,300,9999991385,1013,1013,21541,0,0,3000,2000,0,0,5386,945,9992298,10007702,10007702,1000,100,300,9999991436,984,984,21915,0,0,3000,2000,0,4450,5852,782,9992320,10007680,10007680,1000,100,300,9999991390,1004,1004,21497,0,0,3000,2000,0,4453,5673,899,9992294,10007706,10007706,1000,100,300,999990573,106,106,3,33305,90414,165,10000,990579,1009421,1009421,5000,3000,2000,999990588,101,101,3,33267,90454,135,10000,990589,1009411,1009411,5000,3000,2000,999990684,105,105,0,33445,90539,150,10000,990689,1009311,1009311,5000,3000,2000,999990537,104,104,5,33233,90387,154,10000,990541,1009459,1009459,5000,3000,2000,999990723,96,96,3,4883,90587,132,10000,990719,1009281,1009281,5000,1000,2000,999990575,108,108,0,4683,90435,148,10000,990583,1009417,1009417,5000,1000,2000,999997423,99,99,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997434,90,90,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997462,90,90,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992322,98,98,0,87870,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992293,101,101,0,87841,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3300,9999999102178,997822,997822,849453,0,0,5933,9999960679,968,968,10,8553,0,3000,2000,531,0,27028,748,9961547,10038453,10038453,1000,500,300,9999960632,1009,1009,13,8456,0,3000,2000,545,0,27078,780,9961541,10038459,10038459,1000,500,300,9999991396,1002,1002,22447,0,0,3000,2000,0,0,5386,916,9992298,10007702,10007702,1000,100,300,9999991431,989,989,22739,0,0,3000,2000,0,3997,5852,756,9992320,10007680,10007680,1000,100,300,9999991396,998,998,22347,0,0,3000,2000,0,4027,5673,867,9992294,10007706,10007706,1000,100,300,999990269,110,110,0,33011,90120,159,10000,990279,1009721,1009721,5000,3000,2000,999990344,97,97,0,32997,90184,157,10000,990341,1009659,1009659,5000,3000,2000,999990411,103,103,5,33187,90281,133,10000,990414,1009586,1009586,5000,3000,2000,999990256,95,95,1,32969,90123,128,10000,990251,1009749,1009749,5000,3000,2000,999990483,96,96,2,4625,90329,150,10000,990479,1009521,1009521,5000,1000,2000,999990296,111,111,6,4398,90150,157,10000,990307,1009693,1009693,5000,1000,2000,999997425,97,97,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997426,98,98,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997459,93,93,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992320,100,100,0,88323,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992289,105,105,0,88267,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3400,9999999102147,997853,997853,845332,0,0,6057,9999960651,996,996,9,7706,0,3000,2000,560,0,27838,723,9961547,10038453,10038453,1000,500,300,9999960639,1002,1002,4,7652,0,3000,2000,515,0,27893,761,9961541,10038459,10038459,1000,500,300,9999991398,1000,1000,23326,0,0,3000,2000,0,0,5386,888,9992298,10007702,10007702,1000,100,300,9999991435,985,985,23538,0,0,3000,2000,0,3612,5852,731,9992320,10007680,10007680,1000,100,300,9999991380,1014,1014,23149,0,0,3000,2000,0,3618,5673,840,9992294,10007706,10007706,1000,100,300,999989995,111,111,5,32728,89837,169,10000,990006,1009994,1009994,5000,3000,2000,999990064,98,98,0,32711,89898,164,10000,990062,1009938,1009938,5000,3000,2000,999990151,102,102,2,32919,90013,140,10000,990153,1009847,1009847,5000,3000,2000,999989998,98,98,0,32684,89838,158,10000,989996,1010004,1010004,5000,3000,2000,999990223,98,98,0,4379,90083,138,10000,990221,1009779,1009779,5000,1000,2000,999989994,114,114,0,4107,89859,149,10000,990008,1009992,1009992,5000,1000,2000,999997424,98,98,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997425,99,99,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997456,96,96,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992326,94,94,0,88708,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992291,103,103,0,88676,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3500,9999999101459,998541,998541,841196,0,0,6156,9999960653,994,994,11,6859,0,3000,2000,590,0,28675,705,9961547,10038453,10038453,1000,500,300,9999960618,1023,1023,6,6823,0,3000,2000,533,0,28693,742,9961541,10038459,10038459,1000,500,300,9999991402,996,996,24140,0,0,3000,2000,0,0,5386,867,9992298,10007702,10007702,1000,100,300,9999991469,951,951,24375,0,0,3000,2000,0,3269,5852,710,9992320,10007680,10007680,1000,100,300,9999991397,997,997,23954,0,0,3000,2000,0,3261,5673,820,9992294,10007706,10007706,1000,100,300,999989694,110,110,1,32438,89547,157,10000,989704,1010296,1010296,5000,3000,2000,999989800,94,94,0,32449,89636,158,10000,989794,1010206,1010206,5000,3000,2000,999989918,99,99,2,32676,89770,147,10000,989917,1010083,1010083,5000,3000,2000,999989723,95,95,3,32400,89554,164,10000,989718,1010282,1010282,5000,3000,2000,999989954,100,100,3,4113,89817,137,10000,989954,1010046,1010046,5000,1000,2000,999989716,106,106,4,3830,89582,140,10000,989722,1010278,1010278,5000,1000,2000,999997424,98,98,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997416,108,108,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997448,104,104,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992326,94,94,0,89051,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992287,107,107,0,89033,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3600,9999999101435,998565,998565,837099,0,0,6280,9999960648,999,999,6,6051,0,3000,2000,529,0,29513,685,9961547,10038453,10038453,1000,500,300,9999960602,1039,1039,7,5973,0,3000,2000,542,0,29510,715,9961541,10038459,10038459,1000,500,300,9999991409,989,989,24946,0,0,3000,2000,0,0,5386,845,9992298,10007702,10007702,1000,100,300,9999991467,953,953,25204,0,0,3000,2000,0,2916,5852,687,9992320,10007680,10007680,1000,100,300,9999991372,1022,1022,24762,0,0,3000,2000,0,2931,5673,788,9992294,10007706,10007706,1000,100,300,999989416,98,98,1,32150,89259,155,10000,989414,1010586,1010586,5000,3000,2000,999989523,94,94,0,32151,89338,179,10000,989517,1010483,1010483,5000,3000,2000,999989640,105,105,0,32414,89508,137,10000,989645,1010355,1010355,5000,3000,2000,999989460,88,88,0,32105,89259,189,10000,989448,1010552,1010552,5000,3000,2000,999989692,91,91,0,3827,89531,152,10000,989683,1010317,1010317,5000,1000,2000,999989435,112,112,4,3541,89293,154,10000,989447,1010553,1010553,5000,1000,2000,999997420,102,102,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997429,95,95,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997446,106,106,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992322,98,98,0,89404,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992283,111,111,0,89363,92294,0,10000,992294,1007706,1007706,5000,1000,2000
3700,9999999101115,998885,998885,832975,0,0,6387,9999960650,997,997,11,5203,0,3000,2000,578,0,30318,668,9961547,10038453,10038453,1000,500,300,9999960624,1017,1017,1,5164,0,3000,2000,548,0,30330,691,9961541,10038459,10038459,1000,500,300,9999991414,984,984,25757,0,0,3000,2000,0,0,5386,819,9992298,10007702,10007702,1000,100,300,9999991450,970,970,26078,0,0,3000,2000,0,2602,5852,670,9992320,10007680,10007680,1000,100,300,9999991380,1014,1014,25545,0,0,3000,2000,0,2672,5673,765,9992294,10007706,10007706,1000,100,300,999989148,100,100,5,31889,88998,150,10000,989148,1010852,1010852,5000,3000,2000,999989264,95,95,6,31914,89101,158,10000,989259,1010741,1010741,5000,3000,2000,999989375,112,112,1,32162,89256,131,10000,989387,1010613,1010613,5000,3000,2000,999989167,81,81,1,31824,88978,170,10000,989148,1010852,1010852,5000,3000,2000,999989419,83,83,6,3542,89246,156,10000,989402,1010598,1010598,5000,1000,2000,999989176,109,109,2,3271,89023,162,10000,989185,1010815,1010815,5000,1000,2000,999997417,105,105,0,40372,97422,0,10000,997422,1002578,1002578,5000,3000,2000,999997427,97,97,0,40269,97424,0,10000,997424,1002576,1002576,5000,3000,2000,999997447,105,105,0,11657,97452,0,10000,997452,1002548,1002548,5000,1000,2000,999992316,104,104,0,89718,92320,0,10000,992320,1007680,1007680,5000,1000,2000,999992283,111,111,0,89622,92294,0,10000,992294,1007706,1007706,5000,1000,2000
