Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
69300,10000000971843,28157,28157,72730600,162944100,9999999385826,28027,28027,127269400,37055900,999841385300,158614700,158614700,200,300,500
69310,10000000971846,28154,28154,72731000,162913500,9999999385634,28021,28021,127269000,37086500,999841365500,158634500,158634500,200,300,500
69320,10000000971848,28152,28152,72748200,162907700,9999999385424,28017,28017,127251800,37092300,999841344100,158655900,158655900,200,300,500
69330,10000000971855,28145,28145,72693400,162914900,9999999385204,28013,28013,127306600,37085100,999841321700,158678300,158678300,200,300,500
69340,10000000971857,28143,28143,72662200,162886700,9999999385004,28007,28007,127337800,37113300,999841301100,158698900,158698900,200,300,500
69350,10000000971860,28140,28140,72729400,162820900,9999999384795,28002,28002,127270600,37179100,999841279700,158720300,158720300,200,300,500
69360,10000000971863,28137,28137,72760000,162830000,9999999384601,27999,27999,127240000,37170000,999841260000,158740000,158740000,200,300,500
69370,10000000971865,28135,28135,72750400,162829400,9999999384408,27994,27994,127249600,37170600,999841240200,158759800,158759800,200,300,500
69380,10000000971868,28132,28132,72766800,162819800,9999999384246,27988,27988,127233200,37180200,999841223400,158776600,158776600,200,300,500
69390,10000000971873,28127,28127,72795200,162882200,9999999384040,27986,27986,127204800,37117800,999841202600,158797400,158797400,200,300,500
69400,10000000971875,28125,28125,72791600,162887600,9999999383825,27983,27983,127208400,37112400,999841180800,158819200,158819200,200,300,500
69410,10000000971880,28120,28120,72732000,162857000,9999999383633,27977,27977,127268000,37143000,999841161000,158839000,158839000,200,300,500
69420,10000000971883,28117,28117,72769000,162871500,9999999383421,27974,27974,127231000,37128500,999841139500,158860500,158860500,200,300,500
69430,10000000971885,28115,28115,72740800,162908800,9999999383233,27971,27971,127259200,37091200,999841120400,158879600,158879600,200,300,500
69440,10000000971892,28108,28108,72678400,162952400,9999999383022,27970,27970,127321600,37047600,999841099200,158900800,158900800,200,300,500
69450,10000000971898,28102,28102,72646200,162955700,9999999382816,27965,27965,127353800,37044300,999841078100,158921900,158921900,200,300,500
69460,10000000971899,28101,28101,72618200,162952700,9999999382634,27957,27957,127381800,37047300,999841059100,158940900,158940900,200,300,500
69470,10000000971901,28099,28099,72637400,162893900,9999999382435,27952,27952,127362600,37106100,999841038700,158961300,158961300,200,300,500
69480,10000000971907,28093,28093,72610600,162904100,9999999382204,27949,27949,127389400,37095900,999841015300,158984700,158984700,200,300,500
69490,10000000971913,28087,28087,72565800,162881300,9999999381981,27948,27948,127434200,37118700,999840992900,159007100,159007100,200,300,500
69500,10000000971918,28082,28082,72570800,162838800,9999999381761,27943,27943,127429200,37161200,999840970400,159029600,159029600,200,300,500
69510,10000000971922,28078,28078,72566200,162885700,9999999381539,27942,27942,127433800,37114300,999840948100,159051900,159051900,200,300,500
69520,10000000971927,28073,28073,72616000,162876000,9999999381343,27937,27937,127384000,37124000,999840928000,159072000,159072000,200,300,500
69530,10000000971931,28069,28069,72625400,162856900,9999999381145,27932,27932,127374600,37143100,999840907700,159092300,159092300,200,300,500
69540,10000000971934,28066,28066,72664400,162858400,9999999380944,27928,27928,127335600,37141600,999840887200,159112800,159112800,200,300,500
69550,10000000971936,28064,28064,72611600,162892600,9999999380732,27926,27926,127388400,37107400,999840865800,159134200,159134200,200,300,500
69560,10000000971941,28059,28059,72662800,162860800,9999999380539,27925,27925,127337200,37139200,999840846400,159153600,159153600,200,300,500
69570,10000000971944,28056,28056,72568800,162856800,9999999380326,27918,27918,127431200,37143200,999840824400,159175600,159175600,200,300,500
69580,10000000971950,28050,28050,72540200,162824700,9999999380136,27915,27915,127459800,37175300,999840805100,159194900,159194900,200,300,500
69590,10000000971951,28049,28049,72540000,162825000,9999999379937,27913,27913,127460000,37175000,999840785000,159215000,159215000,200,300,500
69600,10000000971955,28045,28045,72447600,162818600,9999999379728,27910,27910,127552400,37181400,999840763800,159236200,159236200,200,300,500
69610,10000000971960,28040,28040,72483800,162834300,9999999379515,27904,27904,127516200,37165700,999840741900,159258100,159258100,200,300,500
69620,10000000971962,28038,28038,72464400,162853400,9999999379320,27902,27902,127535600,37146600,999840722200,159277800,159277800,200,300,500
69630,10000000971967,28033,28033,72493200,162875200,9999999379117,27899,27899,127506800,37124800,999840701600,159298400,159298400,200,300,500
69640,10000000971971,28029,28029,72502200,162846700,9999999378913,27898,27898,127497800,37153300,999840681100,159318900,159318900,200,300,500
69650,10000000971977,28023,28023,72485000,162897500,9999999378682,27893,27893,127515000,37102500,999840657500,159342500,159342500,200,300,500
69660,10000000971978,28022,28022,72524000,162909000,9999999378479,27891,27891,127476000,37091000,999840637000,159363000,159363000,200,300,500
69670,10000000971979,28021,28021,72530200,162954700,9999999378266,27885,27885,127469800,37045300,999840615100,159384900,159384900,200,300,500
69680,10000000971982,28018,28018,72509600,162955600,9999999378064,27884,27884,127490400,37044400,999840594800,159405200,159405200,200,300,500
69690,10000000971989,28011,28011,72481400,162952900,9999999377876,27881,27881,127518600,37047100,999840575700,159424300,159424300,200,300,500
69700,10000000971995,28005,28005,72486800,162949800,9999999377658,27876,27876,127513200,37050200,999840553400,159446600,159446600,200,300,500
69710,10000000971998,28002,28002,72454400,162933400,9999999377450,27872,27872,127545600,37066600,999840532200,159467800,159467800,200,300,500
69720,10000000972001,27999,27999,72475400,162951900,9999999377259,27868,27868,127524600,37048100,999840512700,159487300,159487300,200,300,500
69730,10000000972004,27996,27996,72491400,162987900,9999999377043,27864,27864,127508600,37012100,999840490700,159509300,159509300,200,300,500
69740,10000000972007,27993,27993,72578400,163032400,9999999376832,27860,27860,127421600,36967600,999840469200,159530800,159530800,200,300,500
69750,10000000972009,27991,27991,72590600,163034100,9999999376596,27857,27857,127409400,36965900,999840445300,159554700,159554700,200,300,500
69760,10000000972009,27991,27991,72616200,163080700,9999999376378,27853,27853,127383800,36919300,999840423100,159576900,159576900,200,300,500
69770,10000000972010,27990,27990,72675400,163081900,9999999376181,27846,27846,127324600,36918100,999840402700,159597300,159597300,200,300,500
69780,10000000972014,27986,27986,72663400,163064900,9999999375977,27840,27840,127336600,36935100,999840381700,159618300,159618300,200,300,500
69790,10000000972019,27981,27981,72662200,163036700,9999999375776,27835,27835,127337800,36963300,999840361100,159638900,159638900,200,300,500
69800,10000000972022,27978,27978,72634000,163014000,9999999375588,27832,27832,127366000,36986000,999840342000,159658000,159658000,200,300,500
69810,10000000972026,27974,27974,72623200,162965200,9999999375387,27829,27829,127376800,37034800,999840321600,159678400,159678400,200,300,500
69820,10000000972029,27971,27971,72611400,162977900,9999999375180,27827,27827,127388600,37022100,999840300700,159699300,159699300,200,300,500
69830,10000000972034,27966,27966,72578200,162942700,9999999374968,27823,27823,127421800,37057300,999840279100,159720900,159720900,200,300,500
69840,10000000972038,27962,27962,72616400,162915400,9999999374762,27820,27820,127383600,37084600,999840258200,159741800,159741800,200,300,500
69850,10000000972039,27961,27961,72582400,162891400,9999999374546,27816,27816,127417600,37108600,999840236200,159763800,159763800,200,300,500
69860,10000000972041,27959,27959,72611800,162842300,9999999374349,27810,27810,127388200,37157700,999840215900,159784100,159784100,200,300,500
69870,10000000972044,27956,27956,72588800,162866800,9999999374138,27806,27806,127411200,37133200,999840194400,159805600,159805600,200,300,500
69880,10000000972050,27950,27950,72590600,162844100,9999999373949,27804,27804,127409400,37155900,999840175300,159824700,159824700,200,300,500
69890,10000000972052,27948,27948,72571200,162853200,9999999373753,27803,27803,127428800,37146800,999840155600,159844400,159844400,200,300,500
69900,10000000972054,27946,27946,72600200,162824700,9999999373551,27800,27800,127399800,37175300,999840135100,159864900,159864900,200,300,500
69910,10000000972057,27943,27943,72649200,162806200,9999999373347,27799,27799,127350800,37193800,999840114600,159885400,159885400,200,300,500
69920,10000000972060,27940,27940,72609600,162805600,9999999373154,27794,27794,127390400,37194400,999840094800,159905200,159905200,200,300,500
69930,10000000972061,27939,27939,72645200,162752200,9999999372936,27790,27790,127354800,37247800,999840072600,159927400,159927400,200,300,500
69940,10000000972062,27938,27938,72563800,162834300,9999999372731,27788,27788,127436200,37165700,999840051900,159948100,159948100,200,300,500
69950,10000000972068,27932,27932,72603200,162865200,9999999372532,27784,27784,127396800,37134800,999840031600,159968400,159968400,200,300,500
69960,10000000972073,27927,27927,72673600,162854600,9999999372336,27782,27782,127326400,37145400,999840011800,159988200,159988200,200,300,500
69970,10000000972076,27924,27924,72669400,162840900,9999999372120,27777,27777,127330600,37159100,999839989700,160010300,160010300,200,300,500
69980,10000000972081,27919,27919,72666600,162865100,9999999371908,27775,27775,127333400,37134900,999839968300,160031700,160031700,200,300,500
69990,10000000972083,27917,27917,72755600,162836600,9999999371706,27772,27772,127244400,37163400,999839947800,160052200,160052200,200,300,500
70000,10000000972087,27913,27913,72873200,162840200,9999999371498,27768,27768,127126800,37159800,999839926600,160073400,160073400,200,300,500
70010,10000000972091,27909,27909,72869800,162865300,9999999371282,27767,27767,127130200,37134700,999839904900,160095100,160095100,200,300,500
70020,10000000972093,27907,27907,72866800,162859800,9999999371068,27766,27766,127133200,37140200,999839883400,160116600,160116600,200,300,500
70030,10000000972098,27902,27902,72928000,162858000,9999999370876,27764,27764,127072000,37142000,999839864000,160136000,160136000,200,300,500
70040,10000000972101,27899,27899,72876600,162870100,9999999370672,27761,27761,127123400,37129900,999839843300,160156700,160156700,200,300,500
70050,10000000972107,27893,27893,72887400,162818900,9999999370481,27756,27756,127112600,37181100,999839823700,160176300,160176300,200,300,500
70060,10000000972111,27889,27889,72883000,162815500,9999999370263,27752,27752,127117000,37184500,999839801500,160198500,160198500,200,300,500
70070,10000000972117,27883,27883,72915200,162857200,9999999370030,27746,27746,127084800,37142800,999839777600,160222400,160222400,200,300,500
70080,10000000972120,27880,27880,72846600,162865100,9999999369844,27739,27739,127153400,37134900,999839758300,160241700,160241700,200,300,500
70090,10000000972127,27873,27873,72824600,162878100,9999999369636,27737,27737,127175400,37121900,999839737300,160262700,160262700,200,300,500
70100,10000000972132,27868,27868,72751600,162902600,9999999369422,27736,27736,127248400,37097400,999839715800,160284200,160284200,200,300,500
70110,10000000972138,27862,27862,72727800,162938300,9999999369207,27732,27732,127272200,37061700,999839693900,160306100,160306100,200,300,500
70120,10000000972141,27859,27859,72727600,162938600,9999999369008,27730,27730,127272400,37061400,999839673800,160326200,160326200,200,300,500
70130,10000000972143,27857,27857,72682600,162886100,9999999368786,27727,27727,127317400,37113900,999839651300,160348700,160348700,200,300,500
70140,10000000972150,27850,27850,72661000,162928500,9999999368579,27726,27726,127339000,37071500,999839630500,160369500,160369500,200,300,500
70150,10000000972154,27846,27846,72646800,162904800,9999999368363,27721,27721,127353200,37095200,999839608400,160391600,160391600,200,300,500
70160,10000000972156,27844,27844,72666800,162914800,9999999368166,27718,27718,127333200,37085200,999839588400,160411600,160411600,200,300,500
70170,10000000972159,27841,27841,72628600,162952100,9999999367977,27716,27716,127371400,37047900,999839569300,160430700,160430700,200,300,500
70180,10000000972164,27836,27836,72548200,162942700,9999999367780,27711,27711,127451800,37057300,999839549100,160450900,160450900,200,300,500
70190,10000000972165,27835,27835,72561600,162952600,9999999367548,27710,27710,127438400,37047400,999839525800,160474200,160474200,200,300,500
70200,10000000972169,27831,27831,72593800,162899300,9999999367363,27706,27706,127406200,37100700,999839506900,160493100,160493100,200,300,500
70210,10000000972175,27825,27825,72590000,162875000,9999999367145,27705,27705,127410000,37125000,999839485000,160515000,160515000,200,300,500
70220,10000000972179,27821,27821,72593200,162840200,9999999366963,27703,27703,127406800,37159800,999839466600,160533400,160533400,200,300,500
70230,10000000972181,27819,27819,72593400,162869900,9999999366767,27700,27700,127406600,37130100,999839446700,160553300,160553300,200,300,500
70240,10000000972181,27819,27819,72558200,162837700,9999999366544,27697,27697,127441800,37162300,999839424100,160575900,160575900,200,300,500
70250,10000000972185,27815,27815,72549600,162775600,9999999366353,27695,27695,127450400,37224400,999839404800,160595200,160595200,200,300,500
70260,10000000972188,27812,27812,72577200,162799200,9999999366146,27690,27690,127422800,37200800,999839383600,160616400,160616400,200,300,500
70270,10000000972191,27809,27809,72624400,162823400,9999999365935,27687,27687,127375600,37176600,999839362200,160637800,160637800,200,300,500
70280,10000000972194,27806,27806,72641800,162837300,9999999365727,27682,27682,127358200,37162700,999839340900,160659100,160659100,200,300,500
70290,10000000972195,27805,27805,72614600,162838100,9999999365496,27677,27677,127385400,37161900,999839317300,160682700,160682700,200,300,500
70300,10000000972199,27801,27801,72554600,162818100,9999999365299,27674,27674,127445400,37181900,999839297300,160702700,160702700,200,300,500
70310,10000000972203,27797,27797,72529000,162826500,9999999365073,27672,27672,127471000,37173500,999839274500,160725500,160725500,200,300,500
70320,10000000972207,27793,27793,72528800,162856800,9999999364875,27669,27669,127471200,37143200,999839254400,160745600,160745600,200,300,500
70330,10000000972217,27783,27783,72510000,162825000,9999999364683,27667,27667,127490000,37175000,999839235000,160765000,160765000,200,300,500
70340,10000000972222,27778,27778,72558600,162737100,9999999364481,27662,27662,127441400,37262900,999839214300,160785700,160785700,200,300,500
70350,10000000972224,27776,27776,72565600,162711600,9999999364269,27659,27659,127434400,37288400,999839192800,160807200,160807200,200,300,500
70360,10000000972225,27775,27775,72576400,162700400,9999999364077,27655,27655,127423600,37299600,999839173200,160826800,160826800,200,300,500
70370,10000000972230,27770,27770,72587200,162679200,9999999363885,27651,27651,127412800,37320800,999839153600,160846400,160846400,200,300,500
70380,10000000972234,27766,27766,72562800,162665800,9999999363668,27646,27646,127437200,37334200,999839131400,160868600,160868600,200,300,500
70390,10000000972236,27764,27764,72574600,162673100,9999999363482,27641,27641,127425400,37326900,999839112300,160887700,160887700,200,300,500
70400,10000000972238,27762,27762,72564600,162643100,9999999363287,27636,27636,127435400,37356900,999839092300,160907700,160907700,200,300,500
70410,10000000972245,27755,27755,72551600,162627600,9999999363075,27633,27633,127448400,37372400,999839070800,160929200,160929200,200,300,500
70420,10000000972248,27752,27752,72517600,162643600,9999999362857,27631,27631,127482400,37356400,999839048800,160951200,160951200,200,300,500
70430,10000000972252,27748,27748,72485200,162657200,9999999362650,27626,27626,127514800,37342800,999839027600,160972400,160972400,200,300,500
70440,10000000972254,27746,27746,72438800,162696800,9999999362423,27621,27621,127561200,37303200,999839004400,160995600,160995600,200,300,500
70450,10000000972263,27737,27737,72487000,162729500,9999999362217,27618,27618,127513000,37270500,999838983500,161016500,161016500,200,300,500
70460,10000000972265,27735,27735,72453400,162744900,9999999362005,27612,27612,127546600,37255100,999838961700,161038300,161038300,200,300,500
70470,10000000972272,27728,27728,72402400,162666400,9999999361803,27609,27609,127597600,37333600,999838941200,161058800,161058800,200,300,500
70480,10000000972274,27726,27726,72452600,162676100,9999999361606,27607,27607,127547400,37323900,999838921300,161078700,161078700,200,300,500
70490,10000000972276,27724,27724,72501400,162657900,9999999361402,27605,27605,127498600,37342100,999838900700,161099300,161099300,200,300,500
70500,10000000972281,27719,27719,72518200,162642700,9999999361188,27603,27603,127481800,37357300,999838879100,161120900,161120900,200,300,500
70510,10000000972284,27716,27716,72523600,162589600,9999999360969,27599,27599,127476400,37410400,999838856800,161143200,161143200,200,300,500
70520,10000000972290,27710,27710,72567600,162588600,9999999360740,27598,27598,127432400,37411400,999838833800,161166200,161166200,200,300,500
70530,10000000972292,27708,27708,72615400,162531900,9999999360529,27598,27598,127384600,37468100,999838812700,161187300,161187300,200,300,500
70540,10000000972294,27706,27706,72643600,162564600,9999999360323,27595,27595,127356400,37435400,999838791800,161208200,161208200,200,300,500
70550,10000000972297,27703,27703,72658200,162482700,9999999360098,27593,27593,127341800,37517300,999838769100,161230900,161230900,200,300,500
70560,10000000972301,27699,27699,72675600,162486600,9999999359888,27590,27590,127324400,37513400,999838747800,161252200,161252200,200,300,500
70570,10000000972310,27690,27690,72689600,162505600,9999999359662,27586,27586,127310400,37494400,999838724800,161275200,161275200,200,300,500
70580,10000000972319,27681,27681,72737600,162488600,9999999359461,27577,27577,127262400,37511400,999838703800,161296200,161296200,200,300,500
70590,10000000972322,27678,27678,72841800,162487300,9999999359236,27573,27573,127158200,37512700,999838680900,161319100,161319100,200,300,500
70600,10000000972330,27670,27670,72841400,162497900,9999999359039,27568,27568,127158600,37502100,999838660700,161339300,161339300,200,300,500
70610,10000000972333,27667,27667,72801000,162478500,9999999358838,27567,27567,127199000,37521500,999838640500,161359500,161359500,200,300,500
70620,10000000972335,27665,27665,72771200,162488200,9999999358643,27563,27563,127228800,37511800,999838620600,161379400,161379400,200,300,500
70630,10000000972336,27664,27664,72836400,162565400,9999999358424,27558,27558,127163600,37434600,999838598200,161401800,161401800,200,300,500
70640,10000000972343,27657,27657,72866800,162564800,9999999358234,27550,27550,127133200,37435200,999838578400,161421600,161421600,200,300,500
70650,10000000972347,27653,27653,72913200,162550200,9999999358017,27549,27549,127086800,37449800,999838556600,161443400,161443400,200,300,500
70660,10000000972355,27645,27645,72873200,162520200,9999999357820,27546,27546,127126800,37479800,999838536600,161463400,161463400,200,300,500
70670,10000000972356,27644,27644,72883000,162510500,9999999357620,27545,27545,127117000,37489500,999838516500,161483500,161483500,200,300,500
70680,10000000972357,27643,27643,72921600,162532600,9999999357419,27539,27539,127078400,37467400,999838495800,161504200,161504200,200,300,500
70690,10000000972365,27635,27635,72903600,162594600,9999999357183,27535,27535,127096400,37405400,999838471800,161528200,161528200,200,300,500
70700,10000000972368,27632,27632,72971400,162557900,9999999356976,27531,27531,127028600,37442100,999838450700,161549300,161549300,200,300,500
70710,10000000972371,27629,27629,73002800,162540800,9999999356736,27528,27528,126997200,37459200,999838426400,161573600,161573600,200,300,500
70720,10000000972375,27625,27625,73014000,162544000,9999999356495,27525,27525,126986000,37456000,999838402000,161598000,161598000,200,300,500
70730,10000000972377,27623,27623,72980400,162579400,9999999356280,27522,27522,127019600,37420600,999838380200,161619800,161619800,200,300,500
70740,10000000972381,27619,27619,72979800,162610300,9999999356080,27519,27519,127020200,37389700,999838359900,161640100,161640100,200,300,500
70750,10000000972383,27617,27617,72985000,162667500,9999999355862,27513,27513,127015000,37332500,999838337500,161662500,161662500,200,300,500
70760,10000000972384,27616,27616,73041000,162663500,9999999355649,27506,27506,126959000,37336500,999838315500,161684500,161684500,200,300,500
70770,10000000972390,27610,27610,73044800,162692800,9999999355424,27500,27500,126955200,37307200,999838292400,161707600,161707600,200,300,500
70780,10000000972391,27609,27609,73004000,162674000,9999999355222,27498,27498,126996000,37326000,999838272000,161728000,161728000,200,300,500
70790,10000000972393,27607,27607,72992000,162607000,9999999355013,27497,27497,127008000,37393000,999838251000,161749000,161749000,200,300,500
70800,10000000972394,27606,27606,73034200,162598700,9999999354777,27494,27494,126965800,37401300,999838227100,161772900,161772900,200,300,500
70810,10000000972398,27602,27602,73023400,162619900,9999999354582,27485,27485,126976600,37380100,999838206700,161793300,161793300,200,300,500
70820,10000000972398,27602,27602,73064800,162657800,9999999354393,27481,27481,126935200,37342200,999838187400,161812600,161812600,200,300,500
70830,10000000972402,27598,27598,72999600,162695600,9999999354168,27480,27480,127000400,37304400,999838164800,161835200,161835200,200,300,500
70840,10000000972403,27597,27597,73079400,162625900,9999999353970,27477,27477,126920600,37374100,999838144700,161855300,161855300,200,300,500
70850,10000000972404,27596,27596,73070200,162659700,9999999353728,27473,27473,126929800,37340300,999838120100,161879900,161879900,200,300,500
70860,10000000972408,27592,27592,73057400,162643900,9999999353514,27473,27473,126942600,37356100,999838098700,161901300,161901300,200,300,500
70870,10000000972409,27591,27591,73041400,162652900,9999999353286,27471,27471,126958600,37347100,999838075700,161924300,161924300,200,300,500
70880,10000000972414,27586,27586,73030800,162683800,9999999353089,27465,27465,126969200,37316200,999838055400,161944600,161944600,200,300,500
70890,10000000972417,27583,27583,73023400,162694900,9999999352857,27460,27460,126976600,37305100,999838031700,161968300,161968300,200,300,500
70900,10000000972420,27580,27580,73014000,162704000,9999999352664,27456,27456,126986000,37296000,999838012000,161988000,161988000,200,300,500
70910,10000000972421,27579,27579,72967600,162703600,9999999352434,27454,27454,127032400,37296400,999837988800,162011200,162011200,200,300,500
70920,10000000972425,27575,27575,72955600,162656600,9999999352230,27448,27448,127044400,37343400,999837967800,162032200,162032200,200,300,500
70930,10000000972429,27571,27571,73010600,162644100,9999999352009,27444,27444,126989400,37355900,999837945300,162054700,162054700,200,300,500
70940,10000000972430,27570,27570,73063600,162659600,9999999351826,27442,27442,126936400,37340400,999837926800,162073200,162073200,200,300,500
70950,10000000972434,27566,27566,73120200,162614700,9999999351617,27434,27434,126879800,37385300,999837905100,162094900,162094900,200,300,500
70960,10000000972437,27563,27563,73142200,162606700,9999999351382,27429,27429,126857800,37393300,999837881100,162118900,162118900,200,300,500
70970,10000000972439,27561,27561,73096600,162595100,9999999351157,27426,27426,126903400,37404900,999837858300,162141700,162141700,200,300,500
70980,10000000972441,27559,27559,73104200,162638700,9999999350949,27422,27422,126895800,37361300,999837837100,162162900,162162900,200,300,500
70990,10000000972443,27557,27557,73065600,162681600,9999999350708,27420,27420,126934400,37318400,999837812800,162187200,162187200,200,300,500
71000,10000000972445,27555,27555,73044400,162653400,9999999350504,27418,27418,126955600,37346600,999837792200,162207800,162207800,200,300,500
71010,10000000972449,27551,27551,73112000,162617000,9999999350295,27415,27415,126888000,37383000,999837771000,162229000,162229000,200,300,500
71020,10000000972451,27549,27549,73072600,162646100,9999999350101,27412,27412,126927400,37353900,999837751300,162248700,162248700,200,300,500
71030,10000000972456,27544,27544,73095400,162636900,9999999349870,27407,27407,126904600,37363100,999837727700,162272300,162272300,200,300,500
71040,10000000972462,27538,27538,73031600,162622600,9999999349653,27405,27405,126968400,37377400,999837705800,162294200,162294200,200,300,500
71050,10000000972467,27533,27533,73065400,162581900,9999999349427,27400,27400,126934600,37418100,999837682700,162317300,162317300,200,300,500
71060,10000000972469,27531,27531,73051800,162577300,9999999349212,27397,27397,126948200,37422700,999837660900,162339100,162339100,200,300,500
71070,10000000972474,27526,27526,73034600,162588100,9999999348981,27392,27392,126965400,37411900,999837637300,162362700,162362700,200,300,500
71080,10000000972475,27525,27525,73072400,162571400,9999999348777,27385,27385,126927600,37428600,999837616200,162383800,162383800,200,300,500
71090,10000000972477,27523,27523,73087400,162578900,9999999348554,27383,27383,126912600,37421100,999837593700,162406300,162406300,200,300,500
71100,10000000972487,27513,27513,73103600,162594600,9999999348340,27378,27378,126896400,37405400,999837571800,162428200,162428200,200,300,500
71110,10000000972490,27510,27510,73050200,162569700,9999999348126,27375,27375,126949800,37430300,999837550100,162449900,162449900,200,300,500
71120,10000000972495,27505,27505,73029600,162590600,9999999347928,27370,27370,126970400,37409400,999837529800,162470200,162470200,200,300,500
71130,10000000972499,27501,27501,72977600,162633600,9999999347723,27365,27365,127022400,37366400,999837508800,162491200,162491200,200,300,500
71140,10000000972505,27495,27495,72943800,162549300,9999999347507,27362,27362,127056200,37450700,999837486900,162513100,162513100,200,300,500
71150,10000000972507,27493,27493,72983200,162550200,9999999347306,27360,27360,127016800,37449800,999837466600,162533400,162533400,200,300,500
71160,10000000972514,27486,27486,72920800,162563800,9999999347096,27358,27358,127079200,37436200,999837445400,162554600,162554600,200,300,500
71170,10000000972516,27484,27484,72895000,162512500,9999999346869,27356,27356,127105000,37487500,999837422500,162577500,162577500,200,300,500
71180,10000000972518,27482,27482,72926400,162540400,9999999346681,27351,27351,127073600,37459600,999837403200,162596800,162596800,200,300,500
71190,10000000972522,27478,27478,72923400,162534900,9999999346473,27344,27344,127076600,37465100,999837381700,162618300,162618300,200,300,500
71200,10000000972529,27471,27471,72892800,162485800,9999999346272,27342,27342,127107200,37514200,999837361400,162638600,162638600,200,300,500
71210,10000000972534,27466,27466,72870800,162498800,9999999346070,27334,27334,127129200,37501200,999837340400,162659600,162659600,200,300,500
71220,10000000972537,27463,27463,72895400,162506900,9999999345849,27328,27328,127104600,37493100,999837317700,162682300,162682300,200,300,500
71230,10000000972537,27463,27463,72887200,162484200,9999999345662,27324,27324,127112800,37515800,999837298600,162701400,162701400,200,300,500
71240,10000000972538,27462,27462,72869600,162450600,9999999345477,27321,27321,127130400,37549400,999837279800,162720200,162720200,200,300,500
71250,10000000972542,27458,27458,72868000,162483000,9999999345273,27317,27317,127132000,37517000,999837259000,162741000,162741000,200,300,500
71260,10000000972543,27457,27457,72892200,162461700,9999999345048,27313,27313,127107800,37538300,999837236100,162763900,162763900,200,300,500
71270,10000000972548,27452,27452,72896200,162470700,9999999344825,27306,27306,127103800,37529300,999837213100,162786900,162786900,200,300,500
71280,10000000972551,27449,27449,72880400,162549400,9999999344600,27302,27302,127119600,37450600,999837190200,162809800,162809800,200,300,500
71290,10000000972554,27446,27446,72900600,162539100,9999999344406,27297,27297,127099400,37460900,999837170300,162829700,162829700,200,300,500
71300,10000000972559,27441,27441,72882200,162496700,9999999344219,27292,27292,127117800,37503300,999837151100,162848900,162848900,200,300,500
71310,10000000972563,27437,27437,72885600,162526600,9999999343988,27290,27290,127114400,37473400,999837127800,162872200,162872200,200,300,500
71320,10000000972566,27434,27434,72957000,162514500,9999999343800,27285,27285,127043000,37485500,999837108500,162891500,162891500,200,300,500
71330,10000000972577,27423,27423,72956000,162556000,9999999343598,27282,27282,127044000,37444000,999837088000,162912000,162912000,200,300,500
71340,10000000972583,27417,27417,72930800,162593800,9999999343375,27279,27279,127069200,37406200,999837065400,162934600,162934600,200,300,500
71350,10000000972587,27413,27413,72956600,162585100,9999999343209,27274,27274,127043400,37414900,999837048300,162951700,162951700,200,300,500
71360,10000000972589,27411,27411,72931800,162592300,9999999342992,27267,27267,127068200,37407700,999837025900,162974100,162974100,200,300,500
71370,10000000972591,27409,27409,72979200,162626200,9999999342783,27263,27263,127020800,37373800,999837004600,162995400,162995400,200,300,500
71380,10000000972600,27400,27400,72987400,162608900,9999999342579,27258,27258,127012600,37391100,999836983700,163016300,163016300,200,300,500
71390,10000000972602,27398,27398,73040800,162658800,9999999342351,27253,27253,126959200,37341200,999836960400,163039600,163039600,200,300,500
71400,10000000972606,27394,27394,73058600,162682100,9999999342143,27250,27250,126941400,37317900,999836939300,163060700,163060700,200,300,500
71410,10000000972608,27392,27392,73031600,162672600,9999999341913,27245,27245,126968400,37327400,999836915800,163084200,163084200,200,300,500
71420,10000000972614,27386,27386,73130400,162664400,9999999341712,27240,27240,126869600,37335600,999836895200,163104800,163104800,200,300,500
71430,10000000972616,27384,27384,73130800,162653800,9999999341515,27239,27239,126869200,37346200,999836875400,163124600,163124600,200,300,500
71440,10000000972621,27379,27379,73155000,162662500,9999999341290,27235,27235,126845000,37337500,999836852500,163147500,163147500,200,300,500
71450,10000000972626,27374,27374,73166000,162631000,9999999341102,27228,27228,126834000,37369000,999836833000,163167000,163167000,200,300,500
71460,10000000972628,27372,27372,73158400,162587400,9999999340918,27224,27224,126841600,37412600,999836814200,163185800,163185800,200,300,500
71470,10000000972631,27369,27369,73167800,162568300,9999999340716,27223,27223,126832200,37431700,999836793900,163206100,163206100,200,300,500
71480,10000000972633,27367,27367,73206000,162541000,9999999340510,27220,27220,126794000,37459000,999836773000,163227000,163227000,200,300,500
71490,10000000972635,27365,27365,73175600,162521600,9999999340311,27217,27217,126824400,37478400,999836752800,163247200,163247200,200,300,500
71500,10000000972641,27359,27359,73142400,162536400,9999999340095,27217,27217,126857600,37463600,999836731200,163268800,163268800,200,300,500
71510,10000000972645,27355,27355,73162400,162486400,9999999339896,27216,27216,126837600,37513600,999836711200,163288800,163288800,200,300,500
71520,10000000972651,27349,27349,73190800,162468800,9999999339691,27213,27213,126809200,37531200,999836690400,163309600,163309600,200,300,500
