Name,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000
OH-:=C2_1,100,100,100,99,98,98,98,98,98,98,96,94,91,88,87,86,86,86,85,83,82,81,79,78,78,78,78,77,77,76,76,76,75,74,73,73,73,73,72,71,70,69,69,68,66,65,64,64,64,64,64,63,62,61,61,60,60,59,59,58,57,57,57,57,57,57,57,56,56,56,56,55,55,55,55,54,53,53,53,53,53,53,53,52,52,51,50,50,50,48,48,47,47,47,47,47,47,47,47,47,47
H+:=C2_1,100,100,100,99,98,98,98,98,98,98,96,94,91,88,87,86,86,86,85,83,82,81,79,78,78,78,78,77,77,76,76,76,75,74,73,73,73,73,72,71,70,69,69,68,66,65,64,64,64,64,64,63,62,61,61,60,60,59,59,58,57,57,57,57,57,57,57,56,56,56,56,55,55,55,55,54,53,53,53,53,53,53,53,52,52,51,50,50,50,48,48,47,47,47,47,47,47,47,47,47,47
a:=C2_1,0,0,11,18,0,1,12,4,165,1124,2095,3055,3983,4924,5831,6830,7769,8673,9567,10463,11385,12302,13143,14006,14900,15793,16632,17482,18361,19200,20060,20877,21686,22483,23308,24173,25009,25865,26709,27515,28320,29129,29938,30702,31533,32349,33167,33924,34696,35444,36224,37003,37786,38581,39366,40132,40887,41642,42380,43111,43870,44584,45254,45963,46662,47358,48023,48710,49440,50088,50845,51529,52240,52963,53628,54286,54978,55635,56308,56921,57585,58244,58916,59563,60263,60957,61604,62238,62923,63576,64206,64834,65485,66097,66703,67329,67941,68540,69194,69805,70422
b:=C2_1,0,6405,5632,4630,3676,2737,1772,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C2_1,0,1938,1703,1183,654,228,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C2_1,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C2_1,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C2_1,0,777,1280,1562,1706,1813,1877,1905,1787,1053,645,402,242,137,87,53,35,24,14,9,7,7,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C2_1,100000,91203,83185,75644,68945,62712,57085,52016,47305,42975,39093,35471,32281,29304,26553,24083,21850,19783,17890,16245,14789,13368,12091,10925,9896,8949,8072,7289,6594,5992,5379,4875,4424,4004,3617,3302,2981,2707,2447,2223,1997,1811,1651,1483,1362,1232,1109,983,888,806,730,664,609,560,499,459,422,391,362,326,295,263,242,218,201,178,161,147,132,119,105,97,92,84,77,69,65,58,50,48,47,41,41,39,35,32,29,26,22,18,16,14,14,12,12,12,10,9,7,7,6
q:=C2_1,0,51,162,292,504,876,1592,2461,3367,4234,4782,5131,5346,5475,5558,5606,5633,5652,5660,5667,5671,5672,5674,5676,5676,5678,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679,5679
r:=C2_1,0,38,266,772,1277,1656,1793,1781,1732,1675,1618,1569,1525,1474,1437,1391,1352,1315,1274,1235,1199,1172,1128,1095,1072,1045,1019,986,963,933,906,871,855,829,804,776,752,731,712,693,668,657,634,613,597,577,562,551,541,525,509,493,478,455,443,424,417,404,395,382,371,361,340,323,308,299,293,285,276,270,259,246,239,232,226,218,209,201,194,190,181,174,168,157,154,144,134,132,128,120,114,109,108,107,101,98,96,93,92,86,82
ATP:=C2_1,10000000,9992607,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345,9992345
ADP:=C2_1,10000000,10007393,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655
Pi:=C2_1,10000000,10007393,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655,10007655
mem_P1:=C2_1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
mem_P2:=C2_1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
mem_P6:=C2_1,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C2_2,10000000000,9999992586,9999992322,9999992322,9999992323,9999992324,9999992326,9999992326,9999992326,9999992326,9999992327,9999992327,9999992328,9999992330,9999992332,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992336,9999992337,9999992337,9999992338,9999992339,9999992340,9999992341,9999992343,9999992344,9999992344,9999992344,9999992345,9999992346,9999992346,9999992346,9999992346,9999992348,9999992349,9999992349,9999992350,9999992350,9999992351,9999992351,9999992351,9999992351,9999992351,9999992351,9999992351,9999992351,9999992351,9999992351,9999992352,9999992352,9999992352,9999992352,9999992352,9999992352,9999992353,9999992353,9999992354,9999992355,9999992355,9999992357,9999992358,9999992358,9999992358,9999992358,9999992359,9999992359,9999992359,9999992359,9999992359,9999992360,9999992361,9999992361,9999992361,9999992361,9999992361,9999992361,9999992361,9999992361,9999992361,9999992363,9999992363,9999992363,9999992363,9999992363,9999992363,9999992363,9999992363,9999992363,9999992364,9999992364,9999992364,9999992366,9999992366
OH-:=C2_2,100,99,99,99,98,97,95,95,95,95,94,94,93,91,89,85,85,85,85,85,85,85,85,85,85,85,84,84,83,82,81,80,78,77,77,77,76,75,75,75,75,73,72,72,71,71,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,68,68,67,66,66,64,63,63,63,63,62,62,62,62,62,61,60,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,58,57,57,57,55,55
H+:=C2_2,100,99,99,99,98,97,95,95,95,95,94,94,93,91,89,85,85,85,85,85,85,85,85,85,85,85,84,84,83,82,81,80,78,77,77,77,76,75,75,75,75,73,72,72,71,71,70,70,70,70,70,70,70,70,70,70,69,69,69,69,69,69,68,68,67,66,66,64,63,63,63,63,62,62,62,62,62,61,60,60,60,60,60,60,60,60,60,58,58,58,58,58,58,58,58,58,57,57,57,55,55
a:=C2_2,0,1,1,3,4,2,9,0,261,1249,2194,3165,4119,5016,5940,6858,7759,8660,9525,10468,11372,12287,13166,14009,14833,15731,16523,17439,18290,19159,20041,20883,21750,22607,23434,24293,25125,26014,26843,27693,28572,29382,30226,31003,31784,32535,33298,34088,34882,35615,36362,37132,37881,38632,39391,40152,40912,41686,42413,43197,43937,44689,45480,46213,46933,47685,48436,49145,49857,50574,51313,52078,52776,53483,54233,54973,55632,56357,57023,57669,58324,59032,59706,60380,60988,61660,62291,62916,63574,64248,64898,65554,66157,66782,67457,68083,68739,69352,69938,70532,71169
b:=C2_2,0,6410,5599,4596,3576,2627,1634,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C2_2,0,2208,1930,1446,858,324,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C2_2,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C2_2,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C2_2,0,781,1323,1645,1775,1789,1889,1880,1651,1001,597,377,237,153,83,54,35,16,9,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C2_2,100000,91313,83199,75821,69062,62872,57128,51959,47281,43016,39116,35489,32260,29271,26513,24040,21779,19824,18011,16397,14843,13444,12197,10995,10006,9066,8204,7366,6679,6070,5508,4952,4469,4048,3665,3309,2989,2699,2429,2186,1975,1793,1603,1469,1332,1201,1093,988,886,786,712,635,563,519,470,433,391,353,319,290,252,235,216,195,180,159,140,126,111,95,80,72,64,58,51,45,36,34,31,30,26,21,21,19,16,15,13,10,10,9,9,5,5,5,5,5,4,4,4,4,2
q:=C2_2,0,43,144,250,485,795,1453,2359,3278,4055,4590,4918,5107,5226,5299,5350,5383,5403,5414,5420,5423,5424,5425,5425,5426,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427,5427
r:=C2_2,0,44,319,788,1342,1830,2024,2022,1972,1917,1865,1808,1743,1677,1625,1579,1521,1475,1427,1388,1340,1299,1272,1235,1192,1158,1110,1070,1043,1011,987,951,931,906,882,863,838,808,789,767,739,718,698,675,655,635,621,604,584,572,563,547,534,516,496,478,467,456,448,437,424,410,395,385,370,359,346,339,326,317,308,299,293,286,280,271,266,262,249,241,235,231,219,213,207,199,192,188,183,175,167,162,157,153,152,150,145,143,137,129,126
ATP:=C2_2,10000000,9992585,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321,9992321
ADP:=C2_2,10000000,10007415,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679
Pi:=C2_2,10000000,10007415,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679,10007679
mem_P1:=C2_2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
mem_P2:=C2_2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
mem_P6:=C2_2,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
H2O:=C2_3,10000000000,9999992583,9999992290,9999992291,9999992291,9999992293,9999992294,9999992295,9999992296,9999992297,9999992298,9999992298,9999992298,9999992298,9999992299,9999992300,9999992301,9999992302,9999992302,9999992302,9999992304,9999992306,9999992306,9999992307,9999992308,9999992309,9999992311,9999992312,9999992312,9999992312,9999992312,9999992313,9999992314,9999992315,9999992315,9999992316,9999992318,9999992318,9999992318,9999992318,9999992320,9999992320,9999992321,9999992321,9999992323,9999992323,9999992323,9999992324,9999992325,9999992326,9999992326,9999992327,9999992327,9999992327,9999992328,9999992328,9999992329,9999992329,9999992329,9999992329,9999992329,9999992330,9999992331,9999992331,9999992331,9999992331,9999992331,9999992333,9999992333,9999992333,9999992333,9999992334,9999992334,9999992335,9999992335,9999992335,9999992336,9999992336,9999992336,9999992336,9999992336,9999992337,9999992337,9999992337,9999992338,9999992338,9999992338,9999992338,9999992338,9999992339,9999992340,9999992341,9999992341,9999992341,9999992342,9999992342,9999992342,9999992342,9999992342,9999992342,9999992343
OH-:=C2_3,100,99,99,98,98,96,95,94,93,92,91,91,91,91,90,89,88,87,87,87,85,83,83,82,81,80,78,77,77,77,77,76,75,74,74,73,71,71,71,71,69,69,68,68,66,66,66,65,64,63,63,62,62,62,61,61,60,60,60,60,60,59,58,58,58,58,58,56,56,56,56,55,55,54,54,54,53,53,53,53,53,52,52,52,51,51,51,51,51,50,49,48,48,48,47,47,47,47,47,47,46
H+:=C2_3,100,99,99,98,98,96,95,94,93,92,91,91,91,91,90,89,88,87,87,87,85,83,83,82,81,80,78,77,77,77,77,76,75,74,74,73,71,71,71,71,69,69,68,68,66,66,66,65,64,63,63,62,62,62,61,61,60,60,60,60,60,59,58,58,58,58,58,56,56,56,56,55,55,54,54,54,53,53,53,53,53,52,52,52,51,51,51,51,51,50,49,48,48,48,47,47,47,47,47,47,46
a:=C2_3,0,1,8,1,17,1,1,13,32,973,1941,2814,3796,4749,5677,6569,7400,8269,9174,10118,11034,11923,12855,13788,14677,15542,16408,17312,18218,19030,19899,20734,21607,22454,23310,24086,24888,25714,26556,27389,28188,28975,29804,30554,31380,32141,32916,33709,34542,35345,36160,36956,37697,38432,39181,39902,40637,41331,42057,42806,43529,44301,45013,45760,46465,47179,47887,48601,49305,49967,50655,51381,52103,52814,53548,54243,54930,55561,56162,56828,57497,58149,58820,59469,60141,60841,61477,62117,62778,63381,64009,64681,65292,65905,66472,67081,67698,68318,68912,69511,70147
b:=C2_3,0,6417,5735,4765,3820,2918,1964,964,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c:=C2_3,0,1672,1420,998,527,166,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en_X:=C2_3,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
en_Z:=C2_3,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
l:=C2_3,0,784,1265,1588,1718,1722,1826,1892,1869,1124,659,393,236,154,102,59,31,24,15,13,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m:=C2_3,100000,91331,83334,76043,69273,62983,57235,52172,47496,43120,39095,35518,32268,29374,26579,24093,21875,19776,17942,16250,14722,13278,12029,10860,9838,8951,8087,7357,6692,6090,5502,4976,4494,4127,3732,3369,3037,2753,2511,2266,2066,1872,1709,1545,1409,1269,1124,1007,908,822,758,691,637,571,519,478,423,377,349,313,287,254,235,215,190,171,157,138,128,116,107,100,88,78,71,62,57,52,42,40,36,33,30,26,24,21,19,19,19,15,13,12,11,11,11,11,10,9,8,6,5
q:=C2_3,0,50,158,289,524,1013,1747,2644,3545,4469,5047,5450,5677,5803,5863,5912,5951,5972,5979,5989,5995,5998,6001,6001,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002,6002
r:=C2_3,0,37,286,686,1128,1451,1560,1524,1482,1434,1386,1345,1315,1273,1237,1187,1158,1127,1104,1077,1046,1011,987,953,929,895,871,850,823,799,769,747,727,709,691,666,645,619,600,589,576,564,547,531,516,504,490,481,462,445,436,424,414,399,388,372,363,352,341,327,317,312,299,284,273,273,265,256,247,236,232,226,223,218,214,207,202,199,196,190,187,181,175,171,166,163,154,149,142,138,133,124,121,119,114,110,102,100,96,94,93
