Time\ number,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1,Time\ Probability,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1
4800,10000000032435.0,67565,9999961589.0,72,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992381.0,64,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992325.0,64,1000,0,0.0,0,0,300,999980859.0,99,7,0,0,3,999980720.0,102,7,0,0,9,999980760.0,106,3,0,0,2,999980734.0,96,3,0,0,6,999992345.0,100,0,888,0,0,999992326.0,95,0,886,0,0,999992283.0,106,0,908,0,0,4800,9.999999999e-11,6.756043527919036e-05,9.999999999e-11,7.199481637322113e-05,0.007820999795958388,0.047571245189960955,0.09090909090909091,0.9434877516371575,0.13085210016617962,0.0005017481224425338,9.999999999e-11,6.599564428747704e-05,0.007821078549485614,0.04757124482119701,0.09090909090909091,0.9422145829256048,0.13068974945674858,0.0005776661089890044,9.999999999e-11,6.399590426212721e-05,0.007821137614622827,0.009891081539059664,0.09090909090909091,0.9649607481764682,0.06036737036800817,0.0005407074772548052,9.999999999e-11,6.999510034297599e-05,0.007821236056502557,0.009891081515308365,0.09090909090909091,0.9649763263861234,0.05863097167304077,0.0005836591430604527,9.999999999e-11,6.399590426212721e-05,0.007821334498362751,0.009891081483639803,0.09090909090909091,0.9649491906625508,0.0625130192059326,0.00046178665456559075,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8696339465885857,0.017791964077095004,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.8698108115127159,0.017791735810089866,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.8696406285131015,0.01779180798894756,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.869721931682307,0.017791749239161447,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0009990009990009992,0.8896247272002282,0.017811039097716717,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0009990009990009992,0.8896198292996025,0.017810999662166697,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8896108366647077,0.017810947078706146
4900,10000000032861.0,67139,9999961591.0,70,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992381.0,64,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992326.0,63,1000,0,0.0,0,0,300,999980849.0,105,3,0,0,2,999980713.0,101,3,0,0,2,999980762.0,101,3,0,0,0,999980727.0,98,3,0,0,0,999992340.0,105,0,806,0,0,999992330.0,91,0,786,0,0,999992278.0,111,0,822,0,0,4900,9.999999999e-11,6.713449265729748e-05,9.999999999e-11,6.999510034297599e-05,0.007783236039368741,0.04757124518996096,0.09090909090909091,0.9475469869136733,0.13086133310417922,0.0004897600175913802,9.999999999e-11,6.599564428747704e-05,0.007782999760726869,0.04757124482119701,0.09090909090909091,0.9465844817129074,0.13069596120919125,0.000565679825218926,9.999999999e-11,6.399590426212721e-05,0.007783068675342374,0.009891081539059664,0.09090909090909091,0.9650192764261288,0.06036737036800817,0.0005247245196271956,9.999999999e-11,6.999510034297599e-05,0.007783157279833954,0.009891081515308365,0.09090909090909091,0.9650323122569807,0.05863097167304077,0.0005716730030422599,9.999999999e-11,6.299603125003125e-05,0.0077833246438304285,0.009891081483639805,0.09090909090909091,0.965012364954498,0.0625130192059326,0.0004448020630819285,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.017791957364168963,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8698097968421352,0.017791722380831924,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8696406285131015,0.01779180463192731,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.869721931682307,0.01779173916738085,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0009990009990009992,0.889633241429926,0.01781103909770781,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896303437349785,0.01781099966217382,9.999999999e-11,0.0011087692661146129,0.0049751243781094535,0.0009990009990009992,0.8896199961684946,0.01781094707869724
5000,10000000033291.0,66709,9999961591.0,70,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992381.0,64,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992326.0,63,1000,0,0.0,0,0,300,999980841.0,111,0,0,0,0,999980708.0,103,0,0,0,2,999980769.0,94,1,0,0,1,999980728.0,96,1,0,0,1,999992339.0,106,0,730,0,0,999992328.0,93,0,712,0,0,999992282.0,108,0,758,0,0,5000,9.999999999e-11,6.67045502061603e-05,9.999999999e-11,6.999510034297599e-05,0.007744760517759182,0.04757124518996096,0.09090909090909091,0.9503458913443082,0.13086517875682915,0.000467781078455283,9.999999999e-11,6.599564428747704e-05,0.007744642369289879,0.04757124482119701,0.09090909090909091,0.9496769376215624,0.13069596120919125,0.0005506965661920282,9.999999999e-11,6.399590426212721e-05,0.007744721134939207,0.009891081539059664,0.09090909090909091,0.965078327822625,0.06036737036800817,0.0005087410508051401,9.999999999e-11,6.999510034297599e-05,0.007744809746279752,0.009891081515308365,0.09090909090909091,0.9650881884372703,0.05863097167304077,0.0005626832093531341,9.999999999e-11,6.299603125003125e-05,0.007744888511902507,0.009891081483639805,0.09090909090909091,0.9650736275113225,0.0625130192059326,0.00043580998684573523,9.999999999e-11,0.0011087692661146129,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.01779195400768197,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.017791717344804715,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8696396029034936,0.017791804631939766,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.01779173916738441,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8896412165475944,0.01781103909770603,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0009990009990009992,0.8896381097982892,0.01781099966217026,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0009990009990009992,0.8896266181604182,0.017810947078702583
5100,10000000033787.0,66214,9999961591.0,70,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992382.0,63,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992327.0,62,1000,0,0.0,0,0,300,999980841.0,111,0,0,0,0,999980702.0,108,0,0,0,1,999980767.0,94,0,0,0,0,999980725.0,98,0,0,0,0,999992333.0,113,0,664,0,0,999992333.0,88,0,635,0,0,999992279.0,110,0,691,0,0,5100,9.999999999e-11,6.62096159964864e-05,9.999999999e-11,6.999510034297599e-05,0.00770587830671597,0.04757124518996096,0.09090909090909091,0.9524609954004372,0.1308659477882316,0.0004587894156582129,9.999999999e-11,6.599564428747704e-05,0.007705976771468594,0.04757124482119701,0.09090909090909091,0.9521558195959039,0.1306982900633763,0.000529719248798137,9.999999999e-11,6.299603125003125e-05,0.007705829074332329,0.009891081539059664,0.09090909090909091,0.9651336775654172,0.06036737036800817,0.0004927570707641132,9.999999999e-11,6.999510034297599e-05,0.007705691223632148,0.009891081515308365,0.09090909090909091,0.9651427145570235,0.05863097167304077,0.0005467009545778458,9.999999999e-11,6.199615623831323e-05,0.007705760148987027,0.009891081483639807,0.09090909090909091,0.9651303693799098,0.0625130192059326,0.0004238203001927183,9.999999999e-11,0.0011087692661146129,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.01779195400768197,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.017791715666115055,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274898194,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.01779173748874047,9.999999999e-11,0.0011287245412683665,0.0049751243781094535,0.0009990009990009992,0.8896481316964611,0.017811039097693566,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.0009990009990009992,0.8896461775369476,0.017810999662179167,9.999999999e-11,0.0010987913295375086,0.0049751243781094535,0.0009990009990009992,0.8896336507092709,0.017810947078699024
5200,10000000034225.0,65779,9999961591.0,70,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992383.0,62,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992327.0,62,1000,0,0.0,0,0,300,999980851.0,101,0,0,0,0,999980704.0,105,0,0,0,0,999980772.0,89,0,0,0,0,999980729.0,94,0,0,0,0,999992337.0,108,0,609,0,0,999992335.0,86,0,563,0,0,999992283.0,106,0,637,0,0,5200,9.999999999e-11,6.57746734077579e-05,9.999999999e-11,6.999510034297599e-05,0.00766818456387374,0.04757124518996096,0.09090909090909091,0.9541443250372802,0.13086671678659653,0.0004458011726769861,9.999999999e-11,6.599564428747704e-05,0.0076678792998259365,0.04757124482119701,0.09090909090909091,0.9539071687149808,0.1306982900633763,0.0005157338813172403,9.999999999e-11,6.199615623831323e-05,0.00766796792489142,0.009891081539059666,0.09090909090909091,0.965188189777356,0.06036737036800817,0.00047777162516317203,9.999999999e-11,6.999510034297599e-05,0.007668105786072931,0.009891081515308365,0.09090909090909091,0.9651943746459952,0.05863097167304077,0.0005337149961920334,9.999999999e-11,6.199615623831323e-05,0.007668046702714117,0.009891081483639807,0.09090909090909091,0.9651821102346081,0.0625130192059326,0.0004138286749285796,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.01779195400769976,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.01779171398743652,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.01779180127490709,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488747586,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0009990009990009992,0.8896538868015648,0.017811039097702472,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0009990009990009992,0.889653709278541,0.017810999662182726,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8896393113314943,0.017810947078706146
5300,10000000034677.0,65326,9999961591.0,70,1000,0,0.0,0,0,300,9999961518.0,66,1000,0,0.0,0,0,300,9999992384.0,61,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992327.0,62,1000,0,0.0,0,0,300,999980851.0,101,0,0,0,0,999980706.0,103,0,0,0,0,999980771.0,90,0,0,0,0,999980729.0,94,0,0,0,0,999992339.0,106,0,560,0,0,999992333.0,88,0,519,0,0,999992285.0,104,0,571,0,0,5300,9.999999999e-11,6.53217327924836e-05,9.999999999e-11,6.999510034297599e-05,0.007630931115782767,0.04757124518996096,0.09090909090909091,0.9554249959969947,0.13086671678659653,0.0004348108572770845,9.999999999e-11,6.599564428747704e-05,0.007630744004437399,0.04757124482119701,0.09090909090909091,0.9552388097024257,0.1306982900633763,0.0005027471181995456,9.999999999e-11,6.099627922696715e-05,0.007630822788170365,0.009891081539059668,0.09090909090909091,0.965240599353488,0.06036737036800817,0.0004547930691535351,9.999999999e-11,6.999510034297599e-05,0.007630842484101651,0.009891081515308365,0.09090909090909091,0.9652435053308172,0.05863097167304077,0.0005157338813172403,9.999999999e-11,6.199615623831323e-05,0.00763099020356138,0.009891081483639807,0.09090909090909091,0.9652307985917544,0.0625130192059326,0.00039884086249586414,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.01779195400769976,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.01779171398744008,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.01779180127490531,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488747586,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8896590083300073,0.01781103909770603,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.0009990009990009992,0.8896583062562251,0.017810999662179167,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0009990009990009992,0.8896462209154695,0.017810947078709706
5400,10000000035111.0,64889,9999961591.0,70,1000,0,0.0,0,0,300,9999961519.0,65,1000,0,0.0,0,0,300,9999992384.0,61,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992328.0,61,1000,0,0.0,0,0,300,999980854.0,98,0,0,0,0,999980713.0,96,0,0,0,0,999980768.0,93,0,0,0,0,999980730.0,93,0,0,0,0,999992344.0,101,0,499,0,0,999992336.0,86,0,470,0,0,999992291.0,98,0,519,0,0,5400,9.999999999e-11,6.488478969088175e-05,9.999999999e-11,6.999510034297599e-05,0.007593576383458221,0.04757124518996096,0.09090909090909091,0.9564943537139515,0.13086671678659653,0.0004258186012758565,9.999999999e-11,6.499577527460715e-05,0.007593448350275449,0.04757124482119702,0.09090909090909091,0.9563527165185436,0.1306982900633763,0.0004907590373126794,9.999999999e-11,6.099627922696715e-05,0.007593369560608093,0.009891081539059668,0.09090909090909091,0.9652904664001648,0.06036737036800817,0.0004428038378998104,9.999999999e-11,6.999510034297599e-05,0.007593271073506306,0.009891081515308365,0.09090909090909091,0.9652913975499523,0.05863097167304077,0.0004957541059634422,9.999999999e-11,6.099627922696715e-05,0.007593507442517757,0.009891081483639807,0.09090909090909091,0.9652782967387171,0.0625130192059326,0.0003878495143884173,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.017791954007705096,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.01779171398745253,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274899974,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488749366,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8896653765565593,0.017811039097714938,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0009990009990009992,0.889663524806078,0.017810999662184506,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.889651657905659,0.017810947078720392
5500,10000000035519.0,64484,9999961591.0,70,1000,0,0.0,0,0,300,9999961520.0,64,1000,0,0.0,0,0,300,9999992385.0,60,1000,0,0.0,0,0,300,9999992351.0,70,1000,0,0.0,0,0,300,9999992328.0,61,1000,0,0.0,0,0,300,999980854.0,98,0,0,0,0,999980709.0,100,0,0,0,0,999980770.0,91,0,0,0,0,999980726.0,97,0,0,0,0,999992349.0,96,0,459,0,0,999992332.0,89,0,433,0,0,999992291.0,99,0,478,0,0,5500,9.999999999e-11,6.44798420818632e-05,9.999999999e-11,6.999510034297599e-05,0.007556208989369279,0.04757124518996096,0.09090909090909091,0.9574325508510397,0.13086671678659653,0.00040983196889275394,9.999999999e-11,6.399590426212721e-05,0.007556435526593582,0.047571244821197026,0.09090909090909091,0.9572594621792363,0.1306982900633763,0.00047377543044596854,9.999999999e-11,5.9996400215987046e-05,0.007556534021006673,0.009891081539059668,0.09090909090909091,0.9653371297200326,0.06036737036800817,0.0004238203001927183,9.999999999e-11,6.999510034297599e-05,0.007556317333272066,0.009891081515308365,0.09090909090909091,0.9653377271576167,0.05863097167304077,0.00047777162516317203,9.999999999e-11,6.099627922696715e-05,0.007556258236600752,0.009891081483639807,0.09090909090909091,0.9653227016068552,0.0625130192059326,0.000371861667459705,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.017791954007705096,9.999999999e-11,0.0009990009990009992,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.017791713987445414,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274903533,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488742247,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0009990009990009992,0.8896695479021548,0.01781103909772384,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0009990009990009992,0.8896672786832384,0.017810999662177383,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0009990009990009992,0.889655940467721,0.017810947078718612
5600,10000000035950.0,64050,9999961591.0,70,1000,0,0.0,0,0,300,9999961520.0,64,1000,0,0.0,0,0,300,9999992385.0,60,1000,0,0.0,0,0,300,9999992352.0,69,1000,0,0.0,0,0,300,9999992329.0,60,1000,0,0.0,0,0,300,999980853.0,99,0,0,0,0,999980715.0,94,0,0,0,0,999980764.0,97,0,0,0,0,999980728.0,95,0,0,0,0,999992352.0,93,0,422,0,0,999992327.0,94,0,391,0,0,999992285.0,104,0,423,0,0,5600,9.999999999e-11,6.404589786024205e-05,9.999999999e-11,6.999510034297599e-05,0.007519528293881406,0.04757124518996096,0.09090909090909091,0.9581953049671119,0.13086671678659653,0.0004008392634553544,9.999999999e-11,6.399590426212721e-05,0.007519410091768924,0.047571244821197026,0.09090909090909091,0.9580422067529512,0.1306982900633763,0.00045379397753419944,9.999999999e-11,5.9996400215987046e-05,0.007519469192828685,0.009891081539059668,0.09090909090909091,0.9653808406599418,0.06036737036800817,0.0004168261834814883,9.999999999e-11,6.899523932848632e-05,0.007519232788547408,0.009891081515308367,0.09090909090909091,0.9653822799306576,0.05863097167304077,0.00046678201280002244,9.999999999e-11,5.9996400215987046e-05,0.00751934114052364,0.009891081483639808,0.09090909090909091,0.9653669920866886,0.0625130192059326,0.00036286827881479023,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.017791954007703316,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.01779171398745609,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274892858,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488745806,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0009990009990009992,0.8896734031995157,0.017811039097729183,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0009990009990009992,0.8896716545306765,0.017810999662168477,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0009990009990009992,0.8896616794292715,0.017810947078709706
5700,10000000036370.0,63635,9999961591.0,70,1000,0,0.0,0,0,300,9999961520.0,64,1000,0,0.0,0,0,300,9999992386.0,59,1000,0,0.0,0,0,300,9999992352.0,69,1000,0,0.0,0,0,300,9999992329.0,60,1000,0,0.0,0,0,300,999980854.0,98,0,0,0,0,999980720.0,89,0,0,0,0,999980766.0,95,0,0,0,0,999980729.0,94,0,0,0,0,999992353.0,92,0,391,0,0,999992330.0,92,0,353,0,0,999992282.0,107,0,377,0,0,5700,9.999999999e-11,6.3630950844443e-05,9.999999999e-11,6.999510034297599e-05,0.0074825592105881526,0.04757124518996096,0.09090909090909091,0.9588790182251121,0.13086671678659653,0.0003888487378409799,9.999999999e-11,6.399590426212721e-05,0.007482509956042194,0.047571244821197026,0.09090909090909091,0.958715334089562,0.1306982900633763,0.00044180472231273774,9.999999999e-11,5.899651920536688e-05,0.007482647868758557,0.009891081539059668,0.09090909090909091,0.9654235464860178,0.06036737036800817,0.00040383684991263525,9.999999999e-11,6.899523932848632e-05,0.007482490254222443,0.009891081515308367,0.09090909090909091,0.9654259877131252,0.05863097167304077,0.00045579215877559836,9.999999999e-11,5.9996400215987046e-05,0.007482401596023879,0.009891081483639808,0.09090909090909091,0.9654061435998135,0.0625130192059326,0.0003518761395988612,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.017791954007705096,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.017791713987464985,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274896414,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488749366,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.889676630950548,0.017811039097730966,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.8896756102238902,0.01781099966217204,9.999999999e-11,0.0010688563237336052,0.0049751243781094535,0.0009990009990009992,0.8896664740703358,0.017810947078704363
5800,10000000036746.0,63254,9999961591.0,70,1000,0,0.0,0,0,300,9999961521.0,63,1000,0,0.0,0,0,300,9999992386.0,59,1000,0,0.0,0,0,300,9999992352.0,69,1000,0,0.0,0,0,300,9999992329.0,60,1000,0,0.0,0,0,300,999980859.0,93,0,0,0,0,999980719.0,90,0,0,0,0,999980766.0,95,0,0,0,0,999980728.0,95,0,0,0,0,999992347.0,98,0,362,0,0,999992331.0,90,0,319,0,0,999992288.0,101,0,349,0,0,5800,9.999999999e-11,6.324999918455158e-05,9.999999999e-11,6.999510034297599e-05,0.007446700607423761,0.04757124518996096,0.09090909090909091,0.9594280013302295,0.13086671678659653,0.000368863889224876,9.999999999e-11,6.299603125003125e-05,0.007446641497697114,0.04757124482119703,0.09090909090909091,0.9592944674716166,0.1306982900633763,0.0004268177488212534,9.999999999e-11,5.899651920536688e-05,0.00744650357497422,0.009891081539059668,0.09090909090909091,0.9654638235830144,0.06036737036800817,0.00039484403660554085,9.999999999e-11,6.899523932848632e-05,0.007446395207093629,0.009891081515308367,0.09090909090909091,0.9654655919289964,0.05863097167304077,0.00044779938587512794,9.999999999e-11,5.9996400215987046e-05,0.007446611942831147,0.009891081483639808,0.09090909090909091,0.9654469678888135,0.0625130192059326,0.00034088375863830435,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.8696308668828883,0.01779195400771399,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.8698067524804451,0.017791713987463206,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8696385772345241,0.017791801274896414,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0029910269192422734,0.8697209113856846,0.017791737488745806,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.889679648511152,0.01781103909772028,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0009990009990009992,0.8896791467882967,0.0178109996621756,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.8896693902237772,0.017810947078715052
