Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
271000,23134770,629729,2700000000,16200000000,10000,60000,9964260009683,3800011,2981005306,12091,2676865230,1000,62470,2872817,5353706278,1202271894,18797728106,19318917106,9823425143,176574857,2797757621,106502004114,16714335600,239407,7748204,3528659000,146720209600,9118586651,16199307801,7659200564,978663817,25364204400,21336183,999955024,44976,102207,16908043,983091957,10212267157,2379373800,8462,2553075840,999999215,785,999826707,173293,2553066593,1000,1000,1000,1000,1000,1000,1000
272000,23177190,615593,2710000000,16260000000,10000,60000,9964152642208,11294239,2999453075,10670,2686822810,1000,67469,2880756,5373624280,1202290247,18797709753,19318823953,9824027804,175972196,2809305884,106527784457,16773506900,207280,7804432,3536888400,147245029800,9153190938,16259316938,7684278391,978745673,25455818100,21254327,999960952,39048,101079,16952088,983047912,10245698812,2388346200,91,2561437640,999982872,17128,999834479,165521,2561420421,1000,1000,1000,1000,1000,1000,1000
273000,23221010,622840,2720000000,16320000000,10000,60000,9964050944235,13127863,3012229470,10351,2696778990,1000,6148,2879429,5393537278,1202320198,18797679802,19318720202,9824618291,175381709,2820840469,106553476238,16832705700,190428,7886529,3545226300,147769950600,9187837312,16319371012,7709418443,978809431,25547396700,21190569,999960253,39747,110422,16894979,983105021,10279219021,2397315100,93,2569817380,999983291,16709,999837722,162278,2569800578,1000,1000,1000,1000,1000,1000,1000
274000,23264580,643580,2730000000,16380000000,10000,60000,9963960311633,3871617,3013957370,11836,2706735420,1000,6251,2884885,5413447168,1202324750,18797675250,19318641750,9825158595,174841405,2832359463,106579141076,16891931000,213748,8106086,3553418600,148295142000,9222395169,16379350169,7734565426,978987867,25639080600,21012133,999963375,36625,9008,16891882,983108118,10312750818,2406246300,8178,2578202820,999990750,9250,999835608,164392,2578185392,1000,1000,1000,1000,1000,1000,1000
275000,23307460,629422,2740000000,16440000000,10000,60000,9963861054967,3285883,3024459543,2515,2716692540,1000,11307,2897210,5433380050,1202377450,18797622550,19318518350,9825619210,174380790,2843895660,106604826924,16951134400,171075,7956096,3561890600,148820120800,9256993521,16439359271,7759735274,979038162,25730643000,20961838,999953595,46405,19633,16911559,983088441,10346313441,2415103600,8240,2586587180,999999227,773,999824733,175267,2586578167,1000,1000,1000,1000,1000,1000,1000
276000,23351230,625602,2750000000,16500000000,10000,60000,9963761153531,3301467,3035499121,11799,2726648770,1000,63627,2882512,5453273942,1202383698,18797616302,19318438402,9826106808,173893192,2855421950,106630489264,17010337300,201060,8069268,3570121200,149345056200,9291536921,16499310771,7784866436,979133157,25822247700,20866843,999961365,38635,6108,16980072,983019928,10379819228,2423958800,8628,2594969480,999991940,8060,999836808,163192,2594952792,1000,1000,1000,1000,1000,1000,1000
277000,23392610,628115,2760000000,16560000000,10000,60000,9963651332039,13226911,3056428860,10607,2736607390,1000,5703,2888583,5473193566,1202377350,18797622650,19318363650,9826642517,173357483,2866955883,106656133212,17069530200,222647,8204674,3578403600,149869938000,9326186332,16559366182,7810010580,979204701,25913833500,20795299,999954654,45346,8953,16963473,983036527,10413345527,2432880200,8414,2603349100,999994261,5739,999835553,164447,2603334947,1000,1000,1000,1000,1000,1000,1000
278000,23434820,618511,2770000000,16620000000,10000,60000,9963551508030,13181852,3067469903,3562,2746565180,1000,6520,2897515,5493123236,1202403782,18797596218,19318269918,9827107165,172892835,2878497701,106681869050,17128716500,183063,7792990,3587064600,150394805800,9360789169,16619374969,7835133678,979189135,26005332900,20810865,999963306,36694,100471,17053493,982946507,10446840507,2441732700,8000,2611728020,999986809,13191,999838071,161929,2611706829,1000,1000,1000,1000,1000,1000,1000
279000,23478280,642286,2780000000,16680000000,10000,60000,9963453570565,11244426,3076483013,10367,2756521720,1000,11214,2886081,5513022706,1202421491,18797578509,19318179209,9827682239,172317761,2890034745,106707583594,17187897200,134895,8139245,3595056200,150919671200,9395354200,16679346500,7860271433,979344743,26097008400,20655257,999953806,46194,8363,17041330,982958670,10480360470,2450670200,8521,2620101880,999995678,4322,999823563,176437,2620089037,1000,1000,1000,1000,1000,1000,1000
280000,23520750,629029,2790000000,16740000000,10000,60000,9963361118100,3810341,3080001438,10402,2766479250,1000,6035,2882801,5532937696,1202426941,18797573059,19318097959,9828260759,171739241,2901569055,106733232998,17247145300,199142,7549342,3604115400,151445017800,9429944486,16739364936,7885416940,979328056,26188500600,20671944,999956036,43964,103080,17020240,982979760,10513886860,2459629400,8740,2628485840,999992820,7180,999834480,165520,2628469920,1000,1000,1000,1000,1000,1000,1000
281000,23561980,620179,2800000000,16800000000,10000,60000,9963251981119,13069194,3100302605,3942,2776438020,1000,63331,2895555,5552868156,1202444913,18797555087,19318007987,9828755185,171244815,2913093041,106758861017,17306341700,194423,8177683,3611939300,151969850600,9464493540,16799316490,7910598980,979496604,26280173700,20503396,999953684,46316,4180,16957000,983043000,10547462800,2468530300,8220,2636879560,999992480,7520,999831980,168020,2636863820,1000,1000,1000,1000,1000,1000,1000
282000,23604160,631704,2810000000,16860000000,10000,60000,9963152545809,12603491,3110868770,11988,2786395840,1000,68828,2885575,5572767704,1202436900,18797563100,19317938600,9829236225,170763775,2924615929,106784561787,17365573900,173368,7978065,3620469700,152495033400,9499056618,16859299468,7935767182,979575410,26371755600,20424590,999956895,43105,5985,16991803,983008197,10581017697,2477388000,48,2645266200,999984363,15637,999837685,162315,2645250515,1000,1000,1000,1000,1000,1000,1000
283000,23646210,634966,2820000000,16920000000,10000,60000,9963052182912,13125982,3122484013,3694,2796353790,1000,63835,2896339,5592700192,1202491894,18797508106,19317811206,9829677541,170322459,2936139233,106810125582,17424778100,237649,7673723,3629237100,153019973000,9533650149,16919301199,7960949531,979546698,26463225000,20453302,999958075,41925,108277,16991446,983008554,10614596154,2486238500,8335,2653664620,999990338,9662,999829377,170623,2653646623,1000,1000,1000,1000,1000,1000,1000
284000,23688620,632604,2830000000,16980000000,10000,60000,9962962250859,3186364,3123601757,3828,2806311380,1000,64268,2896089,5612615104,1202514223,18797485777,19317712377,9830139751,169860249,2947659055,106835759468,17483996000,211444,8136993,3637187200,153544958400,9568242728,16979303128,7986152293,979714870,26554892400,20285130,999949174,50826,7704,16947211,983052789,10648202589,2495095800,8259,2662059960,999998595,1405,999824904,175096,2662050296,1000,1000,1000,1000,1000,1000,1000
285000,23729620,635403,2840000000,17040000000,10000,60000,9962853007866,12555794,3144086546,2445,2816270380,1000,10578,2902182,5632535870,1202529560,18797470440,19317616340,9830562258,169437742,2959190828,106861471450,17543188500,184843,7827374,3645754000,154069813800,9602889219,17039354019,8011292302,979712931,26646396600,20287069,999957462,42538,98631,17046329,982953671,10681717071,2503907300,96,2670442860,999982005,17995,999834131,165869,2670424769,1000,1000,1000,1000,1000,1000,1000
286000,23771190,640908,2850000000,17100000000,10000,60000,9962752557562,13114590,3155631950,10678,2826228810,1000,6207,2884496,5652436264,1202533352,18797466648,19317541048,9831091244,168908756,2970724108,106887110105,17602417100,235753,8029714,3653959400,154594995000,9637467835,17099352885,8036436987,979871393,26738066700,20128607,999957479,42521,11686,17074299,982925701,10715245401,2512803400,7501,2678827660,999988255,11745,999838586,161414,2678808414,1000,1000,1000,1000,1000,1000,1000
287000,23813560,634502,2860000000,17160000000,10000,60000,9962660693682,5085132,3158664528,12114,2836186440,1000,11456,2884144,5672348652,1202530314,18797469686,19317463686,9831555396,168444604,2982250648,106912811360,17661616900,187158,7693586,3662603300,155119891400,9672062942,17159354042,8061595074,979848643,26829555600,20151357,999949649,50351,107006,17104132,982895868,10748789968,2521653400,8574,2687213860,999989608,10392,999839806,160194,2687194894,1000,1000,1000,1000,1000,1000,1000
288000,23853900,621129,2870000000,17220000000,10000,60000,9962562315661,3590746,3168223532,10371,2846146100,1000,11443,2877128,5692271458,1202548307,18797451693,19317367993,9832017592,167982408,2993773250,106938371101,17720851800,221047,8065891,3670749000,155645034000,9706659278,17219367428,8086829380,980028656,26921211600,19971344,999950572,49428,5616,17027236,982972764,10782437764,2530515800,8468,2695621080,999995772,4228,999827116,172884,2695608384,1000,1000,1000,1000,1000,1000,1000
289000,23895660,631013,2880000000,17280000000,10000,60000,9962454760146,11269155,3187011604,3601,2856104340,1000,62528,2897771,5712201478,1202563301,18797436699,19317276199,9832446849,167553151,3005291527,106963995840,17780048000,225359,8158300,3679043300,156169890400,9741194309,17279306459,8112006494,980094746,27012777600,19905254,999949779,50221,15533,17035939,982964061,10816007861,2539356800,8420,2704012180,999997607,2393,999822333,177667,2704001367,1000,1000,1000,1000,1000,1000,1000
290000,23936990,615440,2890000000,17340000000,10000,60000,9962355002198,11135465,3197909547,11820,2866063010,1000,6699,2877302,5732102380,1202561863,18797438137,19317200737,9832913098,167086902,3016809878,106989723535,17839271300,149343,7823413,3687716200,156694903400,9775855311,17339377861,8137197296,980092601,27104267100,19907399,999958627,41373,103426,17024930,982975070,10849588370,2548205600,52,2712415200,999975926,24074,999835126,164874,2712391074,1000,1000,1000,1000,1000,1000,1000
291000,23978310,631308,2900000000,17400000000,10000,60000,9962255570567,10701726,3208598026,3532,2876021690,1000,10996,2895184,5752036316,1202589993,18797410007,19317095507,9833329416,166670584,3028330532,107015363816,17898501800,165121,8142361,3695766400,157220026800,9810418746,17399357696,8162368519,980271813,27195946200,19728187,999959992,40008,2679,17066960,982933040,10883151840,2557035200,8723,2720810600,999981444,18556,999840579,159421,2720783321,1000,1000,1000,1000,1000,1000,1000
292000,24020330,623814,2910000000,17460000000,10000,60000,9962153347839,13049170,3222055243,2404,2885979670,1000,6162,2905641,5771954532,1202610609,18797389391,19317003891,9833757599,166242401,3039858031,107041037526,17957701000,133629,8026201,3704180300,157744951600,9845023174,17459370024,8187539797,980322613,27287507100,19677387,999954598,45402,17485,17117988,982882012,10916714312,2565854100,93,2729190860,999983748,16252,999832785,167215,2729174515,1000,1000,1000,1000,1000,1000,1000
293000,24062020,623004,2920000000,17520000000,10000,60000,9962054018334,12496014,3232514561,10366,2895937980,1000,67613,2887119,5791855228,1202613148,18797386852,19316918752,9834249421,165750579,3051380849,107066642631,18016926600,159840,7745631,3712918500,158270006000,9879549833,17519309383,8212732288,980325054,27378993900,19674946,999957411,42589,100457,17082969,982917031,10950304831,2574723800,58,2737587260,999985341,14659,999834957,165043,2737572543,1000,1000,1000,1000,1000,1000,1000
294000,24104130,639583,2930000000,17580000000,10000,60000,9961963514817,3096470,3234234977,10571,2905895870,1000,59140,2883609,5811770598,1202602087,18797397913,19316852113,9834642411,165357589,3062897309,107092274659,18076155900,157447,7591902,3721435200,158795112600,9914126227,17579301277,8237935577,980390944,27470551500,19609056,999957246,42754,112102,17120025,982879975,10983908575,2583515700,99,2745989680,999983417,16583,999832802,167198,2745972998,1000,1000,1000,1000,1000,1000,1000
295000,24144900,632414,2940000000,17640000000,10000,60000,9961863175723,3577062,3245841477,2117,2915855100,1000,58726,2899549,5831705966,1202639685,18797360315,19316740315,9835069351,164930649,3074434217,107117910353,18135358300,189993,7675006,3729686500,159320034200,9948726510,17639308860,8263074195,980466033,27562144800,19533967,999953015,46985,106982,17200687,982799313,11017429313,2592341100,8241,2754372200,999991159,8841,999838482,161518,2754355118,1000,1000,1000,1000,1000,1000,1000
296000,24186330,629202,2950000000,17700000000,10000,60000,9961754291760,12592026,3265885274,2375,2925813670,1000,63606,2902858,5851622590,1202663586,18797336414,19316642614,9835575602,164424398,3085965992,107143562973,18194553800,187810,7669452,3738079200,159844970000,9983315792,17699307192,8288242363,980535791,27653722800,19464209,999948452,51548,106461,17192898,982807102,11050986702,2601232200,55,2762753740,999990654,9346,999826661,173339,2762744339,1000,1000,1000,1000,1000,1000,1000
297000,24227220,637533,2960000000,17760000000,10000,60000,9961662091606,4914804,3269255955,3601,2935772780,1000,64151,2907793,5871538358,1202675610,18797324390,19316553290,9836061127,163938873,3097494485,107169198922,18253768600,230775,7981238,3746147700,160370022000,10017893016,17759298316,8313382382,980702960,27745396500,19297040,999948359,51641,16499,17237917,982762083,11084509683,2610105000,8300,2771136080,999999521,479,999830699,169301,2771127301,1000,1000,1000,1000,1000,1000,1000
298000,24267830,633396,2970000000,17820000000,10000,60000,9961564105483,3028874,3278431037,2169,2945732170,1000,69367,2905861,5891460002,1202694157,18797305843,19316458143,9836525479,163474521,3109021781,107194865748,18312973700,215622,8093371,3754411500,160894938600,10052485287,17819297237,8338552779,980790579,27836980200,19209421,999955669,44331,12790,17243111,982756889,11118067289,2618963700,8601,2779532360,999990751,9249,999835290,164710,2779514510,1000,1000,1000,1000,1000,1000,1000
299000,24307260,629276,2980000000,17880000000,10000,60000,9961463782784,3438286,3289866017,12148,2955692740,1000,11585,2886447,5911361184,1202673470,18797326530,19316403430,9837004173,162995827,3120545457,107220530841,18372195600,196110,7690477,3763193700,161420002400,10087133439,17879359139,8363737604,980778317,27928467000,19221683,999955234,44766,100017,17241213,982758787,11151646087,2627819900,8642,2787929280,999987845,12155,999835717,164283,2787908483,1000,1000,1000,1000,1000,1000,1000
300000,24348470,638837,2990000000,17940000000,10000,60000,9961356706970,10667657,3308197758,2153,2965651530,1000,58910,2897747,5931298754,1202724527,18797275473,19316282073,9837438033,162561967,3132070387,107246239776,18431417900,138468,7706866,3771526900,161945019000,10121665803,17939302253,8388927626,980855175,28020044700,19144825,999961823,38177,100048,17235322,982764678,11185226178,2636666400,98,2796330620,999968030,31970,999846448,153552,2796298552,1000,1000,1000,1000,1000,1000,1000
301000,24389510,625968,3000000000,18000000000,10000,60000,9961264368048,3122421,3311797756,2424,2975610490,1000,62909,2910503,5951216132,1202735569,18797264431,19316200231,9837817497,162182503,3143582329,107271768145,18490613100,166579,8297695,3779368300,162469781400,10156276423,17999311123,8414138624,981003541,28111685400,18996459,999951349,48651,12008,17223884,982776116,11218850516,2645451300,8460,2804723300,999997052,2948,999831808,168192,2804711892,1000,1000,1000,1000,1000,1000,1000
302000,24430830,629833,3010000000,18060000000,10000,60000,9961162839138,4748903,3324401239,12040,2985569170,1000,68147,2886676,5971114260,1202730041,18797269959,19316133259,9838346684,161653316,3155112344,107297440134,18549843100,203974,7864723,3788202900,162994947000,10190848220,18059302020,8439283745,980997509,28203188100,19002491,999963245,36755,102436,17251591,982748409,11252371909,2654348600,7823,2813115240,999980747,19253,999847336,152664,2813088164,1000,1000,1000,1000,1000,1000,1000
303000,24472240,629044,3020000000,18120000000,10000,60000,9961054883320,12837730,3343603601,2453,2995527760,1000,6098,2905157,5991050614,1202760650,18797239350,19316030450,9838781043,161218957,3166641757,107323063962,18609056200,193764,8141002,3796313900,163519997200,10225497058,18119364858,8464489580,981155916,28294852800,18844084,999949758,50242,2742,17242562,982757438,11285982538,2663189900,36,2821503700,999989294,10706,999827642,172358,2821492958,1000,1000,1000,1000,1000,1000,1000
304000,24512670,642774,3030000000,18180000000,10000,60000,9960964751562,3064865,3344884150,11803,3005487330,1000,5966,2882131,6010951054,1202745927,18797254073,19315968973,9839224449,160775551,3178161603,107348660337,18668284500,210632,7756909,3805125000,164045077800,10260069460,18179351260,8489694880,981139302,28386328200,18860698,999942725,57275,88523,17236043,982763957,11319592757,2672013900,8194,2829907320,999998751,1249,999823023,176977,2829897877,1000,1000,1000,1000,1000,1000,1000
305000,24553610,623016,3040000000,18240000000,10000,60000,9960855431578,12510038,3365466002,11907,3015446390,1000,67923,2890398,6030868966,1202764416,18797235584,19315874284,9839626822,160373178,3189692388,107374340222,18727477000,221246,8219525,3812918500,164569887600,10294625711,18239309061,8514814855,981309886,28478005800,18690114,999958142,41858,9556,17369401,982630599,11353083599,2680803400,8813,2838286180,999991377,8623,999841556,158444,2838268744,1000,1000,1000,1000,1000,1000,1000
306000,24594410,629474,3050000000,18300000000,10000,60000,9960765087765,2971223,3366989759,11869,3025405590,1000,64054,2885594,6050787442,1202773988,18797226012,19315786612,9840078526,159921474,3201211468,107399962265,18786710400,194140,7717335,3821856800,165095038400,10329205372,18299306472,8540046850,981284006,28569469500,18715994,999947241,52759,102635,17310385,982689615,11386729115,2689654500,8060,2846690380,999999945,55,999825935,174065,2846682265,1000,1000,1000,1000,1000,1000,1000
307000,24634770,636051,3060000000,18360000000,10000,60000,9960663407371,4802729,3379926233,2449,3035365230,1000,11065,2906142,6070725562,1202821300,18797178700,19315668300,9840515398,159484602,3212732760,107425657392,18845927800,144578,8005252,3829912400,165620073200,10363839284,18359352884,8565229404,981446919,28661133900,18553081,999948809,51191,12290,17313586,982686414,11420304814,2698508200,8076,2855086660,999996826,3174,999825190,174810,2855075410,1000,1000,1000,1000,1000,1000,1000
308000,24675280,626676,3070000000,18420000000,10000,60000,9960557172931,11136943,3397344953,10667,3045324720,1000,68920,2892504,6090628106,1202811274,18797188726,19315602526,9840932276,159067724,3224247782,107451262127,18905131200,132679,8192813,3838127600,166144899200,10398389604,18419304404,8590436716,981516896,28752693600,18483104,999946098,53902,15402,17300086,982699914,11453915314,2707312600,8300,2863487820,999999078,922,999823002,176998,2863478598,1000,1000,1000,1000,1000,1000,1000
309000,24715650,626392,3080000000,18480000000,10000,60000,9960463357664,5075886,3402412051,10648,3055284350,1000,63570,2895061,6110547404,1202824950,18797175050,19315509350,9841325499,158674501,3235766603,107476860975,18964360000,172388,7879943,3846830700,166669988000,10432980788,18479310038,8615627836,981524682,28844197800,18475318,999942903,57097,83921,17347485,982652515,11487503215,2716106300,8662,2871885740,999998301,1699,999826121,173879,2871875379,1000,1000,1000,1000,1000,1000,1000
310000,24756070,630084,3090000000,18540000000,10000,60000,9960363908236,4643554,3413040009,11773,3065243930,1000,63299,2892141,6130464314,1202830790,18797169210,19315422310,9841788379,158211621,3247292693,107502512644,19023588000,146846,7810408,3855295100,167195093600,10467561767,18539306617,8640833512,981609077,28935770700,18390923,999940307,59693,78130,17320818,982679182,11521110582,2724960000,108,2880279480,999997698,2302,999821230,178770,2880277070,1000,1000,1000,1000,1000,1000,1000
311000,24795130,636978,3100000000,18600000000,10000,60000,9960265655784,3015672,3422496163,12027,3075204870,1000,11025,2892105,6150385686,1202841956,18797158044,19315336844,9842230195,157769805,3258818581,107528140213,19082808500,200921,8101707,3863390300,167720145000,10502193997,18599351997,8665983664,981763635,29027427000,18236365,999948513,51487,6078,17383914,982616086,11554642286,2733797300,8580,2888675000,999992202,7798,999833878,166122,2888658622,1000,1000,1000,1000,1000,1000,1000
312000,24835470,623653,3110000000,18660000000,10000,60000,9960156360313,12438636,3443031817,12145,3085164530,1000,63644,2895111,6170304770,1202864449,18797135551,19315243251,9842633129,157366871,3270331199,107553769476,19142037000,185589,8076851,3871815000,168245195600,10536742603,18659312703,8691202457,981837270,29118985500,18162730,999955225,44775,10255,17372198,982627802,11588264502,2742606700,93,2897078460,999983678,16322,999834755,165245,2897062045,1000,1000,1000,1000,1000,1000,1000
313000,24874260,639192,3120000000,18720000000,10000,60000,9960064304283,4633459,3446447544,2186,3095125740,1000,11168,2915877,6190247108,1202897542,18797102458,19315135558,9842949783,157050217,3281847991,107579353738,19201252200,171290,8166996,3880099900,168770087600,10571375690,18719349640,8716432442,981897985,29210533800,18102015,999949361,50639,18276,17387634,982612366,11621907066,2751348900,46,2905483240,999991430,8570,999829676,170324,2905474624,1000,1000,1000,1000,1000,1000,1000
314000,24913120,636030,3130000000,18780000000,10000,60000,9959965697741,3366602,3456253225,2480,3105086880,1000,5830,2907323,6210168800,1202917643,18797082357,19315039257,9843387657,156612343,3293366957,107604987075,19260496900,167235,8120268,3888584000,169295273800,10605965640,18779358140,8741648883,981985089,29302105500,18014911,999955659,44341,13670,17357487,982642513,11655526113,2760189500,97,2913894520,999982807,17193,999834670,165330,2913877230,1000,1000,1000,1000,1000,1000,1000
315000,24953360,632569,3140000000,18840000000,10000,60000,9959858549524,10628010,3474668992,2167,3115046640,1000,10812,2910836,6230088946,1202923834,18797076166,19314959166,9843751424,156248576,3304881570,107630562829,19319715600,182640,7770009,3897332900,169820252800,10640555269,18839356619,8766868652,981954758,29393569800,18045242,999945181,54819,107423,17376271,982623729,11689154729,2768958800,42,2922296540,999989579,10421,999826823,173177,2922286077,1000,1000,1000,1000,1000,1000,1000
316000,24993040,631775,3150000000,18900000000,10000,60000,9959764713541,4570065,3479666233,12034,3125006960,1000,11260,2887416,6249989852,1202919806,18797080194,19314886094,9844189124,155810876,3316397876,107656092834,19378950000,226217,8175400,3905444100,170345330400,10675142565,18899356965,8792111640,982114697,29485207200,17885303,999940114,59886,19517,17311277,982688723,11722815223,2777781100,86,2930704560,999999109,891,999817617,182383,2930703583,1000,1000,1000,1000,1000,1000,1000
317000,25031960,625423,3160000000,18960000000,10000,60000,9959657098074,12314972,3498626285,2372,3134968040,1000,6176,2906977,6269931336,1202944846,18797055154,19314788654,9844496663,155503337,3327900999,107681771120,19438199700,147223,7762550,3914183700,170870455400,10709739901,18959368401,8817349748,982106375,29576679300,17893625,999945656,54344,105781,17324333,982675667,11756462967,2786527000,50,2939123360,999989909,10091,999829481,170519,2939113219,1000,1000,1000,1000,1000,1000,1000
318000,25072220,640208,3170000000,19020000000,10000,60000,9959566563026,2944093,3500395335,12057,3144927780,1000,5818,2887796,6289831446,1202932719,18797067281,19314726281,9844849044,155150956,3339412490,107707393886,19497448200,140329,7602678,3922685200,171395678000,10744305124,19019353974,8842574094,982197020,29668255800,17802980,999945325,54675,89305,17383611,982616389,11790095589,2795268000,56,2947531160,999990391,9609,999829005,170995,2947521495,1000,1000,1000,1000,1000,1000,1000
319000,25112320,627260,3180000000,19080000000,10000,60000,9959466702315,2915511,3511520187,12067,3154887680,1000,10779,2891450,6309751226,1202938726,18797061274,19314645674,9845221210,154778790,3350934436,107732943884,19556653700,201508,7663010,3931022900,171920615400,10778905211,19079361961,8867771326,982266868,29759828700,17733132,999936032,63968,84764,17440938,982559062,11823694362,2804038000,86,2955925340,999997782,2218,999817164,182836,2955923036,1000,1000,1000,1000,1000,1000,1000
320000,25151800,632557,3190000000,19140000000,10000,60000,9959365144157,4609315,3524411676,3865,3164848200,1000,6229,2904791,6329688670,1202972372,18797027628,19314538128,9845555209,154444791,3362452779,107758559828,19615874100,203021,8042634,3938999800,172445557000,10813498164,19139361214,8892973896,982414690,29851465200,17585310,999946973,53027,21783,17491687,982508313,11857295313,2812791100,38,2964331100,999990355,9645,999826583,173417,2964321417,1000,1000,1000,1000,1000,1000,1000
321000,25191510,625303,3200000000,19200000000,10000,60000,9959257575415,12308860,3543226844,3882,3174808490,1000,63352,2905668,6349609216,1202998275,18797001725,19314436125,9845969112,154030888,3373981428,107784256518,19675076200,175755,8138679,3947184600,172970460400,10848042095,19199311345,8918126895,982508746,29943067500,17491254,999952837,47163,9691,17574596,982425404,11890829304,2821596900,43,2972722120,999980332,19668,999835291,164709,2972702409,1000,1000,1000,1000,1000,1000,1000
322000,25231020,631129,3210000000,19260000000,10000,60000,9959165405861,4585245,3546621265,10352,3184768980,1000,11356,2890864,6369517256,1203000906,18796999094,19314357694,9846344056,153655944,3385489212,107809789565,19734328400,232574,7768797,3956043200,173495650400,10882670415,19259357515,8943372456,982493868,30034532700,17506132,999953281,46719,100813,17557757,982442243,11924490143,2830372100,98,2981137180,999980605,19395,999836513,163487,2981117687,1000,1000,1000,1000,1000,1000,1000
323000,25270370,638403,3220000000,19320000000,10000,60000,9959057401911,12728807,3565929891,2506,3194729630,1000,64106,2909436,6389454248,1203040118,18796959882,19314246482,9846720784,153279216,3397012432,107835425536,19793535700,218840,7832579,3964319000,174020566600,10917204041,19319297491,8968561351,982565458,30126108000,17434542,999952350,47650,100292,17599641,982400359,11958075859,2839162600,45,2989532380,999982173,17827,999834292,165708,2989514508,1000,1000,1000,1000,1000,1000,1000
324000,25309480,630418,3230000000,19380000000,10000,60000,9958967056797,3171408,3567409731,10405,3204690520,1000,11215,2893993,6409360230,1203028905,18796971095,19314178595,9847191107,152808893,3408535437,107860999227,19852753800,225719,8255527,3972371000,174545559600,10951855117,19379358367,8993785790,982719629,30217752900,17280371,999939911,60089,12782,17529992,982470008,11991713308,2848015900,46,2997930800,999996764,3236,999819782,180218,2997927518,1000,1000,1000,1000,1000,1000,1000
325000,25348570,635784,3240000000,19440000000,10000,60000,9958867163608,3162207,3578561732,10442,3214651430,1000,64477,2891749,6429281976,1203029315,18796970685,19314109285,9847542791,152457209,3420050567,107886711828,19911998100,139865,7677029,3981220700,175070740200,10986378239,19439299739,9019001135,982699403,30309231000,17300597,999941134,58866,103131,17581796,982418204,12025331904,2856774200,63,3006339660,999991172,8828,999824331,175669,3006330769,1000,1000,1000,1000,1000,1000,1000
326000,25388090,629282,3250000000,19500000000,10000,60000,9958765498519,4919215,3591448439,10349,3224611910,1000,62110,2898102,6449203122,1203019134,18796980866,19314044466,9847941938,152058062,3431573060,107912308507,19971209100,224884,7831773,3989438000,175595691000,11020979058,19499308608,9044141126,982793007,30400828800,17206993,999956704,43296,100097,17687071,982312929,12058850029,2865572000,8640,3014731960,999985583,14417,999841097,158903,3014708903,1000,1000,1000,1000,1000,1000,1000
327000,25427890,637350,3260000000,19560000000,10000,60000,9958657904512,12616184,3610297457,10581,3234572110,1000,12144,2901415,6469123058,1203013296,18796986704,19313972104,9848315425,151684575,3443095283,107937958695,20030416800,171165,8047155,3997521000,176120660000,11055611356,19559350506,9069350750,982936882,30492475200,17063118,999937802,62198,15520,17729370,982270630,12092467230,2874343200,8570,3023126360,999998690,1310,999822020,177980,3023116480,1000,1000,1000,1000,1000,1000,1000
328000,25466760,628803,3270000000,19620000000,10000,60000,9958567798395,2843464,3611605003,10347,3244533240,1000,68534,2894753,6489045786,1203021359,18796978641,19313880441,9848747327,151252673,3454614113,107963635009,20089662100,141496,7690071,4006271100,176645815400,11090146963,19619302663,9094552490,982957073,30583965600,17042927,999959008,40992,100135,17717245,982282755,12126064455,2883179000,8360,3031536920,999983405,16595,999838735,161265,3031511965,1000,1000,1000,1000,1000,1000,1000
