Time\ number,r2_1_100,r1_2_200,Time\ Probability,r2_1_100,r1_2_200
8770,9071,935.0,8770,0.0009897294651216096,0.009900990099009901
8780,9078,932.0,8780,0.0009897993266231682,0.009900990099009901
8790,9058,950.0,8790,0.000989599722307077,0.009900990099009901
8800,9050,959.0,8800,0.0009895198805583072,0.009900990099009901
8810,9056,953.0,8810,0.0009895797618710812,0.009900990099009901
8820,9063,946.0,8820,0.0009896496233935776,0.009900990099009901
8830,9067,941.0,8830,0.000989689544259189,0.009900990099009901
8840,9092,921.0,8840,0.0009899390495969735,0.009900990099009901
8850,9109,902.0,8850,0.0009901087131554786,0.009900990099009901
8860,9119,893.0,8860,0.0009902085152217975,0.009900990099009901
8870,9099,910.0,8870,0.0009900089110692195,0.009900990099009901
8880,9122,890.0,8880,0.0009902384558378046,0.009900990099009901
8890,9137,873.0,8890,0.0009903881588909204,0.009900990099009901
8900,9119,887.0,8900,0.0009902085152217975,0.009900990099009901
8910,9113,895.0,8910,0.000990148633984399,0.009900990099009901
8920,9092,919.0,8920,0.0009899390495969735,0.009900990099009901
8930,9109,896.0,8930,0.0009901087131554786,0.009900990099009901
8940,9122,887.0,8940,0.0009902384558378046,0.009900990099009901
8950,9129,877.0,8950,0.0009903083172681753,0.009900990099009901
8960,9109,895.0,8960,0.0009901087131554786,0.009900990099009901
8970,9117,892.0,8970,0.0009901885548101287,0.009900990099009901
8980,9124,886.0,8980,0.0009902584162474787,0.009900990099009901
8990,9114,898.0,8990,0.0009901586141911306,0.009900990099009901
9000,9098,917.0,9000,0.0009899989308594969,0.009900990099009901
9010,9106,902.0,9010,0.0009900787725316948,0.009900990099009901
9020,9104,906.0,9020,0.0009900588121148418,0.009900990099009901
9030,9103,912.0,9030,0.000990048831906116,0.009900990099009901
9040,9112,897.0,9040,0.0009901386537774681,0.009900990099009901
9050,9122,888.0,9050,0.0009902384558378046,0.009900990099009901
9060,9129,883.0,9060,0.0009903083172681753,0.009900990099009901
9070,9122,886.0,9070,0.0009902384558378046,0.009900990099009901
9080,9108,902.0,9080,0.0009900987329477503,0.009900990099009901
9090,9116,898.0,9090,0.0009901785746039954,0.009900990099009901
9100,9108,900.0,9100,0.0009900987329477503,0.009900990099009901
9110,9102,902.0,9110,0.000990038851697191,0.009900990099009901
9120,9096,915.0,9120,0.0009899789704394533,0.009900990099009901
9130,9113,896.0,9130,0.000990148633984399,0.009900990099009901
9140,9121,884.0,9140,0.0009902284756326681,0.009900990099009901
9150,9099,910.0,9150,0.0009900089110692195,0.009900990099009901
9160,9110,898.0,9160,0.000990118693363008,0.009900990099009901
9170,9105,905.0,9170,0.000990068792323368,0.009900990099009901
9180,9102,905.0,9180,0.000990038851697191,0.009900990099009901
9190,9099,910.0,9190,0.0009900089110692195,0.009900990099009901
9200,9085,924.0,9200,0.0009898691881149563,0.009900990099009901
9210,9101,904.0,9210,0.0009900288714880668,0.009900990099009901
9220,9073,938.0,9220,0.0009897494255516233,0.009900990099009901
9230,9079,927.0,9230,0.0009898093068368792,0.009900990099009901
9240,9081,926.0,9240,0.0009898292672637025,0.009900990099009901
9250,9101,910.0,9250,0.0009900288714880668,0.009900990099009901
9260,9092,915.0,9260,0.0009899390495969735,0.009900990099009901
9270,9115,890.0,9270,0.0009901685943976626,0.009900990099009901
9280,9125,883.0,9280,0.000990268396452017,0.009900990099009901
9290,9116,893.0,9290,0.0009901785746039954,0.009900990099009901
9300,9092,914.0,9300,0.0009899390495969735,0.009900990099009901
9310,9074,931.0,9310,0.0009897594057663311,0.009900990099009901
9320,9051,952.0,9320,0.0009895298607776012,0.009900990099009901
9330,9046,964.0,9330,0.0009894799596791364,0.009900990099009901
9340,9066,939.0,9340,0.000989679564043085,0.009900990099009901
9350,9050,956.0,9350,0.0009895198805583072,0.009900990099009901
9360,9056,955.0,9360,0.0009895797618710812,0.009900990099009901
9370,9061,950.0,9370,0.0009896296629595758,0.009900990099009901
9380,9078,930.0,9380,0.0009897993266231682,0.009900990099009901
9390,9115,895.0,9390,0.0009901685943976626,0.009900990099009901
9400,9100,908.0,9400,0.0009900188912787427,0.009900990099009901
9410,9104,900.0,9410,0.0009900588121148418,0.009900990099009901
9420,9113,893.0,9420,0.000990148633984399,0.009900990099009901
9430,9114,897.0,9430,0.0009901586141911306,0.009900990099009901
9440,9110,897.0,9440,0.000990118693363008,0.009900990099009901
9450,9080,927.0,9450,0.0009898192870503905,0.009900990099009901
9460,9044,963.0,9460,0.0009894599992383542,0.009900990099009901
9470,9041,967.0,9470,0.000989430058575686,0.009900990099009901
9480,9063,942.0,9480,0.0009896496233935776,0.009900990099009901
9490,9065,950.0,9490,0.000989669583826782,0.009900990099009901
9500,9053,953.0,9500,0.0009895498212155913,0.009900990099009901
9510,9054,958.0,9510,0.0009895598014342873,0.009900990099009901
9520,9062,949.0,9520,0.0009896396431766763,0.009900990099009901
9530,9069,941.0,9530,0.000989709504690798,0.009900990099009901
9540,9084,926.0,9540,0.0009898592079024418,0.009900990099009901
9550,9114,896.0,9550,0.0009901586141911306,0.009900990099009901
9560,9120,884.0,9560,0.0009902184954273324,0.009900990099009901
9570,9133,875.0,9570,0.0009903482380811432,0.009900990099009901
9580,9139,876.0,9580,0.0009904081192946125,0.009900990099009901
9590,9118,888.0,9590,0.000990198535016063,0.009900990099009901
9600,9132,876.0,9600,0.0009903382578782,0.009900990099009901
9610,9131,876.0,9610,0.0009903282776750578,0.009900990099009901
9620,9098,912.0,9620,0.0009899989308594969,0.009900990099009901
9630,9097,910.0,9630,0.000989988950649575,0.009900990099009901
9640,9123,885.0,9640,0.0009902484360427416,0.009900990099009901
9650,9113,893.0,9650,0.000990148633984399,0.009900990099009901
9660,9131,881.0,9660,0.0009903282776750578,0.009900990099009901
9670,9119,887.0,9670,0.0009902085152217975,0.009900990099009901
9680,9134,878.0,9680,0.0009903582182838866,0.009900990099009901
9690,9125,881.0,9690,0.000990268396452017,0.009900990099009901
9700,9124,882.0,9700,0.0009902584162474787,0.009900990099009901
9710,9139,868.0,9710,0.0009904081192946125,0.009900990099009901
9720,9136,866.0,9720,0.000990378178688775,0.009900990099009901
9730,9125,881.0,9730,0.000990268396452017,0.009900990099009901
9740,9126,881.0,9740,0.0009902783766563557,0.009900990099009901
9750,9132,881.0,9750,0.0009903382578782,0.009900990099009901
9760,9123,884.0,9760,0.0009902484360427416,0.009900990099009901
9770,9143,869.0,9770,0.000990448040099604,0.009900990099009901
9780,9113,899.0,9780,0.000990148633984399,0.009900990099009901
9790,9098,914.0,9790,0.0009899989308594969,0.009900990099009901
9800,9100,909.0,9800,0.0009900188912787427,0.009900990099009901
9810,9088,926.0,9810,0.0009898991287513028,0.009900990099009901
9820,9103,904.0,9820,0.000990048831906116,0.009900990099009901
9830,9133,874.0,9830,0.0009903482380811432,0.009900990099009901
9840,9118,891.0,9840,0.000990198535016063,0.009900990099009901
9850,9114,895.0,9850,0.0009901586141911306,0.009900990099009901
9860,9132,878.0,9860,0.0009903382578782,0.009900990099009901
9870,9120,890.0,9870,0.0009902184954273324,0.009900990099009901
9880,9119,891.0,9880,0.0009902085152217975,0.009900990099009901
9890,9129,879.0,9890,0.0009903083172681753,0.009900990099009901
9900,9132,878.0,9900,0.0009903382578782,0.009900990099009901
9910,9125,881.0,9910,0.000990268396452017,0.009900990099009901
9920,9139,872.0,9920,0.0009904081192946125,0.009900990099009901
9930,9141,874.0,9930,0.000990428079697507,0.009900990099009901
9940,9140,869.0,9940,0.0009904180994961594,0.009900990099009901
9950,9124,885.0,9950,0.0009902584162474787,0.009900990099009901
9960,9119,886.0,9960,0.0009902085152217975,0.009900990099009901
9970,9103,909.0,9970,0.000990048831906116,0.009900990099009901
9980,9110,895.0,9980,0.000990118693363008,0.009900990099009901
9990,9096,912.0,9990,0.0009899789704394533,0.009900990099009901
10000,9077,932.0,10000,0.000989789346409258,0.009900990099009901
