Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
3000,9999999104520,995480,995480,862184,0,0,5547,9999960739,981,981,13,10784,0,3000,2000,875,0,23987,1001,9961620,10038380,10038380,1000,500,300,9999960509,1026,1026,0,11142,0,3000,2000,871,0,24099,846,9961435,10038565,10038565,1000,500,300,9999991392,988,988,19800,0,0,3000,2000,0,5497,5721,895,9992280,10007720,10007720,1000,100,300,9999991428,978,978,19954,0,0,3000,2000,0,5515,5646,916,9992306,10007694,10007694,1000,100,300,9999991462,997,997,19975,0,0,3000,2000,0,5539,5898,795,9992359,10007641,10007641,1000,100,300,999986860,106,106,0,36768,86623,243,10000,986866,1013134,1013134,5000,3000,2000,999986905,100,100,1,36512,86657,248,10000,986905,1013095,1013095,5000,3000,2000,999986972,103,103,3,36918,86740,235,10000,986975,1013025,1013025,5000,3000,2000,999986961,97,97,8,36541,86719,239,10000,986958,1013042,1013042,5000,3000,2000,999992282,98,98,0,86783,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992320,86,86,0,86791,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992370,89,89,0,86820,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3100,9999999104156,995844,995844,857944,0,0,5669,9999960743,977,977,0,9975,0,3000,2000,827,0,24863,980,9961620,10038380,10038380,1000,500,300,9999960493,1042,1042,12,10309,0,3000,2000,850,0,24938,817,9961435,10038565,10038565,1000,500,300,9999991397,983,983,20684,0,0,3000,2000,0,4950,5721,867,9992280,10007720,10007720,1000,100,300,9999991442,964,964,20823,0,0,3000,2000,0,5003,5646,891,9992306,10007694,10007694,1000,100,300,9999991510,949,949,20821,0,0,3000,2000,0,5004,5898,776,9992359,10007641,10007641,1000,100,300,999986430,108,108,1,36333,86188,250,10000,986438,1013562,1013562,5000,3000,2000,999986460,97,97,0,36090,86235,222,10000,986457,1013543,1013543,5000,3000,2000,999986552,102,102,0,36489,86311,243,10000,986554,1013446,1013446,5000,3000,2000,999986546,94,94,3,36108,86286,254,10000,986540,1013460,1013460,5000,3000,2000,999992278,102,102,0,87330,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992320,86,86,0,87303,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992366,93,93,0,87355,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3200,9999999102633,997367,997367,853717,0,0,5812,9999960738,982,982,5,9121,0,3000,2000,857,0,25681,953,9961620,10038380,10038380,1000,500,300,9999960522,1013,1013,1,9482,0,3000,2000,822,0,25810,786,9961435,10038565,10038565,1000,500,300,9999991408,972,972,21525,0,0,3000,2000,0,4476,5721,840,9992280,10007720,10007720,1000,100,300,9999991438,968,968,21707,0,0,3000,2000,0,4510,5646,857,9992306,10007694,10007694,1000,100,300,9999991475,984,984,21648,0,0,3000,2000,0,4504,5898,752,9992359,10007641,10007641,1000,100,300,999985991,101,101,5,35906,85761,231,10000,985992,1014008,1014008,5000,3000,2000,999986090,95,95,4,35701,85846,239,10000,986085,1013915,1013915,5000,3000,2000,999986115,97,97,4,36039,85861,251,10000,986112,1013888,1013888,5000,3000,2000,999986111,99,99,1,35705,85883,227,10000,986110,1013890,1013890,5000,3000,2000,999992281,99,99,0,87804,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992313,93,93,0,87796,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992357,102,102,0,87855,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3300,9999999102129,997871,997871,849552,0,0,5913,9999960725,995,995,9,8224,0,3000,2000,888,0,26516,927,9961620,10038380,10038380,1000,500,300,9999960523,1012,1012,0,8682,0,3000,2000,816,0,26625,770,9961435,10038565,10038565,1000,500,300,9999991393,987,987,22316,0,0,3000,2000,0,4082,5721,829,9992280,10007720,10007720,1000,100,300,9999991426,980,980,22578,0,0,3000,2000,0,4122,5646,836,9992306,10007694,10007694,1000,100,300,9999991480,979,979,22451,0,0,3000,2000,0,4093,5898,725,9992359,10007641,10007641,1000,100,300,999985579,100,100,2,35479,85334,245,10000,985579,1014421,1014421,5000,3000,2000,999985675,88,88,1,35256,85401,262,10000,985663,1014337,1014337,5000,3000,2000,999985718,91,91,0,35645,85467,242,10000,985709,1014291,1014291,5000,3000,2000,999985695,103,103,2,35290,85468,230,10000,985698,1014302,1014302,5000,3000,2000,999992276,104,104,0,88198,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992315,91,91,0,88184,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992364,95,95,0,88266,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3400,9999999101691,998309,998309,845278,0,0,6017,9999960727,993,993,0,7312,0,3000,2000,910,0,27419,903,9961620,10038380,10038380,1000,500,300,9999960520,1015,1015,7,7860,0,3000,2000,796,0,27480,756,9961435,10038565,10038565,1000,500,300,9999991387,993,993,23196,0,0,3000,2000,0,3694,5721,813,9992280,10007720,10007720,1000,100,300,9999991425,981,981,23398,0,0,3000,2000,0,3748,5646,809,9992306,10007694,10007694,1000,100,300,9999991499,960,960,23293,0,0,3000,2000,0,3707,5898,702,9992359,10007641,10007641,1000,100,300,999985118,103,103,2,35024,84879,242,10000,985121,1014879,1014879,5000,3000,2000,999985227,91,91,7,34827,84972,246,10000,985218,1014782,1014782,5000,3000,2000,999985291,89,89,0,35244,85066,214,10000,985280,1014720,1014720,5000,3000,2000,999985272,100,100,0,34847,85025,247,10000,985272,1014728,1014728,5000,3000,2000,999992285,95,95,0,88586,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992310,96,96,0,88558,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992364,95,95,0,88652,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3500,9999999101410,998590,998590,841159,0,0,6149,9999960733,987,987,13,6492,0,3000,2000,845,0,28309,865,9961620,10038380,10038380,1000,500,300,9999960513,1022,1022,0,7060,0,3000,2000,791,0,28265,733,9961435,10038565,10038565,1000,500,300,9999991389,991,991,24070,0,0,3000,2000,0,3310,5721,787,9992280,10007720,10007720,1000,100,300,9999991411,995,995,24146,0,0,3000,2000,0,3376,5646,781,9992306,10007694,10007694,1000,100,300,9999991505,954,954,24164,0,0,3000,2000,0,3337,5898,685,9992359,10007641,10007641,1000,100,300,999984670,103,103,3,34587,84442,231,10000,984673,1015327,1015327,5000,3000,2000,999984787,89,89,4,34377,84522,254,10000,984776,1015224,1015224,5000,3000,2000,999984906,88,88,1,34839,84661,233,10000,984894,1015106,1015106,5000,3000,2000,999984868,105,105,6,34454,84632,241,10000,984873,1015127,1015127,5000,3000,2000,999992284,96,96,0,88970,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992305,101,101,0,88930,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992365,94,94,0,89022,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3600,9999999101111,998889,998889,837104,0,0,6261,9999960706,1014,1014,0,5622,0,3000,2000,862,0,29171,839,9961620,10038380,10038380,1000,500,300,9999960525,1010,1010,1,6262,0,3000,2000,832,0,29056,713,9961435,10038565,10038565,1000,500,300,9999991401,979,979,24858,0,0,3000,2000,0,2996,5721,769,9992280,10007720,10007720,1000,100,300,9999991443,963,963,24917,0,0,3000,2000,0,3073,5646,757,9992306,10007694,10007694,1000,100,300,9999991514,945,945,25004,0,0,3000,2000,0,3036,5898,661,9992359,10007641,10007641,1000,100,300,999984246,102,102,5,34156,84011,237,10000,984248,1015752,1015752,5000,3000,2000,999984346,93,93,1,33954,84099,240,10000,984339,1015661,1015661,5000,3000,2000,999984518,94,94,3,34453,84275,237,10000,984512,1015488,1015488,5000,3000,2000,999984458,106,106,3,34082,84260,204,10000,984464,1015536,1015536,5000,3000,2000,999992278,102,102,0,89284,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992307,99,99,0,89233,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992368,91,91,0,89323,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3700,9999999101239,998761,998761,833086,0,0,6373,9999960684,1036,1036,8,4860,0,3000,2000,807,0,29988,817,9961620,10038380,10038380,1000,500,300,9999960527,1008,1008,7,5443,0,3000,2000,833,0,29866,693,9961435,10038565,10038565,1000,500,300,9999991388,992,992,25705,0,0,3000,2000,0,2704,5721,745,9992280,10007720,10007720,1000,100,300,9999991442,964,964,25713,0,0,3000,2000,0,2795,5646,734,9992306,10007694,10007694,1000,100,300,9999991499,960,960,25784,0,0,3000,2000,0,2761,5898,638,9992359,10007641,10007641,1000,100,300,999983836,107,107,2,33747,83602,241,10000,983843,1016157,1016157,5000,3000,2000,999983928,99,99,0,33542,83687,240,10000,983927,1016073,1016073,5000,3000,2000,999984081,99,99,1,34033,83855,225,10000,984080,1015920,1015920,5000,3000,2000,999984081,105,105,0,33679,83857,229,10000,984086,1015914,1015914,5000,3000,2000,999992277,103,103,0,89576,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992307,99,99,0,89511,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992374,85,85,0,89598,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3800,9999999100953,999047,999047,828954,0,0,6474,9999960680,1040,1040,10,4040,0,3000,2000,792,0,30794,803,9961620,10038380,10038380,1000,500,300,9999960549,986,986,0,4612,0,3000,2000,867,0,30669,675,9961435,10038565,10038565,1000,500,300,9999991387,993,993,26537,0,0,3000,2000,0,2451,5721,720,9992280,10007720,10007720,1000,100,300,9999991425,981,981,26592,0,0,3000,2000,0,2554,5646,714,9992306,10007694,10007694,1000,100,300,9999991485,974,974,26559,0,0,3000,2000,0,2507,5898,614,9992359,10007641,10007641,1000,100,300,999983433,108,108,7,33321,83176,265,10000,983441,1016559,1016559,5000,3000,2000,999983525,98,98,3,33141,83286,237,10000,983523,1016477,1016477,5000,3000,2000,999983676,96,96,0,33623,83445,227,10000,983672,1016328,1016328,5000,3000,2000,999983682,109,109,0,33291,83469,222,10000,983691,1016309,1016309,5000,3000,2000,999992277,103,103,0,89829,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992306,100,100,0,89752,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992368,91,91,0,89852,92359,0,10000,992359,1007641,1007641,5000,1000,2000
3900,9999999100720,999280,999280,824916,0,0,6570,9999960686,1034,1034,2,3245,0,3000,2000,802,0,31632,774,9961620,10038380,10038380,1000,500,300,9999960531,1004,1004,6,3799,0,3000,2000,833,0,31483,658,9961435,10038565,10038565,1000,500,300,9999991393,987,987,27325,0,0,3000,2000,0,2165,5721,697,9992280,10007720,10007720,1000,100,300,9999991429,977,977,27396,0,0,3000,2000,0,2304,5646,702,9992306,10007694,10007694,1000,100,300,9999991478,981,981,27399,0,0,3000,2000,0,2276,5898,599,9992359,10007641,10007641,1000,100,300,999983020,105,105,1,32949,82804,221,10000,983025,1016975,1016975,5000,3000,2000,999983105,96,96,4,32723,82868,233,10000,983101,1016899,1016899,5000,3000,2000,999983274,97,97,3,33217,83039,232,10000,983271,1016729,1016729,5000,3000,2000,999983270,108,108,0,32853,83031,247,10000,983278,1016722,1016722,5000,3000,2000,999992279,101,101,0,90115,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992306,100,100,0,90002,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992363,96,96,0,90083,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4000,9999999100683,999317,999317,820865,0,0,6660,9999960697,1023,1023,9,2493,0,3000,2000,774,0,32418,756,9961620,10038380,10038380,1000,500,300,9999960531,1004,1004,5,2970,0,3000,2000,855,0,32300,641,9961435,10038565,10038565,1000,500,300,9999991389,991,991,28137,0,0,3000,2000,0,1945,5721,675,9992280,10007720,10007720,1000,100,300,9999991430,976,976,28247,0,0,3000,2000,0,2079,5646,688,9992306,10007694,10007694,1000,100,300,9999991460,999,999,28200,0,0,3000,2000,0,2079,5898,580,9992359,10007641,10007641,1000,100,300,999982643,104,104,0,32536,82391,256,10000,982647,1017353,1017353,5000,3000,2000,999982694,99,99,1,32352,82497,196,10000,982693,1017307,1017307,5000,3000,2000,999982889,92,92,3,32811,82633,248,10000,982881,1017119,1017119,5000,3000,2000,999982842,109,109,5,32457,82635,216,10000,982851,1017149,1017149,5000,3000,2000,999992284,96,96,0,90335,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992309,97,97,0,90227,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992368,91,91,0,90280,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4100,9999999100844,999156,999156,816758,0,0,6753,9999960719,1001,1001,5,1667,0,3000,2000,795,0,33221,738,9961620,10038380,10038380,1000,500,300,9999960525,1010,1010,1,2143,0,3000,2000,862,0,33143,623,9961435,10038565,10038565,1000,500,300,9999991390,990,990,28955,0,0,3000,2000,0,1764,5721,657,9992280,10007720,10007720,1000,100,300,9999991406,1000,1000,29084,0,0,3000,2000,0,1865,5646,667,9992306,10007694,10007694,1000,100,300,9999991469,990,990,29007,0,0,3000,2000,0,1882,5898,562,9992359,10007641,10007641,1000,100,300,999982214,111,111,4,32145,82000,225,10000,982225,1017775,1017775,5000,3000,2000,999982306,106,106,3,31944,82089,223,10000,982312,1017688,1017688,5000,3000,2000,999982446,89,89,1,32387,82209,226,10000,982435,1017565,1017565,5000,3000,2000,999982448,106,106,3,32057,82235,219,10000,982454,1017546,1017546,5000,3000,2000,999992294,86,86,0,90516,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992306,100,100,0,90441,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992359,100,100,0,90477,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4200,9999999100940,999060,999060,812789,0,0,6847,9999960711,1009,1009,7,802,0,3000,2000,843,0,34050,720,9961620,10038380,10038380,1000,500,300,9999960519,1016,1016,3,1351,0,3000,2000,822,0,33972,608,9961435,10038565,10038565,1000,500,300,9999991385,995,995,29719,0,0,3000,2000,0,1626,5721,632,9992280,10007720,10007720,1000,100,300,9999991410,996,996,29898,0,0,3000,2000,0,1709,5646,650,9992306,10007694,10007694,1000,100,300,9999991457,1002,1002,29737,0,0,3000,2000,0,1711,5898,543,9992359,10007641,10007641,1000,100,300,999981788,111,111,2,31737,81592,207,10000,981799,1018201,1018201,5000,3000,2000,999981900,109,109,2,31532,81677,232,10000,981909,1018091,1018091,5000,3000,2000,999982030,87,87,4,31975,81797,220,10000,982017,1017983,1017983,5000,3000,2000,999982039,104,104,1,31638,81816,227,10000,982043,1017957,1017957,5000,3000,2000,999992293,87,87,0,90654,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992304,102,102,0,90597,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,90648,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4300,9999999101031,998969,998969,808709,0,0,6946,9999960729,991,991,38,16,0,3000,2000,805,0,34879,700,9961620,10038380,10038380,1000,500,300,9999960512,1023,1023,11,529,0,3000,2000,808,0,34805,588,9961435,10038565,10038565,1000,500,300,9999991392,988,988,30519,0,0,3000,2000,0,1483,5721,612,9992280,10007720,10007720,1000,100,300,9999991399,1007,1007,30652,0,0,3000,2000,0,1569,5646,628,9992306,10007694,10007694,1000,100,300,9999991464,995,995,30616,0,0,3000,2000,0,1543,5898,526,9992359,10007641,10007641,1000,100,300,999981373,112,112,1,31323,81178,207,10000,981385,1018615,1018615,5000,3000,2000,999981490,104,104,5,31124,81269,225,10000,981494,1018506,1018506,5000,3000,2000,999981596,89,89,1,31529,81351,234,10000,981585,1018415,1018415,5000,3000,2000,999981630,112,112,2,31246,81424,218,10000,981642,1018358,1018358,5000,3000,2000,999992299,81,81,0,90797,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992311,95,95,0,90737,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992360,99,99,0,90816,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4400,9999999101689,998311,998311,804783,0,0,7032,9999960724,996,996,812,0,0,3000,2000,308,0,35536,682,9961620,10038380,10038380,1000,500,300,9999960526,1009,1009,254,0,0,3000,2000,559,0,35640,567,9961435,10038565,10038565,1000,500,300,9999991387,993,993,31307,0,0,3000,2000,0,1343,5721,593,9992280,10007720,10007720,1000,100,300,9999991391,1015,1015,31447,0,0,3000,2000,0,1419,5646,619,9992306,10007694,10007694,1000,100,300,9999991456,1003,1003,31397,0,0,3000,2000,0,1392,5898,507,9992359,10007641,10007641,1000,100,300,999981049,111,111,0,31066,80921,139,10000,981060,1018940,1018940,5000,3000,2000,999981159,103,103,0,30862,81007,155,10000,981162,1018838,1018838,5000,3000,2000,999981165,89,89,3,31130,80952,202,10000,981154,1018846,1018846,5000,3000,2000,999981230,108,108,0,30867,81045,193,10000,981238,1018762,1018762,5000,3000,2000,999992293,87,87,0,90937,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992306,100,100,0,90887,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992354,105,105,0,90967,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4500,9999999101536,998464,998464,800712,0,0,7131,9999960735,985,985,1619,0,0,3000,2000,115,0,35879,657,9961620,10038380,10038380,1000,500,300,9999960529,1006,1006,1114,0,0,3000,2000,206,0,36183,551,9961435,10038565,10038565,1000,500,300,9999991392,988,988,32105,0,0,3000,2000,0,1222,5721,572,9992280,10007720,10007720,1000,100,300,9999991399,1007,1007,32250,0,0,3000,2000,0,1293,5646,596,9992306,10007694,10007694,1000,100,300,9999991461,998,998,32200,0,0,3000,2000,0,1266,5898,493,9992359,10007641,10007641,1000,100,300,999980888,112,112,0,30962,80817,83,10000,980900,1019100,1019100,5000,3000,2000,999980966,113,113,0,30773,80918,61,10000,980979,1019021,1019021,5000,3000,2000,999980890,96,96,0,30955,80777,109,10000,980886,1019114,1019114,5000,3000,2000,999980956,107,107,0,30686,80864,99,10000,980963,1019037,1019037,5000,3000,2000,999992294,86,86,0,91058,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992309,97,97,0,91013,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992351,108,108,0,91093,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4600,9999999100594,999406,999406,796751,0,0,7206,9999960722,998,998,2407,0,0,3000,2000,39,0,36048,642,9961620,10038380,10038380,1000,500,300,9999960529,1006,1006,1879,0,0,3000,2000,87,0,36424,538,9961435,10038565,10038565,1000,500,300,9999991367,1013,1013,32906,0,0,3000,2000,0,1136,5721,559,9992280,10007720,10007720,1000,100,300,9999991426,980,980,33048,0,0,3000,2000,0,1182,5646,575,9992306,10007694,10007694,1000,100,300,9999991461,998,998,33009,0,0,3000,2000,0,1159,5898,480,9992359,10007641,10007641,1000,100,300,999980798,109,109,0,30924,80779,28,10000,980807,1019193,1019193,5000,3000,2000,999980888,115,115,0,30735,80880,23,10000,980903,1019097,1019097,5000,3000,2000,999980758,99,99,0,30895,80717,40,10000,980757,1019243,1019243,5000,3000,2000,999980845,106,106,0,30627,80805,46,10000,980851,1019149,1019149,5000,3000,2000,999992296,84,84,0,91144,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992312,94,94,0,91124,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992351,108,108,0,91200,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4700,9999999100333,999667,999667,792813,0,0,7288,9999960746,974,974,3220,0,0,3000,2000,15,0,36105,628,9961620,10038380,10038380,1000,500,300,9999960535,1000,1000,2653,0,0,3000,2000,26,0,36528,525,9961435,10038565,10038565,1000,500,300,9999991376,1004,1004,33697,0,0,3000,2000,0,1032,5721,538,9992280,10007720,10007720,1000,100,300,9999991425,981,981,33837,0,0,3000,2000,0,1064,5646,560,9992306,10007694,10007694,1000,100,300,9999991464,995,995,33780,0,0,3000,2000,0,1065,5898,461,9992359,10007641,10007641,1000,100,300,999980772,107,107,0,30914,80769,10,10000,980779,1019221,1019221,5000,3000,2000,999980865,109,109,0,30721,80866,8,10000,980874,1019126,1019126,5000,3000,2000,999980712,94,94,0,30871,80693,13,10000,980706,1019294,1019294,5000,3000,2000,999980790,108,108,0,30590,80768,30,10000,980798,1019202,1019202,5000,3000,2000,999992291,89,89,0,91248,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992310,96,96,0,91242,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992356,103,103,0,91294,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4800,9999999099831,1000169,1000169,788834,0,0,7368,9999960733,987,987,4032,0,0,3000,2000,3,0,36129,610,9961620,10038380,10038380,1000,500,300,9999960537,998,998,3472,0,0,3000,2000,12,0,36574,506,9961435,10038565,10038565,1000,500,300,9999991387,993,993,34460,0,0,3000,2000,0,947,5721,526,9992280,10007720,10007720,1000,100,300,9999991423,983,983,34642,0,0,3000,2000,0,962,5646,545,9992306,10007694,10007694,1000,100,300,9999991464,995,995,34560,0,0,3000,2000,0,950,5898,445,9992359,10007641,10007641,1000,100,300,999980758,107,107,0,30907,80762,3,10000,980765,1019235,1019235,5000,3000,2000,999980855,109,109,0,30716,80861,3,10000,980864,1019136,1019136,5000,3000,2000,999980687,98,98,0,30860,80682,3,10000,980685,1019315,1019315,5000,3000,2000,999980764,109,109,0,30587,80765,8,10000,980773,1019227,1019227,5000,3000,2000,999992291,89,89,0,91333,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992317,89,89,0,91344,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992356,103,103,0,91409,92359,0,10000,992359,1007641,1007641,5000,1000,2000
4900,9999999099476,1000524,1000524,785049,0,0,7452,9999960717,1003,1003,4829,0,0,3000,2000,2,0,36133,589,9961620,10038380,10038380,1000,500,300,9999960532,1003,1003,4210,0,0,3000,2000,6,0,36587,481,9961435,10038565,10038565,1000,500,300,9999991400,980,980,35174,0,0,3000,2000,0,860,5721,516,9992280,10007720,10007720,1000,100,300,9999991417,989,989,35402,0,0,3000,2000,0,860,5646,528,9992306,10007694,10007694,1000,100,300,9999991478,981,981,35336,0,0,3000,2000,0,861,5898,434,9992359,10007641,10007641,1000,100,300,999980757,106,106,0,30907,80762,1,10000,980763,1019237,1019237,5000,3000,2000,999980850,112,112,0,30715,80860,2,10000,980862,1019138,1019138,5000,3000,2000,999980678,101,101,0,30856,80678,1,10000,980679,1019321,1019321,5000,3000,2000,999980753,113,113,0,30585,80763,3,10000,980766,1019234,1019234,5000,3000,2000,999992286,94,94,0,91420,92280,0,10000,992280,1007720,1007720,5000,1000,2000,999992318,88,88,0,91446,92306,0,10000,992306,1007694,1007694,5000,1000,2000,999992355,104,104,0,91498,92359,0,10000,992359,1007641,1007641,5000,1000,2000
