Time\ number,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1,Time\ Probability,r1_2_000,r2_1_001,r1_2_000:=C1_1,r2_1_001:=C1_1,r2_2_100:=C1_1,rM_110:=C1_1,r1_1_120:=C1_1,r3_2_130:=C1_1,r3_2_140:=C1_1,r2_2_150:=C1_1,r1_2_000:=C1_2,r2_1_001:=C1_2,r2_2_100:=C1_2,rM_110:=C1_2,r1_1_120:=C1_2,r3_2_130:=C1_2,r3_2_140:=C1_2,r2_2_150:=C1_2,r1_2_000:=C2_1,r2_1_001:=C2_1,r2_2_100:=C2_1,rM_110:=C2_1,r1_1_120:=C2_1,r3_2_130:=C2_1,r3_2_140:=C2_1,r2_2_150:=C2_1,r1_2_000:=C2_2,r2_1_001:=C2_2,r2_2_100:=C2_2,rM_110:=C2_2,r1_1_120:=C2_2,r3_2_130:=C2_2,r3_2_140:=C2_2,r2_2_150:=C2_2,r1_2_000:=C2_3,r2_1_001:=C2_3,r2_2_100:=C2_3,rM_110:=C2_3,r1_1_120:=C2_3,r3_2_130:=C2_3,r3_2_140:=C2_3,r2_2_150:=C2_3,r1_2_000::C1_1::M1_1,r2_1_001::C1_1::M1_1,r2_2_100::C1_1::M1_1,r2_2_110::C1_1::M1_1,rM_120::C1_1::M1_1,rM_130::C1_1::M1_1,r1_2_000::C1_1::M1_2,r2_1_001::C1_1::M1_2,r2_2_100::C1_1::M1_2,r2_2_110::C1_1::M1_2,rM_120::C1_1::M1_2,rM_130::C1_1::M1_2,r1_2_000::C1_2::M1_1,r2_1_001::C1_2::M1_1,r2_2_100::C1_2::M1_1,r2_2_110::C1_2::M1_1,rM_120::C1_2::M1_1,rM_130::C1_2::M1_1,r1_2_000::C1_2::M1_2,r2_1_001::C1_2::M1_2,r2_2_100::C1_2::M1_2,r2_2_110::C1_2::M1_2,rM_120::C1_2::M1_2,rM_130::C1_2::M1_2,r1_2_000::C2_1::M2_1,r2_1_001::C2_1::M2_1,r2_2_100::C2_1::M2_1,r2_2_110::C2_1::M2_1,rM_120::C2_1::M2_1,rM_130::C2_1::M2_1,r1_2_000::C2_2::M2_1,r2_1_001::C2_2::M2_1,r2_2_100::C2_2::M2_1,r2_2_110::C2_2::M2_1,rM_120::C2_2::M2_1,rM_130::C2_2::M2_1,r1_2_000::C2_3::M2_1,r2_1_001::C2_3::M2_1,r2_2_100::C2_3::M2_1,r2_2_110::C2_3::M2_1,rM_120::C2_3::M2_1,rM_130::C2_3::M2_1
5000,9999999099484.0,1001541,9999960709.0,1014,1000,0,0.0,0,0,300,9999960533.0,1003,1000,0,0.0,0,0,300,9999991415.0,968,1000,0,0.0,0,0,300,9999991423.0,984,1000,0,0.0,0,0,300,9999991459.0,1003,1000,0,0.0,0,0,300,999980762.0,99,0,0,0,0,999980856.0,103,0,0,0,0,999980674.0,102,2,0,0,0,999980745.0,117,2,0,0,1,999992289.0,91,0,774,0,0,999992312.0,94,0,774,0,0,999992362.0,97,0,784,0,0,5000,9.999999999e-11,0.0010005389192502753,9.999999999e-11,0.0010129728455346278,0.007750293772889899,0.04757124547251204,0.09090909090909091,0.9508940605624945,0.13054315314924794,0.0005756684149929641,9.999999999e-11,0.0010019949990159869,0.007750362692048677,0.04757124458652162,0.09090909090909091,0.948759159189562,0.13089668197622015,0.00047177732110443866,9.999999999e-11,0.000967063882162067,0.007750470993564558,0.009891081474732092,0.09090909090909091,0.9650579385472061,0.06065135805610331,0.0005047451037226201,9.999999999e-11,0.000983032695827306,0.0077502445449134805,0.009891081500462846,0.09090909090909091,0.9650741424156866,0.06014316758276876,0.0005137359397269804,9.999999999e-11,0.0010019949990159869,0.0077501854713353325,0.009891081552913605,0.09090909090909091,0.9650705339063193,0.06183167694049567,0.0004268177488212534,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.0177918012748893,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.86977057515376,0.017791658589131235,9.999999999e-11,0.0011686326997413028,0.0049751243781094535,0.0029910269192422734,0.869539895048315,0.017791802953379614,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896230614062537,0.017810932289084962,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0009990009990009992,0.8896284794927487,0.017810975014064142,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0009990009990009992,0.8896385703676462,0.017811062100997855
5100,9999999101126.0,999859,9999960727.0,994,1000,0,0.0,0,0,300,9999960543.0,992,1000,0,0.0,0,0,300,9999991407.0,974,1000,0,0.0,0,0,300,9999991422.0,985,1000,0,0.0,0,0,300,9999991469.0,991,1000,0,0.0,0,0,300,999980758.0,103,0,0,0,0,999980857.0,102,0,0,0,0,999980668.0,108,1,0,0,0,999980748.0,113,1,0,0,0,999992294.0,86,0,703,0,0,999992313.0,93,0,691,0,0,999992361.0,98,0,713,0,0,5100,9.999999999e-11,0.0009988602805587408,9.999999999e-11,0.0009930129451325384,0.007713036643301979,0.047571245472512125,0.09090909090909091,0.9529649934242608,0.13054315314924794,0.0005486987643783563,9.999999999e-11,0.0009910169112240658,0.007713115413969139,0.04757124458652167,0.09090909090909091,0.9512388329005853,0.1308982173004836,0.0004607875769270366,9.999999999e-11,0.0009730522471113136,0.007713223723616062,0.009891081474732083,0.09090909090909091,0.9651138445203866,0.06065135805610331,0.00049675311370249,9.999999999e-11,0.0009840307297312148,0.007712928333614216,0.009891081500462846,0.09090909090909091,0.9651268408087268,0.06014316758276876,0.0004987511231895284,9.999999999e-11,0.0009900188912787427,0.007713164645629762,0.009891081552913614,0.09090909090909091,0.9651235152466247,0.06183167694049567,0.0004168261834814883,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274882182,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575531075,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910332836,9.999999999e-11,0.0011287245412683665,0.0049751243781094535,0.0029910269192422734,0.869539895048315,0.01779180127486439,9.999999999e-11,0.0008592610355094617,0.0049751243781094535,0.0009990009990009992,0.8896305175059529,0.01781093228909387,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0009990009990009992,0.8896371897801856,0.017810975014065922,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8896459104900181,0.017811062100996075
5200,9999999101587.0,999402,9999960716.0,1005,1000,0,0.0,0,0,300,9999960522.0,1014,1000,0,0.0,0,0,300,9999991415.0,966,1000,0,0.0,0,0,300,9999991446.0,960,1000,0,0.0,0,0,300,9999991485.0,977,1000,0,0.0,0,0,300,999980759.0,102,0,0,0,0,999980856.0,103,0,0,0,0,999980666.0,109,0,0,0,0,999980740.0,121,0,0,0,1,999992292.0,89,0,631,0,0,999992315.0,91,0,623,0,0,999992362.0,97,0,647,0,0,5200,9.999999999e-11,0.0009984041928528544,9.999999999e-11,0.0010039909890559987,0.007674270111182755,0.04757124547251207,0.09090909090909091,0.9545214172395559,0.13054315314924794,0.0005317171264887081,9.999999999e-11,0.0010129728455346278,0.007674614759687022,0.047571244586521566,0.09090909090909091,0.9531740906022833,0.1308982173004836,0.0004507966906924977,9.999999999e-11,0.0009650677445587561,0.00767449659451253,0.009891081474732092,0.09090909090909091,0.965166098551521,0.06065135805610331,0.000484764889028821,9.999999999e-11,0.000959079283887468,0.007674378429309893,0.00989108150046287,0.09090909090909091,0.9651824487462781,0.06014316758276876,0.0004837658573250547,9.999999999e-11,0.0009760464026645967,0.007674673842263718,0.009891081552913631,0.09090909090909091,0.9651793989143387,0.06183167694049567,0.0003998400639744103,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274883962,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0010888131936189554,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.01779165691032928,9.999999999e-11,0.0012085376694200018,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779180127485016,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0009990009990009992,0.8896380669508641,0.017810932289090305,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896444189872751,0.017810975014069485,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0009990009990009992,0.8896528210248131,0.017811062100997855
5300,9999999100237.0,1000773,9999960732.0,988,1000,0,0.0,0,0,300,9999960519.0,1019,1000,0,0.0,0,0,300,9999991419.0,961,1000,0,0.0,0,0,300,9999991439.0,967,1000,0,0.0,0,0,300,9999991481.0,980,1000,0,0.0,0,0,300,999980763.0,98,0,0,0,0,999980856.0,103,0,0,0,0,999980669.0,106,0,0,0,0,999980737.0,123,0,0,0,0,999992296.0,84,0,577,0,0,999992315.0,91,0,556,0,0,999992357.0,103,0,587,0,0,5300,9.999999999e-11,0.0009997724547211714,9.999999999e-11,0.0009870248194783554,0.007636180052665542,0.04757124547251215,0.09090909090909091,0.9557649313318429,0.13054315314924794,0.0005217276581624393,9.999999999e-11,0.001017962696012763,0.007636130813365542,0.04757124458652155,0.09090909090909091,0.9547066184649612,0.13089898491319185,0.0004388073635673939,9.999999999e-11,0.0009600773656516089,0.007636022486888341,0.009891081474732095,0.09090909090909091,0.96522039522622,0.06065135805610331,0.00047277637677378605,9.999999999e-11,0.0009660658143575163,0.007636248987677334,0.009891081500462863,0.09090909090909091,0.9652335323333167,0.06014316758276876,0.0004747744821209925,9.999999999e-11,0.000979040540270535,0.007635983095436223,0.009891081552913626,0.09090909090909091,0.9652321662069606,0.06183167694049567,0.0003908471787531075,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274891078,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910334616,9.999999999e-11,0.0012284889585809453,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596321156,9.999999999e-11,0.0008392949922065466,0.0049751243781094535,0.0009990009990009992,0.8896437213387605,0.017810932289097428,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896513238162079,0.017810975014069485,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0009990009990009992,0.8896590947967448,0.01781106210098717
5400,9999999100720.0,1000341,9999960740.0,983,1000,0,0.0,0,0,300,9999960521.0,1016,1000,0,0.0,0,0,300,9999991432.0,952,1000,0,0.0,0,0,300,9999991433.0,975,1000,0,0.0,0,0,300,9999991480.0,980,1000,0,0.0,0,0,300,999980774.0,87,0,0,0,0,999980855.0,104,0,0,0,0,999980669.0,106,0,0,0,0,999980739.0,122,0,0,0,0,999992295.0,85,0,528,0,0,999992317.0,89,0,504,0,0,999992353.0,106,0,519,0,0,5400,9.999999999e-11,0.0009993413179067042,9.999999999e-11,0.0009820346599292895,0.007598234799101808,0.04757124547251217,0.09090909090909091,0.9568525247098879,0.13054315314924794,0.0005127369659364747,9.999999999e-11,0.0010149687917076252,0.007598156010194468,0.04757124458652155,0.09090909090909091,0.9558881636136619,0.13089898491319185,0.00043181345658675454,9.999999999e-11,0.0009510945579808023,0.007598372679659552,0.009891081474732104,0.09090909090909091,0.9652702425472279,0.06065135805610331,0.00045579215877559836,9.999999999e-11,0.0009740503009565674,0.007598303739385469,0.009891081500462855,0.09090909090909091,0.9652824292051614,0.06014316758276876,0.00045579215877559836,9.999999999e-11,0.000979040540270535,0.007598087069890281,0.009891081552913624,0.09090909090909091,0.9652804899261238,0.06183167694049567,0.00037985565485115655,9.999999999e-11,0.0008692437579306005,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127491065,9.999999999e-11,0.0010389195236953567,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530719,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910334616,9.999999999e-11,0.0012185134136353647,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596322936,9.999999999e-11,0.0008492781136034371,0.0049751243781094535,0.0009990009990009992,0.889648846474492,0.01781093228909565,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0009990009990009992,0.8896568614930749,0.017810975014073045,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0009990009990009992,0.8896661952685505,0.01781106210098539
5500,9999999101179.0,999817,9999960723.0,997,1000,0,0.0,0,0,300,9999960534.0,1002,1000,0,0.0,0,0,300,9999991423.0,957,1000,0,0.0,0,0,300,9999991416.0,991,1000,0,0.0,0,0,300,9999991482.0,978,1000,0,0.0,0,0,300,999980773.0,88,0,0,0,0,999980851.0,108,0,0,0,0,999980674.0,101,0,0,0,0,999980742.0,119,0,0,0,0,999992288.0,92,0,477,0,0,999992317.0,89,0,462,0,0,999992361.0,98,0,473,0,0,5500,9.999999999e-11,0.0009988183644193413,9.999999999e-11,0.0009960069810399034,0.007559882819419556,0.047571245472512104,0.09090909090909091,0.9577877909098752,0.13054315314924794,0.0004927570707641132,9.999999999e-11,0.0010009970010049932,0.007559774476295247,0.04757124458652163,0.09090909090909091,0.9569098117376893,0.13089898491319185,0.0004148278464437258,9.999999999e-11,0.0009560850266295154,0.0075599616144041955,0.0098910814747321,0.09090909090909091,0.9653168817689312,0.06065135805610331,0.0004468002802747172,9.999999999e-11,0.0009900188912787427,0.007559685831903219,0.009891081500462839,0.09090909090909091,0.9653302377853541,0.06014316758276876,0.000437808239990884,9.999999999e-11,0.0009770444505273841,0.007559607036874788,0.009891081552913628,0.09090909090909091,0.9653279517589493,0.06183167694049567,0.00037086241004587303,9.999999999e-11,0.0008792262808728319,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127490887,9.999999999e-11,0.0010788348583529788,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755300076,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910343512,9.999999999e-11,0.0011885855831560443,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596328272,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.8896543838958922,0.017810932289083183,9.999999999e-11,0.0008892086043421354,0.0049751243781094535,0.0009990009990009992,0.8896611410191102,0.017810975014073045,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.889670992633796,0.017811062100996075
5600,9999999101423.0,999549,9999960745.0,976,1000,0,0.0,0,0,300,9999960537.0,999,1000,0,0.0,0,0,300,9999991413.0,967,1000,0,0.0,0,0,300,9999991423.0,985,1000,0,0.0,0,0,300,9999991491.0,969,1000,0,0.0,0,0,300,999980768.0,93,0,0,0,0,999980856.0,103,0,0,0,0,999980669.0,106,0,0,0,0,999980754.0,106,0,0,0,0,999992289.0,91,0,436,0,0,999992313.0,93,0,424,0,0,999992362.0,97,0,429,0,0,5600,9.999999999e-11,0.0009985508994470086,9.999999999e-11,0.0009750483528076597,0.007522581838695424,0.04757124547251221,0.09090909090909091,0.9585218332022031,0.13054315314924794,0.0004757735317988638,9.999999999e-11,0.0009980029950079872,0.0075228871921434,0.047571244586521635,0.09090909090909091,0.9577187150231369,0.13089898491319185,0.00040583523089625617,9.999999999e-11,0.0009660658143575163,0.007522798541161732,0.00989108147473209,0.09090909090909091,0.965362378731839,0.06065135805610331,0.0004338117257110414,9.999999999e-11,0.0009840307297312148,0.007522473487426785,0.009891081500462844,0.09090909090909091,0.9653733280592341,0.06014316758276876,0.00042781689436920996,9.999999999e-11,0.0009680619479724147,0.007522729590387261,0.009891081552913635,0.09090909090909091,0.9653728061862705,0.06183167694049567,0.00036086972602890355,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274899974,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575530897,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910334616,9.999999999e-11,0.0010588775897548597,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.0177917995963514,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896585588956919,0.017810932289084962,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0009990009990009992,0.8896651040355145,0.017810975014065922,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0009990009990009992,0.8896755769738398,0.017811062100997855
5700,9999999101250.0,999765,9999960739.0,985,1000,0,0.0,0,0,300,9999960528.0,1008,1000,0,0.0,0,0,300,9999991407.0,974,1000,0,0.0,0,0,300,9999991424.0,983,1000,0,0.0,0,0,300,9999991505.0,954,1000,0,0.0,0,0,300,999980775.0,87,0,0,0,0,999980857.0,102,0,0,0,0,999980670.0,105,0,0,0,0,999980761.0,99,0,0,0,0,999992289.0,91,0,398,0,0,999992314.0,92,0,390,0,0,999992361.0,98,0,389,0,0,5700,9.999999999e-11,0.000998766468241878,9.999999999e-11,0.0009840307297312148,0.007486144928401588,0.04757124547251218,0.09090909090909091,0.9591664641902612,0.13054315314924794,0.00045679124640039505,9.999999999e-11,0.0010069849591611657,0.007486213884259474,0.04757124458652159,0.09090909090909091,0.9584116044437256,0.13089898491319185,0.00038984795929587464,9.999999999e-11,0.0009730522471113136,0.007486026718337208,0.009891081474732083,0.09090909090909091,0.9654042816467681,0.06065135805610331,0.0004238203001927183,9.999999999e-11,0.0009820346599292895,0.007486312392611259,0.009891081500462848,0.09090909090909091,0.9654140659190584,0.06014316758276876,0.0004148278464437258,9.999999999e-11,0.0009530907514231424,0.007486213884259474,0.00989108155291365,0.09090909090909091,0.9654163036096908,0.06183167694049567,0.00034188307598801207,9.999999999e-11,0.0008692437579306005,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127491243,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575531075,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910336396,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636385,9.999999999e-11,0.0009091726528858739,0.0049751243781094535,0.0009990009990009992,0.8896625218147791,0.017810932289084962,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.8896686471446361,0.0178109750140677,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.889679740790216,0.017811062100996075
5800,9999999101131.0,999884,9999960712.0,1010,1000,0,0.0,0,0,300,9999960517.0,1018,1000,0,0.0,0,0,300,9999991410.0,971,1000,0,0.0,0,0,300,9999991440.0,967,1000,0,0.0,0,0,300,9999991496.0,965,1000,0,0.0,0,0,300,999980769.0,93,0,0,0,0,999980843.0,116,0,0,0,0,999980676.0,99,0,0,0,0,999980764.0,96,0,0,0,0,999992282.0,98,0,357,0,0,999992310.0,96,0,351,0,0,999992358.0,101,0,351,0,0,5800,9.999999999e-11,0.0009988852306400465,9.999999999e-11,0.001008980929261446,0.007449636381655664,0.04757124547251204,0.09090909090909091,0.9596881577251837,0.13054315314924794,0.0004428038378998104,9.999999999e-11,0.0010169647299049568,0.007449557569151462,0.047571244586521545,0.09090909090909091,0.9590400027846184,0.13089898491319185,0.00038285336716037757,9.999999999e-11,0.0009700580736105241,0.007449340834700366,0.009891081474732085,0.09090909090909091,0.9654453884953713,0.06065135805610331,0.0004148278464437258,9.999999999e-11,0.0009660658143575163,0.007449488608200014,0.009891081500462863,0.09090909090909091,0.9654561288951097,0.06014316758276876,0.00040183846093870264,9.999999999e-11,0.0009640696727657809,0.007449725045707933,0.009891081552913641,0.09090909090909091,0.9654566686751623,0.06183167694049567,0.0003328891479137448,9.999999999e-11,0.000929135903609643,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.017791801274899974,9.999999999e-11,0.0011586559590874585,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755285844,9.999999999e-11,0.000989020869339354,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.01779165691034707,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636919,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8896666898069837,0.017810932289072497,9.999999999e-11,0.000959079283887468,0.0049751243781094535,0.0009990009990009992,0.8896727081075296,0.01781097501406058,9.999999999e-11,0.001008980929261446,0.0049751243781094535,0.0009990009990009992,0.889683693098437,0.017811062100990732
5900,9999999101428.0,999586,9999960710.0,1011,1000,0,0.0,0,0,300,9999960519.0,1016,1000,0,0.0,0,0,300,9999991402.0,978,1000,0,0.0,0,0,300,9999991451.0,955,1000,0,0.0,0,0,300,9999991501.0,958,1000,0,0.0,0,0,300,999980771.0,90,0,0,0,0,999980847.0,112,0,0,0,0,999980670.0,105,0,0,0,0,999980763.0,97,0,0,0,0,999992286.0,94,0,316,0,0,999992311.0,95,0,327,0,0,999992361.0,98,0,318,0,0,5900,9.999999999e-11,0.00099858782558977,9.999999999e-11,0.0010099789113206547,0.007412543863680421,0.04757124547251204,0.09090909090909091,0.960175540366718,0.13054315314924794,0.0004238203001927183,9.999999999e-11,0.0010149687917076252,0.007412622682062809,0.04757124458652155,0.09090909090909091,0.9595849737889631,0.13089898491319185,0.000368863889224876,9.999999999e-11,0.0009770444505273841,0.007412445340684835,0.00989108147473208,0.09090909090909091,0.9654836526670696,0.06065135805610331,0.00039784165901971024,9.999999999e-11,0.000954088845152879,0.007412386226878093,0.009891081500462875,0.09090909090909091,0.9654967508436282,0.06014316758276876,0.0003878495143884173,9.999999999e-11,0.0009570831143764273,0.007412681795841384,0.009891081552913647,0.09090909090909091,0.9654958649842101,0.06183167694049567,0.000318898271451407,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127490531,9.999999999e-11,0.0011187470033562409,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.01779196575529296,9.999999999e-11,0.0010488986564107686,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910338176,9.999999999e-11,0.0009690600117885652,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.01779179959636741,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0009990009990009992,0.8896709582766111,0.01781093228907962,9.999999999e-11,0.0009490983565612668,0.0049751243781094535,0.0009990009990009992,0.8896752054683279,0.01781097501406236,9.999999999e-11,0.000979040540270535,0.0049751243781094535,0.0009990009990009992,0.8896871227469241,0.017811062100996075
6000,9999999101532.0,999519,9999960713.0,1008,1000,0,0.0,0,0,300,9999960517.0,1021,1000,0,0.0,0,0,300,9999991389.0,992,1000,0,0.0,0,0,300,9999991418.0,989,1000,0,0.0,0,0,300,9999991484.0,976,1000,0,0.0,0,0,300,999980774.0,87,0,0,0,0,999980849.0,110,0,0,0,0,999980672.0,103,0,0,0,0,999980770.0,90,0,0,0,0,999992288.0,92,0,285,0,0,999992313.0,94,0,306,0,0,999992357.0,102,0,284,0,0,6000,9.999999999e-11,0.000998520959329252,9.999999999e-11,0.0010069849591611657,0.007376611230006989,0.047571245472512055,0.09090909090909091,0.9605935979489038,0.13054315314924794,0.0004138286749285796,9.999999999e-11,0.001019958622246686,0.007376699907106341,0.04757124458652153,0.09090909090909091,0.96003268721267,0.13089898491319185,0.000349877542859999,9.999999999e-11,0.0009910169112240658,0.007376522552891794,0.009891081474732064,0.09090909090909091,0.965523768399696,0.06065135805610331,0.0003878495143884173,9.999999999e-11,0.0009880228454058938,0.007376345198613868,0.009891081500462843,0.09090909090909091,0.9655341424158997,0.06014316758276876,0.00037685792456243993,9.999999999e-11,0.0009750483528076597,0.007376424022745215,0.00989108155291363,0.09090909090909091,0.9655327312024331,0.06183167694049567,0.00030690577992556283,9.999999999e-11,0.0008692437579306005,0.0049751243781094535,0.0029910269192422734,0.869827727388881,0.01779180127491065,9.999999999e-11,0.0010987913295375086,0.0049751243781094535,0.0029910269192422734,0.8696702303211236,0.017791965755296516,9.999999999e-11,0.0010289401916026492,0.0049751243781094535,0.0029910269192422734,0.869769558155488,0.017791656910339952,9.999999999e-11,0.00089919072834449,0.0049751243781094535,0.0029910269192422734,0.8695388630964037,0.017791799596379866,9.999999999e-11,0.0009191543779722655,0.0049751243781094535,0.0009990009990009992,0.8896741831573349,0.017810932289083183,9.999999999e-11,0.0009391172298039843,0.0049751243781094535,0.0009990009990009992,0.8896773896016762,0.017810975014064142,9.999999999e-11,0.001018960660126671,0.0049751243781094535,0.0009990009990009992,0.8896908614080303,0.017811062100988952
