Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
259000,32026450,1274355,5160000000,30960000000,20000,120000,9916201726478,3214693,3205685057,21798,5127973550,2000,89,2894360,10255903504,3422721671,16577278329,18600360529,9790365340,209634660,2989941344,106208323683,15892522000,156406,8106644,3397897500,139558245600,3577611076,10313436176,7263179801,824660788,24142809300,175339212,999991051,8949,13763,15218062,984781938,9684236838,2351323500,73,2421065800,999991310,8690,999814763,185237,2421057037,1000,1000,1000,1000,1000,1000,1000,106209284560,15893582100,171610,8058396,3398019900,139568641800,3568015083,10304357433,7263230656,826530660,24144830700,173469340,999985750,14250,7490,15179734,984820266,9684307166,2352300400,8784,2421086420,999998874,1126,999820890,179110,2421076510,1000,1000,1000,1000,1000,1000,1000,106209376397,15892957600,134349,7849382,3398031300,139563737600,3604818047,10340931947,7262719135,825657907,24144081000,174342093,999992489,7511,16482,15169247,984830753,9683625153,2352703600,8481,2420915580,999998919,1081,999823782,176218,2420906018,1000,1000,1000,1000,1000,1000,1000
260000,32089330,1259028,5180000000,31080000000,20000,120000,9915892462799,12961217,3229272879,22049,5147910670,2000,114115,2902420,10295777242,3422813416,16577186584,18599987184,9791106380,208893620,3004515622,106233907545,15951794000,151798,8006842,3406384300,140083496000,3590016562,10351260812,7288449225,824760827,24234358500,175239173,999993708,6292,9481,15256556,984743444,9717925944,2360000500,113,2429495900,999980932,19068,999828781,171219,2429476719,1000,1000,1000,1000,1000,1000,1000,106234768549,15952819300,230196,7860658,3406699600,140093608200,3583286567,10345034667,7288500597,826520211,24236273100,173479789,999976326,23674,105015,15171618,984828382,9718000082,2361001400,53,2429501680,999997858,2142,999823615,176385,2429499485,1000,1000,1000,1000,1000,1000,1000,106234833404,15952221600,198466,8055677,3406371300,140088855200,3620805628,10382331378,7288041981,825766348,24235624200,174233652,999994538,5462,2090,15133109,984866891,9717382191,2361366100,59,2429361620,999978649,21351,999829890,170110,2429340210,1000,1000,1000,1000,1000,1000,1000
261000,32150490,1267424,5200000000,31200000000,20000,120000,9915602410473,3503888,3233701824,20323,5167849510,2000,1052,2901962,10335658374,3422920461,16577079539,18599606039,9791809638,208190362,3019105612,106259378434,16011044900,223577,7809321,3415083600,140608525800,3604547557,10391199807,7313720801,824752685,24325798200,175247315,999994022,5978,107637,15249236,984750764,9751621964,2368692900,105,2437918580,999982688,17312,999839237,160763,2437901163,1000,1000,1000,1000,1000,1000,1000,106260427984,16012082200,147889,8058945,3414814100,140618814800,3597090194,10384255844,7313765087,826726080,24327912900,173273920,999995371,4629,11991,15211404,984788596,9751683896,2369685100,9091,2437936560,999991340,8660,999832091,167909,2437918809,1000,1000,1000,1000,1000,1000,1000,106260322268,16011471500,179498,8205573,3414656100,140613788600,3636348023,10423275873,7313357037,825825022,24327127200,174174978,999977244,22756,16722,15113485,984886515,9751142015,2369984400,8579,2437795660,999997897,2103,999830822,169178,2437784978,1000,1000,1000,1000,1000,1000,1000
262000,32211860,1272478,5220000000,31320000000,20000,120000,9915302951673,3484318,3247744635,2133,5187788140,2000,1102,2933103,10375572014,3423052791,16576947209,18599186809,9792355597,207644403,3033682811,106284972137,16070284900,161440,7736201,3423492100,141133575400,3621237483,10433300333,7339007320,824857551,24417339300,175142449,999993010,6990,100559,15278439,984721561,9785338361,2377349700,62,2446345300,999985803,14197,999828159,171841,2446331041,1000,1000,1000,1000,1000,1000,1000,106285883699,16071352400,213912,8106186,3423265500,141144016000,3613682757,10426264707,7339086591,826816723,24419452200,173183277,999990060,9940,2737,15217346,984782654,9785442354,2378315700,55,2446375120,999980698,19302,999832737,167263,2446355763,1000,1000,1000,1000,1000,1000,1000,106285817869,16070746900,203404,7700730,3423576800,141139044200,3646814480,10459161380,7338675237,825849762,24418563300,174150238,999991653,8347,107791,15161554,984838446,9784899746,2378579400,9461,2446235680,999998290,1710,999828591,171409,2446224509,1000,1000,1000,1000,1000,1000,1000
263000,32272780,1247025,5240000000,31440000000,20000,120000,9914994428618,12500955,3270679221,4010,5207727220,2000,123666,2932846,10415446420,3423160173,16576839827,18598797127,9793030734,206969266,3048276154,106310483022,16129537100,181923,8084253,3431609900,141658687800,3633550298,10471026148,7364296925,825022300,24508957200,174977700,999980115,19885,16915,15259590,984740410,9819059510,2386047200,65,2454771820,999990830,9170,999822815,177185,2454762585,1000,1000,1000,1000,1000,1000,1000,106311414391,16130614600,164418,8023088,3431742800,141669111600,3629128022,10467120672,7364409113,826886626,24510954600,173113374,999979829,20171,17503,15210690,984789310,9819211610,2386933700,8041,2454812160,999998378,1622,999826803,173197,2454802497,1000,1000,1000,1000,1000,1000,1000,106311488747,16129971600,140131,7833329,3431678800,141663932000,3662733189,10500482489,7363900484,825955998,24510138300,174044002,999996824,3176,100126,15281442,984718558,9818524058,2387220100,104,2454653440,999970238,29762,999849426,150574,2454623574,1000,1000,1000,1000,1000,1000,1000
264000,32334210,1268939,5260000000,31560000000,20000,120000,9914704015360,3429947,3275531888,2404,5227665790,2000,96,2935969,10455326772,3423299707,16576700293,18598385493,9793704811,206295189,3062870783,106336143691,16188788500,140938,7580329,3440388000,142183853000,3647615696,10510507946,7389517974,825045729,24600434400,174954271,999994272,5728,102043,15365069,984634931,9852684931,2394730500,8400,2463192460,999982897,17103,999837043,162957,2463166957,1000,1000,1000,1000,1000,1000,1000,106336953778,16189870500,211178,7585576,3440556400,142194288200,3643445963,10506855163,7389664190,826908553,24602420100,173091447,999996705,3295,100552,15305462,984694538,9852882338,2395578500,8366,2463236260,999990254,9746,999833952,166048,2463218148,1000,1000,1000,1000,1000,1000,1000,106336882844,16189243500,208037,8179114,3439884400,142189147000,3678201606,10541367856,7389253004,826135926,24601742400,173864074,999990753,9247,3727,15235823,984764177,9852333877,2395851800,42,2463091300,999989615,10385,999830127,169873,2463080873,1000,1000,1000,1000,1000,1000,1000
265000,32395600,1259414,5280000000,31680000000,20000,120000,9914397306520,10643472,3296582448,3872,5247604400,2000,1056,2932720,10495201056,3423425492,16576574508,18597984608,9794446420,205553580,3077452676,106361591897,16248038300,142143,8090464,3448421500,142708857400,3662480167,10550778967,7414868121,825191132,24692031000,174808868,999963312,36688,15180,15255359,984744641,9886489641,2403411900,99,2471625180,999996439,3561,999819180,180820,2471621520,1000,1000,1000,1000,1000,1000,1000,106362420897,16249106300,236114,8200069,3448466400,142719194200,3656660968,10545472318,7414976192,827082602,24694030200,172917398,999996439,3561,19637,15243445,984756555,9886631755,2404263900,8734,2471673800,999990497,9503,999828037,171963,2471655563,1000,1000,1000,1000,1000,1000,1000,106362502252,16248477900,150216,8042282,3448326500,142714168600,3693912445,10582488245,7414508142,826220307,24693273000,173779693,999998463,1537,19256,15298114,984701886,9886008186,2404519000,8626,2471516680,999991990,8010,999826256,173744,2471500044,1000,1000,1000,1000,1000,1000,1000
266000,32458230,1252997,5300000000,31800000000,20000,120000,9914097806378,10614053,3310261587,22057,5267541770,2000,124845,2892508,10535039426,3423509531,16576490469,18597618369,9795278892,204721108,3092033918,106387163964,16307286500,218750,7822994,3457122700,143233983400,3678256419,10591969569,7440081522,825235544,24783516900,174764456,999998982,1018,100138,15324916,984675084,9920096384,2412144800,62,2480051860,999963064,36936,999845338,154662,2480014862,1000,1000,1000,1000,1000,1000,1000,106388007745,16308374000,214864,7760083,3457265500,143244404800,3669600269,10583828819,7440260142,827097169,24785491800,172902831,999996072,3928,100403,15292561,984707439,9920338639,2412909000,132,2480103280,999975349,24651,999838403,161597,2480078497,1000,1000,1000,1000,1000,1000,1000,106388036432,16307762200,153933,7723348,3457152000,143239437200,3708829220,10622823770,7439815710,826221058,24784722000,173778942,999990513,9487,103355,15236445,984763555,9919748955,2413230600,8640,2479957860,999984025,15975,999839855,160145,2479933245,1000,1000,1000,1000,1000,1000,1000
267000,32517530,1268063,5320000000,31920000000,20000,120000,9913803708225,5162334,3318799066,21861,5287482470,2000,974,2898514,10574921218,3423585359,16576414641,18597274241,9795879226,204120774,3106617444,106412653942,16366539400,157408,7862465,3465536600,143759046800,3693213220,10632336220,7465438227,825316599,24875038200,174683401,999972849,27151,80250,15239523,984760477,9953916777,2420796300,53,2488481180,999997423,2577,999814850,185150,2488478550,1000,1000,1000,1000,1000,1000,1000,106413492160,16367629800,237545,8101498,3465347800,143769486800,3685029918,10624669118,7465558708,827269660,24877098600,172730340,999997395,2605,21035,15322227,984677773,9954075273,2421529500,8402,2488533980,999990987,9013,999834835,165165,2488516565,1000,1000,1000,1000,1000,1000,1000,106413440056,16367019000,234753,8120784,3465275800,143764536400,3722319475,10661725625,7465140634,826396220,24876324600,173603780,999991023,8977,17903,15228269,984771731,9953520131,2421857200,8460,2488390100,999997857,2143,999827203,172797,2488379497,1000,1000,1000,1000,1000,1000,1000
268000,32578740,1271359,5340000000,32040000000,20000,120000,9913505884832,3468620,3331063792,20318,5307421260,2000,193,2897688,10614801884,3423683152,16576316848,18596891448,9796495652,203504348,3121193136,106438142065,16425830900,181144,7856236,3474035800,144284283400,3705673141,10670211991,7490768515,825404198,24966540900,174595802,999989001,10999,105403,15220688,984779312,9987687012,2429416800,59,2496931580,999986976,13024,999834703,165297,2496918497,1000,1000,1000,1000,1000,1000,1000,106439048710,16426886700,182278,8078213,3473760400,144294605400,3700231089,10665283089,7490884191,827362304,24968636400,172637696,999981900,18100,8796,15311905,984688095,9987842195,2430167200,57,2496968240,999989821,10179,999824696,175304,2496958004,1000,1000,1000,1000,1000,1000,1000,106439056615,16426254400,175557,8096605,3473613900,144289557600,3738417818,10703233368,7490411132,826499224,24967879200,173500776,999991548,8452,7924,15276292,984723708,9987211108,2430520400,60,2496811240,999988796,11204,999823324,176676,2496799976,1000,1000,1000,1000,1000,1000,1000
269000,32639610,1270241,5360000000,32160000000,20000,120000,9913204771004,5106279,3346555329,20288,5327360390,2000,11470,2896846,10654680204,3423822783,16576177217,18596468417,9797220614,202779386,3135772818,106463711520,16485115400,136275,7969906,3482349400,144809653200,3719570059,10709533959,7516089936,825600157,25058161800,174399843,999994822,5178,8865,15186329,984813671,10021450271,2438103600,94,2505369360,999991069,8931,999827265,172735,2505360335,1000,1000,1000,1000,1000,1000,1000,106464525941,16486161200,215090,7765079,3482571700,144819821600,3713989477,10704458177,7516199246,827380196,25060084200,172619804,999979273,20727,86977,15287831,984712169,10021598369,2438827400,8520,2505409520,999998123,1877,999824677,175323,2505399123,1000,1000,1000,1000,1000,1000,1000,106464651352,16485491800,135240,8136810,3481919200,144814549200,3754503303,10744726153,7515671674,826594346,25059425100,173405654,999995510,4490,7864,15310890,984689110,10020891710,2439197000,58,2505231660,999988434,11566,999826064,173936,2505220036,1000,1000,1000,1000,1000,1000,1000
270000,32700750,1272443,5380000000,32280000000,20000,120000,9912897573791,12767499,3368204715,20214,5347299250,2000,81,2895244,10694558072,3423907290,16576092710,18596109410,9797814956,202185044,3150356928,106489166740,16544351300,213714,7680399,3491047400,145334625800,3733981913,10749352113,7541361963,825589003,25149603900,174410997,999987721,12279,106518,15282255,984717745,10055148945,2446698300,8341,2513796340,999998983,1017,999823918,176082,2513786982,1000,1000,1000,1000,1000,1000,1000,106490012497,16545426900,215337,8131634,3490684000,145344946600,3727225381,10743106181,7541543655,827560665,25151684100,172439335,999985743,14257,5378,15253623,984746377,10055388577,2447454100,109,2513853920,999991111,8889,999820378,179622,2513844922,1000,1000,1000,1000,1000,1000,1000,106490116627,16544749500,232470,8067541,3490453100,145339735000,3770629432,10786269182,7540934530,826674482,25150961100,173325518,999991881,8119,12599,15367469,984632531,10054578331,2447863700,8712,2513655640,999996873,3127,999826199,173801,2513643801,1000,1000,1000,1000,1000,1000,1000
271000,32762150,1279775,5400000000,32400000000,20000,120000,9912607444125,3438195,3372885763,3781,5367237850,2000,11678,2934830,10734468138,3424057920,16575942080,18595670380,9798430630,201569370,3164943368,106514729548,16603611500,169550,7788309,3499317200,145859655000,3748947501,10789724501,7566665505,825688448,25241133300,174311552,999993814,6186,107666,15300561,984699439,10088884139,2455311800,8283,2522236520,999990397,9603,999838866,161134,2522218634,1000,1000,1000,1000,1000,1000,1000,106515614550,16604674100,168742,8055489,3499059800,145870013000,3739574527,10780866077,7566802251,827659529,25243225800,172340471,999990693,9307,11264,15329713,984670287,10089069187,2456093200,7881,2522276260,999998557,1443,999824064,175936,2522266936,1000,1000,1000,1000,1000,1000,1000,106515710799,16603992000,156210,7783965,3499108300,145864740800,3787070669,10828117969,7566229498,826685235,25242416100,173314765,999987338,12662,91403,15341105,984658895,10088305695,2456550400,56,2522077160,999999093,907,999821203,178797,2522076197,1000,1000,1000,1000,1000,1000,1000
272000,32822580,1269926,5420000000,32520000000,20000,120000,9912300707556,10670966,3394109355,3844,5387177420,2000,973,2942637,10774347152,3424167322,16575832678,18595279278,9799032643,200967357,3179528395,106540192284,16662880700,159636,7605127,3507932900,146384863800,3764212408,10830406308,7592038511,825784798,25332637500,174215202,999991238,8762,107040,15302329,984697671,10122717471,2463875100,129,2530680720,999998369,1631,999813940,186060,2530678960,1000,1000,1000,1000,1000,1000,1000,106541112737,16663937700,210714,7744883,3507837100,146395165800,3752562471,10819268121,7592090226,827653941,25334675700,172346059,999982358,17642,95517,15335191,984664809,10122786509,2464763200,8800,2530706460,999998623,1377,999830117,169883,2530696283,1000,1000,1000,1000,1000,1000,1000,106541304447,16663212100,194653,7703972,3507475400,146389713000,3802599122,10869054672,7591421779,826768353,25333970100,173231647,999992753,7247,110100,15504221,984495779,10121892779,2465213100,9161,2530488940,999991221,8779,999830000,170000,2530471000,1000,1000,1000,1000,1000,1000,1000
273000,32884310,1242595,5440000000,32640000000,20000,120000,9912008438382,3408959,3400697074,21820,5407115690,2000,11268,2903375,10814187740,3424259141,16575740859,18594913759,9799739005,200260995,3194123745,106565714011,16722149100,163497,7702945,3516255300,146910038200,3780883466,10872492216,7617343504,825892844,25424200800,174107156,999973780,26220,75636,15321532,984678468,10156457168,2472507200,104,2539116280,999997488,2512,999817936,182064,2539113664,1000,1000,1000,1000,1000,1000,1000,106566661447,16723181600,213878,8132693,3515806400,146920171200,3768515958,10860628958,7617367810,827831502,25426299600,172168498,999992377,7623,15975,15408265,984591735,10156485035,2473377100,120,2539133480,999983865,16135,999838375,161625,2539117225,1000,1000,1000,1000,1000,1000,1000,106566892676,16722460700,155726,7822092,3515758600,146914751000,3813760613,10905624963,7616698340,826872400,25425521100,173127600,999996234,3766,101134,15485894,984514106,10155592106,2473918700,52,2538910860,999982958,17042,999838234,161766,2538893766,1000,1000,1000,1000,1000,1000,1000
274000,32943700,1268150,5460000000,32760000000,20000,120000,9911707249433,5104597,3416328960,2133,5427056300,2000,126625,2944429,10854108334,3424395330,16575604670,18594512970,9800429211,199570789,3208709145,106591235680,16781397000,174007,8076848,3524316600,147435066000,3794858335,10911875335,7642631050,826066006,25515804300,173933994,999992735,7265,8129,15328179,984671821,10190172821,2481170000,112,2547547620,999994263,5737,999821229,178771,2547541771,1000,1000,1000,1000,1000,1000,1000,106592210798,16782435100,170205,7733015,3524589100,147445316600,3784726534,10902254434,7642678191,827843199,25517763000,172156801,999974600,25400,78101,15409210,984590790,10190236790,2482030500,127,2547561120,999997606,2394,999820701,179299,2547558599,1000,1000,1000,1000,1000,1000,1000,106592386545,16781734500,197058,7731890,3524368500,147440016200,3827191256,10944475456,7642003113,826950471,25517043000,173049529,999994372,5628,107501,15442688,984557312,10189331712,2482627900,105,2547346020,999982684,17316,999837501,162499,2547328599,1000,1000,1000,1000,1000,1000,1000
275000,33005180,1293063,5480000000,32880000000,20000,120000,9911401776301,11064127,3436206297,3728,5446994820,2000,94,2936486,10893982184,3424508928,16575491072,18594126272,9801087534,198912466,3223293218,106616706334,16840639700,205974,8281501,3532579100,147960012200,3810137910,10952558710,7667933763,826148268,25607331000,173851732,999986504,13496,12736,15325673,984674327,10223910527,2489807300,65,2555980300,999996529,3471,999821336,178664,2555976764,1000,1000,1000,1000,1000,1000,1000,106617730991,16841677400,226064,7648589,3533081400,147970384400,3797218416,10940157766,7667925310,827917553,25609286100,172082447,999989438,10562,106085,15481475,984518525,10223899525,2490699000,8520,2555985400,999997335,2665,999824485,175515,2555974215,1000,1000,1000,1000,1000,1000,1000,106617865680,16841003200,236516,8147080,3532428800,147965192000,3843291267,10985990367,7667309916,827143803,25608671700,172856197,999996735,3265,9032,15447416,984552584,10223075584,2491270200,8200,2555786780,999987088,12912,999839332,160668,2555765668,1000,1000,1000,1000,1000,1000,1000
276000,33066370,1268534,5500000000,33000000000,20000,120000,9911100565892,12764647,3451869469,2068,5466933630,2000,126593,2935198,10933863124,3424616939,16575383061,18593739361,9801691442,198308558,3237861066,106642262585,16899933300,192622,7642497,3541615900,148485441800,3822466608,10990315058,7693243564,826172430,25698780000,173827570,999992399,7601,93269,15357405,984642595,10257657795,2498445300,8078,2564423180,999999129,871,999822169,177831,2564414231,1000,1000,1000,1000,1000,1000,1000,106643382086,16900939200,146180,7995593,3541053200,148495513600,3814529060,10982881260,7693191635,828108763,25700929800,171891237,999995085,4915,10222,15512487,984487513,10257584013,2499373100,8221,2564415100,999985499,14501,999842422,157578,2564392378,1000,1000,1000,1000,1000,1000,1000,106643432932,16900253300,147254,7772910,3541159000,148490207400,3857302255,11025408555,7692641738,827143151,25700098500,172856849,999997213,2787,100562,15443924,984556076,10256852876,2499875100,9118,2564228580,999991676,8324,999829562,170438,2564211138,1000,1000,1000,1000,1000,1000,1000
277000,33126410,1255263,5520000000,33120000000,20000,120000,9910810949277,2864064,3455978616,2230,5486873590,2000,126003,2947632,10973742720,3424708441,16575291559,18593354559,9802274488,197725512,3252441408,106667808306,16959204800,156593,7868353,3549757100,149010613600,3837974244,11031236994,7718562413,826334280,25790381100,173665720,999982813,17187,21333,15394620,984605380,10291416280,2507035300,8801,2572863480,999999188,812,999825433,174567,2572853867,1000,1000,1000,1000,1000,1000,1000,106668800732,16960155000,231248,8198746,3549375900,149020390000,3830439073,11024194073,7718482938,828194285,25792461600,171805715,999983645,16355,9760,15486922,984513078,10291309278,2508068800,62,2572830320,999996082,3918,999818660,181340,2572826340,1000,1000,1000,1000,1000,1000,1000,106668961358,16959519700,170137,7804452,3549508300,149015343400,3869668667,11063187667,7717931500,827241781,25791641700,172758219,999998546,1454,100565,15517265,984482735,10290567335,2508471700,50,2572659880,999976005,23995,999845865,154135,2572635835,1000,1000,1000,1000,1000,1000,1000
278000,33185100,1252033,5540000000,33240000000,20000,120000,9910509688890,4576613,3471618826,2281,5506814900,2000,11314,2931475,11013625238,3424766003,16575233997,18593005097,9802918985,197081015,3267029723,106693289770,17018443200,177463,7726068,3558342900,149535532800,3852471005,11071136405,7743865976,826342777,25881823200,173657223,999983288,16712,111311,15406535,984593465,10325154165,2515657700,8442,2581298040,999998591,1409,999824211,175789,2581288189,1000,1000,1000,1000,1000,1000,1000,106694491827,17019410000,149878,7795112,3558024500,149545476800,3844615330,11063781380,7743715489,828209046,25883930400,171790954,999996081,3919,102435,15593346,984406654,10324945954,2516714900,8521,2581263080,999975906,24094,999847435,152565,2581230465,1000,1000,1000,1000,1000,1000,1000,106694399624,17018800600,220920,8105603,3557766600,149540620400,3884880168,11103818868,7743274711,827425620,25883242800,172574380,999997568,2432,14648,15451637,984548363,10324360663,2517141900,113,2581102920,999983145,16855,999837248,162752,2581085952,1000,1000,1000,1000,1000,1000,1000
279000,33245630,1236025,5560000000,33360000000,20000,120000,9910203808185,10930063,3491963392,2152,5526754370,2000,11096,2935793,11053504436,3424857348,16575142652,18592631052,9803509787,196490213,3281607323,106718908991,17077684900,150562,7593915,3566735000,150060622600,3868296857,11112375157,7769114704,826453811,25973381400,173546189,999996262,3738,111451,15537747,984462253,10358814053,2524276500,94,2589716100,999983343,16657,999828951,171049,2589699349,1000,1000,1000,1000,1000,1000,1000,106719953769,17078674000,187344,7728327,3566606200,150070691200,3858833435,11103417385,7769046554,828299159,25975454400,171700841,999990230,9770,100471,15547617,984452383,10358722483,2525391700,104,2589694800,999981233,18767,999830171,169829,2589675929,1000,1000,1000,1000,1000,1000,1000,106719976611,17078078300,145168,7546163,3566681300,150065874200,3898602987,11142960337,7768612968,827429049,25974675900,172570951,999996342,3658,100493,15468125,984531875,10358144275,2525738700,66,2589550420,999980953,19047,999832293,167707,2589531307,1000,1000,1000,1000,1000,1000,1000
280000,33305370,1252713,5580000000,33480000000,20000,120000,9909910309740,4926920,3499924926,2164,5546694630,2000,1059,2938474,11093384932,3424979360,16575020640,18592239140,9804118686,195881314,3296178218,106744450544,17136941900,155742,7660713,3575055400,150585717400,3884754699,11154244299,7794390313,826554687,26064932100,173445313,999996349,3651,100662,15589249,984410751,10392514951,2532912300,8583,2598149620,999983601,16399,999838062,161938,2598124638,1000,1000,1000,1000,1000,1000,1000,106745441715,17137950400,180810,7738811,3575050600,150595909600,3871239390,11141239940,7794382096,828397209,26066992200,171602791,999973784,26216,75675,15520579,984479421,10392508621,2534022600,134,2598129180,999997479,2521,999822775,177225,2598126525,1000,1000,1000,1000,1000,1000,1000,106745460907,17137336800,167848,8053233,3574652200,150590935200,3913495639,11183261989,7793917930,827611765,26066296500,172388235,999995950,4050,7585,15451855,984548145,10391886245,2534390500,8140,2597989440,999987015,12985,999835785,164215,2597968315,1000,1000,1000,1000,1000,1000,1000
281000,33364760,1271210,5600000000,33600000000,20000,120000,9909604821550,10903626,3519844915,2193,5566635240,2000,114931,2937995,11133266094,3425085276,16574914724,18591852324,9804749445,195250555,3310752739,106769937716,17196200000,169506,7650432,3583556900,151110848800,3898748799,11193651849,7819702280,826621780,26156451000,173378220,999974854,25146,106874,15539994,984460006,10426268906,2541603300,8792,2606577820,999997598,2402,999827274,172726,2606566626,1000,1000,1000,1000,1000,1000,1000,106771007270,17197190000,176376,8060257,3583100400,151120904800,3886208967,11181616767,7819633963,828551095,26158599300,171448905,999977877,22123,17182,15569519,984430481,10426178281,2542693400,8473,2606553800,999998991,1009,999830082,169918,2606544318,1000,1000,1000,1000,1000,1000,1000,106770829317,17196614100,228353,8153081,3583120600,151116083400,3928166793,11223345243,7819301778,827700849,26157795600,172299151,999990839,9161,8190,15398412,984601588,10425735188,2542966100,8782,2606443740,999998452,1548,999823790,176210,2606433410,1000,1000,1000,1000,1000,1000,1000
282000,33424630,1256469,5620000000,33720000000,20000,120000,9909313376181,2800652,3525625134,21866,5586575370,2000,80,2897374,11173107008,3425157633,16574842367,18591503967,9805386206,194613794,3325313314,106795407163,17255474300,197665,8099281,3591605500,151636019800,3913961166,11234278116,7845047212,826829575,26248070700,173170425,999992751,7249,8376,15520164,984479836,10460057236,2550216100,116,2615027280,999982860,17140,999830376,169624,2615010024,1000,1000,1000,1000,1000,1000,1000,106796559872,17256443500,169875,7720219,3591876500,151646015000,3902139709,11222960209,7844921533,828571915,26250048900,171428085,999995664,4336,108249,15561816,984438184,10459892284,2551384400,8629,2614988660,999990720,9280,999831749,168251,2614970751,1000,1000,1000,1000,1000,1000,1000,106796398666,17255879900,184871,7715033,3591915200,151641231000,3940913176,11261505126,7844606361,827696388,26249234400,172303612,999988367,11633,100679,15435018,984564982,10459473482,2551579400,8261,2614880380,999995002,4998,999828879,171121,2614867121,1000,1000,1000,1000,1000,1000,1000
