Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2400,9999999116157,983843,983843,892254,0,0,4476,9999960624,977,977,8,17033,0,3000,2000,587,0,18233,1157,9961501,10038499,10038499,1000,500,300,9999960642,991,991,1,16975,0,3000,2000,619,0,18221,1203,9961533,10038467,10038467,1000,500,300,9999991380,985,985,13770,0,0,3000,2000,0,0,5811,1028,9992265,10007735,10007735,1000,100,300,9999991468,994,994,14063,0,0,3000,2000,4,11052,5605,1138,9992362,10007638,10007638,1000,100,300,9999991441,998,998,13912,0,0,3000,2000,0,10930,5900,998,9992339,10007661,10007661,1000,100,300,999993287,104,104,1,36236,93127,164,10000,993291,1006709,1006709,5000,3000,2000,999993321,102,102,0,35683,93134,189,10000,993323,1006677,1006677,5000,3000,2000,999993173,94,94,0,35811,92997,170,10000,993167,1006833,1006833,5000,3000,2000,999993160,107,107,0,35972,93010,157,10000,993167,1006833,1006833,5000,3000,2000,999993044,97,97,1,7204,92862,179,10000,993041,1006959,1006959,5000,1000,2000,999993274,96,96,4,7348,93124,146,10000,993270,1006730,1006730,5000,1000,2000,999997417,106,106,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997446,92,92,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997393,111,111,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992357,110,110,0,81314,92366,1,10000,992367,1007633,1007633,5000,1000,2000,999992331,108,108,0,81409,92339,0,10000,992339,1007661,1007661,5000,1000,2000
2500,9999999113865,986135,986135,887818,0,0,4655,9999960644,957,957,1,16121,0,3000,2000,607,0,19145,1124,9961501,10038499,10038499,1000,500,300,9999960658,975,975,6,16083,0,3000,2000,592,0,19103,1163,9961533,10038467,10038467,1000,500,300,9999991390,975,975,14665,0,0,3000,2000,0,0,5811,993,9992265,10007735,10007735,1000,100,300,9999991478,984,984,14932,0,0,3000,2000,3,10012,5606,1097,9992362,10007638,10007638,1000,100,300,9999991434,1005,1005,14782,0,0,3000,2000,0,9871,5900,968,9992339,10007661,10007661,1000,100,300,999993016,102,102,2,35944,92835,183,10000,993018,1006982,1006982,5000,3000,2000,999992976,106,106,1,35380,92831,151,10000,992982,1007018,1007018,5000,3000,2000,999992851,96,96,1,35490,92676,171,10000,992847,1007153,1007153,5000,3000,2000,999992869,110,110,0,35665,92703,176,10000,992879,1007121,1007121,5000,3000,2000,999992746,97,97,1,6909,92567,176,10000,992743,1007257,1007257,5000,1000,2000,999992999,97,97,1,7055,92831,165,10000,992996,1007004,1007004,5000,1000,2000,999997413,110,110,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997451,87,87,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997393,111,111,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992364,102,102,0,82353,92365,1,10000,992366,1007634,1007634,5000,1000,2000,999992334,105,105,0,82468,92339,0,10000,992339,1007661,1007661,5000,1000,2000
2600,9999999111325,988675,988675,883503,0,0,4832,9999960623,978,978,19,15216,0,3000,2000,583,0,20070,1085,9961501,10038499,10038499,1000,500,300,9999960621,1012,1012,0,15225,0,3000,2000,600,0,20002,1122,9961533,10038467,10038467,1000,500,300,9999991404,961,961,15481,0,0,3000,2000,0,0,5811,961,9992265,10007735,10007735,1000,100,300,9999991487,975,975,15802,0,0,3000,2000,2,9050,5608,1060,9992362,10007638,10007638,1000,100,300,9999991445,994,994,15636,0,0,3000,2000,0,8941,5900,940,9992339,10007661,10007661,1000,100,300,999992722,98,98,3,35649,92540,180,10000,992720,1007280,1007280,5000,3000,2000,999992668,104,104,1,35062,92513,159,10000,992672,1007328,1007328,5000,3000,2000,999992517,102,102,0,35185,92371,148,10000,992519,1007481,1007481,5000,3000,2000,999992576,102,102,1,35389,92427,151,10000,992578,1007422,1007422,5000,3000,2000,999992427,99,99,3,6596,92254,172,10000,992426,1007574,1007574,5000,1000,2000,999992726,100,100,2,6787,92563,163,10000,992726,1007274,1007274,5000,1000,2000,999997419,104,104,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997454,84,84,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997397,107,107,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992361,103,103,0,83314,92364,0,10000,992364,1007636,1007636,5000,1000,2000,999992338,101,101,0,83398,92339,0,10000,992339,1007661,1007661,5000,1000,2000
2700,9999999108572,991428,991428,879096,0,0,4974,9999960620,981,981,0,14340,0,3000,2000,578,0,20979,1047,9961501,10038499,10038499,1000,500,300,9999960606,1027,1027,7,14343,0,3000,2000,595,0,20859,1095,9961533,10038467,10038467,1000,500,300,9999991406,959,959,16372,0,0,3000,2000,0,0,5811,936,9992265,10007735,10007735,1000,100,300,9999991470,992,992,16718,0,0,3000,2000,2,8216,5608,1031,9992362,10007638,10007638,1000,100,300,9999991439,1000,1000,16490,0,0,3000,2000,0,8077,5900,917,9992339,10007661,10007661,1000,100,300,999992405,93,93,0,35348,92239,159,10000,992398,1007602,1007602,5000,3000,2000,999992386,103,103,1,34783,92234,155,10000,992389,1007611,1007611,5000,3000,2000,999992237,103,103,10,34907,92093,147,10000,992240,1007760,1007760,5000,3000,2000,999992294,102,102,4,35101,92139,157,10000,992296,1007704,1007704,5000,3000,2000,999992116,106,106,0,6289,91947,175,10000,992122,1007878,1007878,5000,1000,2000,999992429,101,101,2,6479,92255,175,10000,992430,1007570,1007570,5000,1000,2000,999997416,107,107,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997454,84,84,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997387,117,117,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992367,97,97,0,84148,92364,0,10000,992364,1007636,1007636,5000,1000,2000,999992332,107,107,0,84262,92339,0,10000,992339,1007661,1007661,5000,1000,2000
2800,9999999106613,993387,993387,874681,0,0,5123,9999960609,992,992,0,13449,0,3000,2000,612,0,21852,1014,9961501,10038499,10038499,1000,500,300,9999960598,1035,1035,0,13469,0,3000,2000,590,0,21754,1063,9961533,10038467,10038467,1000,500,300,9999991409,956,956,17267,0,0,3000,2000,0,0,5811,911,9992265,10007735,10007735,1000,100,300,9999991476,986,986,17603,0,0,3000,2000,2,7423,5608,1001,9992362,10007638,10007638,1000,100,300,9999991443,996,996,17367,0,0,3000,2000,0,7304,5900,888,9992339,10007661,10007661,1000,100,300,999992106,86,86,1,35058,91949,143,10000,992092,1007908,1007908,5000,3000,2000,999992120,101,101,0,34488,91939,182,10000,992121,1007879,1007879,5000,3000,2000,999991936,104,104,0,34595,91781,159,10000,991940,1008060,1008060,5000,3000,2000,999992008,103,103,2,34820,91858,153,10000,992011,1007989,1007989,5000,3000,2000,999991814,109,109,2,6019,91677,146,10000,991823,1008177,1008177,5000,1000,2000,999992119,101,101,8,6187,91963,157,10000,992120,1007880,1007880,5000,1000,2000,999997424,99,99,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997454,84,84,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997385,119,119,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992368,96,96,0,84941,92364,0,10000,992364,1007636,1007636,5000,1000,2000,999992329,110,110,0,85035,92339,0,10000,992339,1007661,1007661,5000,1000,2000
2900,9999999105064,994936,994936,870324,0,0,5290,9999960620,981,981,2,12537,0,3000,2000,604,0,22742,978,9961501,10038499,10038499,1000,500,300,9999960595,1038,1038,3,12608,0,3000,2000,572,0,22613,1019,9961533,10038467,10038467,1000,500,300,9999991414,951,951,18145,0,0,3000,2000,0,0,5811,882,9992265,10007735,10007735,1000,100,300,9999991467,995,995,18431,0,0,3000,2000,2,6719,5608,968,9992362,10007638,10007638,1000,100,300,9999991457,982,982,18240,0,0,3000,2000,0,6602,5900,863,9992339,10007661,10007661,1000,100,300,999991822,92,92,1,34750,91641,173,10000,991814,1008186,1008186,5000,3000,2000,999991819,96,96,1,34200,91651,164,10000,991815,1008185,1008185,5000,3000,2000,999991653,106,106,5,34285,91471,188,10000,991659,1008341,1008341,5000,3000,2000,999991724,103,103,0,34555,91593,134,10000,991727,1008273,1008273,5000,3000,2000,999991512,105,105,1,5695,91353,164,10000,991517,1008483,1008483,5000,1000,2000,999991818,108,108,4,5882,91658,168,10000,991826,1008174,1008174,5000,1000,2000,999997427,96,96,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997450,88,88,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997388,116,116,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992374,90,90,0,85645,92364,0,10000,992364,1007636,1007636,5000,1000,2000,999992322,117,117,0,85737,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3000,9999999103949,996051,996051,866007,0,0,5435,9999960624,977,977,9,11699,0,3000,2000,561,0,23638,947,9961501,10038499,10038499,1000,500,300,9999960604,1029,1029,2,11728,0,3000,2000,570,0,23523,989,9961533,10038467,10038467,1000,500,300,9999991414,951,951,18973,0,0,3000,2000,0,0,5811,847,9992265,10007735,10007735,1000,100,300,9999991461,1001,1001,19289,0,0,3000,2000,1,6081,5608,950,9992362,10007638,10007638,1000,100,300,9999991438,1001,1001,19147,0,0,3000,2000,0,5999,5900,832,9992339,10007661,10007661,1000,100,300,999991517,89,89,0,34450,91341,165,10000,991506,1008494,1008494,5000,3000,2000,999991524,99,99,3,33917,91368,155,10000,991523,1008477,1008477,5000,3000,2000,999991320,100,100,0,33988,91174,146,10000,991320,1008680,1008680,5000,3000,2000,999991464,101,101,5,34264,91302,163,10000,991465,1008535,1008535,5000,3000,2000,999991216,105,105,3,5400,91058,163,10000,991221,1008779,1008779,5000,1000,2000,999991499,118,118,2,5586,91362,155,10000,991517,1008483,1008483,5000,1000,2000,999997425,98,98,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997446,92,92,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997396,108,108,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992365,99,99,0,86282,92363,1,10000,992364,1007636,1007636,5000,1000,2000,999992327,112,112,0,86340,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3100,9999999103687,996313,996313,861717,0,0,5571,9999960644,957,957,11,10826,0,3000,2000,589,0,24500,916,9961501,10038499,10038499,1000,500,300,9999960627,1006,1006,11,10854,0,3000,2000,580,0,24367,962,9961533,10038467,10038467,1000,500,300,9999991391,974,974,19802,0,0,3000,2000,0,0,5811,821,9992265,10007735,10007735,1000,100,300,9999991459,1003,1003,20107,0,0,3000,2000,1,5531,5609,919,9992362,10007638,10007638,1000,100,300,9999991456,983,983,20032,0,0,3000,2000,0,5431,5900,811,9992339,10007661,10007661,1000,100,300,999991248,88,88,0,34187,91078,158,10000,991236,1008764,1008764,5000,3000,2000,999991230,97,97,0,33624,91075,152,10000,991227,1008773,1008773,5000,3000,2000,999991034,105,105,3,33693,90879,160,10000,991039,1008961,1008961,5000,3000,2000,999991178,98,98,1,33982,91020,156,10000,991176,1008824,1008824,5000,3000,2000,999990927,98,98,4,5109,90767,158,10000,990925,1009075,1009075,5000,1000,2000,999991227,116,116,0,5296,91072,171,10000,991243,1008757,1008757,5000,1000,2000,999997426,97,97,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997444,94,94,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997396,108,108,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992364,99,99,0,86832,92363,0,10000,992363,1007637,1007637,5000,1000,2000,999992329,110,110,0,86908,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3200,9999999103086,996914,996914,857361,0,0,5680,9999960660,941,941,0,9944,0,3000,2000,592,0,25340,895,9961501,10038499,10038499,1000,500,300,9999960635,998,998,2,9970,0,3000,2000,594,0,25248,932,9961533,10038467,10038467,1000,500,300,9999991376,989,989,20671,0,0,3000,2000,0,0,5811,804,9992265,10007735,10007735,1000,100,300,9999991458,1004,1004,20977,0,0,3000,2000,1,5027,5609,899,9992362,10007638,10007638,1000,100,300,9999991445,994,994,20903,0,0,3000,2000,0,4895,5900,790,9992339,10007661,10007661,1000,100,300,999990966,92,92,0,33901,90792,166,10000,990958,1009042,1009042,5000,3000,2000,999990959,94,94,0,33315,90766,187,10000,990953,1009047,1009047,5000,3000,2000,999990757,104,104,1,33417,90603,158,10000,990761,1009239,1009239,5000,3000,2000,999990864,101,101,1,33664,90702,163,10000,990865,1009135,1009135,5000,3000,2000,999990640,97,97,1,4822,90480,157,10000,990637,1009363,1009363,5000,1000,2000,999990941,110,110,2,5020,90796,155,10000,990951,1009049,1009049,5000,1000,2000,999997427,96,96,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997439,99,99,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997394,110,110,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992361,102,102,0,87336,92363,0,10000,992363,1007637,1007637,5000,1000,2000,999992331,108,108,0,87444,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3300,9999999102818,997182,997182,853211,0,0,5816,9999960652,949,949,0,9133,0,3000,2000,544,0,26200,865,9961501,10038499,10038499,1000,500,300,9999960632,1001,1001,17,9139,0,3000,2000,567,0,26099,904,9961533,10038467,10038467,1000,500,300,9999991376,989,989,21512,0,0,3000,2000,0,0,5811,783,9992265,10007735,10007735,1000,100,300,9999991449,1013,1013,21789,0,0,3000,2000,1,4556,5609,876,9992362,10007638,10007638,1000,100,300,9999991428,1011,1011,21743,0,0,3000,2000,0,4400,5900,756,9992339,10007661,10007661,1000,100,300,999990679,92,92,1,33628,90519,152,10000,990671,1009329,1009329,5000,3000,2000,999990662,87,87,3,33045,90496,153,10000,990649,1009351,1009351,5000,3000,2000,999990456,108,108,2,33112,90298,166,10000,990464,1009536,1009536,5000,3000,2000,999990577,95,95,2,33383,90421,151,10000,990572,1009428,1009428,5000,3000,2000,999990373,95,95,2,4511,90169,199,10000,990368,1009632,1009632,5000,1000,2000,999990686,104,104,1,4749,90525,165,10000,990690,1009310,1009310,5000,1000,2000,999997430,93,93,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997436,102,102,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997394,110,110,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992371,92,92,0,87807,92363,0,10000,992363,1007637,1007637,5000,1000,2000,999992331,108,108,0,87939,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3400,9999999102019,997981,997981,848975,0,0,5967,9999960632,969,969,0,8265,0,3000,2000,612,0,27047,836,9961501,10038499,10038499,1000,500,300,9999960642,991,991,10,8275,0,3000,2000,562,0,26947,870,9961533,10038467,10038467,1000,500,300,9999991368,997,997,22357,0,0,3000,2000,0,0,5811,754,9992265,10007735,10007735,1000,100,300,9999991457,1005,1005,22619,0,0,3000,2000,0,4134,5609,840,9992362,10007638,10007638,1000,100,300,9999991452,987,987,22579,0,0,3000,2000,0,3977,5900,733,9992339,10007661,10007661,1000,100,300,999990430,88,88,3,33375,90266,152,10000,990418,1009582,1009582,5000,3000,2000,999990398,87,87,1,32788,90239,146,10000,990385,1009615,1009615,5000,3000,2000,999990186,103,103,2,32827,90013,176,10000,990189,1009811,1009811,5000,3000,2000,999990293,92,92,1,33073,90111,174,10000,990285,1009715,1009715,5000,3000,2000,999990038,100,100,1,4220,89878,160,10000,990038,1009962,1009962,5000,1000,2000,999990406,98,98,6,4479,90255,149,10000,990404,1009596,1009596,5000,1000,2000,999997434,89,89,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997438,100,100,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997392,112,112,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992372,91,91,0,88228,92362,1,10000,992363,1007637,1007637,5000,1000,2000,999992337,102,102,0,88362,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3500,9999999101580,998420,998420,844878,0,0,6088,9999960650,951,951,0,7419,0,3000,2000,578,0,27891,807,9961501,10038499,10038499,1000,500,300,9999960635,998,998,10,7478,0,3000,2000,545,0,27799,851,9961533,10038467,10038467,1000,500,300,9999991358,1007,1007,23176,0,0,3000,2000,0,0,5811,733,9992265,10007735,10007735,1000,100,300,9999991472,990,990,23445,0,0,3000,2000,0,3731,5610,809,9992362,10007638,10007638,1000,100,300,9999991437,1002,1002,23388,0,0,3000,2000,0,3595,5900,712,9992339,10007661,10007661,1000,100,300,999990145,89,89,6,33086,89977,157,10000,990134,1009866,1009866,5000,3000,2000,999990124,89,89,0,32492,89943,170,10000,990113,1009887,1009887,5000,3000,2000,999989894,109,109,0,32557,89743,160,10000,989903,1010097,1010097,5000,3000,2000,999990002,94,94,0,32806,89844,152,10000,989996,1010004,1010004,5000,3000,2000,999989747,103,103,5,3931,89589,161,10000,989750,1010250,1010250,5000,1000,2000,999990133,94,94,1,4194,89970,157,10000,990127,1009873,1009873,5000,1000,2000,999997434,89,89,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997434,104,104,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997394,110,110,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992369,93,93,0,88631,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992335,104,104,0,88744,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3600,9999999100744,999256,999256,840654,0,0,6205,9999960650,951,951,8,6592,0,3000,2000,591,0,28730,783,9961501,10038499,10038499,1000,500,300,9999960629,1004,1004,0,6616,0,3000,2000,581,0,28648,824,9961533,10038467,10038467,1000,500,300,9999991359,1006,1006,24046,0,0,3000,2000,0,0,5811,716,9992265,10007735,10007735,1000,100,300,9999991452,1010,1010,24289,0,0,3000,2000,0,3405,5610,781,9992362,10007638,10007638,1000,100,300,9999991440,999,999,24211,0,0,3000,2000,0,3269,5900,691,9992339,10007661,10007661,1000,100,300,999989867,90,90,5,32806,89697,160,10000,989857,1010143,1010143,5000,3000,2000,999989836,93,93,1,32213,89664,165,10000,989829,1010171,1010171,5000,3000,2000,999989611,106,106,0,32283,89469,148,10000,989617,1010383,1010383,5000,3000,2000,999989724,95,95,2,32530,89568,151,10000,989719,1010281,1010281,5000,3000,2000,999989469,103,103,1,3672,89330,142,10000,989472,1010528,1010528,5000,1000,2000,999989837,104,104,2,3921,89697,144,10000,989841,1010159,1010159,5000,1000,2000,999997436,87,87,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997430,108,108,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997398,106,106,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992363,99,99,0,88957,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992329,110,110,0,89070,92339,0,10000,992339,1007661,1007661,5000,1000,2000
3700,9999999100958,999042,999042,836433,0,0,6309,9999960641,960,960,0,5727,0,3000,2000,574,0,29567,765,9961501,10038499,10038499,1000,500,300,9999960614,1019,1019,4,5762,0,3000,2000,598,0,29429,804,9961533,10038467,10038467,1000,500,300,9999991350,1015,1015,24860,0,0,3000,2000,0,0,5811,696,9992265,10007735,10007735,1000,100,300,9999991458,1004,1004,25131,0,0,3000,2000,0,3102,5610,755,9992362,10007638,10007638,1000,100,300,9999991431,1008,1008,25061,0,0,3000,2000,0,2949,5900,671,9992339,10007661,10007661,1000,100,300,999989597,96,96,5,32524,89415,178,10000,989593,1010407,1010407,5000,3000,2000,999989539,90,90,1,31910,89361,168,10000,989529,1010471,1010471,5000,3000,2000,999989356,98,98,4,32018,89204,150,10000,989354,1010646,1010646,5000,3000,2000,999989460,97,97,1,32248,89286,171,10000,989457,1010543,1010543,5000,3000,2000,999989198,101,101,2,3376,89034,165,10000,989199,1010801,1010801,5000,1000,2000,999989588,97,97,1,3633,89409,176,10000,989585,1010415,1010415,5000,1000,2000,999997437,86,86,0,40359,97423,0,10000,997423,1002577,1002577,5000,3000,2000,999997447,91,91,0,40173,97438,0,10000,997438,1002562,1002562,5000,3000,2000,999997403,101,101,0,11733,97404,0,10000,997404,1002596,1002596,5000,1000,2000,999992365,97,97,0,89260,92362,0,10000,992362,1007638,1007638,5000,1000,2000,999992333,106,106,0,89390,92339,0,10000,992339,1007661,1007661,5000,1000,2000
