Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
501000,5001010180,1242540,10000000000,60000000000,20000,120000,9871162532244,92991889,108432992,2310,4998989820,1000,100,1053383,9997975020,2632131333,17367868667,24863119167,9990738077,9261923,5125797,105992820931,13986314700,106132,1997869167,838100,123876615000,5988485766,11982484866,5995075356,896791,22277501700,999103209,999999412,588,12021,999763265,236735,7993432735,1996485700,3802,1998364400,999996781,3219,999959121,40879,1998357379,1000,1000,1000,1000,1000,1000,1000,105993346211,13985616900,514,1997470629,854400,123871874600,5982655971,11976446021,5994242270,915755,22276934400,999084245,999995730,4270,49275,999761505,238495,7992320395,1997461400,0,1998086020,999992105,7895,999958675,41325,1998078125,1000,1000,1000,1000,1000,1000,1000,105992367409,13986921000,522,1998067091,824300,123880361200,6007986706,12002144156,5995950246,939221,22277848500,999060779,999996898,3102,8477,999764531,235469,7994599569,1995344700,3800,1998655400,999997723,2277,999956777,43223,1998649323,1000,1000,1000,1000,1000,1000,1000,105993336751,13986698600,1013,1997775028,828100,123880522800,6016600523,12010795873,5995058663,943467,22278296700,999056533,999998455,1545,12488,999753925,246075,7993409975,1996918900,1,1998356040,999995273,4727,999956588,43412,1998351312,1000,1000,1000,1000,1000,1000,1000,105993744142,13987014700,1072,1997860415,725200,123883873400,6032521194,12026886444,5994991501,948138,22279021500,999051862,999992376,7624,6738,999749437,250563,7993320263,1997376600,3,1998333980,999994785,5215,999955438,44562,1998328762,1000,1000,1000,1000,1000,1000,1000
502000,5011010330,1301154,10020000000,60120000000,20000,120000,9870922252257,93442141,108858470,11221,5008989670,1000,1,1033431,10017956898,2632286698,17367713302,24863061802,9990753349,9246651,5136247,106004915201,14014314100,528,2001779538,825700,124124599400,5999804820,12005803020,6007082513,938898,22321498200,999061102,999999541,459,15943,999760630,239370,8009443070,2000475000,3941,2002365340,999999158,842,999957143,42857,2002360557,1000,1000,1000,1000,1000,1000,1000,106005346703,14013634900,522,2001326995,1000500,124119981800,5993622886,11999417386,6006251548,874087,22320914100,999125913,999999362,638,54475,999762727,237273,8008332473,2001447900,2,2002089700,999991227,8773,999964975,35025,2002080925,1000,1000,1000,1000,1000,1000,1000,106004353875,14014931300,539,2001944204,966800,124128437800,6019564943,12025725893,6007974163,852938,22321822500,999147062,999992976,7024,45938,999751375,248625,8010630325,1999330800,1,2002661840,999994323,5677,999953238,46762,2002656162,1000,1000,1000,1000,1000,1000,1000,106005238894,14014694200,107057,2001852024,845900,124128480400,6029430010,12035623260,6007045264,878216,22322278200,999121784,999995533,4467,50117,999764353,235647,8009392447,2000922000,4322,2002355220,999996285,3715,999960517,39483,2002347183,1000,1000,1000,1000,1000,1000,1000,106005625433,14014925400,105594,2001910166,754500,124131135600,6045798986,12052129286,6006931261,903984,22322893200,999096016,999991793,8207,16109,999756048,243952,8009241452,2001398300,4241,2002315120,999999312,688,999954609,45391,2002310191,1000,1000,1000,1000,1000,1000,1000
503000,5021010550,1256078,10040000000,60240000000,20000,120000,9870680987304,94921878,110375905,2191,5018989450,1000,125634,1053609,10037974518,2632287982,17367712018,24863019118,9990746251,9253749,5146669,106016842900,14042341900,106312,2005898919,818300,124372883000,6012227045,12030239495,6019085651,920389,22365558300,999079611,999999793,207,12304,999756953,243047,8025444547,2004506400,1,2006367860,999991037,8963,999958104,41896,2006358896,1000,1000,1000,1000,1000,1000,1000,106017215893,14041588000,106653,2005651666,793200,124367620800,6005876711,12023654511,6018238515,927115,22364907600,999072885,999999797,203,17182,999744267,255733,8024316533,2005462400,1,2006082480,999995539,4461,999954382,45618,2006078018,1000,1000,1000,1000,1000,1000,1000,106016346104,14042904100,1124,2005924755,977800,124376171400,6031642151,12049789851,6019957827,901149,22365768600,999098851,999999225,775,48676,999756949,243051,8026607551,2003322200,1,2006658380,999991345,8655,999958976,41024,2006649724,1000,1000,1000,1000,1000,1000,1000,106017353079,14042736400,522,2005646639,940900,124376828800,6041026419,12059236169,6019070944,870842,22366314600,999129158,999999209,791,57867,999776623,223377,8025426577,2004899400,3962,2006363640,999995955,4045,999961267,38733,2006355633,1000,1000,1000,1000,1000,1000,1000,106017581376,14042831900,105998,2005705583,954700,124378293400,6057408912,12075698262,6018896763,881935,22366693800,999118065,999999593,407,53058,999747595,252405,8025194205,2005383700,1,2006301880,999995563,4437,999955758,44242,2006297442,1000,1000,1000,1000,1000,1000,1000
504000,5031010840,1255183,10060000000,60360000000,20000,120000,9870443207669,92872950,108307468,11079,5028989160,1000,3,1037956,10057956162,2632270419,17367729581,24863016081,9990760444,9239556,5157006,106028952890,14070387300,558,2009638150,993800,124621264200,6022345207,12052375807,6031109168,877184,22409577600,999122816,999999400,600,56216,999743148,256852,8041478752,2008513200,4540,2010374540,999999584,416,999956516,43484,2010369584,1000,1000,1000,1000,1000,1000,1000,106029312849,14069571300,1006,2009325991,999900,124615467400,6016197023,12045967323,6030228610,884114,22408830000,999115886,999998899,1101,57385,999755875,244125,8040304525,2009449500,3980,2010080760,999999135,865,999954785,45215,2010075915,1000,1000,1000,1000,1000,1000,1000,106028359683,14070945400,1088,2010089937,823800,124624550000,6043563740,12073729940,6031977946,933904,22409874600,999066096,999999361,639,17657,999750211,249789,8042635489,2007333700,0,2010662860,999994683,5317,999955457,44543,2010657543,1000,1000,1000,1000,1000,1000,1000,106029214093,14070706700,105833,2009740907,966300,124624541400,6055253774,12085449274,6031072356,885124,22410255000,999114876,999998466,1534,48542,999760386,239614,8041429714,2008885200,4120,2010361760,999999718,282,999958342,41658,2010357358,1000,1000,1000,1000,1000,1000,1000,106029526640,14070702200,105834,2009689919,957100,124625165200,6070987420,12101222470,6030840363,890421,22410497400,999109579,999989879,10121,48958,999740095,259905,8041119905,2009378000,1,2010281280,999998263,1737,999952558,47442,2010279542,1000,1000,1000,1000,1000,1000,1000
505000,5041011030,1276678,10080000000,60480000000,20000,120000,9870206397781,89883443,105396019,1205,5038988970,1000,88,1050146,10077975530,2632401624,17367598376,24862882776,9990704934,9295066,5167364,106040948317,14098334900,1053,2013801741,804600,124868841800,6034833293,12076844043,6043079698,941167,22453557600,999058833,999996357,3643,11090,999758992,241008,8057437408,2012511700,2,2014364280,999993432,6568,999955690,44310,2014357710,1000,1000,1000,1000,1000,1000,1000,106041344146,14097634200,1047,2013332334,992800,124864022800,6027118302,12068915452,6042250958,884820,22452929700,999115180,999999451,549,58731,999764373,235627,8056334327,2013455700,4240,2014088460,999999149,851,999956531,43469,2014083369,1000,1000,1000,1000,1000,1000,1000,106040342692,14098954800,530,2013905066,1008500,124872598400,6054129558,12096297608,6043995050,903062,22453830900,999096938,999998936,1064,58574,999756524,243476,8058659676,2011301200,3762,2014669560,999998828,1172,999954074,45926,2014664626,1000,1000,1000,1000,1000,1000,1000,106041320569,14098728700,1110,2013600391,1010500,124872720600,6067015916,12109219866,6043093494,864955,22454273400,999135045,999997048,2952,55893,999758899,241101,8057455901,2012872300,0,2014368680,999993727,6273,999958393,41607,2014362407,1000,1000,1000,1000,1000,1000,1000,106041621389,14098614100,1069,2013592691,906800,124872399400,6085248065,12127446265,6042779568,868530,22454373600,999131470,999999516,484,60086,999768618,231382,8057037882,2013372200,4100,2014267040,999995374,4626,999959386,40614,2014258314,1000,1000,1000,1000,1000,1000,1000
506000,5051011270,1237696,10100000000,60600000000,20000,120000,9869964754913,91723496,107184155,10199,5048988730,1000,77,1038197,10097957062,2632508809,17367491191,24862820091,9990755183,9244817,5177645,106052838535,14126328200,106568,2017861965,851900,125116767600,6046622954,12100629904,6055074898,904296,22497530700,999095704,999999497,503,19801,999754403,245597,8073431497,2016513700,0,2018361700,999994899,5101,999957701,42299,2018356599,1000,1000,1000,1000,1000,1000,1000,106053334993,14125577300,518,2017321885,999600,125111541000,6040406804,12094180954,6054221464,867536,22496847900,999132464,999999373,627,56637,999757973,242027,8072292727,2017468600,2,2018078940,999992325,7675,999957737,42263,2018071263,1000,1000,1000,1000,1000,1000,1000,106052257105,14126975500,106188,2018178813,844300,125120787000,6064570314,12118747564,6055996296,920174,22497908100,999079826,999999605,395,12131,999751235,248765,8074660365,2015321900,2,2018668160,999995911,4089,999956931,43069,2018664069,1000,1000,1000,1000,1000,1000,1000,106053327210,14126705800,530,2017722830,875500,125120531600,6081777765,12135972765,6055072060,885403,22498270200,999114597,999998783,1217,55880,999765420,234580,8073426480,2016882300,0,2018363220,999991200,8800,999961380,38620,2018354420,1000,1000,1000,1000,1000,1000,1000,106053586361,14126601500,551,2017776737,745600,125120245400,6095040890,12149231040,6054798790,929443,22498379700,999070557,999992247,7753,9304,999747414,252586,8073063586,2017348100,2,2018269200,999995598,4402,999956404,43596,2018264796,1000,1000,1000,1000,1000,1000,1000
507000,5061011530,1256851,10120000000,60720000000,20000,120000,9869727065318,89637222,105139041,2301,5058988470,1000,90,1056781,10117972338,2632584840,17367415160,24862750060,9990742879,9257121,5187917,106064856068,14154338300,106780,2021885472,821200,125364874200,6058653984,12124666334,6067070888,910207,22541560800,999089793,999999823,177,13116,999762428,237572,8089425172,2020523500,0,2022362320,999991964,8036,999959316,40684,2022354284,1000,1000,1000,1000,1000,1000,1000,106065179193,14153530200,106621,2021346207,1084400,125359090000,6051479122,12117230972,6066219824,861251,22540746300,999138749,999994689,5311,42138,999749914,250086,8088292786,2021434500,0,2022073900,999999062,938,999953538,46462,2022072962,1000,1000,1000,1000,1000,1000,1000,106064321837,14154866400,1046,2021929001,955300,125367800800,6077333467,12143462717,6067944696,868121,22541698800,999131879,999998782,1218,58561,999770365,229635,8090590235,2019290000,2,2022653620,999991921,8079,999962361,37639,2022645539,1000,1000,1000,1000,1000,1000,1000,106065238723,14154728500,106613,2021709415,987900,125368745800,6093926351,12160131901,6067070834,900128,22542288000,999099872,999999640,360,57912,999772878,227122,8089426422,2020894400,3922,2022363580,999995930,4070,999961812,38188,2022355588,1000,1000,1000,1000,1000,1000,1000,106065630006,14154666700,1033,2021472974,1053800,125368858200,6107030835,12173251135,6066810934,885919,22542423600,999114081,999998932,1068,59613,999748479,251521,8089081121,2021384900,3660,2022274220,999999627,373,999955913,44087,2022270187,1000,1000,1000,1000,1000,1000,1000
508000,5071011730,1264055,10140000000,60840000000,20000,120000,9869484032917,92869951,108370558,2245,5068988270,1000,126559,1055957,10137972050,2632704268,17367295732,24862628432,9990753623,9246377,5198273,106076818376,14182285500,105999,2025835484,871000,125612398200,6072066331,12150055531,6079056570,907624,22585463100,999092376,999999349,651,17425,999757055,242945,8105408245,2024506000,4320,2026357540,999998455,1545,999955425,44575,2026351675,1000,1000,1000,1000,1000,1000,1000,106077302708,14181518400,985,2025373612,935200,125606998400,6062266759,12140014359,6078195058,883627,22584762000,999116373,999994858,5142,49831,999763273,236727,8104259227,2025449500,4380,2026071100,999997449,2551,999959031,40969,2026064169,1000,1000,1000,1000,1000,1000,1000,106076311499,14182831000,547,2026147281,738100,125615518000,6089936945,12168052945,6079926276,886715,22585707600,999113285,999999097,903,7582,999760806,239194,8106566594,2023305600,0,2026645640,999994678,5322,999958682,41318,2026640318,1000,1000,1000,1000,1000,1000,1000,106077319443,14182705700,1023,2025869216,741900,125616532200,6104485225,12182680275,6079075535,939660,22586306400,999060340,999992382,7618,7822,999751687,248313,8105432413,2024890400,1,2026361780,999995099,4901,999958722,41278,2026356878,1000,1000,1000,1000,1000,1000,1000,106077540349,14182709600,107267,2025679071,954700,125617226400,6119568326,12197806276,6078834616,903448,22586508900,999096552,999999320,680,48572,999755256,244744,8105111044,2025375900,0,2026281760,999994668,5332,999957272,42728,2026276428,1000,1000,1000,1000,1000,1000,1000
509000,5081011910,1255343,10160000000,60960000000,20000,120000,9869243935384,93132353,108621822,11058,5078988090,1000,1,1032205,10157954064,2632737837,17367262163,24862572763,9990751295,9248705,5208559,106088817833,14210280800,106124,2029798187,901600,125860330400,6086172403,12176157953,6091051882,885913,22629434400,999114087,999999532,468,49219,999763337,236663,8121401263,2028496800,3880,2030357000,999996261,3739,999960319,39681,2030349381,1000,1000,1000,1000,1000,1000,1000,106089287889,14209491300,532,2029501931,805500,125854767400,6073400742,12163137292,6090185926,909607,22628755200,999090393,999999114,886,14807,999759881,240119,8120247819,2029447200,4640,2030066780,999999753,247,999956307,43693,2030061893,1000,1000,1000,1000,1000,1000,1000,106088302580,14210794400,503,2030072100,807800,125863205600,6099810266,12189911316,6091901518,925337,22629640200,999074663,999999298,702,9661,999759443,240557,8122534857,2027315500,4000,2030638840,999998499,1501,999958961,41039,2030633339,1000,1000,1000,1000,1000,1000,1000,106089190921,14210652700,105972,2029856617,836900,125864059800,6117061934,12207234084,6091052716,920100,22630202400,999079900,999999831,169,11031,999770215,229785,8121402185,2028863500,3982,2030357760,999995691,4309,999958931,41069,2030349469,1000,1000,1000,1000,1000,1000,1000,106089671197,14210772400,1031,2029595061,934100,125865774400,6132039661,12222304011,6090860586,906024,22630607400,999093976,999999800,200,55276,999764790,235210,8121146410,2029373800,3982,2030292920,999996886,3114,999957876,42124,2030285824,1000,1000,1000,1000,1000,1000,1000
510000,5091012090,1267965,10180000000,61080000000,20000,120000,9869005707768,91575624,107150794,2136,5088987910,1000,11612,1054122,10177971548,2632658292,17367341708,24862664208,9990697818,9302182,5218866,106100888453,14238255800,554,2033779027,832300,126108100400,6099193469,12201167769,6103061802,928361,22673410800,999071639,999998930,1070,17369,999743967,256033,8137415333,2032482100,0,2034354740,999998791,1209,999953669,46331,2034353531,1000,1000,1000,1000,1000,1000,1000,106101122284,14237360500,106231,2033532795,859400,126101592200,6084330948,12186010398,6102135949,874085,22672527000,999125915,999996090,3910,44405,999766156,233844,8136179744,2033411400,3761,2034052120,999995436,4564,999957805,42195,2034043795,1000,1000,1000,1000,1000,1000,1000,106100280678,14238769300,516,2034105422,793700,126111001000,6113169605,12215261005,6103902764,916944,22673608500,999083056,999999842,158,11598,999739734,260266,8138536966,2031319600,3980,2034638340,999999842,158,999952298,47702,2034634202,1000,1000,1000,1000,1000,1000,1000,106101273504,14238629900,1001,2033740176,863300,126111851800,6128511598,12230673598,6103051290,913006,22674157200,999086994,999999241,759,16935,999752745,247255,8137401455,2032863900,4260,2034355220,999999205,795,999955735,44265,2034350165,1000,1000,1000,1000,1000,1000,1000,106101661202,14238787400,517,2033649178,905900,126113878800,6143338653,12245607653,6102879094,888447,22674624900,999111553,999999120,880,59573,999743579,256421,8137171521,2033373500,3900,2034298140,999998187,1813,999956973,43027,2034292427,1000,1000,1000,1000,1000,1000,1000
511000,5101012160,1249409,10200000000,61200000000,20000,120000,9868767528914,89928456,105452406,2303,5098987840,1000,103,1055476,10197971074,2632881070,17367118930,24862445330,9990760704,9239296,5229178,106112787653,14266256800,105353,2037877947,824700,126356095200,6110518123,12224491973,6115056496,907173,22717409400,999092827,999998975,1025,17002,999759306,240694,8153408394,2036470900,3900,2038356600,999999198,802,999957202,42798,2038351898,1000,1000,1000,1000,1000,1000,1000,106113309293,14265463300,1072,2037525126,762500,126350557000,6096332857,12210059757,6114152349,955208,22716735600,999044792,999999163,837,11355,999769506,230494,8152200494,2037474300,1,2038056060,999992086,7914,999961355,38645,2038048145,1000,1000,1000,1000,1000,1000,1000,106112163459,14266682800,106312,2038116800,845600,126358252800,6125214179,12239269629,6115848365,894845,22717470000,999105155,999997502,2498,11757,999764192,235808,8154462408,2035312400,1,2038620280,999993764,6236,999957857,42143,2038614043,1000,1000,1000,1000,1000,1000,1000,106113171718,14266627100,106023,2037851602,856600,126359831000,6141060231,12255221281,6115046026,890250,22718149500,999109750,999996197,3803,48447,999751321,248679,8153394479,2036871300,4380,2038353500,999999333,667,999956547,43453,2038348453,1000,1000,1000,1000,1000,1000,1000,106113675092,14266803200,507,2037714468,831900,126362027200,6155431548,12269707848,6114881514,911746,22718677500,999088254,999993879,6121,11533,999754119,245881,8153174181,2037373700,3800,2038299980,999996487,3513,999957933,42067,2038292667,1000,1000,1000,1000,1000,1000,1000
512000,5111012430,1257783,10220000000,61320000000,20000,120000,9868527742003,89885282,105361834,11138,5108987570,1000,10202,1035088,10217952864,2632932085,17367067915,24862375615,9990797952,9202048,5239416,106124893929,14294262300,1023,2041616731,991500,126604158200,6121477965,12247455065,6127061572,903410,22761383700,999096590,999998994,1006,46184,999751312,248688,8169414988,2040479800,3780,2042358520,999998676,1324,999954684,45316,2042353416,1000,1000,1000,1000,1000,1000,1000,106125293216,14293411800,1044,2041420864,866600,126598110000,6109776156,12235481556,6126128700,885701,22760629200,999114299,999999721,279,52220,999763920,236080,8168167880,2041478000,0,2042050340,999988840,11160,999961820,38180,2042039180,1000,1000,1000,1000,1000,1000,1000,106124282986,14294755200,515,2042116254,751700,126606840800,6136696157,12262779307,6127887466,925074,22761582600,999074926,999994841,5159,14767,999768001,231999,8170515399,2039294000,3840,2042635440,999996333,3667,999960967,39033,2042627933,1000,1000,1000,1000,1000,1000,1000,106125230432,14294530200,1098,2041686668,912500,126606999600,6153259547,12279380747,6127013280,849843,22761995700,999150157,999992153,7847,44510,999740630,259370,8169350570,2040863400,0,2042338700,999998590,1410,999950510,49490,2042337290,1000,1000,1000,1000,1000,1000,1000,106125578292,14294802100,106679,2041814348,838000,126610044200,6167357840,12293635340,6126871666,938392,22762683300,999061608,999998849,1151,16757,999749691,250309,8169162009,2041396200,4380,2042295360,999999363,637,999956757,43243,2042290343,1000,1000,1000,1000,1000,1000,1000
513000,5121012580,1243711,10240000000,61440000000,20000,120000,9868283485037,94316066,109808520,10143,5118987420,1000,102,1035300,10237954554,2633019703,17366980297,24862285297,9990792700,9207300,5249854,106136878417,14322212600,495,2045651723,927700,126851711600,6133247024,12271202424,6139037252,867034,22805315400,999132966,999999538,462,51804,999773552,226448,8185381548,2044453900,3820,2046352480,999995636,4364,999957504,42496,2046344296,1000,1000,1000,1000,1000,1000,1000,106137110489,14321288900,106532,2045647789,752700,126845021000,6121657969,12259310669,6138093824,914997,22804465200,999085003,999990404,9596,11507,999740283,259717,8184123617,2045458000,2,2046034240,999995555,4445,999953707,46293,2046029793,1000,1000,1000,1000,1000,1000,1000,106136170540,14322758700,106242,2046191400,791000,126854875000,6151874156,12289959006,6139896232,929119,22805582100,999070881,999997213,2787,8194,999761262,238738,8186527538,2043291900,3800,2046637420,999997686,2314,999957694,42306,2046631306,1000,1000,1000,1000,1000,1000,1000,106137183820,14322594500,107003,2045754419,925800,126855563400,6164746737,12302895137,6139011097,902509,22806092100,999097491,999995550,4450,55241,999770544,229456,8185346756,2044881800,3981,2046343760,999995880,4120,999962041,37959,2046335659,1000,1000,1000,1000,1000,1000,1000,106137611085,14322863700,106251,2045791155,864600,126858597800,6177084551,12315388951,6138892616,920061,22806778200,999079939,999998073,1927,15312,999751996,248004,8185190104,2045411800,3860,2046301500,999999848,152,999957412,42588,2046297488,1000,1000,1000,1000,1000,1000,1000
514000,5131012800,1262779,10260000000,61560000000,20000,120000,9868047666167,90302444,105881370,11192,5128987200,1000,10370,1035610,10257952016,2632879911,17367120089,24862415589,9990716830,9283170,5260146,106148810413,14350186800,1088,2049906806,704000,127099385600,6146726221,12296664471,6151070525,935824,22849290600,999064176,999999091,909,11467,999750142,249858,8201425858,2048390200,1,2050359860,999995474,4526,999954967,45033,2050355333,1000,1000,1000,1000,1000,1000,1000,106149103882,14349258600,105609,2049473418,899000,127092725200,6134172786,12283810786,6150075506,881161,22848371400,999118839,999999358,642,51097,999763691,236309,8200098009,2049431700,0,2050030500,999992003,7997,999960097,39903,2050022503,1000,1000,1000,1000,1000,1000,1000,106148248139,14350707400,1046,2050095998,782400,127102390800,6160302198,12310363198,6151882427,924701,22849490100,999075299,999999496,504,20895,999755868,244132,8202507032,2047273700,3,2050633220,999991388,8612,999960795,39205,2050624605,1000,1000,1000,1000,1000,1000,1000,106149170415,14350544200,106967,2049864604,818300,127103181200,6178937799,12329068599,6150990271,915425,22850066700,999084575,999994219,5781,5394,999757523,242477,8201318677,2048902800,1,2050333460,999994947,5053,999954194,45806,2050328406,1000,1000,1000,1000,1000,1000,1000,106149612939,14350847200,105775,2049687099,960300,127106467200,6188521497,12338819797,6150885142,897523,22850731500,999102477,999999661,339,52838,999757596,242404,8201178104,2049410300,2,2050299220,999993744,6256,999957638,42362,2050292962,1000,1000,1000,1000,1000,1000,1000
