Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O:=Cell_2,OH-:=Cell_2,H+:=Cell_2,glucose:=Cell_2,glucose_channel:=Cell_2,glucose_in:=Cell_2,O2:=Cell_2,O2_in:=Cell_2,Pyruvate:=Cell_2,Pyruvate-:=Cell_2,Pyruvate_created:=Cell_2,ATP:=Cell_2,ADP:=Cell_2,Pi:=Cell_2,Pi-:=Cell_2,NAD+:=Cell_2,NADH:=Cell_2,Lactic:=Cell_2,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,H2O::Cell_1::Mito_2,OH-::Cell_1::Mito_2,H+::Cell_1::Mito_2,O2::Cell_1::Mito_2,O2_in::Cell_1::Mito_2,CO2::Cell_1::Mito_2,ATP::Cell_1::Mito_2,ATP_created::Cell_1::Mito_2,ADP::Cell_1::Mito_2,Pi::Cell_1::Mito_2,NAD+::Cell_1::Mito_2,NADH::Cell_1::Mito_2,NADH_created::Cell_1::Mito_2,Pyruvate::Cell_1::Mito_2,Pyruvate_trans::Cell_1::Mito_2,Pyruvate-::Cell_1::Mito_2,Pyruvate-_in::Cell_1::Mito_2,CoA-SH::Cell_1::Mito_2,Acetyl_CoA::Cell_1::Mito_2,FAD::Cell_1::Mito_2,GDP::Cell_1::Mito_2,GTP::Cell_1::Mito_2,FADH2::Cell_1::Mito_2,FADH2_created::Cell_1::Mito_2,ADP_ATP_trans::Cell_1::Mito_2,NADH_shuttle::Cell_1::Mito_2,Pi_trans::Cell_1::Mito_2,H2O::Cell_1::Mito_3,OH-::Cell_1::Mito_3,H+::Cell_1::Mito_3,O2::Cell_1::Mito_3,O2_in::Cell_1::Mito_3,CO2::Cell_1::Mito_3,ATP::Cell_1::Mito_3,ATP_created::Cell_1::Mito_3,ADP::Cell_1::Mito_3,Pi::Cell_1::Mito_3,NAD+::Cell_1::Mito_3,NADH::Cell_1::Mito_3,NADH_created::Cell_1::Mito_3,Pyruvate::Cell_1::Mito_3,Pyruvate_trans::Cell_1::Mito_3,Pyruvate-::Cell_1::Mito_3,Pyruvate-_in::Cell_1::Mito_3,CoA-SH::Cell_1::Mito_3,Acetyl_CoA::Cell_1::Mito_3,FAD::Cell_1::Mito_3,GDP::Cell_1::Mito_3,GTP::Cell_1::Mito_3,FADH2::Cell_1::Mito_3,FADH2_created::Cell_1::Mito_3,ADP_ATP_trans::Cell_1::Mito_3,NADH_shuttle::Cell_1::Mito_3,Pi_trans::Cell_1::Mito_3
5600,10000000848523,151477,151477,9656600,20000,9999822866126,0,639708,24602,50,23163600,20000,57397200,0,19578782,46277996,21668822,178331178,207749778,0,570248,9429752,22819144,9999880879048,0,4,13169802,50,23169800,54562800,54562800,0,10000000,19999996,779044,199220956,199220956,0,0,10000000,9999996,100001034100,0,1394,15945758,0,5155464,438,17523838,9999562,200062,5389706,4610294,0,0,50,294,1291920,9996320,3680,9742868,10000000,0,257132,1287946,2000,2000,2000,100001039391,0,1190,16316508,0,5180510,188,17609688,9999812,191253,6063610,3936390,0,0,50,394,1298040,9996642,3358,9741576,9999641,359,258424,1294288,2000,2000,2000,100001033249,0,1554,15828104,0,5146214,44,17491844,9999956,188703,4513446,5486554,0,0,50,168,1290110,9995482,4518,9743508,9999647,353,256492,1285424,2000,2000,2000
5700,10000000850782,149218,149218,9751100,20000,9999820700192,0,634328,21802,50,23615300,0,58377500,0,19931622,47186996,21756388,178243612,207660812,0,530638,9469362,23276334,9999880805392,0,4,13623602,50,23623600,55582500,55582500,0,10000000,19999996,705388,199294612,199294612,0,0,10000000,9999996,100001061292,0,1372,16085764,0,5288932,4,17977704,9999996,200796,5317128,4682872,0,0,50,123,1325470,9995848,4152,9736317,10000000,0,263683,1321195,2000,2000,2000,100001066636,0,77,16697256,0,5311817,4616,18059916,9995384,196084,5870623,4129377,0,0,50,332,1330810,9996635,3365,9735235,10000000,0,264765,1327113,2000,2000,2000,100001058180,0,2138,16069684,0,5277498,24,17936224,9999976,181276,4367362,5632638,0,0,50,201,1322760,9995754,4246,9736759,10000000,0,263241,1318313,2000,2000,2000
5800,10000000852905,147095,147095,9844400,20000,9999818522795,0,612488,29020,50,24070500,0,59138400,0,20268014,48082960,21835155,178164845,207571345,0,376476,9623524,23735236,9999880738211,0,2,14075102,50,24075100,56821600,56821600,0,9999999,19999996,638207,199361793,199361793,0,1,9999999,9999997,100001088052,0,1622,16206240,0,5422222,40,18430040,9999960,200360,5182078,4817922,0,0,50,179,1359150,9995446,4554,9729703,10000000,0,270297,1354417,2000,2000,2000,100001091914,0,1336,16879734,0,5443446,74,18503174,9999926,199688,5721464,4278536,0,0,50,421,1363900,9996510,3490,9728433,9999662,338,271567,1359989,2000,2000,2000,100001088200,0,1,16288380,0,5410701,80,18396380,9999920,192920,4369299,5630701,0,0,50,189,1356660,9994939,5061,9730730,10000000,0,269270,1351410,2000,2000,2000
5900,10000000855047,144953,144953,9942400,20000,9999816337267,0,612124,21249,50,24520400,0,60158200,0,20624703,48998302,21954869,178045131,207480631,0,537787,9462213,24193089,9999880677376,0,0,14527202,50,24527200,57801800,57801800,0,9999998,19999996,577372,199422628,199422628,0,2,9999998,9999998,100001116304,0,9,16523124,0,5558969,5964,18900464,9994036,194336,5129191,4870809,0,0,50,187,1392570,9996479,3521,9722930,10000000,0,277070,1388862,2000,2000,2000,100001119320,0,848,17137954,0,5579258,94,18966594,9999906,172826,5508152,4491848,0,0,50,431,1397650,9996794,3206,9721669,9999720,280,278331,1394013,2000,2000,2000,100001114628,0,1,16486752,0,5546581,72,18858372,9999928,190928,4018799,5981201,0,0,50,410,1390290,9995687,4313,9723749,10000000,0,276251,1385567,2000,2000,2000
6000,10000000857125,142875,142875,10037000,20000,9999814141636,0,607762,21807,50,24973600,0,61138700,0,20974024,49903586,22004422,177995578,207399778,0,451026,9548974,24647912,9999880622634,0,0,14979401,50,24979400,58821300,58821300,0,9999999,19999998,522632,199477368,199477368,0,1,9999999,9999999,100001141809,0,1665,16765582,0,5690195,4302,19341002,9995698,190049,5127535,4872465,0,0,50,197,1426060,9995581,4419,9716262,9999651,349,283738,1421444,2000,2000,2000,100001145828,0,1353,17358680,0,5712053,80,19416380,9999920,200020,5300747,4699253,0,0,50,456,1431500,9995959,4041,9715137,10000000,0,284863,1427003,2000,2000,2000,100001141716,0,8,16764644,0,5683768,18584,19324784,9981416,182416,3861992,6138008,0,0,50,169,1424090,9996028,3972,9716803,10000000,0,283197,1419949,2000,2000,2000
6100,10000000859174,140826,140826,10127200,20000,9999811938372,0,582616,29835,50,25425900,0,62118400,0,21303723,50792130,22090602,177909398,207313598,0,604627,9395373,25104757,9999880572627,0,0,15436901,50,25436900,59841600,59841600,0,9999999,19999998,472625,199527375,199527375,0,1,9999999,9999999,100001167456,0,2675,16925136,0,5825615,96,19797996,9999904,195204,4846925,5153075,0,0,50,219,1460030,9995457,4543,9709320,10000000,0,290680,1455268,2000,2000,2000,100001175185,0,2,17633420,0,5852302,20,19897820,9999980,200035,5088298,4911702,0,0,50,108,1465720,9996618,3382,9708230,9999655,345,291770,1462230,2000,2000,2000,100001167538,0,1692,17066132,0,5815972,4152,19768552,9995848,195546,3768408,6231592,0,0,50,178,1457900,9995028,4972,9710106,9999598,402,289894,1452750,2000,2000,2000
6200,10000000861151,138849,138849,10222400,20000,9999809725913,0,582844,26218,50,25879800,0,63158200,0,21658904,51707164,22177477,177822523,207247523,0,417696,9582304,25562160,9999880527763,0,0,15887801,50,25887800,60801800,60801800,0,9999999,19999998,427761,199572239,199572239,0,1,9999999,9999999,100001196148,0,1222,17201400,0,5963222,0,20270800,10000000,185800,4805578,5194422,0,0,50,457,1494240,9996030,3970,9702587,10000000,0,297413,1489813,2000,2000,2000,100001202084,0,3,17854776,0,5983043,10836,20342336,9989164,189264,4860497,5139503,0,0,50,390,1499510,9995521,4479,9701967,10000000,0,298033,1494641,2000,2000,2000,100001194289,0,2223,17362834,0,5955833,174,20242274,9999826,188377,3767777,6232223,0,0,50,211,1492350,9995759,4241,9702824,9999451,549,297176,1487898,2000,2000,2000
6300,10000000863043,136957,136957,10314700,20000,9999807504218,0,585976,21112,50,26333200,0,64357900,0,22015996,52624176,22287094,177712906,207124706,0,527124,9472876,26019100,9999880486756,0,0,16342101,50,26342100,61602100,61602100,0,9999999,19999998,386754,199613246,199613246,0,1,9999999,9999999,100001223775,0,1575,17618824,0,6101535,164,20739864,9999836,199693,4688425,5311575,0,0,50,165,1528560,9995985,4015,9695612,9999657,343,304388,1524380,2000,2000,2000,100001229102,0,180,18091964,0,6120740,4,20809904,9999996,200394,4437520,5562480,0,0,50,369,1533680,9995832,4168,9694969,9999998,2,305031,1529143,2000,2000,2000,100001222213,0,1915,17660236,0,6092855,96,20709196,9999904,186867,3738185,6261815,0,0,50,399,1526840,9995697,4303,9696050,9999363,637,303950,1522138,2000,2000,2000
6400,10000000864849,135151,135151,10402400,20000,9999805273566,0,581286,22027,50,26790600,0,65377900,0,22366676,53537146,22348812,177651188,207049888,0,544684,9455316,26477930,9999880450013,0,0,16797001,50,26797000,62582100,62582100,0,9999999,19999998,350011,199649989,199649989,0,1,9999999,9999999,100001252724,0,24,17854098,0,6241194,10478,21219978,9989522,189922,4585876,5414124,0,0,50,336,1563270,9996486,3514,9688814,10000000,0,311186,1559420,2000,2000,2000,100001256452,0,351,18391950,0,6254101,50,21262750,9999950,200350,4190449,5809551,0,0,50,455,1567770,9994947,5053,9688488,10000000,0,311512,1562262,2000,2000,2000,100001252081,0,502,17898118,0,6228472,9198,21175098,9990802,190861,3618898,6381102,0,0,50,221,1561500,9994452,5548,9689863,9999559,441,310137,1555731,2000,2000,2000
6500,10000000866690,133310,133310,10493900,20000,9999803035266,0,553334,28649,50,27242600,0,66199100,0,22694328,54427902,22391668,177608332,207014132,0,604582,9395418,26937284,9999880416930,0,0,17253501,50,27253500,63760900,63760900,0,9999999,19999998,316928,199683072,199683072,0,1,9999999,9999999,100001278404,0,1799,18016500,0,6373299,100,21663100,9999900,200500,4467201,5532799,0,0,50,388,1597390,9995097,4903,9682201,10000000,0,317799,1592099,2000,2000,2000,100001284368,0,344,18529438,0,6392114,15418,21732018,9984582,185082,4056256,5943744,0,0,50,573,1602620,9994642,5358,9681665,10000000,0,318335,1596689,2000,2000,2000,100001277816,0,1696,18174772,0,6369076,192,21649092,9999808,192908,3377504,6622496,0,0,50,234,1596280,9994964,5036,9682466,10000000,0,317534,1591010,2000,2000,2000
6600,10000000868547,131453,131453,10580700,20000,9999800792770,0,558120,26054,50,27700600,20000,67259700,0,23052426,55349092,22534562,177465438,206871738,0,461694,9538306,27395486,9999880387014,0,0,17708701,50,27708700,64700300,64700300,0,9999999,19999998,287012,199712988,199712988,0,1,9999999,9999999,100001306838,0,1113,18251290,0,6515463,90,22148790,9999910,200096,4346387,5653613,0,0,50,389,1632080,9996233,3767,9674946,9999686,314,325054,1627924,2000,2000,2000,100001313140,0,16,18723548,0,6534936,28,22218728,9999972,185572,4012184,5987816,0,0,50,197,1637810,9994828,5172,9674543,10000000,0,325457,1632441,2000,2000,2000,100001307315,0,296,18529552,0,6509876,7272,22132572,9992728,200013,3224704,6775296,0,0,50,536,1631290,9995620,4380,9675542,9999685,315,324458,1626374,2000,2000,2000
6700,10000000870294,129706,129706,10666200,20000,9999798536513,0,566670,19085,50,28157900,100,68399800,0,23416200,56277630,22632243,177367757,206777257,0,548750,9451250,27855480,9999880360009,0,0,18165901,50,28165900,65560200,65560200,0,9999999,19999998,260007,199739993,199739993,0,1,9999999,9999999,100001334956,0,1239,18647244,0,6655499,84,22624484,9999916,200316,4000961,5999039,0,0,50,128,1667260,9995657,4343,9668063,10000000,0,331937,1662789,2000,2000,2000,100001339144,0,1437,18979914,0,6675747,54,22692654,9999946,189646,3892363,6107637,0,0,50,154,1672630,9995281,4719,9667105,10000000,0,332895,1667757,2000,2000,2000,100001332194,0,2753,18786954,0,6650163,94,22601194,9999906,200004,3130347,6869653,0,0,50,397,1666060,9995837,4163,9667982,9999698,302,332018,1661500,2000,2000,2000
6800,10000000871992,128008,128008,10757000,20000,9999796271820,0,545550,21089,50,28609800,0,69499800,0,23751016,57177422,22676342,177323658,206778758,0,580414,9419586,28315936,9999880335379,0,0,18623201,50,28623200,66460200,66460200,0,9999999,19999998,235377,199764623,199764623,0,1,9999999,9999999,100001360972,0,2692,19006956,0,6790932,516,23080016,9999484,200020,3796608,6203392,0,0,50,428,1701650,9995348,4652,9661078,9999636,364,338922,1696570,2000,2000,2000,100001368424,0,18,19253886,0,6817208,10346,23178446,9989654,179754,3657982,6342018,0,0,50,485,1707790,9995996,4004,9660137,10000000,0,339863,1703301,2000,2000,2000,100001363220,0,388,19002834,0,6788498,74,23079574,9999926,153826,3100412,6899588,0,0,50,166,1701030,9995014,4986,9661744,10000000,0,338256,1695878,2000,2000,2000
6900,10000000873543,126457,126457,10841800,20000,9999794005501,0,537134,24239,50,29067300,0,70379900,0,24095668,58086122,22744323,177255677,206654777,0,454172,9545828,28774494,9999880313044,0,0,19080901,50,29080900,67580100,67580100,0,9999999,19999998,213042,199786958,199786958,0,1,9999999,9999999,100001390176,0,1904,19142470,0,6931454,370,23560470,9999630,200030,3796796,6203204,0,0,50,139,1736880,9994830,5170,9654339,10000000,0,345661,1731571,2000,2000,2000,100001396996,0,1,19490576,0,6956041,9336,23650536,9990664,191064,3534799,6465201,0,0,50,478,1743080,9995211,4789,9653395,10000000,0,346605,1737813,2000,2000,2000,100001390924,0,532,19259354,0,6927442,94,23551494,9999906,200006,2900168,7099832,0,0,50,334,1736000,9994926,5074,9654790,10000000,0,345210,1730592,2000,2000,2000
7000,10000000875134,124866,124866,10923500,20000,9999791726423,0,545866,23609,50,29529100,0,71320300,0,24456384,59010982,22831005,177168995,206557195,0,540676,9459324,29232558,9999880293033,0,0,19537401,50,29537400,68639700,68639700,0,9999999,19999998,193031,199806969,199806969,0,1,9999999,9999999,100001419756,0,15,19415112,0,7075495,9732,24056632,9990268,200868,3664385,6335615,0,0,50,500,1772130,9996325,3675,9647141,10000000,0,352859,1767955,2000,2000,2000,100001425640,0,36,19705830,0,7097486,7030,24131330,9992970,193670,3251964,6748036,0,0,50,189,1778450,9994814,5186,9646415,10000000,0,353585,1773075,2000,2000,2000,100001418376,0,1703,19456276,0,7067243,436,24022836,9999564,200064,2762797,7237203,0,0,50,171,1771460,9994029,5971,9647790,10000000,0,352210,1765318,2000,2000,2000
7100,10000000876704,123296,123296,11007800,20000,9999789443043,0,534294,22695,50,29988400,0,72360500,0,24804332,59931410,22922553,177077447,206486947,0,452648,9547352,29698558,9999880274810,0,0,19993801,50,29993800,69599500,69599500,0,9999999,19999998,174808,199825192,199825192,0,1,9999999,9999999,100001448819,0,13,19571606,0,7215003,166,24530966,9999834,196463,3531587,6468413,0,0,50,432,1807530,9995537,4463,9640363,9999629,371,359637,1802635,2000,2000,2000,100001451313,0,2156,19941388,0,7240676,68,24610968,9999932,200011,3193444,6806556,0,0,50,408,1813910,9995556,4444,9638646,9999679,321,361354,1809058,2000,2000,2000,100001449441,0,6,19850726,0,7207796,86,24506486,9999914,192573,2587294,7412706,0,0,50,295,1807080,9993552,6448,9641221,9999559,441,358779,1800337,2000,2000,2000
7200,10000000878229,121771,121771,11089900,20000,9999787149660,0,516068,27231,50,30445500,0,73440800,0,25140473,60836538,22977198,177022802,206483802,0,402697,9597303,30160235,9999880258088,0,0,20454601,50,30454600,70519200,70519200,0,9999999,19999998,158086,199841914,199841914,0,1,9999999,9999999,100001477364,0,324,19886486,0,7357014,146,25012746,9999854,191454,3311176,6688824,0,0,50,184,1843450,9994650,5350,9633422,10000000,0,366578,1837916,2000,2000,2000,100001480980,0,1419,20257516,0,7380059,176,25087376,9999824,158424,3040581,6959419,0,0,50,292,1849560,9994329,5671,9632131,10000000,0,367869,1843597,2000,2000,2000,100001474716,0,1940,20045366,0,7352330,126,24991326,9999874,188674,2565560,7434440,0,0,50,554,1842820,9994422,5578,9633390,10000000,0,366610,1836688,2000,2000,2000
7300,10000000879715,120285,120285,11168900,20000,9999784850380,0,530176,20423,50,30906800,0,74400100,0,25507165,61772754,23070634,176929366,206347266,0,492635,9507365,30621289,9999880243051,0,0,20914301,50,30914300,71559900,71559900,0,9999999,19999998,143049,199856951,199856951,0,1,9999999,9999999,100001505972,0,611,20240434,0,7499721,3774,25496974,9996226,186926,3086689,6913311,0,0,50,299,1879550,9994239,5761,9626332,10000000,0,373668,1873490,2000,2000,2000,100001510277,0,1136,20450706,0,7524126,166,25578166,9999834,194557,2909964,7090036,0,0,50,470,1885580,9994562,5438,9624926,9999623,377,375074,1879672,2000,2000,2000,100001505804,0,1417,20199870,0,7494467,70,25476370,9999930,195758,2356083,7643917,0,0,50,199,1879170,9992861,7139,9626778,9999528,472,373222,1871832,2000,2000,2000
7400,10000000881162,118838,118838,11245300,20000,9999782541768,0,520630,21517,50,31366800,0,75699500,0,25853468,62690566,23147334,176852666,206253766,0,604802,9395198,31084968,9999880229373,0,0,21377901,50,31377900,72260500,72260500,0,9999999,19999998,129371,199870629,199870629,0,1,9999999,9999999,100001534932,0,0,20572448,0,7645420,11028,25994428,9988972,187672,3041400,6958600,0,0,50,429,1915420,9995152,4848,9618941,10000000,0,381059,1910143,2000,2000,2000,100001538612,0,1742,20784918,0,7666712,98,26060898,9999902,200002,2584658,7415342,0,0,50,272,1921720,9993640,6360,9617906,10000000,0,382094,1915088,2000,2000,2000,100001533560,0,1277,20572812,0,7639757,32,25970832,9999968,200068,2160523,7839477,0,0,50,445,1914990,9993859,6141,9619292,10000000,0,380708,1908404,2000,2000,2000
7500,10000000882616,117384,117384,11330700,20000,9999780227249,0,504778,23706,50,31823900,0,76679200,0,26193373,63600388,23172037,176827963,206237963,0,534717,9465283,31547805,9999880217092,0,0,21835401,50,31835400,73280800,73280800,0,9999999,19999998,117090,199882910,199882910,0,1,9999999,9999999,100001563817,0,1,20849580,0,7783701,180,26464580,9999820,193819,2915299,7084701,0,0,50,267,1950750,9993923,6077,9612334,9999999,1,387666,1944406,2000,2000,2000,100001569969,0,1,21058804,0,7808161,444,26547744,9999556,194955,2405099,7594901,0,0,50,217,1957760,9992663,7337,9611426,9999999,1,388574,1950206,2000,2000,2000,100001561975,0,2322,20751084,0,7776682,124,26432824,9999876,200017,2089978,7910022,0,0,50,555,1950700,9992034,7966,9612693,9999541,459,387307,1942179,2000,2000,2000
7600,10000000883927,116073,116073,11410000,20000,9999777905725,0,516120,19402,50,32283600,0,77578900,0,26553398,64528396,23289121,176710879,206143979,0,555042,9444958,32006138,9999880206006,0,0,22296401,50,32296400,74381100,74381100,0,9999999,19999998,106004,199893996,199893996,0,1,9999999,9999999,100001592092,0,175,21022594,0,7928685,34,26956934,9999966,171066,2907225,7092775,0,0,50,385,1986730,9994435,5565,9604922,10000000,0,395078,1980780,2000,2000,2000,100001597104,0,2016,21248798,0,7960186,1378,27057778,9998622,180970,2065384,7934616,0,0,50,253,1994750,9994066,5934,9603071,9999448,552,396929,1988563,2000,2000,2000,100001593500,0,13,21018880,0,7927713,12480,26954180,9987520,200420,1947887,8052113,0,0,50,222,1987380,9993027,6973,9605355,10000000,0,394645,1980185,2000,2000,2000
7700,10000000885283,114717,114717,11490300,20000,9999775575818,0,498924,24791,50,32744900,0,78499400,0,26892481,65440218,23328136,176671864,206071564,0,481529,9518471,32470647,9999880195938,0,0,22754801,50,32754800,75460600,75460600,0,9999999,19999998,95936,199904064,199904064,0,1,9999999,9999999,100001620972,0,4,21276752,0,8071584,10772,27443372,9989228,189328,2749096,7250904,0,0,50,249,2022390,9994340,5660,9597835,10000000,0,402165,2016481,2000,2000,2000,100001626156,0,1196,21363980,0,8100896,80,27538980,9999920,200020,1866104,8133896,0,0,50,627,2030660,9993588,6412,9596319,10000000,0,403681,2023621,2000,2000,2000,100001622464,0,510,21313438,0,8071280,18,27440618,9999982,200082,1931990,8068010,0,0,50,355,2024040,9992180,7820,9598289,10000000,0,401711,2015865,2000,2000,2000
7800,10000000886626,113374,113374,11573700,20000,9999773241042,0,487548,26661,50,33202800,0,79519700,0,27232783,66352278,23403820,176596180,206014980,0,384487,9615513,32932365,9999880186612,0,0,23213501,50,33213500,76440300,76440300,0,9999999,19999998,86610,199913390,199913390,0,1,9999999,9999999,100001649313,0,826,21488408,0,8219646,88,27943988,9999912,180639,2510474,7489526,0,0,50,422,2059160,9994898,5102,9590128,9999727,273,409872,2053636,2000,2000,2000,100001656992,0,277,21717544,0,8244537,84,28030484,9999916,200016,1760923,8239077,0,0,50,573,2067270,9992583,7417,9589572,10000000,0,410428,2059280,2000,2000,2000,100001647870,0,3676,21505970,0,8220226,70,27936270,9999930,199672,1919424,8080576,0,0,50,485,2060700,9993122,6878,9589973,9999642,358,410027,2053337,2000,2000,2000
7900,10000000887903,112097,112097,11657800,20000,9999770904121,0,489958,24034,50,33659800,0,80699300,0,27583585,67271532,23444553,176555447,205975347,0,539455,9460545,33390787,9999880178407,0,0,23672401,50,33672400,77260700,77260700,0,9999999,19999998,78405,199921595,199921595,0,1,9999999,9999999,100001679126,0,1391,21704682,0,8359921,2,28419002,9999998,199636,2015609,7984391,0,0,50,448,2095940,9992651,7349,9583563,9999538,462,416437,2088143,2000,2000,2000,100001684200,0,1742,22009460,0,8392642,260,28529060,9999740,188040,1666858,8333142,0,0,50,628,2103860,9993238,6762,9581710,10000000,0,418290,2096470,2000,2000,2000,100001680004,0,1933,21920004,0,8361093,44,28421144,9999956,191656,1892267,8107733,0,0,50,258,2097360,9990895,9105,9583835,10000000,0,416165,2087997,2000,2000,2000
8000,10000000889144,110856,110856,11732600,20000,9999768558599,0,488920,23703,50,34124800,0,81799000,0,27938097,68202194,23533793,176466207,205879807,0,567243,9432757,33856637,9999880170938,0,0,24132601,50,34132600,78161000,78161000,0,9999999,19999998,70936,199929064,199929064,0,1,9999999,9999999,100001708204,0,2084,22014974,0,8510294,14,28927914,9999986,196594,2014316,7985684,0,0,50,291,2133080,9993046,6954,9575807,9999308,692,424193,2125835,2000,2000,2000,100001716425,0,554,22242972,0,8534934,4692,29016892,9995308,188367,1531046,8468954,0,0,50,440,2140670,9991338,8662,9575308,9999559,441,424692,2131568,2000,2000,2000,100001708189,0,2094,22209692,0,8511774,12,28932912,9999988,195011,1537106,8462894,0,0,50,689,2133710,9993230,6770,9575685,9999423,577,424315,2126251,2000,2000,2000
8100,10000000890328,109672,109672,11812100,20000,9999766203413,0,485680,20681,50,34585900,0,82779000,0,28289869,69130438,23586051,176413949,205813149,0,538141,9461859,34322379,9999880164130,0,0,24592001,50,34592000,79181000,79181000,0,9999999,19999998,64128,199935872,199935872,0,1,9999999,9999999,100001737748,0,1779,22208044,0,8654539,84,29419384,9999916,200016,1675521,8324479,0,0,50,364,2169980,9992025,7975,9568911,10000000,0,431089,2161641,2000,2000,2000,100001743641,0,1954,22456188,0,8681474,68,29510368,9999932,199611,1529446,8470554,0,0,50,519,2177090,9991730,8270,9567603,9999579,421,432397,2168301,2000,2000,2000,100001740692,0,269,22523078,0,8654139,558,29423158,9999442,200042,1444831,8555169,0,0,50,695,2171120,9990813,9187,9569536,10000000,0,430464,2161238,2000,2000,2000
8200,10000000891454,108546,108546,11884500,20000,9999763845557,0,483928,19106,50,35049000,0,83778800,0,28643308,70059788,23645945,176354055,205752555,0,586842,9413158,34787930,9999880158008,0,0,25056501,50,35056500,80181200,80181200,0,9999999,19999998,58006,199941994,199941994,0,1,9999999,9999999,100001768660,0,443,22557126,0,8804233,12686,29932886,9987314,187414,1628457,8371543,0,0,50,363,2206930,9992655,7345,9561536,10000000,0,438464,2199222,2000,2000,2000,100001775056,0,442,22692266,0,8819832,5626,29985926,9994374,194474,1074758,8925242,0,0,50,537,2213460,9989380,10620,9561575,10000000,0,438425,2202303,2000,2000,2000,100001770352,0,15,22671918,0,8805985,198,29940298,9999802,201102,1437185,8562815,0,0,50,534,2208160,9991827,8173,9561741,10000000,0,438259,2199453,2000,2000,2000
8300,10000000892596,107404,107404,11956400,20000,9999761482290,0,467602,25756,50,35512800,0,84580000,0,28980295,70974088,23675578,176324422,205749822,0,467455,9532545,35253243,9999880152484,0,0,25520801,50,35520800,81380000,81380000,0,9999999,19999998,52482,199947518,199947518,0,1,9999999,9999999,100001798580,0,478,22690512,0,8948958,132,30424832,9999868,200068,1628422,8371578,0,0,50,359,2243870,9991638,8362,9554547,10000000,0,445453,2235149,2000,2000,2000,100001806976,0,2,22888876,0,8959542,136,30462436,9999864,200064,746198,9253802,0,0,50,782,2251220,9985930,14070,9555540,10000000,0,444460,2236368,2000,2000,2000,100001800276,0,1,22883316,0,8954141,11876,30444076,9988124,162324,1436599,8563401,0,0,50,588,2245460,9991551,8449,9554405,10000000,0,445595,2236423,2000,2000,2000
8400,10000000893723,106277,106277,12027900,20000,9999759113526,0,478584,23751,50,35979700,0,85620000,0,29343901,71911898,23707824,176292176,205728376,0,564359,9435641,35716657,9999880147522,0,0,25982401,50,35982400,82340000,82340000,0,9999999,19999998,47520,199952480,199952480,0,1,9999999,9999999,100001828188,0,6,22942166,0,9095896,5626,30926026,9994374,194474,1375794,8624206,0,0,50,404,2280390,9991984,8016,9547208,10000000,0,452792,2271970,2000,2000,2000,100001835808,0,1731,23245708,0,9099551,188,30932588,9999812,163036,519369,9480631,0,0,50,1103,2288290,9983601,16399,9548776,9999424,576,451224,2270788,2000,2000,2000,100001829002,0,1640,23057718,0,9098610,98,30929698,9999902,199344,1341860,8658140,0,0,50,665,2282660,9990210,9790,9547189,9999542,458,452811,2272205,2000,2000,2000
8500,10000000894814,105186,105186,12107600,20000,9999756743129,0,473124,19393,50,36441500,0,86560100,0,29694579,72844214,23727843,176272157,205688057,0,561231,9438769,36185545,9999880143000,0,0,26440901,50,36440900,83399900,83399900,0,9999999,19999998,42998,199957002,199957002,0,1,9999999,9999999,100001859199,0,3,23116304,0,9239163,244,31413144,9999756,191361,1175497,8824503,0,0,50,648,2317920,9990025,9975,9540535,9999605,395,459465,2307297,2000,2000,2000,100001870032,0,9,23544996,0,9231849,256,31388256,9999744,191744,366291,9633709,0,0,50,1283,2326250,9977327,22673,9544074,10000000,0,455926,2302294,2000,2000,2000,100001856852,0,2627,23268024,0,9249587,64,31439664,9999936,200036,1235673,8764327,0,0,50,708,2319920,9990913,9087,9539267,10000000,0,460733,2310125,2000,2000,2000
