Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3
2700,10000000729549.0,270451,9999883619845.0,0,50,200.0,22926,0.0,613358,22103793,9999894048919.0,0,50,0.0,3953,0.0,262843,13427481,100000354468.0,0,50,85,653,464,87,2000,2000,2000,2000,29,200.0,100000356269.0,0,50,91,555,0,46,2000,2000,2000,2000,29,0.0,100000354258.0,0,50,301,466,214,91,2000,2000,2000,2000,31,0.0,2700,9.999999999e-11,0.000270377876033049,9.99999000001e-07,0.9239774973392124,0.8652781332938149,0.999000999000999,0.24218212492172256,0.999999999999999,0.007087295355896755,0.0009989893842265274,9.99999000001e-07,0.8401754234552156,0.865201860214329,0.999000999000999,0.29975403213440954,0.999999999999999,0.008255844022513854,0.000998990426383195,9.99999000001e-07,0.4663820704375667,0.4884640981084937,0.8244056985985588,0.5046155285999648,0.9999999999000003,0.9992711863543777,0.9999652553548578,0.99999789171085,0.9999999999490756,0.9999999974905708,0.995019282611351,0.9999999999999,9.99999000001e-07,0.48293691830403307,0.48818065830613183,0.8222104720873433,0.4951551153814203,0.9999999999000003,0.9994566795574947,0.9999759316412926,0.999997883949216,0.9999999999490237,0.9999999974727525,0.995019283055097,0.9999999999999,9.99999000001e-07,0.4769874476987448,0.4881738472804936,0.8214233192929851,0.4974565975985612,0.9999999999000003,0.999526979884307,0.999979287326053,0.9999978278317987,0.9999999999491274,0.9999999974940207,0.9950192825201788,0.9999999999999
2800,10000000736683.0,263392,9999881404972.0,0,50,200.0,27159,0.0,581483,21761756,9999892776204.0,0,50,0.0,2417,0.0,174513,12322298,100000373696.0,0,50,55,549,0,106,2000,2000,2000,2000,1,0.0,100000376444.0,0,50,570,379,0,52,2000,2000,2000,2000,93,200.0,100000375111.0,0,50,69,581,481,40,2000,2000,2000,2000,36,0.0,2800,9.999999999e-11,0.00026332264292243537,9.99999000001e-07,0.9202535299774955,0.8676373262739907,0.999000999000999,0.18991049435338442,0.999999999999999,0.00775590761987348,0.0009989891653673596,9.99999000001e-07,0.7768952746419169,0.8675584398384213,0.999000999000999,0.39093688925931924,0.999999999999999,0.008259300419748693,0.0009989902980339193,9.99999000001e-07,0.5166747220879652,0.4965368785729519,0.8239564900369555,0.49484380308059017,0.9999999999000003,0.9993412001081332,0.9999507617176053,0.9999979512354008,0.9999999999493144,0.999999997406187,0.9950192931009203,0.9999999999999,9.99999000001e-07,0.0029910269192422734,0.4965305416153254,0.8198350403134608,0.4817268402839547,0.9999999999000003,0.9995295007529842,0.999976847733942,0.9999978528857566,0.99999999994932,0.9999999972404994,0.9950192936709553,0.9999999999999,9.99999000001e-07,0.4807892004153686,0.49652319054462496,0.8209611939661274,0.495886023542311,0.9999999999000003,0.9995099691129727,0.999975397087257,0.9999978680991224,0.9999999999493144,0.9999999974046992,0.9950192937836833,0.9999999999999
2900,10000000743308.0,256692,9999879263964.0,0,50,200.0,23479,0.0,560902,21513020,9999891598165.0,0,50,1.0,1293,0.0,115958,11263017,100000393836.0,0,50,297,306,399,144,2000,2000,2000,2000,36,0.0,100000395632.0,0,50,431,284,404,142,2000,2000,2000,2000,0,0.0,100000393752.0,0,50,444,331,155,92,2000,2000,2000,2000,1,199.0,2900,9.999999999e-11,0.00025662612612643236,9.99999000001e-07,0.9175751261512695,0.8699254672927588,0.999000999000999,0.29130172375294916,0.999999999999999,0.007652421824156946,0.0009989889495082883,9.99999000001e-07,0.6980275157327664,0.8698458975426906,0.999000999000999,0.45621165509377437,0.999999999999999,0.008262034703178326,0.0009989901804652716,9.99999000001e-07,0.5906672124437168,0.5052558648454013,0.821171563010134,0.4802221710798012,0.9999999999000004,0.9994367519410218,0.9999720435353329,0.9999978891472371,0.9999999999496928,0.9999999969860336,0.9950193014150379,0.9999999999999,9.99999000001e-07,0.5131450827653359,0.5052504798080847,0.8189118060508548,0.4728428550528839,0.9999999999000004,0.9995647228506411,0.9999808678594742,0.9999978129021733,0.9999999999496476,0.9999999971196,0.995019301302618,0.9999999999999,9.99999000001e-07,0.45355191256830596,0.505246318562594,0.8191183142534405,0.47695116612336524,0.9999999999000004,0.9995416940149636,0.9999824057344922,0.9999977928614285,0.9999999999497434,0.9999999969817571,0.9950193008805654,0.9999999999999
3000,10000000749682.0,250318,9999877126502.0,0,50,1.0,32921,0.0,543822,21271960,9999890522210.0,0,50,200.0,885,0.0,76712,10267444,100000413760.0,0,50,290,439,408,167,2000,2000,2000,2000,0,0.0,100000416958.0,0,50,297,681,0,49,2000,2000,2000,2000,17,1.0,100000414856.0,0,50,103,716,0,45,2000,2000,2000,2000,16,0.0,3000,9.999999999e-11,0.0002502553565796517,9.99999000001e-07,0.9150946440003328,0.8720687758261159,0.999000999000999,0.1491154998646125,0.999999999999999,0.008355880497668805,0.000998988736188935,9.99999000001e-07,0.6047836981179799,0.8719967231161118,0.999000999000999,0.5024248484680619,0.999999999999999,0.008262778430799523,0.000998990073084638,9.99999000001e-07,0.625748502994012,0.5131761077154333,0.821068593115965,0.46732796877979416,0.9999999999000004,0.9995035964255964,0.9999719960546042,0.9999979070724412,0.9999999999500193,0.9999999966315971,0.9950193086972368,0.9999999999999,9.99999000001e-07,0.1987179487179487,0.5132887265695976,0.8187508595494168,0.469877561732799,0.9999999999000004,0.999515340405235,0.9999646171770037,0.9999978783225437,0.9999999999499692,0.9999999967980676,0.9950193087470693,0.9999999999999,9.99999000001e-07,0.5155038759689923,0.5131708937145445,0.8191128049452676,0.46442282141989083,0.9999999999000004,0.9995395780964585,0.9999399869699681,0.999997924717367,0.9999999999500692,0.9999999966302849,0.9950193086972368,0.9999999999999
3100,10000000755806.0,244256,9999875008879.0,0,50,200.0,27380,0.0,527884,21071919,9999889543454.0,0,50,0.0,372,0.0,50869,9341042,100000435943.0,0,50,60,606,267,183,2000,2000,2000,2000,0,0.0,100000439172.0,0,50,326,634,0,111,2000,2000,2000,2000,36,0.0,100000435600.0,0,50,105,700,302,42,2000,2000,2000,2000,14,200.0,3100,9.999999999e-11,0.0002441963535754611,9.99999000001e-07,0.912643156028059,0.8740728614423694,0.999000999000999,0.2021571263991467,0.999999999999999,0.00844602016103387,0.0009989885248495199,9.99999000001e-07,0.5023984395215063,0.8741425964382354,0.999000999000999,0.5339187911296567,0.999999999999999,0.008263956429947124,0.0009989899754044938,9.99999000001e-07,0.4972347913524384,0.5211676461022856,0.8226039377134008,0.44424523512871716,0.9999999999000004,0.9994314583139393,0.9999355012757551,0.9999979071079407,0.9999999999503285,0.999999996186612,0.995019315158577,0.9999999999999,9.99999000001e-07,0.001996007984031936,0.5210261153326007,0.8167262878624948,0.44356005163972106,0.9999999999000004,0.9995471376199943,0.9999663694186388,0.9999978736841237,0.9999999999503313,0.9999999961018479,0.9950193152704387,0.9999999999999,9.99999000001e-07,0.08592321755027421,0.5212732522967035,0.8175630599497719,0.45372396523452346,0.9999999999000004,0.999551665615585,0.9999752630241041,0.9999978805228054,0.9999999999502819,0.9999999964561628,0.995019315158577,0.9999999999999
3200,10000000761561.0,238439,9999872910835.0,0,50,200.0,20143,0.0,515506,20933565,9999888651024.0,0,50,0.0,142,0.0,33610,8483534,100000455501.0,0,50,251,627,0,20,2000,2000,2000,2000,0,0.0,100000460594.0,0,50,288,555,446,95,2000,2000,2000,2000,6,0.0,100000454791.0,0,50,511,451,195,171,2000,2000,2000,2000,0,200.0,3200,9.999999999e-11,0.0002383821603960573,9.99999000001e-07,0.9115836083083115,0.8761211040087211,0.999000999000999,0.12085555237771373,0.999999999999999,0.008917756950229463,0.000998988315464095,9.99999000001e-07,0.40017035162013986,0.8760550811219493,0.999000999000999,0.554595366020609,0.999999999999999,0.008264259955916946,0.0009989898863397102,9.99999000001e-07,0.17149958574979285,0.5290743825129118,0.8209290860618381,0.4334338627102676,0.9999999999000004,0.999488971396005,0.9999693462267094,0.999997893510574,0.9999999999506225,0.9999999959520267,0.9950193195684862,0.9999999999999,9.99999000001e-07,0.006951340615690169,0.5290695035017451,0.8142273397115243,0.42307602258639737,0.9999999999000004,0.9995491708406449,0.999978967673393,0.9999978289154786,0.9999999999505789,0.9999999954612628,0.9950193189357092,0.9999999999999,9.99999000001e-07,0.4196169471851422,0.5289746531840371,0.8147848983422662,0.41325210899573683,0.9999999999000004,0.9995607949891329,0.9999732510227186,0.9999978144956325,0.9999999999505738,0.9999999955966224,0.9950193189357092,0.9999999999999
3300,10000000767180.0,232874,9999870806678.0,0,50,0.0,22441,0.0,507339,20797591,9999887843266.0,0,50,200.0,165,0.0,22211,7698580,100000476484.0,0,50,403,704,585,122,2000,2000,2000,2000,0,0.0,100000481500.0,0,50,328,1015,171,68,2000,2000,2000,2000,23,0.0,100000477443.0,0,50,330,890,247,0,2000,2000,2000,2000,36,0.0,3300,9.999999999e-11,0.0002328197823260106,9.99999000001e-07,0.9097876762748806,0.8780205169490491,0.999000999000999,0.13953584523156626,0.999999999999999,0.008946266626723548,0.000998988107553918,9.99999000001e-07,0.30758471700987383,0.8779594825482061,0.999000999000999,0.5677228082322889,0.999999999999999,0.008264264463761984,0.0009989898057252181,9.99999000001e-07,0.5350999535099954,0.5366721019662385,0.8209887376614328,0.39403368551895984,0.9999999999000004,0.999480469701862,0.9999713802039605,0.999997888118453,0.9999999999509195,0.9999999947750939,0.995019323133346,0.9999999999999,9.99999000001e-07,0.4072317723770006,0.5366648029780591,0.8139141426186633,0.3931086457598057,0.9999999999000004,0.9995573980873595,0.9999766724137498,0.999997812500554,0.9999999999509159,0.9999999950854251,0.9950193234776529,0.9999999999999,9.99999000001e-07,0.21135646687697163,0.5366596506126494,0.8141300805697436,0.40176336667315066,0.9999999999000004,0.9995436887612378,0.999967493719431,0.9999977942234052,0.9999999999508677,0.9999999952718565,0.995019323780687,0.9999999999999
3400,10000000772541.0,227459,9999868733791.0,0,50,0.0,26338,0.0,485960,20695502,9999887102701.0,0,50,200.0,100,0.0,14658,6980166,100000499491.0,0,50,77,698,391,6,2000,2000,2000,2000,0,0.0,100000502452.0,0,50,319,1048,280,113,2000,2000,2000,2000,0,0.0,100000498289.0,0,50,513,534,185,56,2000,2000,2000,2000,19,0.0,3400,9.999999999e-11,0.00022740727416882485,9.99999000001e-07,0.9065708706660562,0.8799029615929672,0.999000999000999,0.13175353081586302,0.999999999999999,0.009192465373806441,0.0009989879006484304,9.99999000001e-07,0.2259462806718786,0.8798394655259427,0.999000999000999,0.5746802172214589,0.999999999999999,0.008264350113004576,0.0009989897325083236,9.99999000001e-07,0.001996007984031936,0.5436153360033966,0.8190877668000939,0.37680827476398887,0.9999999999000005,0.9994351062299707,0.9999755461358251,0.999997888868014,0.9999999999512085,0.9999999935230854,0.9950193262946991,0.9999999999999,9.99999000001e-07,0.5305164319248826,0.5437107323159848,0.8116446384943233,0.36120906807577907,0.9999999999000005,0.9994741359735314,0.9999841334517908,0.9999977182040233,0.9999999999512561,0.9999999932148741,0.9950193262946991,0.9999999999999,9.99999000001e-07,0.005964214711729622,0.5437167700330695,0.810597404434438,0.36731462722472386,0.9999999999000005,0.9995227651140592,0.9999768930795994,0.9999977267335052,0.9999999999512578,0.9999999942714026,0.9950193267129435,0.9999999999999
3500,10000000777653.0,222347,9999866674745.0,0,50,200.0,25528,0.0,476985,20612246,9999886443673.0,0,50,0.0,61,0.0,9674,6324229,100000521536.0,0,50,672,613,192,112,2000,2000,2000,2000,0,0.0,100000524988.0,0,50,229,639,464,163,2000,2000,2000,2000,55,0.0,100000520738.0,0,50,430,710,551,162,2000,2000,2000,2000,82,200.0,3500,9.999999999e-11,0.00022229757280158027,9.99999000001e-07,0.9042847872155104,0.8815544790173759,0.999000999000999,0.194460080993682,0.999999999999999,0.0094226218212894,0.0009989876951632009,9.99999000001e-07,0.16159431225581436,0.8814941221084566,0.999000999000999,0.5771422674464092,0.999999999999999,0.008264390683822363,0.0009989896660454144,9.99999000001e-07,0.0029910269192422734,0.5508920384431025,0.8186554530805155,0.33254823728158367,0.9999999999000005,0.9994107176956435,0.9999734874795085,0.9999978785013873,0.9999999999515828,0.9999999914327964,0.9950193288701938,0.9999999999999,9.99999000001e-07,0.6199163816039528,0.5507925389695333,0.8083299315262714,0.31786037070304285,0.9999999999000005,0.9993770159984925,0.9999676592977899,0.9999977462858177,0.9999999999515359,0.9999999909716166,0.9950193292557121,0.9999999999999,9.99999000001e-07,0.6183206106870229,0.550898089300412,0.8117521457891202,0.30080239800174463,0.9999999999000005,0.9994661805419642,0.9999769707443122,0.9999977628437956,0.9999999999514889,0.9999999915408081,0.9950193295092117,0.9999999999999
3600,10000000782483.0,217570,9999864619013.0,0,50,200.0,25924,0.0,462339,20546539,9999885841566.0,0,50,1.0,56,0.0,6372,5728774,100000543196.0,0,50,437,1306,0,1,2000,2000,2000,2000,0,0.0,100000547180.0,0,50,74,1062,349,0,2000,2000,2000,2000,84,0.0,100000540768.0,0,50,426,1332,336,155,2000,2000,2000,2000,0,199.0,3600,9.999999999e-11,0.0002175226735919066,9.99999000001e-07,0.9024083663355708,0.8832075868351591,0.999000999000999,0.20295717441705946,0.999999999999999,0.009430656944538035,0.000998987489991045,9.99999000001e-07,0.11273579046368429,0.8832634859857815,0.999000999000999,0.5756534551392848,0.999999999999999,0.008264374154961056,0.0009989896059549542,9.99999000001e-07,0.010880316518298714,0.5576228332089884,0.8149361084706023,0.22955637932396042,0.9999999999000005,0.9993126999105906,0.9999810930837968,0.9999978030595776,0.9999999999517637,0.9999999874804384,0.9950193315367446,0.9999999999999,9.99999000001e-07,0.0009990009990009992,0.5577330813001585,0.8097803389857323,0.2550053286002839,0.9999999999000005,0.9992948049430476,0.9999695869308064,0.9999977826554693,0.9999999999517147,0.9999999892696956,0.9950193311606573,0.9999999999999,9.99999000001e-07,0.503968253968254,0.557630073900108,0.8096934951066722,0.26903933378246225,0.9999999999000005,0.9993439579516756,0.9999784658938381,0.9999977088532271,0.9999999999517613,0.999999987806395,0.9950193311606573,0.9999999999999
3700,10000000787090.0,212959,9999862591027.0,0,50,0.0,18709,0.0,460638,20513755,9999885295248.0,0,50,200.0,13,0.0,4206,5186802,100000565224.0,0,50,332,1366,298,31,2000,2000,2000,2000,10,0.0,100000569355.0,0,50,395,1788,155,92,2000,2000,2000,2000,0,0.0,100000565722.0,0,50,531,1843,638,241,2000,2000,2000,2000,82,0.0,3700,9.999999999e-11,0.00021291365812028037,9.99999000001e-07,0.9012271538406833,0.8848576264551118,0.999000999000999,0.24051555811377742,0.999999999999999,0.009717033387188415,0.0009989872855441374,9.99999000001e-07,0.07703099329924501,0.8847992627152814,0.999000999000999,0.5707673554032588,0.999999999999999,0.008264437265229914,0.0009989895514322528,9.99999000001e-07,0.00398406374501992,0.5645430388677563,0.812724893905527,0.2341692170635839,0.9999999999000005,0.9992024005994189,0.9999802723616092,0.9999977838063614,0.9999999999519853,0.9999999839929316,0.9950193325436558,0.9999999999999,9.99999000001e-07,0.4807892004153686,0.5644541635046039,0.8106172577497981,0.15649873618487026,0.9999999999000005,0.9991567112984934,0.999976872039167,0.9999977485931315,0.9999999999519371,0.9999999818881925,0.9950193325436558,0.9999999999999,9.99999000001e-07,0.7072599531615925,0.5645477793852739,0.8045308628187984,0.18256872548179914,0.9999999999000005,0.9990093616966689,0.9999823998997928,0.9999976742405505,0.9999999999518908,0.9999999844701448,0.9950193325127763,0.9999999999999
3800,10000000791548.0,208452,9999860547027.0,0,50,0.0,28485,0.0,447522,20467531,9999884798501.0,0,50,200.0,21,0.0,2792,4697560,100000588669.0,0,50,335,2225,389,261,2000,2000,2000,2000,89,0.0,100000594111.0,0,50,88,2722,813,79,2000,2000,2000,2000,2,0.0,100000588449.0,0,50,376,3674,357,30,2000,2000,2000,2000,47,0.0,3800,9.999999999e-11,0.00020840855681951385,9.99999000001e-07,0.8995019315728752,0.8863584708395836,0.999000999000999,0.17982288111055497,0.999999999999999,0.0103751585512785,0.0009989870815523196,9.99999000001e-07,0.05288680103045917,0.8862964479010325,0.999000999000999,0.5632316598122687,0.999999999999999,0.008264434259974647,0.0009989895023239175,9.99999000001e-07,0.2088607594936709,0.5709039217836803,0.8135584778673954,0.1723251634461395,0.9999999999000005,0.9989082199841522,0.9999743594086365,0.9999977936457255,0.9999999999521452,0.9999999742021373,0.9950193339714577,0.9999999999999,9.99999000001e-07,0.4419642857142857,0.5708137007425567,0.8063329508974195,0.0928742981936863,0.9999999999000005,0.9988956055889215,0.9999632586958068,0.9999976711497742,0.9999999999520993,0.9999999738302111,0.9950193333473905,0.9999999999999,9.99999000001e-07,0.5056846267918933,0.5707222255133518,0.8059467000721675,0.09718338310086608,0.9999999999000005,0.9989133089470973,0.9999814918883554,0.9999977415771113,0.999999999952097,0.9999999746395655,0.9950193338065185,0.9999999999999
3900,10000000795858.0,204174,9999858503967.0,0,50,0.0,27398,0.0,435957,20455015,9999884357272.0,0,50,200.0,16,0.0,1862,4253540,100000611752.0,0,50,464,32,0,0,2000,2000,2000,2000,0,0.0,100000615095.0,0,50,533,3743,336,101,2000,2000,2000,1965,0,0.0,100000609300.0,0,50,300,3454,0,253,2000,2000,2000,2000,86,0.0,3900,9.999999999e-11,0.00020413232148739263,9.99999000001e-07,0.8961673284268935,0.8877325339889754,0.999000999000999,0.23578892531087414,0.999999999999999,0.01019336776541308,0.0009989868776543137,9.99999000001e-07,0.035549640260015815,0.8877892232770036,0.999000999000999,0.553540193618378,0.999999999999999,0.008264441773113638,0.0009989894578219646,9.99999000001e-07,0.25925925925925924,0.5771684672031356,0.8064793191190482,0.002300361906913079,0.9999999999000007,0.8775589951136266,0.9999816282030376,0.9999977026565978,0.99999999995219,0.9999999500080012,0.995019333727564,0.9999999999999,9.99999000001e-07,0.6274217585692995,0.577083115178707,0.8063212504288559,0.09954110442207305,0.9999999999000007,0.9980819075194389,0.9999845531226754,0.9999976786946863,0.9999999999521854,0.9999999500000025,0.995019333727564,0.9999999999999,9.99999000001e-07,0.717434303475558,0.5770790013887879,0.8011174863156645,0.09811645496546138,0.9999999999000007,0.9980908013052179,0.9999853726489507,0.9999976096604277,0.999999999952231,0.9999999500262388,0.9950193343592297,0.9999999999999
4000,10000000799919.0,200131,9999856438037.0,0,50,200.0,25882,0.0,432357,20506905,9999883949414.0,0,50,0.0,7,0.0,1248,3850857,100000635004.0,0,50,336,52,1,26,2000,2000,2000,1931,11,0.0,100000638260.0,0,50,325,3187,602,112,2000,2000,2000,2000,38,200.0,100000632704.0,0,50,74,3005,294,128,2000,2000,2000,2000,3,0.0,4000,9.999999999e-11,0.00020009095559696545,9.99999000001e-07,0.8953694713228647,0.8891217332490658,0.999000999000999,0.22894837329318507,0.999999999999999,0.010457133358201285,0.0009989866735189827,9.99999000001e-07,0.024352169840774273,0.8891782567739791,0.999000999000999,0.5417860465995271,0.999999999999999,0.008264452291512818,0.0009989894175121239,9.99999000001e-07,0.006951340615690169,0.5834013777749635,0.8058193426864099,0.001695229492037196,0.9999999999000007,0.9980870914234885,0.9999844486332735,0.9999976757333765,0.9999999999521323,0.9999999500000025,0.9950193321594284,0.9999999999999,9.99999000001e-07,0.5383194829178208,0.5834903054244764,0.8033869711379623,0.09693456123725293,0.9999999999000007,0.9980939946385119,0.999984692382189,0.9999976417624316,0.9999999999520838,0.9999999747614968,0.9950193326362307,0.9999999999999,9.99999000001e-07,0.5509654243376739,0.5834849274649414,0.7996350151852907,0.09648661191377492,0.9999999999000007,0.9989473053640041,0.9999820438515629,0.9999976142768808,0.999999999952178,0.999999974725392,0.995019332645494,0.9999999999999
4100,10000000803827.0,196213,9999854390652.0,0,50,0.0,26778,0.0,412972,20499269,9999883588119.0,0,50,200.0,13,0.0,820,3486445,100000657302.0,0,50,338,3513,354,265,2000,2000,2000,2000,0,0.0,100000663348.0,0,50,414,2864,320,127,2000,2000,2000,2000,17,0.0,100000657556.0,0,50,158,3804,352,120,2000,2000,2000,2000,52,0.0,4100,9.999999999e-11,0.0001961745080112596,9.99999000001e-07,0.8909275737275065,0.8905309250136836,0.999000999000999,0.08010728879705489,0.999999999999999,0.011193701492132167,0.0009989864691874442,9.99999000001e-07,0.01613537977174341,0.8904805712533403,0.999000999000999,0.5283414971457585,0.999999999999999,0.008264426746838385,0.000998989381060263,9.99999000001e-07,0.7262523952915412,0.5890227651797729,0.8052749001144885,0.09989859691722543,0.9999999999000007,0.9980903853747282,0.9999706454304498,0.999997701844863,0.9999999999521337,0.9999999749807358,0.9950193328115212,0.9999999999999,9.99999000001e-07,0.001996007984031936,0.5890285077773068,0.8009816467431097,0.0955544882362932,0.9999999999000007,0.9980893072603809,0.999971266560542,0.9999976655439083,0.9999999999520927,0.9999999748917843,0.9950193329934387,0.9999999999999,9.99999000001e-07,0.5466908431550317,0.5890119720401558,0.803703422029515,0.09011780401191237,0.9999999999000007,0.9989041330553005,0.9999794922399735,0.9999976682820931,0.9999999999521375,0.9999999733607547,0.9950193328115212,0.9999999999999
4200,10000000807556.0,192444,9999852358027.0,0,50,200.0,22549,0.0,407511,20574897,9999883257115.0,0,50,0.0,4,0.0,553,3155999,100000681371.0,0,50,91,3493,372,115,2000,2000,2000,1943,53,0.0,100000684820.0,0,50,653,3081,336,11,2000,2000,2000,1977,19,200.0,100000679824.0,0,50,122,3483,354,116,2000,2000,2000,2000,0,0.0,4200,9.999999999e-11,0.00019240697243259717,9.99999000001e-07,0.8906386701662292,0.8918076773272169,0.999000999000999,0.18604968359264232,0.999999999999999,0.01086107708877717,0.0009989862642876427,9.99999000001e-07,0.010860748976240876,0.8917561482507793,0.999000999000999,0.5132073296430802,0.999999999999999,0.008264455296770714,0.0009989893480259638,9.99999000001e-07,0.5350999535099954,0.5950133507898778,0.8009745607678085,0.09574469812395862,0.9999999999000007,0.9981049640978239,0.9999826306760632,0.9999976295494301,0.9999999999521649,0.9999999500000025,0.9950193304997398,0.9999999999999,9.99999000001e-07,0.6524157108098715,0.5950668615474884,0.7993027753199152,0.09741076619734379,0.9999999999000007,0.9101381031376329,0.9999858426663614,0.9999975707331609,0.999999999952206,0.9999999500000025,0.9950193303390441,0.9999999999999,9.99999000001e-07,0.5372512725590005,0.594935511100448,0.7998127357787319,0.09225523466017153,0.9999999999000007,0.9980482339892007,0.9999828657834067,0.9999975550576607,0.9999999999521615,0.9999999745460291,0.995019330280326,0.9999999999999
4300,10000000811198.0,188802,9999850299606.0,0,50,200.0,24162,0.0,404606,20645344,9999882954269.0,0,50,0.0,5,0.0,375,2856437,100000704624.0,0,50,270,2714,260,101,2000,2000,2000,1927,75,0.0,100000711340.0,0,50,132,2855,712,264,2000,2000,2000,1686,90,400.0,100000703052.0,0,50,297,3038,266,0,2000,2000,2000,1901,100,0.0,4300,9.999999999e-11,0.00018876636053359854,9.99999000001e-07,0.8900146500486135,0.8930206684068638,0.999000999000999,0.12419405824204074,0.999999999999999,0.011320738786796273,0.0009989860588566042,9.99999000001e-07,0.007404760486768705,0.892969143003928,0.999000999000999,0.4970288685880929,0.999999999999999,0.008264455296770714,0.000998989318094057,9.99999000001e-07,0.5032290114257327,0.6007287977109622,0.8015215460135322,0.09443968859526673,0.9999999999000007,0.9981137184972899,0.9999825930783417,0.9999975800086295,0.9999999999521418,0.9999999500000025,0.9950193282629766,0.9999999999999,9.99999000001e-07,0.7259523157029323,0.6007337395920769,0.7955801644154888,0.08691698675584253,0.9999999999000007,0.9978957039606864,0.9999778173443293,0.9999975571688643,0.9999999999521435,0.9999999500000025,0.99501932848991,0.9999999999999,9.99999000001e-07,0.6724533245987553,0.6007382031214846,0.7997127982783122,0.09281102120594213,0.9999999999000007,0.9533716905271165,0.9999857413959149,0.9999975989625479,0.9999999999521507,0.9999999500000025,0.9950193285691376,0.9999999999999
