Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
473000,4721006760,1262389,9440000000,56640000000,20000,120000,9878231935409,89526122,110929661,1238,4718993240,1000,114430,1402435,9437984004,2629334631,17370665369,23364609569,9988354585,11645415,8355689,107068148825,16495381300,486,2355922855,1232900,146099647400,7162490836,14231796136,7070466886,1510019,26220192300,998489981,999992656,7344,8037,999675051,324949,9427287649,2354877200,4960,2356830320,999995403,4597,999949937,50063,2356820763,1000,1000,1000,1000,1000,1000,1000,107068494242,16497148100,450,2356142816,1397900,146114542600,7067385879,14137401279,7071537950,1490427,26222649600,998509573,999998591,1409,13864,999639614,360386,9428716986,2354556900,2,2357179880,999999158,842,999938264,61736,2357179036,1000,1000,1000,1000,1000,1000,1000,107068055244,16496352500,106892,2356177396,1323100,146107479400,7084498095,14154171495,7071188516,1503727,26221410600,998496273,999996339,3661,7212,999675996,324004,9428250404,2354414700,4860,2357069600,999997148,2852,999943812,56188,2357061888,1000,1000,1000,1000,1000,1000,1000,107068032645,16496537500,429,2356098415,1381800,146108690200,7045528321,14115254271,7071425964,1490905,26221527300,998509095,999999163,837,18358,999666294,333706,9428565906,2354134100,0,2357146080,999993862,6138,999945658,54342,2357139942,1000,1000,1000,1000,1000,1000,1000
474000,4731006910,1266692,9460000000,56760000000,20000,120000,9877994821198,86887178,108293309,10138,4728993090,1000,95,1386427,9457965904,2629327676,17370672324,23364598824,9988353973,11646027,8373677,107082996615,16530316000,107018,2360966763,1292200,146409065600,7179091947,14263369047,7085461716,1499924,26275074600,998500076,999998235,1765,12411,999675395,324605,9447278905,2359838100,2,2361827340,999989851,10149,999944611,55389,2361817189,1000,1000,1000,1000,1000,1000,1000,107083419566,16532164600,107145,2361081134,1540400,146424698000,7080762800,14165785850,7086527026,1432228,26277640200,998567772,999990765,9235,72137,999665711,334289,9448700489,2359561400,0,2362180100,999993363,6637,999945037,54963,2362173463,1000,1000,1000,1000,1000,1000,1000,107083151895,16531324800,890,2360874823,1500000,146417188800,7099259485,14183918185,7086173868,1450552,26276305800,998549448,999999947,53,60195,999694927,305073,9448229073,2359386000,5402,2362068860,999991747,8253,999952195,47805,2362055205,1000,1000,1000,1000,1000,1000,1000,107083028986,16531467600,868,2360854614,1599400,146418139200,7060959881,14145660131,7086372464,1464409,26276388900,998535591,999998227,1773,68818,999676354,323646,9448496346,2359160700,4800,2362129500,999999182,818,999943218,56782,2362123882,1000,1000,1000,1000,1000,1000,1000
475000,4741007170,1266340,9480000000,56880000000,20000,120000,9877751258027,90752698,112129928,10238,4738992830,1000,107,1376846,9477965184,2629569125,17370430875,23364363175,9988391094,11608906,8391478,107098087428,16565247100,899,2365628690,1500500,146718433400,7193284794,14292530994,7100409800,1446079,26329909200,998553921,999998988,1012,57009,999683409,316591,9467211491,2364842800,5282,2366811700,999995273,4727,999953009,46991,2366801691,1000,1000,1000,1000,1000,1000,1000,107098588476,16567227400,465,2365961584,1526500,146735290000,7096043429,14196095629,7101525746,1463952,26332758000,998536048,999999899,101,63347,999699201,300799,9468697899,2364584300,5380,2367186820,999990713,9287,999950847,49153,2367172153,1000,1000,1000,1000,1000,1000,1000,107098033800,16566326000,107617,2365928499,1569000,146727240800,7112571890,14212233690,7101184741,1458917,26331307200,998541083,999988856,11144,60339,999677398,322602,9468245802,2364398000,4661,2367067280,999998442,1558,999941339,58661,2367061061,1000,1000,1000,1000,1000,1000,1000,107098001201,16566439800,506,2365941219,1528900,146727850000,7078187590,14177873240,7101378122,1435447,26331343500,998564553,999998716,1284,69069,999661447,338553,9468501653,2364139700,0,2367131060,999992471,7529,999944969,55031,2367123531,1000,1000,1000,1000,1000,1000,1000
476000,4751007350,1263782,9500000000,57000000000,20000,120000,9877513731653,88582232,110047679,2164,4748992650,1000,108,1412375,9497980972,2629556785,17370443215,23364435415,9988356345,11643655,8409417,107112933139,16600083900,107824,2370636300,1563800,147027024600,7208695650,14322874200,7115330277,1404888,26384653500,998595112,999999509,491,60121,999693244,306756,9487102656,2369834400,1,2371785520,999986860,13140,999954421,45579,2371772379,1000,1000,1000,1000,1000,1000,1000,107113567077,16602239000,463,2371134723,1384000,147045386000,7112472494,14227529244,7116551040,1487826,26387811300,998512174,999999306,694,10180,999668140,331860,9488733360,2369586500,0,2372186400,999995920,4080,999943180,56820,2372182320,1000,1000,1000,1000,1000,1000,1000,107112992437,16601236100,106481,2371044242,1433600,147036426600,7125723776,14240345926,7116147587,1447361,26386188000,998552639,999992167,7833,53406,999683819,316181,9488196381,2369372300,5181,2372055180,999998795,1205,999943006,56994,2372048794,1000,1000,1000,1000,1000,1000,1000,107112907150,16601464800,107704,2371034248,1525700,147038068800,7093290540,14207986740,7116379282,1469996,26386384500,998530004,999995014,4986,60018,999679836,320164,9488505464,2369134700,5162,2372132080,999999264,736,999946218,53782,2372126182,1000,1000,1000,1000,1000,1000,1000
477000,4761007600,1289504,9520000000,57120000000,20000,120000,9877273553439,89031938,110564088,1220,4758992400,1000,7,1412690,9517982360,2629524077,17370475923,23364483523,9988307830,11692170,8427290,107127877336,16635027300,107051,2375702504,1510100,147336521000,7222689393,14351843543,7130325182,1441531,26439571800,998558469,999998660,1340,62929,999674547,325453,9507100153,2374814600,4860,2376780100,999999731,269,999944029,55971,2376774971,1000,1000,1000,1000,1000,1000,1000,107128421321,16637180900,107942,2376369998,1258600,147354833000,7127824744,14257854194,7131535617,1479395,26442730800,998520605,999996716,3284,11521,999661204,338796,9508712496,2374563200,1,2377181860,999995020,4980,999945121,54879,2377176879,1000,1000,1000,1000,1000,1000,1000,107127978320,16636214700,107397,2376050100,1429700,147346207800,7140778238,14270389388,7131138802,1503159,26441154000,998496841,999998698,1302,7839,999680037,319963,9508184663,2374365200,5360,2377052440,999998781,1219,999946539,53461,2377045861,1000,1000,1000,1000,1000,1000,1000,107128009335,16636423900,448,2376090624,1343300,147347707800,7108944614,14238623364,7131360457,1466810,26441367900,998533190,999997071,2929,10361,999694504,305496,9508476696,2374119900,1,2377127980,999988260,11740,999950161,49839,2377116239,1000,1000,1000,1000,1000,1000,1000
478000,4771007860,1289947,9540000000,57240000000,20000,120000,9877034193480,88665648,110198880,11107,4768992140,1000,10650,1384766,9537962066,2629575028,17370424972,23364426372,9988296714,11703286,8445180,107142973211,16669968000,456,2380839488,1248000,147646015200,7236457821,14380587771,7145297321,1481181,26494550100,998518819,999993670,6330,5689,999685468,314532,9527059732,2379806600,1,2381772500,999989912,10088,999945689,54311,2381762411,1000,1000,1000,1000,1000,1000,1000,107143452122,16672223900,106706,2381091276,1531000,147665204600,7141717071,14286764371,7146549546,1433314,26497731000,998566686,999999890,110,63876,999676130,323870,9528728470,2379560700,2,2382191700,999987226,12774,999950376,49624,2382178924,1000,1000,1000,1000,1000,1000,1000,107142998167,16671237800,107628,2381070529,1402100,147656406800,7157650922,14302271622,7146146266,1499479,26496191700,998500521,999998944,1056,22265,999690199,309801,9528191801,2379363000,4,2382055200,999990339,9661,999950865,49135,2382045535,1000,1000,1000,1000,1000,1000,1000,107142808753,16671286700,107290,2381043927,1503800,147656455000,7124458039,14269075639,7146321398,1415019,26496094800,998584981,999991200,8800,61481,999672283,327717,9528428117,2379083300,4760,2382112720,999998759,1241,999944781,55219,2382106719,1000,1000,1000,1000,1000,1000,1000
479000,4781008010,1283518,9560000000,57360000000,20000,120000,9876791958180,91196736,112741477,2170,4778991990,1000,9,1408201,9557979640,2629693016,17370306984,23364290284,9988326759,11673241,8463299,107158015272,16705044000,478,2385521866,1570000,147956689600,7252664834,14411827434,7160315458,1449281,26549592000,998550719,999998831,1169,76650,999688592,311408,9547085608,2384832200,4822,2386779980,999994992,5008,999948650,51350,2386770150,1000,1000,1000,1000,1000,1000,1000,107158550389,16707182100,943,2386193371,1309800,147974889000,7154806654,14314839454,7161521892,1486518,26552740500,998513482,999998562,1438,5944,999676152,323848,9548693648,2384579300,0,2387178380,999993376,6624,999944744,55256,2387171756,1000,1000,1000,1000,1000,1000,1000,107158061013,16706149200,874,2385861283,1509700,147965658400,7173355340,14332940340,7161113938,1451534,26551035000,998548466,999998163,1837,62129,999671091,328909,9548150309,2384369400,4,2387041200,999995175,4825,999942829,57171,2387036371,1000,1000,1000,1000,1000,1000,1000,107157878412,16706234600,445,2386120448,1328100,147965973200,7139515245,14299109245,7161315342,1468251,26551050300,998531749,999998670,1330,10619,999660477,339523,9548418723,2384062200,0,2387108580,999994801,5199,999943219,56781,2387103381,1000,1000,1000,1000,1000,1000,1000
480000,4791008310,1266036,9580000000,57480000000,20000,120000,9876556285800,87164246,108704893,1260,4788991690,1000,11484,1397187,9577980860,2629783246,17370216754,23364156454,9988337633,11662367,8481093,107173005833,16740025200,478,2390564727,1533200,148266533600,7268244616,14442399816,7175311666,1444629,26604576300,998555371,999999766,234,61737,999682271,317729,9567080029,2389833300,4780,2391779720,999993423,6577,999946437,53563,2391768363,1000,1000,1000,1000,1000,1000,1000,107173430052,16742193000,107164,2391182344,1460700,148284960400,7171497107,14346533007,7176537352,1464906,26607709500,998535094,999998978,1022,46472,999644420,355580,9568715880,2389590300,4,2392180300,999998232,1768,999942672,57328,2392178528,1000,1000,1000,1000,1000,1000,1000,107173054612,16741097600,450,2390848368,1490700,148275154400,7187864830,14362424780,7176073772,1455632,26605942800,998544368,999999786,214,61554,999696382,303618,9568095718,2389350100,5120,2392035000,999992066,7934,999955754,44246,2392021946,1000,1000,1000,1000,1000,1000,1000,107172754749,16741228900,107213,2390908770,1664300,148275905000,7152774427,14327364877,7176320851,1454059,26605956600,998545941,999993213,6787,63054,999641703,358297,9568427497,2389063700,1,2392107560,999999087,913,999941354,58646,2392106646,1000,1000,1000,1000,1000,1000,1000
481000,4801008460,1255724,9600000000,57600000000,20000,120000,9876316265220,87465249,108979165,10150,4798991540,1000,104,1386136,9597962780,2629838069,17370161931,23364092731,9988371304,11628696,8499084,107187907530,16775026400,107410,2395899629,1298500,148576553600,7282908389,14472064689,7190306719,1509327,26659638300,998490673,999999307,693,14580,999683561,316439,9587072939,2394842300,1,2396774280,999991941,8059,999947580,52420,2396766220,1000,1000,1000,1000,1000,1000,1000,107188543518,16777178000,919,2396119840,1386200,148594827200,7187259676,14377289126,7191526020,1511854,26662707600,998488146,999999133,867,16579,999677259,322741,9588697841,2394564700,2,2397182380,999989443,10557,999947279,52721,2397171821,1000,1000,1000,1000,1000,1000,1000,107187904634,16775994900,107674,2395868105,1577800,148584305000,7204940684,14394460384,7191033327,1445141,26660783700,998554859,999999377,623,66336,999681709,318291,9588042691,2394359500,5341,2397019940,999994765,5235,999946136,53864,2397009364,1000,1000,1000,1000,1000,1000,1000,107187774859,16776189700,106772,2396263158,1270900,148585597000,7165353873,14354929973,7191282003,1490547,26660999700,998509453,999999424,576,12077,999673674,326326,9588372526,2394068500,3,2397100960,999989566,10434,999946977,53023,2397090523,1000,1000,1000,1000,1000,1000,1000
482000,4811008680,1259846,9620000000,57720000000,20000,120000,9876076239847,87760000,109330577,10243,4808991320,1000,7,1382623,9617962154,2629915647,17370084353,23364061253,9988329137,11670863,8517091,107202907271,16810033000,107956,2400680508,1507300,148886570800,7298277392,14502433942,7205308701,1448780,26714583000,998551220,999999489,511,62809,999701008,298992,9607074992,2399817200,4741,2401780860,999990172,9828,999953609,46391,2401766291,1000,1000,1000,1000,1000,1000,1000,107203412715,16812146600,106425,2401310683,1286500,148904509200,7203535610,14408549110,7206518738,1499800,26717664900,998500200,999999880,120,10980,999688742,311258,9608688358,2399530300,2,2402179500,999990122,9878,999949980,50020,2402169620,1000,1000,1000,1000,1000,1000,1000,107202878979,16810919600,107526,2400772001,1654600,148893614400,7219211693,14423697643,7205992150,1415857,26715643500,998584143,999999492,508,60635,999686785,313215,9607987615,2399349800,4640,2402005860,999994245,5755,999952235,47765,2401995465,1000,1000,1000,1000,1000,1000,1000,107202760487,16811184300,107671,2401057151,1488100,148895559800,7179485002,14384059452,7206284046,1478056,26715944400,998521944,999998342,1658,43386,999658640,341360,9608377960,2399076900,2,2402096220,999997696,2304,999941486,58514,2402093914,1000,1000,1000,1000,1000,1000,1000
483000,4821008880,1271500,9640000000,57840000000,20000,120000,9875835067136,89262203,110846766,2142,4818991120,1000,964,1405807,9637977956,2629978939,17370021061,23363974161,9988356313,11643687,8535069,107217883012,16845015100,107237,2405860888,1349000,149196441400,7313473426,14532624126,7220313094,1510549,26769606300,998489451,999993832,6168,7983,999674289,325711,9627083811,2404829600,5280,2406776940,999999057,943,999942983,57017,2406770717,1000,1000,1000,1000,1000,1000,1000,107218378617,16847063800,107334,2406117883,1476900,149213791600,7216644980,14436623980,7221480246,1459826,26772493200,998540174,999999143,857,56217,999682571,317429,9628637929,2404531700,5140,2407170020,999992803,7197,999948117,51883,2407157683,1000,1000,1000,1000,1000,1000,1000,107217871102,16845931400,107248,2405841517,1602200,149203752400,7234815121,14454308221,7221009659,1459070,26770684200,998540930,999995320,4680,55050,999672391,327609,9628012609,2404356000,5101,2407008860,999999191,809,999942250,57750,2407002950,1000,1000,1000,1000,1000,1000,1000,107217849443,16846107600,893,2405938175,1479400,149204903200,7195628209,14415171209,7221239034,1419950,26770833000,998580050,999983762,16238,50312,999664578,335422,9628317922,2404081900,2,2407081260,999997630,2370,999942712,57288,2407078888,1000,1000,1000,1000,1000,1000,1000
484000,4831009040,1272016,9660000000,57960000000,20000,120000,9875592709975,91877782,113510423,2200,4828990960,1000,79,1402021,9657977520,2630020657,17369979343,23363958443,9988322219,11677781,8552839,107232901835,16880015300,107573,2410592623,1606700,149506442600,7327762083,14561912833,7235300206,1466162,26824545000,998533838,999997198,2802,63736,999679730,320270,9647064570,2409843400,2,2411771480,999992886,7114,999949436,50564,2411764364,1000,1000,1000,1000,1000,1000,1000,107233356727,16882075400,107779,2410983552,1618800,149523830800,7234232740,14469212740,7236506535,1424378,26827456500,998575622,999999280,720,71602,999680967,319033,9648672033,2409491600,1,2412175540,999989959,10041,999949902,50098,2412165498,1000,1000,1000,1000,1000,1000,1000,107232900596,16880951000,107383,2410861582,1567800,149513929200,7248629933,14483131633,7236006852,1434578,26825723700,998565422,999999571,429,58493,999687241,312759,9648005659,2409362900,2,2412009240,999989569,10431,999948793,51207,2411998807,1000,1000,1000,1000,1000,1000,1000,107232798432,16880969600,965,2410830788,1554300,149513651200,7209988699,14444470699,7236171922,1435934,26825589300,998564066,999999533,467,61599,999682277,317723,9648227123,2409049000,4880,2412066400,999993681,6319,999950399,49601,2412055201,1000,1000,1000,1000,1000,1000,1000
485000,4841009270,1245810,9680000000,58080000000,20000,120000,9875355484971,89366500,110982526,10229,4838990730,1000,11,1385424,9677961002,2630069671,17369930329,23363882629,9988340276,11659724,8570878,107247996481,16915044400,869,2415692598,1426900,149816699200,7341501033,14590664183,7250331039,1484336,26879634600,998515664,999987086,12914,14050,999659111,340889,9667107689,2414841400,1,2416777740,999998911,1089,999941450,58550,2416776650,1000,1000,1000,1000,1000,1000,1000,107248426672,16916986400,876,2415957488,1514300,149833037600,7249622142,14499563692,7251462028,1430706,26882336400,998569294,999999522,478,69316,999691588,308412,9668614212,2414474000,4840,2417162500,999994524,5476,999951116,48884,2417152184,1000,1000,1000,1000,1000,1000,1000,107247948685,16915852500,437,2416036932,1301500,149823055400,7265072152,14514531552,7250976709,1494633,26880630000,998505367,999999807,193,11474,999658265,341735,9667966935,2414359900,3,2416996260,999993969,6031,999943474,56526,2416990226,1000,1000,1000,1000,1000,1000,1000,107247784593,16915989400,438,2416072306,1343800,149823828400,7224504152,14473994752,7251199645,1510074,26880671100,998489926,999994651,5349,14177,999652532,347468,9668265368,2414055100,1,2417068200,999997524,2476,999942477,57523,2417065723,1000,1000,1000,1000,1000,1000,1000
486000,4851009440,1247662,9700000000,58200000000,20000,120000,9875116744836,88412029,110051687,10222,4848990560,1000,10280,1384282,9697960676,2630163765,17369836235,23363756935,9988333318,11666682,8588694,107262952347,16949947200,886,2420727331,1375400,150125807200,7355406205,14619525755,7265293116,1472286,26934480600,998527714,999999197,803,17911,999666695,333305,9687055405,2419808900,2,2421768540,999993751,6249,999945811,54189,2421762289,1000,1000,1000,1000,1000,1000,1000,107263314084,16951953100,107220,2421251715,1329300,150142785400,7264342960,14529272910,7266450163,1535147,26937346200,998464853,999999015,985,19368,999683305,316695,9688596695,2419486700,1,2422157100,999989433,10567,999946668,53332,2422146532,1000,1000,1000,1000,1000,1000,1000,107262963309,16950856700,902,2420853387,1459600,150133077400,7282618470,14547078720,7265968522,1446593,26935590300,998553407,999994130,5870,63337,999684915,315085,9687954285,2419345100,4,2421997000,999988767,11233,999950437,49563,2421985763,1000,1000,1000,1000,1000,1000,1000,107262708304,16951002800,107349,2421112816,1376500,150133978400,7238366373,14502864673,7266182058,1499308,26935697700,998500692,999997859,2141,15551,999683093,316907,9688242707,2419064600,4300,2422065060,999999889,111,999945551,54449,2422060649,1000,1000,1000,1000,1000,1000,1000
487000,4861009670,1255351,9720000000,58320000000,20000,120000,9874878702639,86719999,108337597,10216,4858990330,1000,1053,1378870,9717960228,2630241338,17369758662,23363673962,9988367810,11632190,8606538,107277868578,16984982800,107157,2425621802,1581600,150436144000,7371138133,14650274283,7280299330,1466613,26989492500,998533387,999999158,842,71045,999676215,323785,9707065185,2424820400,4840,2426772460,999998235,1765,999944645,55355,2426765855,1000,1000,1000,1000,1000,1000,1000,107278317851,16986913200,107621,2426217985,1351800,150452454400,7279463347,14559377597,7281414368,1505554,26992289100,998494446,999999578,422,14224,999682856,317144,9708549044,2424511900,4,2427145020,999989660,10340,999950024,49976,2427134676,1000,1000,1000,1000,1000,1000,1000,107277800227,16985809500,107385,2425792313,1642800,150442627000,7297071195,14576509195,7280971732,1438617,26990464500,998561383,999999621,379,70904,999669772,330228,9707961528,2424311200,5360,2426997500,999997656,2344,999943704,56296,2426989796,1000,1000,1000,1000,1000,1000,1000,107277818164,16985961100,846,2426061655,1312200,150443623800,7253101171,14532582521,7281151239,1505981,26990652600,998494019,999999851,149,9970,999686831,313169,9708199469,2424078000,5061,2427059840,999993451,6549,999950170,49830,2427048230,1000,1000,1000,1000,1000,1000,1000
488000,4871009910,1277750,9740000000,58440000000,20000,120000,9874636144782,89582588,111253563,2283,4868990090,1000,991,1404161,9737975614,2630354370,17369645630,23363603230,9988357439,11642561,8624253,107292948591,17019894700,884,2430805728,1274900,150745386200,7384812018,14678911818,7295255049,1480987,27044435400,998519013,999991512,8488,13325,999679376,320624,9727005424,2429819700,4821,2431759120,999996076,3924,999944725,55275,2431750375,1000,1000,1000,1000,1000,1000,1000,107293277812,17021877400,107618,2431266208,1317000,150762118000,7293678634,14588576334,7296411480,1496252,27047231400,998503748,999999362,638,15010,999666730,333270,9728548470,2429498200,4820,2432142320,999999490,510,999945010,54990,2432136990,1000,1000,1000,1000,1000,1000,1000,107292860258,17020762200,893,2430986821,1346300,150752194000,7312871026,14607287876,7295974405,1486564,27045453900,998513436,999989581,10419,16017,999659812,340188,9727965588,2429279800,1,2431992040,999999144,856,999937317,62683,2431991183,1000,1000,1000,1000,1000,1000,1000,107292721588,17020965600,107276,2430896112,1589600,150753711200,7269458981,14563945231,7296144804,1446237,27045609300,998553763,999999825,175,68288,999675284,324716,9728193016,2429111100,5340,2432053720,999999832,168,999944888,55112,2432048212,1000,1000,1000,1000,1000,1000,1000
489000,4881010090,1249353,9760000000,58560000000,20000,120000,9874394647161,91342635,113022575,2105,4878989910,1000,1048,1399530,9757975610,2630409896,17369590104,23363531904,9988361790,11638210,8642200,107307971158,17054942300,447,2435511702,1583800,151055809400,7401103644,14710223944,7310270190,1449955,27099438000,998550045,999999790,210,68735,999666545,333455,9747026855,2434845500,4740,2436761600,999999805,195,999945035,54965,2436756665,1000,1000,1000,1000,1000,1000,1000,107308249826,17056809100,107636,2436246233,1312900,151071492600,7306933022,14616800172,7311383031,1496865,27102118200,998503135,999998919,1081,13954,999684123,315877,9748508977,2434466400,4481,2437135620,999994807,5193,999948854,51146,2437125946,1000,1000,1000,1000,1000,1000,1000,107307844146,17055661800,414,2435787532,1514100,151061272400,7327669658,14637041458,7310911398,1439616,27100243500,998560384,999999436,564,64920,999676822,323178,9747878078,2434270500,2,2436978040,999988642,11358,999951520,48480,2436966680,1000,1000,1000,1000,1000,1000,1000,107307844279,17056005800,449,2435998160,1390100,151064046000,7285181875,14594684025,7311165667,1504837,27100716300,998495163,999994413,5587,11876,999670809,329191,9748219191,2434112800,1,2437058620,999994905,5095,999947976,52024,2437053524,1000,1000,1000,1000,1000,1000,1000
490000,4891010280,1261461,9780000000,58680000000,20000,120000,9874157660999,88609978,110314368,1286,4888989720,1000,11421,1402522,9777976868,2630451677,17369548323,23363457523,9988358258,11641742,8660126,107322882970,17089940100,107688,2440859070,1334100,151365821800,7415514344,14739635694,7325258648,1504534,27154509000,998495466,999990820,9180,7286,999671138,328862,9767009662,2439864500,0,2441756620,999994394,5606,999946386,53614,2441751014,1000,1000,1000,1000,1000,1000,1000,107323332691,17091794400,831,2441155947,1307100,151381328800,7320976933,14645835683,7326386850,1541873,27157083000,998458127,999998947,1053,16974,999672824,327176,9768515176,2439452600,4842,2442135040,999998128,1872,999948574,51426,2442128326,1000,1000,1000,1000,1000,1000,1000,107322813544,17090615100,450,2440987034,1317000,151370884600,7343829892,14668183292,7325898342,1478058,27155229300,998521942,999993656,6344,6698,999665556,334444,9767862944,2439270000,2,2441969140,999995464,4536,999943698,56302,2441964602,1000,1000,1000,1000,1000,1000,1000,107322710739,17090938000,107263,2440978800,1498900,151373438400,7300599799,14625072449,7326138951,1462325,27155577000,998537675,999999059,941,55534,999682983,317017,9768181717,2439087900,1,2442053420,999989347,10653,999949934,50066,2442042766,1000,1000,1000,1000,1000,1000,1000
