Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
109000,95310,629360,1080000000,6480000000,10000,60000,9980428152645,13281073,1427330426,3687,1079904690,2000,62196,2218847,2159802006,1201388118,18798611882,19312185082,9511708873,488291127,923539379,102240988074,7177122500,149365,8197356,2200772200,61900044200,3507695994,6479308444,3702102724,986274627,10512351300,13725373,999948240,51760,100413,25223589,974776411,4936132211,747971500,30,1234043780,999985737,14263,999868113,131887,1234029487,1000,1000,1000,1000,1000,1000,1000
110000,95780,628724,1090000000,6540000000,10000,60000,9980334556569,6957617,1425447287,12217,1089904220,2000,63095,2222464,2179784006,1201364286,18798635714,19312151714,9520120956,479879044,936388162,102270241794,7234991300,217521,8152735,2208495100,62421712200,3542325081,6539308181,3723511939,986314601,10605158100,13685399,999937306,62694,106705,24743066,975256934,4964681234,763516800,31,1241173380,999995946,4054,999855805,144195,1241169295,1000,1000,1000,1000,1000,1000,1000
111000,94070,632975,1100000000,6600000000,10000,60000,9980233067501,8566600,1431882926,11854,1099905930,2000,11008,2248174,2199788152,1201378501,18798621499,19312083099,9528127446,471872554,949195598,102299494413,7292880800,180871,8137347,2215964600,62943264800,3577012067,6599356017,3745013824,986374940,10697940000,13625060,999941468,58532,104928,24423304,975576696,4993351696,778720000,6300,1248344380,999999792,208,999855028,144972,1248337872,1000,1000,1000,1000,1000,1000,1000
112000,97780,643602,1110000000,6660000000,10000,60000,9980131035626,10721462,1439028208,2311,1109902220,2000,5885,2280628,2219799818,1201389388,18798610612,19312009312,9535944852,464055148,961970970,102328618713,7350806300,198900,8243193,2223403400,63464909400,3611644463,6659350513,3766611844,986449833,10790701800,13550167,999948504,51496,99971,24100527,975899473,5022143673,793773700,34,1255548220,999983643,16357,999862371,137629,1255531829,1000,1000,1000,1000,1000,1000,1000
113000,95180,630109,1120000000,6720000000,10000,60000,9980032043624,9821960,1443296190,12390,1119904820,2000,6863,2291370,2239784860,1201389084,18798610916,19311950916,9543501910,456498090,974684770,102357635861,7408817700,132688,8454264,2230779900,63986921000,3646282678,6719363028,3788396739,986596424,10883478900,13403576,999943307,56693,6883,23707244,976292756,5051194456,808602000,7415,1262808720,999996412,3588,999859283,140717,1262797717,1000,1000,1000,1000,1000,1000,1000
114000,94360,638421,1130000000,6780000000,10000,60000,9979933981800,7987207,1446818928,12824,1129905640,2000,63328,2309489,2259785632,1201381407,18798618593,19311894493,9550844851,449155149,987367083,102386434358,7466868300,162006,7989103,2239009100,64509082200,3680839151,6779298251,3810324225,986558546,10976034000,13441454,999929334,70666,94888,23272863,976727137,5080431837,823263400,59,1270109060,999998611,1389,999842488,157512,1270107612,1000,1000,1000,1000,1000,1000,1000
115000,95520,631010,1140000000,6840000000,10000,60000,9979831820003,10259088,1454707504,12236,1139904480,2000,6776,2327328,2279784488,1201379091,18798620909,19311832909,9557889452,442110548,1000010540,102415165673,7524953000,194301,8040387,2246637400,65031185200,3715532264,6839362214,3832306624,986622078,11068650300,13377922,999938136,61864,104058,22963134,977036866,5109740266,837663400,7280,1277446620,999994302,5698,999859458,140542,1277433642,1000,1000,1000,1000,1000,1000,1000
116000,94550,640745,1150000000,6900000000,10000,60000,9979735366779,6818480,1457151377,10579,1149905450,2000,10522,2355255,2299789742,1201381759,18798618241,19311776341,9564638305,435361695,1012615947,102443831636,7583049400,145935,8477986,2253803000,65553194000,3750155283,6899348733,3854425368,986768484,11161319400,13231516,999942141,57859,15557,22683489,977316511,5139228811,851812100,58,1284818540,999984961,15039,999859057,140943,1284803443,1000,1000,1000,1000,1000,1000,1000
117000,95810,632714,1160000000,6960000000,10000,60000,9979632979886,9322056,1465724523,2132,1159904190,2000,5735,2385751,2319804116,1201388942,18798611058,19311710658,9571171269,428828731,1025187985,102472316274,7641214000,157527,8314864,2261683200,66075563200,3784790601,6959361551,3876669524,986816007,11253840000,13183993,999939974,60026,24367,22389843,977610157,5168892557,865787400,6922,1292230380,999999575,425,999849067,150933,1292223033,1000,1000,1000,1000,1000,1000,1000
118000,95190,633886,1170000000,7020000000,10000,60000,9979533079730,9342045,1471943079,10609,1169904810,2000,6182,2390432,2339788402,1201401275,18798598725,19311639425,9577501568,422498432,1037712170,102500759157,7699435700,135020,8239880,2269482800,66598105000,3819407832,7019359932,3899026419,986882348,11346348600,13117652,999942907,57093,19859,22098140,977901860,5198696760,879577800,63,1299685800,999984604,15396,999861159,138841,1299670341,1000,1000,1000,1000,1000,1000,1000
119000,96110,633814,1180000000,7080000000,10000,60000,9979429816124,12726381,1481751584,2494,1179903890,2000,63703,2419011,2359802792,1201419305,18798580695,19311571795,9583589609,416410391,1050195801,102528959035,7757676400,154894,8161628,2277473900,67120532000,3853978783,7079302483,3921536297,986859668,11438724600,13140332,999933711,66289,82943,21707346,978292654,5228714454,893196600,7997,1307187980,999998174,1826,999850843,149157,1307178157,1000,1000,1000,1000,1000,1000,1000
120000,94920,621562,1190000000,7140000000,10000,60000,9979335589204,7073586,1482734861,3536,1189905080,2000,68205,2438987,2379803088,1201434790,18798565210,19311500110,9589421333,410578667,1062643621,102557125542,7815970200,167274,8116754,2285344300,67643190800,3888607083,7139310233,3944130072,986905861,11531131500,13094139,999941533,58467,100772,21426700,978573300,5258834900,906580800,64,1314720480,999984412,15588,999859072,140928,1314704828,1000,1000,1000,1000,1000,1000,1000
121000,94410,623859,1200000000,7200000000,10000,60000,9979235503361,7272502,1489719905,4000,1199905590,2000,57288,2455123,2399803180,1201441363,18798558637,19311438537,9595066097,404933903,1075058377,102585149245,7874302900,179998,8106436,2293259000,68165981000,3923232903,7199318853,3966844539,986963480,11623512600,13036520,999935161,64839,91781,21104242,978895758,5289125758,919810900,7579,1322289680,999999118,882,999849781,150219,1322281219,1000,1000,1000,1000,1000,1000,1000
122000,95220,627106,1210000000,7260000000,10000,60000,9979132509374,10381322,1499791722,3706,1209904780,2000,57621,2469452,2419802148,1201448296,18798551704,19311373104,9600506648,399493352,1087447596,102613156413,7932660900,127642,8330213,2300871800,68688800200,3957847873,7259315273,3989652856,987084716,11715933900,12915284,999924501,75499,18385,20810729,979189271,5319536771,932861200,74,1329885100,999998889,1111,999842185,157815,1329883915,1000,1000,1000,1000,1000,1000,1000
123000,94670,621695,1220000000,7320000000,10000,60000,9979033010007,9979522,1506483832,9929,1219905330,2000,63256,2473708,2439790802,1201437529,18798562471,19311320271,9605775192,394224808,1099805794,102641044860,7991049400,180253,8432035,2308648600,69211700400,3992464949,7319315049,4012487853,987176273,11808291600,12823727,999940644,59356,6571,20610918,979389082,5349979882,945760200,7505,1337511300,999988234,11766,999857171,142829,1337492029,1000,1000,1000,1000,1000,1000,1000
124000,92930,627116,1230000000,7380000000,10000,60000,9978926646243,16470590,1520297741,3568,1229907070,2000,69278,2504347,2459807004,1201460233,18798539767,19311242367,9610815973,389184027,1112138777,102668859862,8049473100,130475,7860424,2317089400,69734756600,4027065456,7379303606,4035488448,987129574,11900486400,12870426,999924253,75747,92079,20344531,979655469,5380650769,958484200,74,1345163880,999998515,1485,999834479,165521,1345162321,1000,1000,1000,1000,1000,1000,1000
125000,96920,623812,1240000000,7440000000,10000,60000,9978835316907,7910544,1519128967,2199,1239903080,2000,68415,2519961,2479801762,1201464951,18798535049,19311177149,9615743559,384256441,1124442021,102696567087,8107912300,171202,8016040,2324874200,70257672600,4061692273,7439307773,4058494421,987181338,11992753800,12818662,999933801,66199,110363,20120742,979879258,5411325658,971103300,7833,1352839780,999999290,710,999850063,149937,1352831237,1000,1000,1000,1000,1000,1000,1000
126000,96580,629339,1250000000,7500000000,10000,60000,9978736844932,6504839,1525281534,1986,1249903420,2000,63469,2529927,2499802868,1201483671,18798516329,19311100629,9620478373,379521627,1136725141,102724246945,8166387300,167919,8357875,2332421800,70780820200,4096304342,7499307192,4081601344,987346196,12085114800,12653804,999934684,65316,4188,19936044,980063956,5442131956,983556100,7680,1360547800,999990492,9508,999850988,149012,1360530612,1000,1000,1000,1000,1000,1000,1000
127000,94450,635003,1260000000,7560000000,10000,60000,9978628145723,15302598,1541775324,11974,1259905550,2000,58068,2526774,2519787152,1201481421,18798518579,19311052579,9625032086,374967914,1148978038,102751803952,8224901900,152943,8251228,2340467900,71304030200,4130917779,7559306929,4104823210,987374007,12177305400,12625993,999927572,72428,19565,19716155,980283845,5473097345,995841200,7400,1368282340,999999195,805,999849465,150535,1368274135,1000,1000,1000,1000,1000,1000,1000
128000,94250,636542,1270000000,7620000000,10000,60000,9978528614444,14949591,1549258056,10732,1269905750,2000,6247,2545029,2539790036,1201491035,18798508965,19310986565,9629446231,370553769,1161209667,102779310955,8283409500,156765,8315577,2348340200,71827147000,4165586711,7619357211,4128084812,987443840,12269511600,12556160,999934480,65520,13040,19536328,980463672,5504109572,1008026600,48,1376035340,999989468,10532,999843740,156260,1376024760,1000,1000,1000,1000,1000,1000,1000
129000,96130,625248,1280000000,7680000000,10000,60000,9978429751875,13941277,1556254626,2393,1279903870,2000,11994,2569395,2559802954,1201513852,18798486148,19310906848,9633676305,366323695,1173420259,102806689855,8341965800,234001,8294567,2356350600,72350470000,4200204108,7679362758,4151409518,987501079,12361682100,12498921,999941531,58469,19752,19402134,980597866,5535207666,1020059000,78,1383813300,999984926,15074,999850352,149648,1383798148,1000,1000,1000,1000,1000,1000,1000
130000,95120,633106,1290000000,7740000000,10000,60000,9978336311707,7482917,1557854492,3593,1289904880,2000,6438,2580501,2579802574,1201509624,18798490376,19310854476,9637813619,362186381,1185604693,102834084959,8400547100,188481,7956967,2364662500,72873813400,4234815506,7739360456,4174828986,987466361,12453739200,12533639,999936341,63659,105880,19186394,980813606,5566434806,1032011500,34,1391617380,999988474,11526,999851380,148620,1391605820,1000,1000,1000,1000,1000,1000,1000
131000,94880,631693,1300000000,7800000000,10000,60000,9978228744471,15179792,1573746719,2412,1299905120,2000,6171,2591511,2599805416,1201536363,18798463637,19310770337,9641795349,358204651,1197770765,102861371173,8459135700,193737,7886407,2372721800,73397194600,4269429436,7799362136,4198302600,987514392,12545861400,12485608,999931262,68738,110170,19028670,980971330,5597736430,1043830000,8200,1399443140,999998890,1110,999836470,163530,1399433830,1000,1000,1000,1000,1000,1000,1000
132000,96040,633601,1310000000,7860000000,10000,60000,9978137356641,6647939,1573488417,10391,1309903960,2000,10826,2587340,2619787138,1201511680,18798488320,19310739620,9645652820,354347180,1209905958,102888641880,8517778500,184164,8156731,2380444800,73920818600,4304026723,7859355573,4221848875,987674901,12638073300,12325099,999931149,68851,4948,18876473,981123527,5629126427,1055534000,69,1407293840,999983781,16219,999843248,156752,1407277552,1000,1000,1000,1000,1000,1000,1000
133000,94240,621817,1320000000,7920000000,10000,60000,9978037366405,6772815,1582048304,2327,1319905760,2000,68197,2614223,2639806866,1201538320,18798461680,19310655380,9649365417,350634583,1222026683,102915821893,8576423100,134248,7890007,2388756000,74444251800,4338597136,7919309986,4245471646,987638488,12730051500,12361512,999929235,70765,97047,18654201,981345799,5660628499,1067145600,8020,1415165960,999998913,1087,999840547,159453,1415156853,1000,1000,1000,1000,1000,1000,1000
134000,94620,636670,1330000000,7980000000,10000,60000,9977934227072,10030945,1593807074,2102,1329905380,2000,6144,2622473,2659806556,1201545817,18798454183,19310580683,9652977147,347022853,1234130803,102942932252,8635098800,149123,8196973,2396515300,74967915200,4373249836,7979357186,4269142795,987793431,12822208500,12206569,999927956,72044,8025,18490130,981509870,5692187570,1078652900,35,1423053280,999991530,8470,999839325,160675,1423044775,1000,1000,1000,1000,1000,1000,1000
135000,95090,635479,1340000000,8040000000,10000,60000,9977831863460,12515698,1604959704,2350,1339904910,2000,58532,2637886,2679805120,1201562058,18798437942,19310507542,9656404954,343595046,1246211074,102969986918,8693771800,162453,8291962,2404413900,75491409200,4407814389,8039305989,4292837906,987855916,12914262600,12144084,999931273,68727,5757,18412751,981587249,5723782849,1089999000,8140,1430956160,999996923,3077,999843657,156343,1430944943,1000,1000,1000,1000,1000,1000,1000
136000,96760,638670,1350000000,8100000000,10000,60000,9977737737152,6713466,1607810286,10869,1349903240,2000,10676,2625478,2699784742,1201529718,18798470282,19310482682,9659815182,340184818,1258286524,102997052232,8752473200,155233,8165857,2412542100,76015128800,4442464254,8099350654,4316583539,987910821,13006304400,12089179,999930076,69924,6855,18320016,981679984,5755438984,1101313400,91,1438872740,999982796,17204,999844955,155045,1438855445,1000,1000,1000,1000,1000,1000,1000
137000,93690,635802,1360000000,8160000000,10000,60000,9977628616986,15962370,1625884428,3730,1359906310,2000,58412,2651798,2719805160,1201550856,18798449144,19310399944,9663069622,336930378,1270339882,103023947286,8811206700,215742,8232325,2420622900,76538883800,4477026386,8159305786,4340403079,987973364,13098313200,12026636,999932740,67260,8576,18173997,981826003,5787202003,1112534900,8249,1446813480,999993693,6307,999848976,151024,1446798924,1000,1000,1000,1000,1000,1000,1000
138000,96810,624913,1370000000,8220000000,10000,60000,9977537349806,7330035,1626049477,12341,1369903190,2000,63810,2643644,2739781698,1201545741,18798454259,19310349659,9666313176,333686824,1282388974,103050982685,8869911700,178417,7881818,2428921700,77062467400,4511646027,8219311277,4364195955,987946653,13190247000,12053347,999942087,57913,100034,18123979,981876021,5818919421,1123705900,57,1454749080,999974443,25557,999857734,142266,1454723466,1000,1000,1000,1000,1000,1000,1000
139000,96060,625172,1380000000,8280000000,10000,60000,9977437681890,7116701,1634822524,11788,1379903940,2000,63900,2652619,2759784304,1201560091,18798439909,19310277009,9669337941,330662059,1294391145,103077766316,8928691600,185059,8257672,2436760200,77586347200,4546250678,8279310928,4388187198,988076657,13282284000,11923343,999930782,69218,17025,17907727,982092273,5850910573,1134731100,92,1462740540,999982927,17073,999847725,152275,1462723375,1000,1000,1000,1000,1000,1000,1000
140000,94870,631316,1390000000,8340000000,10000,60000,9977331616424,13314883,1650119822,2260,1389905130,2000,68489,2679499,2779805740,1201586707,18798413293,19310187393,9672279181,327720819,1306404621,103104560508,8987452900,208519,8268749,2444835300,78110140200,4580848045,8339300195,4412137219,988136680,13374258000,11863320,999921989,78011,11209,17826090,982173910,5882849310,1145680300,8583,1470721620,999999054,946,999836509,163491,1470712091,1000,1000,1000,1000,1000,1000,1000
141000,93180,637214,1400000000,8400000000,10000,60000,9977235632589,9395857,1655196482,10948,1399906820,2000,58501,2671281,2799791744,1201577546,18798422454,19310141054,9675270859,324729141,1318400203,103131392410,9046253500,200591,8186621,2453065300,78634144600,4615451935,8399304285,4436120337,988199427,13466214000,11800573,999930294,69706,12267,17668930,982331070,5914824570,1156662400,8389,1478720260,999992362,7638,999844567,155433,1478704233,1000,1000,1000,1000,1000,1000,1000
142000,96450,632778,1410000000,8460000000,10000,60000,9977130469026,14681639,1669660702,10852,1409903550,2000,6068,2679967,2819785396,1201598565,18798401435,19310065835,9678082933,321917067,1330382029,103158131046,9105024700,200549,8017974,2461328100,79157843000,4650124054,8459361154,4460144990,988172586,13558082100,11827414,999923851,76149,86865,17577875,982422125,5946859525,1167486300,7480,1486723400,999998615,1385,999835965,164035,1486714535,1000,1000,1000,1000,1000,1000,1000
143000,95090,639039,1420000000,8520000000,10000,60000,9977039294063,5963056,1670204261,12533,1419904910,2000,6348,2677751,2839784754,1201597319,18798402681,19310004581,9680801649,319198351,1342365103,103184899026,9163848100,211556,7725414,2469642100,79681934600,4684714713,8519354613,4484180852,988226447,13650011100,11773553,999932141,67859,103794,17585942,982414058,5978904258,1178221300,7860,1494741900,999989366,10634,999844894,155106,1494723406,1000,1000,1000,1000,1000,1000,1000
144000,94900,624450,1430000000,8580000000,10000,60000,9976937021054,8378815,1681950770,11755,1429905100,2000,5974,2684965,2859786690,1201634069,18798365931,19309908631,9683438055,316561945,1354325045,103211546053,9222658900,206341,7865974,2477637900,80205758600,4719342026,8579369576,4508304551,988282996,13741926600,11717004,999922694,77306,96998,17479147,982520853,6011072453,1188899700,7933,1502776680,999999155,845,999835898,164102,1502767902,1000,1000,1000,1000,1000,1000,1000
145000,94430,628707,1440000000,8640000000,10000,60000,9976836855862,8668225,1691588028,12014,1439905570,2000,6316,2696191,2879787112,1201654187,18798345813,19309827413,9686060329,313939671,1366283941,103238332232,9281490900,149540,8056324,2485429100,80729794600,4753939177,8639364977,4532387428,988434888,13833945300,11565112,999929412,70588,12924,17471096,982528904,6043177704,1199563500,104,1510806980,999983400,16600,999849024,150976,1510790276,1000,1000,1000,1000,1000,1000,1000
146000,94640,621678,1450000000,8700000000,10000,60000,9976733118178,12510479,1704844361,10645,1449905360,2000,11968,2700852,2899789430,1201648557,18798351443,19309763843,9688581708,311418292,1378214738,103264823263,9340344000,206234,7897064,2493885700,81253832000,4788544854,8699366354,4556616789,988426369,13925758200,11573631,999916568,83432,77799,17297310,982702690,6075488290,1210156400,53,1518873840,999997714,2286,999829499,170501,1518871501,1000,1000,1000,1000,1000,1000,1000
147000,94130,629164,1460000000,8760000000,10000,60000,9976637162324,8574644,1710362212,12460,1459905870,2000,10677,2702148,2919786820,1201653268,18798346732,19309697532,9691061652,308938348,1390147072,103291476844,9399193500,199107,8282703,2501582900,81777815800,4823145859,8759360159,4580773313,988575749,14017744500,11424251,999929666,70334,3117,17271104,982728896,6107691196,1220701400,53,1526937600,999980336,19664,999847017,152983,1526917883,1000,1000,1000,1000,1000,1000,1000
148000,94780,616352,1470000000,8820000000,10000,60000,9976531286494,14576012,1725890553,11955,1469905220,2000,62142,2704811,2939786530,1201668706,18798331294,19309614594,9693446729,306553271,1402056459,103317990439,9458086800,203044,8120177,2509965300,82302086400,4857701956,8819321506,4605056234,988635017,14109603000,11364983,999922678,77322,4361,17142827,982857173,6140071773,1231176800,104,1535025260,999990383,9617,999832161,167839,1535015539,1000,1000,1000,1000,1000,1000,1000
149000,94320,638888,1480000000,8880000000,10000,60000,9976431543793,14442832,1735346064,10520,1479905680,2000,63527,2722612,2959790320,1201682125,18798317875,19309538675,9695781608,304218392,1413962228,103344508267,9516948400,220852,8184449,2518058100,82826050400,4892287985,8879297585,4629299490,988687062,14201460600,11312938,999924935,75065,17073,17083783,982916217,6172396517,1241609700,44,1543105480,999991591,8409,999832173,167827,1543097027,1000,1000,1000,1000,1000,1000,1000
150000,97160,623609,1490000000,8940000000,10000,60000,9976339540883,6554673,1737091522,3517,1489902840,2000,63300,2733003,2979798646,1201683356,18798316644,19309472844,9698058897,301941103,1425862743,103371096921,9575851700,147038,7691498,2526631800,83350304200,4926900541,8939313091,4653583013,988668549,14293245300,11331451,999917002,82998,92253,17026640,982973360,6204777060,1251994800,7981,1551202900,999999128,872,999832553,167447,1551194047,1000,1000,1000,1000,1000,1000,1000
151000,93280,637839,1500000000,9000000000,10000,60000,9976231851444,14360754,1754596986,11070,1499906720,2000,58505,2728632,2999791300,1201691998,18798308002,19309401802,9700243728,299756272,1437751328,103397592425,9634750400,140897,7687534,2534764200,83874408800,4961496906,8999303656,4677898671,988723687,14385084300,11276313,999925461,74539,107974,17000503,982999497,6237192397,1262283700,121,1559311340,999982507,17493,999843174,156826,1559293726,1000,1000,1000,1000,1000,1000,1000
152000,93910,624806,1510000000,9060000000,10000,60000,9976131564036,14778162,1764782399,2374,1509906090,2000,10857,2753305,3019807432,1201713998,18798286002,19309318202,9702376475,297623525,1449627407,103423944048,9693647500,203327,8230144,2542486000,84398480600,4996165237,9059364337,4702261222,988878511,14477014800,11121489,999918236,81764,7525,16913903,983086097,6269678497,1272556500,48,1567426720,999990603,9397,999832025,167975,1567417275,1000,1000,1000,1000,1000,1000,1000
153000,95790,632717,1520000000,9120000000,10000,60000,9976037376105,9073670,1768805791,2465,1519904210,2000,64424,2755931,3039803490,1201715875,18798284125,19309252125,9704535869,295464131,1461512059,103450453108,9752560000,169007,7735737,2551068900,84922732000,5030702109,9119302859,4726589035,988857156,14568778500,11142844,999917961,82039,92805,16899870,983100130,6302115830,1282827300,55,1575535500,999991350,8650,999831705,168295,1575526795,1000,1000,1000,1000,1000,1000,1000
154000,97200,629825,1530000000,9180000000,10000,60000,9975940670978,5899331,1775362253,3866,1529902800,2000,63930,2748054,3059797868,1201724709,18798275291,19309173391,9706664946,293335054,1473379814,103476860065,9811483100,146944,8200966,2558848500,85446878200,5065311745,9179306245,4750983425,989001960,14660677200,10998040,999918163,81837,18103,16767478,983232522,6334644422,1293083000,8569,1583670000,999999566,434,999833103,166897,1583660997,1000,1000,1000,1000,1000,1000,1000
155000,95290,640464,1540000000,9240000000,10000,60000,9975840168072,6512938,1785879721,3649,1539904710,2000,6455,2757861,3079802122,1201721410,18798278590,19309106890,9708637499,291362501,1485246421,103503260160,9870406400,165243,8118060,2567023700,85971098400,5099960231,9239353081,4775363378,989076813,14752509600,10923187,999920514,79486,15401,16821323,983178677,6367150477,1303193200,8660,1591797840,999997919,2081,999833601,166399,1591787099,1000,1000,1000,1000,1000,1000,1000
156000,96210,626556,1550000000,9300000000,10000,60000,9975734831327,11992810,1801157433,2563,1549903790,2000,63268,2764969,3099802454,1201762237,18798237763,19309007763,9710708011,289291989,1497107665,103529619609,9929338300,198523,8235088,2575164900,86495333400,5134519126,9299310176,4799773089,989142144,14844340800,10857856,999917788,82212,5644,16728355,983271645,6399694745,1313402800,43,1599929820,999991879,8121,999834544,165456,1599921656,1000,1000,1000,1000,1000,1000,1000
157000,95480,629562,1560000000,9360000000,10000,60000,9975631500337,15433733,1814471929,11556,1559904520,2000,57973,2758568,3119785928,1201761570,18798238430,19308943030,9712678932,287321068,1508958560,103556002407,9988270800,208864,8232476,2583298100,87019537600,5169125215,9359312465,4824170069,989207993,14936159700,10792007,999921050,78950,8457,16747088,983252912,6432224812,1323506300,8217,1608068800,999994160,5840,999841557,158443,1608054743,1000,1000,1000,1000,1000,1000,1000
158000,94850,623857,1570000000,9420000000,10000,60000,9975532577536,14486542,1823481387,2397,1569905150,2000,68537,2778239,3139805506,1201783378,18798216622,19308854222,9714574881,285425119,1520791487,103582292992,10047242000,205655,7863328,2591959300,87543921600,5203717756,9419307606,4848682342,989177942,15027851700,10822058,999918191,81809,102649,16618807,983381193,6464909693,1333588900,8140,1616235780,999999711,289,999834949,165051,1616227351,1000,1000,1000,1000,1000,1000,1000
159000,95940,643601,1580000000,9480000000,10000,60000,9975435136284,12046562,1830998131,2340,1579904060,2000,11023,2779429,3159803440,1201797646,18798202354,19308780054,9716447231,283552769,1532619371,103608588272,10106214700,227896,7884968,2600190900,88068299800,5238353476,9479345376,4873175388,989240061,15119646600,10759939,999918717,81283,100956,16556668,983443332,6497564932,1343631300,8340,1624404640,999993244,6756,999841356,158644,1624389544,1000,1000,1000,1000,1000,1000,1000
160000,94910,631970,1590000000,9540000000,10000,60000,9975341597353,5721637,1834746075,3618,1589905090,2000,57997,2779794,3179802944,1201826490,18798173510,19308686610,9718198746,281801254,1544443390,103634887085,10165199700,198100,8004389,2608228000,88592791400,5272910533,9539310033,4897722924,989394071,15211516200,10605929,999913766,86234,6595,16545471,983454529,6530294529,1353558300,46,1632579760,999991891,8109,999829095,170905,1632571605,1000,1000,1000,1000,1000,1000,1000
161000,93790,632332,1600000000,9600000000,10000,60000,9975239808611,7651340,1846769784,3765,1599906210,2000,11564,2788454,3199804890,1201859151,18798140849,19308592449,9719936206,280063794,1556266196,103661200395,10224151700,181768,8051954,2616283800,89116973000,5307564254,9599356104,4922210367,989463487,15303308400,10536513,999920108,79892,5021,16596254,983403746,6562944546,1363474900,8231,1640750240,999992170,7830,999833821,166179,1640734179,1000,1000,1000,1000,1000,1000,1000
162000,94380,642122,1610000000,9660000000,10000,60000,9975139181297,8394955,1857568661,3681,1609905620,2000,11129,2785728,3219803878,1201870352,18798129648,19308518148,9721694292,278305708,1568082270,103687490730,10283136300,128457,8123571,2624425400,89641287800,5342158299,9659346749,4946766663,989522525,15395075100,10477475,999921954,78046,10929,16515366,983484634,6595686234,1373415900,8359,1648935880,999992050,7950,999839829,160171,1648919571,1000,1000,1000,1000,1000,1000,1000
163000,96610,644250,1620000000,9720000000,10000,60000,9975033438872,14233466,1873479488,10312,1619903390,2000,10741,2772266,3239786156,1201863438,18798136562,19308464662,9723422594,276577406,1579896350,103713679083,10342108400,200958,8311196,2632498400,90165561600,5376760959,9719345009,4971310145,989591192,15486864600,10408808,999921339,78661,2047,16508902,983491098,6628406498,1383312400,101,1657117540,999978914,21086,999843947,156053,1657096353,1000,1000,1000,1000,1000,1000,1000
164000,95650,619175,1630000000,9780000000,10000,60000,9974941605608,6207367,1875621048,2194,1629904350,2000,67759,2790469,3259804312,1201899675,18798100325,19308364725,9725073511,274926489,1591696723,103739850556,10401120700,183959,8122341,2640982900,90690091000,5411322466,9779313066,4995948867,989621571,15578587200,10378429,999905176,94824,19205,16395838,983604162,6661264762,1393181100,43,1665317120,999998818,1182,999823605,176395,1665315895,1000,1000,1000,1000,1000,1000,1000
165000,94570,624006,1640000000,9840000000,10000,60000,9974835809581,12116238,1891684759,10780,1639905430,2000,68532,2780521,3279789300,1201907219,18798092781,19308292481,9726702999,273297001,1603490999,103766104420,10460122700,153440,8122887,2649149700,91214513400,5445915712,9839307462,5020535487,989702607,15670361700,10297393,999913427,86573,11120,16398633,983601367,6694044367,1403001300,53,1673517780,999991153,8847,999830320,169680,1673508880,1000,1000,1000,1000,1000,1000,1000
166000,97090,635584,1650000000,9900000000,10000,60000,9974741938423,6094241,1895846558,11436,1649902910,2000,5768,2769969,3299782948,1201907564,18798092436,19308228536,9728302671,271697329,1615285019,103792261719,10519136500,184482,8079300,2657452200,91739009800,5480562598,9899358648,5045150525,989767620,15762113100,10232380,999913787,86213,10067,16380942,983619058,6726866158,1412800600,8701,1681727960,999996374,3626,999828767,171233,1681715633,1000,1000,1000,1000,1000,1000,1000
