Time,H2O,OH-,H+,glucose,O2,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_channel:=Cell_1,glucose_in:=Cell_1,O2:=Cell_1,O2_in:=Cell_1,Pyruvate:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,Pi-:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic:=Cell_1,H2O:=Cell_2,OH-:=Cell_2,H+:=Cell_2,glucose:=Cell_2,glucose_channel:=Cell_2,glucose_in:=Cell_2,O2:=Cell_2,O2_in:=Cell_2,Pyruvate:=Cell_2,Pyruvate-:=Cell_2,Pyruvate_created:=Cell_2,ATP:=Cell_2,ADP:=Cell_2,Pi:=Cell_2,Pi-:=Cell_2,NAD+:=Cell_2,NADH:=Cell_2,Lactic:=Cell_2,H2O::Cell_1::Mito_1,OH-::Cell_1::Mito_1,H+::Cell_1::Mito_1,O2::Cell_1::Mito_1,O2_in::Cell_1::Mito_1,CO2::Cell_1::Mito_1,ATP::Cell_1::Mito_1,ATP_created::Cell_1::Mito_1,ADP::Cell_1::Mito_1,Pi::Cell_1::Mito_1,NAD+::Cell_1::Mito_1,NADH::Cell_1::Mito_1,NADH_created::Cell_1::Mito_1,Pyruvate::Cell_1::Mito_1,Pyruvate_trans::Cell_1::Mito_1,Pyruvate-::Cell_1::Mito_1,Pyruvate-_in::Cell_1::Mito_1,CoA-SH::Cell_1::Mito_1,Acetyl_CoA::Cell_1::Mito_1,FAD::Cell_1::Mito_1,GDP::Cell_1::Mito_1,GTP::Cell_1::Mito_1,FADH2::Cell_1::Mito_1,FADH2_created::Cell_1::Mito_1,ADP_ATP_trans::Cell_1::Mito_1,NADH_shuttle::Cell_1::Mito_1,Pi_trans::Cell_1::Mito_1,H2O::Cell_1::Mito_2,OH-::Cell_1::Mito_2,H+::Cell_1::Mito_2,O2::Cell_1::Mito_2,O2_in::Cell_1::Mito_2,CO2::Cell_1::Mito_2,ATP::Cell_1::Mito_2,ATP_created::Cell_1::Mito_2,ADP::Cell_1::Mito_2,Pi::Cell_1::Mito_2,NAD+::Cell_1::Mito_2,NADH::Cell_1::Mito_2,NADH_created::Cell_1::Mito_2,Pyruvate::Cell_1::Mito_2,Pyruvate_trans::Cell_1::Mito_2,Pyruvate-::Cell_1::Mito_2,Pyruvate-_in::Cell_1::Mito_2,CoA-SH::Cell_1::Mito_2,Acetyl_CoA::Cell_1::Mito_2,FAD::Cell_1::Mito_2,GDP::Cell_1::Mito_2,GTP::Cell_1::Mito_2,FADH2::Cell_1::Mito_2,FADH2_created::Cell_1::Mito_2,ADP_ATP_trans::Cell_1::Mito_2,NADH_shuttle::Cell_1::Mito_2,Pi_trans::Cell_1::Mito_2,H2O::Cell_1::Mito_3,OH-::Cell_1::Mito_3,H+::Cell_1::Mito_3,O2::Cell_1::Mito_3,O2_in::Cell_1::Mito_3,CO2::Cell_1::Mito_3,ATP::Cell_1::Mito_3,ATP_created::Cell_1::Mito_3,ADP::Cell_1::Mito_3,Pi::Cell_1::Mito_3,NAD+::Cell_1::Mito_3,NADH::Cell_1::Mito_3,NADH_created::Cell_1::Mito_3,Pyruvate::Cell_1::Mito_3,Pyruvate_trans::Cell_1::Mito_3,Pyruvate-::Cell_1::Mito_3,Pyruvate-_in::Cell_1::Mito_3,CoA-SH::Cell_1::Mito_3,Acetyl_CoA::Cell_1::Mito_3,FAD::Cell_1::Mito_3,GDP::Cell_1::Mito_3,GTP::Cell_1::Mito_3,FADH2::Cell_1::Mito_3,FADH2_created::Cell_1::Mito_3,ADP_ATP_trans::Cell_1::Mito_3,NADH_shuttle::Cell_1::Mito_3,Pi_trans::Cell_1::Mito_3
5500,9999999999119,1000881,1000881,9446600,20000,9999802257383,27143030,26736,6240,50,22297000,0,53120000,0,6083833,44581520,18799433,181200567,210612467,0,4503087,5496913,35848907,9999822102473,42797183,10034201,4033,50,22266400,54880000,54880000,0,5880876,44524734,9324390,190675610,190675610,0,4119124,5880876,38643858,100000784204,980608,100858,14231300,0,3532750,100,15002500,9999900,200032,9800050,199950,0,0,50,187,884420,9998606,1394,9999661,9999832,168,339,882839,2000,2000,2000,100000884004,880196,784,15852952,0,3530668,72,14994272,9999928,200328,9799112,200888,0,0,50,224,884220,9998228,1772,9999792,10000000,0,208,882224,2000,2000,2000,100000879627,875526,1309,15108428,0,3515403,3808,14924708,9996192,183227,9798517,201483,0,0,50,54,880140,9998353,1647,9999485,9999635,365,515,878439,2000,2000,2000
5600,9999999999171,1000829,1000829,9540200,20000,9999789403597,38116617,10027521,6009,50,22749900,0,54040000,0,5994353,45487782,18771096,181228904,210628104,0,4591257,5408743,36788439,9999819994128,43974293,10012931,5409,50,22719900,55960000,55960000,0,5733810,45428982,9297403,190702597,190702597,0,4266190,5733810,39695172,100000803646,998567,100605,14455858,0,3606608,38,15315538,9999962,200057,9800462,199538,0,0,50,99,903350,9997868,2132,9999795,9999795,205,205,901119,2000,2000,2000,100000802703,997581,100468,16177510,0,3605537,10,15309010,9999990,200090,9798213,201787,0,0,50,135,902750,9998359,1641,9999556,10000000,0,444,900974,2000,2000,2000,100000899550,894234,92,15313118,0,3587828,98,15238698,9999902,200302,9799942,200058,0,0,50,247,898890,9997752,2248,9999999,10000000,0,1,896395,2000,2000,2000
5700,9999999999409,1000591,1000591,9630900,20000,9999796904102,28743088,51700,3600,50,23203100,0,55059800,0,6093066,46399000,18775490,181224510,210625410,0,4493094,5506906,37545194,9999818176330,44863466,10034324,4355,50,23176000,56940200,56940200,0,5757074,46343290,9283086,190716914,190716914,0,4242926,5757074,40586216,100000922724,917748,225,14818334,0,3683087,174,15642074,9999826,200226,9799923,200077,0,0,50,188,922330,9998173,1827,9999807,10000000,0,193,920315,2000,2000,2000,100000821707,1018681,100424,16419822,0,3680373,42,15635342,9999958,198102,9801057,198943,0,0,50,230,921260,9998751,1249,9999945,9999844,156,55,919781,2000,2000,2000,100000817042,1012126,100631,15557280,0,3663205,1880,15553980,9998120,198520,9799395,200605,0,0,50,49,917150,9998267,1733,9999572,10000000,0,428,915368,2000,2000,2000
5800,9999999999398,1000602,1000602,9725000,20000,9999784116768,39658066,10016422,4200,50,23657600,0,55879900,0,6015108,47306800,18760334,181239666,210638566,0,4568822,5431178,38474222,9999826261846,35852546,22124,6180,50,23627400,58120100,58120100,0,5706009,47242440,9256832,190743168,190743168,0,4293991,5706009,41536431,100000841831,1035997,100231,15021590,0,3759584,490,15964190,9999510,200010,9799766,200234,0,0,50,70,941460,9998008,1992,9999672,10000000,0,328,939398,2000,2000,2000,100000840243,1036077,100443,16626114,0,3752676,54,15940254,9999946,200046,9802234,197766,0,0,50,293,939980,9997976,2024,9999999,10000000,0,1,937663,2000,2000,2000,100000936661,931960,186,15800564,0,3737286,4,15874804,9999996,200495,9799774,200226,0,0,50,183,936030,9997966,2034,9999999,9999999,1,1,933813,2000,2000,2000
5900,9999999999403,1000597,1000597,9817600,20000,9999791761328,30138863,36531,4044,50,24111000,0,56739700,0,6181690,48213912,18732603,181267397,210683197,0,4402910,5597090,39158122,9999814722006,46468262,10022252,4783,50,24081400,59260300,59260300,0,5853612,48153234,9243502,190756498,190756498,0,4146388,5853612,42299622,100000959839,955489,885,15266162,0,3833626,82,16279982,9999918,196318,9799204,200796,0,0,50,195,960160,9997922,2078,9999759,10000000,0,241,957887,2000,2000,2000,100000859211,1051385,100073,16750242,0,3829618,62,16255162,9999938,187438,9798412,201588,0,0,50,82,959060,9997902,2098,9999306,10000000,0,694,956880,2000,2000,2000,100000954697,946555,180,16125872,0,3813505,92,16183592,9999908,199984,9795975,204025,0,0,50,246,954880,9998323,1677,9999019,9999776,224,981,952957,2000,2000,2000
6000,9999999999350,1000650,1000650,9908700,20000,9999779144304,40880754,10022788,7502,50,24568400,0,57819600,0,6201175,49121796,18731054,181268946,210672846,0,4382685,5617315,39989881,9999812843356,47423472,10019158,7812,50,24532900,60180400,60180400,0,5822931,49050176,9217004,190782996,190782996,0,4177069,5822931,43227245,100000979996,976128,667,15625316,0,3913679,23576,16623076,9976424,176352,9801561,198439,0,0,50,43,979710,9998337,1663,9999824,9999828,172,176,978004,2000,2000,2000,100000978016,971112,70,17014020,0,3904258,2720,16576020,9997280,196760,9798642,201358,0,0,50,201,977620,9998194,1806,9999447,9999780,220,553,975613,2000,2000,2000,100000973972,969544,384,16407820,0,3887140,20,16511420,9999980,196280,9800860,199140,0,0,50,53,973410,9997904,2096,9999999,10000000,0,1,971261,2000,2000,2000
6100,9999999999494,1000506,1000506,10000600,20000,9999776270853,41879336,10040480,4923,50,25024100,0,58819600,0,6112599,50038354,18740643,181259357,210661557,0,4474751,5525249,40938605,9999811029050,48317532,10029100,6959,50,24985300,61180400,61180400,0,5834125,49956682,9203264,190796736,190796736,0,4165875,5834125,44122557,100000998387,994004,804,15890564,0,3986860,18904,16932204,9981096,180585,9799100,200900,0,0,50,39,998230,9998032,1968,9999789,9999789,211,211,996223,2000,2000,2000,100000995859,990195,737,17337426,0,3980332,86,16897286,9999914,199828,9796958,203042,0,0,50,98,996270,9998548,1452,9999238,9999814,186,762,994720,2000,2000,2000,100000993364,987943,117,16649648,0,3965594,28,16841628,9999972,197637,9799926,200074,0,0,50,155,992650,9998538,1462,9999651,9999665,335,349,991033,2000,2000,2000
6200,9999999999305,1000695,1000695,10089600,20000,9999783320432,32954639,37587,4683,50,25481200,0,59559800,0,5974771,50953034,18747805,181252195,210662495,0,4612209,5387791,41935043,9999809016836,49409652,9978326,7887,50,25439200,62440200,62440200,0,5715650,50862626,9189114,190810886,190810886,0,4284350,5715650,45146976,100000917261,1113187,100328,16054422,0,4060771,42,17250342,9999958,200058,9799759,200241,0,0,50,170,1016760,9998137,1863,9999999,10000000,0,1,1014727,2000,2000,2000,100001015493,1011119,486,17479998,0,4055037,78,17223278,9999922,189522,9799333,200667,0,0,50,57,1015200,9998155,1845,9999836,10000000,0,164,1013298,2000,2000,2000,100001010589,1004231,897,16916000,0,4039666,0,17146200,10000000,199836,9797534,202466,0,0,50,52,1011260,9998278,1722,9999114,9999836,164,886,1009486,2000,2000,2000
6300,9999999999568,1000432,1000432,10183500,20000,9999770764060,43639460,9994404,6693,50,25933000,0,60640000,0,6004459,51852614,18720834,181279166,210689466,0,4582021,5417979,42748835,9999817196337,40312556,20014,7680,50,25893500,63360000,63360000,0,5739549,51771640,9180533,190819467,190819467,0,4260451,5739549,46032091,100001034982,1031509,1070,16398882,0,4135591,2,17564502,9999998,188895,9799039,200961,0,0,50,145,1035200,9998457,1543,9999694,9999697,303,306,1033512,2000,2000,2000,100001033669,1027619,90,17745358,0,4129541,3838,17534038,9996162,196562,9798529,201471,0,0,50,206,1033600,9998655,1345,9999365,10000000,0,635,1032049,2000,2000,2000,100000931005,1123239,99969,17218950,0,4114980,50,17470050,9999950,200050,9797870,202130,0,0,50,32,1030520,9997676,2324,9999486,10000000,0,514,1028164,2000,2000,2000
6400,9999999999968,1000032,1000032,10271100,20000,9999768027074,44505204,9975322,7135,50,26387700,0,61680200,0,5959394,52761130,18734608,181265392,210665592,0,4627576,5372424,43645506,9999805647327,50943203,10032099,8141,50,26351200,64319800,64319800,0,5887507,52686118,9176648,190823352,190823352,0,4112493,5887507,46798611,100001055484,1050924,84,16720476,0,4212200,3536,17894336,9996464,195656,9800740,199260,0,0,50,46,1054410,9998248,1752,9999996,9999792,208,4,1052612,2000,2000,2000,100001052858,1046826,12,18009616,0,4203326,276,17850476,9999724,199824,9798714,201286,0,0,50,237,1052450,9998158,1842,9999657,10000000,0,343,1050371,2000,2000,2000,100001049741,1045055,147,17499814,0,4192402,6654,17806854,9993346,193646,9799908,200092,0,0,50,200,1049370,9998574,1426,9999718,10000000,0,282,1047744,2000,2000,2000
6500,10000000000330,999670,999670,10358700,20000,9999765300827,45358655,10000149,7211,50,26847900,0,62679700,0,5949376,53681378,18729760,181270240,210688140,0,4636364,5363636,44519942,9999813731640,41941217,32615,7102,50,26803400,65320300,65320300,0,5841997,53592596,9165453,190834547,190834547,0,4158003,5841997,47750599,100001073298,1067202,333,17045718,0,4287601,298,18205198,9999702,200202,9797669,202331,0,0,50,87,1073290,9998263,1737,9999428,10000000,0,572,1071466,2000,2000,2000,100000971851,1166309,99871,18333258,0,4276632,38,18166438,9999962,200062,9800038,199962,0,0,50,31,1070770,9997892,2108,9999983,10000000,0,17,1068631,2000,2000,2000,100000968376,1162876,100242,17684968,0,4266086,48,18117648,9999952,181452,9800434,199566,0,0,50,73,1068000,9998126,1874,9999691,10000000,0,309,1066053,2000,2000,2000
6600,10000000000739,999261,999261,10449800,20000,9999772771880,36016611,35883,7661,50,27303500,0,63818500,0,6036795,54591678,18735769,181264231,210679231,0,4550125,5449875,45286203,9999812016242,42740192,18874,4332,50,27256700,66181500,66181500,0,5891709,54504736,9161170,190838830,190838830,0,4108291,5891709,48613027,100001092263,1088597,493,17387726,0,4362686,86,18532686,9999914,194014,9799904,200096,0,0,50,90,1091960,9998402,1598,9999886,10000000,0,114,1090272,2000,2000,2000,100001090602,1083962,61,18614950,0,4355349,3350,18493450,9996650,188850,9798401,201599,0,0,50,53,1090250,9998187,1813,9999466,10000000,0,534,1088384,2000,2000,2000,100000987146,1180950,99906,18028918,0,4340426,98,18432998,9999902,198602,9799144,200856,0,0,50,45,1086470,9998242,1758,9999627,10000000,0,373,1084667,2000,2000,2000
6700,10000000000255,999745,999745,10533400,20000,9999769931779,36985568,34886,5970,50,27759900,0,64817700,0,5952939,55507860,18744307,181255693,210669193,0,4632111,5367889,46229271,9999810107375,43733752,31238,4683,50,27716700,67182300,67182300,0,5860760,55424034,9165161,190834839,190834839,0,4139240,5860760,49563274,100001111664,1106918,150,17591842,0,4436662,62,18847662,9999938,192624,9800368,199632,0,0,50,179,1110780,9998086,1914,9999999,9999786,214,1,1108687,2000,2000,2000,100001109146,1105053,865,18937636,0,4430252,3896,18817096,9996104,196017,9799988,200012,0,0,50,45,1109060,9998064,1936,9999809,9999813,187,191,1107079,2000,2000,2000,100001105921,1099475,78,18331204,0,4417763,44,18758344,9999956,193456,9799297,200703,0,0,50,194,1105810,9998433,1567,9999383,10000000,0,617,1104049,2000,2000,2000
6800,10000000000364,999636,999636,10619200,20000,9999757217127,47831083,9996689,7156,50,28216300,0,65737700,0,5910027,56418288,18737198,181262802,210670002,0,4676953,5323047,47126341,9999798412867,54512377,9981243,4770,50,28174500,68262300,68262300,0,5904163,56339460,9164704,190835296,190835296,0,4095837,5904163,50435297,100001028423,1224225,101573,17858052,0,4509928,72,19150772,9999928,199868,9798352,201648,0,0,50,53,1129050,9997980,2020,9999539,9999540,460,461,1126977,2000,2000,2000,100001028962,1223694,99506,19201392,0,4504992,12,19139212,9999988,194788,9799688,200312,0,0,50,68,1127540,9998368,1632,9999996,10000000,0,4,1125840,2000,2000,2000,100001025627,1217677,100185,18553376,0,4495548,3536,19084336,9996464,193712,9797392,202608,0,0,50,54,1125330,9998148,1852,9999184,9999648,352,816,1123424,2000,2000,2000
6900,10000000000001,999999,999999,10705100,20000,9999764884852,38289600,20588,6042,50,28675300,0,66837000,0,6096592,57338516,18742668,181257332,210662032,0,4488248,5511752,47803764,9999796239864,55769906,9991058,7524,50,28629600,69163000,69163000,0,5732652,57244152,9153922,190846078,190846078,0,4267348,5732652,51511500,100001049346,1243237,99601,18180324,0,4584824,6664,19476764,9993336,193437,9800136,199864,0,0,50,72,1147820,9997944,2056,10000000,9999801,199,0,1145692,2000,2000,2000,100001046925,1240539,99966,19487406,0,4577917,166,19442866,9999834,194734,9799573,200427,0,0,50,226,1146350,9997807,2193,9999767,10000000,0,233,1143931,2000,2000,2000,100001043981,1240763,100787,18874578,0,4570894,58,19416958,9999942,200042,9801476,198524,0,0,50,71,1143990,9998406,1594,9999849,10000000,0,151,1142325,2000,2000,2000
7000,9999999999983,1000017,1000017,10792100,20000,9999752268887,49031910,10016608,4564,50,29131300,0,68036900,0,6122805,58253472,18762669,181237331,210646231,0,4463015,5536985,48634387,9999804498813,46596580,31240,5914,50,29086600,69963100,69963100,0,5798016,58161372,9156765,190843235,190843235,0,4201984,5798016,52363356,100001067230,1260577,100275,18624302,0,4661528,22,19794222,9999978,190483,9798002,201998,0,0,50,80,1166920,9998056,1944,9999470,9999805,195,530,1164896,2000,2000,2000,100001165630,1158286,130,19809354,0,4656754,294,19770694,9999706,200006,9797256,202744,0,0,50,28,1165550,9998222,1778,9999238,10000000,0,762,1163744,2000,2000,2000,100001164177,1158420,149,19136874,0,4648939,714,19744514,9999286,199185,9799371,200629,0,0,50,313,1163810,9998317,1683,9999628,9999799,201,372,1161814,2000,2000,2000
7100,9999999999428,1000572,1000572,10877600,20000,9999749563010,49861212,9992268,5984,50,29585500,0,69016900,0,6091844,59159032,18779454,181220546,210624046,0,4494456,5505544,49513988,9999792612787,57566823,10017403,6620,50,29546900,70983100,70983100,0,5765570,59080560,9160170,190839830,190839830,0,4234430,5765570,53314990,100001184731,1181253,1504,18886552,0,4738331,72,20121472,9999928,199728,9798149,201851,0,0,50,63,1185860,9998381,1619,9999438,10000000,0,562,1184178,2000,2000,2000,100001184231,1179845,669,19952094,0,4731334,34,20095734,9999966,199870,9798976,201024,0,0,50,255,1184290,9998398,1602,9999669,9999804,196,331,1182433,2000,2000,2000,100001083093,1278477,100508,19537698,0,4727701,178,20079278,9999822,196144,9800269,199731,0,0,50,233,1183050,9998811,1189,9999506,9999722,278,494,1181628,2000,2000,2000
7200,9999999999543,1000457,1000457,10960200,20000,9999746630445,50919611,10002151,6263,50,30043700,0,70117300,0,5969617,60074874,18759230,181240770,210640470,0,4616593,5383407,50496167,9999800971085,48293549,17109,8541,50,30006100,71882700,71882700,0,5859339,59995118,9159752,190840248,190840248,0,4140661,5859339,54135779,100001205442,1201410,235,19208704,0,4813485,44,20449844,9999956,200056,9799775,200225,0,0,50,30,1204710,9998255,1745,9999997,10000000,0,3,1202935,2000,2000,2000,100001102839,1299041,100674,20376704,0,4804793,44,20410744,9999956,200056,9799867,200133,0,0,50,31,1202640,9998119,1881,9999904,10000000,0,96,1200728,2000,2000,2000,100001101236,1292529,100416,19725820,0,4800187,20,20373820,9999980,200079,9796713,203287,0,0,50,50,1201740,9997809,2191,9998961,9999999,1,1039,1199499,2000,2000,2000
7300,9999999999633,1000367,1000367,11044700,20000,9999743897060,51779812,10010008,3423,50,30497100,0,70997500,0,5942855,60987354,18766926,181233074,210642274,0,4642325,5357675,51378579,9999799146929,49201888,28922,4301,50,30468200,73002500,73002500,0,5877416,60927798,9176615,190823385,190823385,0,4122584,5877416,55050382,100001223363,1216004,854,19494354,0,4889260,94,20754994,9999906,196947,9798250,201750,0,0,50,108,1223980,9997924,2076,9999086,9999741,259,914,1221796,2000,2000,2000,100001121915,1317421,100263,20641582,0,4878872,2,20726502,9999998,200298,9799958,200042,0,0,50,43,1221240,9998028,1972,9999981,10000000,0,19,1219225,2000,2000,2000,100001121276,1317016,100229,19884588,0,4877733,68,20721368,9999932,193132,9799787,200213,0,0,50,66,1220700,9998399,1601,9999871,10000000,0,129,1219033,2000,2000,2000
7400,10000000000206,999794,999794,11126000,20000,9999751275106,42527751,32007,6589,50,30956300,0,71938300,0,5979789,61899422,18752479,181247521,210677121,0,4603361,5396639,52197583,9999797378884,50053018,28678,5276,50,30927700,74061700,74061700,0,5910254,61844848,9176750,190823250,190823250,0,4089746,5910254,55934594,100001143901,1337391,99776,19815250,0,4965635,50,21091050,9999950,177750,9801215,198785,0,0,50,221,1243150,9997973,2027,9999748,10000000,0,252,1240902,2000,2000,2000,100001239487,1232697,56,20928852,0,4951439,72,21025872,9999928,200028,9798541,201459,0,0,50,205,1239360,9998273,1727,9999388,10000000,0,612,1237428,2000,2000,2000,100001140549,1334493,100127,20050020,0,4951934,20,21033420,9999980,192050,9799666,200334,0,0,50,67,1239540,9998014,1986,9999773,9999570,430,227,1237487,2000,2000,2000
7500,10000000000115,999885,999885,11208500,20000,9999738785267,53145571,10004931,5939,50,31416300,0,73017900,0,6062591,62820722,18748460,181251540,210651940,0,4523059,5476941,52980681,9999795643968,50872618,39084,5004,50,31385200,74982100,74982100,0,5963429,62760392,9176978,190823022,190823022,0,4036571,5963429,56796963,100001161108,1356732,101028,20140050,0,5039546,4650,21403850,9995350,195258,9799204,200796,0,0,50,33,1261340,9998106,1894,9999637,9999808,192,363,1259413,2000,2000,2000,100001159276,1352669,99374,21211602,0,5025535,4822,21348022,9995178,195089,9800495,199505,0,0,50,255,1257910,9998305,1695,9999806,9999811,189,194,1255960,2000,2000,2000,100001258832,1253528,84,20353344,0,5027316,84,21354584,9999916,199316,9799644,200356,0,0,50,48,1258200,9998236,1764,9999764,10000000,0,236,1256388,2000,2000,2000
7600,10000000000564,999436,999436,11289500,20000,9999745967953,44087744,18484,6346,50,31876600,0,73918100,0,6001734,63740508,18764305,181235695,210642995,0,4584076,5415924,53904884,9999793685958,51912220,27976,7256,50,31843900,76081900,76081900,0,5894522,63673288,9171466,190828534,190828534,0,4105478,5894522,57778766,100001182735,1374537,98411,20322892,0,5114554,112,21728312,9999888,192188,9800426,199574,0,0,50,64,1280210,9997990,2010,10000000,10000000,0,0,1278136,2000,2000,2000,100001177328,1372063,99829,21455128,0,5100386,108,21666908,9999892,200033,9801134,198866,0,0,50,228,1276430,9998526,1474,9999796,9999841,159,204,1274728,2000,2000,2000,100001277848,1272928,137,20657424,0,5101669,64,21673164,9999936,200036,9799891,200109,0,0,50,263,1277250,9997907,2093,9999998,10000000,0,2,1274894,2000,2000,2000
7700,10000000000837,999163,999163,11373200,20000,9999743149301,45031809,18173,7168,50,32332700,0,75018000,0,5928654,64651064,18748874,181251126,210670526,0,4657486,5342514,54832350,9999791626170,53053069,27247,4161,50,32304100,76982000,76982000,0,5787028,64599878,9179117,190820883,190820883,0,4212972,5787028,58812850,100001198555,1393417,100699,20587494,0,5189792,34,22040534,9999966,192666,9798818,201182,0,0,50,58,1298820,9998248,1752,9999492,10000000,0,508,1297010,2000,2000,2000,100001195578,1390300,100803,21818850,0,5176753,50,21985250,9999950,200016,9798297,201703,0,0,50,29,1295640,9998103,1897,9999536,9999766,234,464,1293714,2000,2000,2000,100001195901,1391750,100532,20961612,0,5176762,132,21991132,9999868,187289,9800118,199882,0,0,50,166,1295600,9998342,1658,9999820,9999821,179,180,1293776,2000,2000,2000
7800,10000000000523,999477,999477,11449900,20000,9999740406177,45900238,32442,4531,50,32793800,0,75858300,0,5909521,65578538,18739653,181260347,210666647,0,4675029,5324971,55723167,9999779628522,64132789,9999083,8781,50,32766300,78141700,78141700,0,5690666,65515038,9176349,190823651,190823651,0,4309334,5690666,59824372,100001219833,1412030,98716,20851402,0,5263016,8822,22359522,9991178,183831,9801414,198586,0,0,50,44,1317250,9998064,1936,9999996,9999653,347,4,1315270,2000,2000,2000,100001314219,1309133,120,22043472,0,5249867,92,22300192,9999908,200308,9798713,201287,0,0,50,231,1313870,9998437,1563,9999700,10000000,0,300,1312076,2000,2000,2000,100001218547,1407809,97101,21144230,0,5252742,11830,22315730,9988170,188470,9802508,197492,0,0,50,76,1314730,9998042,1958,9999994,10000000,0,6,1312696,2000,2000,2000
7900,10000000000431,999569,999569,11532100,20000,9999737965332,46471143,23573,6274,50,33254100,0,76958200,0,6022411,66495652,18738827,181261173,210691373,0,4563959,5436041,56471611,9999777884440,64959664,10008586,4117,50,33223800,79041800,79041800,0,5744144,66439366,9183470,190816530,190816530,0,4255856,5744144,60695222,100001335170,1327770,76,21239420,0,5335606,20,22655220,9999980,200180,9798194,201806,0,0,50,219,1335310,9998414,1586,9999155,10000000,0,845,1333505,2000,2000,2000,100001333580,1328625,73,22225866,0,5325838,26,22624926,9999974,181893,9799252,200748,0,0,50,195,1332850,9998406,1594,9999817,9999819,181,183,1331061,2000,2000,2000,100001233730,1427886,100159,21509330,0,5327223,230,22626830,9999770,187270,9798527,201473,0,0,50,240,1333470,9998101,1899,9999659,10000000,0,341,1331331,2000,2000,2000
8000,10000000000161,999839,999839,11612300,20000,9999735383635,47179683,29813,7697,50,33715100,0,77878600,0,6074058,67414806,18734224,181265776,210664976,0,4511432,5488568,57282338,9999776007607,65919261,10027779,4179,50,33682600,80121400,80121400,0,5732680,67356842,9183710,190816290,190816290,0,4267320,5732680,61624162,100001355623,1350525,58,21559678,0,5412403,14258,22993758,9985742,186042,9800867,199133,0,0,50,69,1354750,9997893,2107,10000000,10000000,0,0,1352574,2000,2000,2000,100001351820,1345514,115,22432974,0,5397311,14,22925214,9999986,199736,9798599,201401,0,0,50,275,1351210,9997857,2143,9999750,9999750,250,250,1348792,2000,2000,2000,100001353029,1346931,21,21732120,0,5403890,1320,22952720,9998680,199180,9799410,200590,0,0,50,60,1352450,9998110,1890,9999660,10000000,0,340,1350500,2000,2000,2000
8100,10000000000007,999993,999993,11688900,20000,9999732603423,48086125,37439,7267,50,34175700,0,78878700,0,6029270,68336866,18756014,181243986,210697986,0,4554510,5445490,58192776,9999784332934,56677014,14966,6920,50,34145400,81121300,81121300,0,5807456,68276960,9186908,190813092,190813092,0,4192544,5807456,62469504,100001373844,1368948,81,21883576,0,5487673,36,23312236,9999964,156464,9800067,199933,0,0,50,169,1373300,9998383,1617,9999794,10000000,0,206,1371514,2000,2000,2000,100001272021,1464503,98948,22735308,0,5473265,88,23251988,9999912,189112,9801055,198945,0,0,50,50,1370020,9997795,2205,9999999,10000000,0,1,1367765,2000,2000,2000,100001271714,1464070,99905,21936914,0,5478645,54,23265554,9999946,200246,9798865,201135,0,0,50,296,1371500,9997943,2057,9999415,10000000,0,585,1369147,2000,2000,2000
8200,9999999999757,1000243,1000243,11769500,20000,9999719907376,58908094,10001596,6762,50,34636500,0,79899000,0,6005749,69259476,18750446,181249554,210655254,0,4579311,5420689,59082987,9999782694550,57396515,26725,5464,50,34604000,82101000,82101000,0,5913641,69197072,9188137,190811863,190811863,0,4086359,5913641,63283431,100001292242,1484574,99746,22051124,0,5559632,164,23611164,9999836,200036,9798428,201572,0,0,50,30,1391510,9997904,2096,9999508,10000000,0,492,1389384,2000,2000,2000,100001389423,1384217,60,23138880,0,5548543,2780,23571180,9997220,197620,9799857,200143,0,0,50,207,1388800,9998057,1943,9999890,10000000,0,110,1386650,2000,2000,2000,100001391143,1385253,31,22218262,0,5555508,2382,23598482,9997618,191106,9800122,199878,0,0,50,191,1390430,9998184,1816,9999723,9999788,212,277,1388423,2000,2000,2000
8300,9999999999499,1000501,1000501,11845800,20000,9999727283100,49656716,16556,6777,50,35097200,0,80918800,0,6042493,70180846,18795562,181204438,210636038,0,4545657,5454343,59910503,9999770671590,68502048,10011496,5497,50,35067000,83081200,83081200,0,5816227,70123006,9196644,190803356,190803356,0,4183773,5816227,64306779,100001411158,1406838,492,22311246,0,5637744,106,23949906,9999894,188394,9800346,199654,0,0,50,80,1410890,9998168,1832,9999840,10000000,0,160,1408978,2000,2000,2000,100001312343,1501333,96428,23399168,0,5626815,48,23907848,9999952,179752,9799905,200095,0,0,50,216,1407990,9998573,1427,9999997,10000000,0,3,1406347,2000,2000,2000,100001409590,1405210,344,22542194,0,5629644,34,23917334,9999966,200066,9799866,200134,0,0,50,35,1408970,9997968,2032,9999999,10000000,0,1,1406903,2000,2000,2000
