Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
329000,25500850,633951,3280000000,19680000000,10000,60000,9926810960731,18377536,714650155,1369,3254499150,1000,6343,2944057,6508995562,2211173767,17788826233,19722504833,9840293883,159706117,533622445,107898689572,19843534000,239490,8201050,3959064600,174547113600,1380145123,9808897973,8958586094,532504267,30237134400,467495733,999996821,3179,14654,19183260,980816740,11944778640,2907515500,8418,2986209420,999991544,8456,999835754,164246,2986192546,1000,1000,1000,1000,1000,1000,1000,107899471448,19844320500,203059,7843042,3959315100,174554901800,1441320433,9870461733,8958625612,533696445,30238611000,466303555,999998414,1586,101269,19264557,980735443,11944828643,2908151500,90,2986219640,999983481,16519,999834869,165131,2986203031,1000,1000,1000,1000,1000,1000,1000
330000,25539250,628911,3290000000,19740000000,10000,60000,9926611941814,17801060,716616535,10270,3264460750,1000,486,2925515,6528900960,2211204174,17788795826,19722162126,9840814405,159185595,536704365,107924348207,19902760400,146264,7739153,3967758300,175072107200,1384844067,9839005717,8983831226,532573949,30328604100,467426051,999996706,3294,95857,19268331,980731669,11978441169,2916176700,8180,2994619520,999998603,1397,999827157,172843,2994609943,1000,1000,1000,1000,1000,1000,1000,107924996258,19903573400,189540,8136115,3967469100,175080029200,1445809736,9900364886,8983935181,533919069,30330224100,466080931,999977635,22365,19166,19235885,980764115,11978577015,2916834300,47,2994651560,999990321,9679,999821266,178734,2994641834,1000,1000,1000,1000,1000,1000,1000
331000,25577850,620472,3300000000,19800000000,10000,60000,9926415224137,14955495,716387424,1328,3274422150,1000,62434,2941285,6548841644,2211249932,17788750068,19721783968,9841291955,158708045,539782599,107949870454,19962037200,200042,8006400,3975938700,175597395200,1389204060,9868786610,9009111570,532828758,30420236400,467171242,999997090,2910,10032,19302862,980697138,12012143438,2924846700,86,3003047920,999984034,15966,999840232,159768,3003031868,1000,1000,1000,1000,1000,1000,1000,107950570682,19962825200,219720,7703501,3976252700,175605196000,1450558884,9930530484,9009172275,534001543,30421698300,465998457,999985677,14323,108534,19333359,980666641,12012223541,2925504300,97,3003069840,999981523,18477,999830734,169266,3003051266,1000,1000,1000,1000,1000,1000,1000
332000,25616940,628189,3310000000,19860000000,10000,60000,9926212966496,17644478,721548185,10242,3284383060,1000,1012,2926571,6568745636,2211287374,17788712626,19721415026,9841888329,158111671,542865465,107975376487,20021267100,206000,8135445,3984255400,176122357400,1392804097,9897793047,9034406534,532993711,30511779600,467006289,999992540,7460,3329,19290795,980709205,12045872005,2933525900,48,3011475640,999989879,10121,999823729,176271,3011465471,1000,1000,1000,1000,1000,1000,1000,107976174777,20022064400,187216,7739922,3984575400,176130252800,1456195002,9961577752,9034405977,534183785,30513264600,465816215,999983516,16484,92831,19349854,980650146,12045874146,2934242600,8321,3011477960,999998530,1470,999830731,169269,3011468169,1000,1000,1000,1000,1000,1000,1000
333000,25655720,622396,3320000000,19920000000,10000,60000,9926010426875,20615928,727068227,2613,3294344280,1000,556,2954065,6588683334,2211342003,17788657997,19721048197,9842444415,157555585,545942649,108000958569,20080542100,183772,7669655,3993136900,176647590600,1396656383,9927063033,9059681390,533047745,30603216300,466952255,999999292,708,108747,19285957,980714043,12079572043,2942226500,8656,3019908740,999990569,9431,999838147,161853,3019890653,1000,1000,1000,1000,1000,1000,1000,108001776059,20081280600,213543,7655840,3992970500,176655243600,1461521365,9992314015,9059600751,534350315,30604827000,465649685,999998449,1551,100734,19465083,980534917,12079466317,2942958600,8261,3019877880,999995947,4053,999829734,170266,3019865566,1000,1000,1000,1000,1000,1000,1000
334000,25694440,626732,3330000000,19980000000,10000,60000,9925817259311,14212984,723086269,10122,3304305560,1000,62031,2927209,6608590876,2211389395,17788610605,19720679905,9843084571,156915429,549030647,108026536485,20139776800,163594,8105568,4001092900,177172600800,1400482856,9956298306,9084954467,533312103,30694862100,466687897,999998996,1004,11393,19298426,980701574,12113265074,2950921500,47,3028333300,999977354,22646,999835293,164707,3028310607,1000,1000,1000,1000,1000,1000,1000,108027344563,20140523300,184187,7720689,4001373900,177180309000,1466809031,10023012931,9084886332,534491906,30696369600,465508094,999986456,13544,100750,19389318,980610682,12113179682,2951723300,88,3028299720,999993718,6282,999822150,177850,3028293350,1000,1000,1000,1000,1000,1000,1000
335000,25733580,633136,3340000000,20040000000,10000,60000,9925612083836,19811574,731210469,10265,3314266420,1000,63695,2939885,6628512310,2211433310,17788566690,19720315690,9843650655,156349345,552109665,108052043027,20199049600,151046,7987921,4009650700,177697836000,1405252674,9986486224,9110274546,533458059,30786383400,466541941,999989350,10650,15291,19279845,980720155,12147032555,2959572200,8892,3036767420,999999481,519,999824491,175509,3036758009,1000,1000,1000,1000,1000,1000,1000,108053017983,20199724100,173270,7823799,4009542600,177705147400,1471210745,10052816945,9110043340,534658256,30787950600,465341744,999998807,1193,107551,19502211,980497789,12146717389,2960481100,98,3036695340,999978807,21193,999837651,162349,3036674049,1000,1000,1000,1000,1000,1000,1000
336000,25772410,627193,3350000000,20100000000,10000,60000,9925415480177,16848260,730720168,2600,3324227590,1000,6374,2942028,6648449980,2211478437,17788521563,19719940563,9844257312,155742688,555187192,108077555178,20258298700,150996,7789970,4018314800,178222898200,1410152994,10016796794,9135584472,533543563,30877847100,466456437,999977321,22679,87158,19242486,980757514,12180778614,2968255400,72,3045196260,999997954,2046,999816958,183042,3045194142,1000,1000,1000,1000,1000,1000,1000,108078520305,20258997100,194322,8070954,4017852400,178230470200,1475539889,10082569639,9135346441,534909584,30879572400,465090416,999996893,3107,14909,19395468,980604532,12180461732,2969264700,8641,3045124500,999999432,568,999822309,177691,3045115291,1000,1000,1000,1000,1000,1000,1000
337000,25811830,630918,3360000000,20160000000,10000,60000,9925211650443,21081398,737472995,10261,3334188170,1000,63684,2928679,6668355818,2211500041,17788499959,19719594159,9844793201,155206799,558256119,108103119966,20317552300,199500,7594235,4026867200,178748102200,1414100689,10046163039,9160824257,533707124,30969392100,466292876,999998146,1854,106822,19358265,980641735,12214426335,2976912500,99,3053620200,999981977,18023,999825522,174478,3053602078,1000,1000,1000,1000,1000,1000,1000,108104078491,20318267900,215574,7681477,4026692400,178755723800,1480693109,10113142359,9160621038,534986426,30971035500,465013574,999998781,1219,102355,19392517,980607483,12214156183,2977980400,72,3053550820,999984397,15603,999834255,165745,3053535145,1000,1000,1000,1000,1000,1000,1000
338000,25851550,629984,3370000000,20220000000,10000,60000,9925016449490,16724133,735726543,1447,3344148450,1000,944,2937404,6688294006,2211548423,17788451577,19719210077,9845260756,154739244,561325762,108128710956,20376803400,152564,8178274,4034624500,179273089200,1418057506,10075525156,9186094110,533974789,31061046000,466025211,999994929,5071,1840,19395430,980604570,12248118370,2985553400,50,3062045640,999978670,21330,999843840,156160,3062024260,1000,1000,1000,1000,1000,1000,1000,108129651387,20377524800,192900,7815466,4034985600,179280804000,1485984266,10143843916,9185902495,535159081,31062585300,464840919,999999510,490,100229,19377034,980622966,12247861166,2986675600,47,3061985200,999973518,26482,999846829,153171,3061958671,1000,1000,1000,1000,1000,1000,1000
339000,25890530,626134,3380000000,20280000000,10000,60000,9924818730012,14885690,736512675,2474,3354109470,1000,1040,2943693,6708213992,2211604502,17788395498,19718827098,9845713327,154286673,564396619,108154223011,20436052500,163226,7770273,4043427800,179798193800,1423010084,10105890634,9211377306,534037751,31152493500,465962249,999983630,16370,91479,19433773,980566227,12281835927,2994200000,8556,3070468620,999998557,1443,999832779,167221,3070458621,1000,1000,1000,1000,1000,1000,1000,108155195043,20436763300,160787,8022644,4043135800,179805871400,1490210642,10173482192,9211188707,535395394,31154200200,464604606,999989904,10096,17310,19407403,980592597,12281584797,2995330700,8533,3070405060,999999563,437,999824110,175890,3070396090,1000,1000,1000,1000,1000,1000,1000
340000,25929250,638284,3390000000,20340000000,10000,60000,9924618002429,16036495,740154203,11315,3364070750,1000,481,2916538,6728118870,2211646624,17788353376,19718463176,9846270322,153729678,567471492,108179760896,20495300200,214648,7994355,4051637200,180323366800,1427525806,10135823706,9236639535,534285168,31244122200,465714832,999996216,3784,18448,19475213,980524787,12315513287,3002902900,89,3078892120,999981721,18279,999830648,169352,3078873752,1000,1000,1000,1000,1000,1000,1000,108180720384,20496042700,194948,7910938,4051707100,180331201400,1494842779,10203537529,9236480814,535559360,31245747900,464440640,999987104,12896,10544,19415630,980584370,12315305870,3004014800,8018,3078838720,999994354,5646,999828144,171856,3078825056,1000,1000,1000,1000,1000,1000,1000
341000,25968460,630627,3400000000,20400000000,10000,60000,9924419101164,15374177,742037526,1492,3374031540,1000,564,2949353,6748060096,2211702741,17788297259,19718084659,9846829707,153170293,570543703,108205374875,20554548400,193345,7743050,4060283000,180848449600,1432053491,10165763041,9261875985,534369060,31335601200,465630940,999999100,900,100840,19475455,980524545,12349159945,3011654400,95,3087308160,999975895,24105,999845340,154660,3087283960,1000,1000,1000,1000,1000,1000,1000,108206263022,20555270200,188681,7731497,4060290200,180856107600,1499507818,10233605768,9261755637,535639276,31337204400,464360724,999998677,1323,101201,19425864,980574136,12349004036,3012691700,41,3087258880,999989560,10440,999825901,174099,3087248399,1000,1000,1000,1000,1000,1000,1000
342000,26007710,627544,3410000000,20460000000,10000,60000,9924216648099,18260411,747431678,10242,3383992290,1000,540,2926571,6767964096,2211750010,17788249990,19717710890,9847368409,152631591,573613105,108230875339,20613793400,202062,8104013,4068378900,181373512400,1436894668,10196015018,9287182198,534606211,31427215800,465393789,999991478,8522,16867,19458569,980541431,12382903631,3020325800,88,3095739420,999982101,17899,999831267,168733,3095721433,1000,1000,1000,1000,1000,1000,1000,108231783387,20614518100,212838,7858920,4068613300,181381184200,1503847648,10263356898,9287025257,535795603,31428761700,464204397,999978478,21522,90375,19425618,980574382,12382699682,3021393600,8593,3095685000,999998018,1982,999825175,174825,3095674425,1000,1000,1000,1000,1000,1000,1000
343000,26045300,628036,3420000000,20520000000,10000,60000,9924020565159,14791962,746570834,1416,3393954700,1000,57597,2943804,6787906568,2211813521,17788186479,19717324379,9847843976,152156024,576679044,108256405552,20673075900,149054,8107469,4076842500,181898749400,1441275946,10225813296,9312530837,534782828,31518744000,465217172,999994430,5570,6002,19382565,980617435,12416704535,3028986400,39,3104183480,999990257,9743,999827502,172498,3104173698,1000,1000,1000,1000,1000,1000,1000,108257434781,20673756500,158233,8084296,4076683000,181906240200,1508580621,10293501071,9312266061,536046425,31520392200,463953575,999998363,1637,19638,19491177,980508823,12416349023,3030085100,103,3104100240,999982825,17175,999832638,167362,3104082962,1000,1000,1000,1000,1000,1000,1000
344000,26083570,628966,3430000000,20580000000,10000,60000,9923816690254,19076556,753397589,2483,3403916430,1000,56927,2946739,6807827894,2211842110,17788157890,19716973390,9848376681,151623319,579750975,108281970632,20732330400,190157,8106802,4085239900,182423917600,1445428946,10255382496,9337769768,534952672,31610310600,465047328,999997035,2965,2463,19448395,980551605,12450352205,3037683200,46,3112604940,999977543,22457,999840863,159137,3112582437,1000,1000,1000,1000,1000,1000,1000,108282938393,20733021200,198778,7634747,4085590100,182431480800,1513591711,10323931611,9337554286,536113584,31611844500,463886416,999992441,7559,105257,19499171,980500829,12450068829,3038770400,40,3112525240,999989343,10657,999826857,173143,3112514543,1000,1000,1000,1000,1000,1000,1000
345000,26120250,642997,3440000000,20640000000,10000,60000,9923614560990,21654626,758583693,2394,3413879750,1000,519,2950955,6827754712,2211896816,17788103184,19716580984,9848841945,151158055,582820057,108307405806,20791582500,215940,8041469,4093778200,182949009800,1449845477,10285210777,9363111151,535090755,31701813000,464909245,999975537,24463,18582,19434231,980565769,12484147769,3046296700,45,3121037960,999998703,1297,999815282,184718,3121036618,1000,1000,1000,1000,1000,1000,1000,108308534633,20792256100,156886,8049101,4093547000,182956493800,1518396857,10354145707,9362817148,536375708,31703490300,463624292,999996481,3519,9173,19506525,980493475,12483752875,3047479900,46,3120945740,999990033,9967,999822673,177327,3120935727,1000,1000,1000,1000,1000,1000,1000
346000,26158740,634338,3450000000,20700000000,10000,60000,9923418614488,18027462,757528138,2551,3423841260,1000,57332,2935858,6847677418,2211932650,17788067350,19716215150,9849326222,150673778,585891040,108332929279,20850837500,242708,8124831,4102104100,183474091800,1454983943,10315759993,9388390572,535279393,31793359800,464720607,999997622,2378,15929,19483657,980516343,12517850943,3054932100,50,3129469880,999990541,9459,999825029,174971,3129460371,1000,1000,1000,1000,1000,1000,1000,108334076139,20851527800,165525,7764746,4102295000,183481664400,1522385287,10383548337,9388095669,536444583,31794938100,463555417,999996971,3029,106888,19486419,980513581,12517457481,3056180500,8595,3129380640,999989767,10233,999839888,160112,3129361812,1000,1000,1000,1000,1000,1000,1000
347000,26197770,627987,3460000000,20760000000,10000,60000,9923214886587,22209487,764271398,11223,3433802230,1000,5745,2929397,6867582014,2212001674,17787998326,19715817726,9849828203,150171797,588960717,108358583689,20910083600,142392,7764128,4110739200,183999168800,1458926775,10345114375,9413652303,535357256,31884843300,464642744,999976283,23717,79327,19532724,980467276,12551535676,3063598400,8103,3137893660,999997816,2184,999825027,174973,3137883373,1000,1000,1000,1000,1000,1000,1000,108359569300,20910754000,221475,8208913,4110278400,184006675200,1527678943,10414251893,9413368923,536711883,31886592000,463288117,999994408,5592,2825,19532402,980467598,12551154298,3064851100,67,3137798240,999987202,12798,999822725,177275,3137785375,1000,1000,1000,1000,1000,1000,1000
348000,26235810,644055,3470000000,20820000000,10000,60000,9923015704936,21796450,766458905,11203,3443764190,1000,58660,2929081,6887505974,2212010186,17787989814,19715466114,9850305339,149694661,592038713,108384116123,20969307700,202416,8123215,4118751200,184524139400,1463583215,10375178465,9438876212,535621478,31976476500,464378522,999997291,2709,11513,19630601,980369399,12585167199,3072275500,8362,3146302600,999996749,3251,999826213,173787,3146290987,1000,1000,1000,1000,1000,1000,1000,108385179690,20970023500,158851,7833650,4118999300,184531819800,1532133020,10444118820,9438649766,536777032,31978038900,463222968,999992279,7721,103247,19561481,980438519,12584861119,3073497100,8520,3146235580,999984293,15707,999840547,159453,3146211353,1000,1000,1000,1000,1000,1000,1000
349000,26273660,624014,3480000000,20880000000,10000,60000,9922819218688,18725563,765913491,11143,3453726340,1000,62772,2930334,6907430394,2212068651,17787931349,19715080249,9850855266,149144734,595112860,108409706578,21028565700,196627,8113517,4127143900,185049311400,1468145529,10405156779,9464139005,535795907,32068039800,464204093,999996342,3658,2535,19664730,980335270,12618845770,3080968800,45,3154725520,999981290,18710,999836435,163565,3154706765,1000,1000,1000,1000,1000,1000,1000,108410672251,21029288700,233124,7815722,4127517600,185057068600,1536750735,10474156435,9463932943,536946936,32069590200,463053064,999998461,1539,100525,19561482,980438518,12618568618,3082204000,87,3154661680,999974082,25918,999841625,158375,3154635675,1000,1000,1000,1000,1000,1000,1000
350000,26312120,630523,3490000000,20940000000,10000,60000,9922622030300,16377879,766204620,1301,3463687880,1000,63941,2948883,6927373158,2212149579,17787850421,19714675921,9851301437,148698563,598179295,108435282971,21087832600,144949,7625329,4136008000,185574509200,1472919700,10435347450,9489429120,535861333,32159480100,464138667,999993173,6827,95240,19662920,980337080,12652571980,3089643500,7900,3163151300,999999460,540,999834240,165760,3163142860,1000,1000,1000,1000,1000,1000,1000,108436175506,21088549000,187093,7863971,4135913300,185582188400,1541139936,10503958086,9489276731,537108008,32161125300,462891992,999977741,22259,80833,19503502,980496498,12652368298,3090851800,83,3163093680,999997970,2030,999821133,178867,3163091567,1000,1000,1000,1000,1000,1000,1000
351000,26350210,637777,3500000000,21000000000,10000,60000,9922422659016,16154513,768525064,11278,3473649790,1000,5774,2917227,6947277024,2212182029,17787817971,19714331271,9851791613,148208387,601244937,108460714766,21147080300,232032,8120201,4144091500,186099566200,1477551882,10465389732,9514739775,536092499,32251090200,463907501,999996765,3235,19466,19606891,980393109,12686316409,3098347800,53,3171586560,999990127,9873,999827966,172034,3171576634,1000,1000,1000,1000,1000,1000,1000,108461712726,21147812400,174128,8062127,4144105700,186107347200,1545734067,10533966717,9514581217,537348153,32252722500,462651847,999996571,3429,19918,19534601,980465399,12686107699,3099475900,47,3171528300,999998229,1771,999820618,179382,3171526482,1000,1000,1000,1000,1000,1000,1000
352000,26388890,632518,3510000000,21060000000,10000,60000,9922223841910,15414268,770409970,1480,3483611110,1000,5823,2944842,6967219260,2212239678,17787760322,19713945722,9852256798,147743202,604307658,108486356955,21206323100,163630,8108451,4152395500,186624627800,1481580986,10494829836,9539996236,536267307,32342655600,463732693,999998202,1798,9195,19670559,980329441,12719988941,3107012800,54,3180010880,999981879,18121,999832695,167305,3179992705,1000,1000,1000,1000,1000,1000,1000,108487252583,21207059100,194666,7855504,4152724800,186632407000,1550888773,10564531823,9539840641,537434627,32344200900,462565373,999991410,8590,93083,19570242,980429758,12719787258,3108155600,8473,3179955880,999999210,790,999826383,173617,3179946617,1000,1000,1000,1000,1000,1000,1000
353000,26426480,618669,3520000000,21120000000,10000,60000,9922025974502,13702869,771263643,2573,3493573520,1000,5627,2945780,6987141894,2212279771,17787720229,19713586129,9852765960,147234040,607380954,108511916062,21265567100,172826,7976090,4160925100,187149747000,1486302138,10524965438,9565255140,536412227,32434188300,463587773,999997923,2077,24496,19701056,980298944,12753668044,3115717000,88,3188429420,999983572,16428,999827596,172404,3188412904,1000,1000,1000,1000,1000,1000,1000,108512775513,21266319200,215783,8105020,4160901600,187157593600,1555350566,10594410266,9565138429,537678376,32435820600,462321624,999996908,3092,13832,19594903,980405097,12753514797,3116809900,47,3188385740,999990675,9325,999823432,176568,3188376368,1000,1000,1000,1000,1000,1000,1000
354000,26464190,645129,3530000000,21180000000,10000,60000,9921823932257,16191201,776346367,2438,3503535810,1000,59116,2937522,7007066744,2212341558,17787658442,19713195842,9853227418,146772582,610445062,108537448975,21324842900,146457,8142162,4169232900,187674924200,1490217611,10554295011,9590571789,536592560,32525741100,463407440,999990304,9696,3744,19636355,980363645,12787425245,3124405100,83,3196864960,999988579,11421,999834644,165356,3196853456,1000,1000,1000,1000,1000,1000,1000,108538380928,21325575000,183504,7756791,4169576800,187682700400,1560528844,10625000744,9590406031,537755138,32527288500,462244862,999998982,1018,100444,19669113,980330887,12787199487,3125444000,81,3196819200,999974337,25663,999837744,162256,3196793456,1000,1000,1000,1000,1000,1000,1000
355000,26501930,639499,3540000000,21240000000,10000,60000,9921618347249,22192338,784968386,11105,3513498070,1000,5308,2926418,7026973930,2212369087,17787630913,19712838913,9853661262,146338738,613510892,108563064510,21384050800,210042,7735969,4177886000,188199872800,1494200065,10583685765,9615720591,536663477,32617235100,463336523,999998461,1539,102284,19851893,980148107,12820953207,3133086900,8461,3205263820,999977257,22743,999846784,153216,3205232616,1000,1000,1000,1000,1000,1000,1000,108563878166,21384866800,136111,7644048,4178148900,188207970400,1565779628,10655669428,9615783596,537913749,32618786700,462086251,999998408,1592,109359,19615963,980384037,12821039037,3134037400,86,3205272800,999982727,17273,999831759,168241,3205255441,1000,1000,1000,1000,1000,1000,1000
356000,26539470,629806,3550000000,21300000000,10000,60000,9921425820215,15147446,780552102,10246,3523460530,1000,458,2925688,7046900568,2212419361,17787580639,19712464739,9854101592,145898408,616580560,108588572824,21443317200,148492,7732808,4186371000,188725051200,1498769159,10613670209,9641083928,536838980,32708762100,463161020,999995552,4448,85172,19740844,980259156,12854777856,3141768300,88,3213696160,999997856,2144,999821172,178828,3213693928,1000,1000,1000,1000,1000,1000,1000,108589375925,21444110200,156835,7731395,4186448800,188732988400,1570401527,10685699527,9641065620,538076597,32710332000,461923403,999995617,4383,106320,19674800,980325200,12854753700,3142653300,8700,3213698160,999998620,1380,999826120,173880,3213688080,1000,1000,1000,1000,1000,1000,1000
357000,26577730,634793,3560000000,21360000000,10000,60000,9921228394187,13011497,780987049,10116,3533422270,1000,5206,2938244,7066824308,2212474984,17787525016,19712086216,9854618496,145381504,619655804,108614125014,21502569900,191388,8073254,4194457900,189250194200,1502744299,10643060199,9666320500,537070375,32800398600,462929625,999989209,10791,9234,19778234,980221766,12888425966,3150489500,8432,3222118000,999995898,4102,999832634,167366,3222105466,1000,1000,1000,1000,1000,1000,1000,108614894805,21503345000,211425,8102673,4194453000,189258030000,1575591052,10716299802,9666320398,538331661,32801979300,461668339,999994671,5329,11410,19768012,980231988,12888424488,3151297500,42,3222112260,999991872,8128,999823410,176590,3222104090,1000,1000,1000,1000,1000,1000,1000
358000,26614870,625319,3570000000,21420000000,10000,60000,9921022145412,19702837,790308647,2375,3543385130,1000,5771,2954700,7086765510,2212528449,17787471551,19711701851,9855073240,144926760,622724350,108639649423,21561806100,241968,8114126,4202800400,189775225000,1505961456,10671687256,9691571115,537242462,32891953500,462757538,999996759,3241,9697,19866482,980133518,12922091518,3159139100,8731,3230539040,999990094,9906,999834097,165903,3230520403,1000,1000,1000,1000,1000,1000,1000,108640437394,21562623700,209621,7978819,4203019500,189783320200,1581552104,10747681654,9691622783,538492450,32893511700,461507550,999995055,4945,16905,19758722,980241278,12922160478,3159975300,27,3230547420,999990302,9698,999826905,173095,3230537695,1000,1000,1000,1000,1000,1000,1000
359000,26652650,632076,3580000000,21480000000,10000,60000,9920822483214,19779934,792892008,10267,3553347350,1000,5158,2933008,7106674166,2212559648,17787440352,19711347452,9855614852,144385148,625793918,108665151680,21621080900,223999,8117048,4211305700,190300446600,1511365759,10702508559,9716921062,537415389,32983479000,462584611,999997182,2818,3793,19781731,980218269,12955891369,3167817200,32,3238980480,999989859,10141,999824993,175007,3238970307,1000,1000,1000,1000,1000,1000,1000,108666052669,21621846500,173339,7739811,4211589700,190308237000,1585320207,10776854207,9716853348,538560581,32984985000,461439419,999993317,6683,103636,19810588,980189412,12955801012,3168677900,8740,3238966760,999989644,10356,999830836,169164,3238947664,1000,1000,1000,1000,1000,1000,1000
360000,26689310,622042,3590000000,21540000000,10000,60000,9920621836383,20871322,796557808,10278,3563310690,1000,62512,2926662,7126600824,2212620205,17787379795,19710962795,9856097758,143902242,628857582,108690691308,21680361000,224489,7719992,4220164900,190825705200,1516838926,10733400376,9742224742,537486483,33074921700,462513517,999998882,1118,100499,19767557,980232443,12989627443,3176489800,8620,3247427960,999983361,16639,999835399,164601,3247402701,1000,1000,1000,1000,1000,1000,1000,108691591904,21681090300,186276,7705342,4220030600,190833315000,1588969170,10805915070,9742131606,538717626,33076522200,461282374,999999586,414,110860,19838954,980161046,12989503146,3177351200,94,3247388620,999983014,16986,999826960,173040,3247371540,1000,1000,1000,1000,1000,1000,1000
361000,26726590,632565,3600000000,21600000000,10000,60000,9920428945502,14189440,792483927,11389,3573273410,1000,5724,2926945,7146524042,2212661942,17787338058,19710589758,9856551995,143448005,631919537,108716238517,21739613700,206808,7993683,4228253900,191350822600,1522245860,10764220560,9767521750,537742965,33166546200,462257035,999999240,760,16875,19811025,980188975,13023356775,3185117300,100,3255851800,999983325,16675,999829275,170725,3255835025,1000,1000,1000,1000,1000,1000,1000,108717113207,21740372000,172711,8031766,4228187000,191358597600,1592775301,10835141151,9767456901,538958158,33168147900,461041842,999984164,15836,13706,19779705,980220295,13023272495,3186039200,47,3255825760,999989881,10119,999824706,175294,3255815594,1000,1000,1000,1000,1000,1000,1000
362000,26763990,630325,3610000000,21660000000,10000,60000,9920230984076,12588499,793476924,10215,3583236010,1000,62774,2922735,7166451590,2212713675,17787286325,19710206325,9857019505,142980495,634985195,108741808282,21798881000,189139,8054401,4236619700,191876016400,1526380201,10793771101,9792806989,537919697,33258107400,462080303,999991004,8996,2707,19798518,980201482,13057068782,3193815300,77,3264283480,999978390,21610,999837407,162593,3264261793,1000,1000,1000,1000,1000,1000,1000,108742620263,21799621700,198247,8233111,4236414800,191883606600,1597763100,10865535800,9792745354,539129422,33259696200,460870578,999991192,8808,10370,19810516,980189484,13056987984,3194670600,86,3264260180,999982536,17464,999833670,166330,3264242630,1000,1000,1000,1000,1000,1000,1000
363000,26801450,631793,3620000000,21720000000,10000,60000,9920026633081,17397109,800928647,1327,3593198550,1000,62738,2953092,7186394446,2212784990,17787215010,19709804910,9857461348,142538652,638039794,108767388838,21858121800,144991,7637469,4245381000,192401038800,1532584779,10825384479,9818083481,537988922,33349545000,462011078,999997465,2535,109543,19832362,980167638,13090772338,3202472300,73,3272705840,999983090,16910,999833543,166457,3272688857,1000,1000,1000,1000,1000,1000,1000,108768091740,21858904300,244704,8203509,4244951100,192408892600,1600728240,10893920990,9818053833,539290295,33351226800,460709705,999992543,7457,11348,19785815,980214185,13090737185,3203343700,8591,3272695720,999996223,3777,999835448,164552,3272683352,1000,1000,1000,1000,1000,1000,1000
