Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M1_1,OH-::C2_1::M1_1,H+::C2_1::M1_1,l::C2_1::M1_1,m::C2_1::M1_1,n::C2_1::M1_1,q::C2_1::M1_1,en_Y::C2_1::M1_1,ATP::C2_1::M1_1,ADP::C2_1::M1_1,Pi::C2_1::M1_1,mem_P3::C2_1::M1_1,mem_P4::C2_1::M1_1,mem_P5::C2_1::M1_1,H2O::C2_1::M1_2,OH-::C2_1::M1_2,H+::C2_1::M1_2,l::C2_1::M1_2,m::C2_1::M1_2,n::C2_1::M1_2,q::C2_1::M1_2,en_Y::C2_1::M1_2,ATP::C2_1::M1_2,ADP::C2_1::M1_2,Pi::C2_1::M1_2,mem_P3::C2_1::M1_2,mem_P4::C2_1::M1_2,mem_P5::C2_1::M1_2,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2400,10000000019449,80551,80551,887486,0,0,4643,9999961700,76,76,1,15638,0,3000,2000,577,0,19765,999,9961676,10038324,10038324,1000,500,300,9999961419,84,84,1,16161,0,3000,2000,600,0,19332,1005,9961403,10038597,10038597,1000,500,300,9999992277,82,82,14760,0,0,3000,2000,0,0,5891,970,9992259,10007741,10007741,1000,100,300,9999992356,84,84,14803,0,0,3000,2000,0,9961,5351,1296,9992340,10007660,10007660,1000,100,300,9999992348,74,74,14748,0,0,3000,2000,1,9817,5633,1087,9992322,10007678,10007678,1000,100,300,999992821,100,100,1,35484,92658,163,10000,992821,1007179,1007179,5000,3000,2000,999992881,97,97,0,35626,92710,168,10000,992878,1007122,1007122,5000,3000,2000,999992903,102,102,3,35415,92710,195,10000,992905,1007095,1007095,5000,3000,2000,999992849,108,108,0,35842,92671,186,10000,992857,1007143,1007143,5000,3000,2000,999992685,105,105,1,6783,92525,165,10000,992690,1007310,1007310,5000,1000,2000,999992956,98,98,0,6910,92786,168,10000,992954,1007046,1007046,5000,1000,2000,999997441,95,95,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997483,107,107,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997330,103,103,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992342,99,99,0,82379,92340,1,10000,992341,1007659,1007659,5000,1000,2000,999992337,86,86,0,82506,92323,0,10000,992323,1007677,1007677,5000,1000,2000
2500,10000000020119,79881,79881,883069,0,0,4793,9999961702,74,74,7,14768,0,3000,2000,569,0,20648,964,9961676,10038324,10038324,1000,500,300,9999961419,84,84,9,15276,0,3000,2000,614,0,20239,983,9961403,10038597,10038597,1000,500,300,9999992278,81,81,15630,0,0,3000,2000,0,0,5891,941,9992259,10007741,10007741,1000,100,300,9999992356,84,84,15720,0,0,3000,2000,0,8985,5352,1263,9992340,10007660,10007660,1000,100,300,9999992348,74,74,15609,0,0,3000,2000,1,8915,5633,1056,9992322,10007678,10007678,1000,100,300,999992523,104,104,6,35202,92376,151,10000,992527,1007473,1007473,5000,3000,2000,999992583,98,98,1,35335,92419,162,10000,992581,1007419,1007419,5000,3000,2000,999992577,105,105,2,35118,92413,169,10000,992582,1007418,1007418,5000,3000,2000,999992557,107,107,0,35559,92388,176,10000,992564,1007436,1007436,5000,3000,2000,999992393,105,105,1,6484,92226,172,10000,992398,1007602,1007602,5000,1000,2000,999992661,102,102,1,6619,92495,168,10000,992663,1007337,1007337,5000,1000,2000,999997440,96,96,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997477,113,113,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997337,96,96,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992346,94,94,0,83355,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992335,88,88,0,83408,92323,0,10000,992323,1007677,1007677,5000,1000,2000
2600,10000000020764,79236,79236,878733,0,0,4954,9999961702,74,74,0,13880,0,3000,2000,604,0,21485,941,9961676,10038324,10038324,1000,500,300,9999961419,84,84,16,14438,0,3000,2000,568,0,21154,950,9961403,10038597,10038597,1000,500,300,9999992279,80,80,16510,0,0,3000,2000,0,0,5891,922,9992259,10007741,10007741,1000,100,300,9999992357,83,83,16579,0,0,3000,2000,0,8165,5352,1216,9992340,10007660,10007660,1000,100,300,9999992348,74,74,16480,0,0,3000,2000,0,8094,5634,1017,9992322,10007678,10007678,1000,100,300,999992267,107,107,5,34920,92094,180,10000,992274,1007726,1007726,5000,3000,2000,999992264,105,105,2,35036,92120,149,10000,992269,1007731,1007731,5000,3000,2000,999992255,109,109,1,34809,92104,160,10000,992264,1007736,1007736,5000,3000,2000,999992259,100,100,3,35265,92094,165,10000,992259,1007741,1007741,5000,3000,2000,999992121,105,105,1,6212,91954,172,10000,992126,1007874,1007874,5000,1000,2000,999992365,106,106,0,6339,92215,156,10000,992371,1007629,1007629,5000,1000,2000,999997432,104,104,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997479,111,111,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997336,97,97,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992336,104,104,0,84175,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992333,89,89,0,84228,92322,0,10000,992322,1007678,1007678,5000,1000,2000
2700,10000000021379,78621,78621,874380,0,0,5104,9999961702,74,74,11,12947,0,3000,2000,648,0,22389,913,9961676,10038324,10038324,1000,500,300,9999961419,84,84,16,13555,0,3000,2000,561,0,22030,918,9961403,10038597,10038597,1000,500,300,9999992280,79,79,17347,0,0,3000,2000,0,0,5891,900,9992259,10007741,10007741,1000,100,300,9999992358,82,82,17425,0,0,3000,2000,0,7422,5352,1173,9992340,10007660,10007660,1000,100,300,9999992349,73,73,17323,0,0,3000,2000,0,7360,5634,992,9992322,10007678,10007678,1000,100,300,999991948,99,99,0,34605,91779,168,10000,991947,1008053,1008053,5000,3000,2000,999991994,106,106,4,34759,91843,157,10000,992000,1008000,1008000,5000,3000,2000,999991966,107,107,0,34509,91804,169,10000,991973,1008027,1008027,5000,3000,2000,999991967,95,95,3,34965,91794,168,10000,991962,1008038,1008038,5000,3000,2000,999991812,106,106,2,5913,91655,163,10000,991818,1008182,1008182,5000,1000,2000,999992079,104,104,2,6050,91926,157,10000,992083,1007917,1007917,5000,1000,2000,999997440,96,96,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997483,107,107,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997335,98,98,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992332,108,108,0,84918,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992322,100,100,0,84962,92322,0,10000,992322,1007678,1007678,5000,1000,2000
2800,10000000021972,78028,78028,870136,0,0,5243,9999961702,74,74,1,12061,0,3000,2000,611,0,23308,885,9961676,10038324,10038324,1000,500,300,9999961421,82,82,8,12649,0,3000,2000,587,0,22922,895,9961403,10038597,10038597,1000,500,300,9999992281,78,78,18157,0,0,3000,2000,0,0,5891,879,9992259,10007741,10007741,1000,100,300,9999992359,81,81,18240,0,0,3000,2000,0,6724,5352,1135,9992340,10007660,10007660,1000,100,300,9999992349,73,73,18168,0,0,3000,2000,0,6678,5634,963,9992322,10007678,10007678,1000,100,300,999991631,107,107,1,34306,91480,158,10000,991638,1008362,1008362,5000,3000,2000,999991702,104,104,0,34451,91535,171,10000,991706,1008294,1008294,5000,3000,2000,999991660,105,105,1,34224,91519,146,10000,991665,1008335,1008335,5000,3000,2000,999991664,92,92,1,34644,91473,183,10000,991656,1008344,1008344,5000,3000,2000,999991499,103,103,3,5595,91337,165,10000,991502,1008498,1008498,5000,1000,2000,999991807,98,98,2,5775,91651,154,10000,991805,1008195,1008195,5000,1000,2000,999997432,104,104,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997484,106,106,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997338,95,95,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992333,107,107,0,85616,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992315,107,107,0,85644,92322,0,10000,992322,1007678,1007678,5000,1000,2000
2900,10000000022592,77408,77408,865874,0,0,5377,9999961702,74,74,10,11199,0,3000,2000,591,0,24181,848,9961676,10038324,10038324,1000,500,300,9999961421,82,82,0,11761,0,3000,2000,600,0,23790,872,9961403,10038597,10038597,1000,500,300,9999992281,78,78,19008,0,0,3000,2000,0,0,5891,856,9992259,10007741,10007741,1000,100,300,9999992359,81,81,19059,0,0,3000,2000,0,6067,5352,1112,9992340,10007660,10007660,1000,100,300,9999992349,73,73,19009,0,0,3000,2000,0,6056,5634,935,9992322,10007678,10007678,1000,100,300,999991332,109,109,0,33985,91159,182,10000,991341,1008659,1008659,5000,3000,2000,999991414,103,103,3,34163,91247,170,10000,991417,1008583,1008583,5000,3000,2000,999991373,103,103,5,33905,91200,176,10000,991376,1008624,1008624,5000,3000,2000,999991349,91,91,1,34349,91178,162,10000,991340,1008660,1008660,5000,3000,2000,999991213,102,102,4,5325,91067,148,10000,991215,1008785,1008785,5000,1000,2000,999991550,92,92,4,5520,91396,146,10000,991542,1008458,1008458,5000,1000,2000,999997436,100,100,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997490,100,100,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997333,100,100,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992336,104,104,0,86273,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992320,102,102,0,86266,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3000,10000000023168,76832,76832,861624,0,0,5516,9999961702,74,74,1,10344,0,3000,2000,585,0,25087,828,9961676,10038324,10038324,1000,500,300,9999961423,80,80,11,10889,0,3000,2000,598,0,24663,841,9961403,10038597,10038597,1000,500,300,9999992281,78,78,19823,0,0,3000,2000,0,0,5891,831,9992259,10007741,10007741,1000,100,300,9999992360,80,80,19939,0,0,3000,2000,0,5501,5352,1076,9992340,10007660,10007660,1000,100,300,9999992349,73,73,19835,0,0,3000,2000,0,5462,5634,908,9992322,10007678,10007678,1000,100,300,999991014,103,103,2,33715,90889,128,10000,991017,1008983,1008983,5000,3000,2000,999991109,100,100,3,33865,90949,160,10000,991109,1008891,1008891,5000,3000,2000,999991077,97,97,5,33625,90920,154,10000,991074,1008926,1008926,5000,3000,2000,999991061,90,90,0,34041,90870,181,10000,991051,1008949,1008949,5000,3000,2000,999990934,107,107,2,5032,90774,167,10000,990941,1009059,1009059,5000,1000,2000,999991271,89,89,4,5233,91109,151,10000,991260,1008740,1008740,5000,1000,2000,999997439,97,97,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997487,103,103,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997336,97,97,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992334,106,106,0,86839,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992315,107,107,0,86860,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3100,10000000023742,76258,76258,857403,0,0,5653,9999961702,74,74,0,9491,0,3000,2000,560,0,25957,800,9961676,10038324,10038324,1000,500,300,9999961425,78,78,0,10035,0,3000,2000,595,0,25520,817,9961403,10038597,10038597,1000,500,300,9999992283,76,76,20663,0,0,3000,2000,0,0,5891,798,9992259,10007741,10007741,1000,100,300,9999992360,80,80,20786,0,0,3000,2000,0,4917,5352,1053,9992340,10007660,10007660,1000,100,300,9999992350,72,72,20674,0,0,3000,2000,0,4937,5634,879,9992322,10007678,10007678,1000,100,300,999990780,91,91,3,33440,90614,157,10000,990771,1009229,1009229,5000,3000,2000,999990807,100,100,6,33562,90646,161,10000,990807,1009193,1009193,5000,3000,2000,999990825,91,91,2,33369,90664,152,10000,990816,1009184,1009184,5000,3000,2000,999990752,94,94,3,33739,90568,178,10000,990746,1009254,1009254,5000,3000,2000,999990604,115,115,4,4738,90480,139,10000,990619,1009381,1009381,5000,1000,2000,999990976,90,90,1,4931,90807,159,10000,990966,1009034,1009034,5000,1000,2000,999997435,101,101,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997488,102,102,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997337,96,96,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992334,106,106,0,87423,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992324,98,98,0,87385,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3200,10000000024298,75702,75702,853195,0,0,5772,9999961702,74,74,8,8658,0,3000,2000,565,0,26785,777,9961676,10038324,10038324,1000,500,300,9999961426,77,77,0,9205,0,3000,2000,564,0,26392,796,9961403,10038597,10038597,1000,500,300,9999992283,76,76,21526,0,0,3000,2000,0,0,5891,783,9992259,10007741,10007741,1000,100,300,9999992360,80,80,21633,0,0,3000,2000,0,4478,5352,1018,9992340,10007660,10007660,1000,100,300,9999992351,71,71,21501,0,0,3000,2000,0,4487,5634,854,9992322,10007678,10007678,1000,100,300,999990489,97,97,0,33161,90335,151,10000,990486,1009514,1009514,5000,3000,2000,999990533,95,95,5,33290,90374,154,10000,990528,1009472,1009472,5000,3000,2000,999990564,94,94,3,33091,90386,172,10000,990558,1009442,1009442,5000,3000,2000,999990427,93,93,1,33438,90267,153,10000,990420,1009580,1009580,5000,3000,2000,999990339,116,116,2,4455,90197,158,10000,990355,1009645,1009645,5000,1000,2000,999990694,84,84,1,4648,90524,154,10000,990678,1009322,1009322,5000,1000,2000,999997436,100,100,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997490,100,100,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997337,96,96,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992342,98,98,0,87862,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992320,102,102,0,87835,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3300,10000000024882,75118,75118,848907,0,0,5901,9999961702,74,74,0,7784,0,3000,2000,609,0,27618,747,9961676,10038324,10038324,1000,500,300,9999961427,76,76,1,8329,0,3000,2000,580,0,27273,768,9961403,10038597,10038597,1000,500,300,9999992283,76,76,22350,0,0,3000,2000,0,0,5891,762,9992259,10007741,10007741,1000,100,300,9999992360,80,80,22493,0,0,3000,2000,0,4052,5352,994,9992340,10007660,10007660,1000,100,300,9999992351,71,71,22362,0,0,3000,2000,0,4059,5634,828,9992322,10007678,10007678,1000,100,300,999990215,101,101,1,32908,90082,134,10000,990216,1009784,1009784,5000,3000,2000,999990264,94,94,0,33005,90089,169,10000,990258,1009742,1009742,5000,3000,2000,999990263,99,99,1,32810,90105,157,10000,990262,1009738,1009738,5000,3000,2000,999990124,96,96,4,33138,89967,153,10000,990120,1009880,1009880,5000,3000,2000,999990046,116,116,2,4159,89901,161,10000,990062,1009938,1009938,5000,1000,2000,999990405,88,88,1,4370,90246,147,10000,990393,1009607,1009607,5000,1000,2000,999997438,98,98,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997494,96,96,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997333,100,100,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992342,98,98,0,88288,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992320,102,102,0,88263,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3400,10000000025462,74538,74538,844725,0,0,6035,9999961703,73,73,1,6950,0,3000,2000,599,0,28468,724,9961676,10038324,10038324,1000,500,300,9999961428,75,75,6,7509,0,3000,2000,562,0,28099,741,9961403,10038597,10038597,1000,500,300,9999992283,76,76,23203,0,0,3000,2000,0,0,5891,736,9992259,10007741,10007741,1000,100,300,9999992361,79,79,23343,0,0,3000,2000,0,3646,5352,964,9992340,10007660,10007660,1000,100,300,9999992352,70,70,23181,0,0,3000,2000,0,3658,5634,800,9992322,10007678,10007678,1000,100,300,999989937,98,98,2,32621,89795,140,10000,989935,1010065,1010065,5000,3000,2000,999989983,93,93,1,32733,89817,159,10000,989976,1010024,1010024,5000,3000,2000,999989988,99,99,0,32529,89824,163,10000,989987,1010013,1010013,5000,3000,2000,999989860,91,91,0,32853,89682,169,10000,989851,1010149,1010149,5000,3000,2000,999989765,110,110,0,3874,89616,159,10000,989775,1010225,1010225,5000,1000,2000,999990118,93,93,3,4095,89971,140,10000,990111,1009889,1009889,5000,1000,2000,999997439,97,97,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997495,95,95,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997334,99,99,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992343,97,97,0,88694,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992317,105,105,0,88664,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3500,10000000026023,73977,73977,840590,0,0,6155,9999961703,73,73,1,6089,0,3000,2000,616,0,29305,702,9961676,10038324,10038324,1000,500,300,9999961428,75,75,11,6670,0,3000,2000,559,0,28944,724,9961403,10038597,10038597,1000,500,300,9999992283,76,76,24009,0,0,3000,2000,0,0,5891,708,9992259,10007741,10007741,1000,100,300,9999992362,78,78,24126,0,0,3000,2000,0,3324,5352,938,9992340,10007660,10007660,1000,100,300,9999992352,70,70,24022,0,0,3000,2000,0,3347,5634,773,9992322,10007678,10007678,1000,100,300,999989693,95,95,0,32357,89531,157,10000,989688,1010312,1010312,5000,3000,2000,999989679,96,96,0,32431,89515,160,10000,989675,1010325,1010325,5000,3000,2000,999989688,114,114,4,32261,89556,146,10000,989702,1010298,1010298,5000,3000,2000,999989563,85,85,0,32555,89384,164,10000,989548,1010452,1010452,5000,3000,2000,999989478,108,108,4,3597,89339,147,10000,989486,1010514,1010514,5000,1000,2000,999989857,97,97,1,3821,89697,157,10000,989854,1010146,1010146,5000,1000,2000,999997434,102,102,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997496,94,94,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997340,93,93,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992344,96,96,0,89016,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992322,100,100,0,88975,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3600,10000000026566,73434,73434,836371,0,0,6268,9999961703,73,73,3,5236,0,3000,2000,607,0,30166,685,9961676,10038324,10038324,1000,500,300,9999961430,73,73,0,5823,0,3000,2000,569,0,29782,697,9961403,10038597,10038597,1000,500,300,9999992283,76,76,24894,0,0,3000,2000,0,0,5891,687,9992259,10007741,10007741,1000,100,300,9999992363,77,77,24924,0,0,3000,2000,0,3016,5352,912,9992340,10007660,10007660,1000,100,300,9999992353,69,69,24867,0,0,3000,2000,0,3011,5634,751,9992322,10007678,10007678,1000,100,300,999989413,101,101,1,32085,89259,155,10000,989414,1010586,1010586,5000,3000,2000,999989378,90,90,2,32134,89218,150,10000,989368,1010632,1010632,5000,3000,2000,999989432,110,110,4,32004,89299,143,10000,989442,1010558,1010558,5000,3000,2000,999989270,89,89,1,32262,89091,168,10000,989259,1010741,1010741,5000,3000,2000,999989198,108,108,1,3304,89046,160,10000,989206,1010794,1010794,5000,1000,2000,999989571,94,94,2,3536,89412,153,10000,989565,1010435,1010435,5000,1000,2000,999997436,100,100,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997495,95,95,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997345,88,88,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992339,101,101,0,89324,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992322,100,100,0,89311,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3700,10000000027129,72871,72871,832333,0,0,6382,9999961704,72,72,0,4401,0,3000,2000,600,0,30988,667,9961676,10038324,10038324,1000,500,300,9999961430,73,73,9,5018,0,3000,2000,532,0,30643,674,9961403,10038597,10038597,1000,500,300,9999992284,75,75,25686,0,0,3000,2000,0,0,5891,667,9992259,10007741,10007741,1000,100,300,9999992363,77,77,25745,0,0,3000,2000,0,2760,5352,885,9992340,10007660,10007660,1000,100,300,9999992353,69,69,25646,0,0,3000,2000,0,2700,5634,725,9992322,10007678,10007678,1000,100,300,999989131,106,106,1,31830,89004,133,10000,989137,1010863,1010863,5000,3000,2000,999989104,87,87,0,31824,88908,183,10000,989091,1010909,1010909,5000,3000,2000,999989148,107,107,4,31710,89005,150,10000,989155,1010845,1010845,5000,3000,2000,999988969,91,91,0,31983,88812,148,10000,988960,1011040,1011040,5000,3000,2000,999988932,106,106,5,3029,88771,167,10000,988938,1011062,1011062,5000,1000,2000,999989296,94,94,3,3267,89143,147,10000,989290,1010710,1010710,5000,1000,2000,999997433,103,103,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997486,104,104,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997343,90,90,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992341,99,99,0,89580,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992322,100,100,0,89622,92322,0,10000,992322,1007678,1007678,5000,1000,2000
3800,10000000027647,72353,72353,828185,0,0,6494,9999961704,72,72,0,3577,0,3000,2000,563,0,31859,647,9961676,10038324,10038324,1000,500,300,9999961430,73,73,0,4204,0,3000,2000,530,0,31441,651,9961403,10038597,10038597,1000,500,300,9999992285,74,74,26512,0,0,3000,2000,0,0,5891,644,9992259,10007741,10007741,1000,100,300,9999992364,76,76,26641,0,0,3000,2000,0,2508,5352,858,9992340,10007660,10007660,1000,100,300,9999992355,67,67,26443,0,0,3000,2000,0,2455,5634,706,9992322,10007678,10007678,1000,100,300,999988867,109,109,0,31548,88722,154,10000,988876,1011124,1011124,5000,3000,2000,999988804,89,89,0,31545,88629,164,10000,988793,1011207,1011207,5000,3000,2000,999988877,109,109,0,31417,88712,174,10000,988886,1011114,1011114,5000,3000,2000,999988694,89,89,0,31703,88532,151,10000,988683,1011317,1011317,5000,3000,2000,999988624,102,102,5,2728,88470,156,10000,988626,1011374,1011374,5000,1000,2000,999989048,90,90,1,3018,88894,144,10000,989038,1010962,1010962,5000,1000,2000,999997433,103,103,0,40503,97436,0,10000,997436,1002564,1002564,5000,3000,2000,999997485,105,105,0,40200,97490,0,10000,997490,1002510,1002510,5000,3000,2000,999997348,85,85,0,11556,97333,0,10000,997333,1002667,1002667,5000,1000,2000,999992338,102,102,0,89832,92340,0,10000,992340,1007660,1007660,5000,1000,2000,999992319,103,103,0,89867,92322,0,10000,992322,1007678,1007678,5000,1000,2000
