Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
285000,2840953060,1265536,5680000000,34080000000,20000,120000,9923685635512,90015562,118461986,11122,2839046940,1000,170,2081288,5678071636,2615065774,17384934226,21872966926,9984248232,15751768,10613368,105660294218,13213884000,1101,1884832181,4090000,117032061600,5697726736,11360495086,5665254153,3933443,21061878000,996066557,999997716,2284,83673,999504820,495180,7553668280,1884016300,1,1888425900,999988228,11772,999933173,66827,1888414127,1000,1000,1000,1000,1000,1000,1000,105660356420,13214463900,105078,1884991720,4129900,117037068600,5716994241,11380003041,5665559468,3921960,21062731800,996078040,999999226,774,82866,999511798,488202,7554078502,1883981000,6940,1888528340,999997634,2366,999927266,72734,1888519034,1000,1000,1000,1000,1000,1000,1000,105659992984,13213547400,563,1885065295,3830700,117028758800,5675632167,11338236167,5665226941,3853685,21061279800,996146315,999998934,1066,87549,999527308,472692,7553632092,1883709200,6101,1888422740,999988512,11488,999934249,65751,1888405151,1000,1000,1000,1000,1000,1000,1000
286000,2850953480,1263318,5700000000,34200000000,20000,120000,9923450232328,85953712,114513210,2232,2849046520,1000,125,2100722,5698088576,2615133640,17384866360,21872964360,9984192578,15807422,10651354,105680076416,13260366300,106052,1891892421,3796600,117443750200,5716840428,11399529028,5685202805,3927553,21134989800,996072447,999993009,6991,4756,999489351,510649,7580268049,1890630700,3,1895072320,999992927,7073,999923856,76144,1895065244,1000,1000,1000,1000,1000,1000,1000,105680279744,13261001500,105990,1892168715,3628400,117449245400,5739087722,11422040372,5685528423,3946251,21135969900,996053749,999978729,21271,16778,999490255,509745,7580701945,1890616900,1,1895181380,999992143,7857,999922678,77322,1895173522,1000,1000,1000,1000,1000,1000,1000,105679950428,13260198100,539,1891916871,3684800,117441954600,5694569757,11377167157,5685246021,3941485,21134630100,996058515,999980974,19026,17889,999481668,518332,7580327632,1890382200,1,1895082800,999998812,1188,999921689,78311,1895081611,1000,1000,1000,1000,1000,1000,1000
287000,2860953780,1283564,5720000000,34320000000,20000,120000,9923208594036,88105790,116655478,11144,2859046220,1000,98,2091036,5718070152,2615207326,17384792674,21872931874,9984230324,15769676,10688976,105700154528,13306951700,1081,1898277988,3933300,117856350600,5734065002,11436717952,5705165150,3845348,21208148100,996154652,999999451,549,84903,999520753,479247,7606882247,1897257100,4,1901730960,999986141,13859,999928703,71297,1901717097,1000,1000,1000,1000,1000,1000,1000,105700316313,13307642800,105908,1898616307,3808500,117862400000,5758834183,11461778833,5705471706,3959461,21209248500,996040539,999996768,3232,5307,999513901,486099,7607294399,1897327500,6480,1901832800,999996373,3627,999930807,69193,1901822693,1000,1000,1000,1000,1000,1000,1000,105699930068,13306717200,532,1898367188,3830500,117853995200,5717684503,11420219553,5705153376,3942634,21207710100,996057366,999998734,1266,18100,999529224,470776,7606866876,1897026900,4,1901726380,999987124,12876,999933600,66400,1901713500,1000,1000,1000,1000,1000,1000,1000
288000,2870954120,1236899,5740000000,34440000000,20000,120000,9922969024859,88209537,116836285,2118,2869045880,1000,123692,2102724,5738087524,2615169996,17384830004,21872813904,9984202676,15797324,10726700,105720006138,13353554800,106444,1905205499,3784100,118269093600,5754594734,11477218734,5725137669,3966243,21281416200,996033757,999998937,1063,8894,999503525,496475,7633516475,1903921200,6623,1908386680,999998749,1251,999927994,72006,1908378806,1000,1000,1000,1000,1000,1000,1000,105720273585,13354187900,105466,1905007415,4046900,118274684600,5779486684,11502380984,5725415046,3917665,21282337800,996082335,999991782,8218,82717,999532271,467729,7633885229,1903971800,6440,1908481120,999995503,4497,999929117,70883,1908470183,1000,1000,1000,1000,1000,1000,1000,105719901153,13353335500,552,1904821845,4039900,118266868600,5736527341,11459039691,5725139628,3950207,21280901700,996049793,999999642,358,80735,999529107,470893,7633514293,1903670500,2,1908390300,999984367,15633,999936135,63865,1908374665,1000,1000,1000,1000,1000,1000,1000
289000,2880954520,1240166,5760000000,34560000000,20000,120000,9922727778273,89966973,118618171,10131,2879045480,1000,124321,2088700,5758070698,2615234946,17384765054,21872822354,9984201780,15798220,10764278,105740006928,13400242300,106745,1911753069,3906500,118682598200,5773079798,11515711898,5745152355,4011108,21354750900,995988892,999992599,7401,18091,999505136,494864,7660202864,1910578100,6623,1915057960,999999172,828,999927591,72409,1915050509,1000,1000,1000,1000,1000,1000,1000,105740211261,13400762100,105783,1911822639,3902700,118687149800,5800120924,11542972524,5745390884,3932864,21355551600,996067136,999996112,3888,6648,999519464,480536,7660519936,1910604900,6240,1915139020,999996272,3728,999929848,70152,1915129052,1000,1000,1000,1000,1000,1000,1000,105739817653,13399772100,1100,1911681923,3806400,118678214600,5757534191,11499951091,5745031434,3880113,21353938200,996119887,999999464,536,82051,999533517,466483,7660036783,1910325200,4,1915020740,999984613,15387,999932951,67049,1915005349,1000,1000,1000,1000,1000,1000,1000
290000,2890954880,1273682,5780000000,34680000000,20000,120000,9922491945247,86339033,115083408,2181,2889045120,1000,115611,2102797,5778085878,2615284580,17384715420,21872741720,9984160183,15839817,10801761,105760098448,13446825800,1101,1918497270,3699600,119095199600,5793990943,11556587693,5765108492,3995490,21427997400,996004510,999996873,3127,20883,999516091,483909,7686806809,1917238300,2,1921711860,999986459,13541,999933983,66017,1921698317,1000,1000,1000,1000,1000,1000,1000,105760266245,13447362600,1077,1918550255,3735200,119099847600,5819602225,11582422375,5765377112,3962130,21428795700,996037870,999995704,4296,8774,999516662,483338,7687168438,1917232900,6580,1921801040,999996866,3134,999930974,69026,1921791326,1000,1000,1000,1000,1000,1000,1000,105759665093,13446318200,106054,1918174943,4059800,119090470800,5777235989,11539600639,5764974518,3897912,21427029000,996102088,999998461,1539,79549,999539731,460269,7686627569,1916973100,4,1921668420,999984635,15365,999935849,64151,1921653051,1000,1000,1000,1000,1000,1000,1000
291000,2900955170,1283623,5800000000,34800000000,20000,120000,9922254689450,84083455,112835848,10233,2899044830,1000,981,2089299,5798069194,2615280905,17384719095,21872813895,9984176641,15823359,10839735,105780038431,13493356700,562,1924937706,3919800,119507323000,5814240373,11596778473,5785051855,3865038,21501057600,996134962,999999869,131,86131,999502776,497224,7713397924,1923895000,3,1928359720,999986352,13648,999934431,65569,1928346069,1000,1000,1000,1000,1000,1000,1000,105780185064,13493915800,545,1925290314,3685600,119512151600,5839726297,11622496297,5785358932,3948845,21501949800,996051155,999992748,7252,10403,999479971,520029,7713810729,1923873500,2,1928455340,999996459,3541,999924003,75997,1928451797,1000,1000,1000,1000,1000,1000,1000,105779619006,13492902200,106310,1924806310,4101600,119503061200,5797112076,11579440626,5784939972,3905774,21500219400,996094226,999999446,554,81072,999523500,476500,7713250900,1923637600,6984,1928325100,999992812,7188,999934172,65828,1928310928,1000,1000,1000,1000,1000,1000,1000
292000,2910955520,1252019,5820000000,34920000000,20000,120000,9922012525942,86771411,115603574,1369,2909044480,1000,10284,2104441,5818086222,2615372953,17384627047,21872651547,9984150119,15849881,10877841,105799892212,13539943200,106003,1931801028,3801800,119919964800,5833806120,11636311020,5805017550,3967943,21574309800,996032057,999999148,852,9405,999519355,480645,7740021745,1930535300,7020,1935016180,999995035,4965,999929205,70795,1935004195,1000,1000,1000,1000,1000,1000,1000,105800156834,13540483500,1092,1931817866,3786300,119924638200,5858457560,11661187010,5805308916,3911613,21575106300,996088387,999999255,745,72142,999504526,495474,7740409574,1930520200,0,1935107600,999993058,6942,999923942,76058,1935100658,1000,1000,1000,1000,1000,1000,1000,105799615646,13539500300,105841,1931903514,3634000,119915839800,5818937217,11621239667,5804896542,3990936,21573571200,996009064,999994065,5935,15929,999548487,451513,7739858013,1930303000,6560,1934980160,999987871,12129,999933929,66071,1934961471,1000,1000,1000,1000,1000,1000,1000
293000,2920955850,1277567,5840000000,35040000000,20000,120000,9921770698095,89097152,117879412,11221,2919044150,1000,85,2084802,5838065858,2615273147,17384726853,21872696153,9984218398,15781602,10915856,105819995371,13586533500,1118,1938025969,4115800,120332631800,5853599507,11676072307,5824962794,3903229,21647451300,996096771,999998792,1208,82063,999528669,471331,7766612831,1937216200,6600,1941669320,999987317,12683,999937863,62137,1941650037,1000,1000,1000,1000,1000,1000,1000,105820035422,13587128300,105748,1938672798,3698100,120337750200,5879432266,11702150616,5825301040,4021472,21648425100,995978528,999990762,9238,11490,999512050,487950,7767066550,1937166500,7180,1941777200,999995490,4510,999926090,73910,1941765510,1000,1000,1000,1000,1000,1000,1000,105819635056,13586009700,570,1937871201,4256100,120327790600,5838263725,11660499425,5824843193,3910259,21646520400,996089741,999998701,1299,90442,999491949,508051,7766455451,1936985700,3,1941618680,999993581,6419,999926042,73958,1941612258,1000,1000,1000,1000,1000,1000,1000
294000,2930956140,1274758,5860000000,35160000000,20000,120000,9921533997343,86327151,115212124,2194,2929043860,1000,11556,2098641,5858083332,2615471094,17384528906,21872568106,9984167619,15832381,10953951,105839773338,13632993500,106199,1944906362,4009400,120744167800,5871630442,11714016742,5844894802,3869452,21720489300,996130548,999993931,6069,88479,999496177,503823,7793192823,1943862700,6980,1948305740,999999261,739,999922879,77121,1948298021,1000,1000,1000,1000,1000,1000,1000,105840122442,13633747000,1043,1944938216,3981100,120750628400,5901090031,11743785931,5845282888,3918771,21721601100,996081229,999999366,634,87495,999518407,481593,7793705993,1943812200,2,1948436680,999986427,13573,999932095,67905,1948423105,1000,1000,1000,1000,1000,1000,1000,105839625293,13632669500,1062,1944940645,3842100,120741028600,5858680413,11700911013,5844845548,3976059,21719929200,996023941,999998244,1756,12085,999506637,493363,7793124163,1943622100,2,1948288320,999990297,9703,999929685,70315,1948278615,1000,1000,1000,1000,1000,1000,1000
295000,2940956490,1263045,5880000000,35280000000,20000,120000,9921293513488,87323040,116166587,10125,2939043510,1000,11537,2088177,5878066770,2615561028,17384438972,21872473972,9984236523,15763477,10991893,105859778417,13679606300,106613,1951779162,3773400,121157043800,5891545579,11753910029,5864859019,3946906,21793808400,996053094,999993816,6184,15710,999516491,483509,7819807309,1950527700,1,1954962440,999985851,14149,999929110,70890,1954948290,1000,1000,1000,1000,1000,1000,1000,105860093041,13680355100,1102,1951860719,3728300,121163462200,5920539494,11783211494,5865255518,4004877,21794914500,995995123,999990358,9642,11181,999506763,493237,7820339137,1950487000,6400,1955094680,999995339,4661,999927481,72519,1955083619,1000,1000,1000,1000,1000,1000,1000,105859487991,13679187500,106016,1951601967,3916600,121153077400,5879434995,11741603895,5864759440,3891055,21793013700,996108945,999999724,276,79169,999517029,482971,7819674371,1950296700,2,1954929580,999985353,14647,999934769,65231,1954914931,1000,1000,1000,1000,1000,1000,1000
296000,2950956890,1258535,5900000000,35400000000,20000,120000,9921055536800,85847513,114813373,1311,2949043110,1000,76,2108562,5898083598,2615579013,17384420987,21872456087,9984172438,15827562,11029736,105879844796,13726255700,537,1958405724,3735100,121570169800,5909527659,11791881309,5884871438,3977852,21867101400,996022148,999981463,18537,16311,999489173,510827,7846492427,1957177300,0,1961629460,999991529,8471,999927411,72589,1961620989,1000,1000,1000,1000,1000,1000,1000,105879978990,13726857200,564,1958619807,3642900,121575268800,5941848637,11824445787,5885218261,3908688,21867978900,996091312,999998006,1994,15418,999478957,521043,7846956843,1957095600,3,1961741100,999997485,2515,999924318,75682,1961738582,1000,1000,1000,1000,1000,1000,1000,105879534941,13725731800,523,1957987639,4070200,121565352400,5900296243,11782414293,5884702364,3934344,21866130000,996065656,999999032,968,90788,999517424,482576,7846269576,1956953400,6800,1961574740,999999272,728,999928488,71512,1961567212,1000,1000,1000,1000,1000,1000,1000
297000,2960957240,1258108,5920000000,35520000000,20000,120000,9920816002799,85899508,114859895,11084,2959042760,1000,126236,2097635,5918063352,2615626607,17384373393,21872441093,9984205185,15794815,11067937,105899829777,13772789600,511,1965098903,3665600,121982400800,5928873514,11831174864,5904781448,3913986,21940267200,996086014,999987382,12618,19996,999501848,498152,7873039252,1963874700,0,1968265840,999991964,8036,999929096,70904,1968257804,1000,1000,1000,1000,1000,1000,1000,105899883690,13773403700,105624,1965037389,3902200,121987564200,5962638744,11865186044,5905118323,3926616,21941072100,996073384,999999054,946,78138,999553015,446985,7873487085,1963745400,6181,1968386980,999987963,12037,999940338,59662,1968368762,1000,1000,1000,1000,1000,1000,1000,105899510402,13772345200,484,1964749998,3965000,121978165600,5920162548,11822254748,5904687816,3897702,21939385800,996102298,999999664,336,81962,999530446,469554,7872912654,1963580500,6820,1968244960,999986698,13302,999935962,64038,1968224838,1000,1000,1000,1000,1000,1000,1000
298000,2970957540,1262470,5940000000,35640000000,20000,120000,9920575660645,86777803,115847221,1243,2969042460,1000,126574,2115184,5938082434,2615617548,17384382452,21872461052,9984151416,15848584,11105650,105919702307,13819429600,105990,1971452653,4060000,122395474400,5948865654,11871154104,5924774162,3932155,22013458500,996067845,999999054,946,82499,999527537,472463,7899697363,1970499300,6440,1974934200,999995441,4559,999929499,70501,1974923201,1000,1000,1000,1000,1000,1000,1000,105919908699,13819898900,528,1971822980,3681400,122399397000,5982779764,11905254714,5925057821,3934167,22014198300,996065833,999993576,6424,16209,999526188,473812,7900071712,1970403000,1,1975030040,999983852,16148,999935109,64891,1975013891,1000,1000,1000,1000,1000,1000,1000,105919414748,13818914300,524,1971378871,4042500,122390627000,5940152238,11862202138,5924687711,3881860,22012547400,996118140,999998184,1816,65324,999476513,523487,7899582887,1970225900,1,1974897360,999997817,2183,999919324,80676,1974895176,1000,1000,1000,1000,1000,1000,1000
299000,2980957860,1253680,5960000000,35760000000,20000,120000,9920337602276,85347464,114323085,11214,2979042140,1000,10254,2083669,5958061852,2615794640,17384205360,21872182860,9984251611,15748389,11143563,105939836392,13866121400,1056,1978122226,3964600,122809070000,5970199855,11912501555,5944780726,4022684,22086877500,995977316,999999200,800,20916,999516990,483010,7926369710,1977198700,2,1981602760,999986226,13774,999929016,70984,1981588984,1000,1000,1000,1000,1000,1000,1000,105939895552,13866509600,550,1978159988,3994100,122812244800,6001534995,11943986595,5945017612,3893098,22087371300,996106902,999997332,2668,86434,999532122,467878,7926686978,1977077700,6780,1981685660,999990486,9514,999937034,62966,1981669366,1000,1000,1000,1000,1000,1000,1000,105939408053,13865491900,1069,1978197847,3847100,122803190200,5960235016,11902247916,5944624652,3979133,22085798400,996020867,999998507,1493,15274,999502322,497678,7926163878,1976893500,0,1981546200,999993026,6974,999926874,73126,1981539226,1000,1000,1000,1000,1000,1000,1000
300000,2990958270,1271504,5980000000,35880000000,20000,120000,9920094538000,88931147,117969429,11098,2989041730,1000,79,2084818,5978061264,2615865747,17384134253,21872118753,9984227882,15772118,11181346,105959642743,13912700800,105979,1985036776,3844900,123221580800,5991047806,11953309006,5964776511,3952927,22160077800,996047073,999986301,13699,18274,999484363,515637,7953034737,1983824900,1,1988260060,999998167,1833,999920174,79826,1988258226,1000,1000,1000,1000,1000,1000,1000,105959685984,13913017300,105443,1985268494,3665600,123224157800,6022973954,11985356654,5964982820,4005854,22160529900,995994146,999986663,13337,6309,999504189,495811,7953307811,1983701500,2,1988332840,999992153,7847,999926909,73091,1988324991,1000,1000,1000,1000,1000,1000,1000,105959414512,13912120000,1048,1984827886,3865800,123216228800,5978063457,11940062757,5964591558,3987068,22159084500,996012932,999999388,612,17420,999509562,490438,7952786238,1983581400,2,1988202200,999992482,7518,999926720,73280,1988194680,1000,1000,1000,1000,1000,1000,1000
301000,3000958660,1237587,6000000000,36000000000,20000,120000,9919857755344,86230997,115328468,2202,2999041340,1000,11505,2101395,5998078276,2615923741,17384076259,21872099559,9984223345,15776655,11219421,105979681601,13959139400,1053,1991700659,3667800,123632890000,6010979261,11993142461,5984658044,3874907,22233090300,996125093,999999225,775,11118,999527474,472526,7979539626,1990446300,0,1994894880,999986702,13298,999931418,68582,1994881582,1000,1000,1000,1000,1000,1000,1000,105979722639,13959556500,593,1991475301,4012300,123636340200,6043136575,12025463275,5984931972,3899216,22233568800,996100784,999999260,740,88244,999497172,502828,7979909028,1990344100,6320,1994984180,999999196,804,999926044,73956,1994977056,1000,1000,1000,1000,1000,1000,1000,105979370430,13958872400,106454,1991399168,4076200,123630354400,5998107072,11980145172,5984611942,4088725,22232526000,995911275,999991253,8747,4228,999509486,490514,7979478714,1990291800,2,1994878400,999988374,11626,999929428,70572,1994866772,1000,1000,1000,1000,1000,1000,1000
302000,3010959060,1268110,6020000000,36120000000,20000,120000,9919615884895,88613460,117733165,10225,3009040940,1000,114341,2085375,6018061430,2615999655,17384000345,21872024145,9984222925,15777075,11257255,105999653043,14005723500,539,1998305697,3706900,124045464600,6030693014,12032819114,6004609992,3971586,22306278600,996028414,999999080,920,3694,999538302,461698,8006143198,1997099400,6780,2001550360,999989626,10374,999938094,61906,2001533206,1000,1000,1000,1000,1000,1000,1000,105999645559,14006086100,1020,1998287580,3862900,124048445000,6064143536,12066410586,6004890033,3920794,22306724700,996079206,999998587,1413,17093,999481560,518440,8006519540,1996981000,1,2001631020,999998488,1512,999922493,77507,2001629507,1000,1000,1000,1000,1000,1000,1000,105999458215,14005497800,1057,1997980223,4044500,124043294800,6017369149,12019387849,6004590170,3970073,22305774300,996029927,999999397,603,90024,999513754,486246,8006116546,1996946700,2,2001537420,999988958,11042,999934024,65976,2001526376,1000,1000,1000,1000,1000,1000,1000
303000,3020959390,1276631,6040000000,36240000000,20000,120000,9919377158832,87879695,117095201,1275,3019040610,1000,115940,2107236,6038078670,2615997127,17384002873,21872052373,9984187124,15812876,11295394,106019644859,14052325100,1094,2004507740,4147600,124458246200,6048410894,12070510644,6024577697,3899473,22379416200,996100527,999999924,76,79151,999553754,446246,8032762546,2003757600,1,2008208000,999976850,23150,999940751,59249,2008184849,1000,1000,1000,1000,1000,1000,1000,106019581722,14052601100,1028,2005064738,3713200,124460392600,6083511988,12105711388,6024827080,3970425,22379837100,996029575,999994575,5425,7750,999505470,494530,8033099430,2003591600,0,2008282380,999989970,10030,999929950,70050,2008272350,1000,1000,1000,1000,1000,1000,1000,106019439608,14052034100,1051,2005069732,3576700,124455546600,6040417997,12062385397,6024508974,3981394,22379040600,996018606,999999247,753,6053,999540279,459721,8032674021,2003621200,6780,2008185660,999986167,13833,999934253,65747,2008165047,1000,1000,1000,1000,1000,1000,1000
304000,3030959810,1264036,6060000000,36360000000,20000,120000,9919138752114,86817684,116083099,1297,3029040190,1000,10203,2099329,6058077786,2616072098,17383927902,21871920502,9984167431,15832569,11333517,106039517158,14098821500,529,2011536362,3819200,124870063000,6068117018,12110143268,6044539782,3885078,22452539700,996114922,999999407,593,86029,999501247,498753,8059385053,2010397200,7040,2014856280,999996031,3969,999923729,76271,2014845271,1000,1000,1000,1000,1000,1000,1000,106039527251,14099157800,1037,2011447709,3984400,124872760400,6104380812,12146533612,6044779068,3924717,22452930300,996075283,999999213,787,85196,999502628,497372,8059705172,2010245600,6840,2014933700,999999244,756,999926096,73904,2014926104,1000,1000,1000,1000,1000,1000,1000,106039307382,14098709600,106606,2011437895,4001700,124868902400,6060081181,12102048881,6044529525,3932871,22452264600,996067129,999999567,433,91696,999521971,478029,8059370329,2010268900,7043,2014854960,999992887,7113,999933396,66604,2014840804,1000,1000,1000,1000,1000,1000,1000
305000,3040960110,1273098,6080000000,36480000000,20000,120000,9918897936651,88165542,117411140,1135,3039039890,1000,956,2108588,6078077510,2616200793,17383799207,21871854907,9984233852,15766148,11370862,106059490382,14145389400,498,2018322976,3665100,125282516400,6088745350,12150728950,6064491058,3929984,22525762200,996070016,999998744,1256,14660,999518602,481398,8085983498,2017042900,2,2021506180,999986262,13738,999929760,70240,2021492440,1000,1000,1000,1000,1000,1000,1000,106059470478,14145803600,106649,2018379401,3795700,125286001600,6122238589,12184388239,6064737321,4014659,22526318700,995985341,999999368,632,12209,999520088,479912,8086311712,2016963200,1,2021588540,999985852,14148,999929909,70091,2021574391,1000,1000,1000,1000,1000,1000,1000,106059343183,14145248300,936,2017939895,4079700,125281117400,6081694957,12143608757,6064492992,3882285,22525386300,996117715,999998558,1442,87173,999484681,515319,8085987819,2016934400,2,2021503340,999991489,8511,999925873,74127,2021494827,1000,1000,1000,1000,1000,1000,1000
306000,3050960570,1264851,6100000000,36600000000,20000,120000,9918661662305,84966489,114264178,1284,3049039430,1000,126763,2102797,6098076292,2616313394,17383686606,21871707206,9984213623,15786377,11408515,106079425347,14191898500,514,2025007031,3629200,125694436200,6107591119,12189506069,6084419364,3985289,22598848500,996014711,999999776,224,17887,999513623,486377,8112554377,2023693300,2,2028149340,999985675,14325,999933587,66413,2028135013,1000,1000,1000,1000,1000,1000,1000,106079545788,14192389000,530,2024721270,3995900,125698610000,6142504573,12224619073,6084690406,3903591,22599469200,996096409,999999197,803,80206,999524000,476000,8112918300,2023626700,6022,2028240640,999993276,6724,999932106,67894,2028227894,1000,1000,1000,1000,1000,1000,1000,106079297455,14191911000,508,2024794444,3912300,125694375600,6102573644,12184483244,6084523157,3902065,22598731800,996097935,999990086,9914,79421,999468764,531236,8112697236,2023561400,1,2028175000,999999080,920,999917721,82279,2028174079,1000,1000,1000,1000,1000,1000,1000
307000,3060960900,1263808,6120000000,36720000000,20000,120000,9918420671476,86440994,115815856,1324,3059039100,1000,1019,2114410,6118075552,2616243270,17383756730,21871823530,9984186150,15813850,11446602,106099257643,14238485100,107040,2031808317,3603000,126107027800,6130155526,12232034126,6104395638,3975608,22672049100,996024392,999983169,16831,14061,999502723,497277,8139193477,2030333100,7040,2034807000,999997879,2121,999930061,69939,2034797839,1000,1000,1000,1000,1000,1000,1000,106099324226,14238809200,106477,2031442130,4012800,126109736800,6162550574,12264557974,6104598174,3793503,22672403100,996206497,999998704,1296,80401,999526327,473673,8139459873,2030234200,4,2034874780,999986923,13077,999932701,67299,2034861699,1000,1000,1000,1000,1000,1000,1000,106099223453,14238549300,106040,2031576266,3863200,126107504200,6120242723,12222143073,6104480897,3964109,22672047900,996035891,999998440,1560,85831,999499334,500666,8139304966,2030247800,1,2034832760,999991310,8690,999924531,75469,2034824069,1000,1000,1000,1000,1000,1000,1000
308000,3070961270,1274404,6140000000,36840000000,20000,120000,9918179383155,88221188,117583002,11075,3069038730,1000,11576,2086004,6138055310,2616362743,17383637257,21871745457,9984208876,15791124,11484686,106119346456,14285096800,1013,2037864044,4096800,126519913600,6150600978,12272458478,6124368894,3891811,22745197500,996108189,999999734,266,82323,999503029,496971,8165825071,2037005100,6320,2041462860,999999637,363,999925623,74377,2041456177,1000,1000,1000,1000,1000,1000,1000,106119341902,14285387000,565,2038455455,3593900,126522259600,6181166252,12303134102,6124595499,3928437,22745682900,996071563,999987526,12474,11989,999483890,516110,8166126910,2036873600,3,2041532680,999998734,1266,999919889,80111,2041531411,1000,1000,1000,1000,1000,1000,1000,106119331239,14285147700,1087,2037925619,4031100,126520213000,6141251590,12263121440,6124427994,3882350,22745236500,996117650,999999792,208,81942,999533448,466552,8165897452,2036900800,2,2041489080,999980380,19620,999938542,61458,2041469458,1000,1000,1000,1000,1000,1000,1000
