Time,N,P
471800,1216239474,12554017
471900,1217302377,12581691
472000,1218365444,12609946
472100,1219430527,12637810
472200,1220494511,12666331
472300,1221559438,12694559
472400,1222624816,12722376
472500,1223694251,12750786
472600,1224763232,12777893
472700,1225829881,12807111
472800,1226898150,12836017
472900,1227968491,12865315
473000,1229038219,12894756
473100,1230107625,12924636
473200,1231179620,12954065
473300,1232252616,12983974
473400,1233325179,13013387
473500,1234398463,13043695
473600,1235474120,13073606
473700,1236548814,13104537
473800,1237623235,13135719
473900,1238699077,13166906
474000,1239776139,13198394
474100,1240853467,13230197
474200,1241930475,13262456
474300,1243007794,13294044
474400,1244084661,13327190
474500,1245163470,13359843
474600,1246243269,13393215
474700,1247322440,13426589
474800,1248401631,13460711
474900,1249482554,13494182
475000,1250564276,13527796
475100,1251647541,13561267
475200,1252731394,13595887
475300,1253813211,13630122
475400,1254895809,13664899
475500,1255977852,13699276
475600,1257061445,13735448
475700,1258146692,13770578
475800,1259231950,13805287
475900,1260316917,13841325
476000,1261403066,13876977
476100,1262489161,13914197
476200,1263574642,13951390
476300,1264661325,13987898
476400,1265748887,14025089
476500,1266834345,14063233
476600,1267920406,14101155
476700,1269010200,14139037
476800,1270100385,14176417
476900,1271191109,14215131
477000,1272281882,14253296
477100,1273372601,14291849
477200,1274463577,14330497
477300,1275553937,14370013
477400,1276648282,14410230
477500,1277741061,14451088
477600,1278834534,14490471
477700,1279928095,14531375
477800,1281023607,14572449
477900,1282118927,14613194
478000,1283215178,14655686
478100,1284310505,14697316
478200,1285407382,14738321
478300,1286501853,14781753
478400,1287596024,14824525
478500,1288692201,14867321
478600,1289789894,14909751
478700,1290884486,14953323
478800,1291982920,14996782
478900,1293079698,15040889
479000,1294179380,15084585
479100,1295276425,15128626
479200,1296376131,15173244
479300,1297477105,15217756
479400,1298579118,15262993
479500,1299679743,15308735
479600,1300779789,15354479
479700,1301879698,15401998
479800,1302982163,15449375
479900,1304082136,15497079
480000,1305185544,15543304
480100,1306290248,15590313
480200,1307392603,15637920
480300,1308494042,15686359
480400,1309599301,15734516
480500,1310700917,15783864
480600,1311803009,15833711
480700,1312907142,15884021
480800,1314011385,15934483
480900,1315116591,15984077
481000,1316222231,16034154
481100,1317327156,16084802
481200,1318431529,16137867
481300,1319537948,16189445
481400,1320641749,16241393
481500,1321747729,16293596
481600,1322853183,16346075
481700,1323961054,16398560
481800,1325069186,16451325
481900,1326176468,16504527
482000,1327284097,16557848
482100,1328391269,16612114
482200,1329498253,16667781
482300,1330604393,16723395
482400,1331712279,16778403
482500,1332821315,16834203
482600,1333928682,16890258
482700,1335035792,16947318
482800,1336142861,17005796
482900,1337251276,17062095
483000,1338361080,17119115
483100,1339472228,17177254
483200,1340579582,17235571
483300,1341688995,17294935
483400,1342797880,17353626
483500,1343909003,17412455
483600,1345019465,17473216
483700,1346130798,17533378
483800,1347241604,17593672
483900,1348351565,17654649
484000,1349462598,17716269
484100,1350572614,17778194
484200,1351683274,17840867
484300,1352795801,17903853
484400,1353907972,17966952
484500,1355018064,18030571
484600,1356127898,18094537
484700,1357237917,18158527
484800,1358349666,18223637
484900,1359459871,18290174
485000,1360570436,18356885
485100,1361681678,18423400
485200,1362791938,18490323
485300,1363903668,18556701
485400,1365011683,18624562
485500,1366123159,18692459
485600,1367236635,18759640
485700,1368348859,18828444
485800,1369461789,18897212
485900,1370572112,18966595
486000,1371681253,19037436
486100,1372791657,19109204
486200,1373902942,19179794
486300,1375011472,19251784
486400,1376121968,19324190
486500,1377230515,19398371
486600,1378342246,19472338
486700,1379452177,19545520
486800,1380560979,19620619
486900,1381671018,19695282
487000,1382779462,19770298
487100,1383889272,19844368
487200,1384998839,19920592
487300,1386109197,19996737
487400,1387218091,20073162
487500,1388326973,20151599
487600,1389433903,20230544
487700,1390542478,20309519
487800,1391649737,20389040
487900,1392758151,20469161
488000,1393868342,20549322
488100,1394975483,20630263
488200,1396082774,20711957
488300,1397188034,20795673
488400,1398295758,20878636
488500,1399403510,20961592
488600,1400509820,21045750
488700,1401614311,21130686
488800,1402717614,21216758
488900,1403823983,21301850
489000,1404928658,21387816
489100,1406033477,21473853
489200,1407137010,21561358
489300,1408240966,21650213
489400,1409342157,21740551
489500,1410443803,21829941
489600,1411547039,21919556
489700,1412649025,22011315
489800,1413749675,22101907
489900,1414851296,22193737
490000,1415953665,22286650
490100,1417054244,22378560
490200,1418153954,22470728
490300,1419254490,22563839
490400,1420353193,22658427
490500,1421450944,22755202
490600,1422548367,22851309
490700,1423644708,22949787
490800,1424741233,23047073
490900,1425836282,23145531
491000,1426930046,23244448
491100,1428022967,23344349
491200,1429116449,23444216
491300,1430210618,23545212
491400,1431303413,23646696
491500,1432393217,23748761
491600,1433484983,23852329
491700,1434577454,23955306
491800,1435668261,24059082
491900,1436758379,24164002
492000,1437847532,24270659
492100,1438936220,24377478
492200,1440022016,24485932
492300,1441110855,24595053
492400,1442198291,24703603
492500,1443285708,24812933
492600,1444368848,24922569
492700,1445453091,25031922
492800,1446537127,25144267
492900,1447620342,25257143
493000,1448701846,25369283
493100,1449786774,25482447
493200,1450864163,25597509
493300,1451944937,25713007
493400,1453022001,25829939
493500,1454098587,25946716
493600,1455176290,26065410
493700,1456252712,26184577
493800,1457325570,26304612
493900,1458400216,26425030
494000,1459472844,26545636
494100,1460543612,26668126
494200,1461613621,26789143
494300,1462686289,26912505
494400,1463755220,27038035
494500,1464823413,27163930
494600,1465888007,27291336
494700,1466949666,27420004
494800,1468015004,27548709
494900,1469078803,27678275
495000,1470141544,27809122
495100,1471201356,27940099
495200,1472261827,28071107
495300,1473321541,28204464
495400,1474378642,28339036
495500,1475435378,28474619
495600,1476490086,28610967
495700,1477545644,28747540
495800,1478597944,28884061
495900,1479649445,29021410
496000,1480697930,29159270
496100,1481749036,29297962
496200,1482794599,29440425
496300,1483838863,29584271
496400,1484884053,29727231
496500,1485927431,29870100
496600,1486966222,30015551
496700,1488005847,30162757
496800,1489046738,30310058
496900,1490085091,30458484
497000,1491121848,30608635
497100,1492155393,30758924
497200,1493187564,30910211
497300,1494218639,31063035
497400,1495248816,31217929
497500,1496276360,31372913
497600,1497300545,31530877
497700,1498324740,31688724
497800,1499349010,31847151
497900,1500370999,32006228
498000,1501390044,32166826
498100,1502409325,32328783
498200,1503426393,32491487
498300,1504438904,32655862
498400,1505449999,32821621
498500,1506461153,32987552
498600,1507470694,33153482
498700,1508477136,33321435
498800,1509479737,33491003
498900,1510485748,33660943
499000,1511487281,33833261
499100,1512484134,34005544
499200,1513483623,34180966
499300,1514477916,34356939
499400,1515469079,34535006
499500,1516458176,34715114
499600,1517446885,34893800
499700,1518435126,35074803
499800,1519420516,35257034
499900,1520401541,35442588
500000,1521382076,35627230
500100,1522360620,35813568
500200,1523338065,36002114
500300,1524312864,36190271
500400,1525281928,36381742
500500,1526252888,36572066
500600,1527220501,36763468
500700,1528187057,36957349
500800,1529145744,37154472
500900,1530104365,37350318
501000,1531062394,37549322
501100,1532018178,37748997
501200,1532969752,37949395
501300,1533918953,38153190
501400,1534866732,38357547
501500,1535810160,38561081
501600,1536751547,38767879
501700,1537690221,38975405
501800,1538627911,39185812
501900,1539561319,39398346
502000,1540494465,39611549
502100,1541422914,39826171
502200,1542350025,40042241
502300,1543274982,40261347
502400,1544197268,40478718
502500,1545115508,40699415
502600,1546031246,40922685
502700,1546945817,41145866
502800,1547853847,41370513
502900,1548758448,41598794
503000,1549664450,41826530
503100,1550565018,42054958
503200,1551460874,42286032
503300,1552353988,42521153
503400,1553246298,42755452
503500,1554132841,42993588
503600,1555012324,43234248
503700,1555894139,43474630
503800,1556772277,43718642
503900,1557646583,43964745
504000,1558516915,44211902
504100,1559385277,44458984
504200,1560249203,44708524
504300,1561107580,44960916
504400,1561966274,45213030
504500,1562819892,45468149
504600,1563671792,45724823
504700,1564519260,45983792
504800,1565362839,46242880
504900,1566200078,46506013
505000,1567037853,46769523
505100,1567868630,47035598
505200,1568699827,47302738
505300,1569523932,47572603
505400,1570345271,47843319
505500,1571164784,48113036
505600,1571978588,48388503
505700,1572785933,48667056
505800,1573592824,48946855
505900,1574393507,49228229
506000,1575192548,49511532
506100,1575985254,49796726
506200,1576774711,50084941
506300,1577560821,50374345
506400,1578341723,50666488
506500,1579119430,50959122
506600,1579892522,51255427
506700,1580659340,51554289
506800,1581422378,51855204
506900,1582184229,52157181
507000,1582937934,52461511
507100,1583690870,52770680
507200,1584437317,53077934
507300,1585175240,53390011
507400,1585912538,53703733
507500,1586645576,54019462
507600,1587372128,54338244
507700,1588095545,54657408
507800,1588813762,54978711
507900,1589527446,55302600
508000,1590235630,55629909
508100,1590937286,55960064
508200,1591637222,56290588
508300,1592332915,56624235
508400,1593023627,56960811
508500,1593705293,57299001
508600,1594384457,57640117
508700,1595059298,57983418
508800,1595724396,58330859
508900,1596384900,58680746
509000,1597042816,59031672
509100,1597695759,59384312
509200,1598340958,59741026
509300,1598982375,60099903
509400,1599617859,60461719
509500,1600246065,60825977
509600,1600873265,61191726
509700,1601490789,61561505
509800,1602100882,61931974
509900,1602707900,62307304
510000,1603308599,62685298
510100,1603902856,63062503
510200,1604491352,63443193
510300,1605073876,63828326
510400,1605651536,64215785
510500,1606221429,64605718
510600,1606785879,64997045
510700,1607344435,65391886
510800,1607894986,65790220
510900,1608441117,66191582
511000,1608983486,66594572
511100,1609517809,67000346
511200,1610045041,67410290
511300,1610568497,67822201
511400,1611083996,68239445
511500,1611595741,68655785
511600,1612098137,69074806
511700,1612592737,69499170
511800,1613080968,69927517
511900,1613562949,70355987
512000,1614037078,70789425
512100,1614508237,71223782
512200,1614967757,71664013
512300,1615423973,72106926
512400,1615871187,72552173
512500,1616311810,72998361
512600,1616743082,73451223
512700,1617168292,73906970
512800,1617587337,74365834
512900,1618000638,74825517
513000,1618405949,75290635
513100,1618800564,75758542
513200,1619190246,76228835
513300,1619578005,76698048
513400,1619953258,77174612
513500,1620317989,77654575
513600,1620677007,78137285
513700,1621029464,78622685
513800,1621369538,79115419
513900,1621703112,79607724
514000,1622030631,80103147
514100,1622349059,80602548
514200,1622656618,81106963
514300,1622959936,81611887
514400,1623254471,82121724
514500,1623542816,82633160
514600,1623822991,83146589
514700,1624094520,83663472
514800,1624356009,84187908
514900,1624604824,84718013
515000,1624852924,85246495
515100,1625087992,85778838
515200,1625311869,86316478
515300,1625530232,86858552
515400,1625740375,87402694
515500,1625940264,87949720
515600,1626133172,88501278
515700,1626314513,89057357
515800,1626491354,89613614
515900,1626655540,90178073
516000,1626811346,90744852
516100,1626959897,91314045
516200,1627095430,91885708
516300,1627220597,92465103
516400,1627340235,93046832
516500,1627448699,93633163
516600,1627549430,94220281
516700,1627635840,94815673
516800,1627716491,95413141
516900,1627785056,96015388
517000,1627844578,96618810
517100,1627893925,97227384
517200,1627934944,97838298
517300,1627964157,98456079
517400,1627983023,99074004
517500,1627995958,99698715
517600,1627994617,100326162
517700,1627982671,100961071
517800,1627961976,101595797
517900,1627932161,102232522
518000,1627889297,102876415
518100,1627838642,103522508
518200,1627776888,104174100
518300,1627704560,104829907
518400,1627620645,105487767
518500,1627527504,106151527
518600,1627425534,106820156
518700,1627308209,107493900
518800,1627184846,108167342
518900,1627045278,108844933
519000,1626898699,109527540
519100,1626741177,110215332
519200,1626570489,110906753
519300,1626388250,111601231
519400,1626198392,112298082
519500,1625993650,113001233
519600,1625777685,113709492
519700,1625547011,114426336
519800,1625304935,115145002
519900,1625054571,115867772
520000,1624791506,116592506
520100,1624516139,117324638
520200,1624232394,118057738
520300,1623932407,118798882
520400,1623622353,119540368
520500,1623301806,120288047
520600,1622966450,121039194
520700,1622619909,121795337
520800,1622258744,122555208
520900,1621885224,123318192
521000,1621503772,124085691
521100,1621107430,124857359
521200,1620699370,125634182
521300,1620276739,126415369
521400,1619843679,127202284
521500,1619397598,127993120
521600,1618936984,128787078
521700,1618465396,129585049
521800,1617983493,130386094
521900,1617485953,131194747
522000,1616974482,132006596
522100,1616450996,132822855
522200,1615912967,133646289
522300,1615363427,134472623
522400,1614801565,135303190
522500,1614228586,136134029
522600,1613642223,136970699
522700,1613039227,137813214
522800,1612422241,138659548
522900,1611791726,139512003
523000,1611146584,140366616
523100,1610489861,141222476
523200,1609818429,142087728
523300,1609135400,142955036
523400,1608436628,143829825
523500,1607724459,144710331
523600,1606998769,145591986
523700,1606258218,146478648
523800,1605506209,147368309
523900,1604740800,148259767
524000,1603960956,149153940
524100,1603165555,150056130
524200,1602359430,150959214
524300,1601535663,151871897
524400,1600693501,152794029
524500,1599840176,153713981
524600,1598973656,154633322
524700,1598090789,155564829
524800,1597192379,156497905
524900,1596282119,157436793
525000,1595361050,158377682
525100,1594425901,159320687
525200,1593470986,160272755
525300,1592505265,161226879
525400,1591522693,162181900
525500,1590525146,163139740
525600,1589515222,164104936
525700,1588487145,165074869
525800,1587446931,166044758
525900,1586391971,167023547
526000,1585323334,168005467
526100,1584236274,168990634
526200,1583136492,169978588
526300,1582021097,170970858
526400,1580894256,171967772
526500,1579749393,172966392
526600,1578591029,173970466
526700,1577419250,174975606
526800,1576230278,175988823
526900,1575027172,177004558
527000,1573810509,178021981
527100,1572575659,179044242
527200,1571325279,180073296
527300,1570059184,181104149
527400,1568779956,182137971
527500,1567483260,183175955
527600,1566172586,184216055
527700,1564846802,185260602
527800,1563505920,186308527
527900,1562148591,187360299
528000,1560776725,188415476
528100,1559393078,189470144
528200,1557991098,190530427
528300,1556576044,191591611
528400,1555145903,192656685
528500,1553697133,193727764
528600,1552234351,194799226
528700,1550755855,195874702
528800,1549264262,196951877
528900,1547755041,198036542
529000,1546230685,199117911
529100,1544689447,200207222
529200,1543131526,201298865
529300,1541564950,202388137
529400,1539979951,203487593
529500,1538380706,204586351
529600,1536761658,205690573
529700,1535128424,206793798
529800,1533481207,207901779
529900,1531819484,209013916
530000,1530138567,210125550
530100,1528447402,211236778
530200,1526739263,212352168
530300,1525020629,213468136
530400,1523286615,214591152
530500,1521529854,215715558
530600,1519762090,216837402
530700,1517977058,217964767
530800,1516179287,219092718
530900,1514366128,220227964
531000,1512534249,221365602
531100,1510690300,222501486
531200,1508828974,223641282
531300,1506958022,224781699
531400,1505075193,225919538
531500,1503171800,227064100
531600,1501251990,228207511
531700,1499315758,229355833
531800,1497370355,230499744
531900,1495409314,231649176
532000,1493433407,232796787
532100,1491448049,233938987
532200,1489444422,235086559
532300,1487427506,236234966
532400,1485390316,237391583
532500,1483344190,238546206
532600,1481287275,239694428
532700,1479208625,240849933
532800,1477118952,242004166
532900,1475011648,243159633
533000,1472890494,244316599
533100,1470756484,245473619
533200,1468610953,246626609
533300,1466452215,247781140
533400,1464277314,248940718
533500,1462089846,250096216
533600,1459889357,251250992
533700,1457676708,252405965
533800,1455448361,253562841
533900,1453207922,254715733
534000,1450952210,255870073
534100,1448684082,257019044
534200,1446400959,258174263
534300,1444106099,259326463
534400,1441802070,260475866
534500,1439483754,261626893
534600,1437153299,262773723
534700,1434808281,263922353
534800,1432452757,265068402
534900,1430082764,266215087
535000,1427700135,267358556
535100,1425307232,268499895
535200,1422901236,269638211
535300,1420480974,270779834
535400,1418044523,271919765
535500,1415601188,273054212
535600,1413139936,274194175
535700,1410675678,275320765
535800,1408193262,276453009
535900,1405702367,277580546
536000,1403200315,278707880
536100,1400685139,279830438
536200,1398161987,280950183
536300,1395627874,282069619
536400,1393082256,283181531
536500,1390525057,284293501
536600,1387956621,285402766
536700,1385378775,286510230
536800,1382788673,287611098
536900,1380190240,288706149
537000,1377581160,289802351
537100,1374961862,290892512
537200,1372327632,291983994
537300,1369686682,293071581
537400,1367037682,294153807
537500,1364379247,295231072
537600,1361706633,296307603
537700,1359028543,297377601
537800,1356342677,298444265
537900,1353646006,299502498
538000,1350938880,300561363
538100,1348223776,301613820
538200,1345497705,302664220
538300,1342765853,303712422
538400,1340028110,304750091
538500,1337281509,305785712
538600,1334525547,306817452
538700,1331762679,307837697
538800,1328993658,308851312
538900,1326213184,309863144
539000,1323425711,310867916
539100,1320631078,311870620
539200,1317833014,312869507
539300,1315025888,313861315
539400,1312212203,314846364
539500,1309390257,315825930
539600,1306565224,316795768
539700,1303731964,317759004
539800,1300892713,318716144
539900,1298043475,319674059
540000,1295187671,320622969
540100,1292326209,321567179
540200,1289462340,322503864
540300,1286592515,323431151
540400,1283712390,324357409
540500,1280829537,325281000
540600,1277943514,326188610
540700,1275048904,327092595
540800,1272157255,327983038
540900,1269258301,328872117
541000,1266350041,329753182
541100,1263437803,330628130
541200,1260522736,331495753
541300,1257604152,332352217
541400,1254684857,333200315
541500,1251756224,334045077
541600,1248827997,334881626
541700,1245899970,335705059
541800,1242963137,336525238
541900,1240021061,337338762
542000,1237077296,338142599
542100,1234128207,338943157
542200,1231177330,339728987
542300,1228219849,340515982
542400,1225268312,341288959
542500,1222311993,342055398
542600,1219353044,342811738
542700,1216391438,343560654
542800,1213426397,344301781
542900,1210460098,345031970
543000,1207493247,345752038
543100,1204526577,346461937
543200,1201557473,347164183
543300,1198584590,347858756
543400,1195613753,348543530
543500,1192643236,349222657
543600,1189668581,349892529
543700,1186696352,350550694
543800,1183722463,351198449
543900,1180748033,351841573
544000,1177774574,352471174
544100,1174800807,353094948
544200,1171829408,353708110
544300,1168857262,354312348
544400,1165889450,354901781
544500,1162920280,355483527
544600,1159949595,356055461
544700,1156977875,356622590
544800,1154011515,357178998
544900,1151040521,357730068
545000,1148082060,358259981
545100,1145116939,358788840
545200,1142154709,359305472
545300,1139190846,359811273
545400,1136234181,360306733
545500,1133278256,360790515
545600,1130326148,361269755
545700,1127373475,361729982
545800,1124424701,362185292
545900,1121476912,362632503
546000,1118531646,363070701
546100,1115595407,363488475
546200,1112659469,363904510
546300,1109723032,364313478
546400,1106789161,364708689
546500,1103862984,365092429
546600,1100940336,365467752
546700,1098020214,365829728
546800,1095104326,366182125
546900,1092189813,366528258
547000,1089280275,366861498
547100,1086377106,367185514
547200,1083474944,367498124
547300,1080580344,367800265
547400,1077687642,368090490
547500,1074802109,368368826
547600,1071917762,368638095
547700,1069041097,368900588
547800,1066171115,369148910
547900,1063303225,369387810
548000,1060439281,369617084
548100,1057582189,369836078
548200,1054730672,370047416
548300,1051883001,370246535
548400,1049045523,370432925
548500,1046209975,370607604
548600,1043382221,370775330
548700,1040561129,370929852
548800,1037745016,371074271
548900,1034937882,371208140
549000,1032133011,371337280
549100,1029342364,371450944
549200,1026544549,371557837
549300,1023758514,371648935
549400,1020980080,371733171
549500,1018206744,371805152
549600,1015446645,371863349
549700,1012690989,371911809
549800,1009941096,371952973
549900,1007200218,371988085
550000,1004467177,372006098
550100,1001738907,372017761
550200,999017446,372018795
550300,996305706,372007305
550400,993597441,371987369
550500,990900299,371953667
550600,988204590,371916259
550700,985520076,371864756
550800,982844476,371812347
550900,980174081,371744202
551000,977515374,371666046
551100,974866325,371573823
551200,972222547,371479104
551300,969586676,371371341
551400,966960379,371250413
551500,964342865,371125672
551600,961729410,370991582
551700,959124867,370842260
551800,956533130,370688768
551900,953946108,370523926
552000,951369872,370347642
552100,948800993,370163630
552200,946239476,369970860
552300,943689143,369769200
552400,941148155,369553274
552500,938617277,369333758
552600,936092226,369103941
552700,933578077,368865421
552800,931074595,368613763
552900,928577338,368352465
553000,926090615,368085558
553100,923613557,367805836
553200,921143558,367520816
553300,918682688,367223947
553400,916233430,366921328
553500,913792971,366611342
553600,911359628,366294852
553700,908935882,365970623
553800,906526616,365627406
553900,904121896,365280913
554000,901727979,364926113
554100,899344179,364561313
554200,896969460,364193384
554300,894604902,363813834
554400,892250660,363426906
554500,889908461,363027482
554600,887570186,362624090
554700,885244489,362209120
554800,882927639,361790765
554900,880623772,361362696
555000,878328928,360925910
555100,876044341,360480097
555200,873770325,360030512
555300,871504853,359572979
555400,869245826,359107713
555500,867001124,358630833
555600,864765193,358150034
555700,862535286,357661934
555800,860320229,357165266
555900,858112766,356661019
556000,855918861,356145191
556100,853732362,355626671
556200,851555731,355102682
556300,849385091,354571990
556400,847228740,354035229
556500,845082414,353493088
556600,842941890,352944791
556700,840814907,352385968
556800,838698288,351823583
556900,836590127,351253397
557000,834496899,350674999
557100,832409359,350090863
557200,830334927,349495843
557300,828268190,348901464
557400,826210259,348300457
557500,824162785,347688706
557600,822125570,347072157
557700,820101182,346454579
557800,818086329,345825152
557900,816077784,345194103
558000,814081908,344556485
558100,812092550,343916812
558200,810116859,343268286
558300,808150990,342614358
558400,806197318,341951704
558500,804252797,341285099
558600,802319412,340612024
558700,800395524,339935325
558800,798476934,339257849
558900,796570615,338571414
559000,794673393,337879738
559100,792789176,337183445
559200,790912702,336485417
559300,789048195,335780865
559400,787194614,335068655
559500,785347583,334354159
559600,783511291,333633420
559700,781687828,332907092
559800,779873471,332178180
559900,778066343,331448279
560000,776271203,330710721
560100,774485066,329968085
560200,772708006,329223367
560300,770942807,328476734
560400,769183446,327723597
560500,767440609,326963818
560600,765704868,326199172
560700,763978055,325432969
560800,762260349,324664454
560900,760552621,323893808
561000,758855294,323114814
561100,757169591,322330695
561200,755491664,321547655
561300,753822060,320759386
561400,752166183,319963587
561500,750517235,319169509
561600,748874470,318372561
561700,747243631,317574037
561800,745622840,316769123
561900,744013216,315959173
562000,742411935,315149113
562100,740817664,314335597
562200,739235192,313520799
562300,737664766,312699458
562400,736096879,311880049
562500,734542867,311055590
562600,732997261,310229859
562700,731463053,309399313
562800,729935589,308572775
562900,728419325,307737632
563000,726909756,306902721
563100,725408461,306062875
563200,723916826,305224943
563300,722438245,304382026
563400,720965637,303536239
563500,719500944,302687052
563600,718047563,301835432
563700,716604463,300977577
563800,715166612,300125782
563900,713738699,299265977
564000,712321882,298407149
564100,710911757,297546450
564200,709507975,296685257
564300,708115572,295822359
564400,706732980,294959630
564500,705359115,294095228
564600,703994941,293228346
564700,702637813,292360625
564800,701293507,291486593
564900,699955662,290615354
565000,698628235,289740189
565100,697307608,288863964
565200,695997075,287987513
565300,694692452,287111223
565400,693398262,286234304
565500,692113007,285354732
565600,690834543,284477256
565700,689566847,283593947
565800,688306097,282709637
565900,687050657,281827823
566000,685806315,280944830
566100,684568314,280061420
566200,683340271,279175967
566300,682120844,278294826
566400,680911043,277406922
566500,679708266,276522442
566600,678512932,275631753
566700,677323267,274743257
566800,676143554,273853979
566900,674971301,272966498
567000,673806983,272078373
567100,672650417,271192681
567200,671502832,270301994
567300,670363901,269412525
567400,669233781,268524869
567500,668108404,267635243
567600,666992254,266745944
567700,665883597,265858737
567800,664782056,264973250
567900,663689481,264083920
568000,662603037,263201893
568100,661525965,262313906
568200,660453749,261428189
568300,659390894,260539006
568400,658337409,259652615
568500,657291046,258766905
568600,656252254,257878163
568700,655220379,256994101
568800,654195317,256109505
568900,653178948,255219756
569000,652169747,254332893
569100,651167896,253448983
569200,650172104,252565381
569300,649183359,251682379
569400,648202954,250797608
569500,647227206,249918431
569600,646261797,249035487
569700,645303977,248153814
569800,644352158,247271279
569900,643407083,246395041
570000,642468065,245519550
570100,641537950,244640562
570200,640613352,243761456
570300,639696596,242883756
570400,638785041,242011224
570500,637881099,241136982
570600,636984812,240263062
570700,636094774,239391207
570800,635212710,238521059
570900,634337824,237651991
571000,633468393,236783366
571100,632605245,235914392
571200,631749975,235049947
571300,630901490,234185519
571400,630056720,233322150
571500,629220380,232458671
571600,628387128,231598860
571700,627563620,230742839
571800,626745275,229883471
571900,625934704,229025687
572000,625129178,228169801
572100,624330793,227314337
572200,623538502,226458673
572300,622751589,225605934
572400,621971195,224758362
572500,621196238,223909442
572600,620429215,223064620
572700,619669603,222217855
572800,618914473,221377727
572900,618165740,220534775
573000,617423060,219694531
573100,616688254,218854840
573200,615957460,218018420
573300,615231629,217184352
573400,614513320,216352941
573500,613800188,215518459
573600,613093137,214690253
573700,612391878,213862399
573800,611698542,213036030
573900,611012875,212203621
574000,610329185,211380048
574100,609654972,210555321
574200,608983772,209738336
574300,608317707,208919354
574400,607659204,208102206
574500,607006563,207283477
574600,606356859,206471359
574700,605713567,205661223
574800,605079321,204848560
574900,604445754,204039983
575000,603818669,203236247
575100,603194535,202436197
575200,602580149,201631073
575300,601970234,200830299
575400,601364907,200034176
575500,600765788,199237418
575600,600170697,198443622
575700,599582174,197648983
575800,598997581,196860696
575900,598422492,196070213
576000,597849688,195283799
576100,597282512,194499699
576200,596718758,193720083
576300,596161045,192941545
576400,595609517,192162929
576500,595062514,191388810
576600,594522624,190613031
576700,593987661,189841200
576800,593457346,189068711
576900,592929637,188299876
577000,592408540,187533796
577100,591893189,186770712
577200,591384948,186007166
577300,590879390,185247536
577400,590377557,184493138
577500,589882303,183737724
577600,589388922,182986363
577700,588900706,182236155
577800,588418943,181489917
577900,587941953,180742456
578000,587469280,179997690
578100,587000277,179257263
578200,586537822,178519150
578300,586080706,177781705
578400,585625085,177046322
578500,585174665,176317136
578600,584728485,175587550
578700,584287673,174861056
578800,583850721,174135614
578900,583421443,173411934
579000,582994168,172692701
579100,582570784,171975274
579200,582153204,171262467
579300,581740391,170549173
579400,581331219,169836245
579500,580927364,169125861
579600,580527215,168418463
579700,580134969,167712053
579800,579742625,167009348
579900,579355187,166307504
580000,578972422,165610084
580100,578594483,164915782
580200,578221761,164220174
580300,577851268,163530456
580400,577485877,162839221
580500,577124673,162153406
580600,576767718,161468381
580700,576416048,160786336
580800,576065362,160110325
580900,575719827,159435295
581000,575379585,158759669
581100,575044067,158087082
581200,574712404,157414290
581300,574384774,156747008
581400,574060804,156081164
581500,573740814,155415745
581600,573425331,154754801
581700,573113511,154093859
581800,572804164,153437914
581900,572499449,152783844
582000,572197472,152132672
582100,571902316,151481397
582200,571608172,150834296
582300,571320822,150188965
582400,571034113,149546292
582500,570753491,148907188
582600,570475462,148268939
582700,570202234,147630761
582800,569934019,146995656
582900,569670240,146363135
583000,569407829,145733271
583100,569147502,145108937
583200,568892277,144481960
583300,568640489,143862929
583400,568391668,143243334
583500,568148311,142625575
583600,567909094,142011962
583700,567673145,141400227
583800,567440937,140791638
583900,567214000,140180161
584000,566987600,139573103
584100,566764235,138970209
584200,566545879,138367178
584300,566331709,137767477
584400,566118856,137172881
584500,565909919,136578899
584600,565705526,135987010
584700,565506189,135394994
584800,565307617,134809340
584900,565112993,134223541
585000,564922320,133640885
585100,564732949,133062662
585200,564548869,132483822
585300,564368402,131906567
585400,564187691,131334183
585500,564012293,130762261
585600,563840071,130193391
585700,563671275,129625647
585800,563505452,129062329
585900,563342047,128501817
586000,563183768,127941089
586100,563029308,127382189
586200,562875585,126828044
586300,562724565,126276316
586400,562577123,125726102
586500,562433349,125176888
586600,562294938,124627394
586700,562157855,124084136
586800,562025450,123541513
586900,561896454,123000223
587000,561769027,122462182
587100,561646902,121925384
587200,561527143,121392318
587300,561408836,120862395
587400,561291611,120334465
587500,561180930,119804517
587600,561071988,119280366
587700,560967448,118756651
587800,560863355,118235387
587900,560761947,117716040
588000,560663257,117203603
588100,560568191,116689155
588200,560476036,116177169
588300,560387460,115668105
588400,560301613,115160470
588500,560217624,114656044
588600,560135235,114155332
588700,560056808,113653590
588800,559981703,113151901
588900,559909503,112655606
589000,559839107,112159894
589100,559772515,111666754
589200,559707916,111175544
589300,559646620,110685733
589400,559587011,110201344
589500,559532375,109717047
589600,559480271,109234004
589700,559428633,108754285
589800,559380821,108276690
589900,559332259,107803193
590000,559288954,107329424
590100,559249075,106856139
590200,559212508,106386188
590300,559179648,105918844
590400,559146761,105455818
590500,559117761,104991465
590600,559090502,104529325
590700,559065088,104070171
590800,559044251,103613376
590900,559026038,103159775
591000,559010021,102706056
591100,558995465,102254056
591200,558983344,101805902
591300,558973893,101356072
591400,558968136,100910073
591500,558966701,100463737
591600,558964175,100021743
591700,558966193,99582831
