Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2700,10000000021357,78643,78643,875136,0,0,5197,9999961508,82,82,11,13752,0,3000,2000,542,0,21651,958,9961490,10038510,10038510,1000,500,300,9999961563,87,87,8,13365,0,3000,2000,603,0,22121,878,9961550,10038450,10038450,1000,500,300,9999992315,81,81,17288,0,0,3000,2000,0,7306,5475,1120,9992296,10007704,10007704,1000,100,300,9999992267,82,82,17206,0,0,3000,2000,0,7535,5834,924,9992249,10007751,10007751,1000,100,300,9999992427,88,88,17468,0,0,3000,2000,0,7331,5647,923,9992415,10007585,10007585,1000,100,300,999992153,102,102,5,34567,91974,181,10000,992155,1007845,1007845,5000,3000,2000,999992118,101,101,1,35103,91943,176,10000,992119,1007881,1007881,5000,3000,2000,999992059,100,100,2,34533,91906,153,10000,992059,1007941,1007941,5000,3000,2000,999992067,94,94,1,35160,91901,160,10000,992061,1007939,1007939,5000,3000,2000,999992046,87,87,2,6122,91875,158,10000,992033,1007967,1007967,5000,1000,2000,999991883,102,102,3,5831,91717,168,10000,991885,1008115,1008115,5000,1000,2000,999992298,98,98,0,84990,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992253,96,96,0,84714,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992404,111,111,0,85084,92415,0,10000,992415,1007585,1007585,5000,1000,2000
2800,10000000021981,78019,78019,870931,0,0,5335,9999961510,80,80,9,12865,0,3000,2000,568,0,22543,930,9961490,10038510,10038510,1000,500,300,9999961563,87,87,0,12518,0,3000,2000,551,0,23029,856,9961550,10038450,10038450,1000,500,300,9999992315,81,81,18169,0,0,3000,2000,0,6602,5475,1102,9992296,10007704,10007704,1000,100,300,9999992270,79,79,18013,0,0,3000,2000,0,6816,5834,892,9992249,10007751,10007751,1000,100,300,9999992427,88,88,18261,0,0,3000,2000,0,6600,5647,885,9992415,10007585,10007585,1000,100,300,999991853,99,99,3,34286,91693,159,10000,991852,1008148,1008148,5000,3000,2000,999991813,102,102,0,34809,91649,166,10000,991815,1008185,1008185,5000,3000,2000,999991768,100,100,2,34221,91594,174,10000,991768,1008232,1008232,5000,3000,2000,999991759,91,91,0,34863,91604,146,10000,991750,1008250,1008250,5000,3000,2000,999991757,91,91,3,5834,91587,161,10000,991748,1008252,1008252,5000,1000,2000,999991574,105,105,3,5540,91426,153,10000,991579,1008421,1008421,5000,1000,2000,999992296,100,100,0,85694,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992251,98,98,0,85433,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992404,111,111,0,85815,92415,0,10000,992415,1007585,1007585,5000,1000,2000
2900,10000000022568,77432,77432,866564,0,0,5461,9999961510,80,80,8,11966,0,3000,2000,593,0,23413,905,9961490,10038510,10038510,1000,500,300,9999961563,87,87,0,11651,0,3000,2000,586,0,23871,832,9961550,10038450,10038450,1000,500,300,9999992316,80,80,19030,0,0,3000,2000,0,5950,5475,1078,9992296,10007704,10007704,1000,100,300,9999992271,78,78,18862,0,0,3000,2000,0,6172,5834,868,9992249,10007751,10007751,1000,100,300,9999992427,88,88,19153,0,0,3000,2000,0,5989,5647,856,9992415,10007585,10007585,1000,100,300,999991555,104,104,1,33975,91382,177,10000,991559,1008441,1008441,5000,3000,2000,999991522,100,100,0,34515,91355,167,10000,991522,1008478,1008478,5000,3000,2000,999991487,97,97,1,33950,91323,161,10000,991484,1008516,1008516,5000,3000,2000,999991498,84,84,1,34585,91326,156,10000,991482,1008518,1008518,5000,3000,2000,999991469,95,95,4,5564,91317,147,10000,991464,1008536,1008536,5000,1000,2000,999991283,106,106,2,5256,91142,147,10000,991289,1008711,1008711,5000,1000,2000,999992299,97,97,0,86346,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992252,97,97,0,86077,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992394,121,121,0,86426,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3000,10000000023195,76805,76805,862314,0,0,5605,9999961511,79,79,12,11129,0,3000,2000,544,0,24311,877,9961490,10038510,10038510,1000,500,300,9999961563,87,87,1,10784,0,3000,2000,575,0,24736,800,9961550,10038450,10038450,1000,500,300,9999992317,79,79,19920,0,0,3000,2000,0,5411,5475,1051,9992296,10007704,10007704,1000,100,300,9999992272,77,77,19675,0,0,3000,2000,0,5602,5834,840,9992249,10007751,10007751,1000,100,300,9999992428,87,87,19991,0,0,3000,2000,0,5428,5647,827,9992415,10007585,10007585,1000,100,300,999991234,107,107,0,33690,91097,144,10000,991241,1008759,1008759,5000,3000,2000,999991234,105,105,6,34244,91084,155,10000,991239,1008761,1008761,5000,3000,2000,999991173,99,99,0,33634,91007,165,10000,991172,1008828,1008828,5000,3000,2000,999991206,89,89,5,34312,91053,142,10000,991195,1008805,1008805,5000,3000,2000,999991166,101,101,1,5236,90989,178,10000,991167,1008833,1008833,5000,1000,2000,999991024,99,99,1,4969,90855,168,10000,991023,1008977,1008977,5000,1000,2000,999992305,91,91,0,86885,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992250,99,99,0,86647,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992393,122,122,0,86987,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3100,10000000023777,76223,76223,858117,0,0,5737,9999961513,77,77,1,10320,0,3000,2000,522,0,25185,852,9961490,10038510,10038510,1000,500,300,9999961564,86,86,0,9922,0,3000,2000,616,0,25584,778,9961550,10038450,10038450,1000,500,300,9999992317,79,79,20796,0,0,3000,2000,0,4875,5475,1013,9992296,10007704,10007704,1000,100,300,9999992272,77,77,20509,0,0,3000,2000,0,5066,5834,815,9992249,10007751,10007751,1000,100,300,9999992429,86,86,20819,0,0,3000,2000,0,4923,5647,805,9992415,10007585,10007585,1000,100,300,999990970,99,99,1,33424,90831,138,10000,990969,1009031,1009031,5000,3000,2000,999990951,106,106,1,33957,90797,160,10000,990957,1009043,1009043,5000,3000,2000,999990877,105,105,0,33354,90727,155,10000,990882,1009118,1009118,5000,3000,2000,999990930,89,89,0,34022,90763,156,10000,990919,1009081,1009081,5000,3000,2000,999990849,98,98,2,4955,90708,139,10000,990847,1009153,1009153,5000,1000,2000,999990738,103,103,1,4713,90599,142,10000,990741,1009259,1009259,5000,1000,2000,999992302,94,94,0,87421,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992259,90,90,0,87183,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992395,120,120,0,87492,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3200,10000000024379,75621,75621,853849,0,0,5855,9999961513,77,77,8,9511,0,3000,2000,514,0,25983,833,9961490,10038510,10038510,1000,500,300,9999961566,84,84,6,9071,0,3000,2000,568,0,26441,758,9961550,10038450,10038450,1000,500,300,9999992317,79,79,21696,0,0,3000,2000,0,4432,5475,982,9992296,10007704,10007704,1000,100,300,9999992272,77,77,21382,0,0,3000,2000,0,4583,5834,789,9992249,10007751,10007751,1000,100,300,9999992430,85,85,21641,0,0,3000,2000,0,4397,5647,783,9992415,10007585,10007585,1000,100,300,999990731,98,98,0,33170,90577,152,10000,990729,1009271,1009271,5000,3000,2000,999990651,101,101,5,33649,90489,163,10000,990652,1009348,1009348,5000,3000,2000,999990601,101,101,4,33066,90439,163,10000,990602,1009398,1009398,5000,3000,2000,999990621,93,93,0,33707,90448,166,10000,990614,1009386,1009386,5000,3000,2000,999990597,97,97,0,4701,90454,140,10000,990594,1009406,1009406,5000,1000,2000,999990465,104,104,7,4427,90313,156,10000,990469,1009531,1009531,5000,1000,2000,999992304,92,92,0,87864,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992253,96,96,0,87666,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992402,113,113,0,88018,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3300,10000000024967,75033,75033,849551,0,0,5959,9999961513,77,77,8,8630,0,3000,2000,564,0,26796,814,9961490,10038510,10038510,1000,500,300,9999961566,84,84,2,8244,0,3000,2000,529,0,27315,745,9961550,10038450,10038450,1000,500,300,9999992317,79,79,22553,0,0,3000,2000,0,4050,5475,953,9992296,10007704,10007704,1000,100,300,9999992272,77,77,22273,0,0,3000,2000,0,4143,5834,770,9992249,10007751,10007751,1000,100,300,9999992430,85,85,22487,0,0,3000,2000,0,3988,5647,759,9992415,10007585,10007585,1000,100,300,999990441,103,103,1,32879,90286,158,10000,990444,1009556,1009556,5000,3000,2000,999990366,99,99,2,33371,90211,154,10000,990365,1009635,1009635,5000,3000,2000,999990305,104,104,5,32777,90150,159,10000,990309,1009691,1009691,5000,3000,2000,999990332,98,98,0,33431,90172,158,10000,990330,1009670,1009670,5000,3000,2000,999990354,99,99,3,4440,90193,160,10000,990353,1009647,1009647,5000,1000,2000,999990168,104,104,1,4121,90007,165,10000,990172,1009828,1009828,5000,1000,2000,999992301,95,95,0,88246,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992247,102,102,0,88106,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992407,108,108,0,88427,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3400,10000000025489,74511,74511,845305,0,0,6096,9999961514,76,76,14,7804,0,3000,2000,587,0,27617,791,9961490,10038510,10038510,1000,500,300,9999961568,82,82,9,7417,0,3000,2000,531,0,28186,718,9961550,10038450,10038450,1000,500,300,9999992317,79,79,23434,0,0,3000,2000,0,3675,5475,922,9992296,10007704,10007704,1000,100,300,9999992272,77,77,23130,0,0,3000,2000,0,3781,5834,738,9992249,10007751,10007751,1000,100,300,9999992432,83,83,23329,0,0,3000,2000,0,3624,5647,735,9992415,10007585,10007585,1000,100,300,999990182,102,102,0,32620,90027,157,10000,990184,1009816,1009816,5000,3000,2000,999990087,99,99,7,33121,89961,125,10000,990086,1009914,1009914,5000,3000,2000,999989998,102,102,4,32501,89874,126,10000,990000,1010000,1010000,5000,3000,2000,999990051,103,103,2,33166,89907,147,10000,990054,1009946,1009946,5000,3000,2000,999990077,94,94,0,4147,89900,171,10000,990071,1009929,1009929,5000,1000,2000,999989878,108,108,2,3839,89725,161,10000,989886,1010114,1010114,5000,1000,2000,999992304,92,92,0,88621,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992248,101,101,0,88468,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992409,106,106,0,88791,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3500,10000000026066,73934,73934,841191,0,0,6212,9999961514,76,76,2,6943,0,3000,2000,562,0,28499,768,9961490,10038510,10038510,1000,500,300,9999961570,80,80,1,6589,0,3000,2000,574,0,28953,699,9961550,10038450,10038450,1000,500,300,9999992317,79,79,24248,0,0,3000,2000,0,3344,5475,886,9992296,10007704,10007704,1000,100,300,9999992273,76,76,23963,0,0,3000,2000,0,3408,5834,715,9992249,10007751,10007751,1000,100,300,9999992432,83,83,24127,0,0,3000,2000,0,3281,5647,720,9992415,10007585,10007585,1000,100,300,999989884,102,102,2,32320,89727,159,10000,989886,1010114,1010114,5000,3000,2000,999989809,96,96,0,32806,89646,159,10000,989805,1010195,1010195,5000,3000,2000,999989750,104,104,2,32241,89614,140,10000,989754,1010246,1010246,5000,3000,2000,999989786,104,104,1,32899,89640,150,10000,989790,1010210,1010210,5000,3000,2000,999989780,88,88,0,3871,89624,144,10000,989768,1010232,1010232,5000,1000,2000,999989619,110,110,1,3577,89463,166,10000,989629,1010371,1010371,5000,1000,2000,999992302,94,94,0,88952,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992255,94,94,0,88841,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992411,104,104,0,89134,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3600,10000000026626,73374,73374,836947,0,0,6331,9999961515,75,75,1,6090,0,3000,2000,591,0,29309,744,9961490,10038510,10038510,1000,500,300,9999961570,80,80,5,5756,0,3000,2000,561,0,29797,675,9961550,10038450,10038450,1000,500,300,9999992317,79,79,25112,0,0,3000,2000,0,3018,5475,854,9992296,10007704,10007704,1000,100,300,9999992274,75,75,24800,0,0,3000,2000,0,3071,5834,699,9992249,10007751,10007751,1000,100,300,9999992435,80,80,24981,0,0,3000,2000,0,2930,5647,697,9992415,10007585,10007585,1000,100,300,999989616,97,97,2,32047,89454,159,10000,989613,1010387,1010387,5000,3000,2000,999989530,97,97,1,32551,89391,136,10000,989527,1010473,1010473,5000,3000,2000,999989479,101,101,4,31960,89333,147,10000,989480,1010520,1010520,5000,3000,2000,999989509,103,103,2,32619,89360,152,10000,989512,1010488,1010488,5000,3000,2000,999989520,89,89,3,3579,89332,177,10000,989509,1010491,1010491,5000,1000,2000,999989333,104,104,4,3298,89184,153,10000,989337,1010663,1010663,5000,1000,2000,999992302,94,94,0,89278,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992255,94,94,0,89178,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992411,104,104,0,89485,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3700,10000000027186,72814,72814,832858,0,0,6449,9999961515,75,75,0,5261,0,3000,2000,580,0,30165,721,9961490,10038510,10038510,1000,500,300,9999961572,78,78,0,4917,0,3000,2000,538,0,30629,655,9961550,10038450,10038450,1000,500,300,9999992318,78,78,25890,0,0,3000,2000,0,2744,5475,825,9992296,10007704,10007704,1000,100,300,9999992275,74,74,25640,0,0,3000,2000,0,2763,5834,682,9992249,10007751,10007751,1000,100,300,9999992437,78,78,25790,0,0,3000,2000,0,2648,5647,668,9992415,10007585,10007585,1000,100,300,999989326,94,94,3,31746,89153,167,10000,989320,1010680,1010680,5000,3000,2000,999989273,95,95,0,32292,89132,136,10000,989268,1010732,1010732,5000,3000,2000,999989198,101,101,2,31671,89044,155,10000,989199,1010801,1010801,5000,3000,2000,999989248,102,102,0,32341,89082,168,10000,989250,1010750,1010750,5000,3000,2000,999989212,93,93,2,3298,89051,154,10000,989205,1010795,1010795,5000,1000,2000,999989047,101,101,7,3002,88888,160,10000,989048,1010952,1010952,5000,1000,2000,999992293,103,103,0,89552,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992254,95,95,0,89486,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992414,101,101,0,89767,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3800,10000000027696,72304,72304,828599,0,0,6555,9999961517,73,73,9,4422,0,3000,2000,580,0,31014,702,9961490,10038510,10038510,1000,500,300,9999961573,77,77,1,4045,0,3000,2000,601,0,31481,628,9961550,10038450,10038450,1000,500,300,9999992318,78,78,26738,0,0,3000,2000,0,2474,5475,800,9992296,10007704,10007704,1000,100,300,9999992275,74,74,26486,0,0,3000,2000,0,2499,5834,667,9992249,10007751,10007751,1000,100,300,9999992438,77,77,26634,0,0,3000,2000,0,2396,5647,648,9992415,10007585,10007585,1000,100,300,999989059,97,97,1,31480,88887,169,10000,989056,1010944,1010944,5000,3000,2000,999988981,98,98,0,32002,88842,137,10000,988979,1011021,1011021,5000,3000,2000,999988927,99,99,0,31395,88768,158,10000,988926,1011074,1011074,5000,3000,2000,999988964,101,101,1,32074,88815,150,10000,988965,1011035,1011035,5000,3000,2000,999988915,94,94,1,3012,88765,144,10000,988909,1011091,1011091,5000,1000,2000,999988742,112,112,5,2733,88619,135,10000,988754,1011246,1011246,5000,1000,2000,999992295,101,101,0,89822,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992249,100,100,0,89750,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992414,101,101,0,90019,92415,0,10000,992415,1007585,1007585,5000,1000,2000
3900,10000000028194,71806,71806,824518,0,0,6659,9999961518,72,72,7,3595,0,3000,2000,543,0,31827,680,9961490,10038510,10038510,1000,500,300,9999961573,77,77,8,3228,0,3000,2000,559,0,32295,612,9961550,10038450,10038450,1000,500,300,9999992318,78,78,27603,0,0,3000,2000,0,2232,5475,778,9992296,10007704,10007704,1000,100,300,9999992277,72,72,27277,0,0,3000,2000,0,2234,5834,641,9992249,10007751,10007751,1000,100,300,9999992438,77,77,27410,0,0,3000,2000,0,2137,5647,630,9992415,10007585,10007585,1000,100,300,999988744,103,103,1,31154,88561,186,10000,988747,1011253,1011253,5000,3000,2000,999988736,100,100,1,31737,88577,159,10000,988736,1011264,1011264,5000,3000,2000,999988634,98,98,1,31100,88473,159,10000,988632,1011368,1011368,5000,3000,2000,999988682,105,105,1,31769,88510,177,10000,988687,1011313,1011313,5000,3000,2000,999988657,91,91,1,2740,88493,155,10000,988648,1011352,1011352,5000,1000,2000,999988504,108,108,0,2470,88356,156,10000,988512,1011488,1011488,5000,1000,2000,999992292,104,104,0,90064,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992249,100,100,0,90015,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992408,107,107,0,90278,92415,0,10000,992415,1007585,1007585,5000,1000,2000
4000,10000000028695,71305,71305,820407,0,0,6777,9999961518,72,72,11,2747,0,3000,2000,538,0,32730,654,9961490,10038510,10038510,1000,500,300,9999961574,76,76,15,2426,0,3000,2000,579,0,33127,591,9961550,10038450,10038450,1000,500,300,9999992318,78,78,28420,0,0,3000,2000,0,2016,5475,745,9992296,10007704,10007704,1000,100,300,9999992277,72,72,28092,0,0,3000,2000,0,2032,5834,625,9992249,10007751,10007751,1000,100,300,9999992439,76,76,28228,0,0,3000,2000,0,1950,5647,608,9992415,10007585,10007585,1000,100,300,999988437,101,101,5,30857,88264,174,10000,988438,1011562,1011562,5000,3000,2000,999988440,102,102,1,31466,88306,136,10000,988442,1011558,1011558,5000,3000,2000,999988373,95,95,3,30865,88238,130,10000,988368,1011632,1011632,5000,3000,2000,999988374,109,109,2,31488,88229,154,10000,988383,1011617,1011617,5000,3000,2000,999988348,100,100,1,2459,88212,136,10000,988348,1011652,1011652,5000,1000,2000,999988249,99,99,2,2209,88095,153,10000,988248,1011752,1011752,5000,1000,2000,999992291,105,105,0,90280,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992252,97,97,0,90217,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992410,105,105,0,90465,92415,0,10000,992415,1007585,1007585,5000,1000,2000
4100,10000000029179,70821,70821,816399,0,0,6865,9999961518,72,72,1,1960,0,3000,2000,509,0,33543,643,9961490,10038510,10038510,1000,500,300,9999961574,76,76,3,1596,0,3000,2000,594,0,33936,573,9961550,10038450,10038450,1000,500,300,9999992318,78,78,29230,0,0,3000,2000,0,1821,5475,719,9992296,10007704,10007704,1000,100,300,9999992277,72,72,28889,0,0,3000,2000,0,1839,5834,604,9992249,10007751,10007751,1000,100,300,9999992440,75,75,29034,0,0,3000,2000,0,1760,5647,596,9992415,10007585,10007585,1000,100,300,999988139,100,100,2,30567,87974,165,10000,988139,1011861,1011861,5000,3000,2000,999988182,104,104,0,31206,88046,140,10000,988186,1011814,1011814,5000,3000,2000,999988119,92,92,1,30592,87965,146,10000,988111,1011889,1011889,5000,3000,2000,999988108,107,107,3,31227,87968,147,10000,988115,1011885,1011885,5000,3000,2000,999988094,96,96,9,2197,87950,140,10000,988090,1011910,1011910,5000,1000,2000,999987971,93,93,4,1929,87815,149,10000,987964,1012036,1012036,5000,1000,2000,999992293,103,103,0,90475,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992246,103,103,0,90410,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992414,101,101,0,90655,92415,0,10000,992415,1007585,1007585,5000,1000,2000
4200,10000000029691,70309,70309,812288,0,0,6943,9999961518,72,72,0,1188,0,3000,2000,529,0,34305,627,9961490,10038510,10038510,1000,500,300,9999961576,74,74,10,760,0,3000,2000,582,0,34743,560,9961550,10038450,10038450,1000,500,300,9999992319,77,77,30044,0,0,3000,2000,0,1626,5475,707,9992296,10007704,10007704,1000,100,300,9999992277,72,72,29751,0,0,3000,2000,0,1665,5834,577,9992249,10007751,10007751,1000,100,300,9999992441,74,74,29855,0,0,3000,2000,0,1584,5647,586,9992415,10007585,10007585,1000,100,300,999987873,99,99,3,30327,87734,138,10000,987872,1012128,1012128,5000,3000,2000,999987947,105,105,1,30959,87799,153,10000,987952,1012048,1012048,5000,3000,2000,999987849,92,92,3,30315,87688,153,10000,987841,1012159,1012159,5000,3000,2000,999987850,105,105,1,30937,87678,177,10000,987855,1012145,1012145,5000,3000,2000,999987833,96,96,2,1927,87680,149,10000,987829,1012171,1012171,5000,1000,2000,999987680,107,107,5,1649,87535,152,10000,987687,1012313,1012313,5000,1000,2000,999992300,96,96,0,90670,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992246,103,103,0,90584,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992416,99,99,0,90831,92415,0,10000,992415,1007585,1007585,5000,1000,2000
4300,10000000030143,69857,69857,808205,0,0,7030,9999961518,72,72,16,378,0,3000,2000,518,0,35115,614,9961490,10038510,10038510,1000,500,300,9999961577,73,73,115,0,0,3000,2000,486,0,35637,545,9961550,10038450,10038450,1000,500,300,9999992319,77,77,30829,0,0,3000,2000,0,1474,5475,690,9992296,10007704,10007704,1000,100,300,9999992277,72,72,30520,0,0,3000,2000,0,1508,5834,555,9992249,10007751,10007751,1000,100,300,9999992441,74,74,30693,0,0,3000,2000,0,1435,5647,566,9992415,10007585,10007585,1000,100,300,999987580,104,104,2,30039,87446,138,10000,987584,1012416,1012416,5000,3000,2000,999987687,102,102,0,30694,87534,155,10000,987689,1012311,1012311,5000,3000,2000,999987554,94,94,3,30034,87407,141,10000,987548,1012452,1012452,5000,3000,2000,999987518,108,108,0,30625,87366,160,10000,987526,1012474,1012474,5000,3000,2000,999987572,98,98,6,1661,87414,156,10000,987570,1012430,1012430,5000,1000,2000,999987402,113,113,6,1386,87272,143,10000,987415,1012585,1012585,5000,1000,2000,999992299,97,97,0,90822,92296,0,10000,992296,1007704,1007704,5000,1000,2000,999992244,105,105,0,90741,92249,0,10000,992249,1007751,1007751,5000,1000,2000,999992420,95,95,0,90980,92415,0,10000,992415,1007585,1007585,5000,1000,2000
