Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_610::Cell_1::Mito_1,rM_620::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r3_3_800::Cell_1::Mito_1,r3_3_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1
46900,10000000001310.0,999728,9998616491723.0,19991796,112,200.0,21526,48,67459010,100510889210.0,59,120,1120,1,1990,11,10,20,252,192,1023,2000,20,400.0,46900,9.999999999e-11,0.0009987295421123232,9.99999000001e-07,0.9999286887839116,0.09090909090909091,0.999000999000999,0.7627927908035119,0.007067978030657676,0.000998863921831768,9.99999000001e-07,0.99999944492708,0.9523807252052104,0.9998000297960601,0.9994406661873976,0.999998999997,0.9900915837362765,0.9900885536757849,0.99439252708287,0.9999490025460727,0.9999490019485411,0.9999999499263355,0.00962139917899144,0.999994992484,0.9999999999999
47000,10000000001018.0,1000018,9998623785121.0,10025177,122,200.0,15288,23860,67445439,100512162760.0,101812,0,1950,0,0,0,0,0,390,371,1021,2000,0,0.0,47000,9.999999999e-11,0.0009990189630546041,9.99999000001e-07,0.999928315838129,0.09090909090909091,0.999000999000999,0.7628855111804038,0.3081293114633549,0.0009988626551009467,9.99999000001e-07,0.9999994460185464,0.9523807257256878,0.9998000297960601,0.9994403080970925,0.999998999998,0.9900915985041951,0.9900885750810012,0.9943888333883201,0.9999490025424728,0.9999490023538439,0.999999949926396,0.00953755469285303,0.9999949924847901,0.9999999999999
47100,10000000000791.0,1000199,9998610846579.0,20095380,108,201.0,22277,38,67484755,100512833314.0,1330,42,1881,1881,1880,490,9,68,5,415,0,2000,0,400.0,47100,9.999999999e-11,0.0009991996015577217,9.99999000001e-07,0.9999289978299735,0.09090909090909091,0.999000999000999,0.76308521520014,0.9898774492426629,0.000998861363381018,9.99999000001e-07,0.9999994473009816,0.9523807261476565,0.9998000292562171,0.9994404239078121,0.999998997311994,0.9900916154815659,0.9900885985492626,0.9943944498764568,0.9999490025508724,0.9999490023555444,0.9999999499261533,0.00983355671236857,0.9999949924787361,0.9999999999999
47200,9999999999961.0,1001072,9998618457649.0,10118845,119,200.0,35062,6651,68447991,100514711346.0,2600,0,1,4000,3997,0,0,0,101,61,0,2000,1081,0.0,47200,9.999999999e-11,0.0010000708570669743,9.99999000001e-07,0.9999286332728872,0.09090909090909091,0.999000999000999,0.7630573400376631,0.06864223138936484,0.0009988631326752527,9.99999000001e-07,0.9999994484758957,0.9523807267493304,0.9997999492076008,0.9994394120044234,0.999998999999,0.9900916310414162,0.9900886207061874,0.994385274938302,0.9999490025419728,0.9999490021427272,0.999999949926012,0.009418743681242556,0.9999949924328221,0.9999999999999
47300,9999999999126.0,1001892,9998615955926.0,10056679,109,200.0,18141,80,68737872,100516803740.0,100118,200,0,1,1870,482,10,406,5,282,0,2000,0,200.0,47300,9.999999999e-11,0.001000889217100501,9.99999000001e-07,0.9999287459063837,0.09090909090909091,0.999000999000999,0.7632873838333464,0.0036011278195290453,0.0009988628764659566,9.99999000001e-07,0.9999994493589146,0.9990059158322052,0.999799746479118,0.9994368246512373,0.9999989834877754,0.9900916451574663,0.9900886380546399,0.9943751161569091,0.9999489997652785,0.9999490025428728,0.9999999499262232,0.008957574596675042,0.9999949924066943,0.9999999999999
47400,9999999999418.0,1001585,9998603260911.0,19937170,105,200.0,11673,27982,69220507,100518244760.0,0,0,0,2,2000,0,10,10,279,219,1025,2000,20,199.0,47400,9.999999999e-11,0.0010005828312449675,9.99999000001e-07,0.9999293895230702,0.09090909090909091,0.999000999000999,0.7633412138951647,0.9898619676409555,0.0009988616108986045,9.99999000001e-07,0.9999994506444166,0.9523807278459457,0.9998000297960601,0.9994342953208665,0.9999989999929999,0.9900916604901948,0.9900886621714612,0.9943684035532104,0.9999490025426728,0.9999490019491418,0.9999999499261752,0.008823304585098984,0.9999949923815827,0.9999999999999
47500,9999999999306.0,1001664,9998600153094.0,19951371,112,200.0,19377,439,69079192,100519379020.0,120,160,1480,3470,0,0,17,0,0,294,1008,2000,40,200.0,47500,9.999999999e-11,0.00100066167322575,9.99999000001e-07,0.9999295370820439,0.09090909090909091,0.999000999000999,0.7633666860349231,0.9800682668405538,0.0009988613007326597,9.99999000001e-07,0.9999994517764983,0.952380728258226,0.999800009398215,0.9994350794962651,0.999998999994,0.9900916753240013,0.9900886836927412,0.9943664989341483,0.9999490025497725,0.9999490013538033,0.9999999499263047,0.00879649940422093,0.9999949923908596,0.9999999999999
47600,10000000000454.0,1000590,9998607530893.0,10027761,102,200.0,13941,38757,69411414,100520100930.0,1500,200,1,1,1,221,10,5,0,221,0,2000,2000,200.0,47600,9.999999999e-11,0.0009995898204215843,9.99999000001e-07,0.9999292229005792,0.09090909090909091,0.999000999000999,0.763244712733441,0.9802784253139939,0.0009988620371115715,9.99999000001e-07,0.9999994531790156,0.9990087637690326,0.9998000294361653,0.999436020532737,0.9999989853402981,0.9900916939712723,0.9900887078886984,0.9943604545923115,0.99994900246907,0.9999490025451727,0.9999999499257598,0.009080594381695234,0.9999970895134618,0.9999999999999
47700,10000000000567.0,1000417,9998604313067.0,9956080,112,200.0,14609,22510,69189152,100520596926.0,2200,0,1,1999,0,21,0,180,0,4,1031,2000,0,200.0,47700,9.999999999e-11,0.0009994171660769647,9.99999000001e-07,0.9999293999924785,0.09090909090909091,0.999000999000999,0.7631986899070212,0.980162842233615,0.000998860711054241,9.99999000001e-07,0.9999994544060921,0.9523807291850716,0.9997999656539377,0.9994385099887255,0.999998999995,0.9900917099376213,0.9900887315235648,0.9943827944394422,0.9999490002949113,0.99994900194754,0.9999999499256942,0.009325176628577401,0.9999949923804122,0.9999999999999
47800,9999999999306.0,1001686,9998601433106.0,10039892,116,200.0,11819,223,69088836,100522514760.0,102602,0,0,0,0,184,0,13,4,184,0,2000,1436,0.0,47800,9.999999999e-11,0.0010006836292181828,9.99999000001e-07,0.9999295061929684,0.09090909090909091,0.999000999000999,0.763312849078028,0.9801710075581171,0.0009988604247390767,9.99999000001e-07,0.9999994553971704,0.9523807296805956,0.999800028796346,0.9994353890371593,0.9999989999929999,0.9900917234164538,0.990088750558413,0.9943636765081649,0.9999490025504725,0.9999490025488725,0.9999999499261434,0.008909800452143778,0.9999949923892335,0.9999999999999
47900,9999999999175.0,1001880,9998598387292.0,10039563,113,201.0,3137,16,68785056,100523200933.0,1319,0,0,0,0,0,0,360,2,50,2000,2000,48,200.0,47900,9.999999999e-11,0.001000877241109677,9.99999000001e-07,0.9999296603902846,0.09090909090909091,0.999000999000999,0.7633067238316175,0.0034671224431455814,0.000998860122627217,9.99999000001e-07,0.999999456402892,0.9523807301149261,0.9998000279965604,0.9994364380835771,0.999998999996,0.9900917386344253,0.9900887720831977,0.9943763078545935,0.9999490020690655,0.9999490025508724,0.9999999502538562,0.009086255631107197,0.9999949924042336,0.9999999999999
48000,9999999999988.0,1000978,9998595612019.0,10035374,110,200.0,2908,83,68872273,100524131654.0,101744,4,1300,1301,0,39,0,0,322,309,0,2000,58,199.0,48000,9.999999999e-11,0.0009999770449774727,9.99999000001e-07,0.9999298117274409,0.09090909090909091,0.999000999000999,0.7629275050871418,0.9801784944211008,0.0009988598428380961,9.99999000001e-07,0.9999994577387732,0.9523807305875167,0.9997997191657408,0.9994373253817608,0.9999989999962,0.9900917543932953,0.9900887941855238,0.9943769933601051,0.9999490025505724,0.9999490025414728,0.9999999499260873,0.00920064928339556,0.9999949923992232,0.9999999999999
48100,9999999999739.0,1001215,9998592627298.0,10083072,101,200.0,6352,86,68762608,100525555494.0,100522,171,3680,0,0,573,0,475,4,573,0,2000,0,198.0,48100,9.999999999e-11,0.0010002135711693417,9.99999000001e-07,0.9999299386451838,0.09090909090909091,0.999000999000999,0.7627221357288243,0.0912720134965532,0.000998859542440706,9.99999000001e-07,0.9999994587441597,0.9523807310338219,0.9998000297960601,0.9994357908437232,0.999998999998,0.9900917680361724,0.9900888135774736,0.9943708591630911,0.9999490025433727,0.9999490025488725,0.9999999499263482,0.008882307581675254,0.9999949924086876,0.9999999999999
48200,9999999999935.0,1001062,9998580012607.0,20057748,101,201.0,5669,85,69287260,100526731309.0,4169,0,0,63,0,0,0,114,1,456,2000,2000,0,400.0,48200,9.999999999e-11,0.0010000608770582902,9.99999000001e-07,0.9999305795493845,0.09090909090909091,0.999000999000999,0.7628523737394093,0.007077881965555844,0.0009988582864865125,9.99999000001e-07,0.9999994600125202,0.952380731567643,0.999799569825141,0.9994342789883305,0.9999989999943,0.9900917841435438,0.9900888360579758,0.9943735779901482,0.9999489988434698,0.9999490025477725,0.9999999509470492,0.008954681356433866,0.9999949923746745,0.9999999999999
48300,9999999999567.0,1001451,9998586809469.0,10017824,106,201.0,19474,333,68967462,100527362730.0,41,200,2001,3830,0,18,0,16,412,391,1007,2000,65,201.0,48300,9.999999999e-11,0.0010004490992491079,9.99999000001e-07,0.999930260417643,0.09090909090909091,0.999000999000999,0.7631420845024413,0.08679627725602866,0.0009988589671959072,9.99999000001e-07,0.9999994611879612,0.9990273939409318,0.9997996177899375,0.9994373570182555,0.9999989999829997,0.9900918006516475,0.9900888592459512,0.9943771870072238,0.9999490025483725,0.999949002535973,0.9999999499260275,0.009206885624027213,0.9999949923973709,0.9999999999999
48400,9999999999679.0,1001301,9998583804947.0,42525,116,200.0,17579,30154,69164638,100528984855.0,100711,0,0,2,3790,0,19,40,0,589,1008,2000,172,401.0,48400,9.999999999e-11,0.0010002993992112702,9.99999000001e-07,0.9999299025190994,0.09090909090909091,0.999000999000999,0.7629395263899426,0.2905872419077487,0.0009988596665273441,9.99999000001e-07,0.9999994622199933,0.9523807323640889,0.9998000298360483,0.9994332569838634,0.9999989999972,0.9900918143561681,0.9900888785736219,0.9943679860964094,0.9999489993324134,0.9999490025494725,0.9999999499262391,0.00891199039582365,0.9999949923828492,0.9999999999999
48500,9999999999886.0,1001148,9998581406045.0,10053799,102,200.0,16801,24128,70125323,100531335070.0,100082,0,1,4000,3997,0,0,157,42,304,0,2000,628,401.0,48500,9.999999999e-11,0.001000146705126456,9.99999000001e-07,0.9999305141901221,0.09090909090909091,0.999000999000999,0.7634114290000859,0.9802611962209559,0.0009988594298883913,9.99999000001e-07,0.9999994632201743,0.9523807329528047,0.9997999896121186,0.9994306592068967,0.999999,0.9900918285323934,0.990088897132589,0.9943516415822033,0.9999490025042727,0.9999490013463859,0.9999999499261987,0.00836176974211091,0.9999949923290293,0.9999999999999
48600,9999999999873.0,1001154,9998578258864.0,9881609,123,200.0,22121,57950,70076878,100532754880.0,92,200,4000,0,2000,51,10,0,579,11,998,2000,20,200.0,48600,9.999999999e-11,0.0010001526931306616,9.99999000001e-07,0.999930648858799,0.09090909090909091,0.999000999000999,0.763540383544968,0.9801577309333613,0.0009988591157453024,9.99999000001e-07,0.9999994643205197,0.9990193012226346,0.9998000293961768,0.9994282933769644,0.999998999997,0.9900918429442681,0.9900889185524623,0.9943411915563469,0.9999490025458726,0.9999490021447287,0.9999999499264763,0.008081738958790467,0.9999949923303034,0.9999999999999
48700,10000000000626.0,1000378,9998575172298.0,40703,123,200.0,13952,25053,69848242,100533136131.0,4449,0,1,2000,1999,1,0,211,259,199,2000,2000,220,200.0,48700,9.999999999e-11,0.0009993782439910327,9.99999000001e-07,0.9999303408647947,0.09090909090909091,0.999000999000999,0.7630874351310164,0.2031691952231053,0.000998858807689634,9.99999000001e-07,0.9999994656375567,0.9523807338251886,0.9997998100788715,0.9994312075455466,0.9999989999921,0.9900918586580841,0.990088940792123,0.994358524693831,0.9999490025508724,0.9999490025449728,0.9999999510142912,0.008492659702678708,0.9999949923458031,0.9999999999999
48800,10000000000631.0,1000363,9998571973648.0,1346,100,200.0,13985,0,69360908,100533734180.0,0,0,0,1,59,314,1,6,1,312,19,2000,24,200.0,48800,9.999999999e-11,0.0009993632739571745,9.99999000001e-07,0.9999304967340729,0.09090909090909091,0.999000999000999,0.7633847614739283,0.001377782593101834,0.0009988584884925561,9.99999000001e-07,0.9999994666344257,0.9523807342034134,0.9998000294161712,0.9994339851992936,0.9999989999929999,0.9900918746390626,0.9900889617371701,0.9943637109963966,0.9999490025470726,0.9999490025251732,0.99999994992626,0.008777429950898022,0.9999949923705023,0.9999999999999
48900,10000000000536.0,1000455,9998559208889.0,20007033,101,201.0,2418,706,69032607,100535062430.0,100687,0,0,0,0,1,0,0,1136,1171,20,2000,0,201.0,48900,9.999999999e-11,0.0009994550901577762,9.99999000001e-07,0.999931556658207,0.09090909090909091,0.999000999000999,0.7634380318737206,0.5402374211385189,0.0009988562096931773,9.99999000001e-07,0.9999994677052367,0.9523807346857529,0.9998000293961768,0.9994291593277514,0.9999989999919999,0.9900918875444201,0.9900889816054548,0.9943581778693832,0.9999490021445285,0.9999490025448727,0.9999999499266047,0.008606295360853014,0.9999949923935737,0.9999999999999
49000,10000000002057.0,998970,9998566677218.0,10071433,122,200.0,24161,343,69824427,100537349700.0,102273,0,2000,0,400,12,2,81,12,12,0,2000,608,200.0,49000,9.999999999e-11,0.0009979730548573893,9.99999000001e-07,0.9999312086358775,0.09090909090909091,0.999000999000999,0.7635519488527426,0.980166626178847,0.0009988569551806726,9.99999000001e-07,0.9999994687119057,0.952380735251618,0.9998000299960005,0.9994283928127861,0.9999989939243089,0.9900919009272388,0.9900890003711476,0.9943415569786576,0.9999490025501724,0.9999490025508724,0.9999999499265891,0.008141894464698185,0.9999949923450544,0.9999999999999
49100,10000000000912.0,1000123,9998563791119.0,56473,107,201.0,4440,3,69979438,100538412410.0,0,0,0,0,0,0,0,4,0,347,1025,2000,1504,0.0,49100,9.999999999e-11,0.0009991237533544237,9.99999000001e-07,0.9999308817598102,0.09090909090909091,0.999000999000999,0.7631698723490498,0.21811400406522571,0.0009988576718818597,9.99999000001e-07,0.9999994698461815,0.9523807357243084,0.9998000297960601,0.9994292518542911,0.999998999998,0.9900919163572864,0.9900890220176592,0.9943368425985301,0.9999489990660505,0.9999490025488725,0.9999999499265261,0.008160453257288341,0.9999949923428334,0.9999999999999
49200,9999999999803.0,1001196,9998561041106.0,33761,117,200.0,10666,26,70377291,100540749490.0,101019,0,0,0,0,90,0,74,2,90,0,2000,346,200.0,49200,9.999999999e-11,0.0010001946091580892,9.99999000001e-07,0.9999309856470125,0.09090909090909091,0.999000999000999,0.7636985999614937,0.006639100747729301,0.0009988573974734722,9.99999000001e-07,0.9999994707863197,0.9523807362393605,0.999800027196762,0.9994229346804598,0.9999989994537017,0.9900919286754287,0.9900890390735979,0.9943194851869727,0.9999490009245159,0.9999490025428728,0.9999999499268357,0.0075599846898919375,0.9999949923145262,0.9999999999999
49300,9999999999020.0,1002003,9998548003511.0,20001834,116,200.0,6020,62,70138117,100541456140.0,101592,0,0,0,0,6,0,9,0,91,0,2000,2000,200.0,49300,9.999999999e-11,0.0010009999950020081,9.99999000001e-07,0.9999320852480907,0.09090909090909091,0.999000999000999,0.7636381774277052,0.9801847429327175,0.000998856096275393,9.99999000001e-07,0.9999994720087196,0.9523807366843905,0.999800029196234,0.9994251563993329,0.9999989773367599,0.9900919447658949,0.9900890619376654,0.9943196606997454,0.9999490025506724,0.9999490025428728,0.9999999499266776,0.00778894502418967,0.9999955522203944,0.9999999999999
49400,9999999999975.0,1001026,9998555045129.0,9997803,102,200.0,15910,86,69957560,100542386284.0,202215,0,0,0,0,12,0,7,12,12,0,2000,28,400.0,49400,9.999999999e-11,0.001000024949025377,9.99999000001e-07,0.9999317480731752,0.09090909090909091,0.999000999000999,0.7636502275979371,0.0036805653349488354,0.0009988567921174149,9.99999000001e-07,0.9999994730407642,0.9523807371184541,0.999800029196234,0.9994252680100896,0.999998999994,0.9900919590450035,0.9900890811433193,0.9943290562135464,0.9999490025422728,0.9999490025428728,0.9999999499268852,0.007807749407271148,0.9999949923354067,0.9999999999999
49500,9999999999318.0,1001718,9998551660330.0,10017522,119,200.0,28340,43130,68968747,100542837500.0,0,0,0,2020,0,222,0,194,2,77,0,2000,796,0.0,49500,9.999999999e-11,0.0010007155652054535,9.99999000001e-07,0.9999318906189003,0.09090909090909091,0.999000999000999,0.7635738414623686,0.30252574226193407,0.000998856460165255,9.99999000001e-07,0.9999994740379228,0.95238073749382,0.9997997867683364,0.999428213599005,0.9999989919710494,0.9900919726357758,0.990089101336885,0.9943422561883762,0.9999489995234915,0.9999490010928253,0.9999999499270774,0.008128425224279765,0.9999949923972782,0.9999999999999
49600,10000000000124.0,1000844,9998549250636.0,45470,103,200.0,14764,2,69602373,100543919706.0,8,200,1,2000,1997,29,0,28,283,224,1010,2000,1771,0.0,49600,9.999999999e-11,0.0009998433128194247,9.99999000001e-07,0.9999315806626268,0.09090909090909091,0.999000999000999,0.7635318097687689,0.18319218340569463,0.0009988552160300073,9.99999000001e-07,0.9999994752624025,0.9990091857463962,0.9997999810182936,0.9994286161892761,0.9999989821686119,0.9900919887450239,0.9900891237120986,0.9943449053401344,0.9999490025476725,0.9999490025508724,0.9999999499266878,0.008278252917670927,0.9999949923665884,0.9999999999999
49700,10000000001271.0,999712,9998546265906.0,10073636,99,200.0,23417,350,69738137,100545617935.0,200167,200,1,3419,3420,38,17,64,105,0,0,2000,314,200.0,49700,9.999999999e-11,0.0009987135740554538,9.99999000001e-07,0.999932163077682,0.09090909090909091,0.999000999000999,0.7635092400362464,0.316509351145781,0.000998854917742893,9.99999000001e-07,0.999999476280019,0.9995053794642484,0.9998000294961482,0.9994257624743413,0.9999989971865064,0.9900920018203275,0.9900891426413844,0.9943308805648422,0.9999490025493726,0.9999490021608407,0.9999999499269212,0.007896667266708766,0.9999949923523008,0.9999999999999
49800,10000000000111.0,1000876,9998543270458.0,9862630,117,201.0,5209,77242,69377581,100545804620.0,99,200,70,70,0,1,1,6,692,14,1008,2000,24,0.0,49800,9.999999999e-11,0.0009998752488604215,9.99999000001e-07,0.9999323336979707,0.09090909090909091,0.999000999000999,0.7626173138510811,0.9801995312107984,0.0009988546191500892,9.99999000001e-07,0.9999994775051217,0.9583331184671127,0.999800029196234,0.9994310285872702,0.9999989997539395,0.9900920184413353,0.9900891655466764,0.9943519598159744,0.9999490025424728,0.9999490025248732,0.9999999499266151,0.008476712595447626,0.999994992373437,0.9999999999999
49900,10000000000272.0,1000710,9998540242809.0,35485,109,200.0,11207,2,69072002,100545929760.0,0,0,0,0,2007,0,10,10,0,1155,0,2000,155,401.0,49900,9.999999999e-11,0.000999709580625572,9.99999000001e-07,0.9999320380757903,0.09090909090909091,0.999000999000999,0.7621029554359167,0.0006494324740774317,0.0009988553181018915,9.99999000001e-07,0.9999994787166852,0.9523807393006422,0.9998000297960601,0.9994311108581692,0.9999989990427847,0.990092034514414,0.9900891879801961,0.9943658152232563,0.9999489908598663,0.9999490025488725,0.9999999499262986,0.008942827152103148,0.9999949923881565,0.9999999999999
50000,10000000001072.0,999927,9998537192188.0,10013643,102,200.0,8065,4,68895615,100546469680.0,102185,0,2000,1998,0,6,0,362,0,122,0,2000,1476,200.0,50000,9.999999999e-11,0.0009989281447769776,9.99999000001e-07,0.9999326573149114,0.09090909090909091,0.999000999000999,0.7632810978874941,0.0030996656545440025,0.0009988550159817458,9.99999000001e-07,0.999999479900128,0.9523807396964428,0.9998000293961768,0.99943597224713,0.9999989995968376,0.9900920487109863,0.9900892075998368,0.9943754506149357,0.9999490025504725,0.9999490023450408,0.9999999499261135,0.00919819795548158,0.9999949924008261,0.9999999999999
50100,10000000000192.0,1000801,9998533952581.0,9997829,107,200.0,29072,886,68571567,100547357950.0,79,7,70,0,0,0,0,0,8,0,1020,2000,0,200.0,50100,9.999999999e-11,0.0009998003987611195,9.99999000001e-07,0.9999328009715647,0.09090909090909091,0.999000999000999,0.7632689099102246,0.9801727777517834,0.0009988536891825804,9.99999000001e-07,0.9999994808924233,0.9523807400365373,0.9998000299960005,0.9994374409065012,0.999998999996,0.9900920638223643,0.9900892292706927,0.9943774183508092,0.9999490025422728,0.9999490025508724,0.9999999499262535,0.009297244880083206,0.9999949924163344,0.9999999999999
50200,10000000000830.0,1000195,9998531297779.0,10097415,113,200.0,6207,43,68571864,100548708043.0,198931,200,1990,1989,1989,894,10,0,394,894,18,2000,0,199.0,50200,9.999999999e-11,0.0009991956095473087,9.99999000001e-07,0.9999329087174815,0.09090909090909091,0.999000999000999,0.762820746796111,0.9801716866862774,0.0009988534242457404,9.99999000001e-07,0.9999994818826669,0.9995023419047048,0.9997997144979038,0.9994345871289685,0.9999989999919999,0.9900920761727547,0.990089246836383,0.994370036916701,0.999948997521665,0.9999490025492725,0.9999999499264834,0.00912124843815653,0.9999949924163172,0.9999999999999
50300,10000000001426.0,999533,9998517773742.0,20040045,128,200.0,13646,22,68206855,100549275260.0,5,0,0,40,0,0,0,1,0,210,0,2000,404,0.0,50300,9.999999999e-11,0.0009985349313844283,9.99999000001e-07,0.9999335148857861,0.09090909090909091,0.999000999000999,0.7632678598438924,0.9898986800803149,0.0009988530791662424,9.99999000001e-07,0.9999994829515542,0.9523807407764229,0.9998000291962373,0.999436755654622,0.9999989999609985,0.990092091116635,0.9900892677635851,0.9943772126746276,0.9999490004443534,0.9999490025468727,0.9999999499264063,0.009414475971798038,0.9999949924401159,0.9999999999999
50400,10000000000894.0,1000070,9998524755332.0,10035280,109,200.0,13591,20887,67737416,100550236114.0,99549,200,2000,2,1910,63,10,65,21,0,0,2000,1587,400.0,50400,9.999999999e-11,0.0009990708592058342,9.99999000001e-07,0.9999331923951194,0.09090909090909091,0.999000999000999,0.7632584423435825,0.17707123174712794,0.00099885377589709,9.99999000001e-07,0.9999994839187986,0.9990052384376065,0.999800028796346,0.999437169848222,0.9999989867045505,0.9900921039380224,0.9900892856597548,0.9943718680641995,0.9999490008365273,0.9999490019185057,0.9999999499265844,0.009371414849390755,0.9999949924682006,0.9999999999999
50500,10000000000904.0,1000134,9998511863652.0,19948450,97,200.0,13047,45117,67380412,100550570080.0,1841,200,1890,0,0,28,10,3,0,9,1014,2000,2000,200.0,50500,9.999999999e-11,0.0009991347313845613,9.99999000001e-07,0.9999337875388106,0.09090909090909091,0.999000999000999,0.7631587880119033,0.9802446360224997,0.000998852489213263,9.99999000001e-07,0.9999994850242188,0.9655170276190433,0.9998000203979586,0.99943982586953,0.999998978348132,0.9900921190641003,0.9900893068071648,0.9943784546121499,0.9999489980189604,0.9999490025448727,0.9999999499264209,0.009813784336656656,0.9999952741692372,0.9999999999999
50600,10000000001416.0,999554,9998519160631.0,9999049,98,201.0,19757,6,67657929,100551549720.0,66,200,3960,0,2000,279,10,243,1,239,1042,2000,1996,400.0,50600,9.999999999e-11,0.00099855588946646,9.99999000001e-07,0.9999334744711014,0.09090909090909091,0.999000999000999,0.7631438788857491,0.0026921347588216922,0.0009988532137414972,9.99999000001e-07,0.9999994860582735,0.9990351428193016,0.999799789892636,0.9994394437697462,0.999998999997,0.9900921329010659,0.9900893253543823,0.9943897756457635,0.9999489995444162,0.9999490025448727,0.9999999499263122,0.009819558029686742,0.9999949924819463,0.9999999999999
50700,10000000000227.0,1000782,9998506425956.0,20069129,119,200.0,4296,674,68257354,100552594696.0,862,0,0,1990,1989,529,10,442,11,469,2000,2000,136,200.0,50700,9.999999999e-11,0.0009997814367341824,9.99999000001e-07,0.9999340739040673,0.09090909090909091,0.999000999000999,0.7631141627506528,0.07099619994891465,0.0009988519459539625,9.99999000001e-07,0.9999994872526073,0.9523807423906874,0.9998000298160542,0.9994410426609813,0.9999989820349529,0.9900921483774684,0.990089348296693,0.9943917321473771,0.9999490018960779,0.9999490019488415,0.9999999501405528,0.009863281454126868,0.9999949924380085,0.9999999999999
50800,10000000000432.0,1000637,9998513682299.0,10000597,102,200.0,10799,30177,68032845,100552885154.0,3000,0,0,2,3998,0,20,53,136,0,1009,2000,40,200.0,50800,9.999999999e-11,0.0009996367265049002,9.99999000001e-07,0.9999337816033167,0.09090909090909091,0.999000999000999,0.7630098391035113,0.9802374477989021,0.0009988516662099466,9.99999000001e-07,0.9999994883410563,0.952380742787351,0.9997998928893727,0.9994435216096375,0.999998999996,0.9900921633191311,0.9900893690497388,0.9944018853143644,0.9999490008905063,0.999949001179666,0.999999949925598,0.010387388661692547,0.9999949924476244,0.9999999999999
50900,9999999999048.0,1001910,9998510620138.0,9978179,116,200.0,2644,12433,67748354,100553654860.0,4,0,0,96,4091,5,20,1,121,2,15,2000,1745,200.0,50900,9.999999999e-11,0.0010009071810861978,9.99999000001e-07,0.9999339221136875,0.09090909090909091,0.999000999000999,0.7629457675137813,0.980166226035997,0.0009988513690216316,9.99999000001e-07,0.999999489401748,0.9523807431577338,0.9998000297960601,0.999443967354012,0.9999989826978264,0.9900921770565885,0.9900893889331941,0.9943966634387141,0.999949002517573,0.999949002518873,0.9999999499255241,0.010536841767068981,0.9999949924673364,0.9999999999999
51000,9999999998733.0,1002284,9998507645572.0,37241,115,200.0,11948,2,67849939,100554166382.0,6,0,0,1,0,303,20,300,1,183,1038,2000,1480,200.0,51000,9.999999999e-11,0.001001280432642849,9.99999000001e-07,0.9999336384384433,0.09090909090909091,0.999000999000999,0.7628726972859143,0.0007692388572483517,0.0009988520683279288,9.99999000001e-07,0.9999994905431209,0.9523807435178481,0.9997997255830727,0.9994448663820664,0.9999989849746818,0.9900921920763764,0.9900894096573798,0.994409644522156,0.9999490025431728,0.9999490013437797,0.9999999499253058,0.010789398335996861,0.9999949924663479,0.9999999999999
51100,9999999999996.0,1000980,9998505242828.0,39788,120,200.0,12861,4,68671998,100557079952.0,25,200,1,2,3291,0,16,16,106,8,1020,2000,33,200.0,51100,9.999999999e-11,0.0009999790409795605,9.99999000001e-07,0.9999337148361797,0.09090909090909091,0.999000999000999,0.7631440569342289,0.0033678772690430565,0.000998851828600452,9.99999000001e-07,0.9999994912839962,0.9990393972884714,0.999799922953601,0.9994399257694778,0.9999989999951999,0.9900922023038715,0.990089423683244,0.9943900468196614,0.999949000591141,0.9999490015603436,0.9999999499257692,0.009894466464645015,0.9999949924144848,0.9999999999999
