Time\ number,r2_1_100,r2_1_200,r1_1_300,r1_1_400,Time\ Probability,r2_1_100,r2_1_200,r1_1_300,r1_1_400
284300,925,925,925.0,1075.0,284300,0.00010748844499216334,0.00010748844499216334,9.99990000099999e-06,9.99990000099999e-06
284400,922,922,922.0,1078.0,284400,0.0001077883804125915,0.0001077883804125915,9.99990000099999e-06,9.99990000099999e-06
284500,924,924,924.0,1076.0,284500,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
284600,917,917,917.0,1083.0,284600,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
284700,918,918,918.0,1082.0,284700,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
284800,916,916,916.0,1084.0,284800,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
284900,913,913,913.0,1087.0,284900,0.00010868818559422593,0.00010868818559422593,9.99990000099999e-06,9.99990000099999e-06
285000,913,913,913.0,1087.0,285000,0.00010868818559422593,0.00010868818559422593,9.99990000099999e-06,9.99990000099999e-06
285100,909,909,909.0,1091.0,285100,0.00010908809848845491,0.00010908809848845491,9.99990000099999e-06,9.99990000099999e-06
285200,909,909,909.0,1091.0,285200,0.00010908809848845491,0.00010908809848845491,9.99990000099999e-06,9.99990000099999e-06
285300,917,918,918.0,1082.0,285300,0.00010828827238010124,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
285400,921,921,921.0,1079.0,285400,0.00010788835884608052,0.00010788835884608052,9.99990000099999e-06,9.99990000099999e-06
285500,932,932,932.0,1068.0,285500,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
285600,928,928,929.0,1071.0,285600,0.00010718850939179321,0.00010718850939179321,9.99990000099999e-06,9.99990000099999e-06
285700,935,936,936.0,1065.0,285700,0.000106488658957821,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
285800,935,936,936.0,1064.0,285800,0.000106488658957821,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
285900,934,934,934.0,1066.0,285900,0.00010658863765122638,0.00010658863765122638,9.99990000099999e-06,9.99990000099999e-06
286000,936,936,936.0,1064.0,286000,0.00010638868024442201,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
286100,938,939,939.0,1061.0,286100,0.00010618872275764314,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
286200,942,942,942.0,1058.0,286200,0.00010578880754416181,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
286300,942,942,942.0,1058.0,286300,0.00010578880754416181,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
286400,940,942,940.0,1060.0,286400,0.00010598876519088978,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
286500,938,938,938.0,1062.0,286500,0.00010618872275764314,0.00010618872275764314,9.99990000099999e-06,9.99990000099999e-06
286600,936,936,936.0,1064.0,286600,0.00010638868024442201,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
286700,932,932,932.0,1068.0,286700,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
286800,933,933,933.0,1067.0,286800,0.00010668861632463818,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
286900,932,932,932.0,1068.0,286900,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
287000,932,932,932.0,1068.0,287000,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
287100,930,930,930.0,1071.0,287100,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
287200,923,923,923.0,1077.0,287200,0.000107688401959109,0.000107688401959109,9.99990000099999e-06,9.99990000099999e-06
287300,922,922,922.0,1078.0,287300,0.0001077883804125915,0.0001077883804125915,9.99990000099999e-06,9.99990000099999e-06
287400,919,919,919.0,1081.0,287400,0.0001080883156530779,0.0001080883156530779,9.99990000099999e-06,9.99990000099999e-06
287500,914,914,914.0,1086.0,287500,0.00010858820732068498,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
287600,912,912,912.0,1088.0,287600,0.00010878816384777336,0.00010878816384777336,9.99990000099999e-06,9.99990000099999e-06
287700,916,916,916.0,1084.0,287700,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
287800,920,920,920.0,1080.0,287800,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
287900,923,923,923.0,1077.0,287900,0.000107688401959109,0.000107688401959109,9.99990000099999e-06,9.99990000099999e-06
288000,924,924,924.0,1076.0,288000,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
288100,917,917,917.0,1083.0,288100,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
288200,918,918,918.0,1082.0,288200,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
288300,918,918,918.0,1082.0,288300,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
288400,929,929,929.0,1071.0,288400,0.00010708853081834937,0.00010708853081834937,9.99990000099999e-06,9.99990000099999e-06
288500,931,931,931.0,1069.0,288500,0.00010688857361148093,0.00010688857361148093,9.99990000099999e-06,9.99990000099999e-06
288600,925,926,925.0,1075.0,288600,0.00010748844499216334,0.00010738846647870019,9.99990000099999e-06,9.99990000099999e-06
288700,926,926,926.0,1074.0,288700,0.00010738846647870019,0.00010738846647870019,9.99990000099999e-06,9.99990000099999e-06
288800,927,927,927.0,1073.0,288800,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
288900,939,939,939.0,1061.0,288900,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
289000,939,939,939.0,1061.0,289000,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
289100,944,944,944.0,1056.0,289100,0.00010558884981745929,0.00010558884981745929,9.99990000099999e-06,9.99990000099999e-06
289200,951,951,951.0,1049.0,289200,0.00010488899714419958,0.00010488899714419958,9.99990000099999e-06,9.99990000099999e-06
289300,953,953,953.0,1047.0,289300,0.00010468903905761067,0.00010468903905761067,9.99990000099999e-06,9.99990000099999e-06
289400,957,957,957.0,1043.0,289400,0.00010428912264450817,0.00010428912264450817,9.99990000099999e-06,9.99990000099999e-06
289500,947,947,947.0,1053.0,289500,0.00010528891307745295,0.00010528891307745295,9.99990000099999e-06,9.99990000099999e-06
289600,946,946,946.0,1054.0,289600,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
289700,946,946,946.0,1054.0,289700,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
289800,945,945,945.0,1055.0,289800,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
289900,939,939,939.0,1061.0,289900,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
290000,933,933,933.0,1067.0,290000,0.00010668861632463818,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
290100,926,926,926.0,1074.0,290100,0.00010738846647870019,0.00010738846647870019,9.99990000099999e-06,9.99990000099999e-06
290200,918,918,918.0,1082.0,290200,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
290300,915,915,915.0,1085.0,290300,0.00010848822902715054,0.00010848822902715054,9.99990000099999e-06,9.99990000099999e-06
290400,917,917,917.0,1083.0,290400,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
290500,918,918,918.0,1082.0,290500,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
290600,910,910,910.0,1090.0,290600,0.00010898812029488787,0.00010898812029488787,9.99990000099999e-06,9.99990000099999e-06
290700,907,908,907.0,1092.0,290700,0.00010928805481560865,0.0001091880766620285,9.99990000099999e-06,9.99990000099999e-06
290800,906,906,906.0,1094.0,290800,0.00010938803294919535,0.00010938803294919535,9.99990000099999e-06,9.99990000099999e-06
290900,904,904,904.0,1096.0,290900,0.00010958798915638846,0.00010958798915638846,9.99990000099999e-06,9.99990000099999e-06
291000,906,906,906.0,1094.0,291000,0.00010938803294919535,0.00010938803294919535,9.99990000099999e-06,9.99990000099999e-06
291100,901,901,901.0,1099.0,291100,0.00010988792331722744,0.00010988792331722744,9.99990000099999e-06,9.99990000099999e-06
291200,903,903,903.0,1097.0,291200,0.00010968796722999486,0.00010968796722999486,9.99990000099999e-06,9.99990000099999e-06
291300,906,906,906.0,1094.0,291300,0.00010938803294919535,0.00010938803294919535,9.99990000099999e-06,9.99990000099999e-06
291400,906,906,906.0,1094.0,291400,0.00010938803294919535,0.00010938803294919535,9.99990000099999e-06,9.99990000099999e-06
291500,909,909,909.0,1091.0,291500,0.00010908809848845491,0.00010908809848845491,9.99990000099999e-06,9.99990000099999e-06
291600,905,905,905.0,1095.0,291600,0.00010948801106278863,0.00010948801106278863,9.99990000099999e-06,9.99990000099999e-06
291700,907,907,907.0,1093.0,291700,0.00010928805481560865,0.00010928805481560865,9.99990000099999e-06,9.99990000099999e-06
291800,902,902,902.0,1097.0,291800,0.00010978794528360787,0.00010978794528360787,9.99990000099999e-06,9.99990000099999e-06
291900,895,895,895.0,1105.0,291900,0.00011048779109908357,0.00011048779109908357,9.99990000099999e-06,9.99990000099999e-06
292000,898,899,898.0,1102.0,292000,0.00011018785729812575,0.00011008787932448639,9.99990000099999e-06,9.99990000099999e-06
292100,906,906,906.0,1094.0,292100,0.00010938803294919535,0.00010938803294919535,9.99990000099999e-06,9.99990000099999e-06
292200,903,903,903.0,1097.0,292200,0.00010968796722999486,0.00010968796722999486,9.99990000099999e-06,9.99990000099999e-06
292300,912,912,912.0,1088.0,292300,0.00010878816384777336,0.00010878816384777336,9.99990000099999e-06,9.99990000099999e-06
292400,914,914,914.0,1086.0,292400,0.00010858820732068498,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
292500,919,919,919.0,1081.0,292500,0.0001080883156530779,0.0001080883156530779,9.99990000099999e-06,9.99990000099999e-06
292600,917,917,917.0,1083.0,292600,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
292700,918,918,918.0,1082.0,292700,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
292800,916,916,916.0,1084.0,292800,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
292900,919,919,919.0,1081.0,292900,0.0001080883156530779,0.0001080883156530779,9.99990000099999e-06,9.99990000099999e-06
293000,917,918,917.0,1083.0,293000,0.00010828827238010124,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
293100,919,919,919.0,1081.0,293100,0.0001080883156530779,0.0001080883156530779,9.99990000099999e-06,9.99990000099999e-06
293200,917,917,917.0,1083.0,293200,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
293300,920,920,920.0,1080.0,293300,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
293400,923,923,923.0,1077.0,293400,0.000107688401959109,0.000107688401959109,9.99990000099999e-06,9.99990000099999e-06
293500,916,916,916.0,1084.0,293500,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
293600,910,910,910.0,1090.0,293600,0.00010898812029488787,0.00010898812029488787,9.99990000099999e-06,9.99990000099999e-06
293700,909,909,909.0,1091.0,293700,0.00010908809848845491,0.00010908809848845491,9.99990000099999e-06,9.99990000099999e-06
293800,911,911,911.0,1089.0,293800,0.00010888814208132734,0.00010888814208132734,9.99990000099999e-06,9.99990000099999e-06
293900,916,916,916.0,1084.0,293900,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
294000,912,912,912.0,1088.0,294000,0.00010878816384777336,0.00010878816384777336,9.99990000099999e-06,9.99990000099999e-06
294100,916,916,916.0,1084.0,294100,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
294200,914,914,914.0,1086.0,294200,0.00010858820732068498,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
294300,915,916,916.0,1084.0,294300,0.00010848822902715054,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
294400,924,924,925.0,1075.0,294400,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
294500,927,927,927.0,1073.0,294500,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
294600,926,926,926.0,1074.0,294600,0.00010738846647870019,0.00010738846647870019,9.99990000099999e-06,9.99990000099999e-06
294700,927,927,927.0,1073.0,294700,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
294800,922,922,922.0,1078.0,294800,0.0001077883804125915,0.0001077883804125915,9.99990000099999e-06,9.99990000099999e-06
294900,920,920,920.0,1080.0,294900,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
295000,916,916,916.0,1084.0,295000,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
295100,924,924,924.0,1076.0,295100,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
295200,920,920,920.0,1080.0,295200,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
295300,922,922,922.0,1078.0,295300,0.0001077883804125915,0.0001077883804125915,9.99990000099999e-06,9.99990000099999e-06
295400,920,920,920.0,1080.0,295400,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
295500,918,918,918.0,1082.0,295500,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
295600,918,918,918.0,1082.0,295600,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
295700,920,920,920.0,1080.0,295700,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
295800,926,926,926.0,1074.0,295800,0.00010738846647870019,0.00010738846647870019,9.99990000099999e-06,9.99990000099999e-06
295900,927,927,927.0,1073.0,295900,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
296000,928,928,928.0,1072.0,296000,0.00010718850939179321,0.00010718850939179321,9.99990000099999e-06,9.99990000099999e-06
296100,939,939,939.0,1061.0,296100,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
296200,940,940,940.0,1060.0,296200,0.00010598876519088978,0.00010598876519088978,9.99990000099999e-06,9.99990000099999e-06
296300,939,939,939.0,1061.0,296300,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
296400,942,942,942.0,1058.0,296400,0.00010578880754416181,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
296500,939,939,939.0,1061.0,296500,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
296600,937,937,937.0,1063.0,296600,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
296700,940,941,940.0,1060.0,296700,0.00010598876519088978,0.00010588878637752262,9.99990000099999e-06,9.99990000099999e-06
296800,939,939,939.0,1061.0,296800,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
296900,940,940,940.0,1060.0,296900,0.00010598876519088978,0.00010598876519088978,9.99990000099999e-06,9.99990000099999e-06
297000,943,943,943.0,1057.0,297000,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
297100,948,949,949.0,1052.0,297100,0.00010518893412413015,0.00010508895515081363,9.99990000099999e-06,9.99990000099999e-06
297200,943,943,943.0,1057.0,297200,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
297300,946,946,946.0,1054.0,297300,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
297400,941,941,941.0,1059.0,297400,0.00010588878637752262,0.00010588878637752262,9.99990000099999e-06,9.99990000099999e-06
297500,943,943,943.0,1057.0,297500,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
297600,947,947,947.0,1053.0,297600,0.00010528891307745295,0.00010528891307745295,9.99990000099999e-06,9.99990000099999e-06
297700,946,946,946.0,1054.0,297700,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
297800,944,944,944.0,1056.0,297800,0.00010558884981745929,0.00010558884981745929,9.99990000099999e-06,9.99990000099999e-06
297900,941,941,941.0,1059.0,297900,0.00010588878637752262,0.00010588878637752262,9.99990000099999e-06,9.99990000099999e-06
298000,942,942,942.0,1058.0,298000,0.00010578880754416181,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
298100,943,943,943.0,1057.0,298100,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
298200,945,945,945.0,1055.0,298200,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
298300,942,942,942.0,1058.0,298300,0.00010578880754416181,0.00010578880754416181,9.99990000099999e-06,9.99990000099999e-06
298400,937,937,937.0,1063.0,298400,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
298500,932,932,932.0,1068.0,298500,0.00010678859497805635,0.00010678859497805635,9.99990000099999e-06,9.99990000099999e-06
298600,935,935,935.0,1065.0,298600,0.000106488658957821,0.000106488658957821,9.99990000099999e-06,9.99990000099999e-06
298700,930,930,930.0,1070.0,298700,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
298800,931,931,931.0,1069.0,298800,0.00010688857361148093,0.00010688857361148093,9.99990000099999e-06,9.99990000099999e-06
298900,930,930,930.0,1070.0,298900,0.00010698855222491194,0.00010698855222491194,9.99990000099999e-06,9.99990000099999e-06
299000,932,933,932.0,1068.0,299000,0.00010678859497805635,0.00010668861632463818,9.99990000099999e-06,9.99990000099999e-06
299100,937,937,937.0,1063.0,299100,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
299200,927,927,927.0,1073.0,299200,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
299300,927,927,927.0,1073.0,299300,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
299400,920,920,920.0,1080.0,299400,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
299500,913,914,914.0,1086.0,299500,0.00010868818559422593,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
299600,917,917,917.0,1083.0,299600,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
299700,917,918,917.0,1083.0,299700,0.00010828827238010124,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
299800,914,914,914.0,1086.0,299800,0.00010858820732068498,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
299900,915,915,915.0,1085.0,299900,0.00010848822902715054,0.00010848822902715054,9.99990000099999e-06,9.99990000099999e-06
300000,918,918,918.0,1082.0,300000,0.00010818829402658634,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
300100,921,921,921.0,1079.0,300100,0.00010788835884608052,0.00010788835884608052,9.99990000099999e-06,9.99990000099999e-06
300200,924,924,924.0,1076.0,300200,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
300300,920,920,920.0,1080.0,300300,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
300400,923,923,923.0,1077.0,300400,0.000107688401959109,0.000107688401959109,9.99990000099999e-06,9.99990000099999e-06
300500,924,924,924.0,1076.0,300500,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
300600,924,924,924.0,1076.0,300600,0.00010758842348563294,0.00010758842348563294,9.99990000099999e-06,9.99990000099999e-06
300700,927,927,927.0,1073.0,300700,0.00010728848794524348,0.00010728848794524348,9.99990000099999e-06,9.99990000099999e-06
300800,921,921,921.0,1079.0,300800,0.00010788835884608052,0.00010788835884608052,9.99990000099999e-06,9.99990000099999e-06
300900,917,917,917.0,1083.0,300900,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
301000,920,920,920.0,1080.0,301000,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
301100,920,920,920.0,1080.0,301100,0.00010798833725957598,0.00010798833725957598,9.99990000099999e-06,9.99990000099999e-06
301200,912,912,912.0,1088.0,301200,0.00010878816384777336,0.00010878816384777336,9.99990000099999e-06,9.99990000099999e-06
301300,909,910,910.0,1091.0,301300,0.00010908809848845491,0.00010898812029488787,9.99990000099999e-06,9.99990000099999e-06
301400,914,914,915.0,1085.0,301400,0.00010858820732068498,0.00010858820732068498,9.99990000099999e-06,9.99990000099999e-06
301500,917,918,918.0,1082.0,301500,0.00010828827238010124,0.00010818829402658634,9.99990000099999e-06,9.99990000099999e-06
301600,912,912,912.0,1088.0,301600,0.00010878816384777336,0.00010878816384777336,9.99990000099999e-06,9.99990000099999e-06
301700,913,913,913.0,1087.0,301700,0.00010868818559422593,0.00010868818559422593,9.99990000099999e-06,9.99990000099999e-06
301800,908,908,908.0,1092.0,301800,0.0001091880766620285,0.0001091880766620285,9.99990000099999e-06,9.99990000099999e-06
301900,909,909,909.0,1091.0,301900,0.00010908809848845491,0.00010908809848845491,9.99990000099999e-06,9.99990000099999e-06
302000,917,917,917.0,1083.0,302000,0.00010828827238010124,0.00010828827238010124,9.99990000099999e-06,9.99990000099999e-06
302100,916,916,916.0,1084.0,302100,0.00010838825071362264,0.00010838825071362264,9.99990000099999e-06,9.99990000099999e-06
302200,925,925,925.0,1075.0,302200,0.00010748844499216334,0.00010748844499216334,9.99990000099999e-06,9.99990000099999e-06
302300,929,929,929.0,1071.0,302300,0.00010708853081834937,0.00010708853081834937,9.99990000099999e-06,9.99990000099999e-06
302400,936,936,936.0,1064.0,302400,0.00010638868024442201,0.00010638868024442201,9.99990000099999e-06,9.99990000099999e-06
302500,941,941,941.0,1059.0,302500,0.00010588878637752262,0.00010588878637752262,9.99990000099999e-06,9.99990000099999e-06
302600,938,938,938.0,1062.0,302600,0.00010618872275764314,0.00010618872275764314,9.99990000099999e-06,9.99990000099999e-06
302700,935,935,935.0,1065.0,302700,0.000106488658957821,0.000106488658957821,9.99990000099999e-06,9.99990000099999e-06
302800,939,939,939.0,1061.0,302800,0.00010608874398426327,0.00010608874398426327,9.99990000099999e-06,9.99990000099999e-06
302900,942,943,943.0,1058.0,302900,0.00010578880754416181,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
303000,945,945,945.0,1055.0,303000,0.0001054888709241175,0.0001054888709241175,9.99990000099999e-06,9.99990000099999e-06
303100,944,944,944.0,1056.0,303100,0.00010558884981745929,0.00010558884981745929,9.99990000099999e-06,9.99990000099999e-06
303200,937,937,937.0,1063.0,303200,0.0001062887015110294,0.0001062887015110294,9.99990000099999e-06,9.99990000099999e-06
303300,943,943,943.0,1057.0,303300,0.00010568882869080739,0.00010568882869080739,9.99990000099999e-06,9.99990000099999e-06
303400,950,950,950.0,1050.0,303400,0.00010498897615750347,0.00010498897615750347,9.99990000099999e-06,9.99990000099999e-06
303500,946,946,946.0,1054.0,303500,0.00010538889201078208,0.00010538889201078208,9.99990000099999e-06,9.99990000099999e-06
303600,952,952,952.0,1048.0,303600,0.00010478901811090198,0.00010478901811090198,9.99990000099999e-06,9.99990000099999e-06
303700,961,961,961.0,1039.0,303700,0.00010388920591150579,0.00010388920591150579,9.99990000099999e-06,9.99990000099999e-06
303800,960,960,960.0,1040.0,303800,0.00010398918512474702,0.00010398918512474702,9.99990000099999e-06,9.99990000099999e-06
303900,957,957,957.0,1043.0,303900,0.00010428912264450817,0.00010428912264450817,9.99990000099999e-06,9.99990000099999e-06
304000,967,967,967.0,1033.0,304000,0.00010328933021218909,0.00010328933021218909,9.99990000099999e-06,9.99990000099999e-06
304100,973,973,973.0,1027.0,304100,0.00010268945379309543,0.00010268945379309543,9.99990000099999e-06,9.99990000099999e-06
304200,970,970,970.0,1030.0,304200,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
304300,968,968,968.0,1032.0,304300,0.00010318935085899135,0.00010318935085899135,9.99990000099999e-06,9.99990000099999e-06
304400,970,970,970.0,1030.0,304400,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
304500,983,983,983.0,1017.0,304500,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
304600,982,982,982.0,1018.0,304600,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
304700,981,981,981.0,1019.0,304700,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
304800,983,983,983.0,1017.0,304800,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
304900,993,993,993.0,1007.0,304900,0.00010068986053104453,0.00010068986053104453,9.99990000099999e-06,9.99990000099999e-06
305000,987,987,987.0,1013.0,305000,0.00010128973934940391,0.00010128973934940391,9.99990000099999e-06,9.99990000099999e-06
305100,983,983,983.0,1017.0,305100,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
305200,980,980,980.0,1020.0,305200,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
305300,979,979,979.0,1021.0,305300,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
305400,982,982,982.0,1018.0,305400,0.00010178963781487044,0.00010178963781487044,9.99990000099999e-06,9.99990000099999e-06
305500,981,981,981.0,1019.0,305500,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
305600,971,971,971.0,1029.0,305600,0.0001028894126794353,0.0001028894126794353,9.99990000099999e-06,9.99990000099999e-06
305700,976,976,976.0,1024.0,305700,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
305800,965,965,965.0,1035.0,305800,0.00010348928885860313,0.00010348928885860313,9.99990000099999e-06,9.99990000099999e-06
305900,970,970,970.0,1030.0,305900,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
306000,970,970,970.0,1030.0,306000,0.00010298939209261448,0.00010298939209261448,9.99990000099999e-06,9.99990000099999e-06
306100,980,980,980.0,1020.0,306100,0.00010198959706109978,0.00010198959706109978,9.99990000099999e-06,9.99990000099999e-06
306200,976,976,976.0,1024.0,306200,0.00010238951531363188,0.00010238951531363188,9.99990000099999e-06,9.99990000099999e-06
306300,975,975,975.0,1025.0,306300,0.00010248949482678026,0.00010248949482678026,9.99990000099999e-06,9.99990000099999e-06
306400,977,977,977.0,1023.0,306400,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
306500,974,974,974.0,1026.0,306500,0.00010258947431993479,0.00010258947431993479,9.99990000099999e-06,9.99990000099999e-06
306600,983,983,984.0,1017.0,306600,0.00010168965816176495,0.00010168965816176495,9.99990000099999e-06,9.99990000099999e-06
306700,981,981,981.0,1019.0,306700,0.00010188961744798205,0.00010188961744798205,9.99990000099999e-06,9.99990000099999e-06
306800,986,986,986.0,1014.0,306800,0.00010138971908248506,0.00010138971908248506,9.99990000099999e-06,9.99990000099999e-06
306900,977,977,977.0,1023.0,306900,0.00010228953578048966,0.00010228953578048966,9.99990000099999e-06,9.99990000099999e-06
307000,979,979,979.0,1021.0,307000,0.0001020895766542236,0.0001020895766542236,9.99990000099999e-06,9.99990000099999e-06
