Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
309000,96100,624043,3080000000,18480000000,10000,60000,9917582091041,92515334,111133617,2178,3079903900,2000,558,1404139,6159803444,2617755375,17382244625,23375505525,9988230821,11769179,5444965,104602180144,10755266300,105001,1546320496,1300500,95247940600,149984,4608737984,4614897830,1890204,17195948400,998109796,999998419,1581,59015,990792685,9207315,6153195115,1535097900,5420,1538308680,999994025,5975,999793015,206985,1538297285,1000,1000,1000,1000,1000,1000,1000,104612728133,10766200200,105108,1537600846,1199200,95355606000,28808801,4642759151,4615074245,1494620,17217247500,998505380,999999167,833,16147,999667002,332998,6153430398,1536503800,1,1538361940,999994214,5786,999943347,56653,1538356153,1000,1000,1000,1000,1000,1000,1000,104611943115,10764338500,105436,1537125965,1412300,95339128200,12670721,4625823921,4614262226,1505928,17214284700,998494072,999999245,755,13517,999662091,337909,6152348509,1536263700,5260,1538094920,999996623,3377,999945817,54183,1538086283,1000,1000,1000,1000,1000,1000,1000,104589226363,10741831500,104394,1558255434,1574700,95114683000,115593,4602054343,4614553959,1685421,17169426300,998314579,999999140,860,70219,978463060,21536940,6152736540,1534723900,3,1538188800,999993784,6216,999771419,228581,1538182581,1000,1000,1000,1000,1000,1000,1000
310000,96050,627949,3090000000,18540000000,10000,60000,9917342983014,91894840,110505031,2104,3089903950,2000,504,1400899,6179803692,2620361554,17379638446,23372793846,9988253541,11746459,5462833,104617965539,10791107300,105287,1549062261,2795800,95566008200,356158,4624343258,4629914916,1928085,17252221800,998071915,999994627,5373,3342,991559226,8440774,6173216374,1540065500,0,1543312000,999989458,10542,999831642,168358,1543301458,1000,1000,1000,1000,1000,1000,1000,104627738485,10801165600,105008,1542282674,1503200,95665333600,28219191,4657156841,4630043317,1417765,17272134300,998582235,999998996,1004,72831,999673914,326086,6173387586,1541523500,1,1543354780,999989490,10510,999946031,53969,1543344269,1000,1000,1000,1000,1000,1000,1000,104627045179,10799330800,668,1542040261,1396700,95649097600,12265026,4640417276,4629260222,1504416,17269288500,998495584,999992865,7135,14049,999655727,344273,6172346773,1541275700,4900,1543092020,999999431,569,999939749,60251,1543086551,1000,1000,1000,1000,1000,1000,1000,104604993721,10777464600,581,1562693879,1346000,95431079600,194772,4617454172,4629526272,1872793,17225774400,998127207,999993827,6173,11634,979141862,20858138,6172701438,1539729700,5220,1543181160,999999226,774,999770634,229366,1543175166,1000,1000,1000,1000,1000,1000,1000
311000,95320,627135,3100000000,18600000000,10000,60000,9917101100585,93661435,112265085,9853,3099904680,2000,3,1391296,6199789654,2624252520,17375747480,23367984180,9988268044,11731956,5480398,104636371286,10829368100,1320,1550199254,3218800,95908621000,174358,4640792158,4644864996,3326357,17313647400,996673643,999990259,9741,82202,994876806,5123194,6193152994,1545073300,4540,1548293540,999998998,1002,999844502,155498,1548287998,1000,1000,1000,1000,1000,1000,1000,104642826387,10836151300,694,1547195052,1492300,95975171400,28600947,4672530247,4645041365,1481002,17327103300,998518998,999993729,6271,62227,999666362,333638,6193385538,1546514000,1,1548353020,999991154,8846,999948527,51473,1548344173,1000,1000,1000,1000,1000,1000,1000,104642067767,10834298300,738,1547009311,1412700,95958839800,10860206,4654000406,4644225468,1433388,17324237400,998566612,999999423,577,61735,999662267,337733,6192296433,1546303800,2,1548083540,999987427,12573,999946935,53065,1548070965,1000,1000,1000,1000,1000,1000,1000,104619253066,10811671400,1389,1567712049,1985600,95733611600,158251,4632050051,4644541285,1230011,17279210700,998769989,999999196,804,68985,978491600,21508400,6192718000,1544686200,5,1548187860,999988860,11140,999711085,288915,1548176715,1000,1000,1000,1000,1000,1000,1000
312000,93170,629010,3110000000,18660000000,10000,60000,9916861843981,92610244,111263722,11329,3109906830,2000,5654,1386976,6219791002,2622126925,17377873075,23371894675,9988231684,11768316,5498186,104651473737,10864467800,105184,1557404222,815000,96220137200,183081,4655883181,4659831865,1521456,17369526300,998478544,999999263,737,11007,995169642,4830358,6213105958,1550057000,1,1553283680,999990414,9586,999793507,206493,1553274093,1000,1000,1000,1000,1000,1000,1000,104657700481,10871126000,105056,1552286019,1513600,96284942400,28178833,4687096983,4660041342,1443772,17382055800,998556228,999994251,5749,67679,999658937,341063,6213385263,1551502400,0,1553353500,999990421,9579,999945779,54221,1553343921,1000,1000,1000,1000,1000,1000,1000,104657052349,10869275900,671,1551875330,1542000,96268651800,12173410,4670304660,4659219459,1453287,17379180300,998546713,999998927,1073,57740,999662481,337519,6212289619,1551297000,1,1553079140,999991021,8979,999943240,56760,1553070160,1000,1000,1000,1000,1000,1000,1000,104632209619,10844694900,626,1574130660,2650300,96023369000,206812,4646080512,4659543229,1396397,17329967400,998603603,999997812,2188,17315,976409186,23590814,6212722614,1549668100,5061,1553189520,999994926,5074,999768115,231885,1553179385,1000,1000,1000,1000,1000,1000,1000
313000,93500,626367,3120000000,18720000000,10000,60000,9916622381030,92058634,110704656,10653,3119906500,2000,45,1387928,6239791694,2621148864,17378851136,23372890636,9988257912,11742088,5516006,104667192021,10900061000,1333,1560657999,1799300,96536061200,291709,4671287909,4674800844,1256489,17425513500,998743511,999989107,10893,16118,995816374,4183626,6233067526,1555039900,4860,1558272340,999999202,798,999801918,198082,1558266682,1000,1000,1000,1000,1000,1000,1000,104672692763,10906082300,104274,1557226177,1547000,96594551800,27389848,4701289048,4675008182,1448679,17436982200,998551321,999999358,642,56279,999675897,324103,6233342303,1556496300,4860,1558344800,999994181,5819,999949779,50221,1558334121,1000,1000,1000,1000,1000,1000,1000,104672000717,10904370500,104346,1557034541,1497100,96579524200,13212607,4686386557,4674250036,1455920,17434347900,998544080,999998741,1259,70721,999660185,339815,6232331315,1556333800,2,1558087480,999993801,6199,999941321,58679,1558081279,1000,1000,1000,1000,1000,1000,1000,104645908947,10878460900,105464,1582193230,856100,96321189800,143324,4660410074,4674529863,1632815,17382917100,998367185,999999752,248,10437,975239274,24760726,6232703226,1554663600,3,1558183140,999990226,9774,999754037,245963,1558173363,1000,1000,1000,1000,1000,1000,1000
314000,94430,632710,3130000000,18780000000,10000,60000,9916383678502,91070520,109762429,2224,3129905570,2000,488,1406217,6259806692,2619830322,17380169678,23373650178,9988248183,11751817,5533875,104683971760,10936864600,713,1563495880,2244500,96863674000,309506,4687181056,4689774798,2291273,17483885400,997708727,999999264,736,16291,997525493,2474507,6253032007,1560064100,4780,1563265160,999996829,3171,999864291,135709,1563257209,1000,1000,1000,1000,1000,1000,1000,104687698972,10941108700,104503,1562232567,1552500,96904799000,26444060,4715355410,4690030369,1464733,17492025900,998535267,999999558,442,60925,999669656,330344,6253370444,1561496600,1,1563350220,999989856,10144,999945925,54075,1563340075,1000,1000,1000,1000,1000,1000,1000,104686964880,10939292400,105464,1561885480,1648600,96888830400,14341335,4702481685,4689212344,1427587,17489193600,998572413,999998635,1365,73148,999647804,352196,6252282796,1561338400,4980,1563076420,999999012,988,999941248,58752,1563070452,1000,1000,1000,1000,1000,1000,1000,104658729838,10911225000,105169,1589106462,1007800,96609277200,171951,4674348651,4689521062,1135277,17433565500,998864723,999991446,8554,39169,973165707,26834293,6252694193,1559621900,0,1563174800,999998331,1669,999698469,301531,1563173131,1000,1000,1000,1000,1000,1000,1000
315000,92810,631567,3140000000,18840000000,10000,60000,9916147306828,87763782,106436932,10830,3139907190,2000,37,1389130,6279792720,2616117510,17383882490,23378250990,9988267810,11732190,5551830,104698478933,10971342900,105325,1570120045,990600,97169205800,166854,4701824354,4704743066,914981,17538350100,999085019,999999567,433,53386,997249920,2750080,6272986980,1565050200,2,1568255240,999988676,11324,999783986,216014,1568243914,1000,1000,1000,1000,1000,1000,1000,104702685090,10976112100,105447,1567499569,1290300,97214809000,25958922,4729870472,4705037201,1505474,17547086100,998494526,999999453,547,9679,999668678,331322,6273381722,1566483700,4941,1568353100,999996362,3638,999944479,55521,1568344521,1000,1000,1000,1000,1000,1000,1000,104702035699,10974386400,105409,1566864418,1658800,97199680800,16069564,4719251314,4704233085,1464569,17544348300,998535431,999999005,995,68636,999666351,333649,6272307549,1566366700,3,1568084160,999990307,9693,999948436,51564,1568074464,1000,1000,1000,1000,1000,1000,1000,104671805721,10944172900,615,1594493897,2559100,96898280200,301356,4688422256,4704450234,1542680,17483983800,998457320,999999892,108,70012,971106878,28893122,6272595722,1564608100,2,1568159260,999986230,13770,999785612,214388,1568145488,1000,1000,1000,1000,1000,1000,1000
316000,95280,624216,3150000000,18900000000,10000,60000,9915903818040,91669110,110355769,11209,3149904720,2000,5242,1387237,6299787022,2617183050,17382816950,23376956750,9988270343,11729657,5569765,104714564361,11007418700,1339,1574018279,1070400,97489494200,413770,4717579820,4719772740,1051174,17595327300,998948826,999999874,126,11900,998178960,1821040,6293028540,1570038000,5160,1573266300,999994660,5340,999830800,169200,1573255800,1000,1000,1000,1000,1000,1000,1000,104717665467,11011053600,105018,1572477493,1309100,97524300800,25176872,4744063972,4720010890,1505498,17601994500,998494502,999990493,9507,7895,999659505,340495,6293345795,1571489500,0,1573341080,999993825,6175,999944495,55505,1573334905,1000,1000,1000,1000,1000,1000,1000,104717104375,11009311400,648,1571851265,1566000,97509045200,16636288,4734787688,4719198978,1428713,17599259700,998571287,999999354,646,62841,999655263,344737,6292265237,1571373700,5420,1573071880,999999799,201,999942341,57659,1573066259,1000,1000,1000,1000,1000,1000,1000,104686187846,10978642100,104392,1600963974,1654200,97203042600,79162,4702939062,4719431268,1718540,17538129900,998281460,999998886,1114,62246,970636978,29363022,6292574122,1569586400,5200,1573150760,999997294,2706,999779446,220554,1573142854,1000,1000,1000,1000,1000,1000,1000
317000,95170,622275,3160000000,18960000000,10000,60000,9915664841336,91267932,110005386,1240,3159904830,2000,3,1405674,6319807180,2617012068,17382987932,23375749232,9988255686,11744314,5587466,104729722840,11042612800,635,1578242980,1743700,97801148800,242089,4732487289,4734778810,1570013,17650470000,998429987,999999638,362,64725,998280815,1719185,6313034785,1575052400,0,1578266860,999989115,10885,999866425,133575,1578255975,1000,1000,1000,1000,1000,1000,1000,104732744789,11045939700,1329,1577157329,1494700,97833335400,24595975,4758436975,4734941686,1475694,17656784700,998524306,999998700,1300,58706,999671420,328580,6313253980,1576498900,5022,1578322120,999995196,4804,999945406,54594,1578312294,1000,1000,1000,1000,1000,1000,1000,104732031079,11044335100,104648,1577183921,1313400,97819264600,16827326,4749989476,4734194062,1542122,17654363400,998457878,999995031,4969,6209,999679747,320253,6312257253,1576376500,4740,1578072420,999995511,4489,999947609,52391,1578063191,1000,1000,1000,1000,1000,1000,1000,104701642385,11014136800,104617,1603818594,3361700,97517617600,379982,4718463982,4734433971,2437393,17593645200,997562607,999999227,773,76434,971076963,28923037,6312574637,1574547600,1,1578152640,999988027,11973,999828134,171866,1578140666,1000,1000,1000,1000,1000,1000,1000
318000,95440,621470,3170000000,19020000000,10000,60000,9915426422050,89971904,108689775,9305,3169904560,2000,3,1397261,6339790510,2621011454,17378988546,23372177346,9988284759,11715241,5605369,104743866883,11076688500,651,1583693015,2095100,98102165800,337901,4747137201,4749742442,1626218,17703643500,998373782,999999796,204,69778,997466936,2533064,6332986464,1580055300,2,1583254400,999989624,10376,999845878,154122,1583244022,1000,1000,1000,1000,1000,1000,1000,104747753259,11080950500,650,1582313340,1327000,98143405000,23990267,4772834267,4749937673,1472767,17711836200,998527233,999996470,3530,10303,999679730,320270,6333249370,1581496400,5141,1583319420,999997418,2582,999950803,49197,1583311697,1000,1000,1000,1000,1000,1000,1000,104747057705,11079252100,639,1581995813,1431600,98128517000,16635950,4764761750,4749196362,1438584,17709193800,998561416,999987032,12968,48648,999640086,359914,6332261114,1581349900,2,1583066860,999997894,2106,999935748,64252,1583064752,1000,1000,1000,1000,1000,1000,1000,104719233876,11051716900,105115,1606403584,3175600,97853531400,264209,4734645309,4749424666,2043579,17653880400,997956421,999999576,424,84197,973673131,26326869,6332566069,1579568300,5340,1583147200,999999543,457,999813297,186703,1583141403,1000,1000,1000,1000,1000,1000,1000
319000,94550,619401,3180000000,19080000000,10000,60000,9915186291690,90063117,108799950,11069,3179905450,2000,492,1387371,6359788762,2623748507,17376251493,23369931293,9988273609,11726391,5623071,104759282851,11112181800,104637,1589337787,1008600,98417299600,289791,4762348291,4764736026,1137979,17759929500,998862021,999999075,925,11196,998007270,1992730,6352979530,1585065400,2,1588249020,999994486,5514,999821296,178704,1588243504,1000,1000,1000,1000,1000,1000,1000,104762730216,11115914500,1316,1587285638,1367700,98453081000,24548400,4788376650,4764935886,1485908,17766768600,998514092,999998052,1948,13644,999666558,333442,6353244542,1586487400,6,1588318580,999990082,9918,999949344,50656,1588308656,1000,1000,1000,1000,1000,1000,1000,104761970591,11114254800,105316,1586977647,1525300,98438494400,15726804,4778850854,4764183080,1453655,17764159800,998546345,999997324,2676,72169,999669989,330011,6352240811,1586330600,2,1588067620,999990113,9887,999948969,51031,1588057731,1000,1000,1000,1000,1000,1000,1000,104734786317,11087222000,105664,1611589282,2405300,98168717600,162212,4749804312,4764405245,2130391,17710109100,997869609,999999218,782,8927,974254182,25745818,6352536318,1584555900,1,1588143100,999987974,12026,999806727,193273,1588131073,1000,1000,1000,1000,1000,1000,1000
320000,95660,639772,3190000000,19140000000,10000,60000,9914942452196,93823342,112594541,11458,3189904340,2000,52,1377635,6379785764,2621651938,17378348062,23371689962,9988247205,11752795,5640769,104774467036,11147256400,638,1593770303,1390500,98727944800,334410,4777423910,4779718523,1178131,17814959400,998821869,999998989,1011,55458,998088235,1911765,6372955965,1590057400,4761,1593248400,999993803,6197,999839958,160042,1593237442,1000,1000,1000,1000,1000,1000,1000,104777657110,11150759500,671,1592134510,1484300,98761675000,24451387,4803211137,4779872006,1471281,17821480200,998528719,999999808,192,62127,999678721,321279,6373159579,1591441200,0,1593296860,999990713,9287,999952427,47573,1593287573,1000,1000,1000,1000,1000,1000,1000,104777007980,11149311700,105004,1591915080,1601300,98749023400,16290179,4794440179,4779197524,1427096,17819244900,998572904,999993924,6076,64728,999660804,339196,6372260196,1591367300,0,1593072180,999990492,9508,999949028,50972,1593062672,1000,1000,1000,1000,1000,1000,1000,104748819949,11121296000,104597,1618831491,1109800,98469487200,104000,4764284950,4779442156,2374580,17763523200,997625420,999993262,6738,10682,973313226,26686774,6372588274,1589526300,0,1593149920,999996198,3802,999787982,212018,1593146118,1000,1000,1000,1000,1000,1000,1000
321000,96210,621787,3200000000,19200000000,10000,60000,9914705925166,90096967,108931016,2099,3199903790,2000,494,1397967,6399803382,2627816033,17372183967,23366064667,9988222413,11777587,5658495,104789492134,11182401300,106108,1598011964,2136200,99039261000,427988,4792581638,4794712470,1471860,17870049600,998528140,999984174,15826,76114,998197044,1802956,6392949156,1595067100,2,1598239100,999997588,2412,999857314,142686,1598236686,1000,1000,1000,1000,1000,1000,1000,104792541626,11185724000,105688,1597270009,1460300,99071397600,24155819,4817902669,4794858839,1479813,17876450700,998520187,999993151,6849,19538,999669299,330701,6393141301,1596452800,5,1598293920,999988547,11453,999947838,52162,1598282462,1000,1000,1000,1000,1000,1000,1000,104791972851,11184248400,104933,1597206368,1306100,99058459200,14996558,4808119208,4794176903,1497854,17874214800,998502146,999999282,718,4328,999657025,342975,6392233075,1596352100,1,1598064560,999991613,8387,999946928,53072,1598056172,1000,1000,1000,1000,1000,1000,1000,104766743162,11159178300,105163,1620916712,1023200,98808678200,129104,4780774204,4794444584,1495456,17824425900,998504544,999998331,1669,49275,976314591,23685409,6392592209,1594495300,6,1598149340,999998291,1709,999740475,259525,1598147625,1000,1000,1000,1000,1000,1000,1000
322000,95880,632457,3210000000,19260000000,10000,60000,9914466276332,89087050,107909628,1220,3209904120,2000,525,1398278,6419805800,2629686482,17370313518,23364751518,9988251962,11748038,5676262,104804892611,11217596500,679,1604091468,602400,99351505000,143450,4807412950,4809648279,1314569,17925866400,998685431,999999199,801,10030,998529151,1470849,6412863849,1600088500,5201,1603222340,999998431,1569,999841930,158070,1603215570,1000,1000,1000,1000,1000,1000,1000,104807553550,11220728800,105044,1602254810,1464700,99381455200,23637759,4832387609,4809849684,1467286,17931454800,998532714,999999584,416,61198,999673814,326186,6413130386,1601466400,0,1603288280,999992422,7578,999948398,51602,1603280702,1000,1000,1000,1000,1000,1000,1000,104807095686,11219306400,650,1602056992,1362000,99368952000,15238121,4823384321,4809208114,1478138,17929275300,998521862,999999550,450,63812,999658398,341602,6412273802,1601346200,2,1603076740,999988950,11050,999948312,51688,1603065688,1000,1000,1000,1000,1000,1000,1000,104782375746,11194750800,104728,1624434394,1812200,99124638400,236088,4796182138,4809413424,1100705,17880495600,998899295,999993863,6137,58458,977002034,22997966,6412550966,1599480400,5560,1603143900,999999202,798,999721158,278842,1603137542,1000,1000,1000,1000,1000,1000,1000
323000,94710,622140,3220000000,19320000000,10000,60000,9914222263231,92717155,111567188,1166,3219905290,2000,52,1409285,6439808248,2626228186,17373771814,23367533514,9988253135,11746865,5693883,104816806207,11249408100,639,1611678613,1032700,99630325000,284839,4821004139,4824634696,965687,17974648800,999034313,999998669,1331,20382,995507386,4492614,6432845614,1605116100,5200,1608218060,999998058,1942,999758582,241418,1608210918,1000,1000,1000,1000,1000,1000,1000,104822587098,11255636000,608,1607254881,1372400,99690611200,23818747,4847527447,4824831335,1492494,17986326900,998507506,999998196,1804,15802,999655867,344133,6433108233,1606434700,5001,1608282540,999999359,641,999941702,58298,1608276898,1000,1000,1000,1000,1000,1000,1000,104821957498,11254254800,105091,1606941581,1571300,99678472000,15676146,4838798796,4824190913,1453732,17984143500,998546268,999999595,405,64963,999660650,339350,6432252150,1606323000,1,1608068440,999992798,7202,999948263,51737,1608061237,1000,1000,1000,1000,1000,1000,1000,104799415945,11231809400,105421,1628363112,888700,99454848400,95576,4812047426,4824386873,2206327,17939677200,997793673,999996349,3651,11722,978989649,21010351,6432514651,1604493700,4723,1608136040,999996461,3539,999777922,222078,1608127778,1000,1000,1000,1000,1000,1000,1000
324000,97220,633371,3230000000,19380000000,10000,60000,9913983186433,91585340,110429390,11267,3229902780,2000,32,1376824,6459783026,2622864373,17377135627,23371143527,9988244396,11755604,5711622,104833059544,11285808900,104970,1615585693,906300,99954037000,220961,4836622161,4839639941,1536187,18032373000,998463813,999989025,10975,13738,996826997,3173003,6452852903,1610116000,3,1613214020,999998945,1055,999793538,206462,1613212962,1000,1000,1000,1000,1000,1000,1000,104837595040,11290656000,1344,1612171538,1455300,100000765600,24292509,4863008359,4839843682,1450778,18041325600,998549222,999996306,3694,57728,999660646,339354,6453122454,1611424300,2,1613286140,999992634,7366,999945528,54472,1613278772,1000,1000,1000,1000,1000,1000,1000,104837052436,11289228700,1335,1611819703,1583400,99988258200,15994427,4854106977,4839177465,1449958,18039105600,998550042,999999815,185,67757,999666092,333908,6452234908,1611320500,5281,1613067860,999994864,5136,999946157,53843,1613057443,1000,1000,1000,1000,1000,1000,1000,104811446744,11263737100,105106,1635387276,1720100,99734572600,185450,4825629100,4839346060,1335633,17988515400,998664367,999999083,917,64550,976124290,23875710,6452458210,1609455000,4800,1613126560,999990390,9610,999737650,262350,1613112150,1000,1000,1000,1000,1000,1000,1000
325000,94320,627611,3240000000,19440000000,10000,60000,9913743750252,91226434,110131909,1097,3239905680,2000,55,1404309,6479809166,2620210586,17379789414,23373904014,9988228431,11771569,5729597,104848110246,11320721400,1321,1620417514,1022500,100263252400,194759,4851557859,4854616582,1315992,18087208500,998684008,999994181,5819,10989,996772107,3227893,6472821793,1615137100,4640,1618210800,999999051,949,999789989,210011,1618205211,1000,1000,1000,1000,1000,1000,1000,104852579032,11325626600,675,1617152108,1475600,100310481200,23246631,4876948381,4854830282,1451592,18096265800,998548408,999999361,639,63069,999653387,346613,6473105213,1616421800,0,1618280420,999994511,5489,999948169,51831,1618274931,1000,1000,1000,1000,1000,1000,1000,104852047721,11324219700,1308,1616805857,1605100,100298178600,17757045,4870865745,4854176252,1436729,18094087500,998563271,999997572,2428,65743,999653691,346309,6472232709,1616328700,2,1618063340,999993119,6881,999945843,54157,1618056457,1000,1000,1000,1000,1000,1000,1000,104825247501,11297456100,634,1641396498,1894900,100031552200,210349,4840000349,4854342609,1516935,18040854900,998483065,999999780,220,15245,974829936,25170064,6472453564,1614420400,1,1618120700,999990256,9744,999765145,234855,1618110955,1000,1000,1000,1000,1000,1000,1000
326000,95330,623602,3250000000,19500000000,10000,60000,9913501393309,93873083,112740412,9924,3249904670,2000,532,1387037,6499789492,2616136492,17383863508,23378532108,9988266903,11733097,5747195,104861508493,11354052800,666,1626521147,1442900,100556844800,227165,4865773365,4869586154,1082832,18138885900,998917168,999999085,915,15253,995238199,4761801,6492780901,1620112900,4920,1623201580,999998087,1913,999765653,234347,1623194747,1000,1000,1000,1000,1000,1000,1000,104867565083,11360562500,1257,1622170597,1447900,100619991400,24014210,4892693360,4869793720,1445123,18151199700,998554877,999995403,4597,55480,999652960,347040,6493058040,1621443100,5120,1623270200,999999240,760,999939880,60120,1623264320,1000,1000,1000,1000,1000,1000,1000,104866938706,11359190300,105222,1621947694,1553400,100607960600,18194365,4886293115,4869155388,1439596,18149066700,998560404,999994272,5728,65376,999661988,338012,6492206912,1621335800,5520,1623057860,999999184,816,999941276,58724,1623051524,1000,1000,1000,1000,1000,1000,1000,104839431151,11331607600,680,1647446887,1624500,100333412800,228676,4854616026,4869354864,1150503,18094322100,998849497,999999780,220,65777,974054913,25945087,6492469487,1619417400,2,1623125620,999989005,10995,999718277,281723,1623114623,1000,1000,1000,1000,1000,1000,1000
