Time\ number,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1,Time\ Probability,r1_2_10:=Cell_1,r2_1_20:=Cell_1,r2_3_100:=Cell_1,r1_1_200:=Cell_1,rM_300:=Cell_1,r3_3_400:=Cell_1,r2_2_500:=Cell_1,r1_2_100::Cell_1::Mitochondria_1,r2_1_200::Cell_1::Mitochondria_1,rM_300::Cell_1::Mitochondria_1
18900,9999165959944.0,9966865,27,200.0,7000,44691,20009559,10000000991.0,10066,19,18900,9.99999000001e-07,0.9997411458759189,0.4736842105263158,0.999000999000999,0.9983538896282902,0.5221198074464625,0.0009989167641079031,9.99999000001e-07,0.9993913817217325,8.759026679857095e-06
19000,9999162050347.0,24900,24,200.0,17,82001,20016351,10000001000.0,8,24,19000,9.99999000001e-07,0.9997356308059672,0.4736842105263158,0.999000999000999,0.998354762423412,0.5264728085069452,0.0009989163737842749,9.99999000001e-07,0.9993883821975184,1.605879786946406e-05
19100,9999157954823.0,9941940,20,200.0,5027,87376,20015363,10000000983.0,9878,51,19100,9.99999000001e-07,0.9997437541286015,0.4736842105263158,0.999000999000999,0.9983538502079512,0.5279754153895234,0.0009989169646145233,9.99999000001e-07,0.9993938945788718,0.0017849074776993823
19200,9999144161529.0,19791560,16,200.0,9000,78507,20016472,9999990884.0,20278,79,19200,9.99999000001e-07,0.9997513214999304,0.4736842105263158,0.999000999000999,0.9983538341808278,0.5752303931800326,0.0009989145879855518,9.99999000001e-07,0.9994005795197204,0.0032519821857615104
19300,9999149928021.0,9980803,19,200.0,25022,20998,19995426,10000000993.0,10000,2,19300,9.99999000001e-07,0.9997463973827175,0.4736842105263158,0.999000999000999,0.9983529316370269,0.5214806340870707,0.0009989151677193045,9.99999000001e-07,0.9993983152827918,1.966665468884855e-06
19400,9999146108833.0,44599,24,200.0,7032,7,20033012,10000000992.0,9890,14,19400,9.99999000001e-07,0.9997410685875159,0.4736842105263158,0.999000999000999,0.9983547813342553,0.06143783604031391,0.0009989157824077184,9.99999000001e-07,0.9994018745252379,2.359588446005734e-05
19500,9999142072054.0,9938534,24,200.0,34,1258,20017869,9999990923.0,20010,76,19500,9.99999000001e-07,0.9997488383144137,0.4736842105263158,0.999000999000999,0.9983547751418947,0.04535683667937023,0.0009989143801956031,9.99999000001e-07,0.9994075864479476,0.001781830145821346
19600,9999137977100.0,9982542,21,201.0,21000,17729,20043905,9999990924.0,20099,2,19600,9.99999000001e-07,0.9997501677660926,0.4736842105263158,0.999000999000999,0.9983541587364035,0.5230392292624281,0.000998914970880046,9.99999000001e-07,0.9994090180302689,9.883447051366546e-06
19700,9999124027467.0,19951332,22,200.0,8028,93160,20022866,10000001000.0,16,77,19700,9.99999000001e-07,0.9997574226462785,0.4736842105263158,0.999000999000999,0.9983540537863255,0.532958715446112,0.0009989135786528506,9.99999000001e-07,0.9994040581257867,0.001788190715904921
19800,9999120130136.0,19908388,22,200.0,10000,108533,20023624,10000000994.0,9927,50,19800,9.99999000001e-07,0.9997585470714898,0.4736842105263158,0.999000999000999,0.9983540457584952,0.5351197087923325,0.0009989141759148338,9.99999000001e-07,0.9994100040886716,0.003255489924688237
19900,9999126116103.0,10005487,22,200.0,9000,98536,20022489,10000000996.0,10108,98,19900,9.99999000001e-07,0.9997537997336571,0.4736842105263158,0.999000999000999,0.9983540918577695,0.534554421393318,0.0009989127872404274,9.99999000001e-07,0.9994118020737506,0.0017856448943489199
20000,9999122040773.0,10005000,23,200.0,17000,1210,20005829,9999991018.0,19793,38,20000,9.99999000001e-07,0.9997550518738404,0.4736842105263158,0.999000999000999,0.9983532656374244,0.023623234172359443,0.0009989133783793627,9.99999000001e-07,0.9994175185942626,0.00178334139892037
20100,9999118073300.0,28638,19,200.0,12000,2,20027763,10000000997.0,9942,28,20100,9.99999000001e-07,0.9997501381161535,0.4736842105263158,0.999000999000999,0.9983540984380401,0.044757546571474294,0.0009989129815845788,9.99999000001e-07,0.9994151848425268,1.4743807245831826e-05
20200,9999104090659.0,19933288,26,200.0,12031,103630,20015556,10000000990.0,9873,80,20200,9.99999000001e-07,0.9997631426247912,0.4736842105263158,0.999000999000999,0.9983536394302586,0.5854420479763903,0.0009989105891644835,9.99999000001e-07,0.9994168664385059,0.0017879175098157794
20300,9999109990819.0,9987135,21,200.0,20,39006,20026293,10000001000.0,4,39,20300,9.99999000001e-07,0.9997586160952872,0.4736842105263158,0.999000999000999,0.9983542690331458,0.5305583402644827,0.0009989121777885324,9.99999000001e-07,0.9994158892152121,0.001787210082507302
20400,9999106114287.0,10045605,20,200.0,10015,1201,20049307,9999991051.0,20012,26,20400,9.99999000001e-07,0.9997597159082738,0.4736842105263158,0.999000999000999,0.9983551943349528,0.06257436171609762,0.0009989117933446358,9.99999000001e-07,0.9994246299795398,1.7097431499783664e-05
20500,9999102063985.0,9918695,21,200.0,7000,1192,20027387,10000000994.0,9924,2,20500,9.99999000001e-07,0.9997608351020235,0.4736842105263158,0.999000999000999,0.9983545232443187,0.03398090184069857,0.0009989103970722253,9.99999000001e-07,0.9994232734537385,1.0976596886591099e-05
20600,9999088073690.0,19957489,21,200.0,7022,41342,20012513,10000001000.0,5,4,20600,9.99999000001e-07,0.999767559561276,0.4736842105263158,0.999000999000999,0.9983535800948,0.5809541933382415,0.000998908990183951,9.99999000001e-07,0.9994219669885347,3.4019586777184984e-06
20700,9999094096524.0,9941280,19,200.0,19000,55463,20005976,9999990907.0,20248,56,20700,9.99999000001e-07,0.9997631288129392,0.4736842105263158,0.999000999000999,0.9983532294736063,0.5349137603672205,0.0009989105915457189,9.99999000001e-07,0.9994312520190554,0.0017827434750282412
20800,9999080119974.0,19974109,17,200.0,17011,2328,20032513,10000001000.0,14,60,20800,9.99999000001e-07,0.9997696690827651,0.4736842105263158,0.999000999000999,0.9983538134445604,0.036716830536061895,0.0009989081975482678,9.99999000001e-07,0.999425951800617,0.003264447632434023
20900,9999086037989.0,10003017,24,200.0,6013,1156,20017954,10000000983.0,9967,2,20900,9.99999000001e-07,0.9997653939157564,0.4736842105263158,0.999000999000999,0.9983541756292142,0.008990178996884207,0.0009989097855378937,9.99999000001e-07,0.9994314845019833,2.8021485085215203e-06
21000,9999072282974.0,19848221,18,201.0,39,169106,20028886,10000001000.0,10,4,21000,9.99999000001e-07,0.9997716917875753,0.4736842105263158,0.999000999000999,0.998354928459534,0.5980134933662145,0.0009989074143044925,9.99999000001e-07,0.9994295525981027,1.3307432978202477e-05
21100,9999078322671.0,9999621,13,200.0,6024,7165,20038122,10000000997.0,10055,14,21100,9.99999000001e-07,0.9997674195213806,0.4736842105263158,0.999000999000999,0.9983544043312068,0.09993992365504324,0.0009989090153313357,9.99999000001e-07,0.9994360017032748,3.493197028879608e-05
21200,9999074080354.0,4512,21,200.0,9000,2287,20021273,9999990985.0,19812,41,21200,9.99999000001e-07,0.9997631496148214,0.4736842105263158,0.999000999000999,0.9983539868761234,0.015080436727699665,0.0009989075942923704,9.99999000001e-07,0.9994412821011369,0.0017848562839444912
21300,9999060176462.0,20012696,23,200.0,8000,2247,20001788,9999991107.0,19939,4,21300,9.99999000001e-07,0.9997748193169339,0.4736842105263158,0.999000999000999,0.9983528659027705,0.055350766210465925,0.0009989072062803097,9.99999000001e-07,0.9994425674451584,1.817568525531426e-05
21400,9999056269609.0,19871616,21,200.0,7000,122451,20023812,9999991097.0,19889,4,21400,9.99999000001e-07,0.9997757803956603,0.4736842105263158,0.999000999000999,0.9983542100493703,0.5460873386685013,0.0009989068163919026,9.99999000001e-07,0.9994444101830724,1.3643441248329375e-05
21500,9999052150677.0,19916094,17,200.0,23,42247,20031749,9999990876.0,20007,43,21500,9.99999000001e-07,0.9997768537171192,0.4736842105263158,0.999000999000999,0.9983552473559918,0.5881345225101594,0.0009989073923823545,9.99999000001e-07,0.9994478210189138,0.003263475613860587
21600,9999058094512.0,9960313,22,201.0,14038,1149,20022970,10000000995.0,9945,35,21600,9.99999000001e-07,0.999772794667509,0.4736842105263158,0.999000999000999,0.9983538921753421,0.022086538593874813,0.0009989069985415558,9.99999000001e-07,0.9994462732807478,0.0017827562765290776
21700,9999054146819.0,9894095,19,200.0,10017,1107,20030641,10000001000.0,7,51,21700,9.99999000001e-07,0.9997737729235812,0.4736842105263158,0.999000999000999,0.99835421616147,0.03189160779289572,0.0009989056044393894,9.99999000001e-07,0.9994444466049298,0.001783071284883027
21800,9999040169356.0,20018423,19,200.0,18019,2164,20008198,10000000993.0,9983,4,21800,9.99999000001e-07,0.9997797955711486,0.4736842105263158,0.999000999000999,0.9983531330210235,0.03416731848640513,0.000998906206557466,9.99999000001e-07,0.9994490306520777,1.0867698699205446e-05
21900,9999046194822.0,10038373,24,201.0,35,1142,20020716,10000001000.0,3,76,21900,9.99999000001e-07,0.9997758401575342,0.4736842105263158,0.999000999000999,0.9983536843895867,0.04616046810540813,0.0009989058109271466,9.99999000001e-07,0.9994472093191664,0.0017887473048811338
22000,9999042147476.0,9967202,18,201.0,16000,63325,20032902,10000000988.0,10002,2,22000,9.99999000001e-07,0.999776857004488,0.4736842105263158,0.999000999000999,0.9983537755967408,0.5436328246875736,0.0009989044068557237,9.99999000001e-07,0.9994508517837981,5.686193686190411e-06
22100,9999028314308.0,20058604,24,200.0,9032,2182,20021160,10000000993.0,10083,140,22100,9.99999000001e-07,0.999782598097782,0.4736842105263158,0.999000999000999,0.9983535567696483,0.09102834680411902,0.0009989030261997468,9.99999000001e-07,0.9994517793324098,0.0032734954102191455
22200,9999034180030.0,9854704,19,200.0,24,151902,20029203,9999990906.0,20005,67,22200,9.99999000001e-07,0.9997787315970239,0.4736842105263158,0.999000999000999,0.998354071945676,0.5532320945700272,0.0009989036285738145,9.99999000001e-07,0.9994571133085958,0.0017589472859448748
22300,9999030148281.0,9967304,19,201.0,19000,69883,20009662,10000000996.0,9789,31,22300,9.99999000001e-07,0.9997798028710746,0.4736842105263158,0.999000999000999,0.9983531997873997,0.5460608271643543,0.0009989032093818354,9.99999000001e-07,0.9994558678934307,0.0017834136655950155
22400,9999026193717.0,10004060,20,200.0,8019,9091,20008326,9999990964.0,20101,18,22400,9.99999000001e-07,0.9997807452283759,0.4736842105263158,0.999000999000999,0.9983530876914819,0.04219376278502816,0.0009989038130451232,9.99999000001e-07,0.9994603640060633,1.348542480843703e-05
22500,9999022250102.0,30038,24,200.0,14016,1075,20043588,10000000995.0,9970,30,22500,9.99999000001e-07,0.9997768074237493,0.4736842105263158,0.999000999000999,0.9983543137988572,0.045429134970766304,0.0009989034182561187,9.99999000001e-07,0.9994603258552486,2.002051762130131e-05
22600,9999018208770.0,23515,22,201.0,11021,66031,20022642,10000001000.0,11,66,22600,9.99999000001e-07,0.9997778278499495,0.4736842105263158,0.999000999000999,0.9983536553506323,0.5475449766015168,0.0009989020181057438,9.99999000001e-07,0.9994591703348439,0.0017858107722880062
22700,9999014229448.0,9924669,24,200.0,11014,1091,20040497,10000001000.0,9,85,22700,9.99999000001e-07,0.9997835402082494,0.4736842105263158,0.999000999000999,0.9983544565459308,0.039237690529142805,0.0009989016210751231,9.99999000001e-07,0.9994597541124868,0.0017859732454400057
22800,9999010425337.0,10037923,21,201.0,37,1116,20024631,9999991008.0,19895,2,22800,9.99999000001e-07,0.999784425609571,0.4736842105263158,0.999000999000999,0.9983545106262736,0.09898192216139289,0.0009989022411459843,9.99999000001e-07,0.9994660672381527,3.394075525234479e-05
22900,9999006185542.0,20153,22,201.0,8016,1,20022211,9999991009.0,19891,47,22900,9.99999000001e-07,0.9997807502292602,0.4736842105263158,0.999000999000999,0.9983539195647397,0.02984512994603101,0.0009989018180082989,9.99999000001e-07,0.9994683370806708,0.0017826535399154092
23000,9998992385872.0,19865368,21,200.0,26,148305,20025236,9999991001.0,19981,65,23000,9.99999000001e-07,0.9997907532969611,0.4736842105263158,0.999000999000999,0.9983547328485886,0.5572158042372801,0.0009989014225999324,9.99999000001e-07,0.9994703336527221,0.003249621021543463
23100,9998988306303.0,19858967,23,200.0,21000,36025,20000127,10000001000.0,10,36,23100,9.99999000001e-07,0.9997916548686896,0.4736842105263158,0.999000999000999,0.9983526887100008,0.5961016253793783,0.0009988990343526324,9.99999000001e-07,0.9994658148193653,0.0017677521385472798
23200,9998994202101.0,10035527,18,200.0,17000,1056,20029171,9999991123.0,19756,2,23200,9.99999000001e-07,0.9997881726760168,0.4736842105263158,0.999000999000999,0.9983533791938055,0.01753543177813337,0.0009988996221056586,9.99999000001e-07,0.999472227558588,5.386167101688997e-06
23300,9998990215188.0,9997356,24,201.0,9012,10057,20017723,10000000991.0,9966,4,23300,9.99999000001e-07,0.9997890579160308,0.4736842105263158,0.999000999000999,0.9983534538509612,0.036646562450087086,0.0009988992248382098,9.99999000001e-07,0.9994722860462931,7.99281895980074e-06
23400,9998986209665.0,9996943,20,200.0,17000,18005,20043732,10000001000.0,7,36,23400,9.99999000001e-07,0.9997899463884158,0.4736842105263158,0.999000999000999,0.9983540292123494,0.04034098420253059,0.0009988998226171757,9.99999000001e-07,0.9994711812277797,1.2724286377006074e-05
23500,9998982210435.0,9939623,21,201.0,12009,54011,20000568,10000000984.0,9895,54,23500,9.99999000001e-07,0.9997907921617765,0.4736842105263158,0.999000999000999,0.9983526196767681,0.5515118543737632,0.0009988994252926413,9.99999000001e-07,0.9994766850088571,0.0017874959430242126
23600,9998978257131.0,38060,26,200.0,30,55951,20012092,10000000998.0,10074,0,23600,9.99999000001e-07,0.9997872545104799,0.4736842105263158,0.999000999000999,0.9983531055881396,0.5523141752452151,0.0009988990307279848,9.99999000001e-07,0.9994791867396777,1.0952897923664621e-05
23700,9998974195856.0,9943482,23,200.0,27,58750,20018245,10000001000.0,5,26,23700,9.99999000001e-07,0.9997925353582923,0.4736842105263158,0.999000999000999,0.9983543844226238,0.5531809252368796,0.000998898625414933,9.99999000001e-07,0.999478080693944,0.001773359081277584
23800,9998970435569.0,10027734,23,200.0,11023,1096,20037089,10000000997.0,10181,157,23800,9.99999000001e-07,0.9997933333864053,0.4736842105263158,0.999000999000999,0.9983540000352541,0.08016830989268267,0.0009988972498887762,9.99999000001e-07,0.9994821821465725,0.0017868466296047571
23900,9998966225114.0,1986,23,200.0,19017,1006,19998670,10000001000.0,11,1,23900,9.99999000001e-07,0.9997899413746543,0.4736842105263158,0.999000999000999,0.9983524995303014,0.011804169491301718,0.0009988968304031796,9.99999000001e-07,0.9994810616026583,3.5656259937481782e-06
24000,9998952329889.0,19966915,22,200.0,22000,2016,20043398,9999990972.0,20099,3,24000,9.99999000001e-07,0.9997991770568994,0.4736842105263158,0.999000999000999,0.9983534553248974,0.04504322685806907,0.0009988954432453906,9.99999000001e-07,0.9994882552009904,1.4166424200305602e-05
24100,9998948365927.0,19904915,25,200.0,12006,89664,20036830,10000000997.0,10003,39,24100,9.99999000001e-07,0.9997999659594071,0.4736842105263158,0.999000999000999,0.9983540502700795,0.5584337668900176,0.0009988970339081086,9.99999000001e-07,0.9994877057053704,0.0017674380494060791
24200,9998954302936.0,30587,21,200.0,11022,15948,20021557,10000000995.0,10178,0,24200,9.99999000001e-07,0.9997925274447964,0.4736842105263158,0.999000999000999,0.9983534609673311,0.04147455665370875,0.0009988966370323739,9.99999000001e-07,0.9994890602694287,1.2842759197782418e-05
24300,9998940295566.0,20035401,17,200.0,6019,1979,20029644,10000000985.0,9949,63,24300,9.99999000001e-07,0.9998015835761614,0.4736842105263158,0.999000999000999,0.9983538242960919,0.04639058487973919,0.000998894241924977,9.99999000001e-07,0.9994910809389964,0.003271295212540144
24400,9998936271217.0,19974461,25,200.0,6000,31733,20016931,10000001000.0,7,13,24400,9.99999000001e-07,0.9998023772253049,0.4736842105263158,0.999000999000999,0.9983536732937275,0.5550776723874923,0.0009988938406527365,9.99999000001e-07,0.9994905774661017,0.0032644955832659725
24500,9998942457217.0,1805,19,200.0,21012,0,20007822,10000000988.0,9945,0,24500,9.99999000001e-07,0.9997950030496884,0.4736842105263158,0.999000999000999,0.9983526232432587,0.0726352886878598,0.0009988954577489718,9.99999000001e-07,0.999494935465379,2.356439171499598e-05
24600,9998928322678.0,19947113,20,200.0,20034,42254,20048365,10000000997.0,10012,43,24600,9.99999000001e-07,0.9998039052231665,0.4736842105263158,0.999000999000999,0.9983538127587804,0.5570556112311131,0.0009988950382316371,9.99999000001e-07,0.9994962247079615,1.151636931498293e-05
24700,9998934274764.0,9931917,19,200.0,23000,57575,20002382,10000001000.0,7,25,24700,9.99999000001e-07,0.9998007657945233,0.4736842105263158,0.999000999000999,0.9983525752758817,0.558502065165277,0.0009988936502479955,9.99999000001e-07,0.999493928918268,0.0017714916277520685
24800,9998930416060.0,10044324,20,200.0,46,95928,20024344,10000001000.0,5,42,24800,9.99999000001e-07,0.9998015520849572,0.4736842105263158,0.999000999000999,0.9983543871545844,0.5625840931893075,0.0009988932564484036,9.99999000001e-07,0.999495714836826,0.0017649650430201086
24900,9998916586516.0,19711761,21,200.0,10015,89947,20022106,10000000997.0,10124,23,24900,9.99999000001e-07,0.9998060855598639,0.4736842105263158,0.999000999000999,0.9983534497831817,0.6133306681935116,0.0009988918766212376,9.99999000001e-07,0.9995000309980782,1.0718255511571882e-05
25000,9998922385908.0,9820237,21,200.0,22019,171505,19998193,9999990786.0,20223,73,25000,9.99999000001e-07,0.9998030311803473,0.4736842105263158,0.999000999000999,0.9983522187228124,0.5702270549449803,0.000998892474912088,9.99999000001e-07,0.9995037770013542,0.0017533532245670408
25100,9998918276168.0,9973836,22,200.0,42,26338,20017537,10000001000.0,7,3,25100,9.99999000001e-07,0.99980391560151,0.4736842105263158,0.999000999000999,0.9983532173924541,0.5581842423485962,0.000998893044639687,9.99999000001e-07,0.9995007506214406,5.162953906690252e-06
25200,9998914323151.0,3744,20,200.0,10000,9988,20019624,10000001000.0,10,0,25200,9.99999000001e-07,0.9998007731222127,0.4736842105263158,0.999000999000999,0.998353291333932,0.03734949858320566,0.0009988926501039673,9.99999000001e-07,0.9995017463789418,7.589022390734256e-06
25300,9998910335190.0,1920,20,200.0,25014,0,20000347,10000000988.0,10042,0,25300,9.99999000001e-07,0.9998015593529546,0.4736842105263158,0.999000999000999,0.9983523571328685,0.025507631751668952,0.000998892251927931,9.99999000001e-07,0.9995056948891817,7.729892661402785e-06
25400,9998906317367.0,10028231,22,200.0,15,953,20019529,10000001000.0,10,21,25400,9.99999000001e-07,0.9998061912638763,0.4736842105263158,0.999000999000999,0.9983532724287287,0.024802354032409393,0.0009988908504905993,9.99999000001e-07,0.999503970714431,7.505753197850808e-06
25500,9998902378294.0,3583,19,200.0,22000,95196,20034698,10000000997.0,10099,0,25500,9.99999000001e-07,0.9998031062272679,0.4736842105263158,0.999000999000999,0.99835281212171,0.5663216064748756,0.0009988914580060947,9.99999000001e-07,0.9995078979911904,1.004426387858283e-05
25600,9998888387561.0,19940558,19,200.0,24,74058,20025540,9999991023.0,20068,32,25600,9.99999000001e-07,0.9998112824949134,0.4736842105263158,0.999000999000999,0.9983544882011349,0.5646891829264453,0.000998889062073224,9.99999000001e-07,0.9995112576903602,0.0017734419728079
25700,9998884483154.0,19812767,19,200.0,10021,55316,20024515,10000001000.0,5,55,25700,9.99999000001e-07,0.999811951034178,0.4736842105263158,0.999000999000999,0.9983535014340111,0.5620803063461933,0.0009988896720708553,9.99999000001e-07,0.9995076329206477,0.0017627490964109865
25800,9998880354414.0,19955841,20,200.0,41,68952,20021965,9999991064.0,19792,3,25800,9.99999000001e-07,0.9998127003568865,0.4736842105263158,0.999000999000999,0.9983533647116895,0.5649514320436804,0.0009988892600207753,9.99999000001e-07,0.9995128585847958,5.880000882017774e-06
25900,9998886290608.0,9951529,25,200.0,14010,27821,20011164,10000000998.0,9935,12,25900,9.99999000001e-07,0.9998098571104517,0.4736842105263158,0.999000999000999,0.9983528838476697,0.561270632427051,0.0009988888594708856,9.99999000001e-07,0.9995117032523005,0.0017823169638813438
26000,9998882320204.0,9941353,19,200.0,12014,66950,20048410,10000000995.0,9969,2,26000,9.99999000001e-07,0.9998105635913312,0.4736842105263158,0.999000999000999,0.9983544064282647,0.5655319856328829,0.0009988894562021605,9.99999000001e-07,0.9995131377347954,5.752821465877762e-06
26100,9998878348939.0,17871,17,200.0,8039,935,20027779,9999990942.0,20047,1,26100,9.99999000001e-07,0.9998076666626309,0.4736842105263158,0.999000999000999,0.9983535889954124,0.02162797378338927,0.0009988890581013707,9.99999000001e-07,0.9995173854647119,6.476683503648489e-06
26200,9998874396546.0,10002881,21,200.0,17000,941,20000053,10000001000.0,7,50,26200,9.99999000001e-07,0.9998119829398058,0.4736842105263158,0.999000999000999,0.9983522405312026,0.03143981666230523,0.0009988876673072357,9.99999000001e-07,0.999514093003571,0.001783322116905903
26300,9998870511364.0,10061135,23,201.0,9044,106643,20036971,10000000995.0,10066,106,26300,9.99999000001e-07,0.9998126754403384,0.4736842105263158,0.999000999000999,0.9983539721063818,0.5707356763741427,0.0009988872780646214,9.99999000001e-07,0.9995187833302696,0.0017822205423094048
26400,9998856454423.0,19970697,19,200.0,20000,55609,20041444,9999990954.0,20054,3,26400,9.99999000001e-07,0.9998167928820503,0.4736842105263158,0.999000999000999,0.9983532749307437,0.618608946010836,0.0009988878675833285,9.99999000001e-07,0.999522685334125,1.1982672715461222e-05
26500,9998852440454.0,20004134,24,200.0,45,1815,20015769,10000000986.0,9941,53,26500,9.99999000001e-07,0.9998174675861039,0.4736842105263158,0.999000999000999,0.9983529293063202,0.03462569019014855,0.0009988874698060905,9.99999000001e-07,0.9995219750461414,0.0017824723705723703
26600,9998858451397.0,57598,22,200.0,11037,5,20044603,10000001000.0,7,35,26600,9.99999000001e-07,0.999811282593921,0.4736842105263158,0.999000999000999,0.9983541958612513,0.04429712986655331,0.0009988860749476827,9.99999000001e-07,0.9995203853032628,9.27561003928061e-06
26700,9998844420899.0,19951651,25,200.0,9001,16278,19999234,9999990930.0,20074,24,26700,9.99999000001e-07,0.9998187894405802,0.4736842105263158,0.999000999000999,0.9983522220302913,0.6162044573591866,0.0009988856738333198,9.99999000001e-07,0.9995260829714977,0.0032613877331063574
26800,9998850414071.0,10001470,17,200.0,32,51429,20034152,10000000993.0,9958,1,26800,9.99999000001e-07,0.9998161269911727,0.4736842105263158,0.999000999000999,0.9983547175461852,0.5681786826074567,0.000998885274007279,9.99999000001e-07,0.9995242531011561,1.0078934152013785e-05
26900,9998846664465.0,9830533,23,201.0,12000,169677,20023619,10000000995.0,9963,1,26900,9.99999000001e-07,0.9998167243149643,0.4736842105263158,0.999000999000999,0.9983528838923852,0.5783308138962293,0.0009988858785744802,9.99999000001e-07,0.9995251578494019,1.404503042095964e-05
27000,9998842425195.0,10015067,23,201.0,7012,45594,20007573,10000001000.0,4,19,27000,9.99999000001e-07,0.9998174702385179,0.4736842105263158,0.999000999000999,0.9983525418976398,0.5685642338493438,0.0009988844753246568,9.99999000001e-07,0.9995244897299291,0.001773835494296536
27100,9998838408239.0,1763,19,200.0,11026,896,20008344,10000000993.0,9942,47,27100,9.99999000001e-07,0.9998147674566848,0.4736842105263158,0.999000999000999,0.9983525692301767,0.016868580435406177,0.0009988850735999475,9.99999000001e-07,0.999528288981491,0.0017863454808352192
27200,9998834434642.0,9950224,18,200.0,12009,60584,20009182,10000000996.0,9927,25,27200,9.99999000001e-07,0.9998187841736579,0.4736842105263158,0.999000999000999,0.9983525794757543,0.5710158481533132,0.0009988846772006504,9.99999000001e-07,0.9995293955980605,1.1872023139775507e-05
27300,9998820504597.0,19957013,16,201.0,13018,82761,20036895,10000000996.0,9971,61,27300,9.99999000001e-07,0.9998226213166915,0.4736842105263158,0.999000999000999,0.998353601454869,0.5731344753739104,0.0009988832869903346,9.99999000001e-07,0.9995300687838321,0.0017753583204485873
27400,9998826447879.0,32417,21,200.0,15000,16772,20027643,9999990950.0,20185,33,27400,9.99999000001e-07,0.9998168008936291,0.4736842105263158,0.999000999000999,0.9983529981995416,0.030517880534070455,0.0009988838768977691,9.99999000001e-07,0.9995338397387638,9.144164979494537e-06
27500,9998822504422.0,9930640,22,200.0,32,59977,20026188,10000000999.0,9962,1,27500,9.99999000001e-07,0.9998207188942145,0.4736842105263158,0.999000999000999,0.9983543094079861,0.5722552446069427,0.0009988834777289117,9.99999000001e-07,0.9995333561677715,5.0357651858108294e-06
27600,9998818519695.0,1813,19,200.0,37,0,20031333,10000001000.0,16,67,27600,9.99999000001e-07,0.9998181062333846,0.4736842105263158,0.999000999000999,0.9983544540678687,0.04361001202582102,0.0009988820888748792,9.99999000001e-07,0.9995322766527472,0.0017825645761812055
27700,9998814470941.0,10038123,27,200.0,26,888,20014277,9999990783.0,20142,49,27700,9.99999000001e-07,0.9998220064323138,0.4736842105263158,0.999000999000999,0.9983536654959525,0.0324313845215901,0.000998882686387399,9.99999000001e-07,0.9995387755968013,0.0017887068209666806
27800,9998810456548.0,10036172,24,200.0,23,880,20020916,10000000994.0,9938,1,27800,9.99999000001e-07,0.9998226425779154,0.4736842105263158,0.999000999000999,0.9983530402081903,0.02766505891364572,0.0009988822855513766,9.99999000001e-07,0.9995374520453408,8.230857177018707e-06
27900,9998806495678.0,53404,16,200.0,25013,7,20004374,10000000994.0,9841,0,27900,9.99999000001e-07,0.9998200876253865,0.4736842105263158,0.999000999000999,0.9983522981340716,0.044580622275133784,0.000998881883563159,9.99999000001e-07,0.9995382855897548,1.353770562271468e-05
28000,9998792525916.0,20011859,26,200.0,18,1767,20018346,10000000988.0,9958,3,28000,9.99999000001e-07,0.9998269122111041,0.4736842105263158,0.999000999000999,0.9983528479511916,0.043777156491822615,0.0009988804946944516,9.99999000001e-07,0.9995400095126032,1.3264354161427299e-05
28100,9998798466348.0,9924763,18,200.0,12013,84705,20035386,10000000996.0,10031,85,28100,9.99999000001e-07,0.9998244777369729,0.4736842105263158,0.999000999000999,0.9983534623746253,0.5774334695812665,0.0009988800972236943,9.99999000001e-07,0.9995412909265969,0.0017863785244791692
28200,9998794432457.0,9881122,20,200.0,3020,34891,20032166,10000000999.0,9950,34,28200,9.99999000001e-07,0.9998250889940202,0.4736842105263158,0.999000999000999,0.9983535947305389,0.5727174694971596,0.0009988796989969496,9.99999000001e-07,0.9995419043038091,0.0017697419243844976
28300,9998790428332.0,9959067,18,202.0,33,33766,20035009,10000000995.0,10048,1,28300,9.99999000001e-07,0.9998257232561117,0.4736842105263158,0.999000999000999,0.9983537181014519,0.5735244087686056,0.000998879291627596,9.99999000001e-07,0.9995423441498767,2.8533102194267426e-06
28400,9998786502991.0,10029789,22,200.0,20,19652,20025556,10000001000.0,4,1,28400,9.99999000001e-07,0.9998263161663219,0.4736842105263158,0.999000999000999,0.9983541067749463,0.04331143320978034,0.0009988798936105747,9.99999000001e-07,0.9995404420212463,1.2929116169392639e-05
28500,9998782582951.0,10012797,23,200.0,5000,862,20024230,10000000993.0,10081,89,28500,9.99999000001e-07,0.9998268963473556,0.4736842105263158,0.999000999000999,0.9983535368998327,0.05115675744309331,0.0009988795023908102,9.99999000001e-07,0.9995433958835312,0.001784604685045654
28600,9998778522144.0,3388,21,200.0,10000,0,20027857,10000000994.0,9927,51,28600,9.99999000001e-07,0.9998244909350796,0.4736842105263158,0.999000999000999,0.998353319658268,0.021130453869766565,0.0009988780980211098,9.99999000001e-07,0.9995450258357079,0.001784313709270784
