Time\ number,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3,Time\ Probability,r1_2_100,r2_1_110,r1_2_100:=Cell_1,r2_1_110:=Cell_1,r2_3_300:=Cell_1,r1_2_400:=Cell_1,rM_500:=Cell_1,r1_2_600:=Cell_1,r3_2_700:=Cell_1,r2_2_800:=Cell_1,r1_2_100:=Cell_2,r2_1_110:=Cell_2,r2_3_300:=Cell_2,r1_2_400:=Cell_2,rM_500:=Cell_2,r1_2_600:=Cell_2,r3_2_700:=Cell_2,r2_2_800:=Cell_2,r1_2_100::Cell_1::Mito_1,r2_1_110::Cell_1::Mito_1,rM_300::Cell_1::Mito_1,rM_400::Cell_1::Mito_1,rM_500::Cell_1::Mito_1,r2_2_510::Cell_1::Mito_1,rM_600::Cell_1::Mito_1,rM_700::Cell_1::Mito_1,rM_710::Cell_1::Mito_1,r2_2_800::Cell_1::Mito_1,r2_2_810::Cell_1::Mito_1,rM_900::Cell_1::Mito_1,r1_1_1100::Cell_1::Mito_1,r1_2_100::Cell_1::Mito_2,r2_1_110::Cell_1::Mito_2,rM_300::Cell_1::Mito_2,rM_400::Cell_1::Mito_2,rM_500::Cell_1::Mito_2,r2_2_510::Cell_1::Mito_2,rM_600::Cell_1::Mito_2,rM_700::Cell_1::Mito_2,rM_710::Cell_1::Mito_2,r2_2_800::Cell_1::Mito_2,r2_2_810::Cell_1::Mito_2,rM_900::Cell_1::Mito_2,r1_1_1100::Cell_1::Mito_2,r1_2_100::Cell_1::Mito_3,r2_1_110::Cell_1::Mito_3,rM_300::Cell_1::Mito_3,rM_400::Cell_1::Mito_3,rM_500::Cell_1::Mito_3,r2_2_510::Cell_1::Mito_3,rM_600::Cell_1::Mito_3,rM_700::Cell_1::Mito_3,rM_710::Cell_1::Mito_3,r2_2_800::Cell_1::Mito_3,r2_2_810::Cell_1::Mito_3,rM_900::Cell_1::Mito_3,r1_1_1100::Cell_1::Mito_3
2700,9999999998751.0,1002316,9999876086727.0,10043926,50,200.0,10891,0.0,5030406,22277089,9999884527600.0,10034278,50,0.0,10523,0.0,5031123,14393882,100000377263.0,100113,50,182,531,0,20,2000,2000,2000,2000,19,200.0,100000374037.0,98539,50,427,138,64,0,2000,2000,2000,2000,61,0.0,100000377192.0,100539,50,147,283,166,20,2000,2000,2000,2000,0,0.0,2700,9.999999999e-11,0.0010013123685919626,9.99999000001e-07,0.9939952555313004,0.8654883445650565,0.999000999000999,0.6170832694703838,0.999999999999999,0.002711007946870081,0.0009989876382751326,9.99999000001e-07,0.9948809220565097,0.8654014402045898,0.999000999000999,0.5798913579117323,0.999999999999999,0.0027898220299332555,0.0009989884774325004,9.99999000001e-07,0.9978959107024502,0.37076303288191037,0.8249031871216683,0.4954506042180324,0.9999999999000003,0.9489000263823748,0.9999730390389064,0.9999970914590789,0.9999999999492022,0.9999999973751214,0.9950192769704058,0.9999999999999,9.99999000001e-07,0.997884632063478,0.3712985990898164,0.8233311071466072,0.4882730063891884,0.9999999999000003,0.998350932112336,0.9999729523104819,0.9999970965241384,0.999999999949256,0.9999999972627652,0.9950192776127132,0.9999999999999,9.99999000001e-07,0.9978972512868822,0.3712906936813834,0.8233209364867248,0.49539263359976626,0.9999999999000003,0.9569005236966682,0.9999730046693053,0.9999970963613914,0.999999999949147,0.9999999973736213,0.995019277401252,0.9999999999999
2800,9999999999972.0,1001030,9999873118368.0,10058186,50,0.0,10650,0.0,28684,21845689,9999872454530.0,19984280,50,200.0,9067,0.0,33266,13847466,100000395470.0,99848,50,89,510,370,102,2000,2000,2000,2000,45,0.0,100000392771.0,100014,50,211,367,316,20,2000,2000,2000,2000,33,0.0,100000395156.0,99823,50,251,646,101,20,2000,2000,2000,2000,49,0.0,2800,9.999999999e-11,0.0010000289410291615,9.99999000001e-07,0.9942637704214076,0.8678419918854983,0.999000999000999,0.6162430489876202,0.999999999999999,0.0028991062514428373,0.0009989883383267476,9.99999000001e-07,0.9966890300612894,0.8679222854727722,0.999000999000999,0.5741500352995782,0.999999999999999,0.0028472699941477614,0.0009989872717660073,9.99999000001e-07,0.997972975712195,0.3707583607651226,0.8248993604896969,0.47848163269136007,0.9999999999000004,0.9603173123432189,0.99997302058701,0.9999971600326344,0.9999999999496033,0.9999999969719203,0.9950192909928278,0.9999999999999,9.99999000001e-07,0.9979646458992704,0.37077142668014723,0.8249142132752884,0.48720446670596246,0.9999999999000003,0.8789535252491316,0.9999478767079195,0.999997111828388,0.999999999949654,0.9999999970131074,0.9950192908517761,0.9999999999999,9.99999000001e-07,0.9979785279236045,0.37076548769513035,0.8249111389506744,0.48521156740666516,0.9999999999000003,0.8341781188137241,0.999947960022691,0.9999971805060365,0.999999999949654,0.9999999971341105,0.995019291143275,0.9999999999999
2900,9999999999717.0,1001300,9999870167305.0,10038225,50,0.0,7552,0.0,5028276,21501870,9999880212638.0,10033519,50,200.0,12441,0.0,5031191,13354312,100000314424.0,199538,50,134,307,292,79,2000,2000,2000,2000,27,0.0,100000410558.0,98386,50,87,350,255,162,2000,2000,2000,2000,59,0.0,100000315517.0,199377,50,44,361,346,178,2000,2000,2000,2000,0,0.0,2900,9.999999999e-11,0.0010002984012108676,9.99999000001e-07,0.9945106686527068,0.8700269044307828,0.999000999000999,0.6239273062070013,0.999999999999999,0.0027906314574178592,0.0009989880437957963,9.99999000001e-07,0.995256415638554,0.8701062530849765,0.999000999000999,0.5707742350338316,0.999999999999999,0.002878945333141714,0.0009989880464078694,9.99999000001e-07,0.9983691202708566,0.3704359359700609,0.8249116582377374,0.4650356261804825,0.9999999999000004,0.9988468858571465,0.9999730508843844,0.9999970833199666,0.999999999949926,0.9999999966364655,0.9950193014118216,0.9999999999999,9.99999000001e-07,0.9980318370046134,0.37025637744515283,0.8249015650245378,0.4761640053464042,0.9999999999000003,0.9483934388821008,0.9999483706770883,0.9999970326773651,0.9999999999499762,0.9999999967176072,0.9950193015960559,0.9999999999999,9.99999000001e-07,0.9983695802810517,0.37044307020560757,0.824907509597993,0.4814146220693455,0.9999999999000004,0.9983658299014789,0.9999729129070115,0.9999970884162183,0.9999999999498729,0.9999999968508817,0.9950193012256701,0.9999999999999
3000,9999999999958.0,1001041,9999867552122.0,10014111,50,200.0,8389,0.0,26776,21175323,9999878101386.0,55060,50,1.0,8179,0.0,22946,12921937,100000336873.0,195763,50,226,452,314,90,2000,2000,2000,2000,156,0.0,100000428622.0,99471,50,402,592,0,30,1991,2000,2000,2000,10,199.0,100000432553.0,100456,50,352,324,90,2,2000,2000,2000,2000,14,0.0,3000,9.999999999e-11,0.0010000399190394048,9.99999000001e-07,0.9946467202033904,0.872243656897565,0.999000999000999,0.6178601157745298,0.999999999999999,0.002708565136919593,0.0009989867823507136,9.99999000001e-07,0.991622169214756,0.872173435083279,0.999000999000999,0.567783644275296,0.999999999999999,0.0028787886842535,0.0009989878356745415,9.99999000001e-07,0.9984072451233827,0.37540629820301896,0.8233413678996524,0.4478925458731046,0.9999999999000004,0.9015738297994675,0.9999727954620495,0.9999970630724603,0.9999999999501886,0.9999999962460011,0.9950193118902269,0.9999999999999,9.99999000001e-07,0.9981026756068592,0.3753996661386296,0.8264442824507543,0.46328591724728296,0.9999999999000003,0.9063725453096961,0.9999479956912305,0.9999971537000689,0.9999999999502381,0.9999999963427141,0.9950193119213365,0.9999999999999,9.99999000001e-07,0.9981151919300058,0.37538893750097985,0.8249067109228776,0.4691854650362888,0.9999999999000004,0.9449597495842664,0.9999729451887199,0.9999971335990793,0.9999999999502877,0.9999999965143557,0.9950193119648896,0.9999999999999
3100,9999999999791.0,1001240,9999864395152.0,73709,50,1.0,5498,0.0,352,20905524,9999875914474.0,10050328,50,200.0,6026,0.0,21935,12518709,100000451661.0,173,50,258,365,0,217,2000,2000,2000,2000,0,1.0,100000447235.0,101524,50,308,412,181,3,1999,2000,2000,2000,1,0.0,100000449955.0,100635,50,62,502,224,19,2000,2000,2000,2000,0,1.0,3100,9.999999999e-11,0.0010002385211830508,9.99999000001e-07,0.9898243137237344,0.8742849959142623,0.999000999000999,0.6082117286087002,0.999999999999999,0.0027578965650858537,0.0009989874603796966,9.99999000001e-07,0.995611188905226,0.8742185829465555,0.999000999000999,0.5648431199177959,0.999999999999999,0.002891080263392928,0.0009989886164751792,9.99999000001e-07,0.9977780740345732,0.3690381598780325,0.8249008678164784,0.4542281895583254,0.9999999999000004,0.9983262332167568,0.9999481754070854,0.9999972310622351,0.9999999999504922,0.9999999960704089,0.9950193204271309,0.9999999999999,9.99999000001e-07,0.998173746139756,0.36878238817017395,0.8249097666789471,0.4377086135570492,0.9999999999000004,0.7319617726256701,0.9999478030823484,0.9999971662588425,0.9999999999504956,0.9999999958517516,0.9950193204302324,0.9999999999999,9.99999000001e-07,0.9981805578045883,0.36904373340861063,0.8249164092662453,0.44426648881107,0.9999999999000004,0.9418836119016718,0.9999478570669574,0.9999972311619489,0.9999999999505446,0.9999999960885491,0.9950193204302324,0.9999999999999
3200,10000000000567.0,1000442,9999861483773.0,68574,50,0.0,5946,0.0,3918,20644779,9999873973280.0,10045487,50,200.0,7388,0.0,21383,12166084,100000469549.0,99901,50,305,578,99,154,2000,2000,2000,2000,61,0.0,100000368205.0,199188,50,59,359,240,211,1994,2000,2000,2000,72,0.0,100000467752.0,99997,50,64,337,0,179,2000,2000,2000,2000,61,0.0,3200,9.999999999e-11,0.0009994421161304541,9.99999000001e-07,0.9906204550242377,0.8760765846706735,0.999000999000999,0.6004798737348636,0.999999999999999,0.002731060197328749,0.0009989871771028257,9.99999000001e-07,0.9957445213158842,0.8761410505716092,0.999000999000999,0.5594645962217133,0.999999999999999,0.002973252926816792,0.0009989874240521866,9.99999000001e-07,0.998235606519081,0.36760940926371266,0.8249092479076534,0.4265226238997781,0.9999999999000003,0.9737706230758167,0.9999480167721103,0.9999972223588868,0.9999999999509315,0.9999999950956472,0.9950193280569948,0.9999999999999,9.99999000001e-07,0.9984959624110926,0.3676010108771361,0.8249178794823109,0.4155090963166604,0.9999999999000002,0.9982953391436136,0.9999479950591196,0.9999971567819016,0.9999999999508815,0.9999999952242455,0.9950193285033931,0.9999999999999,9.99999000001e-07,0.9982400687077176,0.3675934121446855,0.8249203211888878,0.4103301454855554,0.9999999999000003,0.9985408500871935,0.9999728558104921,0.9999970633490012,0.9999999999508332,0.9999999951243391,0.9950193280527575,0.9999999999999
3300,9999999999546.0,1001478,9999858831731.0,10062067,50,200.0,12182,0.0,23635,20408132,9999871982003.0,54872,50,0.0,4023,0.0,27531,11850368,100000487451.0,7,50,166,481,0,1,2000,2000,2000,2000,5,0.0,100000384374.0,200983,50,271,490,201,0,1995,2000,2000,2000,34,200.0,100000486844.0,97347,50,352,310,135,251,1992,2000,2000,2000,9,0.0,3300,9.999999999e-11,0.001000476045251154,9.99999000001e-07,0.9952822411053143,0.8779654398125549,0.999000999000999,0.6041169539084706,0.999999999999999,0.0029209492719516734,0.0009989869124217452,9.99999000001e-07,0.9930274659273177,0.8780294436922927,0.999000999000999,0.5562568352154348,0.999999999999999,0.002996600344261356,0.0009989882239298527,9.99999000001e-07,0.9979416668381944,0.37221593461603847,0.8249087552400244,0.40070425421959294,0.9999999999000004,0.9481518061043794,0.9999480376242289,0.9999972556541254,0.9999999999511615,0.999999994810818,0.9950193358099073,0.9999999999999,9.99999000001e-07,0.9985380309323415,0.37164671414587874,0.8249085254709089,0.40543551638852576,0.9999999999000004,0.46201705465760473,0.999947865973723,0.9999971929287982,0.9999999999511151,0.9999999943938772,0.9950193357310715,0.9999999999999,9.99999000001e-07,0.9982895164462994,0.37165599246339065,0.8249143800310454,0.38348013251855095,0.9999999999000004,0.9982433734968116,0.9999477635649034,0.9999971926744218,0.9999999999511151,0.9999999942485104,0.9950193357588308,0.9999999999999
3400,10000000000143.0,1000867,9999846104085.0,20008944,50,0.0,4555,0.0,31362,20210049,9999870028531.0,47211,50,200.0,6896,0.0,23670,11555327,100000506177.0,100787,50,215,352,208,17,2000,2000,2000,2000,0,0.0,100000503172.0,1098,50,52,599,372,0,2000,2000,2000,2000,0,0.0,100000405540.0,200512,50,281,576,0,91,2000,2000,2000,2000,31,0.0,3400,9.999999999e-11,0.0009998662668490976,9.99999000001e-07,0.9968670161781645,0.879725292568226,0.999000999000999,0.6115684974797944,0.999999999999999,0.0027291710334890504,0.000998986632632595,9.99999000001e-07,0.9933852647379113,0.87978457395653,0.999000999000999,0.5524057504485077,0.999999999999999,0.0030416117838693827,0.0009989880242782503,9.99999000001e-07,0.9983457484909091,0.37206869894957767,0.8248961830128122,0.3885068978278814,0.9999999999000005,0.9630891293309767,0.999973090983338,0.9999971029548396,0.9999999999513358,0.9999999937933034,0.9950193412784206,0.9999999999999,9.99999000001e-07,0.9980080712951122,0.37185815225417185,0.8249057780820147,0.3764741676974522,0.9999999999000005,0.9486386874683831,0.9999483148304891,0.9999971234045723,0.9999999999513879,0.9999999931926203,0.9950193412784206,0.9999999999999,9.99999000001e-07,0.9985820630981921,0.3718644651856194,0.8249086758161801,0.3708038434352942,0.9999999999000004,0.998724993637928,0.9999729827040064,0.9999971030851892,0.9999999999514351,0.9999999929351889,0.9950193418966409,0.9999999999999
3500,10000000000118.0,1000846,9999853107581.0,10008227,50,200.0,5965,0.0,5021518,20023978,9999867849686.0,10020531,50,0.0,6415,0.0,5025286,11294810,100000525006.0,97443,50,31,537,169,84,2000,2000,2000,2000,29,200.0,100000522049.0,99560,50,459,341,169,132,2000,2000,2000,2000,45,0.0,100000524665.0,100571,50,218,687,0,120,2000,2000,2000,2000,1,0.0,3500,9.999999999e-11,0.0009998453088220466,9.99999000001e-07,0.9956236065289663,0.8814407322220378,0.999000999000999,0.614264027005951,0.999999999999999,0.0027536317139419276,0.0009989853466633807,9.99999000001e-07,0.996169147903185,0.8815039518432061,0.999000999000999,0.5527446541113561,0.999999999999999,0.0029906454750172925,0.0009989868119946968,9.99999000001e-07,0.998391799463826,0.3688377260334115,0.824917413911878,0.3312607340819697,0.9999999999000004,0.9981346043837142,0.9999728948173808,0.999997074752753,0.9999999999515126,0.9999999922834149,0.995019347617774,0.9999999999999,9.99999000001e-07,0.9983882821666645,0.36856153771935546,0.8249080253426188,0.33924009526467197,0.9999999999000004,0.9982232387537567,0.9999728834400426,0.9999970746305322,0.9999999999516034,0.9999999925999269,0.9950193471383854,0.9999999999999,9.99999000001e-07,0.9983974358974359,0.36884409982210237,0.8249160048570195,0.3584541005072548,0.9999999999000005,0.9981653442003124,0.9999480794598806,0.9999971648949084,0.9999999999515548,0.9999999923468588,0.9950193473662957,0.9999999999999
3600,10000000000974.0,1000067,9999850475175.0,10026440,50,0.0,11181,0.0,21350,19826152,9999866165048.0,9939330,50,200.0,7405,0.0,4985224,11059947,100000543477.0,949,50,82,796,233,6,2000,2000,2000,2000,0,0.0,100000538382.0,101031,50,425,544,0,17,2000,2000,2000,2000,0,0.0,100000542802.0,100469,50,230,685,485,101,2000,2000,2000,2000,79,0.0,3600,9.999999999e-11,0.0009990678651972558,9.99999000001e-07,0.9957468157685615,0.883083326513194,0.999000999000999,0.6112855685144022,0.999999999999999,0.0028091854659998794,0.0009989860783328327,9.99999000001e-07,0.9962393802919911,0.8830231497186707,0.999000999000999,0.5445919080246645,0.999999999999999,0.003146022312812268,0.000998986644552344,9.99999000001e-07,0.9981559206013174,0.3711684507665771,0.8264332370555217,0.2789727917496929,0.9999999999000005,0.8529757415381046,0.9999481630425716,0.9999971205813544,0.9999999999519099,0.999999987315842,0.9950193534284719,0.9999999999999,9.99999000001e-07,0.998434057373006,0.3711843070743463,0.8233211045393956,0.29051500233784416,0.9999999999000005,0.9442521529205222,0.9999730023017019,0.9999970954021293,0.9999999999519593,0.9999999882180233,0.9950193536705734,0.9999999999999,9.99999000001e-07,0.9984440471578188,0.37117556841012433,0.8249068325438416,0.27939544815573086,0.9999999999000004,0.9980493569257839,0.9999729620507184,0.9999971638968379,0.999999999951913,0.9999999873537462,0.9950193536705734,0.9999999999999
3700,10000000000156.0,1000802,9999847941287.0,10075361,50,200.0,10101,0.0,20777,19680024,9999864001385.0,9985582,50,0.0,10814,0.0,23971,10856484,100000561793.0,98486,50,262,895,0,292,2000,2000,2000,2000,99,200.0,100000558242.0,100009,50,428,692,390,91,2000,2000,2000,2000,0,0.0,100000464255.0,198814,50,434,1094,386,201,2000,2000,2000,2000,69,0.0,3700,9.999999999e-11,0.0009998013967625172,9.99999000001e-07,0.9958526398134219,0.884530558987564,0.999000999000999,0.6065055361231594,0.999999999999999,0.002925898138330317,0.0009989848250650825,9.99999000001e-07,0.9963894834607292,0.8845958546831003,0.999000999000999,0.5466883834822144,0.999999999999999,0.0030590700482452183,0.0009989874273719438,9.99999000001e-07,0.9984804025109829,0.3753812126536523,0.8249165648259357,0.20510781421382418,0.9999999999000004,0.9973039056916985,0.9999728679927473,0.9999971383870189,0.9999999999522038,0.9999999795732446,0.9950193577692519,0.9999999999999,9.99999000001e-07,0.9984753471253432,0.37538823525002735,0.8249112942549994,0.2214225818034022,0.9999999999000005,0.9501077931645309,0.9999728855388239,0.9999971341883552,0.999999999952158,0.999999981424241,0.99501935775689,0.9999999999999,9.99999000001e-07,0.9986835921610546,0.3753960379496875,0.8249135360717379,0.20227102457223284,0.9999999999000005,0.997756790940245,0.9999729379311117,0.9999971382705056,0.9999999999521123,0.99999998522308,0.99501935775689,0.9999999999999
3800,10000000001137.0,999893,9999845071537.0,10033974,50,0.0,4560,0.0,5031581,19531893,9999852341245.0,19999971,50,200.0,9120,0.0,6009249,10680120,100000579995.0,101052,50,276,1640,0,35,2000,2000,2000,2000,14,0.0,100000577604.0,99730,50,237,1346,0,125,1992,2000,2000,2000,29,0.0,100000580944.0,97830,50,267,74,0,1,2000,2000,2000,1841,109,0.0,3800,9.999999999e-11,0.0009988942126690117,9.99999000001e-07,0.9960027782290197,0.8860178040190123,0.999000999000999,0.6087229820739921,0.999999999999999,0.0028561427204737526,0.0009989845390218457,9.99999000001e-07,0.9973918570700117,0.8860814289945547,0.999000999000999,0.5384717675963747,0.999999999999999,0.0051679532632545756,0.0009989872554074404,9.99999000001e-07,0.9985210491677204,0.3729628346293565,0.8248957079717902,0.10362043182415787,0.9999999999000005,0.8592612187268062,0.9999481666681906,0.9999971292922624,0.9999999999523481,0.9999999747981336,0.9950193623395751,0.9999999999999,9.99999000001e-07,0.9985160650794499,0.3723806305616491,0.8249018611686233,0.11480634960342462,0.9999999999000004,0.996966172656874,0.9999479383520299,0.9999971324859528,0.9999999999523026,0.9999999762846605,0.9950193623313576,0.9999999999999,9.99999000001e-07,0.998519558117707,0.3727512347705568,0.8233264063946066,0.001082439828809234,0.9999999999000005,0.1410726681622895,0.9999728638433576,0.9999971125574278,0.999999999952393,0.9999999500000025,0.9950193626694765,0.9999999999999
3900,10000000001230.0,999766,9999832323882.0,20012644,50,0.0,6017,0.0,5018629,19389373,9999860256000.0,10010487,50,200.0,11277,0.0,5020758,10489615,100000598512.0,47,50,40,31,169,12,2000,2000,2000,1979,4,0.0,100000596035.0,100604,50,219,1813,320,6,1999,2000,2000,2000,31,0.0,100000598744.0,98836,50,233,2066,430,233,2000,2000,2000,1963,35,0.0,3900,9.999999999e-11,0.0009987674662453416,9.99999000001e-07,0.9972086061129963,0.8874798870298066,0.999000999000999,0.6096913687767126,0.999999999999999,0.002728484175788511,0.0009989852582416101,9.99999000001e-07,0.9965922357567637,0.8875368316876223,0.999000999000999,0.5406469701014405,0.999999999999999,0.0031348040208001057,0.0009989860541388441,9.99999000001e-07,0.9983038284288532,0.3715308107962711,0.8232779081406649,0.0011014223065434327,0.9999999999000005,0.9835073545025377,0.9999731438736512,0.999997104241239,0.9999999999524762,0.9999999500000025,0.9950193666884447,0.9999999999999,9.99999000001e-07,0.9985547315919776,0.3715367353432468,0.8249003943062347,0.10451076533452305,0.9999999999000005,0.8629083986453331,0.999947953465249,0.9999971907255942,0.999999999952431,0.9999999747846616,0.9950193667829934,0.9999999999999,9.99999000001e-07,0.9985602644506257,0.3712513613193963,0.8249138586466432,0.10442940293576547,0.9999999999000005,0.9967815409137368,0.9999479934291979,0.9999971201958991,0.9999999999523858,0.9999999500000025,0.9950193665325239,0.9999999999999
4000,10000000000208.0,1000743,9999839333352.0,10018312,50,0.0,8897,0.0,4812647,19301981,9999848550427.0,20019450,50,200.0,9794,0.0,30172,10335323,100000517746.0,200277,50,67,166,166,0,2000,2000,2000,1859,0,0.0,100000613582.0,100174,50,385,2119,0,1,2000,2000,2000,2000,2,0.0,100000617818.0,1061,50,275,1914,193,0,2000,2000,2000,2000,1,0.0,4000,9.999999999e-11,0.0009997425146766347,9.99999000001e-07,0.9962745179561528,0.8889801718586939,0.999000999000999,0.6213321627840943,0.999999999999999,0.0026216698136399858,0.000998984966331413,9.99999000001e-07,0.9975023962010847,0.8889259135843608,0.999000999000999,0.534938042468545,0.999999999999999,0.0032307066751800988,0.000998986878802117,9.99999000001e-07,0.9987712013841188,0.3666110403369325,0.8233110434538653,0.001076109175797419,0.9999999999000007,0.6464261349844673,0.9999730320955603,0.9999970611335556,0.9999999999524501,0.9999999500000025,0.9950193690962889,0.9999999999999,9.99999000001e-07,0.998592383952614,0.36712613941818767,0.8264323644353507,0.10557776189090094,0.9999999999000007,0.5986604563616595,0.9999480026130693,0.9999970768838911,0.9999999999524934,0.9999999750176132,0.9950193690962889,0.9999999999999,9.99999000001e-07,0.998371849936665,0.367134550422194,0.8248995106553991,0.10556237157634771,0.9999999999000007,0.9053823860023402,0.9999731192242834,0.9999969845754754,0.9999999999524483,0.9999999500609281,0.9950193690993362,0.9999999999999
4100,10000000001245.0,999731,9999836644969.0,10046274,50,0.0,7599,0.0,18200,19174636,9999856343658.0,10039968,50,200.0,6677,0.0,18387,10192201,100000635940.0,100086,50,424,2192,0,1,1991,2000,2000,2000,0,0.0,100000630899.0,97287,50,261,1868,342,370,2000,2000,2000,1924,49,0.0,100000533309.0,195309,50,29,2020,651,664,2000,2000,2000,2000,0,0.0,4100,9.999999999e-11,0.0009987325361229293,9.99999000001e-07,0.9963816931620804,0.8902702643389332,0.999000999000999,0.6131501410576065,0.999999999999999,0.002814564869590863,0.0009989836990477053,9.99999000001e-07,0.9967950012275145,0.8903232174780921,0.999000999000999,0.5395928100444195,0.999999999999999,0.0030864881964939228,0.0009989866630648013,9.99999000001e-07,0.9986347992404023,0.36703692896445345,0.8264318534730288,0.10553452991925316,0.9999999999000005,0.9967703327937076,0.9999479130415053,0.9999972184991057,0.999999999952435,0.9999999500544432,0.995019373552406,0.9999999999999,9.99999000001e-07,0.998622564866864,0.36702611143885094,0.8233345127116367,0.10220228080604042,0.9999999999000007,0.9967814360134245,0.9999728582870966,0.9999970617400632,0.9999999999524802,0.9999999500000025,0.995019373552406,0.9999999999999,9.99999000001e-07,0.9987922836587525,0.3670168962179893,0.8248660644102257,0.18072575587237386,0.9999999999000004,0.9972782126401214,0.9999490012710834,0.9999971522449002,0.9999999999524324,0.9999999749688995,0.995019373552406,0.9999999999999
4200,9999999999964.0,1001016,9999833850871.0,10011709,50,0.0,3984,0.0,5019642,19114064,9999854895269.0,31702,50,200.0,4900,0.0,73,10076837,100000654629.0,99639,50,78,256,198,99,2000,2000,2000,2000,0,0.0,100000548726.0,198899,50,39,1976,354,239,2000,2000,2000,2000,0,0.0,100000653830.0,99587,50,463,1507,0,78,2000,2000,2000,2000,27,0.0,4200,9.999999999e-11,0.0010000149690157756,9.99999000001e-07,0.9964895823617521,0.8915965657792039,0.999000999000999,0.6073984394651565,0.999999999999999,0.0026706896580473887,0.0009989844191904242,9.99999000001e-07,0.9953858725568772,0.8915424828094836,0.999000999000999,0.5291830205168935,0.999999999999999,0.0033000928088104697,0.0009989865153692359,9.99999000001e-07,0.9986672743895451,0.3651684027300552,0.8248931427236156,0.0012447868035313006,0.9999999999000005,0.996779552412433,0.9999481911999069,0.9999971355017431,0.9999999999524951,0.9999999500639207,0.9950193753174432,0.9999999999999,9.99999000001e-07,0.9988173699964403,0.36517686585152415,0.8248963957717008,0.1807850605120594,0.9999999999000004,0.9972711778542239,0.9999731219003389,0.9999970428049194,0.9999999999524456,0.9999999749794838,0.9950193753174432,0.9999999999999,9.99999000001e-07,0.9986681671982899,0.3649907056864638,0.8249069161212418,0.10595726748924023,0.9999999999000007,0.9967721497786505,0.999947974148165,0.9999971355417495,0.9999999999524003,0.9999999750008756,0.995019375396494,0.9999999999999
4300,10000000001567.0,999419,9999831216231.0,10043766,50,1.0,8843,0.0,17213,19026836,9999852970336.0,9992626,50,200.0,5352,0.0,5020437,9971920,100000672214.0,99745,50,157,1248,278,239,2000,2000,2000,2000,4,0.0,100000667433.0,44,50,269,1454,0,56,1998,2000,2000,1770,0,0.0,100000672147.0,100221,50,66,2071,0,0,1969,2000,2000,2000,4,1.0,4300,9.999999999e-11,0.0009984211589237697,9.99999000001e-07,0.9965810885786615,0.8928579081577989,0.999000999000999,0.6060298881310423,0.999999999999999,0.002888003481404057,0.0009989841562415762,9.99999000001e-07,0.9969266832002915,0.8928062258144047,0.999000999000999,0.5286646481603818,0.999999999999999,0.0032978832823592624,0.0009989853269445376,9.99999000001e-07,0.9986988434019,0.36603566505838375,0.8264320799735898,0.17911009352482604,0.9999999999000005,0.9967089169438889,0.9999479746922678,0.9999971468801557,0.9999999999525212,0.9999999744931801,0.9950193777088815,0.9999999999999,9.99999000001e-07,0.9984950003912999,0.3660555188290386,0.8249058603365097,0.09522832793042375,0.9999999999000007,0.9205336046178789,0.999947835201187,0.9999972097980699,0.9999999999525135,0.9999999500000025,0.995019377462078,0.9999999999999,9.99999000001e-07,0.9986986673051872,0.36604611456637115,0.8248993163596903,0.10546214474014581,0.9999999999000007,0.048599618853677695,0.9999479238644873,0.9999971433927054,0.999999999952516,0.9999999500045021,0.9950193780439323,0.9999999999999
