Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
123000,1220868020,1261123,2440000000,14640000000,20000,120000,9979036995810,6828757,1502454507,11815,1219131980,1000,123585,2465920,2438240330,1201341767,18798658233,19313925433,9605337540,394662460,1098497370,102639986356,7989054800,177040,8352544,2308402800,69193698400,11312640992,14638615292,4011801096,984669327,11805077100,15330673,999947359,52641,10832,20698736,979301264,5349063164,945080500,80,1337277040,999985108,14892,999844132,155868,1337262068,1000,1000,1000,1000,1000,1000,1000
124000,1230868900,1256549,2460000000,14760000000,20000,120000,9978934642698,9324182,1512237509,2412,1229131100,1000,21747,2498951,2458257376,1201380580,18798619420,19313834020,9610418289,389581711,1110832665,102667837152,8047484400,138403,8185771,2316426100,69716749600,11407360404,14758721704,4034749493,984706662,11897363400,15293338,999940947,59053,19685,20452292,979547708,5379665508,957843000,8297,1344925760,999998552,1448,999845785,154215,1344916015,1000,1000,1000,1000,1000,1000,1000
125000,1240869860,1272525,2480000000,14880000000,20000,120000,9978835121924,8962522,1519241811,12124,1239130140,1000,12593,2497657,2478236032,1201394246,18798605754,19313763654,9615362083,384637917,1123143715,102695520264,8105909600,205843,8255795,2324285300,70239704000,11501972082,14878714882,4057760961,984774894,11989655700,15225106,999942163,57837,9369,20259408,979740592,5410347792,970454400,7361,1352594660,999999532,468,999837169,162831,1352586831,1000,1000,1000,1000,1000,1000,1000
126000,1250870780,1243559,2500000000,15000000000,20000,120000,9978731503078,12731230,1530579625,3901,1249129220,1000,126213,2531257,2498250638,1201440808,18798559192,19313661992,9620106303,379893697,1135423441,102723194790,8164383800,174309,8268802,2332194700,70762782000,11596504328,14998630228,4080884986,984816678,12081897900,15183322,999930711,69289,11233,20006747,979993253,5441179553,982933500,88,1360295940,999998715,1285,999837433,162567,1360294567,1000,1000,1000,1000,1000,1000,1000
127000,1260871590,1252719,2520000000,15120000000,20000,120000,9978637371890,6992995,1532512547,3614,1259128410,1000,21882,2542860,2518249592,1201464485,18798535515,19313581515,9624706540,375293460,1147683232,102750773245,8222891100,191012,8173218,2340234200,71286032600,11691209749,15118725399,4104068825,984879326,12174121500,15120674,999934745,65255,9419,19807094,980192906,5472091506,995272900,37,1368023500,999999218,782,999837119,162881,1368022681,1000,1000,1000,1000,1000,1000,1000
128000,1270872410,1261362,2540000000,15240000000,20000,120000,9978535255749,9219342,1542523967,10415,1269127590,1000,11408,2542775,2538234350,1201468291,18798531709,19313517709,9629150945,370849055,1159912795,102778353928,8281401000,141119,7959363,2348334600,71809074800,11785835180,15238727230,4127305413,984850678,12266232900,15149322,999947627,52373,110949,19625936,980374064,5503068764,1007472500,69,1375778780,999984640,15360,999853549,146451,1375763351,1000,1000,1000,1000,1000,1000,1000
129000,1280873110,1279277,2560000000,15360000000,20000,120000,9978429480942,15095770,1556297750,10461,1279126890,1000,11695,2556222,2558232858,1201464512,18798535488,19313464588,9633471058,366528942,1172116816,102805795082,8339966700,142742,8269782,2356040100,72332488600,11880424328,15358709028,4150648128,985005138,12358501500,14994862,999947246,52754,13008,19392680,980607320,5534192320,1019587100,76,1383559820,999984448,15552,999853108,146892,1383544192,1000,1000,1000,1000,1000,1000,1000
130000,1290873790,1241111,2580000000,15480000000,20000,120000,9978337021719,7658011,1556931872,11885,1289126210,1000,134434,2562511,2578228650,1201458730,18798541270,19313410470,9637591209,362408791,1184302559,102833109149,8398532900,165059,7973271,2364352800,72855746600,11974956905,15478624455,4174063468,984964851,12450549300,15035149,999940587,59413,106536,19202568,980797432,5565417432,1031517300,8040,1391363580,999998424,1576,999843836,156164,1391353964,1000,1000,1000,1000,1000,1000,1000
131000,1300874470,1251992,2600000000,15600000000,20000,120000,9978231219656,13571045,1571020460,11897,1299125530,1000,125600,2577049,2598227266,1201459601,18798540399,19313345499,9641599851,358400149,1196472217,102860438179,8457116600,192220,8386498,2371888400,73379093200,12069568658,15598622408,4197488811,985136112,12542796600,14863888,999949045,50955,7833,19095322,980904678,5596648178,1043354900,7923,1399178000,999989290,10710,999849733,150267,1399159367,1000,1000,1000,1000,1000,1000,1000
132000,1310875340,1251631,2620000000,15720000000,20000,120000,9978131563134,13349082,1579105524,12090,1309124660,1000,136839,2587402,2618225140,1201472216,18798527784,19313272684,9645448918,354551082,1208617958,102887682362,8515730400,189922,8006195,2380259100,73902495200,12164171880,15718611530,4221025021,985094008,12634803600,14905992,999947736,52264,108828,18944407,981055593,5628027693,1055056100,103,1407019780,999982995,17005,999848428,151572,1407002672,1000,1000,1000,1000,1000,1000,1000
133000,1320876170,1255652,2640000000,15840000000,20000,120000,9978030074420,14971534,1589130866,2468,1319123830,1000,12310,2621108,2638242724,1201505054,18798494946,19313187446,9649199232,350800768,1220737456,102914831918,8574391900,214895,8323065,2388040400,74426146200,12258896888,15838732038,4244633781,985232975,12726977400,14767025,999939846,60154,14371,18735590,981264410,5659508610,1066704500,37,1414884160,999990706,9294,999846771,153229,1414874829,1000,1000,1000,1000,1000,1000,1000
134000,1330876750,1272424,2660000000,15960000000,20000,120000,9977930233616,14910648,1597494353,10404,1329123250,1000,12415,2606613,2658225692,1201491664,18798508336,19313139936,9652865267,347134733,1232842359,102942064111,8633067100,134547,7836247,2396502200,74949809400,12353485461,15958715161,4268276366,985218195,12818961300,14781805,999950381,49619,100586,18572820,981427180,5691030280,1078248600,8182,1422776720,999985376,14624,999853786,146214,1422753914,1000,1000,1000,1000,1000,1000,1000
135000,1340877580,1248404,2680000000,16080000000,20000,120000,9977830343834,14938907,1606163452,3820,1339122420,1000,136103,2629045,2678237200,1201521841,18798478159,19313049059,9656327375,343672625,1244922875,102969083253,8691755500,158947,8242147,2404195200,75473431800,12447995443,16078615493,4292009820,985364306,12911094000,14635694,999943106,56894,7900,18406880,981593120,5722676120,1089641700,8060,1430685280,999989080,10920,999849100,150900,1430666300,1000,1000,1000,1000,1000,1000,1000
136000,1350878280,1267762,2700000000,16200000000,20000,120000,9977736475679,8929151,1608835630,11802,1349121720,1000,127511,2623743,2698219836,1201534830,18798465170,19312974470,9659702437,340297563,1256985173,102996087117,8750461900,166199,7909433,2412597500,75997081400,12542594877,16198604727,4315781086,985334111,13003027500,14665889,999947483,52517,104072,18270186,981729814,5754370214,1100937100,8090,1438610920,999986298,13702,999853072,146928,1438589128,1000,1000,1000,1000,1000,1000,1000
137000,1360878930,1252982,2720000000,16320000000,20000,120000,9977635832955,9696965,1618433362,3701,1359121070,1000,136384,2654959,2718234738,1201554120,18798445880,19312894180,9662946981,337053019,1269028419,103023052381,8809187100,168245,7902050,2420676500,76520819000,12637207834,16318610634,4339601087,985397909,13095044400,14602091,999949051,50949,102842,18141055,981858945,5786129745,1112153300,7589,1446551360,999984887,15113,999852842,147158,1446528658,1000,1000,1000,1000,1000,1000,1000
138000,1370879760,1270124,2740000000,16440000000,20000,120000,9977536690411,8954206,1626567241,2207,1369120240,1000,22923,2659669,2738236066,1201558817,18798441183,19312823283,9666109411,333890589,1281062777,103049916858,8867956800,186593,8076473,2428653500,77044819200,12731900353,16438706953,4363513077,985540255,13187118000,14459745,999932872,67128,10517,17970240,982029760,5818016660,1123282700,7709,1454513620,999997672,2328,999840017,159983,1454503583,1000,1000,1000,1000,1000,1000,1000
139000,1380880500,1268494,2760000000,16560000000,20000,120000,9977437348992,8407447,1634985047,10388,1379119500,1000,23326,2659776,2758218224,1201564039,18798435961,19312758261,9669174044,330825956,1293091868,103076897582,8926665200,139641,7890692,2436743300,77568275200,12826524130,16558708180,4387354412,985524075,13279041000,14475925,999946716,53284,100341,17972229,982027771,5849798371,1134300400,86,1462466580,999977465,22535,999853141,146859,1462443959,1000,1000,1000,1000,1000,1000,1000
140000,1390881090,1266691,2780000000,16680000000,20000,120000,9977338968527,6917479,1642580220,3640,1389118910,1000,125950,2675801,2778230540,1201587506,18798412494,19312675394,9672117479,327882521,1305104419,103103667034,8985430600,137073,7876859,2444880800,78092070000,12921031809,16678607359,4411348935,985569151,13370993400,14430849,999927920,72080,95869,17829734,982170266,5881798266,1145243600,47,1470450320,999999058,942,999830169,169831,1470449331,1000,1000,1000,1000,1000,1000,1000
141000,1400881840,1247153,2800000000,16800000000,20000,120000,9977232869052,13127376,1657851351,10596,1399118160,1000,126640,2669447,2798215128,1201590528,18798409472,19312612472,9675046733,324953267,1317101261,103130501494,9044225400,152604,7807726,2453012700,78616018000,13015653257,16798626207,4435298268,985637894,13462959300,14362106,999941760,58240,100866,17776598,982223402,5913729202,1156160600,8020,1478444420,999994534,5466,999848566,151434,1478430934,1000,1000,1000,1000,1000,1000,1000
142000,1410882560,1269684,2820000000,16920000000,20000,120000,9977132843774,13266620,1667134223,10470,1409117440,1000,116120,2680063,2818213940,1201598894,18798401106,19312547106,9677903997,322096003,1329091537,103157282608,9102996600,134537,7811128,2461091100,79139783600,13110252296,16918614196,4459314066,985686063,13554903300,14313937,999935378,64622,103315,17674649,982325351,5945749951,1167026400,44,1486442340,999993589,6411,999836915,163085,1486435885,1000,1000,1000,1000,1000,1000,1000
143000,1420883240,1250073,2840000000,17040000000,20000,120000,9977031186547,15029768,1678139690,12135,1419116760,1000,115626,2677772,2838209250,1201595915,18798404085,19312486885,9680626888,319373112,1341059038,103183938240,9161807300,183677,7865580,2469208400,79663693000,13204879401,17038634301,4483390102,985741986,13646825700,14258014,999932925,67075,108139,17582137,982417863,5977853063,1177777100,8260,1494472440,999998781,1219,999834539,165461,1494462961,1000,1000,1000,1000,1000,1000,1000
144000,1430883770,1243013,2860000000,17160000000,20000,120000,9976939519469,6816539,1679228867,11887,1429116230,1000,13488,2688942,2858208686,1201605908,18798394092,19312410092,9683295638,316704362,1353019024,103210622485,9220643600,197656,8195015,2477004700,80187760000,13299588949,17158743499,4507493986,985905814,13738848600,14094186,999930461,69539,8647,17498661,982501339,6009990639,1188485300,40,1502500720,999995973,4027,999837847,162153,1502496653,1000,1000,1000,1000,1000,1000,1000
145000,1440884650,1251037,2880000000,17280000000,20000,120000,9976834174841,12297514,1694096188,3768,1439115350,1000,127226,2711510,2878223164,1201635655,18798364345,19312317945,9685878730,314121270,1364965894,103237289402,9279473000,206206,8234796,2485073100,80711715600,13394073637,17278621737,4531605466,985976317,13830768000,14023683,999937753,62247,7836,17444070,982555930,6042139330,1199136000,8022,1510545760,999996126,3874,999842936,157064,1510533864,1000,1000,1000,1000,1000,1000,1000
146000,1450885260,1260582,2900000000,17400000000,20000,120000,9976737279264,9333393,1700555220,2236,1449114740,1000,138709,2719819,2898225008,1201672757,18798327243,19312223343,9688394441,311605559,1376896449,103263903251,9338308800,178198,8261650,2493200000,81235635200,13488662109,17398600709,4555798395,986022072,13922645400,13977928,999937855,62145,19683,17325288,982674712,6074397312,1209723000,8179,1518608740,999998356,1644,999832683,167317,1518598917,1000,1000,1000,1000,1000,1000,1000
147000,1460885950,1246636,2920000000,17520000000,20000,120000,9976637727030,9004751,1709615978,12190,1459114050,1000,12212,2711407,2918203720,1201681181,18798318819,19312145619,9690928313,309071687,1388828133,103290569028,9397191500,158139,7759871,2501805800,81759903000,13583396152,17518741152,4579973341,986011007,14014466400,13988993,999939396,60604,101589,17256648,982743352,6106627952,1220303900,61,1526664180,999990492,9508,999846889,153111,1526654611,1000,1000,1000,1000,1000,1000,1000
148000,1470886680,1284045,2940000000,17640000000,20000,120000,9976533473920,13383332,1723608096,2170,1469113320,1000,11502,2732264,2938222300,1201699652,18798300348,19312063448,9693258696,306741304,1400751196,103317084974,9456025300,201472,8251319,2509425300,82283758600,13677972703,17638704453,4604182189,986166308,14106445800,13833692,999936890,63110,7482,17263693,982736307,6138908207,1230729800,8687,1534738840,999995865,4135,999835782,164218,1534726018,1000,1000,1000,1000,1000,1000,1000
149000,1480887270,1270971,2960000000,17760000000,20000,120000,9976438594292,8359054,1728059398,11889,1479112730,1000,12314,2722662,2958201682,1201693746,18798306254,19312012154,9695684798,304315202,1412662480,103343668819,9514894400,164700,8297954,2517532900,82807810400,13772590365,17758716715,4628429887,986223723,14198323200,13776277,999934196,65804,4573,17150386,982849614,6171236614,1241224000,107,1542816540,999990294,9706,999834973,165027,1542806727,1000,1000,1000,1000,1000,1000,1000
150000,1490887790,1265592,2980000000,17880000000,20000,120000,9976334536221,12543243,1741871755,3850,1489112210,1000,12559,2740692,2978216720,1201711164,18798288836,19311931936,9697973028,302026972,1424560848,103370120290,9573792800,223995,7923534,2526156600,83332006400,13867195549,17878721849,4652721354,986186125,14290080000,13813875,999934720,65280,105495,17059041,982940959,6203624459,1251628900,36,1550915180,999987961,12039,999837095,162905,1550903105,1000,1000,1000,1000,1000,1000,1000
151000,1500888470,1262093,3000000000,18000000000,20000,120000,9976233884323,13298812,1752238879,3570,1499111530,1000,137996,2743547,2998215920,1201709235,18798290765,19311873065,9700264773,299735227,1436461293,103396698041,9632688400,155792,8213694,2533961200,83856177600,13961674861,17998599911,4677001333,986344951,14382035700,13655049,999936262,63738,9011,16991978,983008022,6236000422,1262019400,7925,1559011080,999995934,4066,999839211,160789,1558999089,1000,1000,1000,1000,1000,1000,1000
152000,1510889170,1283993,3020000000,18120000000,20000,120000,9976138050114,9228442,1757870827,10619,1509110830,1000,11696,2739163,3018200422,1201696056,18798303944,19311820644,9702433417,297566583,1448336639,103423117677,9691593800,185656,7875010,2542500600,84380370800,14056380361,18118704311,4701354945,986332027,14473798500,13667973,999935838,64162,87111,16934666,983065334,6268470134,1272297200,53,1567124620,999990622,9378,999830711,169289,1567115189,1000,1000,1000,1000,1000,1000,1000
153000,1520889820,1268503,3040000000,18240000000,20000,120000,9976031860068,15551494,1773948390,10367,1519110180,1000,127969,2740770,3038199626,1201725562,18798274438,19311728238,9704554210,295445790,1460210336,103449555163,9750521500,185028,7790736,2550768400,84904632600,14150879178,18238603528,4725721485,986377450,14565616800,13622550,999938147,61853,106897,16874412,983125588,6300957988,1282543500,41,1575248520,999988024,11976,999836297,163703,1575236503,1000,1000,1000,1000,1000,1000,1000
154000,1530890520,1280048,3060000000,18360000000,20000,120000,9975939327382,8219940,1776417370,3877,1529109480,1000,13427,2758824,3058211206,1201758222,18798241778,19311635978,9706635416,293364584,1472074022,103475949437,9809455100,228798,7791842,2558982700,85428933400,14245580075,18358706525,4750086929,986445561,14657455200,13554439,999942706,57294,102945,16832616,983167384,6333445484,1292772600,8541,1583378360,999988736,11264,999843645,156355,1583358555,1000,1000,1000,1000,1000,1000,1000
155000,1540891050,1234529,3080000000,18480000000,20000,120000,9975838984146,8662117,1786692726,11831,1539108950,1000,135367,2743571,3078194238,1201748663,18798251337,19311582837,9708640489,291359511,1483927527,103502368110,9868398300,144663,7748589,2567180100,85953181400,14340106054,18478630104,4774539477,986505012,14749257300,13494988,999938003,61997,101491,16739114,983260886,6366051586,1302907200,7881,1591523140,999996850,3150,999838091,161909,1591512109,1000,1000,1000,1000,1000,1000,1000
156000,1550891620,1258713,3100000000,18600000000,20000,120000,9975734572816,13195230,1801192317,2501,1549108380,1000,116239,2769429,3098211758,1201766846,18798233154,19311505754,9710555251,289444749,1495782909,103528701861,9927317400,191464,8115126,2574965200,86477347600,14434705498,18598625048,4798957217,986653659,14841171600,13346341,999931934,68066,5675,16770558,983229442,6398606142,1312984100,53,1599659420,999989558,10442,999829375,170625,1599648925,1000,1000,1000,1000,1000,1000,1000
157000,1560892320,1242942,3120000000,18720000000,20000,120000,9975633257484,14606983,1812455701,10728,1559107680,1000,125554,2754714,3118193904,1201758467,18798241533,19311460633,9712542826,287457174,1507636830,103555111474,9986263900,162313,8059786,2583153700,87001616600,14529313454,18718631504,4823369442,986711500,14932980300,13288500,999937429,62571,6829,16751187,983248813,6431157213,1323099900,8460,1607802360,999993871,6129,999840029,159971,1607787771,1000,1000,1000,1000,1000,1000,1000
158000,1570893030,1245361,3140000000,18840000000,20000,120000,9975541432723,6556366,1814385370,10374,1569106970,1000,137024,2759812,3138193192,1201773989,18798226011,19311377411,9714403928,285596072,1519473120,103581379626,10045216200,213384,7733633,2591708100,87525890000,14623901515,18838617615,4847845559,986680356,15024686100,13319644,999932426,67574,100670,16731911,983268089,6463792289,1333124000,8161,1615960260,999994631,5369,999837270,162730,1615946730,1000,1000,1000,1000,1000,1000,1000
159000,1580893660,1260464,3160000000,18960000000,20000,120000,9975439325666,8795406,1826606846,10441,1579106340,1000,12316,2764742,3158191798,1201800872,18798199128,19311288328,9716252338,283747662,1531299036,103607705319,10104190700,188363,8092455,2599552600,88050256600,14718610020,18958727220,4872347766,986837586,15116568900,13162414,999934580,65420,7794,16671328,983328672,6496461672,1343145100,8066,1624128020,999993952,6048,999842394,157606,1624113906,1000,1000,1000,1000,1000,1000,1000
160000,1590894280,1286123,3180000000,19080000000,20000,120000,9975340547058,7678420,1835537128,11919,1589105720,1000,127637,2763706,3178187602,1201794778,18798205222,19311227122,9718035294,281964706,1543130296,103633927408,10163121300,225860,8306702,2607554800,88574280200,14813083890,19078586240,4896853398,986887053,15208344600,13112947,999927609,72391,18656,16657958,983342042,6529137542,1353092600,8490,1632293600,999999034,966,999832456,167544,1632284144,1000,1000,1000,1000,1000,1000,1000
161000,1600894950,1238832,3200000000,19200000000,20000,120000,9975236464588,11904240,1849752986,10719,1599105050,1000,23458,2761584,3198188662,1201835628,18798164372,19311129172,9719871336,280128664,1554958498,103660297762,10222125200,204712,7752578,2616276600,89098888000,14907822860,19198737710,4921345844,986879395,15300059100,13120605,999944353,55647,100158,16644114,983355886,6561788586,1363101500,8220,1640468580,999982382,17618,999852758,147242,1640442742,1000,1000,1000,1000,1000,1000,1000
162000,1610895550,1261531,3220000000,19320000000,20000,120000,9975135453870,13014073,1860916860,12152,1609104450,1000,125726,2775391,3218184596,1201830343,18798169657,19311068957,9721653429,278346571,1566780825,103686623137,10281067800,160719,8116168,2624019100,89623066000,15002304593,19318612743,4945842621,987029955,15391943700,12970045,999937507,62493,8252,16653831,983346169,6594453769,1373057200,8055,1648628380,999990823,9177,999840352,159648,1648611148,1000,1000,1000,1000,1000,1000,1000
163000,1620896260,1263998,3240000000,19440000000,20000,120000,9975033713104,14879896,1872846171,11898,1619103740,1000,137136,2770891,3238183684,1201848700,18798151300,19310985300,9723392989,276607011,1578588373,103712862088,10340063000,135777,7772645,2632648300,90147470000,15096889866,19438598866,4970438403,986992474,15483607500,13007526,999933629,66371,107155,16539252,983460748,6627245448,1382988300,107,1656824420,999982732,17268,999837955,162045,1656807045,1000,1000,1000,1000,1000,1000,1000
164000,1630896750,1278476,3260000000,19560000000,20000,120000,9974941093328,7643032,1875802343,2438,1629103250,1000,118117,2795587,3258201624,1201881960,18798118040,19310886140,9725031813,274968187,1590395537,103739067267,10399062800,206006,7720352,2640898500,90671951200,15191489307,19558603407,4994972737,987073150,15575391900,12926850,999941541,58459,100291,16597654,983402346,6659958046,1392837900,8381,1665010500,999983190,16810,999849291,150709,1664985309,1000,1000,1000,1000,1000,1000,1000
165000,1640897440,1274761,3280000000,19680000000,20000,120000,9974843174395,5667863,1883896388,11898,1639102560,1000,116318,2777501,3278181324,1201881258,18798118742,19310820442,9726752419,273247581,1602203443,103765273908,10458034700,170920,8091901,2648781900,91196221400,15286099421,19678608921,5019583777,987203729,15667227000,12796271,999924005,75995,18576,16497499,983502501,6692775501,1402730300,51,1673200380,999991395,8605,999823976,176024,1673191724,1000,1000,1000,1000,1000,1000,1000
166000,1650898120,1257602,3300000000,19800000000,20000,120000,9974743637568,5333504,1893771736,2267,1649101880,1000,127086,2800306,3298199226,1201903472,18798096528,19310741228,9728353234,271646766,1613991160,103791478708,10517053500,197999,8147772,2656970100,91720717400,15380702162,19798615312,5044166382,987286901,15758999100,12713099,999936670,63330,5069,16487887,983512113,6725549913,1412561300,8440,1681407760,999984211,15789,999843669,156331,1681383531,1000,1000,1000,1000,1000,1000,1000
167000,1660898820,1263886,3320000000,19920000000,20000,120000,9974643596057,5476364,1904087501,3837,1659101180,1000,137765,2800351,3318194686,1201896421,18798103579,19310682279,9729983429,270016571,1625794215,103817688109,10576060900,205850,7632631,2665679300,92245220200,15475279699,19918598349,5068754314,987259236,15850663500,12740764,999938289,61711,100353,16494039,983505961,6758335761,1422383900,8700,1689600120,999990027,9973,999842153,157847,1689581447,1000,1000,1000,1000,1000,1000,1000
168000,1670899360,1244270,3340000000,20040000000,20000,120000,9974540996489,8217801,1917036800,2186,1669100640,1000,126198,2801091,3338196908,1201930090,18798069910,19310583510,9731552909,268447091,1637570817,103843771604,10635077400,230140,8269822,2673431800,92769566000,15569916332,20038629532,5093434330,987409005,15942481500,12590995,999934753,65247,12148,16353518,983646482,6791242882,1432179000,7774,1697825000,999991326,8674,999842448,157552,1697808552,1000,1000,1000,1000,1000,1000,1000
169000,1680900200,1271193,3360000000,20160000000,20000,120000,9974441539818,7771176,1926810657,12128,1679099800,1000,126624,2784337,3358175344,1201919394,18798080606,19310527906,9733098603,266901397,1649353747,103869962401,10694095200,211626,7779772,2682106700,93294061600,15664485233,20158602183,5118069695,987376069,16034131500,12623931,999932678,67322,109309,16362414,983637586,6824089986,1441920200,8147,1706037260,999991178,8822,999841009,158991,1706020291,1000,1000,1000,1000,1000,1000,1000
170000,1690900880,1252282,3380000000,20280000000,20000,120000,9974344028140,5388845,1934696643,10649,1689099120,1000,127424,2789856,3378176942,1201922385,18798077615,19310464015,9734615704,265384296,1661133646,103896156246,10753098300,144560,8205019,2689870000,93818400600,15759107544,20278620294,5142728821,987536399,16125968700,12463601,999931201,68799,8402,16322981,983677019,6856970719,1451659000,8415,1714253440,999996873,3127,999830902,169098,1714241898,1000,1000,1000,1000,1000,1000,1000
171000,1700901480,1266190,3400000000,20400000000,20000,120000,9974235248439,14280339,1953924556,10698,1699098520,1000,12558,2791273,3398175644,1201927678,18798072322,19310392422,9736043827,263956173,1672896771,103922288724,10812153300,151778,7700520,2698609800,94343070600,15853798502,20398721252,5167417276,987516307,16217608800,12483693,999937741,62259,101334,16329058,983670942,6889885942,1461322700,7656,1722487600,999988722,11278,999839134,160866,1722468666,1000,1000,1000,1000,1000,1000,1000
172000,1710902170,1266906,3420000000,20520000000,20000,120000,9974135387096,14258726,1964211062,11846,1709097830,1000,127702,2798168,3418171968,1201938522,18798061478,19310320578,9737515472,262484528,1684669640,103948355342,10871157300,194335,8246615,2706343200,94867361000,15948289992,20518605392,5192083779,987659408,16309431300,12340592,999926767,73233,8259,16308680,983691320,6922777820,1471017800,8463,1730704160,999998344,1656,999832459,167541,1730694041,1000,1000,1000,1000,1000,1000,1000
173000,1720902670,1260004,3440000000,20640000000,20000,120000,9974035549389,14246830,1974564846,3629,1719097330,1000,115426,2808514,3438187402,1201985319,18798014681,19310215581,9738931706,261068294,1696441208,103974539584,10930205500,147541,8009369,2714761200,95392007000,16042899820,20638624570,5216779823,987719525,16401155400,12280475,999932100,67900,11675,16314652,983685348,6955700948,1480677900,107,1738937680,999983552,16448,999834875,165125,1738921125,1000,1000,1000,1000,1000,1000,1000
174000,1730903140,1263336,3460000000,20760000000,20000,120000,9973936019718,13892213,1984608745,2246,1729096860,1000,11426,2817204,3458189228,1201998231,18798001769,19310145269,9740309096,259690904,1708208424,104000683275,10989235600,146340,7943090,2722975400,95916486400,16137599288,20758725238,5241445755,987782658,16492891500,12217342,999936363,63637,10205,16391450,983608550,6988586850,1490289900,35,1747163600,999977530,22470,999842605,157395,1747141095,1000,1000,1000,1000,1000,1000,1000
175000,1740903850,1239952,3480000000,20880000000,20000,120000,9973835830684,14217668,1995315893,2189,1739096150,1000,23465,2814103,3478187922,1202029852,18797970148,19310049548,9741682257,258317743,1719966379,104026641971,11048259700,217846,8301800,2731004700,96440765800,16232221183,20878736583,5266188653,987839209,16584596400,12160791,999933648,66352,15039,16318786,983681214,7021579314,1499903800,109,1755407440,999983330,16670,999838239,161761,1755390661,1000,1000,1000,1000,1000,1000,1000
176000,1750904320,1245522,3500000000,21000000000,20000,120000,9973736071350,14101028,2005559911,2196,1749095680,1000,125289,2820015,3498186968,1202045178,18797954822,19309964522,9743086125,256913875,1731724993,104052811039,11107308200,172432,8130840,2739343100,96965402800,16326705039,20998629189,5290877905,987918455,16676334300,12081545,999935012,64988,6857,16340452,983659548,7054499848,1509548100,7941,1763641960,999987924,12076,999837957,162043,1763621943,1000,1000,1000,1000,1000,1000,1000
177000,1760904830,1256583,3520000000,21120000000,20000,120000,9973645290964,4979861,2006814586,10640,1759095170,1000,127258,2801365,3518169060,1202041925,18797958075,19309905975,9744449035,255550965,1743482395,104078803216,11166348100,212598,7984349,2747818200,97489828200,16421295409,21118616159,5315628289,987886626,16767961800,12113374,999920364,79636,85838,16295349,983704651,7087503851,1519135700,8135,1771885300,999998397,1603,999831038,168962,1771875562,1000,1000,1000,1000,1000,1000,1000
178000,1770905250,1268232,3540000000,21240000000,20000,120000,9973544656555,5727608,2017988917,10382,1769094750,1000,138560,2804273,3538168736,1202048063,18797951937,19309831637,9745786107,254213893,1755243143,104104997223,11225414200,133373,7940167,2755966000,98014557200,16515860158,21238593208,5340345606,988025048,16859754600,11974952,999922180,77820,17432,16348526,983651474,7120457774,1528711700,50,1780121320,999990898,9102,999835932,164068,1780112168,1000,1000,1000,1000,1000,1000,1000
179000,1780905970,1248341,3560000000,21360000000,20000,120000,9973444644003,5875180,2028536171,3644,1779094030,1000,137729,2820019,3558180772,1202077283,18797922717,19309738017,9747154341,252845659,1766995313,104131034192,11284445900,161338,8022907,2764188400,98538999000,16610482230,21358613930,5365069339,988091093,16951468200,11908907,999924703,75297,18310,16315471,983684529,7153425629,1538339800,8681,1788365440,999999531,469,999826210,173790,1788356290,1000,1000,1000,1000,1000,1000,1000
180000,1790906540,1247903,3580000000,21480000000,20000,120000,9973336568594,14047097,2047107529,10414,1789093460,1000,136734,2810840,3578166092,1202066191,18797933809,19309681709,9748486040,251513960,1778735632,104157049974,11343513800,205849,7748681,2772798200,99063616400,16705078563,21478615363,5389832053,988075216,17043093600,11924784,999925857,74143,102741,16278588,983721412,7186438312,1547916500,85,1796619620,999986724,13276,999833941,166059,1796606259,1000,1000,1000,1000,1000,1000,1000
