Time,H2O,OH-,H+,K+,Na+,H2O:=cell_1,OH-:=cell_1,H+:=cell_1,K+:=cell_1,Na+:=cell_1,ATP:=cell_1,ADP:=cell_1,Pi:=cell_1,Na+_channel:=cell_1,K+_channel:=cell_1,Na+_K+_pump:=cell_1
44280,9999999585304,1414696,1414696,71461200,162823200,9999998526793,1413363,1413363,128538800,37176800,999894015600,105984400,105984400,200,300,500
44290,9999999585265,1414735,1414735,71428000,162838000,9999998526414,1413526,1413526,128572000,37162000,999893994000,106006000,106006000,200,300,500
44300,9999999585126,1414874,1414874,71419000,162896500,9999998526556,1413189,1413189,128581000,37103500,999893974500,106025500,106025500,200,300,500
44310,9999999585115,1414885,1414885,71377200,162879200,9999998526267,1413269,1413269,128622800,37120800,999893953600,106046400,106046400,200,300,500
44320,9999999584810,1415190,1415190,71458400,162917400,9999998526048,1413294,1413294,128541600,37082600,999893934200,106065800,106065800,200,300,500
44330,9999999584834,1415166,1415166,71518600,162937100,9999998525984,1413159,1413159,128481400,37062900,999893914300,106085700,106085700,200,300,500
44340,9999999584749,1415251,1415251,71449200,162946200,9999998525765,1413181,1413181,128550800,37053800,999893894600,106105400,106105400,200,300,500
44350,9999999584854,1415146,1415146,71428000,162958000,9999998525642,1413098,1413098,128572000,37042000,999893874000,106126000,106126000,200,300,500
44360,9999999584959,1415041,1415041,71434600,162953100,9999998525423,1413100,1413100,128565400,37046900,999893852300,106147700,106147700,200,300,500
44370,9999999584991,1415009,1415009,71403000,162905500,9999998525358,1412957,1412957,128597000,37094500,999893831500,106168500,106168500,200,300,500
44380,9999999585123,1414877,1414877,71392000,162917000,9999998525190,1412920,1412920,128608000,37083000,999893811000,106189000,106189000,200,300,500
44390,9999999585299,1414701,1414701,71412200,162926700,9999998525206,1412705,1412705,128587800,37073300,999893791100,106208900,106208900,200,300,500
44400,9999999585522,1414478,1414478,71383000,162925500,9999998524969,1412746,1412746,128617000,37074500,999893771500,106228500,106228500,200,300,500
44410,9999999585620,1414380,1414380,71374000,162864000,9999998524479,1413041,1413041,128626000,37136000,999893752000,106248000,106248000,200,300,500
44420,9999999585518,1414482,1414482,71332400,162836400,9999998524079,1413233,1413233,128667600,37163600,999893731200,106268800,106268800,200,300,500
44430,9999999585556,1414444,1414444,71331800,162837300,9999998523963,1413146,1413146,128668200,37162700,999893710900,106289100,106289100,200,300,500
44440,9999999585604,1414396,1414396,71385800,162861300,9999998523704,1413225,1413225,128614200,37138700,999893692900,106307100,106307100,200,300,500
44450,9999999586016,1413984,1413984,71377600,162838600,9999998523519,1413219,1413219,128622400,37161400,999893673800,106326200,106326200,200,300,500
44460,9999999585606,1414394,1414394,71367000,162849500,9999998523404,1413131,1413131,128633000,37150500,999893653500,106346500,106346500,200,300,500
44470,9999999585483,1414517,1414517,71277000,162859500,9999998523309,1413026,1413026,128723000,37140500,999893633500,106366500,106366500,200,300,500
44480,9999999585585,1414415,1414415,71290800,162823800,9999998523336,1412818,1412818,128709200,37176200,999893615400,106384600,106384600,200,300,500
44490,9999999585591,1414409,1414409,71288600,162827100,9999998523120,1412823,1412823,128711400,37172900,999893594300,106405700,106405700,200,300,500
44500,9999999585722,1414278,1414278,71248400,162817400,9999998522850,1412892,1412892,128751600,37182600,999893574200,106425800,106425800,200,300,500
44510,9999999585531,1414469,1414469,71284800,162822800,9999998522524,1413000,1413000,128715200,37177200,999893552400,106447600,106447600,200,300,500
44520,9999999585505,1414495,1414495,71331400,162837900,9999998522142,1413165,1413165,128668600,37162100,999893530700,106469300,106469300,200,300,500
44530,9999999585785,1414215,1414215,71297200,162844200,9999998521761,1413325,1413325,128702800,37155800,999893508600,106491400,106491400,200,300,500
44540,9999999585833,1414167,1414167,71347200,162864200,9999998521416,1413470,1413470,128652800,37135800,999893488600,106511400,106511400,200,300,500
44550,9999999585970,1414030,1414030,71335600,162826600,9999998521085,1413593,1413593,128664400,37173400,999893467800,106532200,106532200,200,300,500
44560,9999999585976,1414024,1414024,71355800,162806300,9999998520860,1413619,1413619,128644200,37193700,999893447900,106552100,106552100,200,300,500
44570,9999999585950,1414050,1414050,71305800,162806300,9999998520675,1413604,1413604,128694200,37193700,999893427900,106572100,106572100,200,300,500
44580,9999999585883,1414117,1414117,71299600,162835600,9999998520475,1413573,1413573,128700400,37164400,999893404800,106595200,106595200,200,300,500
44590,9999999586067,1413933,1413933,71338200,162817700,9999998520447,1413394,1413394,128661800,37182300,999893384100,106615900,106615900,200,300,500
44600,9999999586315,1413685,1413685,71377200,162819200,9999998520295,1413341,1413341,128622800,37180800,999893363600,106636400,106636400,200,300,500
44610,9999999586428,1413572,1413572,71372600,162816100,9999998520059,1413354,1413354,128627400,37183900,999893341300,106658700,106658700,200,300,500
44620,9999999586531,1413469,1413469,71370400,162819400,9999998519749,1413453,1413453,128629600,37180600,999893320200,106679800,106679800,200,300,500
44630,9999999586472,1413528,1413528,71371000,162778500,9999998519307,1413698,1413698,128629000,37221500,999893300500,106699500,106699500,200,300,500
44640,9999999586585,1413415,1413415,71371600,162807600,9999998518985,1413823,1413823,128628400,37192400,999893280800,106719200,106719200,200,300,500
44650,9999999586483,1413517,1413517,71429200,162821200,9999998518563,1414033,1414033,128570800,37178800,999893259600,106740400,106740400,200,300,500
44660,9999999586248,1413752,1413752,71481200,162778200,9999998518492,1413914,1413914,128518800,37221800,999893240600,106759400,106759400,200,300,500
44670,9999999586342,1413658,1413658,71434200,162768700,9999998518339,1413832,1413832,128565800,37231300,999893217100,106782900,106782900,200,300,500
44680,9999999586397,1413603,1413603,71419800,162765300,9999998518177,1413772,1413772,128580200,37234700,999893194900,106805100,106805100,200,300,500
44690,9999999586580,1413420,1413420,71472000,162762000,9999998518107,1413653,1413653,128528000,37238000,999893176000,106824000,106824000,200,300,500
44700,9999999586654,1413346,1413346,71468600,162807100,9999998517728,1413815,1413815,128531400,37192900,999893154300,106845700,106845700,200,300,500
44710,9999999586834,1413166,1413166,71477200,162829200,9999998517714,1413622,1413622,128522800,37170800,999893133600,106866400,106866400,200,300,500
44720,9999999586960,1413040,1413040,71544200,162813700,9999998517257,1413864,1413864,128455800,37186300,999893112100,106887900,106887900,200,300,500
44730,9999999587093,1412907,1412907,71515600,162731600,9999998517085,1413843,1413843,128484400,37268400,999893092800,106907200,106907200,200,300,500
44740,9999999586892,1413108,1413108,71602000,162687000,9999998516959,1413751,1413751,128398000,37313000,999893071000,106929000,106929000,200,300,500
44750,9999999586712,1413288,1413288,71617800,162723300,9999998516833,1413656,1413656,128382200,37276700,999893048900,106951100,106951100,200,300,500
44760,9999999586756,1413244,1413244,71585800,162676300,9999998516678,1413601,1413601,128414200,37323700,999893027900,106972100,106972100,200,300,500
44770,9999999586640,1413360,1413360,71634600,162668100,9999998516638,1413435,1413435,128365400,37331900,999893007300,106992700,106992700,200,300,500
44780,9999999586612,1413388,1413388,71691800,162632300,9999998516114,1413745,1413745,128308200,37367700,999892985900,107014100,107014100,200,300,500
44790,9999999586447,1413553,1413553,71714600,162613100,9999998515851,1413772,1413772,128285400,37386900,999892962300,107037700,107037700,200,300,500
44800,9999999586441,1413559,1413559,71703400,162634900,9999998515545,1413872,1413872,128296600,37365100,999892941700,107058300,107058300,200,300,500
44810,9999999586240,1413760,1413760,71823400,162634900,9999998515629,1413588,1413588,128176600,37365100,999892921700,107078300,107078300,200,300,500
44820,9999999586204,1413796,1413796,71828800,162661800,9999998515484,1413510,1413510,128171200,37338200,999892899400,107100600,107100600,200,300,500
44830,9999999586219,1413781,1413781,71825600,162646600,9999998515206,1413572,1413572,128174400,37353400,999892877800,107122200,107122200,200,300,500
44840,9999999586330,1413670,1413670,71769600,162655600,9999998514747,1413801,1413801,128230400,37344400,999892854800,107145200,107145200,200,300,500
44850,9999999586359,1413641,1413641,71789400,162655900,9999998514513,1413834,1413834,128210600,37344100,999892834700,107165300,107165300,200,300,500
44860,9999999586256,1413744,1413744,71787800,162668300,9999998514386,1413753,1413753,128212200,37331700,999892813900,107186100,107186100,200,300,500
44870,9999999586177,1413823,1413823,71724200,162663700,9999998514287,1413634,1413634,128275800,37336300,999892792100,107207900,107207900,200,300,500
44880,9999999586279,1413721,1413721,71734200,162623700,9999998513907,1413814,1413814,128265800,37376300,999892772100,107227900,107227900,200,300,500
44890,9999999586244,1413756,1413756,71712200,162656700,9999998513605,1413906,1413906,128287800,37343300,999892751100,107248900,107248900,200,300,500
44900,9999999586092,1413908,1413908,71723800,162664300,9999998513360,1413959,1413959,128276200,37335700,999892731900,107268100,107268100,200,300,500
44910,9999999585851,1414149,1414149,71721400,162717900,9999998513355,1413752,1413752,128278600,37282100,999892710700,107289300,107289300,200,300,500
44920,9999999585846,1414154,1414154,71740600,162679100,9999998512981,1413922,1413922,128259400,37320900,999892690300,107309700,107309700,200,300,500
44930,9999999585803,1414197,1414197,71644600,162708100,9999998512811,1413862,1413862,128355400,37291900,999892667300,107332700,107332700,200,300,500
44940,9999999585867,1414133,1414133,71635600,162716600,9999998512503,1413975,1413975,128364400,37283400,999892647800,107352200,107352200,200,300,500
44950,9999999585892,1414108,1414108,71673800,162769300,9999998512252,1414017,1414017,128326200,37230700,999892626900,107373100,107373100,200,300,500
44960,9999999586027,1413973,1413973,71594000,162739000,9999998511941,1414129,1414129,128406000,37261000,999892607000,107393000,107393000,200,300,500
44970,9999999586140,1413860,1413860,71608200,162727700,9999998511673,1414168,1414168,128391800,37272300,999892584100,107415900,107415900,200,300,500
44980,9999999586321,1413679,1413679,71554800,162762800,9999998511496,1414128,1414128,128445200,37237200,999892562400,107437600,107437600,200,300,500
44990,9999999586410,1413590,1413590,71578600,162802100,9999998511176,1414217,1414217,128421400,37197900,999892539300,107460700,107460700,200,300,500
45000,9999999586458,1413542,1413542,71535000,162817500,9999998511034,1414141,1414141,128465000,37182500,999892517500,107482500,107482500,200,300,500
45010,9999999586248,1413752,1413752,71614200,162828700,9999998510962,1414009,1414009,128385800,37171300,999892497100,107502900,107502900,200,300,500
45020,9999999586016,1413984,1413984,71624600,162848100,9999998510908,1413865,1413865,128375400,37151900,999892477300,107522700,107522700,200,300,500
45030,9999999586035,1413965,1413965,71660600,162814100,9999998510734,1413819,1413819,128339400,37185900,999892455300,107544700,107544700,200,300,500
45040,9999999586254,1413746,1413746,71736400,162800400,9999998510620,1413712,1413712,128263600,37199600,999892433200,107566800,107566800,200,300,500
45050,9999999586265,1413735,1413735,71718400,162777400,9999998510528,1413614,1413614,128281600,37222600,999892414200,107585800,107585800,200,300,500
45060,9999999586345,1413655,1413655,71744600,162783100,9999998510334,1413589,1413589,128255400,37216900,999892392300,107607700,107607700,200,300,500
45070,9999999586048,1413952,1413952,71701200,162848200,9999998510033,1413673,1413673,128298800,37151800,999892370600,107629400,107629400,200,300,500
45080,9999999586045,1413955,1413955,71662400,162846400,9999998509797,1413715,1413715,128337600,37153600,999892351200,107648800,107648800,200,300,500
45090,9999999585991,1414009,1414009,71615200,162842200,9999998509482,1413844,1413844,128384800,37157800,999892332600,107667400,107667400,200,300,500
45100,9999999586080,1413920,1413920,71695200,162802200,9999998509125,1414001,1414001,128304800,37197800,999892312600,107687400,107687400,200,300,500
45110,9999999585951,1414049,1414049,71674200,162823700,9999998509023,1413898,1413898,128325800,37176300,999892292100,107707900,107707900,200,300,500
45120,9999999586062,1413938,1413938,71742000,162807000,9999998508858,1413852,1413852,128258000,37193000,999892271000,107729000,107729000,200,300,500
45130,9999999586139,1413861,1413861,71748400,162782400,9999998508651,1413841,1413841,128251600,37217600,999892249200,107750800,107750800,200,300,500
45140,9999999586186,1413814,1413814,71776200,162815700,9999998508314,1413967,1413967,128223800,37184300,999892228100,107771900,107771900,200,300,500
45150,9999999586180,1413820,1413820,71794400,162818400,9999998508256,1413816,1413816,128205600,37181600,999892207200,107792800,107792800,200,300,500
45160,9999999586243,1413757,1413757,71732800,162820800,9999998507995,1413869,1413869,128267200,37179200,999892186400,107813600,107813600,200,300,500
45170,9999999586050,1413950,1413950,71718400,162857400,9999998507664,1413978,1413978,128281600,37142600,999892164200,107835800,107835800,200,300,500
45180,9999999586062,1413938,1413938,71731000,162853500,9999998507494,1413961,1413961,128269000,37146500,999892145500,107854500,107854500,200,300,500
45190,9999999586193,1413807,1413807,71689800,162875300,9999998507091,1414158,1414158,128310200,37124700,999892124900,107875100,107875100,200,300,500
45200,9999999586116,1413884,1413884,71745600,162811600,9999998506959,1414069,1414069,128254400,37188400,999892102800,107897200,107897200,200,300,500
45210,9999999586169,1413831,1413831,71703200,162815200,9999998506753,1414063,1414063,128296800,37184800,999892081600,107918400,107918400,200,300,500
45220,9999999586098,1413902,1413902,71712800,162845800,9999998506583,1414031,1414031,128287200,37154200,999892061400,107938600,107938600,200,300,500
45230,9999999586223,1413777,1413777,71763200,162825200,9999998506181,1414235,1414235,128236800,37174800,999892041600,107958400,107958400,200,300,500
45240,9999999586233,1413767,1413767,71779800,162860300,9999998506148,1414051,1414051,128220200,37139700,999892019900,107980100,107980100,200,300,500
45250,9999999586351,1413649,1413649,71748400,162922400,9999998506026,1413966,1413966,128251600,37077600,999891999200,108000800,108000800,200,300,500
45260,9999999586467,1413533,1413533,71701000,162953500,9999998505935,1413820,1413820,128299000,37046500,999891975500,108024500,108024500,200,300,500
45270,9999999586523,1413477,1413477,71631400,162952900,9999998505772,1413785,1413785,128368600,37047100,999891955700,108044300,108044300,200,300,500
45280,9999999586470,1413530,1413530,71638600,162967100,9999998505500,1413843,1413843,128361400,37032900,999891934300,108065700,108065700,200,300,500
45290,9999999586202,1413798,1413798,71661600,162927600,9999998505115,1413993,1413993,128338400,37072400,999891910800,108089200,108089200,200,300,500
45300,9999999586266,1413734,1413734,71692600,162886100,9999998504840,1414073,1414073,128307400,37113900,999891891300,108108700,108108700,200,300,500
45310,9999999586416,1413584,1413584,71718800,162921800,9999998504471,1414223,1414223,128281200,37078200,999891869400,108130600,108130600,200,300,500
45320,9999999586320,1413680,1413680,71758000,162933000,9999998504331,1414159,1414159,128242000,37067000,999891849000,108151000,108151000,200,300,500
45330,9999999586348,1413652,1413652,71727800,162913300,9999998503922,1414367,1414367,128272200,37086700,999891828900,108171100,108171100,200,300,500
45340,9999999586399,1413601,1413601,71795400,162956900,9999998503631,1414446,1414446,128204600,37043100,999891807700,108192300,108192300,200,300,500
45350,9999999586421,1413579,1413579,71860600,162929100,9999998503543,1414360,1414360,128139400,37070900,999891790300,108209700,108209700,200,300,500
45360,9999999586675,1413325,1413325,71806800,162974800,9999998503357,1414327,1414327,128193200,37025200,999891768400,108231600,108231600,200,300,500
45370,9999999586308,1413692,1413692,71747400,162973900,9999998503290,1414197,1414197,128252600,37026100,999891748700,108251300,108251300,200,300,500
45380,9999999586227,1413773,1413773,71759800,163000300,9999998503144,1414155,1414155,128240200,36999700,999891729900,108270100,108270100,200,300,500
45390,9999999586348,1413652,1413652,71717000,162964500,9999998502907,1414178,1414178,128283000,37035500,999891708500,108291500,108291500,200,300,500
45400,9999999586543,1413457,1413457,71647800,162953300,9999998502598,1414291,1414291,128352200,37046700,999891688900,108311100,108311100,200,300,500
45410,9999999586374,1413626,1413626,71579800,162910300,9999998502363,1414336,1414336,128420200,37089700,999891669900,108330100,108330100,200,300,500
45420,9999999586128,1413872,1413872,71581000,162878500,9999998502137,1414368,1414368,128419000,37121500,999891650500,108349500,108349500,200,300,500
45430,9999999586059,1413941,1413941,71533000,162845500,9999998501959,1414356,1414356,128467000,37154500,999891631500,108368500,108368500,200,300,500
45440,9999999586282,1413718,1413718,71513400,162864900,9999998502027,1414090,1414090,128486600,37135100,999891611700,108388300,108388300,200,300,500
45450,9999999586474,1413526,1413526,71576200,162890700,9999998501959,1413972,1413972,128423800,37109300,999891593100,108406900,108406900,200,300,500
45460,9999999586740,1413260,1413260,71623800,162864300,9999998501576,1414143,1414143,128376200,37135700,999891571900,108428100,108428100,200,300,500
45470,9999999586895,1413105,1413105,71654800,162852800,9999998501408,1414116,1414116,128345200,37147200,999891552400,108447600,108447600,200,300,500
45480,9999999587144,1412856,1412856,71642800,162875800,9999998501388,1413926,1413926,128357200,37124200,999891531400,108468600,108468600,200,300,500
45490,9999999587153,1412847,1412847,71664800,162922800,9999998501145,1413979,1413979,128335200,37077200,999891512400,108487600,108487600,200,300,500
45500,9999999587126,1412874,1412874,71655600,162961600,9999998500944,1413984,1413984,128344400,37038400,999891492800,108507200,108507200,200,300,500
45510,9999999587030,1412970,1412970,71675800,162961300,9999998500639,1414090,1414090,128324200,37038700,999891472900,108527100,108527100,200,300,500
45520,9999999586895,1413105,1413105,71677000,162979500,9999998500411,1414124,1414124,128323000,37020500,999891453500,108546500,108546500,200,300,500
45530,9999999586805,1413195,1413195,71717200,162979200,9999998500120,1414216,1414216,128282800,37020800,999891433600,108566400,108566400,200,300,500
45540,9999999586774,1413226,1413226,71681200,163018200,9999998499828,1414278,1414278,128318800,36981800,999891410600,108589400,108589400,200,300,500
45550,9999999586568,1413432,1413432,71599000,163051500,9999998499551,1414344,1414344,128401000,36948500,999891389500,108610500,108610500,200,300,500
45560,9999999586359,1413641,1413641,71613800,163059300,9999998499427,1414242,1414242,128386200,36940700,999891366900,108633100,108633100,200,300,500
45570,9999999586213,1413787,1413787,71713000,163060500,9999998499383,1414082,1414082,128287000,36939500,999891346500,108653500,108653500,200,300,500
45580,9999999586142,1413858,1413858,71722600,163011100,9999998499096,1414167,1414167,128277400,36988900,999891326300,108673700,108673700,200,300,500
45590,9999999586052,1413948,1413948,71729400,163025900,9999998498886,1414161,1414161,128270600,36974100,999891304700,108695300,108695300,200,300,500
45600,9999999585965,1414035,1414035,71727600,163068600,9999998498859,1413979,1413979,128272400,36931400,999891283800,108716200,108716200,200,300,500
45610,9999999585901,1414099,1414099,71753000,163065500,9999998498834,1413781,1413781,128247000,36934500,999891261500,108738500,108738500,200,300,500
45620,9999999586017,1413983,1413983,71853200,163125200,9999998498445,1413971,1413971,128146800,36874800,999891241600,108758400,108758400,200,300,500
45630,9999999585858,1414142,1414142,71870600,163149100,9999998498394,1413809,1413809,128129400,36850900,999891220300,108779700,108779700,200,300,500
45640,9999999585922,1414078,1414078,71874600,163183100,9999998498193,1413830,1413830,128125400,36816900,999891202300,108797700,108797700,200,300,500
45650,9999999585630,1414370,1414370,71870400,163229400,9999998497768,1414034,1414034,128129600,36770600,999891180200,108819800,108819800,200,300,500
45660,9999999585758,1414242,1414242,71938000,163283000,9999998497440,1414150,1414150,128062000,36717000,999891159000,108841000,108841000,200,300,500
45670,9999999585873,1414127,1414127,71948400,163272400,9999998496952,1414440,1414440,128051600,36727600,999891139200,108860800,108860800,200,300,500
45680,9999999585671,1414329,1414329,71846400,163300400,9999998496441,1414691,1414691,128153600,36699600,999891113200,108886800,108886800,200,300,500
45690,9999999585327,1414673,1414673,71859000,163306500,9999998496340,1414605,1414605,128141000,36693500,999891094500,108905500,108905500,200,300,500
45700,9999999585307,1414693,1414693,71866400,163310400,9999998496160,1414572,1414572,128133600,36689600,999891073200,108926800,108926800,200,300,500
45710,9999999585137,1414863,1414863,71885200,163312200,9999998495979,1414547,1414547,128114800,36687800,999891052600,108947400,108947400,200,300,500
45720,9999999585313,1414687,1414687,71915200,163362200,9999998495768,1414558,1414558,128084800,36637800,999891032600,108967400,108967400,200,300,500
45730,9999999585419,1414581,1414581,71930200,163369700,9999998495368,1414733,1414733,128069800,36630300,999891010100,108989900,108989900,200,300,500
45740,9999999585614,1414386,1414386,71931800,163392300,9999998495106,1414753,1414753,128068200,36607700,999890985900,109014100,109014100,200,300,500
45750,9999999585657,1414343,1414343,71994200,163408700,9999998494762,1414909,1414909,128005800,36591300,999890967100,109032900,109032900,200,300,500
45760,9999999585685,1414315,1414315,71952600,163381100,9999998494372,1415091,1415091,128047400,36618900,999890946300,109053700,109053700,200,300,500
45770,9999999585756,1414244,1414244,71879000,163436500,9999998494167,1415078,1415078,128121000,36563500,999890924500,109075500,109075500,200,300,500
45780,9999999585740,1414260,1414260,71966200,163390700,9999998493966,1415065,1415065,128033800,36609300,999890903100,109096900,109096900,200,300,500
45790,9999999585924,1414076,1414076,71949600,163440600,9999998493807,1414991,1414991,128050400,36559400,999890879800,109120200,109120200,200,300,500
45800,9999999585713,1414287,1414287,72036800,163414800,9999998493472,1415112,1415112,127963200,36585200,999890858400,109141600,109141600,200,300,500
45810,9999999585895,1414105,1414105,72034800,163407800,9999998493228,1415146,1415146,127965200,36592200,999890837400,109162600,109162600,200,300,500
45820,9999999585987,1414013,1414013,72126000,163431000,9999998492954,1415176,1415176,127874000,36569000,999890813000,109187000,109187000,200,300,500
45830,9999999585636,1414364,1414364,72160600,163414100,9999998492535,1415418,1415418,127839400,36585900,999890795300,109204700,109204700,200,300,500
45840,9999999585656,1414344,1414344,72229400,163395900,9999998492250,1415497,1415497,127770600,36604100,999890774700,109225300,109225300,200,300,500
45850,9999999585464,1414536,1414536,72236600,163360100,9999998492018,1415515,1415515,127763400,36639900,999890753300,109246700,109246700,200,300,500
45860,9999999585228,1414772,1414772,72243800,163324300,9999998491813,1415506,1415506,127756200,36675700,999890731900,109268100,109268100,200,300,500
45870,9999999585295,1414705,1414705,72235600,163321600,9999998491584,1415544,1415544,127764400,36678400,999890712800,109287200,109287200,200,300,500
45880,9999999585263,1414737,1414737,72183000,163325500,9999998491260,1415655,1415655,127817000,36674500,999890691500,109308500,109308500,200,300,500
45890,9999999585295,1414705,1414705,72171200,163318200,9999998491146,1415560,1415560,127828800,36681800,999890670600,109329400,109329400,200,300,500
45900,9999999585131,1414869,1414869,72159000,163341500,9999998490758,1415737,1415737,127841000,36658500,999890649500,109350500,109350500,200,300,500
45910,9999999584944,1415056,1415056,72156400,163335400,9999998490368,1415914,1415914,127843600,36664600,999890628200,109371800,109371800,200,300,500
45920,9999999584944,1415056,1415056,72199000,163321500,9999998489959,1416136,1416136,127801000,36678500,999890609500,109390500,109390500,200,300,500
45930,9999999584936,1415064,1415064,72154800,163327800,9999998489814,1416060,1416060,127845200,36672200,999890587400,109412600,109412600,200,300,500
45940,9999999584892,1415108,1415108,72185800,163316300,9999998489310,1416369,1416369,127814200,36683700,999890567900,109432100,109432100,200,300,500
45950,9999999584669,1415331,1415331,72144400,163338400,9999998488874,1416598,1416598,127855600,36661600,999890547200,109452800,109452800,200,300,500
45960,9999999584704,1415296,1415296,72033000,163380500,9999998488783,1416482,1416482,127967000,36619500,999890526500,109473500,109473500,200,300,500
45970,9999999584784,1415216,1415216,72002200,163331700,9999998488570,1416491,1416491,127997800,36668300,999890506100,109493900,109493900,200,300,500
45980,9999999584892,1415108,1415108,72023800,163344300,9999998488319,1416500,1416500,127976200,36655700,999890481900,109518100,109518100,200,300,500
45990,9999999584603,1415397,1415397,72037200,163339200,9999998488242,1416394,1416394,127962800,36660800,999890463600,109536400,109536400,200,300,500
46000,9999999584634,1415366,1415366,72088200,163377700,9999998487928,1416513,1416513,127911800,36622300,999890444100,109555900,109555900,200,300,500
46010,9999999584851,1415149,1415149,72107800,163358300,9999998487492,1416747,1416747,127892200,36641700,999890423900,109576100,109576100,200,300,500
46020,9999999584754,1415246,1415246,72089600,163295600,9999998487249,1416799,1416799,127910400,36704400,999890404800,109595200,109595200,200,300,500
46030,9999999585093,1414907,1414907,72073200,163280200,9999998487007,1416859,1416859,127926800,36719800,999890386600,109613400,109613400,200,300,500
46040,9999999585308,1414692,1414692,72121200,163293200,9999998486529,1417127,1417127,127878800,36706800,999890365600,109634400,109634400,200,300,500
46050,9999999585356,1414644,1414644,72081000,163353500,9999998486478,1416977,1416977,127919000,36646500,999890345500,109654500,109654500,200,300,500
46060,9999999585459,1414541,1414541,72061800,163312300,9999998486221,1417038,1417038,127938200,36687700,999890325900,109674100,109674100,200,300,500
46070,9999999585480,1414520,1414520,72059800,163275300,9999998486260,1416789,1416789,127940200,36724700,999890304900,109695100,109695100,200,300,500
46080,9999999585613,1414387,1414387,72076400,163280400,9999998486232,1416600,1416600,127923600,36719600,999890283200,109716800,109716800,200,300,500
46090,9999999585462,1414538,1414538,72053600,163284600,9999998486070,1416548,1416548,127946400,36715400,999890261800,109738200,109738200,200,300,500
46100,9999999585477,1414523,1414523,72081800,163277300,9999998485725,1416684,1416684,127918200,36722700,999890240900,109759100,109759100,200,300,500
46110,9999999585741,1414259,1414259,72041200,163238200,9999998485455,1416751,1416751,127958800,36761800,999890220600,109779400,109779400,200,300,500
46120,9999999585738,1414262,1414262,72009800,163250300,9999998485213,1416786,1416786,127990200,36749700,999890199900,109800100,109800100,200,300,500
46130,9999999585699,1414301,1414301,72019000,163281500,9999998484928,1416867,1416867,127981000,36718500,999890179500,109820500,109820500,200,300,500
46140,9999999585593,1414407,1414407,72051600,163287600,9999998484699,1416909,1416909,127948400,36712400,999890160800,109839200,109839200,200,300,500
46150,9999999585520,1414480,1414480,72062600,163286100,9999998484682,1416731,1416731,127937400,36713900,999890141300,109858700,109858700,200,300,500
46160,9999999585370,1414630,1414630,72063400,163294900,9999998484423,1416794,1416794,127936600,36705100,999890121700,109878300,109878300,200,300,500
46170,9999999585338,1414662,1414662,72047600,163328600,9999998484192,1416846,1416846,127952400,36671400,999890103800,109896200,109896200,200,300,500
46180,9999999585220,1414780,1414780,72027400,163328900,9999998483969,1416868,1416868,127972600,36671100,999890083700,109916300,109916300,200,300,500
46190,9999999585220,1414780,1414780,72019000,163346500,9999998483994,1416651,1416651,127981000,36653500,999890064500,109935500,109935500,200,300,500
46200,9999999585380,1414620,1414620,72040800,163313800,9999998484124,1416330,1416330,127959200,36686200,999890045400,109954600,109954600,200,300,500
46210,9999999585367,1414633,1414633,72100600,163324100,9999998483953,1416300,1416300,127899400,36675900,999890025300,109974700,109974700,200,300,500
46220,9999999585319,1414681,1414681,72119800,163365300,9999998483713,1416336,1416336,127880200,36634700,999890004900,109995100,109995100,200,300,500
46230,9999999585363,1414637,1414637,72142200,163311700,9999998483712,1416149,1416149,127857800,36688300,999889986100,110013900,110013900,200,300,500
46240,9999999585351,1414649,1414649,72198800,163296800,9999998483276,1416368,1416368,127801200,36703200,999889964400,110035600,110035600,200,300,500
46250,9999999585229,1414771,1414771,72174800,163232800,9999998483249,1416175,1416175,127825200,36767200,999889942400,110057600,110057600,200,300,500
46260,9999999585162,1414838,1414838,72223400,163174900,9999998482849,1416368,1416368,127776600,36825100,999889921700,110078300,110078300,200,300,500
46270,9999999585086,1414914,1414914,72232000,163147000,9999998482892,1416118,1416118,127768000,36853000,999889901000,110099000,110099000,200,300,500
46280,9999999585207,1414793,1414793,72253000,163135500,9999998482683,1416132,1416132,127747000,36864500,999889881500,110118500,110118500,200,300,500
46290,9999999585331,1414669,1414669,72269200,163056200,9999998482619,1416027,1416027,127730800,36943800,999889864600,110135400,110135400,200,300,500
46300,9999999585555,1414445,1414445,72230200,163064700,9999998482440,1416011,1416011,127769800,36935300,999889845100,110154900,110154900,200,300,500
46310,9999999585639,1414361,1414361,72220800,163013800,9999998482483,1415771,1415771,127779200,36986200,999889825400,110174600,110174600,200,300,500
46320,9999999585492,1414508,1414508,72175400,162996900,9999998482230,1415847,1415847,127824600,37003100,999889807700,110192300,110192300,200,300,500
46330,9999999585389,1414611,1414611,72176200,163015700,9999998482248,1415633,1415633,127823800,36984300,999889788100,110211900,110211900,200,300,500
46340,9999999585395,1414605,1414605,72234400,163068400,9999998482117,1415555,1415555,127765600,36931600,999889767200,110232800,110232800,200,300,500
46350,9999999585552,1414448,1414448,72230800,163073800,9999998482102,1415352,1415352,127769200,36926200,999889745400,110254600,110254600,200,300,500
46360,9999999585420,1414580,1414580,72179600,163135600,9999998482016,1415232,1415232,127820400,36864400,999889724800,110275200,110275200,200,300,500
46370,9999999585363,1414637,1414637,72189000,163106500,9999998481776,1415269,1415269,127811000,36893500,999889704500,110295500,110295500,200,300,500
