Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
334000,25709140,622642,3330000000,19980000000,10000,60000,9912132714691,91316842,110109682,10201,3304290860,1000,485,1381522,6608561318,2610149733,17389850267,23383846167,9988358538,11641462,5769856,104947546895,11548706700,105945,1649334225,1375600,102285267000,59261209,5008502059,4950840600,1521681,18446450700,998478319,999998761,1239,11280,999683480,316520,6601117220,1647456000,0,1650287360,999989260,10740,999948380,51620,1650276620,1000,1000,1000,1000,1000,1000,1000,104948432585,11550242100,1224,1649243174,1553500,102299109000,44984944,4994898994,4951405973,1413512,18448906200,998586488,999999315,685,75403,999680330,319670,6601871070,1647862700,1,1650475780,999989318,10682,999948903,51097,1650465097,1000,1000,1000,1000,1000,1000,1000,104948173913,11549539200,655,1649299366,1382400,102292976000,44949995,4994568595,4951072527,1475376,18447884100,998524624,999998932,1068,6556,999682329,317671,6601427071,1647825800,1,1650363440,999991105,8895,999947456,52544,1650354544,1000,1000,1000,1000,1000,1000,1000,104948082645,11549226800,106026,1649406875,1306400,102290486400,31905175,4981407225,4950827646,1489639,18447513000,998510361,999998996,1004,6657,999676111,323889,6601099789,1648005500,0,1650283360,999988783,11217,999950557,49443,1650272143,1000,1000,1000,1000,1000,1000,1000
335000,25747110,633655,3340000000,20040000000,10000,60000,9911892154548,93089872,111949165,1227,3314252890,1000,441,1407467,6628503326,2610217320,17389782680,23383906880,9988335553,11664447,5787379,104962431435,11583503700,105310,1654163165,1546400,102593437000,59778305,5023930155,4965768490,1371048,18501074100,998628952,999998563,1437,64115,999657425,342575,6621024475,1652421800,5160,1655261680,999999465,535,999944015,55985,1655255985,1000,1000,1000,1000,1000,1000,1000,104963270924,11585079100,105329,1654353136,1514100,102607678200,44978750,5009823750,4966325098,1404923,18503665200,998595077,999999474,526,65251,999691453,308547,6621763347,1652846100,4760,1655453360,999989649,10351,999950851,49149,1655438249,1000,1000,1000,1000,1000,1000,1000,104963113253,11584395600,606,1654125007,1547700,102601684800,43748412,5008304262,4966010074,1425284,18502608900,998574716,999998937,1063,56253,999672079,327921,6621343021,1652812700,0,1655344180,999988767,11233,999950953,49047,1655332947,1000,1000,1000,1000,1000,1000,1000,104962971437,11583996500,105200,1654123340,1561300,102598440200,32904787,4997307737,4965731159,1422274,18502086900,998577726,999993753,6247,57379,999669820,330180,6620974580,1652970900,4943,1655249260,999999104,896,999947179,52821,1655243421,1000,1000,1000,1000,1000,1000,1000
336000,25785070,620639,3350000000,20100000000,10000,60000,9911657055913,89423826,108317880,2176,3324214930,1000,515,1393446,6648425508,2610347039,17389652961,23383682861,9988304414,11695586,5805022,104977324829,11618262100,105282,1659439750,1237100,102901334600,60519337,5039569987,4980673665,1456051,18555780000,998543949,999988988,11012,8637,999653972,346028,6640897728,1657388800,1,1660225540,999998524,1476,999936737,63263,1660224063,1000,1000,1000,1000,1000,1000,1000,104978327602,11620006000,1216,1659375098,1380300,102917014400,46486545,5026299195,4981300188,1516134,18558582000,998483866,999997240,2760,7406,999686518,313482,6641732682,1657825400,5500,1660440700,999997294,2706,999948206,51794,1660432494,1000,1000,1000,1000,1000,1000,1000,104977918415,11619211300,104800,1659230885,1513700,102910049800,42820575,5022297275,4980939250,1448344,18557323500,998551656,999999549,451,60805,999684155,315845,6641249645,1657761700,5480,1660323940,999991935,8065,999947505,52495,1660310395,1000,1000,1000,1000,1000,1000,1000,104977914280,11618887700,105294,1659144378,1536900,102907464200,31856839,5011212389,4980693782,1386695,18556914900,998613305,999990553,9447,62358,999660876,339124,6640924624,1657949000,4762,1660236860,999998744,1256,999945758,54242,1660230842,1000,1000,1000,1000,1000,1000,1000
337000,25823170,625216,3360000000,20160000000,10000,60000,9911416927795,90733365,109602095,2235,3334176830,1000,51,1395040,6668349190,2610447760,17389552240,23383552240,9988348900,11651100,5822590,104992307222,11653152100,106005,1664359818,1272600,103210344200,61134118,5055136618,4995604002,1496672,18610594200,998503328,999999281,719,20409,999682407,317593,6660801593,1662373900,0,1665208820,999988771,11229,999949509,50491,1665197591,1000,1000,1000,1000,1000,1000,1000,104993263493,11654847400,644,1664419947,1337100,103225657200,46298616,5041046266,4996233282,1464799,18613356000,998535201,999984578,15422,16779,999659897,340103,6661644003,1662839300,4460,1665416300,999998881,1119,999941379,58621,1665410721,1000,1000,1000,1000,1000,1000,1000,104992866186,11654104400,104727,1664168674,1560100,103219089600,41963637,5036393687,4995894418,1432951,18612140100,998567049,999999722,278,66471,999681753,318247,6661191147,1662742900,4840,1665305800,999995769,4231,999947571,52429,1665296729,1000,1000,1000,1000,1000,1000,1000,104992942634,11653639000,1299,1664026006,1487600,103215273200,32548462,5026798162,4995566578,1423347,18611540100,998576653,999999858,142,62011,999688333,311667,6660752067,1662919400,5040,1665200640,999989889,10111,999954111,45889,1665185489,1000,1000,1000,1000,1000,1000,1000
338000,25862520,630387,3370000000,20220000000,10000,60000,9911180357251,88497707,107395996,10207,3344137480,1000,59,1381743,6688254546,2610380058,17389619942,23383604542,9988323697,11676303,5840243,105007279185,11687921900,1168,1669301914,1222500,103518282200,61087015,5069989415,5010525957,1486435,18665233500,998513565,999999086,914,14451,999657994,342006,6680701106,1667328600,5581,1670181240,999999490,510,999941951,58049,1670175149,1000,1000,1000,1000,1000,1000,1000,105008202439,11689687700,643,1669397201,1320700,103534244200,47012332,5056691632,5011157692,1514654,18668110200,998485346,999990148,9852,12394,999675002,324998,6681543198,1667811300,5580,1670392260,999998826,1174,999943594,56406,1670385506,1000,1000,1000,1000,1000,1000,1000,105007909861,11688980800,1243,1669322539,1291700,103527992000,41879820,5051256720,5010846144,1460313,18667009500,998539687,999999381,619,9568,999675424,324576,6681127376,1667724000,4740,1670288420,999997552,2448,999945768,54232,1670281232,1000,1000,1000,1000,1000,1000,1000,105007813652,11688415900,648,1669014408,1491800,103523291000,32278087,5041431787,5010495020,1440470,18666184800,998559530,999993770,6230,59500,999665080,334920,6680659720,1667874100,5020,1670170640,999999080,920,999943800,56200,1670164700,1000,1000,1000,1000,1000,1000,1000
339000,25901590,615215,3380000000,20280000000,10000,60000,9910938516851,91515101,110447835,11102,3354098410,1000,509,1378818,6708174616,2610395152,17389604848,23383633048,9988303862,11696138,5857778,105022088434,11722739200,104907,1674035426,1553700,103826620800,61280854,5085102254,5025454886,1428332,18719855400,998571668,999999379,621,61547,999675361,324639,6700605039,1672266000,5000,1675159580,999995573,4427,999946247,53753,1675150153,1000,1000,1000,1000,1000,1000,1000,105023059679,11724561100,105587,1674379861,1417300,103843119000,46936647,5071561447,5026090216,1414866,18722881500,998585134,999994288,5712,63422,999680206,319794,6701451994,1672805900,5120,1675371780,999995118,4882,999949722,50278,1675361778,1000,1000,1000,1000,1000,1000,1000,105022856084,11723861700,1268,1674009474,1584200,103836910600,40904696,5065228896,5025797150,1453798,18721744800,998546202,999999882,118,58584,999681634,318366,6701061166,1672692300,4922,1675274040,999994898,5102,999949284,50716,1675264016,1000,1000,1000,1000,1000,1000,1000,105022641286,11723172600,105529,1674029052,1521000,103831177200,33439679,5057491679,5025371408,1422935,18720812700,998577065,999999840,160,61705,999688097,311903,6700490803,1672856500,2,1675132620,999986777,13223,999949205,50795,1675119395,1000,1000,1000,1000,1000,1000,1000
340000,25939890,634796,3390000000,20340000000,10000,60000,9910698840471,92422425,111359223,10109,3364060110,1000,5266,1381996,6728100002,2610542296,17389457704,23383466904,9988320504,11679496,5875306,105037008413,11757548400,104914,1679228506,1327000,104134906400,61069543,5099807643,5040371441,1496273,18774603900,998503727,999991382,8618,5409,999678268,321732,6720492732,1677233000,1,1680128860,999992432,7568,999950909,49091,1680121291,1000,1000,1000,1000,1000,1000,1000,105038041646,11759311900,1208,1679096174,1579600,104150897400,48039818,5087556918,5040993984,1376146,18777450000,998623854,999990164,9836,70818,999663534,336466,6721324766,1677768200,5680,1680338100,999998362,1638,999946918,53082,1680330782,1000,1000,1000,1000,1000,1000,1000,105037700939,11758759400,105580,1679442438,1248300,104145994800,40298454,5079578204,5040755891,1488895,18776655600,998511105,999995468,4532,17773,999672882,327118,6721007218,1677679500,4803,1680258040,999998090,1910,999948573,51427,1680251327,1000,1000,1000,1000,1000,1000,1000,105037695739,11758077200,1250,1679051261,1403100,104140341600,33405473,5072417173,5040331374,1442286,18775688100,998557714,999995849,4151,66063,999664589,335411,6720440511,1677864500,4600,1680117700,999996037,3963,999944663,55337,1680109137,1000,1000,1000,1000,1000,1000,1000
341000,25978930,634100,3400000000,20400000000,10000,60000,9910460809701,91675442,110699789,1157,3374021070,1000,5718,1394421,6748039826,2610585843,17389414157,23383446657,9988262939,11737061,5892865,105051948034,11792385400,105435,1683995346,1541200,104443498800,62008717,5115679217,5055289534,1426600,18829306200,998573400,999998623,1377,64023,999671089,328911,6740385711,1682239800,5020,1685102200,999998997,1003,999948223,51777,1685096177,1000,1000,1000,1000,1000,1000,1000,105052855622,11794167200,104740,1684424598,1347800,104459587200,48370917,5102824217,5055952952,1479034,18832269300,998520966,999989188,10812,13554,999653802,346198,6741268698,1682723500,0,1685321460,999994286,5714,999944854,55146,1685315746,1000,1000,1000,1000,1000,1000,1000,105052641468,11793633600,104919,1684126630,1545000,104454860000,39193094,5093417644,5055713840,1414020,18831379800,998585980,999998849,1151,74429,999677989,322011,6740948411,1682638200,2,1685244700,999989873,10127,999949929,50071,1685234571,1000,1000,1000,1000,1000,1000,1000,105052560659,11792833700,1210,1683944800,1495600,104448150600,33533904,5087439104,5055250533,1419720,18830275200,998580280,999993243,6757,56023,999644990,355010,6740333710,1682808400,1,1685084180,999998998,1002,999940123,59877,1685083177,1000,1000,1000,1000,1000,1000,1000
342000,26017910,625068,3410000000,20460000000,10000,60000,9910224233963,89470216,108460149,2200,3383982090,1000,5721,1394053,6767959780,2610698579,17389301421,23383277621,9988314627,11685373,5910507,105066972909,11827165000,600,1689179249,1215200,104751559600,61052632,5129629482,5070186672,1497747,18884040600,998502253,999998550,1450,13203,999677131,322869,6760247069,1687218200,5102,1690070980,999994519,5481,999950903,49097,1690060397,1000,1000,1000,1000,1000,1000,1000,105067959175,11829090000,1240,1688997204,1629300,104768937600,48854548,5118276898,5070895829,1442552,18887095800,998557448,999999857,143,62405,999680376,319624,6761190924,1687728100,1,1690305640,999989456,10544,999950205,49795,1690295095,1000,1000,1000,1000,1000,1000,1000,105067575663,11828444700,106170,1689152217,1486100,104763229400,39552031,5108698281,5070614538,1454461,18886112400,998545539,999997272,2728,64211,999679873,320127,6760818427,1687642000,5260,1690212020,999997129,2871,999948311,51689,1690203889,1000,1000,1000,1000,1000,1000,1000,105067508707,11827698500,1278,1688875333,1527600,104756930600,33918700,5102764550,5070183470,1423068,18885048000,998576932,999999463,537,61295,999664925,335075,6760244375,1687775600,4920,1690066580,999999245,755,999945895,54105,1690060905,1000,1000,1000,1000,1000,1000,1000
343000,26055610,626044,3420000000,20520000000,10000,60000,9909983470809,91441376,110400661,10208,3393944390,1000,56413,1386221,6787868364,2610810185,17389189815,23383231315,9988355139,11644861,5928203,105081829241,11862058800,105029,1694068518,1412100,105060680800,60837722,5144372922,5085137499,1459289,18938854200,998540711,999998979,1021,21590,999675491,324509,6780183209,1692223300,5001,1695051080,999999631,369,999942690,57310,1695045710,1000,1000,1000,1000,1000,1000,1000,105082727533,11863867100,104891,1694186807,1549400,105076961400,48284816,5132611516,5085823504,1415178,18941760000,998584822,999998286,1714,55808,999644204,355796,6781097496,1692698000,0,1695275520,999998472,1528,999939708,60292,1695273992,1000,1000,1000,1000,1000,1000,1000,105082492267,11863294000,105582,1694060393,1570500,105071911200,40165700,5124248400,5085569914,1449510,18940864200,998550490,999998993,1007,58583,999665569,334431,6780759431,1692611800,0,1695190880,999998637,1363,999939083,60917,1695189517,1000,1000,1000,1000,1000,1000,1000,105082327804,11862495200,104967,1694112916,1368100,105065170400,34323455,5118084705,5085096946,1474482,18939783300,998525518,999999039,961,19357,999660411,339589,6780127189,1692762200,0,1695036460,999993783,6217,999942457,57543,1695030243,1000,1000,1000,1000,1000,1000,1000
344000,26094470,623891,3430000000,20580000000,10000,60000,9909744463855,91665893,110657447,1310,3403905530,1000,56362,1400814,6807808440,2610951548,17389048452,23383092652,9988354906,11645094,5945646,105096856937,11896815800,1154,1698951521,1388000,105368570000,61829078,5160262728,5100016284,1458002,18993492900,998541998,999990799,9201,23097,999671113,328887,6800019687,1697228000,2,1700009480,999993925,6075,999945097,54903,1700003403,1000,1000,1000,1000,1000,1000,1000,105097832166,11898829900,1233,1699086071,1508100,105386601400,49563150,5148872000,5100795651,1436038,18996697800,998563962,999999271,729,69333,999679182,320818,6801057418,1697668900,3,1700272120,999989650,10350,999950433,49567,1700261767,1000,1000,1000,1000,1000,1000,1000,105097411954,11898126900,105482,1699158085,1467800,105380426600,38911103,5137921903,5100507195,1442979,18995622000,998557021,999987891,12109,48612,999650017,349983,6800675583,1697590700,1,1700170420,999997969,2031,999936912,63088,1700168388,1000,1000,1000,1000,1000,1000,1000,105097341135,11897297700,618,1699007105,1343500,105373413800,33586966,5132263116,5100012978,1436766,18994476900,998563234,999990617,9383,9551,999659973,340027,6800016827,1697730100,4680,1700009960,999998569,1431,999941551,58449,1700003849,1000,1000,1000,1000,1000,1000,1000
345000,26132830,625224,3440000000,20640000000,10000,60000,9909505152170,92186871,111143462,11223,3413867170,1000,42,1379697,6827711894,2610989341,17389010659,23382986659,9988386123,11613877,5963017,105111721995,11931699000,106033,1704085805,1334700,105677546800,62613366,5175997666,5114947428,1498416,19048327200,998501584,999999392,608,13176,999676748,323252,6819927952,1702233500,4840,1704991220,999994144,5856,999949876,50124,1704980524,1000,1000,1000,1000,1000,1000,1000,105112730382,11933645200,1202,1704322476,1269300,105694961600,49565218,5163794668,5115732522,1489276,19051464000,998510724,999991604,8396,11728,999656406,343594,6820975294,1702640900,2,1705246980,999995794,4206,999943528,56472,1705242772,1000,1000,1000,1000,1000,1000,1000,105112402838,11932962800,105535,1704070979,1482700,105688980000,38819291,5152760191,5115390375,1451895,19050365700,998548105,999999786,214,57991,999692616,307384,6820515184,1702593000,3,1705140760,999984052,15948,999956191,43809,1705124809,1000,1000,1000,1000,1000,1000,1000,105112274892,11932128200,628,1703766546,1534000,105681870800,33221309,5146822209,5114941738,1429085,19049148000,998570915,999999425,575,62640,999690302,309698,6819917498,1702667600,2,1704990220,999985542,14458,999950640,49360,1704975760,1000,1000,1000,1000,1000,1000,1000
346000,26170250,640071,3450000000,20700000000,10000,60000,9909269048410,89483804,108498168,11202,3423829750,1000,5677,1382268,6847637096,2611004914,17388995086,23382936286,9988348592,11651408,5980688,105126733842,11966533900,604,1709023538,1275800,105986071800,63539924,5191852674,5129892216,1501098,19103073000,998498902,999996980,3020,16582,999670866,329134,6839856234,1707190000,5420,1709969600,999999838,162,999944382,55618,1709964018,1000,1000,1000,1000,1000,1000,1000,105127568923,11968452600,106225,1709278177,1356800,106003292400,49748236,5178897436,5130626168,1520970,19106157900,998479030,999999286,714,12816,999685448,314552,6840834252,1707624500,4200,1710214200,999998084,1916,999946116,53884,1710208084,1000,1000,1000,1000,1000,1000,1000,105127427057,11967824300,609,1709180923,1263700,105997766200,38274612,5167156962,5130343436,1510785,19105204200,998489215,999999907,93,11222,999678686,321314,6840456114,1707570300,4620,1710122700,999994598,5402,999946922,53078,1710112678,1000,1000,1000,1000,1000,1000,1000,105127154483,11966946300,630,1708762077,1540800,105990216600,32926930,5161447180,5129886978,1410415,19103842500,998589585,999995286,4714,66371,999665393,334607,6839849107,1707620200,4920,1709967640,999999409,591,999943671,56329,1709962129,1000,1000,1000,1000,1000,1000,1000
347000,26208590,618599,3460000000,20760000000,10000,60000,9909027364026,92376234,111456520,1323,3433791410,1000,498,1400812,6867580174,2611135760,17388864240,23382865440,9988318888,11681112,5998362,105141649365,12001315600,1211,1714001914,1260900,106294112000,64859887,5208077437,5144795955,1516823,19157725200,998483177,999999815,185,13592,999677337,322663,6859724463,1712152800,1,1714938940,999989569,10431,999951992,48008,1714928508,1000,1000,1000,1000,1000,1000,1000,105142577075,12003230500,636,1714074545,1435300,106311314600,50696457,5194749807,5145533166,1413765,19160779800,998586235,999999502,498,60837,999675571,324429,6860709829,1712597500,4940,1715184780,999996823,3177,999947137,52863,1715176663,1000,1000,1000,1000,1000,1000,1000,105142256732,12002681800,105635,1713842986,1690400,106306513200,36885120,5180706970,5145287480,1411363,19159887000,998588637,999995452,4548,65089,999671509,328491,6860381591,1712552500,2,1715099260,999994853,5147,999943989,56011,1715094111,1000,1000,1000,1000,1000,1000,1000,105142038724,12001876100,105631,1713961915,1412300,106299577000,32357639,5175846689,5144847849,1443718,19158753300,998556282,999996903,3097,65285,999689436,310564,6859792764,1712597900,1,1714958020,999986896,13104,999953085,46915,1714944915,1000,1000,1000,1000,1000,1000,1000
348000,26247060,616279,3470000000,20820000000,10000,60000,9908791318997,89620436,108742223,10079,3443752940,1000,520,1382465,6887485722,2611056833,17388943167,23382984267,9988276695,11723305,6016017,105156393721,12036072400,106015,1719051579,1305800,106601916800,63584018,5221694768,5159726416,1469704,19212317100,998530296,999999616,384,12512,999664796,335204,6879634004,1717071800,4920,1719916160,999996348,3652,999943312,56688,1719907588,1000,1000,1000,1000,1000,1000,1000,105157532998,12038106000,641,1719143440,1345200,106620226400,51760356,5210761256,5160479392,1505816,19215618000,998494184,999999829,171,9613,999678621,321379,6880635779,1717583200,2,1720166620,999989769,10231,999947813,52187,1720156387,1000,1000,1000,1000,1000,1000,1000,105157304684,12037534000,1204,1719178213,1244400,106615235200,37253056,5196013506,5160220605,1454756,19214765400,998545244,999987952,12048,13196,999655191,344809,6880292609,1717560000,3,1720076600,999995407,4593,999941096,58904,1720072004,1000,1000,1000,1000,1000,1000,1000,105156976287,12036620800,599,1718829932,1448700,106607273600,32536671,5190913671,5159779935,1420367,19213329900,998579633,999988229,11771,48562,999649827,350173,6879705973,1717531400,1,1719927860,999998179,1821,999940762,59238,1719926038,1000,1000,1000,1000,1000,1000,1000
349000,26284150,634542,3480000000,20880000000,10000,60000,9908551510509,90650995,109737518,10100,3453715850,1000,36,1382823,6907411500,2611365204,17388634796,23382658296,9988329937,11670063,6033637,105171486897,12070979900,1224,1723916423,1303400,106911123000,63635153,5236707853,5174666346,1468997,19267182300,998531003,999999304,696,15007,999675561,324439,6899552439,1722082900,0,1724894160,999991933,8067,999948407,51593,1724886093,1000,1000,1000,1000,1000,1000,1000,105172477942,12073007700,592,1724301138,1172900,106929330600,51015893,5224973093,5175442204,1492552,19270488300,998507448,999999830,170,10778,999682174,317826,6900587826,1722551100,4660,1725155620,999994662,5338,999947678,52322,1725145622,1000,1000,1000,1000,1000,1000,1000,105172132602,12072328000,106055,1724154698,1313600,106923425600,38005378,5211678478,5175109522,1459411,19269435000,998540589,999999030,970,10019,999679997,320003,6900145703,1722538700,5080,1725042240,999999021,979,999945619,54381,1725036181,1000,1000,1000,1000,1000,1000,1000,105171954622,12071485700,1158,1723713017,1518500,106916105000,32685148,5206005998,5174694299,1455159,19268112900,998544841,999999619,381,62360,999672661,327339,6899589939,1722535100,1,1724903020,999992621,7379,999948360,51640,1724895640,1000,1000,1000,1000,1000,1000,1000
350000,26321630,626523,3490000000,20940000000,10000,60000,9908316283929,87091545,106210082,1282,3463678370,1000,5060,1399161,6927354176,2611441574,17388558426,23382580726,9988331899,11668101,6051275,105186321972,12105859900,105461,1729064008,1250700,107220044600,64142765,5252163065,5189624018,1480541,19321999200,998519459,999999852,148,10711,999671993,328007,6919495407,1727053900,0,1729881240,999990149,9851,999947911,52089,1729871389,1000,1000,1000,1000,1000,1000,1000,105187414345,12107841100,1171,1729131395,1314000,107237871800,50715202,5239602052,5190360396,1484165,19325204700,998515835,999999237,763,10172,999681376,318624,6920480124,1727544800,4660,1730125600,999998788,1212,999947672,52328,1730119728,1000,1000,1000,1000,1000,1000,1000,105187041479,12107077000,105862,1728881979,1557200,107231225200,37586993,5226153943,5189998784,1431050,19323990000,998568950,999991997,8003,63547,999673763,326237,6919994637,1727522400,2,1730007080,999988775,11225,999947247,52753,1729995853,1000,1000,1000,1000,1000,1000,1000,105186895864,12106359200,649,1728978575,1240100,107224991200,33182307,5221449357,5189643977,1468927,19322980500,998531073,999998798,1202,18471,999671794,328206,6919523506,1727513700,4901,1729889820,999994610,5390,999945571,54429,1729879529,1000,1000,1000,1000,1000,1000,1000
351000,26358620,633666,3500000000,21000000000,10000,60000,9908072549076,92004414,111087950,11117,3473641380,1000,46,1383610,6947260526,2611451490,17388548510,23382565010,9988368930,11631070,6068856,105201256872,12140702700,105447,1733849427,1429900,107528639000,64553769,5267505869,5204551793,1456325,19376702100,998543675,999999898,102,59973,999687680,312320,6939399420,1732018600,5021,1734861560,999991088,8912,999950873,49127,1734847627,1000,1000,1000,1000,1000,1000,1000,105202378794,12142727600,1225,1733868406,1576500,107546895200,50925814,5254765814,5205311954,1459215,19379974500,998540785,999999788,212,60273,999667619,332381,6940412281,1732552500,0,1735111300,999989027,10973,999947273,52727,1735100327,1000,1000,1000,1000,1000,1000,1000,105202039098,12141820300,598,1733959821,1334200,107538948600,37510219,5240966969,5204881795,1454336,19378641300,998545664,999996968,3032,8832,999671837,328163,6939840063,1732494800,1,1734965260,999993009,6991,999948532,51468,1734958268,1000,1000,1000,1000,1000,1000,1000,105201830757,12141233300,1198,1733905643,1305900,107533838600,32916886,5236127636,5204591890,1465938,19377758400,998534062,999991123,8877,6385,999659595,340405,6939455405,1732494700,5080,1734869940,999998655,1345,999948285,51715,1734863515,1000,1000,1000,1000,1000,1000,1000
