Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
344000,94710,624530,3430000000,20580000000,10000,60000,9923793679192,20216715,795437324,10785,3429905290,2000,485,2921899,6859789010,2212928807,17787071193,19641920293,9851856561,148143439,624155271,108295865858,20761117600,143201,8105042,4088834000,182682004800,1474356951,10296842551,9348964094,572886235,31655990100,427113765,999997288,2712,20853,19534659,980465341,12465285141,3044005000,8500,3116330500,999999047,953,999825353,174647,3116321047,1000,1000,1000,1000,1000,1000,1000,108295527046,20760972600,170997,8212441,4088698000,182680152400,1460144484,10282532434,9349092385,572223186,31655580600,427776814,999993667,6333,11581,19641896,980358104,12465452004,3043485300,8193,3116381340,999986472,13528,999837081,162919,3116359619,1000,1000,1000,1000,1000,1000,1000
345000,94080,619808,3440000000,20640000000,10000,60000,9923594695592,19633083,797537136,1596,3439905920,2000,62159,2946005,6879808648,2212992075,17787007925,19641548025,9852342195,147657805,627300243,108321443996,20820369300,159526,8082543,4097220200,183207141800,1477852134,10325752334,9374206791,573040784,31747551600,426959216,999992758,7242,17574,19606583,980393417,12498939417,3052685500,8261,3124749800,999991087,8913,999836274,163726,3124732626,1000,1000,1000,1000,1000,1000,1000,108321007232,20820270300,219754,8018208,4097397700,183205580600,1465750699,10313565699,9374406816,572372642,31747104900,427627358,999993604,6396,15262,19616446,980383554,12499208154,3052165100,8460,3124812600,999997198,2802,999838962,161038,3124801338,1000,1000,1000,1000,1000,1000,1000
346000,94870,628926,3450000000,20700000000,10000,60000,9923398651310,16080662,796614325,2649,3449905130,2000,63556,2942701,6899804962,2213036172,17786963828,19641203828,9852853319,147146681,630444281,108346861200,20879627500,234110,7833824,4106017600,183732284600,1483971336,10357285686,9399535244,573111322,31839000600,426888678,999987792,12208,93070,19569726,980430274,12532713374,3061346800,8056,3133187040,999999146,854,999820670,179330,3133178130,1000,1000,1000,1000,1000,1000,1000,108346607758,20879502200,156266,7699585,4106075800,183730597200,1468797282,10342021832,9399688287,572432445,31838577600,427567555,999975153,24847,86108,19611821,980388179,12532916979,3060867200,37,3133230940,999997789,2211,999824408,175592,3133228692,1000,1000,1000,1000,1000,1000,1000
347000,95940,630818,3460000000,20760000000,10000,60000,9923197870191,17273898,800422548,1515,3459904060,2000,503,2935960,6919805090,2213084689,17786915311,19640849011,9853377860,146622140,633590550,108372497807,20938888500,163683,8080477,4114075000,184257421800,1487301975,10386029775,9424803984,573348141,31930626600,426651859,999999271,729,18030,19623846,980376154,12566402354,3069996500,8396,3141615640,999991126,8874,999834530,165470,3141598370,1000,1000,1000,1000,1000,1000,1000,108372121607,20938756500,228089,7761569,4114518700,184255731400,1474700254,10373338904,9424948572,572589097,31930118400,427410903,999992329,7671,102632,19610760,980389240,12566591440,3069595900,104,3141662940,999980032,19968,999836332,163668,3141642868,1000,1000,1000,1000,1000,1000,1000
348000,95600,635123,3470000000,20820000000,10000,60000,9923000970151,14580525,800420797,1506,3469904400,2000,5230,2941984,6939805788,2213121176,17786878824,19640498624,9853837316,146162684,636735604,108397995099,20998149800,241030,8123768,4122471700,184782614000,1491263587,10415408237,9450070801,573512065,32022191400,426487935,999997508,2492,4243,19688742,980311258,12600088858,3078651200,8493,3150043180,999983370,16630,999842443,157557,3150018057,1000,1000,1000,1000,1000,1000,1000,108397744223,20997992700,145100,8103217,4122470000,184780744600,1479903960,10403951410,9450215038,572853692,32021762700,427146308,999997733,2267,5441,19656903,980343097,12600283897,3078256300,7700,3150085020,999991539,8461,999828941,171059,3150068859,1000,1000,1000,1000,1000,1000,1000
349000,95760,623112,3480000000,20880000000,10000,60000,9922803694396,12258695,800737111,10220,3479904240,2000,999,2925176,6959788040,2213150591,17786849409,19640153909,9854329064,145670936,639882304,108423576613,21057373200,140885,8203880,4130731800,185307466400,1496123167,10445668167,9475375161,573660057,32113712100,426339943,999996623,3377,17066,19673005,980326995,12633832995,3087300800,8307,3158467800,999998341,1659,999825366,174634,3158457834,1000,1000,1000,1000,1000,1000,1000,108423269517,21057251000,150259,7697654,4131317400,185305917200,1484244272,10433707722,9475518127,572906730,32113212300,427093270,999982722,17278,90992,19647965,980352035,12634020835,3086934000,49,3158512760,999989997,10003,999821392,178608,3158502708,1000,1000,1000,1000,1000,1000,1000
350000,93750,628813,3490000000,20940000000,10000,60000,9922594550761,21839865,812979711,1309,3489906250,2000,5765,2947364,6979809882,2213224326,17786775674,19639772774,9854830716,145169284,643023198,108449078917,21116664100,199918,7697141,4139757100,185832888200,1499865936,10474838436,9500675968,573721525,32205164100,426278475,999995170,4830,106945,19643577,980356423,12667565023,3096017300,42,3166897900,999991197,8803,999830045,169955,3166889055,1000,1000,1000,1000,1000,1000,1000,108448811007,21116519200,151079,7609032,4139815500,185831110400,1489647486,10464526986,9500798095,573059593,32204739300,426940407,999994555,5445,104562,19667967,980332033,12667730733,3095600100,8601,3166941420,999999819,181,999827562,172438,3166932638,1000,1000,1000,1000,1000,1000,1000
351000,97310,622349,3500000000,21000000000,10000,60000,9922399878496,16863709,810603858,2485,3499902690,2000,5182,2932739,6999800410,2213219505,17786780495,19639480695,9855357621,144642379,646165031,108474646934,21175907600,168725,8119906,4147728300,186357927200,1504363273,10504745273,9525959434,573960759,32296801800,426039241,999995012,4988,11853,19647119,980352881,12701275881,3104697400,60,3175326600,999989907,10093,999827153,172847,3175316447,1000,1000,1000,1000,1000,1000,1000,108474355019,21175790000,167326,7942034,4147934800,186356366400,1494328046,10494627196,9526085483,573310795,32296383600,426689205,999993010,6990,4415,19666532,980333468,12701444468,3104295600,8527,3175376040,999991472,8528,999832715,167285,3175358985,1000,1000,1000,1000,1000,1000,1000
352000,95720,631302,3510000000,21060000000,10000,60000,9922200142810,17001907,813443293,11141,3509904280,2000,939,2916508,7019786278,2213262217,17786737783,19639137183,9855775432,144224568,649300310,108500099241,21235154900,228774,7890892,4156455400,186883026600,1508518867,10534313667,9551264983,574029367,32388269400,425970633,999976172,23828,78205,19639122,980360878,12735019178,3113366000,47,3183756640,999997602,2398,999811105,188895,3183754195,1000,1000,1000,1000,1000,1000,1000,108499845981,21235027600,197146,8130419,4156159900,186881294400,1499351642,10525054092,9551379562,573459790,32387920500,426540210,999998799,1201,8209,19719647,980280353,12735167153,3112895400,8440,3183812820,999983211,16789,999835109,164891,3183787591,1000,1000,1000,1000,1000,1000,1000
353000,96220,631145,3520000000,21120000000,10000,60000,9921997978444,19600221,818757126,1333,3519903780,2000,528,2942211,7039804894,2213338565,17786661435,19638758335,9856221969,143778031,652436663,108525736258,21294447200,139844,7962882,4164724300,187408372800,1514179928,10565397328,9576560472,574261264,32479875300,425738736,999993998,6002,11034,19648362,980351638,12768747038,3122027000,8360,3192195700,999999226,774,999825834,174166,3192186566,1000,1000,1000,1000,1000,1000,1000,108525383017,21294279100,227919,7804507,4164878500,187406395800,1502856149,10553970999,9576635280,573522096,32479382700,426477904,999998108,1892,100812,19775232,980224768,12768841868,3121563200,8216,3192230320,999984484,15516,999842812,157188,3192206588,1000,1000,1000,1000,1000,1000,1000
354000,94580,618497,3530000000,21180000000,10000,60000,9921803291100,14692016,816594329,1426,3529905420,2000,985,2941825,7059807988,2213379416,17786620584,19638412184,9856618455,143381545,655578943,108551210481,21353694500,191836,7729610,4173395000,187933452200,1519012933,10595641883,9601858873,574329463,32571348300,425670537,999974602,25398,77239,19688466,980311534,12802477734,3130655100,89,3200621240,999997710,2290,999817739,182261,3200618861,1000,1000,1000,1000,1000,1000,1000,108550900611,21353536900,180797,7826805,4173284700,187931474600,1507213585,10583738635,9601979064,573669254,32570902200,426330746,999994490,5510,101536,19735272,980264728,12802635628,3130192400,44,3200665980,999990628,9372,999830236,169764,3200656564,1000,1000,1000,1000,1000,1000,1000
355000,93620,632234,3540000000,21240000000,10000,60000,9921603487842,14881195,819393252,11015,3539906380,2000,5661,2922227,7079790730,2213398237,17786601763,19638082763,9857132273,142867727,658722103,108576751762,21412933600,199427,7797803,4181701900,188458422400,1525102148,10627136848,9627120759,574475188,32662880100,425524812,999982751,17249,95063,19749904,980250096,12836160496,3139294800,8895,3209050180,999998452,1548,999824463,175537,3209039737,1000,1000,1000,1000,1000,1000,1000,108576428377,21412809000,216922,7603383,4181967900,188456821200,1510275057,10612225257,9627258474,573799399,32662442100,426200601,999973732,26268,105833,19741859,980258141,12836343841,3138906100,8480,3209096220,999997627,2373,999823233,176767,3209085367,1000,1000,1000,1000,1000,1000,1000
356000,91980,627889,3550000000,21300000000,10000,60000,9921397706903,21052420,828302101,10312,3549908020,2000,5119,2927665,7099795416,2213433123,17786566877,19637748577,9857539495,142460505,661861511,108602249426,21472174400,232035,7823134,4190093100,188983460800,1529135861,10656580361,9652408666,574629669,32754417000,425370331,999997956,2044,100787,19794221,980205779,12869878179,3147931200,8780,3217478420,999999873,127,999815887,184113,3217469513,1000,1000,1000,1000,1000,1000,1000,108602032517,21472062800,151594,7697403,4190206400,188981858400,1515428331,10642786631,9652541426,573981402,32753992500,426018598,999996739,3261,101137,19775611,980224389,12870052589,3147542200,8720,3217527820,999992063,7937,999835037,164963,3217511163,1000,1000,1000,1000,1000,1000,1000
357000,94290,629434,3560000000,21360000000,10000,60000,9921204684816,14462678,824366552,10251,3559905710,2000,5788,2925956,7119790918,2213456894,17786543106,19637417806,9858018604,141981396,664996522,108627815957,21531468700,195454,7630991,4198697100,189508838200,1534787898,10687656698,9677728034,574778724,32845948800,425221276,999996461,3539,101437,19777303,980222697,12903637097,3156592100,32,3225909940,999999155,845,999822037,177963,3225909063,1000,1000,1000,1000,1000,1000,1000,108627479927,21531304500,218397,8251687,4198170400,189506872200,1518941630,10671708080,9677840398,574229250,32845624200,425770750,999993658,6342,6008,19754810,980245190,12903785590,3156220900,8486,3225958500,999995178,4822,999826408,173592,3225945192,1000,1000,1000,1000,1000,1000,1000
358000,96670,625586,3570000000,21420000000,10000,60000,9921004152865,15440736,828028081,1407,3569903330,2000,946,2935599,7139803846,2213540201,17786459799,19637027099,9858482321,141517679,668134067,108653332369,21590714700,227020,7819828,4206968900,190033855800,1537990456,10716267106,9703000451,574931924,32937496500,425068076,999996087,3913,104363,19783712,980216288,12937332088,3165276100,8243,3234345420,999994460,5540,999829763,170237,3234331637,1000,1000,1000,1000,1000,1000,1000,108653068124,21590576000,217281,7782312,4207008800,190032121600,1524920762,10703106362,9703113206,574290510,32937084300,425709490,999998245,1755,100235,19814929,980185071,12937475471,3164876000,84,3234388760,999973589,26411,999842535,157465,3234362265,1000,1000,1000,1000,1000,1000,1000
359000,95980,631633,3580000000,21480000000,10000,60000,9920806874129,13095928,828391913,9989,3579904020,2000,530,2921223,7159788062,2213557357,17786442643,19636708043,9858894657,141105343,671269419,108678858510,21649986300,219776,7645870,4215546000,190559117400,1542166593,10745863143,9728316116,575080365,33029026800,424919635,999992127,7873,106262,19808546,980191454,12971088054,3173903300,8400,3242780640,999999698,302,999821262,178738,3242771938,1000,1000,1000,1000,1000,1000,1000,108678569700,21649821800,198232,7854109,4215354700,190557146000,1529910794,10733504694,9728430641,574430227,33028617600,425569773,999982471,17529,92344,19806203,980193797,12971237597,3173510000,51,3242816780,999990227,9773,999827044,172956,3242806956,1000,1000,1000,1000,1000,1000,1000
360000,96120,627252,3590000000,21540000000,10000,60000,9920605994399,14390138,832375283,11520,3589903880,2000,539,2916725,7179784720,2213616137,17786383863,19636356763,9859338295,140661705,674406715,108704393491,21709236400,232446,7880601,4223758700,191084126400,1546852307,10775955657,9753601594,575241948,33120579000,424758052,999998827,1173,100579,19806985,980193015,13004795515,3182574500,88,3251213840,999980169,19831,999835779,164221,3251193921,1000,1000,1000,1000,1000,1000,1000,108704140384,21709067500,156842,7746558,4223809600,191082203800,1534412252,10763416552,9753722318,574571239,33120138900,425428761,999996681,3319,108842,19848124,980151876,13004959776,3182141800,38,3251247440,999990056,9944,999821442,178558,3251237458,1000,1000,1000,1000,1000,1000,1000
361000,94900,642843,3600000000,21600000000,10000,60000,9920401491811,19312484,839983147,10334,3599905100,2000,986,2927631,7199789532,2213668095,17786331905,19635997005,9859799229,140200771,677542261,108729941870,21768489300,233344,8221229,4231805200,191609241800,1552117631,10806634081,9778870003,575486197,33212213700,424513803,999998135,1865,10138,19845735,980154265,13038489565,3191241200,7941,3259638820,999988683,11317,999836838,163162,3259619562,1000,1000,1000,1000,1000,1000,1000,108729673101,21768345700,169234,7948859,4232031700,191607503400,1538296340,10792722090,9779012450,574809786,33211762800,425190214,999995531,4469,22445,19869495,980130505,13038682505,3190805300,8480,3259680820,999997715,2285,999824145,175855,3259670055,1000,1000,1000,1000,1000,1000,1000
362000,96010,629293,3610000000,21660000000,10000,60000,9920200251067,20949625,844328214,11186,3609903990,2000,56847,2924581,7219785608,2213698792,17786301208,19635658208,9860225119,139774881,680679127,108755550695,21827752000,150207,8067938,4240237800,192134410400,1557806102,10837737752,9804181425,575642017,33303756600,424357983,999992151,7849,2934,19917009,980082991,13072235891,3199821700,47,3268072540,999981973,18027,999834234,165766,3268054466,1000,1000,1000,1000,1000,1000,1000,108755130140,21827594000,236468,8203619,4240313900,192132531200,1541742158,10821576108,9804302827,574967882,33303308400,425032118,999995618,4382,17936,19828309,980171691,13072403591,3199509900,8061,3268109360,999999465,535,999825336,174664,3268100764,1000,1000,1000,1000,1000,1000,1000
363000,95560,620758,3620000000,21720000000,10000,60000,9920003773806,17831231,843958716,10595,3619904440,2000,6111,2921195,7239787690,2213744037,17786255963,19635313863,9860613965,139386035,683820255,108781049853,21886998800,193186,8097519,4248623300,192659463200,1563672652,10869014252,9829461266,575785549,33395290500,424214451,999997262,2738,13413,19972947,980027053,13105941653,3208453000,88,3276500580,999979895,20105,999835213,164787,3276480387,1000,1000,1000,1000,1000,1000,1000,108780780049,21886856900,162664,7760131,4249039200,192657699400,1545109779,10850358879,9829583278,575037792,33394777800,424962208,999997563,2437,100171,19908993,980091007,13106102107,3208128400,40,3276545660,999973209,26791,999839871,160129,3276518829,1000,1000,1000,1000,1000,1000,1000
364000,94660,619085,3630000000,21780000000,10000,60000,9919808275004,13747696,842570233,10206,3629905340,2000,5674,2931769,7259790268,2213796100,17786203900,19634954800,9861069631,138930369,686960399,108806608231,21946278800,166864,7537872,4257579100,193184778400,1567241723,10898005523,9854759533,575847114,33486734100,424152886,999995579,4421,103765,19982432,980017568,13139677368,3217116600,8677,3284932540,999993972,6028,999833365,166635,3284917835,1000,1000,1000,1000,1000,1000,1000,108806338426,21946122400,160984,7980667,4257175800,193182917600,1550702668,10881369718,9854847593,575282480,33486411300,424717520,999998950,1050,10270,19970077,980029923,13139792823,3216782900,8427,3284965560,999988097,11903,999843070,156930,3284945230,1000,1000,1000,1000,1000,1000,1000
365000,96280,631306,3640000000,21840000000,10000,60000,9919601969564,20469502,851972099,2416,3639903720,2000,5321,2941389,7279802608,2213856766,17786143234,19634598334,9861536211,138463789,690097419,108832089731,22005530900,191509,7644721,4265953700,193709855400,1572042795,10928217395,9880081392,575997061,33578271000,424002939,999994241,5759,100180,19961888,980038112,13173437712,3225767900,48,3293368800,999987568,12432,999825380,174620,3293356320,1000,1000,1000,1000,1000,1000,1000,108831747907,22005353600,221050,7869344,4265855100,193707872800,1555073128,10911145978,9880180113,575352878,33577858800,424647122,999994697,5303,83719,19891606,980108394,13173572694,3225473500,49,3293395000,999997630,2370,999815319,184681,3293392581,1000,1000,1000,1000,1000,1000,1000
366000,95140,633529,3650000000,21900000000,10000,60000,9919407360725,15480572,849690885,10340,3649904860,2000,5157,2926773,7299789040,2213909797,17786090203,19634254603,9861948587,138051413,693232127,108857567881,22064776100,197108,8098061,4273972100,194234884200,1576816892,10958400142,9905404856,576234719,33669888900,423765281,999993982,6018,9163,19930207,980069793,13207205693,3234421000,78,3301803260,999997655,2345,999808763,191237,3301800837,1000,1000,1000,1000,1000,1000,1000,108857348166,22064597600,186221,8202098,4273825000,194232887200,1559480422,10940961172,9905445526,575569807,33669485100,424430193,999994836,5164,10729,19986003,980013997,13207254897,3234084500,96,3301826880,999982587,17413,999826729,173271,3301809371,1000,1000,1000,1000,1000,1000,1000
367000,95610,634999,3660000000,21960000000,10000,60000,9919210621928,12633666,849580651,2506,3659904390,2000,5239,2944217,7319803768,2213960494,17786039506,19633895506,9862363503,137636497,696366271,108883120376,22124058700,210863,7666288,4282816800,194760178200,1581697573,10988701373,9930688138,576299365,33761345700,423700635,999998378,1622,100513,19964375,980035625,13240913925,3243078200,36,3310236600,999989223,10777,999825313,174687,3310225787,1000,1000,1000,1000,1000,1000,1000,108882908159,22123868100,167987,7763422,4282630300,194758093000,1563761089,10970658389,9930727537,575640571,33760936200,424359429,999998953,1047,100882,20030945,979969055,13240967355,3242722800,8779,3310256680,999991917,8083,999833682,166318,3310239818,1000,1000,1000,1000,1000,1000,1000
368000,93760,627102,3670000000,22020000000,10000,60000,9919004630730,18999830,858667774,11968,3669906240,2000,1021,2928800,7339788544,2213976260,17786023740,19633574540,9862766580,137233420,699505724,108908690965,22183307600,174370,8142747,4290664200,195285186400,1585155657,11017566357,9955966102,576546143,33852989700,423453857,999991888,8112,4145,20037043,979962957,13274618457,3251679700,8228,3318669620,999990963,9037,999833845,166155,3318652355,1000,1000,1000,1000,1000,1000,1000,108908462990,22183114200,224341,7701810,4291053700,195283238000,1569492420,11001805520,9955968646,575789125,33852501900,424210875,999998502,1498,100177,20153231,979846769,13274615269,3251369700,9000,3318684400,999971223,28777,999841377,158623,3318646623,1000,1000,1000,1000,1000,1000,1000
369000,97540,631973,3680000000,22080000000,10000,60000,9918809726540,14294568,856629359,9990,3679902460,2000,5312,2930551,7359784940,2214014608,17785985392,19633238592,9863238489,136761511,702642729,108934118487,22242566600,232569,7819212,4299500000,195810356400,1588793291,11046619741,9981305475,576602405,33944438700,423397595,999971657,28343,79752,20016977,979983023,13308406423,3260315800,41,3327103620,999997369,2631,999812752,187248,3327100948,1000,1000,1000,1000,1000,1000,1000,108933955133,22242393600,224444,7949907,4299294700,195808528000,1575009174,11032742974,9981292482,576024149,33944114100,423975851,999998308,1692,10459,20087877,979912123,13308388823,3260064900,8240,3327108040,999996541,3459,999829659,170341,3327096341,1000,1000,1000,1000,1000,1000,1000
370000,93310,632470,3690000000,22140000000,10000,60000,9918611670684,12762960,857854140,11402,3689906690,2000,1028,2930204,7379790576,2214070544,17785929456,19632883856,9863614336,136385664,705775312,108959720437,22301837100,175514,8115344,4307535600,196335512600,1592292209,11075532109,10006595467,576855066,34036060200,423144934,999992983,7017,3917,20063550,979936450,13342123750,3268935200,79,3335538980,999989382,10618,999829017,170983,3335528283,1000,1000,1000,1000,1000,1000,1000,108959460978,22301647600,238998,8128670,4307554700,196333554400,1580693193,11063834393,10006593284,576170379,34035654600,423829621,999998471,1529,7692,20101708,979898292,13342121092,3268694400,8412,3335546080,999990140,9860,999837392,162608,3335527808,1000,1000,1000,1000,1000,1000,1000
371000,94530,634186,3700000000,22200000000,10000,60000,9918404344650,20529468,868317835,10336,3699905470,2000,437,2934999,7399790268,2214151218,17785848782,19632497182,9864052881,135947119,708906249,108985271044,22361102300,200079,7668815,4316400200,196860740600,1596899527,11105558027,10031858777,576908092,34127515800,423091908,999994733,5267,100641,20100464,979899536,13375807736,3277623500,8541,3343969400,999988100,11900,999836341,163659,3343948959,1000,1000,1000,1000,1000,1000,1000,108984993997,22360882900,194816,7907846,4316152100,196858520200,1585260200,11093807350,10031908981,576235749,34127118300,423764251,999974320,25680,76171,20114490,979885510,13375877810,3277313400,8297,3343979620,999997506,2494,999819771,180229,3343968829,1000,1000,1000,1000,1000,1000,1000
372000,94370,647259,3710000000,22260000000,10000,60000,9918209878595,15406311,865891720,10234,3709905630,2000,5366,2932017,7419790792,2214198806,17785801194,19632142494,9864484963,135515037,712038355,109010877525,22420358200,152053,7739542,4324683300,197385819600,1601488213,11135557163,10057144735,577070385,34219068900,422929615,999999011,989,100226,20134491,979865509,13409514509,3286268600,93,3352405280,999964587,35413,999850526,149474,3352369774,1000,1000,1000,1000,1000,1000,1000,109010510588,22420156200,220407,8226090,4324285100,197383722000,1589827112,11123790212,10057204308,576475056,34218730800,423524944,999992121,7879,4165,20124357,979875643,13409603043,3285968800,8302,3352415140,999991897,8103,999831265,168735,3352398735,1000,1000,1000,1000,1000,1000,1000
373000,93210,630796,3720000000,22320000000,10000,60000,9918006489605,19215418,872455190,1307,3719906790,2000,5682,2950806,7439810966,2214252823,17785747177,19631779377,9864879994,135120006,715168960,109036296864,22479613900,221897,7997993,4332916200,197911002200,1604207177,11163693077,10082466883,577316750,34310681400,422683250,999998337,1663,8387,20138604,979861396,13443284896,3294906200,43,3360830900,999987156,12844,999824087,175913,3360818013,1000,1000,1000,1000,1000,1000,1000,109036043427,22479440000,171482,7744537,4333225800,197908988800,1596288645,11155670445,10082560058,576527834,34310149200,423472166,999995537,4463,108703,20061445,979938555,13443409955,3294615800,36,3360860300,999989633,10367,999826503,173497,3360849897,1000,1000,1000,1000,1000,1000,1000
374000,94960,638300,3730000000,22380000000,10000,60000,9917806563606,19542967,875502934,1435,3729905040,2000,5248,2945957,7459807210,2214303573,17785696427,19631436227,9865294203,134705797,718308213,109061878595,22538858300,167083,7776624,4341486200,198435994200,1608864320,11193756670,10107741607,577384022,34402146900,422615978,999996348,3652,85226,20161119,979838881,13476988281,3303561700,8601,3369256860,999998415,1585,999826926,173074,3369246674,1000,1000,1000,1000,1000,1000,1000,109061528601,22538704500,227288,8148472,4341258400,198434159400,1600802882,11185599782,10107855367,576776976,34401789600,423223024,999998839,1161,9163,20116596,979883404,13477135004,3303231500,87,3369296180,999983544,16456,999831063,168937,3369279637,1000,1000,1000,1000,1000,1000,1000
375000,94700,626337,3740000000,22440000000,10000,60000,9917614545467,11975966,870676275,10858,3739905300,2000,5184,2936225,7479788884,2214361333,17785638667,19631077567,9865680595,134319405,721444679,109087440325,22598120000,146674,7658155,4349941500,198961158400,1613700341,11224007741,10133029554,577522155,34493683200,422477845,999989788,10212,93433,20232479,979767521,13510705821,3312171300,8440,3377685460,999999247,753,999828933,171067,3377676267,1000,1000,1000,1000,1000,1000,1000,109087083421,22597950400,201084,7725728,4350025500,198959222400,1605153138,11215360738,10133143559,576829294,34493234400,423170706,999997129,2871,103135,20172376,979827624,13510854124,3311853500,91,3377722520,999988136,11864,999824635,175365,3377710565,1000,1000,1000,1000,1000,1000,1000
376000,94660,626706,3750000000,22500000000,10000,60000,9917414314129,12615880,874019230,2416,3749905340,2000,476,2934602,7499805848,2214410009,17785589991,19630728991,9866109018,133890982,724577766,109112851459,22657364100,240235,8274276,4357909300,199486156200,1618620319,11254334569,10158348099,577750933,34585302300,422249067,999983531,16469,9198,20179599,979820401,13544460701,3320852600,45,3386122940,999989707,10293,999822998,177002,3386112602,1000,1000,1000,1000,1000,1000,1000,109112547131,22657224000,214405,7886309,4358371900,199484340800,1609419949,11245038249,10158479276,576981204,34584756900,423018796,999998116,1884,101312,20126736,979873264,13544637964,3320484500,8640,3386170540,999996788,3212,999828712,171288,3386158688,1000,1000,1000,1000,1000,1000,1000
377000,95070,634420,3760000000,22560000000,10000,60000,9917209019738,18293619,882417826,1501,3759904930,2000,5267,2942249,7519806858,2214435557,17785564443,19630403143,9866528471,133471529,727710429,109138516870,22716623500,137506,7754568,4366693700,200011347800,1622645223,11283776523,10183610534,577824845,34676772900,422175155,999986537,13463,87792,20235158,979764842,13578146942,3329519600,8202,3394545920,999998690,1310,999824492,175508,3394536408,1000,1000,1000,1000,1000,1000,1000,109138218946,22716504600,150961,7536220,4366983600,200009718000,1614539490,11275583790,10183754668,577133120,34676313000,422866880,999998089,1911,100169,20239401,979760599,13578327899,3329105300,54,3394608260,999965025,34975,999842769,157231,3394573231,1000,1000,1000,1000,1000,1000,1000
378000,94750,625228,3770000000,22620000000,10000,60000,9917010292239,17417439,884252329,10190,3769905250,2000,62878,2934870,7539790120,2214483978,17785516022,19630065522,9866942190,133057810,730842210,109164061204,22775894800,157295,7966493,4374880900,200536602400,1627591958,11314142758,10208887731,578056136,34768398300,421943864,999991769,8231,9433,20283502,979716498,13611849098,3338175800,8603,3402973600,999996370,3630,999831833,168167,3402961367,1000,1000,1000,1000,1000,1000,1000,109163642148,22775727100,147471,8179349,4374811300,200534493400,1618729186,11305169136,10209091711,577353012,34767910800,422646988,999990785,9215,14473,20196262,979803738,13612122138,3337714300,8583,3403039440,999999570,430,999816773,183227,3403030427,1000,1000,1000,1000,1000,1000,1000
