Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
289000,33817270,1275563,5760000000,34560000000,20000,120000,9962644509558,10981775,8977191738,7002,5726182730,2000,127014,2898707,11452351456,1402875933,18597124067,18999846467,9765027873,234972127,8728339129,106945432056,17829901300,196399,8048232,3698721400,156531546600,27004113423,34558597423,8163340598,999981926,27040615800,18074,985737211,14262789,83032885,14540387,985459613,10884454113,2489040200,52,2721113620,999999947,53,999819785,180215,2721113515,1000,1000,1000,1000,1000,1000,1000
290000,33875880,1256007,5780000000,34680000000,20000,120000,9962544549246,11069891,9008302258,4258,5746124120,2000,21901,2909243,11492239724,1402897637,18597102363,18999750663,9765509757,234490243,8759832881,106971154358,17889126200,188148,7602340,3707464800,157056725200,27098817542,34678722092,8188467594,999899860,27132156900,100140,985632262,14367738,83084102,14618608,985381392,10917956792,2497916600,8402,2729497600,1000000000,0,999827902,172098,2729489198,1000,1000,1000,1000,1000,1000,1000
291000,33934060,1267528,5800000000,34800000000,20000,120000,9962445542749,10173209,9038356693,20665,5766065940,2000,128241,2875134,11532090550,1402888358,18597111642,18999681442,9766030326,233969674,8791338676,106996838821,17948294800,162193,8053999,3715326000,157581420800,27193302281,34798604231,8213603904,999989248,27223811700,10752,985581986,14418014,83022938,14658934,985341066,10951471866,2506782200,8760,2737876740,999999982,18,999822938,177062,2737867962,1000,1000,1000,1000,1000,1000,1000
292000,33991710,1246917,5820000000,34920000000,20000,120000,9962354640068,1195926,9060386669,23357,5786008290,2000,12299,2870977,11571969866,1402904394,18597095606,18999592606,9766502603,233497397,8822822369,107022475546,18007557700,156387,8091704,3723734400,158106796200,27288010734,34918740784,8238829208,999990360,27315451200,9640,985431171,14568829,82943811,14606803,985393197,10985105597,2515650100,90,2746276520,999999959,41,999821211,178789,2746276389,1000,1000,1000,1000,1000,1000,1000
293000,34050270,1275415,5840000000,35040000000,20000,120000,9962245809566,10168896,9100395083,23570,5805949730,2000,127144,2867067,11611852320,1402943862,18597056138,18999483738,9766959653,233040347,8854318773,107048158761,18066795400,198122,8212487,3731936200,158632048400,27382443841,35038597441,8263959446,999987135,27407136300,12865,985265796,14734204,82851061,14715915,985284085,11018609885,2524493200,7912,2754666480,999991871,8129,999837761,162239,2754650439,1000,1000,1000,1000,1000,1000,1000
294000,34109400,1271292,5860000000,35160000000,20000,120000,9962146019624,10076274,9131372120,20658,5825890600,2000,22077,2875162,11651739884,1402956998,18597043002,18999397602,9767392178,232607822,8885812862,107073812706,18125985800,194072,8071498,3740415300,159156852400,27477151581,35158706631,8289121292,999985443,27498644100,14557,985267669,14732331,82927626,14759134,985240866,11052156066,2533319200,116,2763051860,999983030,16970,999840926,159074,2763034774,1000,1000,1000,1000,1000,1000,1000
295000,34167920,1260762,5880000000,35280000000,20000,120000,9962045252691,10958409,9163258460,23183,5845832080,2000,115610,2874257,11691617794,1402969700,18597030300,18999311600,9767879343,232120657,8917305137,107099454418,18185174400,192992,7623155,3749247100,159681636800,27571668128,35278623628,8314272933,999890987,27590058000,109013,985270057,14729943,83097770,14761137,985238863,11085694463,2542192000,8527,2771438400,999991657,8343,999841870,158130,2771421530,1000,1000,1000,1000,1000,1000,1000
296000,34227130,1245062,5900000000,35400000000,20000,120000,9961946189779,10166408,9193519462,23247,5865772870,2000,22891,2870908,11731499246,1403005187,18596994813,18999199213,9768309792,231690208,8948791938,107124992940,18244376300,223686,8100754,3757249000,160206547800,27666369847,35398732047,8339508810,999988606,27681710700,11394,985190648,14809352,82997642,14710332,985289668,11119345068,2551017100,106,2779836400,999999964,36,999815642,184358,2779836258,1000,1000,1000,1000,1000,1000,1000
297000,34285380,1259411,5920000000,35520000000,20000,120000,9961845425232,11046896,9225424563,23642,5885714620,2000,137927,2868211,11771381956,1403014228,18596985772,18999112672,9768782229,231217771,8980291685,107150741673,18303546000,143247,7834629,3765779000,160731094400,27760852512,35518602662,8364624962,999904700,27773131500,95300,985209840,14790160,83178240,14751678,985248322,11152830422,2559872500,8018,2788222060,999991418,8582,999840240,159760,2788205460,1000,1000,1000,1000,1000,1000,1000
298000,34344190,1274818,5940000000,35640000000,20000,120000,9961746531008,10068093,9255478466,23401,5905655810,2000,127647,2871155,11811264818,1403036501,18596963499,18999017399,9769239945,230760055,9011779163,107176287663,18362724100,188350,7947817,3774142300,161255797800,27855450685,35638597535,8389818738,999975312,27864647400,24688,985259083,14740917,83229871,14712733,985287267,11186424967,2568725600,8220,2796614500,999999949,51,999824171,175829,2796606229,1000,1000,1000,1000,1000,1000,1000
299000,34403090,1279389,5960000000,35760000000,20000,120000,9961655664591,1072359,9277495569,21121,5925596910,2000,126809,2875032,11851151578,1403066450,18596933550,18998913750,9769723708,230276292,9043271886,107202027856,18422033400,191064,8031901,3782382700,161781703600,27949991502,35758593802,8414995717,999990553,27956474700,9447,984949793,15050207,82979040,14781123,985218877,11219991277,2577603400,63,2805004660,999990963,9037,999833240,166760,2804995560,1000,1000,1000,1000,1000,1000,1000
300000,34461330,1265443,5980000000,35880000000,20000,120000,9961546707608,10160303,9317668806,23638,5945538670,2000,12719,2878939,11891030064,1403089711,18596910289,18998814589,9770125421,229874579,9074754985,107227537520,18481074000,156321,7565520,3791299700,162305004000,28044793338,35878721838,8440164206,999898329,28047496200,101671,985335876,14664124,83533247,14687241,985312759,11253552259,2586400500,8040,2813396140,999999953,47,999828947,171053,2813388053,1000,1000,1000,1000,1000,1000,1000
301000,34520610,1278445,6000000000,36000000000,20000,120000,9961446077358,10939150,9349568901,6558,5965479390,2000,117628,2903687,11930945664,1403129608,18596870392,18998698292,9770510913,229489087,9106236977,107253066883,18540271300,190313,7838097,3799543000,162829705000,28139281277,35998603927,8465389116,999911656,28139005200,88344,985323188,14676812,83583632,14614216,985385784,11287185484,2595219600,8620,2821805000,999999988,12,999829632,170368,2821796368,1000,1000,1000,1000,1000,1000,1000
302000,34579200,1269311,6020000000,36120000000,20000,120000,9961347029955,10069965,9379769026,20640,5985420800,2000,127580,2877441,11970800320,1403112220,18596887780,18998648780,9770906699,229093301,9137728319,107278613173,18599388500,199992,7926789,3807846700,163353741800,28233917809,36118603109,8490566792,999981987,28230359100,18013,985549042,14450958,83806055,14621063,985378937,11320752937,2603978700,58,2830194560,999991643,8357,999831755,168245,2830186145,1000,1000,1000,1000,1000,1000,1000
303000,34636770,1258295,6040000000,36240000000,20000,120000,9961246197572,11021190,9411813316,23329,6005363230,2000,128403,2872224,12010679802,1403121262,18596878738,18998561338,9771297096,228702904,9169216998,107304142120,18658507800,210477,8205180,3816006100,163877786800,28328565102,36238613302,8515753722,999978741,28321748100,21259,985651540,14348460,83990199,14589777,985410223,11354335323,2612759900,60,2838590580,999991081,8919,999829799,170201,2838581601,1000,1000,1000,1000,1000,1000,1000
304000,34693210,1257378,6060000000,36360000000,20000,120000,9961146412141,10944044,9442793065,23261,6025306790,2000,22854,2874463,12050567058,1403147985,18596852015,18998459215,9771747657,228252343,9200722215,107329968323,18717805900,162143,7812274,3824536600,164403725400,28423212668,36358719768,8540884773,999905449,28413538500,94551,985297171,14702829,83784522,14783649,985216351,11387846351,2621592500,8763,2846970380,999999961,39,999830122,169878,2846961578,1000,1000,1000,1000,1000,1000,1000
305000,34750720,1252958,6080000000,36480000000,20000,120000,9961046510037,11008297,9473908114,3951,6045249280,2000,125798,2913859,12090490658,1403202134,18596797866,18998331166,9772228761,227771239,9232214719,107355623021,18777029300,189222,7788440,3833000100,164928838600,28517697494,36478621244,8566052819,999912155,28505124300,87845,985226236,14773764,83780781,14762762,985237238,11421398238,2630504700,99,2855362080,999983438,16562,999836381,163619,2855345419,1000,1000,1000,1000,1000,1000,1000
306000,34808990,1241429,6100000000,36600000000,20000,120000,9960955621992,1984031,9495843138,23244,6065191010,2000,135195,2876475,12130335532,1403185023,18596814977,18998272677,9772711805,227288195,9263694437,107381207130,18836260800,177234,8096946,3841162900,165453936800,28612284926,36598623376,8591293580,999985698,28596762300,14302,985137886,14862114,83694488,14682008,985317992,11455058092,2639352900,64,2863764620,999999956,44,999819388,180612,2863764512,1000,1000,1000,1000,1000,1000,1000
307000,34866030,1245653,6120000000,36720000000,20000,120000,9960855848216,1896698,9526886121,6621,6085133970,2000,125559,2905025,12170254698,1403215314,18596784686,18998166186,9773091335,226908665,9295175733,107406785913,18895493400,218573,7498479,3850219900,165978985200,28706878888,36718628788,8616496328,999899311,28688153700,100689,985150573,14849427,83869762,14674134,985325866,11488661766,2648170300,8488,2872173940,999999986,14,999828162,171838,2872165438,1000,1000,1000,1000,1000,1000,1000
308000,34923230,1275406,6140000000,36840000000,20000,120000,9960755853462,1981331,9558002169,23134,6105076770,2000,127113,2876966,12210107272,1403199693,18596800307,18998105907,9773512354,226487646,9326656226,107432408504,18954655200,184421,7854646,3858239100,166503433600,28801464781,36838597481,8641689620,999899485,28779674100,100515,985132460,14867540,83927375,14664755,985335245,11522247445,2656963400,110,2880574080,999983855,16145,999831975,168025,2880557825,1000,1000,1000,1000,1000,1000,1000
309000,34980220,1285190,6160000000,36960000000,20000,120000,9960656110079,1886091,9589097416,6502,6125019780,2000,12418,2903469,12250026556,1403252070,18596747930,18997975030,9773846431,226153569,9358154287,107457951777,19013829400,209261,7584389,3866900600,167027992400,28896181542,36958702392,8666881674,999891084,28871059200,108916,985227230,14772770,84109046,14693072,985306928,11555842228,2665718700,8234,2888968800,999999988,12,999827146,172854,2888960554,1000,1000,1000,1000,1000,1000,1000
310000,35037050,1270762,6180000000,37080000000,20000,120000,9960547945390,10142586,9628410391,21096,6144962950,2000,21955,2882397,12289883708,1403242876,18596757124,18997911724,9774256663,225743337,9389642071,107483595253,19072970300,169730,8088201,3874711700,167552283000,28990810883,37078707283,8692044992,999991915,28962601500,8085,985302376,14697624,84155861,14729069,985270931,11589387931,2674498300,126,2897359240,999983825,16175,999834561,165439,2897342939,1000,1000,1000,1000,1000,1000,1000
311000,35093600,1280769,6200000000,37200000000,20000,120000,9960456271878,1958808,9651373172,6528,6164906400,2000,12397,2909420,12329799744,1403278186,18596721814,18997800314,9774622880,225377120,9421127824,107509146782,19132193900,232482,8093512,3883159200,168077308600,29085399284,37198706834,8717253618,999982346,29054151900,17654,985232334,14767666,84171488,14742270,985257730,11622999230,2683294800,106,2905762500,999983218,16782,999833188,166812,2905745612,1000,1000,1000,1000,1000,1000,1000
312000,35150710,1254618,6220000000,37320000000,20000,120000,9960356356283,1950299,9682375808,23610,6184849290,2000,127160,2877849,12369651360,1403242182,18596757818,18997753618,9775059631,224940369,9452607291,107534821557,19191495600,212855,7686981,3891909200,168603043200,29179864972,37318618222,8742473110,999912507,29145789900,87493,985000511,14999489,84092204,14782894,985217106,11656630806,2692103700,8502,2914166220,999999978,22,999831404,168596,2914157696,1000,1000,1000,1000,1000,1000,1000
313000,35207480,1247808,6240000000,37440000000,20000,120000,9960256472440,1954822,9713443353,23644,6204792520,2000,126636,2877379,12409537752,1403256562,18596743438,18997669238,9775478981,224521019,9484090133,107560252831,19250566300,211282,8064896,3900143100,169126520600,29274538806,37438625556,8767710445,999993002,29237004300,6998,985347873,14652127,84429071,14573526,985426474,11690280574,2700926600,53,2922570240,999999942,58,999822671,177329,2922570129,1000,1000,1000,1000,1000,1000,1000
314000,35263860,1273472,6260000000,37560000000,20000,120000,9960148482702,10056635,9752724435,23307,6224736140,2000,139044,2877634,12449425666,1403265437,18596734563,18997584663,9775783626,224216374,9515573792,107585774547,19309681800,191897,7949303,3908655200,169650464400,29369143684,37558587484,8792922214,999911348,29328267000,88652,985496396,14503604,84734948,14561634,985438366,11723896266,2709635500,130,2930974240,999999942,58,999820148,179852,2930974052,1000,1000,1000,1000,1000,1000,1000
315000,35319090,1256410,6280000000,37680000000,20000,120000,9960057692709,1025512,9774909804,6684,6244680910,2000,11210,2906740,12489348452,1403331621,18596668379,18997437479,9776090940,223909060,9547068492,107611390141,19368842500,189046,7673676,3917242700,170174849000,29463909630,37678732380,8818075939,999899344,29419620000,100656,985636973,14363027,84968529,14645890,985354110,11757431710,2718370900,8823,2939373220,999991374,8626,999841229,158771,2939355771,1000,1000,1000,1000,1000,1000,1000
316000,35375860,1245972,6300000000,37800000000,20000,120000,9959957842581,1014103,9806053445,6449,6264624140,2000,136867,2901960,12529235382,1403367884,18596632116,18997330216,9776426860,223573140,9578564242,107636890928,19427997200,232399,7988678,3925342700,170699222400,29558415411,37798617161,8843281208,999911334,29511101100,88666,985661043,14338957,85051609,14670201,985329799,11791041599,2727098000,8754,2947769180,999999965,35,999833309,166691,2947760391,1000,1000,1000,1000,1000,1000,1000
317000,35434120,1252645,6320000000,37920000000,20000,120000,9959857037664,1921383,9838004585,20626,6284565880,2000,12774,2878894,12569090508,1403362347,18596637653,18997257853,9776840966,223159034,9610045274,107662598773,19487218400,167054,7577567,3934014700,171224349600,29653115031,37918734581,8868474382,999891049,29602644000,108951,985592258,14407742,85081009,14741127,985258873,11824632473,2735886200,8140,2956166340,999999891,109,999821209,178791,2956158091,1000,1000,1000,1000,1000,1000,1000
318000,35489500,1276814,6340000000,38040000000,20000,120000,9959748247954,10889048,9878093123,3854,6304510500,2000,126667,2919583,12609013292,1403436602,18596563398,18997111898,9777259717,222740283,9641544209,107688261862,19546476100,195199,7769988,3942168700,171749786600,29747544369,38038596519,8893648276,999898779,29694384000,101221,985364966,14635034,84917687,14806011,985193989,11858197689,2744728800,50,2964549500,999999963,37,999822387,177613,2964549413,1000,1000,1000,1000,1000,1000,1000
319000,35544770,1249120,6360000000,38160000000,20000,120000,9959649164984,10046331,9908197589,23308,6324455230,2000,125182,2876114,12648863844,1403407915,18596592085,18997067885,9777784926,222215074,9673060070,107713934610,19605663900,220488,7879304,3950373600,172274636600,29842168898,38158625698,8918759522,999899919,29785985100,100081,985291585,14708415,84915866,14895244,985104756,11891679356,2753588700,7806,2972927660,999999980,20,999830466,169534,2972919834,1000,1000,1000,1000,1000,1000,1000
320000,35600940,1264121,6380000000,38280000000,20000,120000,9959549253211,10128989,9939370179,3833,6344399060,2000,138650,2917036,12688790454,1403476500,18596523500,18996926300,9778234744,221765256,9704558898,107739586509,19664873900,233039,8293271,3958353900,172799639800,29936728979,38278597229,8943926428,999977300,29877667500,22700,985198116,14801884,84818016,14900388,985099612,11925232412,2762466300,60,2981314520,999991524,8476,999831416,168584,2981305984,1000,1000,1000,1000,1000,1000,1000
321000,35657250,1269505,6400000000,38400000000,20000,120000,9959448533217,10950650,9971190651,21093,6364342750,2000,22065,2883287,12728643314,1403471167,18596528833,18996857333,9778675933,221324067,9736032647,107765186052,19724084800,225088,7904576,3967196800,173324486400,30031438630,38398708430,8969146888,999891905,29969064900,108095,985204485,14795515,84984080,14851092,985148908,11958856708,2771286600,132,2989727380,999982572,17428,999835380,164620,2989709820,1000,1000,1000,1000,1000,1000,1000
322000,35712910,1281028,6420000000,38520000000,20000,120000,9959348713952,10874973,10002273863,23271,6384287090,2000,116921,2882452,12768527638,1403466325,18596533675,18996784175,9778998848,221001152,9767515286,107790739359,19783216300,158885,7534612,3975943500,173848535000,30125970651,38518602051,8994365575,999898504,30060285900,101496,985468152,14531848,85319148,14810673,985189327,11992487427,2780011200,8029,2998129900,999999981,19,999831648,168352,2998121852,1000,1000,1000,1000,1000,1000,1000
323000,35769690,1255677,6440000000,38640000000,20000,120000,9959248822194,10877349,10033419683,20625,6404230310,2000,137401,2889564,12808419370,1403471143,18596528857,18996702557,9779325176,220674824,9798977946,107816205336,19842370800,165408,7684345,3984352300,174372742400,30220606872,38638606922,9019638725,999912332,30151617000,87668,985623480,14376520,85537448,14680623,985319377,12026182177,2788766600,39,3006551860,999991631,8369,999827248,172752,3006543452,1000,1000,1000,1000,1000,1000,1000
324000,35826020,1265831,6460000000,38760000000,20000,120000,9959158040219,1809781,10055563976,6487,6424173980,2000,12493,2912009,12848334986,1403510100,18596489900,18996583800,9779615391,220384609,9830457577,107841861169,19901663500,169071,7847847,3992496000,174898323000,30315284426,38758721676,9044853656,999980405,30243356700,19595,985435385,14564615,85361080,14790624,985209376,12059802076,2797492800,8584,3014965400,999991604,8396,999840580,159420,3014948420,1000,1000,1000,1000,1000,1000,1000
325000,35881990,1250809,6480000000,38880000000,20000,120000,9959058103337,1872796,10086729821,3936,6444118010,2000,13369,2918377,12888228148,1403530333,18596469667,18996486267,9780011183,219988817,9861949831,107867421121,19960823800,161094,8226351,4000542000,175422740400,30409917522,38878735822,9070055422,999990913,30334859400,9087,985433918,14566082,85426405,14752683,985247317,12093407217,2806289500,8108,3023359940,999999963,37,999835405,164595,3023351795,1000,1000,1000,1000,1000,1000,1000
326000,35936630,1260546,6500000000,39000000000,20000,120000,9958959096015,989920,10116867448,23240,6464063370,2000,12657,2881068,12928080260,1403537735,18596462265,18996405565,9780439252,219560748,9893435712,107893052738,20020045600,143976,8254369,4008890500,175947768800,30504496947,38998726797,9095272751,999979976,30426438600,20024,985338514,14661486,85415238,14762587,985237413,12127027413,2815083800,53,3031763480,999991235,8765,999831238,168762,3031754662,1000,1000,1000,1000,1000,1000,1000
327000,35991140,1261600,6520000000,39120000000,20000,120000,9958858368440,1862039,10148909183,6425,6484008860,2000,12586,2914874,12968004870,1403572779,18596427221,18996292321,9780796966,219203034,9924929236,107918548827,20079176300,191665,8015493,4017601000,176471939000,30599126664,39118725814,9120458832,999982714,30517723200,17286,985548878,14451122,85701064,14735932,985264068,12160611768,2823872600,7800,3040160760,999999976,24,999825064,174936,3040152936,1000,1000,1000,1000,1000,1000,1000
328000,36045840,1262214,6540000000,39240000000,20000,120000,9958758492614,1858258,10180007282,6487,6503954160,2000,138179,2915478,13007895346,1403589572,18596410428,18996202428,9781176002,218823998,9956409548,107944246234,20138515900,192909,8130105,4025810700,176998023000,30693537657,39238599607,9145685757,999990833,30609578400,9167,985189214,14810786,85406381,14822424,985177576,12194247676,2832661800,8401,3048570320,1000000000,0,999830081,169919,3048561919,1000,1000,1000,1000,1000,1000,1000
329000,36100530,1266862,6560000000,39360000000,20000,120000,9958650323121,10115909,10219344141,20636,6523899470,2000,20704,2886464,13047757668,1403574730,18596425270,18996145370,9781543736,218456264,9987885504,107969694155,20197667600,214515,7776578,4034720600,177522251200,30788280184,39358712434,9170956853,999912565,30700799100,87435,985363555,14636445,85730890,14703037,985296963,12227942463,2841415900,67,3056985700,999999977,23,999817490,182510,3056985610,1000,1000,1000,1000,1000,1000,1000
330000,36156320,1265000,6580000000,39480000000,20000,120000,9958549671745,10917854,10251350469,6570,6543843680,2000,116915,2917795,13087674220,1403616099,18596383901,18996023201,9781860605,218139395,10019375425,107995307915,20256883600,232168,7949164,4042867200,178047220000,30882777285,39478618085,9196142557,999898989,30792413400,101011,985231250,14768750,85692961,14796804,985203196,12261523396,2850159400,121,3065381000,999999960,40,999821161,178839,3065380839,1000,1000,1000,1000,1000,1000,1000
331000,36211680,1262801,6600000000,39600000000,20000,120000,9958450547528,10114206,10281616494,23358,6563788320,2000,22938,2876464,13127529924,1403582434,18596417566,18995977666,9782222196,217777804,10050848020,108020960282,20316102900,137570,8146396,4051016800,178572099400,30977470911,39598714261,9221389970,999990932,30883981200,9068,985233816,14766184,85682784,14779814,985220186,12295186586,2858904100,8702,3073805440,999999878,122,999819584,180416,3073796616,1000,1000,1000,1000,1000,1000,1000
332000,36265930,1266564,6620000000,39720000000,20000,120000,9958359778774,1037656,10303718924,6612,6583734070,2000,138670,2909752,13167454916,1403628630,18596371370,18995850270,9782571168,217428832,10082342684,108046437367,20375235700,197873,7687233,4059975900,179096199400,31071986766,39718594766,9246581760,999892939,30975168000,107061,985443219,14556781,86071380,14737220,985262780,12328775680,2867683400,8560,3082202480,1000000000,0,999825780,174220,3082193920,1000,1000,1000,1000,1000,1000,1000
333000,36320070,1267689,6640000000,39840000000,20000,120000,9958250891751,10043249,10343898578,6520,6603679930,2000,22141,2917009,13207346820,1403641000,18596359000,18995762800,9782894631,217105369,10113832951,108072041331,20434438700,213477,8046809,4067925000,179621045400,31166699670,39838710170,9271767208,999993175,31066803000,6825,985407111,14592889,86010136,14838528,985161472,12362356272,2876408500,7780,3090596860,999999984,16,999828636,171364,3090589064,1000,1000,1000,1000,1000,1000,1000
334000,36373790,1287323,6660000000,39960000000,20000,120000,9958150233160,10842948,10375855275,7079,6623626210,2000,11616,2914865,13247238262,1403674808,18596325192,18995651892,9783220075,216779925,10145317537,108097459672,20493519500,214758,8200128,4076322600,180144563000,31261355811,39958701061,9297017120,999989549,31157973600,10451,985708959,14291041,86392710,14697890,985302110,12396022810,2885140800,120,3099005860,999999950,50,999823310,176690,3099005690,1000,1000,1000,1000,1000,1000,1000
335000,36428770,1261353,6680000000,40080000000,20000,120000,9958051064972,10117192,10406321062,7029,6643571230,2000,21495,2913468,13287128402,1403678164,18596321836,18995577636,9783519432,216480568,10176809834,108123105163,20552731200,233880,8403720,4084360000,180669484000,31355965802,40078717152,9322172721,999990529,31249603200,9471,985595110,14404890,86348781,14875260,985124740,12429560940,2893838000,8817,3107405100,999991936,8064,999840281,159719,3107388219,1000,1000,1000,1000,1000,1000,1000
336000,36483370,1260765,6700000000,40200000000,20000,120000,9957951257997,10041141,10437350675,6470,6663516630,2000,138493,2918614,13327020320,1403687538,18596312462,18995490762,9783901346,216098654,10208292266,108148708258,20611960600,223286,7783450,4093376500,181194586000,31450434192,40198600742,9347402572,999897557,31341033600,102443,985551505,14448495,86475648,14872776,985127224,12463203424,2902629400,8572,3115809440,999999984,16,999826648,173352,3115800852,1000,1000,1000,1000,1000,1000,1000
337000,36536600,1263244,6720000000,40320000000,20000,120000,9957860438556,958331,10459349384,20992,6683463400,2000,136705,2891137,13366884816,1403682287,18596317713,18995425013,9784293663,215706337,10239793579,108174360093,20671147900,190620,7881447,4101568100,181719290200,31545037901,40318600051,9372583098,999991265,31432575600,8735,985609536,14390464,86510971,14941173,985058827,12496774627,2911384900,60,3124200100,999991489,8511,999832071,167929,3124191529,1000,1000,1000,1000,1000,1000,1000
338000,36590680,1259080,6740000000,40440000000,20000,120000,9957751427067,10121899,10499663942,3894,6703409320,2000,21869,2918691,13406810852,1403727466,18596272534,18995301434,9784666329,215333671,10271289681,108199994503,20730393200,169745,7921303,4109900400,182244549600,31639733851,40438719051,9397807194,999911339,31524215700,88661,985371755,14628245,86431516,14950522,985049478,12530409578,2920187500,54,3132602480,999999958,42,999820416,179584,3132602384,1000,1000,1000,1000,1000,1000,1000
339000,36644460,1247207,6760000000,40560000000,20000,120000,9957660672731,1012762,10521658123,3735,6723355540,2000,135978,2926851,13446703610,1403759093,18596240907,18995194707,9785039909,214960091,10302758419,108225577218,20789652900,204716,7896162,4118382600,182769798600,31734211015,40558616815,9423030684,999899171,31615787100,100829,985275449,14724551,86422478,14944294,985055706,12564040906,2928985100,8100,3141018340,999999982,18,999831078,168922,3141010222,1000,1000,1000,1000,1000,1000,1000
340000,36698630,1262060,6780000000,40680000000,20000,120000,9957551659361,10113863,10561790099,21054,6743301370,2000,22833,2887404,13486560632,1403748824,18596251176,18995138176,9785448576,214551424,10334237408,108251107657,20848864900,242814,7729582,4127065400,183294582600,31828911807,40678715107,9448273805,999906400,31707194700,93600,985368257,14631743,86574857,14883652,985116348,12597692848,2937771800,101,3149435820,999983324,16676,999839257,160743,3149419043,1000,1000,1000,1000,1000,1000,1000
341000,36752640,1274104,6800000000,40800000000,20000,120000,9957460935187,945376,10583793777,23237,6763247360,2000,125542,2890555,13526448246,1403754863,18596245137,18995057937,9785761305,214238695,10365719151,108276694016,20908055000,237727,8222152,4134913100,183819262800,31923403304,40798600354,9473480666,999990299,31798805700,9701,985337780,14662220,86534681,14941015,985058985,12631301785,2946490400,112,3157838540,999982691,17309,999839781,160219,3157821119,1000,1000,1000,1000,1000,1000,1000
342000,36806370,1272912,6820000000,40920000000,20000,120000,9957351195017,10818583,10624838692,6520,6783193630,2000,12293,2924489,13566374220,1403786900,18596213100,18994954300,9786100051,213899949,10397195671,108302408514,20967394000,151986,7933581,4143518300,184345357600,32018054195,40918714795,9498761735,999983067,31890567600,16933,985034867,14965133,86310600,14954165,985045835,12665015635,2955278600,125,3166254060,999999965,35,999818900,181100,3166253900,1000,1000,1000,1000,1000,1000,1000
343000,36860310,1241248,6840000000,41040000000,20000,120000,9957261136931,1002415,10646130988,6510,6803139690,2000,125167,2925613,13606266360,1403806546,18596193454,18994857554,9786476167,213523833,10428679127,108328133046,21026734400,161222,7623152,4152105300,184871483200,32112507685,41038633585,9523958566,999911991,31982344800,88009,984681547,15318453,86105456,15094390,984905610,12698611410,2964063400,8742,3174661620,999999966,34,999829756,170244,3174652844,1000,1000,1000,1000,1000,1000,1000
344000,36914280,1249408,6860000000,41160000000,20000,120000,9957160472813,1784539,10677992433,6952,6823085720,2000,137004,2921258,13646157536,1403821552,18596178448,18994770148,9786880802,213119198,10460167438,108353693083,21085880000,140891,7596990,4160600500,185395687200,32207118138,41158613588,9549166017,999894446,32073669900,105554,984836104,15163896,86349958,15012241,984987759,12732218659,2972870900,8107,3183068840,999991909,8091,999836458,163542,3183052642,1000,1000,1000,1000,1000,1000,1000
345000,36968550,1255942,6880000000,41280000000,20000,120000,9957051470677,10882084,10718186303,21088,6843031450,2000,22768,2892095,13686020724,1403812761,18596187239,18994704339,9787220445,212779555,10491632569,108379195463,21145121800,174485,7668945,4169052500,185920695600,32301818040,41278721290,9574454316,999894303,32165177100,105697,984798019,15201981,86386616,14949100,985050900,12765933500,2981608600,112,3191496060,999983236,16764,999836116,163884,3191479184,1000,1000,1000,1000,1000,1000,1000
346000,37022360,1276340,6900000000,41400000000,20000,120000,9956952416293,10108695,10748638807,4307,6862977640,2000,138034,2923746,13725946666,1403880388,18596119612,18994558412,9787493134,212506866,10523099500,108404570506,21204223500,144983,7807776,4177548800,186444323000,32396343376,41398585626,9599770036,999899514,32256330900,100486,985100677,14899323,86762363,14711827,985288173,12799693373,2990340300,58,3199923420,999999975,25,999815663,184337,3199923337,1000,1000,1000,1000,1000,1000,1000
