Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3
289000,95370,628374,2880000000,17280000000,10000,60000,9922720734495,88762170,117425196,1292,2879904630,2000,62978,2098250,5759806676,2618198165,17381801835,21868503535,9984202230,15797770,10767006,105737683684,13400909900,106180,1915821135,4488500,118684007800,367818,5743004568,5747485383,5329434,21353971200,994670566,999998122,1878,16688,995632505,4367495,7663313595,1910691000,7001,1915835960,999999253,747,999808188,191812,1915828212,1000,1000,1000,1000,1000,1000,1000,105741956267,13403795400,106613,1912040712,4038200,118714896400,17836116,5762042716,5746357679,3916604,21360606900,996083396,999999864,136,80060,999491581,508419,7661808119,1911731300,7081,1915463880,999993641,6359,999931760,68240,1915450440,1000,1000,1000,1000,1000,1000,1000,105741544775,13403979700,543,1912410384,3710500,118715301800,30052464,5774261364,5746890567,3941216,21360518400,996058784,999991122,8878,3406,999521239,478761,7662515061,1910819600,1,1915641580,999982915,17085,999937406,62594,1915624494,1000,1000,1000,1000,1000,1000,1000
290000,94050,620862,2890000000,17340000000,10000,60000,9922481101392,88449634,117195379,1352,2889905950,2000,62187,2116249,5779809196,2620465326,17379534674,21867832374,9984175511,15824489,10805007,105758432857,13448192100,546,1920832443,5340100,119103375400,450655,5763387605,5767441938,3664751,21428325600,996335249,999998152,1848,17601,996316063,3683937,7689922437,1917317200,7120,1922488060,999999559,441,999837701,162299,1922480499,1000,1000,1000,1000,1000,1000,1000,105761914112,13450287300,105606,1918627686,4060900,119126735400,18274793,5782409843,5766264386,3892306,21433679100,996107694,999996312,3688,92006,999513820,486180,7688348180,1918390900,2,1922096800,999986996,13004,999933406,66594,1922083794,1000,1000,1000,1000,1000,1000,1000,105761473486,13450577300,1084,1918804173,4021600,119128009000,29341103,5793519503,5766891899,3941682,21433656600,996058318,999998572,1428,86990,999478391,521609,7689186309,1917471600,1,1922303080,999991331,8669,999926090,73910,1922294410,1000,1000,1000,1000,1000,1000,1000
291000,94220,631116,2900000000,17400000000,10000,60000,9922239508282,90031090,118775822,11686,2899905780,2000,433,2085344,5799788188,2620567672,17379432328,21868370428,9984183776,15816224,10843164,105778023973,13494471300,106028,1930115343,3077500,119513189000,360064,5783125464,5787415822,3094663,21501463500,996905337,999999130,870,17067,996061145,3938855,7716549755,1923979400,4,1929147960,999985977,14023,999806567,193433,1929133933,1000,1000,1000,1000,1000,1000,1000,105781891417,13496788900,570,1925403961,3877300,119538573000,17922549,5801984749,5786235480,3866897,21506778600,996133103,999998126,1874,71229,999465849,534151,7714979951,1925014100,2,1928746540,999997933,2067,999920029,79971,1928744471,1000,1000,1000,1000,1000,1000,1000,105781383340,13497227500,105449,1925770339,3793000,119541179800,30087938,5814258238,5786860173,3999742,21507021000,996000258,999999905,95,9463,999507290,492710,7715811110,1924135300,6881,1928965180,999992638,7362,999935963,64037,1928950937,1000,1000,1000,1000,1000,1000,1000
292000,95230,624957,2910000000,17460000000,10000,60000,9922003095556,86487041,115284697,10619,2909904770,2000,61959,2090954,5819788302,2620263197,17379736803,21867844303,9984174526,15825474,10881228,105798776012,13541867200,106058,1933176508,5906100,119933570400,547074,5803661824,5807358020,3861660,21575593500,996138340,999999450,550,87790,996822370,3177630,7743140830,1930628600,6520,1935798920,999990410,9590,999854890,145110,1935782810,1000,1000,1000,1000,1000,1000,1000,105801709617,13543288000,105329,1932060561,3967000,119950392800,17919104,5821907654,5806163954,3881814,21579819300,996118186,999992696,7304,76182,999473028,526972,7741551672,1931641500,6742,1935395260,999999200,800,999923182,76818,1935387718,1000,1000,1000,1000,1000,1000,1000,105801365960,13543834100,105780,1932307219,3921600,119954033800,29595756,5833743606,5806838579,3897960,21580239000,996102040,999999240,760,78480,999498901,501099,7742446899,1930811500,1,1935621940,999986381,13619,999930080,69920,1935608320,1000,1000,1000,1000,1000,1000,1000
293000,96350,623570,2920000000,17520000000,10000,60000,9921762492622,87009267,115860447,10942,2919903650,2000,5709,2093364,5839785416,2620930889,17379069111,21868412611,9984161096,15838904,10918912,105818461195,13588137000,106760,1942706705,3275600,120343372400,340694,5823284344,5827321630,2760496,21648830100,997239504,999998481,1519,7985,996572655,3427345,7769761745,1937303200,6800,1942448200,999998715,1285,999809585,190415,1942440115,1000,1000,1000,1000,1000,1000,1000,105821752200,13589911200,610,1938875840,3730600,120363280000,18924260,5842890360,5826181580,3929215,21653120100,996070785,999990085,9915,14770,999455490,544510,7768241710,1938256000,0,1942061320,999998810,1190,999918870,81130,1942060130,1000,1000,1000,1000,1000,1000,1000,105821438407,13590357100,1097,1938956973,3776100,120366122200,29108017,5853196017,5826749024,3850541,21653386800,996149459,999997609,2391,79668,999531644,468356,7768994856,1937468400,6260,1942263620,999988472,11528,999935268,64732,1942245832,1000,1000,1000,1000,1000,1000,1000
294000,92340,622550,2930000000,17580000000,10000,60000,9921522803576,86705817,115579572,10481,2929907660,2000,5184,2095997,5859794358,2620305693,17379694307,21869174607,9984179263,15820737,10957021,105838242126,13634400900,1059,1950348634,2441500,120753057800,261563,5843027563,5847291590,2446136,21721645500,997553864,999998331,1669,78795,996315605,3684395,7796388195,1943959300,6300,1949104680,999998225,1775,999772295,227705,1949096605,1000,1000,1000,1000,1000,1000,1000,105841786999,13636494100,538,1945178880,4023300,120775913000,19348278,5863281078,5846087721,3886249,21726268200,996113751,999994828,5172,84679,999506258,493742,7794780742,1944950100,6221,1948707900,999991342,8658,999935479,64521,1948693021,1000,1000,1000,1000,1000,1000,1000,105841377747,13636966900,1040,1945586030,3839200,120778917800,29002125,5873063625,5846752259,3998453,21726616500,996001547,999999082,918,17629,999504570,495430,7795667330,1944107200,6643,1948928760,999992954,7046,999928829,71171,1948915071,1000,1000,1000,1000,1000,1000,1000
295000,95280,631994,2940000000,17640000000,10000,60000,9921283220305,86473467,115310124,2180,2939904720,2000,535,2108277,5879805080,2618436772,17381563228,21869196028,9984266503,15733497,10994883,105858493859,13681308500,537,1954826041,4433200,121168479400,373731,5863240131,5867253136,4282106,21794952300,995717894,999998738,1262,84032,996501496,3498504,7822999604,1950656000,0,1955760200,999986268,13732,999829232,170768,1955746468,1000,1000,1000,1000,1000,1000,1000,105861638549,13683077800,105956,1952234071,3746600,121188553200,20575392,5884475242,5866059750,3984489,21799555800,996015511,999999024,976,6935,999487185,512815,7821411815,1951622600,6280,1955361900,999996445,3555,999926035,73965,1955352065,1000,1000,1000,1000,1000,1000,1000,105861262897,13683582900,106012,1952523523,3664800,121191837000,27610148,5891652098,5866717294,3972874,21799916400,996027126,999989677,10323,24203,999497509,502491,7822289291,1950798100,6520,1955579820,999998697,1303,999927003,72997,1955571997,1000,1000,1000,1000,1000,1000,1000
296000,95080,636207,2950000000,17700000000,10000,60000,9921042998563,86999595,115936151,1376,2949904920,2000,46,2102068,5899807088,2617549958,17382450042,21870517742,9984198692,15801308,11033180,105877613432,13727160300,106585,1963736228,2970800,121573981400,251019,5882729819,5887242682,3909475,21867060300,996090525,999995914,4086,80039,995823357,4176643,7849655543,1957276000,6840,1962423800,999995901,4099,999789839,210161,1962412861,1000,1000,1000,1000,1000,1000,1000,105881548598,13729544800,105779,1959000022,3627500,121600106400,20405865,5904219415,5885975362,3909073,21872594400,996090927,999985532,14468,9459,999478097,521903,7847966603,1958264700,6960,1961999840,999998361,1639,999926459,73541,1961991241,1000,1000,1000,1000,1000,1000,1000,105881268459,13730227100,106678,1958859681,3963600,121604917400,28385563,5912414513,5886697282,3923314,21873125700,996076686,999999793,207,82179,999531597,468403,7848925203,1957431900,6760,1962248200,999986481,13519,999941279,58721,1962227921,1000,1000,1000,1000,1000,1000,1000
297000,96000,631326,2960000000,17760000000,10000,60000,9920803019628,87326114,116339022,2150,2959904000,2000,513,2102708,5919803700,2617742642,17382257358,21870006158,9984160972,15839028,11071172,105898262902,13774404800,1061,1967493658,5242700,121992799200,515787,5903265137,5907237138,4199810,21940993200,995800190,999987631,12369,75321,996344683,3655317,7876315717,1963932200,0,1969079980,999998599,1401,999827521,172479,1969078579,1000,1000,1000,1000,1000,1000,1000,105901526060,13776162700,106032,1965334478,3939400,122013032600,20071484,5923865684,5905966690,3917205,21945782700,996082795,999994469,5531,81464,999493974,506026,7874619126,1964901000,2,1968661820,999990618,9382,999921864,78136,1968652436,1000,1000,1000,1000,1000,1000,1000,105901259323,13776680300,1019,1965432917,3949200,122016370200,28299240,5932237340,5906632592,3867776,21946128000,996132224,999992390,7610,84114,999506922,493078,7875504878,1964060300,0,1968888020,999984266,15734,999931814,68186,1968872286,1000,1000,1000,1000,1000,1000,1000
298000,95190,627100,2970000000,17820000000,10000,60000,9920563199815,87423113,116397933,10730,2969904810,2000,511,2094160,5939788160,2618673128,17381326872,21869497272,9984228460,15771540,11109120,105918507303,13821343000,106481,1974559914,4582100,122408939600,474339,5923365189,5927182801,3804871,22015052700,996195129,999992999,7001,3228,996701327,3298673,7902905773,1970613300,3,1975736860,999986115,13885,999838328,161672,1975722972,1000,1000,1000,1000,1000,1000,1000,105921494082,13822704700,106365,1971961495,3948600,122425228600,19411995,5943150695,5925897039,3930422,22018908600,996069578,999998371,1629,80549,999508010,491990,7901189690,1971552400,3,1975311740,999980914,19086,999934649,65351,1975292651,1000,1000,1000,1000,1000,1000,1000,105921221195,13823256600,568,1971918085,4120500,122428958000,28953705,5952856505,5926586258,3912914,22019303100,996087086,999998735,1265,87721,999498263,501737,7902114537,1970741800,6580,1975536280,999998579,1421,999922721,77279,1975528279,1000,1000,1000,1000,1000,1000,1000
299000,92010,637342,2980000000,17880000000,10000,60000,9920322760734,88082608,117127699,10781,2979907990,2000,51,2093673,5959794418,2617671942,17382328058,21870424958,9984195687,15804313,11147105,105938433927,13867842200,106079,1977561249,8258800,122820631600,651639,5943460839,5947092732,3792515,22087316100,996207485,999999117,883,89702,996659170,3340830,7929452530,1977282900,4,1982373140,999986662,13338,999864002,135998,1982359798,1000,1000,1000,1000,1000,1000,1000,105941479484,13869400500,106681,1978826756,3764300,122838773000,19766126,5963514376,5945917730,4001138,22092321000,995998862,999999193,807,9255,999498725,501275,7927888175,1978205600,6260,1981983100,999993605,6395,999933555,66445,1981970445,1000,1000,1000,1000,1000,1000,1000,105941161113,13869846000,1056,1978856405,3842000,122841531200,28522442,5972387392,5946569672,3981771,22092556800,996018229,999991994,8006,19023,999500051,499949,7928759249,1977354500,6882,1982197400,999999059,941,999926523,73477,1982189577,1000,1000,1000,1000,1000,1000,1000
300000,95430,634527,2990000000,17940000000,10000,60000,9920081623828,89367770,118455710,10650,2989904570,2000,5216,2083900,5979787840,2621509498,17378490502,21866130802,9984181140,15818860,11185180,105960235549,13916261800,106413,1987275731,3346100,123251598000,680711,5964372861,5967055532,4353949,22165192500,995646051,999999303,697,9954,998511222,1488778,7956069978,1983925600,0,1989026640,999987806,12194,999863054,136946,1989014446,1000,1000,1000,1000,1000,1000,1000,105961424924,13915990600,106225,1985055136,4214700,123251446000,19078343,5982794893,5965909914,3935880,22165433100,996064120,999998863,1137,86483,999477669,522331,7954544231,1984853700,0,1988641280,999993037,6963,999923183,76817,1988634317,1000,1000,1000,1000,1000,1000,1000,105961012709,13916413400,106585,1985449710,4005000,123254000400,28369153,5992192503,5966529983,3892573,22165697100,996107427,999987871,12129,66898,999502715,497285,7955372785,1984004500,6461,1988850840,999998423,1577,999923898,76102,1988842802,1000,1000,1000,1000,1000,1000,1000
301000,94700,624097,3000000000,18000000000,10000,60000,9919842652357,88257070,117397488,2140,2999905300,2000,62197,2105398,5999806320,2622368027,17377631973,21865402173,9984187742,15812258,11222762,105980885504,13963601100,106194,1992973653,3687300,123671364600,1291577,5985301727,5987042345,4269255,22239700800,995730745,999999821,179,11966,999134521,865479,7982718879,1990586100,3,1995689280,999987257,12743,999904266,95734,1995676534,1000,1000,1000,1000,1000,1000,1000,105981380555,13962568400,105678,1992028205,3908700,123664004800,17897867,6001577117,5985873458,3868804,22238691300,996131196,999996315,3685,89111,999466753,533247,7981164547,1991517300,6700,1995297980,999999809,191,999918811,81189,1995291089,1000,1000,1000,1000,1000,1000,1000,105981062217,13962892000,527,1992420143,3565400,123665688800,28690812,6012434862,5986434964,3977278,22238843100,996022722,999999526,474,9048,999505884,494116,7981910416,1990667900,6840,1995490900,999991392,8608,999928448,71552,1995475452,1000,1000,1000,1000,1000,1000,1000
302000,97610,622455,3010000000,18060000000,10000,60000,9919606626185,84154075,113283452,10267,3009902390,2000,5663,2076831,6019784246,2622083360,17377916640,21865777440,9984207949,15792051,11260495,106000975410,14010324900,105448,1999235090,3959200,124085293000,1692101,6005732301,6007009348,4151918,22313103900,995848082,999998204,1796,13786,999260338,739662,8009342862,1997232700,6860,2002349180,999991194,8806,999910986,89014,2002333514,1000,1000,1000,1000,1000,1000,1000,106001471195,14009148700,541,1998388943,4062900,124076546200,17509780,6021150330,6005824394,3898531,22311851100,996101469,999999643,357,85412,999499518,500482,8007761182,1998152800,2,2001950820,999985970,14030,999930812,69188,2001936788,1000,1000,1000,1000,1000,1000,1000,106001031205,14009512000,553,1998905173,3760800,124078613600,28764901,6032489251,6006418386,3971379,22312063800,996028621,999998665,1335,14686,999481500,518500,8008557700,1997346200,7162,2002146920,999999556,444,999923986,76014,2002139314,1000,1000,1000,1000,1000,1000,1000
303000,95610,635048,3020000000,18120000000,10000,60000,9919366570412,84175587,113346087,1224,3019904390,2000,63555,2111668,6039806332,2622027899,17377972101,21866016601,9984239412,15760588,11298244,106021162029,14057037800,560,2006022468,3644400,124499170000,2485126,6026553526,6026982271,3965004,22386622200,996034996,999983667,16333,16863,999332492,667508,8035974008,2003929300,3,2008998800,999992940,7060,999909263,90737,2008991737,1000,1000,1000,1000,1000,1000,1000,106021373290,14055673800,1115,2005087747,4057400,124488650000,17126863,6040708263,6025791647,3846232,22384973100,996153768,999979867,20133,64635,999454688,545312,8034388112,2004809000,3,2008598720,999997748,2252,999914535,85465,2008596465,1000,1000,1000,1000,1000,1000,1000,106021008747,14056100000,1081,2005485770,3823800,124491260000,28348358,6052039608,6026374165,4001233,22385264700,995998767,999991409,8591,16476,999490411,509589,8035165389,2004009200,7183,2008798900,999999507,493,999926276,73724,2008791224,1000,1000,1000,1000,1000,1000,1000
304000,94810,624168,3030000000,18180000000,10000,60000,9919123116339,87574610,116798653,1285,3029905190,2000,62471,2112233,6059807810,2621651649,17378348351,21866367051,9984224587,15775413,11336397,106041062418,14103611000,105989,2012614239,3736800,124911722800,3943891,6047975191,6046904639,3988594,22459810500,996011406,999987963,12037,11369,999396130,603870,8062536370,2010581700,3,2015641180,999990554,9446,999916669,83331,2015631731,1000,1000,1000,1000,1000,1000,1000,106041354454,14102285900,531,2011949444,3845900,124901466200,15742760,6059298660,6045759208,3899473,22458249300,996100527,999987468,12532,76595,999459187,540813,8061011813,2011466700,2,2015254000,999998607,1393,999921495,78505,2015252605,1000,1000,1000,1000,1000,1000,1000,106041025834,14102721600,565,2011975463,3953700,124904188800,28367910,6072039510,6046342531,3897982,22458488700,996102018,999999215,785,81933,999535402,464598,8061781798,2010647600,3,2015464000,999975270,24730,999939133,60867,2015439267,1000,1000,1000,1000,1000,1000,1000
305000,94920,633307,3040000000,18240000000,10000,60000,9918885008132,85650904,114825124,11524,3039905080,2000,38,2085308,6079787112,2621237636,17378762364,21866787964,9984285292,15714708,11374204,106061051860,14150186600,106562,2018651200,4324700,125324254800,3678222,6067670822,6066837032,3888153,22532872500,996111847,999999527,473,83274,999422742,577258,8089112958,2017248100,6900,2022292080,999990746,9254,999925474,74526,2022275926,1000,1000,1000,1000,1000,1000,1000,106061260446,14148907500,106010,2018385911,4130300,125314411800,16488943,6080026243,6065723273,3922593,22531459200,996077407,999994045,5955,85052,999506979,493021,8087626321,2018108400,3,2021917180,999985871,14129,999929852,70148,2021903048,1000,1000,1000,1000,1000,1000,1000,106060907236,14149344800,105985,2018860063,3839800,125317175200,28014240,6091669590,6066310945,3902957,22531789200,996097043,999999364,636,85307,999524462,475538,8088410438,2017341700,6381,2022118340,999987534,12466,999934607,65393,2022099493,1000,1000,1000,1000,1000,1000,1000
306000,93400,633385,3050000000,18300000000,10000,60000,9918642846519,87843250,117132713,11228,3049906600,2000,34,2087719,6099790744,2620760769,17379239231,21867330131,9984210501,15789499,11412245,106080919854,14196684500,106068,2025950382,3721200,125736057000,3442870,6087360870,6086817968,3941138,22606058400,996058862,999999012,988,15774,999378406,621594,8115754994,2023854100,4,2028943920,999993110,6890,999911474,88526,2028937026,1000,1000,1000,1000,1000,1000,1000,106081291460,14195498700,1069,2025035899,4066800,125727018200,17011592,6100512892,6085719393,3922717,22604665800,996077283,999987560,12440,75443,999477050,522950,8114289750,2024739700,1,2028578680,999991678,8322,999925743,74257,2028570357,1000,1000,1000,1000,1000,1000,1000,106080929571,14195893700,516,2025365647,3913700,125729471400,27887569,6111492819,6086282280,3860334,22604925300,996139666,999991263,8737,71529,999489349,510651,8115042751,2023995200,6842,2028768180,999999133,867,999922729,77271,2028760471,1000,1000,1000,1000,1000,1000,1000
307000,94580,623374,3060000000,18360000000,10000,60000,9918405858665,84900369,114216614,11382,3059905420,2000,556,2093169,6119788076,2620364734,17379635266,21867728566,9984227031,15772969,11450107,106100982995,14243218000,495,2032265385,3935000,126148176800,3230569,6107089369,6106744740,3861437,22679116200,996138563,999999367,633,80030,999395690,604310,8142323110,2030498400,7580,2035595580,999990370,9630,999922030,77970,2035578370,1000,1000,1000,1000,1000,1000,1000,106101116200,14242024900,106511,2031726414,4135500,126139121800,16694357,6120136357,6105663880,3873940,22677770400,996126060,999987277,12723,68137,999466957,533043,8140884643,2031391500,6,2035222360,999998409,1591,999920137,79863,2035220763,1000,1000,1000,1000,1000,1000,1000,106100937184,14242562300,1063,2032097235,3844700,126142828600,28543844,6132150344,6106277361,3932594,22678277400,996067406,999998643,1357,75849,999485988,514012,8141702612,2030675100,1,2035426860,999998392,1608,999924049,75951,2035425251,1000,1000,1000,1000,1000,1000,1000
308000,93420,630618,3070000000,18420000000,10000,60000,9918164186043,86694042,116080992,11829,3069906580,2000,41,2089548,6139789502,2619967385,17380032615,21868140815,9984190992,15809008,11488394,106120914111,14289752200,489,2039150325,3661600,126560350000,4744316,6128547166,6126695716,3939936,22752313200,996060064,999992536,7464,12700,999429684,570316,8168926416,2037103100,6804,2042241120,999996384,3616,999915800,84200,2042230700,1000,1000,1000,1000,1000,1000,1000,106121211629,14288603100,1058,2038551349,3826600,126551639800,16288047,6139690147,6125601080,3947839,22751030400,996052161,999994868,5132,3629,999502749,497251,8167465251,2038037300,6902,2041879640,999991433,8567,999934729,65271,2041864171,1000,1000,1000,1000,1000,1000,1000,106120835781,14289193800,106393,2038407817,4295700,126555845200,27540928,6151132028,6126244882,3894008,22751463900,996105992,999998966,1034,80058,999493676,506324,8168325224,2037351700,6602,2042090800,999996144,3856,999931258,68742,2042080342,1000,1000,1000,1000,1000,1000,1000
309000,94460,637276,3080000000,18480000000,10000,60000,9917924748707,86329414,115743343,1127,3079905540,2000,44,2113603,6159808826,2619806521,17380193479,21868246979,9984226017,15773983,11526343,106140933386,14336320400,1006,2045329254,4097500,126972849600,4619282,6148382332,6146605292,3858913,22825407900,996141087,999999877,123,82564,999457872,542128,8195469528,2043804400,6800,2048883620,999987416,12584,999930064,69936,2048864236,1000,1000,1000,1000,1000,1000,1000,106141149842,14335212100,1058,2045279057,3788800,126964461000,15321452,6158698752,6145612499,3977356,22824275400,996022644,999998756,1244,15300,999475901,524099,8194147399,2044673800,1,2048542700,999992201,7799,999922600,77400,2048534900,1000,1000,1000,1000,1000,1000,1000,106140916192,14335804100,537,2045260227,4005200,126968719400,28712146,6172281596,6146224673,3937876,22824782100,996062124,999998319,1681,71443,999477670,522330,8194965730,2044030300,1,2048742560,999998498,1502,999924143,75857,2048741057,1000,1000,1000,1000,1000,1000,1000
310000,96380,620797,3090000000,18540000000,10000,60000,9917685670424,85602594,115051525,1158,3089903620,2000,61732,2101707,6179804924,2619599418,17380400582,21868528982,9984217333,15782667,11564557,106160799093,14382961300,105702,2052390867,3852000,127385989000,4478637,6168232787,6166604690,3989913,22898773800,996010087,999997478,2522,15165,999403875,596125,8222139525,2050511900,6020,2055541040,999999815,185,999918165,81835,2055534835,1000,1000,1000,1000,1000,1000,1000,106160981184,14381803800,105716,2052111055,3723000,127377082800,15501439,6178843639,6165604819,3947918,22897485300,996052082,999998818,1182,17400,999477481,522519,8220804319,2051283200,1,2055205820,999993681,6319,999919900,80100,2055199500,1000,1000,1000,1000,1000,1000,1000,106160846489,14382287400,504,2052164768,3738200,127380399600,28751995,6192241045,6166139495,3882554,22897883400,996117446,999996285,3715,11231,999489336,510664,8221516864,2050662600,7043,2055391800,999992612,7388,999931931,68069,2055377369,1000,1000,1000,1000,1000,1000,1000
311000,93110,629975,3100000000,18600000000,10000,60000,9917445421337,86053517,115547336,11337,3099906890,2000,83,2093613,6199791106,2619296154,17380703846,21868732246,9984202367,15797633,11602573,106180775631,14429546500,107033,2059183369,3668200,127798605800,6353821,6190073371,6186557584,3948932,22972018200,996051068,999998120,1880,16388,999447804,552196,8248743396,2057140500,6380,2062192340,999999852,148,999921588,78412,2062185812,1000,1000,1000,1000,1000,1000,1000,106181080162,14428391500,491,2058494836,3863300,127789703800,14238748,6197546298,6185544256,3911745,22970650800,996088255,999999896,104,82951,999502495,497505,8247389405,2057946800,6182,2061860140,999991191,8809,999931251,68749,2061845149,1000,1000,1000,1000,1000,1000,1000,106180782885,14428848100,498,2058461095,4104000,127792813000,28305473,6211750273,6186113918,3916453,22970966100,996083547,999998614,1386,91761,999477843,522157,8248149657,2057303600,0,2062042440,999993299,6701,999922761,77239,2062035739,1000,1000,1000,1000,1000,1000,1000
312000,97150,629033,3110000000,18660000000,10000,60000,9917206577452,85192661,114695935,1343,3109902850,2000,57222,2099460,6219803014,2619182613,17380817387,21868780487,9984237020,15762980,11640834,106200708835,14476123700,106505,2065769924,3740200,128211078600,6322724,6209999674,6206546919,3948116,23045172000,996051884,999998296,1704,13080,999450261,549739,8275393439,2063740400,1,2068853880,999992641,7359,999923280,76720,2068846520,1000,1000,1000,1000,1000,1000,1000,106200945101,14474961600,106783,2065217699,3915100,128202236000,13973319,6217242869,6205489144,3950772,23043841200,996049228,999999600,400,83828,999477284,522716,8273985216,2064654100,6300,2068503300,999999072,928,999926428,73572,2068496072,1000,1000,1000,1000,1000,1000,1000,106200815525,14475526300,456,2065349453,3874900,128206278200,28619602,6232071202,6206097684,4029338,23044392000,995970662,999998965,1035,8627,999481643,518357,8274793757,2064004700,2,2068705540,999990535,9465,999927027,72973,2068696073,1000,1000,1000,1000,1000,1000,1000
