Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2
246000,2450936680,1267785,4900000000,29400000000,20000,120000,9943351293862,25764248,555064985,10161,2449063320,1000,115485,2916019,4898106318,2208411810,17791588190,19683258090,9785717621,214282379,312102339,105786553304,14952872100,229451,7745833,3266040100,131197616200,8408304967,14739046967,6874703927,554188771,22678314300,445811229,999996056,3944,108585,18012658,981987342,9166271342,2185811900,43,2291569140,999998318,1682,999820685,179315,2291567415,1000,1000,1000,1000,1000,1000,1000,105786618961,14952702700,223796,8131639,3265521700,131196367000,8328884663,14659569763,6874529242,554004314,22678264200,445995686,999995333,4667,19819,18089277,981910723,9166038723,2185909700,8540,2291518820,999999201,799,999823019,176981,2291509481,1000,1000,1000,1000,1000,1000,1000
247000,2460937080,1261668,4920000000,29520000000,20000,120000,9943153342000,24131630,555686362,11193,2459062920,1000,1067,2919078,4918103454,2208457430,17791542570,19682915770,9786682422,213317578,315318076,105812311371,15012084100,165943,7773942,3274295400,131722583400,8442246118,14798397068,6899837797,554348006,22769910600,445651994,999999644,356,99938,18058841,981941159,9199779659,2194681200,8167,2299962240,999987789,12211,999840338,159662,2299941862,1000,1000,1000,1000,1000,1000,1000,105812372130,15011908500,191153,7730387,3274208200,131721364200,8364243497,14720340197,6899658035,554072410,22769776800,445927590,999998271,1729,104361,18156626,981843374,9199535074,2194786600,103,2299904060,999973082,26918,999838061,161939,2299877039,1000,1000,1000,1000,1000,1000,1000
248000,2470937410,1272234,4940000000,29640000000,20000,120000,9942954714544,23229088,557141141,2554,2469062590,1000,975,2933881,4938120072,2208553732,17791446268,19682520368,9787549879,212450121,318528051,105837894329,15071298200,187808,7808101,3282682300,132247540400,8475229966,14856788966,6925047732,554480516,22861465500,445519484,999992795,7205,103779,18061947,981938053,9233393353,2203482500,8050,2308364540,999989131,10869,999834579,165421,2308345621,1000,1000,1000,1000,1000,1000,1000,105838035395,15071141200,141140,7511265,3282803900,132246518400,8400423075,14781937825,6924854170,554222101,22861330800,445777899,999993346,6654,105645,18119575,981880425,9233138825,2203659400,8740,2308293600,999999795,205,999827045,172955,2308284655,1000,1000,1000,1000,1000,1000,1000
249000,2480937870,1257205,4960000000,29760000000,20000,120000,9942752539084,25807569,562043389,10163,2479062130,1000,114202,2923586,4958103934,2208591153,17791408847,19682190147,9788422794,211577206,321735028,105863525335,15130517100,198581,7698519,3291161100,132772602200,8509479344,14916452344,6950228970,554626349,22953033900,445373651,999993021,6979,103972,18094502,981905498,9266969998,2212310400,8626,2316755540,999994114,5886,999830072,169928,2316741028,1000,1000,1000,1000,1000,1000,1000,105863599742,15130334600,211304,8235020,3290535500,132771278000,8435263199,14842176249,6950033718,554466356,22953001800,445533644,999995438,4562,10482,18130564,981869436,9266705736,2212481300,98,2316689780,999982336,17664,999836482,163518,2316672018,1000,1000,1000,1000,1000,1000,1000
250000,2490938320,1287828,4980000000,29880000000,20000,120000,9942560044581,18700812,557244194,11314,2489061680,1000,947,2915250,4978100732,2208628993,17791371007,19681864707,9789318610,210681390,324946742,105889182857,15189725500,149434,7764303,3299428400,133297528600,8543983595,14976363445,6975429906,554785967,23044615500,445214033,999984464,15536,85097,18109091,981890909,9300572709,2221112100,8060,2325152360,999998503,1497,999822997,177003,2325142803,1000,1000,1000,1000,1000,1000,1000,105889281630,15189554600,150960,8138028,3299009300,133296322800,8470021930,14902347780,6975224918,554597686,23044562400,445402314,999988716,11284,10730,18090012,981909988,9300298288,2221360500,8202,2325086380,999995192,4808,999829530,170470,2325073370,1000,1000,1000,1000,1000,1000,1000
251000,2500938760,1246566,5000000000,30000000000,20000,120000,9942355636605,23530317,564439641,1519,2499061240,1000,11275,2942182,4998119442,2208677222,17791322778,19681515378,9790189318,209810682,328156460,105914859923,15248945500,140239,7698235,3307858800,133822581400,8579093785,15036886935,7000588650,554933170,23136189600,445066830,999983724,16276,90354,18122104,981877896,9334117696,2229987300,8342,2333538900,999998488,1512,999830154,169846,2333529046,1000,1000,1000,1000,1000,1000,1000,105914905959,15248778800,180354,7737382,3307787500,133821379200,8504116374,14961855224,7000410099,554666179,23136044100,445333821,999999050,950,100471,18137372,981862628,9333874228,2230165000,59,2333481900,999982288,17712,999836971,163029,2333464129,1000,1000,1000,1000,1000,1000,1000
252000,2510939310,1284184,5020000000,30120000000,20000,120000,9942153666789,25910471,569167722,1550,2509060690,1000,1047,2936171,5018118280,2208712960,17791287040,19681177740,9791046929,208953071,331368009,105940375869,15308183100,228234,8148126,3315928100,134347643000,8616747382,15099952182,7025815753,555167077,23227825800,444832923,999986978,13022,9401,18105348,981894652,9367751252,2238779500,8585,2341953340,999990744,9256,999838001,161999,2341935499,1000,1000,1000,1000,1000,1000,1000,105940512267,15307970600,234031,7722173,3316170700,134346321200,8535613837,15018762587,7025554048,554810578,23227634400,445189422,999979944,20056,89166,18201918,981798082,9367404782,2239017700,8180,2341860760,999998154,1846,999822366,177634,2341850734,1000,1000,1000,1000,1000,1000,1000
253000,2520939730,1259056,5040000000,30240000000,20000,120000,9941956086612,23905677,569470218,1390,2519060270,1000,2022,2937281,5038117760,2208753789,17791246211,19680828511,9791945819,208054181,334573079,105966106932,15367413700,146654,7622488,3324751300,134872757000,8654290215,15162910815,7051005376,555241792,23319308100,444758208,999999454,546,100662,18127386,981872614,9401334914,2247606400,8220,2350354520,999983238,16762,999842962,157038,2350329538,1000,1000,1000,1000,1000,1000,1000,105966207786,15367187100,182364,8014234,3324229900,134871313400,8567269407,15075828107,7050729740,555028634,23319281100,444971366,999970984,29016,17050,18191110,981808890,9400972490,2247884100,8640,2350252880,999998510,1490,999826950,173050,2350242750,1000,1000,1000,1000,1000,1000,1000
254000,2530939970,1251126,5060000000,30360000000,20000,120000,9941756770975,23652877,571549792,2431,2529060030,1000,10348,2932317,5058115198,2208816152,17791183848,19680464648,9792814583,207185417,337779181,105991619359,15426635700,185764,7740597,3333129900,135397722600,8687393837,15221422037,7076267274,555389456,23410853100,444610544,999997697,2303,100641,18081067,981918933,9435018033,2256378000,44,2358765800,999985003,14997,999828541,171459,2358750759,1000,1000,1000,1000,1000,1000,1000,105991883102,15426382300,165744,7666017,3332941200,135396224600,8603350239,15137316489,7075885455,555113257,23410769400,444886743,999995839,4161,109382,18196427,981803573,9434513673,2256772600,8881,2358637900,999999199,801,999821582,178418,2358628218,1000,1000,1000,1000,1000,1000,1000
255000,2540940500,1240751,5080000000,30480000000,20000,120000,9941558454212,22395323,572707122,1462,2539059500,1000,11252,2950923,5078116076,2208868735,17791131265,19680108565,9793623337,206376663,340984213,106017335736,15485836100,139435,7669123,3341432500,135922637000,8722377782,15281813082,7101406725,555534905,23502435000,444465095,999996162,3838,104357,18189132,981810868,9468538868,2265177100,8881,2367151320,999989704,10296,999833357,166643,2367132143,1000,1000,1000,1000,1000,1000,1000,106017474594,15485590900,236758,8149338,3340858800,135921153000,8637561715,15196934915,7101053544,555358226,23502439200,444641774,999997810,2190,19184,18258240,981741760,9468065560,2265578100,108,2367029620,999982504,17496,999832484,167516,2367012016,1000,1000,1000,1000,1000,1000,1000
256000,2550940980,1272691,5100000000,30600000000,20000,120000,9941362233879,18979495,571549233,10272,2549059020,1000,11458,2914442,5098097496,2208876274,17791123726,19679810126,9794543598,205456402,344198894,106042839569,15545058900,213240,7757112,3349874300,136447696200,8757168534,15342017184,7126647595,555679453,23594003400,444320547,999977256,22744,86803,18132508,981867492,9502196092,2274007100,79,2375550680,999997896,2104,999813103,186897,2375548497,1000,1000,1000,1000,1000,1000,1000,106043147451,15544828600,182237,7730720,3349675800,136446278000,8671909867,15256698667,7126265999,555417150,23593914600,444582850,999999446,554,106896,18209197,981790803,9501682303,2274435100,89,2375433480,999982913,17087,999834696,165304,2375416304,1000,1000,1000,1000,1000,1000,1000
257000,2560941400,1268102,5120000000,30720000000,20000,120000,9941159914318,21740045,576728068,1464,2559058600,1000,125980,2943851,5118114272,2208945463,17791054537,19679443237,9795361669,204638331,347405841,106068552663,15604254500,172184,8055130,3357807800,136972534600,8789741542,15399993142,7151780495,555895904,23685654300,444104096,999977253,22747,21049,18245154,981754846,9535706946,2282799800,8307,2383935900,999998858,1142,999824849,175151,2383926451,1000,1000,1000,1000,1000,1000,1000,106068799012,15604051700,193707,7720994,3358056800,136971331400,8708411026,15318612776,7151436480,555569942,23685496200,444430058,999998815,1185,100473,18244593,981755407,9535240407,2283270300,54,2383828680,999975301,24699,999844273,155727,2383803927,1000,1000,1000,1000,1000,1000,1000
258000,2570941770,1285755,5140000000,30840000000,20000,120000,9940963669247,18382762,575701096,2463,2569058230,1000,10622,2933300,5138111534,2208975609,17791024391,19679117591,9796227540,203772460,350612574,106094246276,15663469600,207608,7803710,3366406500,137497533600,8822246608,15457908758,7176899330,555986482,23777172600,444013518,999998710,1290,101828,18324598,981675402,9569189802,2291664600,8814,2392327200,999972086,27914,999854828,145172,2392290472,1000,1000,1000,1000,1000,1000,1000,106094380681,15663278900,178097,8105778,3366101300,137496335400,8745183765,15380794865,7176672647,555800841,23777132100,444199159,999995567,4433,11926,18209479,981790521,9568894121,2292061900,8761,2392238460,999991775,8225,999835226,164774,2392221474,1000,1000,1000,1000,1000,1000,1000
259000,2580942170,1242727,5160000000,30960000000,20000,120000,9940758159511,24330225,584008853,1542,2579057830,1000,124191,2936852,5158112576,2209036436,17790963564,19678750064,9797075868,202924132,353817644,106119908589,15722702100,140590,8005526,3374577100,138022676200,8855767733,15516847233,7202133549,556241579,23868826800,443758421,999997972,2028,2893,18284344,981715656,9602837156,2300494400,45,2400726380,999977272,22728,999839493,160507,2400703607,1000,1000,1000,1000,1000,1000,1000,106119957969,15722496800,231396,7929277,3374695500,138021432000,8780758449,15441785849,7201875936,555948443,23868689400,444051557,999996798,3202,15355,18238319,981761681,9602498081,2300876400,54,2400631700,999990499,9501,999819855,180145,2400622145,1000,1000,1000,1000,1000,1000,1000
260000,2590942550,1243986,5180000000,31080000000,20000,120000,9940558775547,24095730,586095998,10292,2589057450,1000,11226,2915352,5178094316,2209051777,17790948223,19678432823,9797930008,202069992,357014924,106145500381,15781924200,188626,7573019,3383428200,138547750800,8889450395,15575944295,7227309602,556300231,23960300700,443699769,999996000,4000,100769,18305267,981694733,9636409533,2309336600,8120,2409117860,999990191,9809,999836469,163531,2409099931,1000,1000,1000,1000,1000,1000,1000,106145563560,15781720200,207093,8205794,3382848700,138546323600,8816370293,15502800493,7227098772,556100614,23960255400,443899386,999999065,935,8851,18198779,981801221,9636129021,2309672800,7906,2409046180,999991975,8025,999829551,170449,2409030249,1000,1000,1000,1000,1000,1000,1000
261000,2600942990,1269449,5200000000,31200000000,20000,120000,9940363235116,20043606,584476764,11313,2599057010,1000,11338,2925964,5198091394,2209093922,17790906078,19678095878,9798714536,201285464,360221730,106171175796,15841106700,170597,7808943,3391492900,139072462200,8925630189,15637520739,7252451137,556449634,24051887400,443550366,999997965,2035,100131,18370694,981629306,9669929706,2318155100,7941,2417501940,999984570,15430,999847031,152969,2417478569,1000,1000,1000,1000,1000,1000,1000,106171268647,15840966400,196439,7517933,3391779300,139071580000,8849345524,15561198474,7252261396,556157050,24051744600,443842950,999999412,588,100762,18340966,981659034,9669675334,2318429100,8240,2417441760,999980418,19582,999846562,153438,2417413938,1000,1000,1000,1000,1000,1000,1000
262000,2610943410,1264174,5220000000,31320000000,20000,120000,9940165966814,17745913,584507266,10166,2609056590,1000,1019,2921305,5218092848,2209158327,17790841673,19677734573,9799579515,200420485,363419563,106196725199,15900343600,184848,8056879,3399770200,139597611200,8959060467,15696368217,7277707300,556680461,24143510700,443319539,999996710,3290,16749,18268849,981731151,9703609451,2327009100,8082,2425911080,999999153,847,999825949,174051,2425902151,1000,1000,1000,1000,1000,1000,1000,106196858480,15900162600,199909,7851275,3399880100,139596318800,8885116990,15622366590,7277468729,556304133,24143308800,443695867,999997896,2104,100363,18309434,981690566,9703282666,2327243700,45,2425840900,999973082,26918,999849463,150537,2425813937,1000,1000,1000,1000,1000,1000,1000
263000,2620943770,1281390,5240000000,31440000000,20000,120000,9939962061210,22092047,591247624,2439,2619056230,1000,10583,2938395,5238107582,2209243957,17790756043,19677363643,9800400465,199599535,366617647,106222403272,15959542600,177411,7735119,3408401600,140122522800,8997748041,15760462891,7302858509,556743391,24235011900,443256609,999999252,748,100961,18341052,981658948,9737141848,2335833900,8529,2434300360,999991508,8492,999829561,170439,2434283339,1000,1000,1000,1000,1000,1000,1000,106222436046,15959399400,175467,8023150,3408158100,140121465200,8915578486,15678245136,7302724374,556516499,24234930900,443483501,999984270,15730,15071,18245397,981754603,9736965303,2336056500,8664,2434251180,999998413,1587,999825171,174829,2434240929,1000,1000,1000,1000,1000,1000,1000
264000,2630944090,1255188,5260000000,31560000000,20000,120000,9939759655238,24890331,596387446,10312,2629055910,1000,2063,2921419,5258091196,2209261869,17790738131,19677043731,9801237081,198762919,369812777,106247988850,16018754700,234591,7826689,3416726500,140647483000,9031047185,15819170535,7328038945,556899954,24326586600,443100046,999997901,2099,100747,18370902,981629098,9770713698,2344654100,61,2442689500,999985314,14686,999833247,166753,2442674753,1000,1000,1000,1000,1000,1000,1000,106248044807,16018648200,166473,7753785,3416888000,140646567600,8951492764,15739572214,7327966472,556585949,24326398800,443414051,999994609,5391,100260,18192188,981807812,9770616012,2344861400,108,2442667500,999982148,17852,999839760,160240,2442649540,1000,1000,1000,1000,1000,1000,1000
265000,2640944380,1251123,5280000000,31680000000,20000,120000,9939559820709,25138313,598987300,10294,2639055620,1000,125171,2919835,5278090652,2209299622,17790700378,19676701478,9802081585,197918415,373010737,106273663050,16077982900,201523,8071220,3424857300,141172573800,9066165455,15879703455,7353222148,557129929,24418237800,442870071,999995520,4480,15291,18362543,981637457,9804292957,2353513600,9010,2451089540,999990279,9721,999836091,163909,2451070809,1000,1000,1000,1000,1000,1000,1000,106273583019,16077866900,237518,8117414,3424973600,141171596200,8985428851,15798920251,7353179335,556826147,24418050600,443173853,999987526,12474,10579,18217044,981782956,9804233756,2353647900,47,2451070540,999983928,16072,999829679,170321,2451054421,1000,1000,1000,1000,1000,1000,1000
266000,2650944710,1259745,5300000000,31800000000,20000,120000,9939359713917,25648716,601919918,11375,2649055290,1000,1113,2917472,5298087830,2209332033,17790667967,19676369667,9802853728,197146272,376207458,106299277101,16137209000,183863,8042171,3433297200,141697625200,9100710468,15939660918,7378452236,557289275,24509798100,442710725,999997863,2137,8588,18336152,981663848,9837932548,2362324100,48,2459491660,999988700,11300,999827788,172212,2459480312,1000,1000,1000,1000,1000,1000,1000,106299295755,16137087300,138108,8045766,3433293900,141696549800,9020179774,15859078224,7378372139,556979559,24509608200,443020441,999999080,920,17821,18269682,981730318,9837826818,2362410000,8459,2459471240,999991898,8102,999835721,164279,2459454679,1000,1000,1000,1000,1000,1000,1000
267000,2660945100,1278643,5320000000,31920000000,20000,120000,9939167184094,18584163,597272988,10161,2659054900,1000,10593,2924147,5318089478,2209366257,17790633743,19676034143,9803641673,196358327,379406351,106324855554,16196428200,209277,7786313,3441966100,142222607600,9136568137,16000927587,7403656933,557351853,24601283700,442648147,999981530,18470,82177,18352544,981647456,9871541956,2371115100,8793,2467895680,999998136,1864,999824277,175723,2467885023,1000,1000,1000,1000,1000,1000,1000,106324847850,16196294800,212076,7719572,3442037300,142221541600,9053473677,15917783177,7403561638,557036694,24601100700,442963306,999982236,17764,92642,18318504,981681496,9871414996,2371209700,8378,2467863300,999998436,1564,999822442,177558,2467853358,1000,1000,1000,1000,1000,1000,1000
268000,2670945410,1283645,5340000000,32040000000,20000,120000,9938961265197,24953527,606056006,2549,2669054590,1000,958,2938997,5338104082,2209447224,17790552776,19675652376,9804436463,195563537,382599945,106350516971,16255664500,191791,8052934,3450065100,142747705000,9174746138,16064519638,7428847817,557591802,24692928900,442408198,999992856,7144,10654,18370537,981629463,9905127563,2379931400,8455,2476296780,999991421,8579,999837754,162246,2476279746,1000,1000,1000,1000,1000,1000,1000,106350519774,16255519900,141105,7788746,3450315600,142746518200,9084478359,15974195759,7428777074,557205830,24692670600,442794170,999995723,4277,80693,18305119,981694881,9905035381,2380009200,7900,2476268360,999997847,2153,999826793,173207,2476258307,1000,1000,1000,1000,1000,1000,1000
269000,2680945780,1265802,5360000000,32160000000,20000,120000,9938765283233,21311279,604778202,10188,2679054220,1000,11489,2930559,5358088064,2209455612,17790544388,19675346988,9805259321,194740679,385795685,106376177684,16314890800,144030,8010828,3458487500,143272752800,9209191510,16124377210,7454068376,557741663,24784491000,442258337,999991001,8999,10338,18347062,981652938,9938751938,2388753000,108,2484701360,999982310,17690,999835838,164162,2484683562,1000,1000,1000,1000,1000,1000,1000,106376104524,16314727200,195592,8057695,3458424800,143271472000,9119219399,16034345499,7453953915,557416482,24784305900,442583518,999996754,3246,16672,18373557,981626443,9938604943,2388798700,8601,2484660460,999999169,831,999823972,176028,2484651028,1000,1000,1000,1000,1000,1000,1000
270000,2690946090,1252982,5380000000,32280000000,20000,120000,9938566722106,20315215,606216990,2445,2689053910,1000,11587,2942045,5378102930,2209526421,17790473579,19674971979,9806032775,193967225,388992505,106401812492,16374099800,136601,7800043,3467044400,143797617200,9242367613,16182956213,7479258613,557808510,24875971500,442191490,999998741,1259,103331,18398118,981601882,9972334982,2397521500,85,2493105960,999970494,29506,999846231,153769,2493076369,1000,1000,1000,1000,1000,1000,1000,106401715481,16373954400,209427,7745978,3467151500,143796554400,9155238868,16095779218,7479158667,557485070,24875805300,442514930,999978506,21494,81936,18374369,981625631,9972210931,2397621700,8281,2493062420,999998125,1875,999821436,178564,2493052264,1000,1000,1000,1000,1000,1000,1000
271000,2700946440,1261801,5400000000,32400000000,20000,120000,9938361993403,25459176,613730009,2421,2699053560,1000,126307,2938055,5398102278,2209575979,17790424021,19674618421,9806852965,193147035,392185743,106427362366,16433349300,182063,7966219,3475344000,144322865000,9275105142,16241115542,7504494659,558045559,24967607700,441954441,999999102,898,19043,18381684,981618316,10005987116,2406323500,95,2501509840,999982712,17288,999836043,163957,2501492457,1000,1000,1000,1000,1000,1000,1000,106427364405,16433189300,189166,8093186,3475210800,144321619400,9191543800,16157496350,7504370237,557728609,24967448400,442271391,999999066,934,10557,18353820,981646180,10005821080,2406446000,89,2501468640,999982292,17708,999833357,166643,2501450843,1000,1000,1000,1000,1000,1000,1000
272000,2710946820,1256051,5420000000,32520000000,20000,120000,9938165490232,22370856,613084624,11315,2709053180,1000,1029,2921238,5418083730,2209621188,17790378812,19674274212,9807579062,192420938,395371592,106452864313,16492568400,190411,8197704,3483605000,144847756800,9308044069,16299457819,7529775341,558190895,25059155100,441809105,999980803,19197,6308,18313967,981686033,10039699933,2415072700,103,2509926260,999998435,1565,999816308,183692,2509924592,1000,1000,1000,1000,1000,1000,1000,106452981004,16492413600,184566,7618855,3484024500,144846664000,9227920301,16219285101,7529566239,557776149,25058914200,442223851,999997439,2561,109490,18405851,981594149,10039421249,2415218500,8421,2509864640,999998791,1209,999828990,171010,2509855010,1000,1000,1000,1000,1000,1000,1000
273000,2720947250,1261202,5440000000,32640000000,20000,120000,9937970601145,17669484,610800342,11374,2719052750,1000,126073,2917506,5438082752,2209666929,17790333071,19673932071,9808347714,191652286,398561066,106478463020,16551806900,209357,8164186,3492062700,145372860200,9341430444,16358258344,7554994208,558345782,25150709400,441654218,999997441,2559,15759,18320451,981679549,10073322349,2423861900,54,2518337980,999990215,9785,999822959,177041,2518328141,1000,1000,1000,1000,1000,1000,1000,106478671799,16551631700,143485,7993097,3491950800,145371652200,9263580081,16280354381,7554747440,558025905,25150589700,441974095,999998533,1467,9528,18465788,981534212,10072992212,2424007500,8304,2518266200,999986876,13124,999838328,161672,2518244772,1000,1000,1000,1000,1000,1000,1000
274000,2730947690,1246027,5460000000,32760000000,20000,120000,9937764662377,24023180,619602332,1535,2729052310,1000,124408,2938002,5458101550,2209721457,17790278543,19673585243,9809110158,190889842,401751308,106504126365,16611041200,181552,8063468,3500469600,145897968000,9375973287,16418216137,7580182815,558496291,25242285900,441503709,999990330,9670,9639,18387424,981612576,10106909076,2432633700,8647,2526738940,999995968,4032,999829239,170761,2526726261,1000,1000,1000,1000,1000,1000,1000,106504227143,16610859400,185439,7720477,3500708200,145896674000,9298228728,16340413428,7579970032,558075665,25242054600,441924335,999998159,1841,100194,18430062,981569938,10106622638,2432826700,8480,2526673300,999987786,12214,999837394,162606,2526652606,1000,1000,1000,1000,1000,1000,1000
275000,2740948170,1271252,5480000000,32880000000,20000,120000,9937564653350,24432526,622371432,1447,2739051830,1000,10696,2941140,5478100766,2209755776,17790244224,19673249724,9809941600,190058400,404939366,106529723172,16670243400,208737,7802215,3509128000,146422854800,9410571946,16478219946,7605371641,558549491,25333763100,441450509,999990694,9306,105203,18415162,981584838,10140493338,2441440100,8393,2535136640,999993450,6550,999825703,174297,2535121697,1000,1000,1000,1000,1000,1000,1000,106529792883,16670102700,187804,7988077,3508940000,146421842200,9332895806,16400498106,7605225282,558310135,25333684800,441689865,999994264,5736,14629,18343347,981656653,10140300253,2441662900,8280,2535083620,999999631,369,999823129,176871,2535074971,1000,1000,1000,1000,1000,1000,1000
276000,2750948560,1260060,5500000000,33000000000,20000,120000,9937364377378,25116124,625481932,10169,2749051440,1000,12497,2935366,5498082542,2209804002,17790195998,19672910798,9810697354,189302646,408127796,106555332165,16729490600,182396,7796215,3517522200,146947997200,9442780684,16535844184,7630615126,558718479,25425334200,441281521,999994466,5534,84587,18411861,981588139,10174152939,2450198600,8380,2543547880,999998313,1687,999825787,174213,2543537813,1000,1000,1000,1000,1000,1000,1000,106555458857,16729297800,161201,8137343,3517085700,146946634000,9369880859,16462883259,7630386728,558442329,25425262800,441557671,999980115,19885,14386,18409658,981590342,10173848642,2450453500,8600,2543471500,999999014,986,999831086,168914,2543461914,1000,1000,1000,1000,1000,1000,1000
277000,2760948990,1270483,5520000000,33120000000,20000,120000,9937168783516,21132917,623976745,10163,2759051010,1000,10592,2925334,5518081694,2209857433,17790142567,19672556067,9811392566,188607434,411311060,106580947207,16788760900,155085,7643659,3526098900,147473255400,9475862036,16594345386,7655875878,558858340,25516867200,441141660,999999204,796,100164,18386786,981613214,10207831014,2458954700,8654,2551974260,999989530,10470,999839064,160936,2551955136,1000,1000,1000,1000,1000,1000,1000,106581123807,16788523900,156614,7954806,3525551000,147471745400,9405954939,16524373539,7655567559,558613342,25516842300,441386658,999996249,3751,10107,18521848,981478152,10207420152,2459208500,8667,2551871040,999990220,9780,999834107,165893,2551852593,1000,1000,1000,1000,1000,1000,1000
278000,2770949370,1248035,5540000000,33240000000,20000,120000,9936966369201,23948055,629257548,10294,2769050630,1000,12200,2925621,5538080672,2209887356,17790112644,19672218944,9812110739,187889261,414494611,106606522878,16847975100,184473,7639322,3534464400,147998216600,9516024697,16659916347,7681077186,558996175,25608428400,441003825,999993792,6208,100417,18448431,981551569,10241436169,2467706900,8460,2560367680,999999763,237,999832817,167183,2560358983,1000,1000,1000,1000,1000,1000,1000,106606665932,16847770500,155683,8005833,3534003000,147996852200,9434991468,16578823418,7680846695,558771566,25608383400,441228434,999992171,7829,11505,18439610,981560390,10241127790,2467989900,8255,2560292760,999996590,3410,999825505,174495,2560281095,1000,1000,1000,1000,1000,1000,1000
279000,2780949760,1266151,5560000000,33360000000,20000,120000,9936774181557,16561833,624339220,11364,2779050240,1000,10588,2919735,5558077752,2209953890,17790046110,19671857610,9812821825,187178175,417679477,106632129559,16907206800,174304,7963647,3542533900,148523294400,9550787129,16720092179,7706314864,559234167,25700081100,440765833,999989088,10912,5721,18453557,981546443,10275083943,2476475900,94,2568776800,999992373,7627,999827621,172379,2568769079,1000,1000,1000,1000,1000,1000,1000,106632266365,16906993200,150549,8094058,3542294700,148521817600,9469391632,16638631082,7706069207,558919090,25699948500,441080910,999988328,11672,6938,18463531,981536469,10274756869,2476744200,7857,2568701740,999993779,6221,999826638,173362,2568687662,1000,1000,1000,1000,1000,1000,1000
280000,2790950170,1270692,5580000000,33480000000,20000,120000,9936568984659,22155012,632384789,11259,2789049830,1000,114911,2917835,5578077142,2209986471,17790013529,19671529529,9813551325,186448675,420863267,106657697939,16966433500,167836,7738844,3551236100,149048253400,9584176403,16778888053,7731561153,559263854,25791532800,440736146,999973179,26821,105925,18381772,981618228,10308747328,2485284000,77,2577188880,999997372,2628,999824025,175975,2577186175,1000,1000,1000,1000,1000,1000,1000,106657789932,16966239500,230243,8044140,3550790900,149046967000,9505070844,16699726344,7731301662,559075677,25791499800,440924323,999997102,2898,8825,18502363,981497637,10308398937,2485481200,48,2577107160,999990163,9837,999831225,168775,2577097275,1000,1000,1000,1000,1000,1000,1000
