Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
370000,38333090,1261546,7380000000,44280000000,20000,120000,9817974640894,78135337,122773170,1663,7341666910,2000,126327,2812039,14683330494,5272310631,14727689369,22118962969,9981248041,18751959,23073835,108791060545,20516557300,384,2910511733,21548700,181715058600,75021214,8867642714,8794198352,21738439,32534843400,978261561,999999082,918,12743,999349591,650409,11725592709,2928986400,2,2931409640,999984719,15281,999919943,80057,2931394357,1000,1000,1000,1000,1000,1000,1000,108789732361,20515682000,109270,2910928399,21364700,181705672000,37629704,8829773954,8794448386,21989593,32532888600,978010407,999989270,10730,20677,999306991,693009,11725931009,2927657000,7680,2931490820,999999483,517,999910877,89123,2931482623,1000,1000,1000,1000,1000,1000,1000,108790846084,20517465100,735,2911117273,21222700,181721919000,123516664,8916453464,8795032771,21781042,32535892200,978218958,999998615,1385,10373,999349402,650598,11726708698,2928224000,7723,2931688640,999995010,4990,999915573,84427,2931675927,1000,1000,1000,1000,1000,1000,1000,108790568045,20516188200,421,2910593831,21495300,181711139600,59653980,8852076680,8794294492,21716029,32534028900,978283971,999999151,849,17022,999353830,646170,11725720470,2928428300,4,2931442540,999983442,16558,999916822,83178,2931425978,1000,1000,1000,1000,1000,1000,1000,108790154206,20515744600,108885,2910832511,21352200,181706955600,20448665,8812665315,8794185443,21415333,32533266900,978584667,999999430,570,10697,999337154,662846,11725575846,2928209000,8343,2931412980,999985766,14234,999920897,79103,2931390403,1000,1000,1000,1000,1000,1000,1000
371000,38384440,1236737,7400000000,44400000000,20000,120000,9817495169366,79885602,124519008,21445,7361615560,2000,123401,2767276,14723188230,5272529868,14727470132,22118666632,9981271644,18728356,23137774,108814957130,20572324100,370,2918114928,21914000,182208997800,74454780,8890976630,8818104678,21625608,32622387900,978374392,999999308,692,99500,999351322,648678,11757467078,2936944900,2,2939379880,999982522,17478,999918000,82000,2939362400,1000,1000,1000,1000,1000,1000,1000,108813700780,20571585300,108945,2918042480,22205100,182200832200,36430779,8852534629,8818410130,22040363,32620576800,977959637,999999238,762,11175,999338845,661155,11757876455,2935614800,0,2939477480,999988845,11155,999911275,88725,2939466325,1000,1000,1000,1000,1000,1000,1000,108814695746,20573201600,813,2918710592,21632100,182215578400,123379202,8940202652,8818953412,21625066,32623376700,978374934,999978519,21481,84153,999310641,689359,11758603859,2936177700,2,2939652520,999997929,2071,999904253,95747,2939650447,1000,1000,1000,1000,1000,1000,1000,108814438048,20571854700,358,2918915271,21118200,182204160600,60390237,8876668437,8818132955,21644633,32621556000,978355367,999999135,865,99602,999362047,637953,11757505953,2936390100,8201,2939395160,999986039,13961,999925302,74698,2939372998,1000,1000,1000,1000,1000,1000,1000,108814098089,20571559200,108945,2918311091,21814800,182201352000,22117914,8838257514,8818085684,21453190,32620880700,978546810,999999568,432,95978,999361194,638806,11757443406,2936194600,7900,2939378140,999987482,12518,999922278,77722,2939357722,1000,1000,1000,1000,1000,1000,1000
372000,38435500,1270874,7420000000,44520000000,20000,120000,9817016643431,80742949,125541750,2997,7381564500,2000,98,2818995,14763123006,5272811180,14727188820,22118391820,9981222545,18777455,23202351,108838857999,20628088100,351,2925979841,22017100,182702961000,75630795,8916054845,8841992520,21630061,32710014000,978369939,999982611,17389,103650,999342930,657070,11789322770,2944942400,7500,2947339520,999998230,1770,999909750,90250,2947330250,1000,1000,1000,1000,1000,1000,1000,108837550155,20627241900,108874,2927005665,21206700,182693781400,34592466,8874548566,8842255094,21995792,32708233800,978004208,999990635,9365,9443,999323649,676351,11789673151,2943585700,8160,2947427140,999999077,923,999911643,88357,2947418057,1000,1000,1000,1000,1000,1000,1000,108838608340,20628984100,746,2926475418,21798300,182709598600,125082193,8965809093,8842846494,21627336,32710981800,978372664,999990598,9402,94262,999351068,648932,11790461732,2944110700,8022,2947624040,999999220,780,999915062,84938,2947615238,1000,1000,1000,1000,1000,1000,1000,108838222035,20627637400,108751,2926894539,21217900,182698244400,59355801,8899541401,8842058010,21702425,32709213000,978297575,999998387,1613,17162,999360052,639948,11789405148,2944339800,6,2947363740,999983404,16596,999919062,80938,2947347138,1000,1000,1000,1000,1000,1000,1000,108837992320,20627350500,109639,2926501137,21613000,182695473000,22726873,8862775123,8842003331,21563252,32708598000,978436748,999998305,1695,14153,999342722,657278,11789335178,2944164600,7583,2947347220,999992210,7790,999922153,77847,2947331847,1000,1000,1000,1000,1000,1000,1000
373000,38486540,1249057,7440000000,44640000000,20000,120000,9816535327618,84307125,129141210,3170,7401513460,2000,124889,2813105,14803020580,5273091243,14726908757,22118112157,9981245615,18754385,23266595,108862752620,20683853400,777,2934699640,21285300,183196897200,73867211,8938191611,8865897342,21786555,32797815600,978213445,999988454,11546,7499,999324157,675843,11821196143,2952923900,8580,2955308320,999999061,939,999905799,94201,2955298801,1000,1000,1000,1000,1000,1000,1000,108861628086,20683090200,341,2934240570,21840900,183188490000,37315258,8901209608,8866176958,21994907,32795888400,978005093,999998916,1084,11009,999321651,678349,11821564049,2951601500,4,2955402780,999984315,15685,999914409,85591,2955387091,1000,1000,1000,1000,1000,1000,1000,108862593143,20684893300,417,2933774173,22465900,183204799400,123510817,8988199117,8866793196,21718981,32798706900,978281019,999998301,1699,104120,999372024,627976,11822387876,2952100000,7844,2955611680,999990844,9156,999922020,77980,2955594680,1000,1000,1000,1000,1000,1000,1000,108862064811,20683320500,109722,2934779368,21313600,183191442600,59361249,8923411349,8865936617,21536591,32796678900,978463409,999998202,1798,103811,999335594,664406,11821245506,2952298800,1,2955318840,999990050,9950,999911411,88589,2955308889,1000,1000,1000,1000,1000,1000,1000,108861895400,20682958500,323,2935239739,20732400,183187973800,23735819,8887614369,8865865397,21502751,32796146400,978497249,999999292,708,13541,999327444,672556,11821152856,2952075400,8781,2955299260,999996980,3020,999913941,86059,2955287459,1000,1000,1000,1000,1000,1000,1000
374000,38538640,1261107,7460000000,44760000000,20000,120000,9816058161424,83779372,128659094,3036,7421461360,2000,79,2804874,14842916648,5273406396,14726593604,22117757804,9981256206,18743794,23331054,108886586339,20739792400,109157,2941525620,22586000,183692292000,73970303,8962264503,8889896315,21780452,32885422200,978219548,999976284,23716,73032,999297917,702083,11853194283,2960892200,1,2963300380,999997589,2411,999906032,93968,2963297968,1000,1000,1000,1000,1000,1000,1000,108885575150,20738853500,737,2942258788,21721600,183682427000,39058638,8926853638,8890030300,21962381,32883537900,978037619,999999110,890,96529,999382329,617671,11853368671,2959575500,8422,2963361980,999984813,15187,999925129,74871,2963338371,1000,1000,1000,1000,1000,1000,1000,108886402281,20740714500,108992,2942412495,21927300,183699227400,123797982,9012410382,8890731154,21922904,32886556200,978077096,999999195,805,9391,999357337,642663,11854302663,2960075100,4,2963588140,999983373,16627,999918191,81809,2963571509,1000,1000,1000,1000,1000,1000,1000,108885946731,20739018100,108929,2943104389,20939700,183684794600,57078755,8945001155,8889791660,21520320,32884307100,978479680,999984440,15560,16220,999337460,662540,11853055040,2960279000,7720,2963272620,999998480,1520,999909920,90080,2963263380,1000,1000,1000,1000,1000,1000,1000,108885669052,20738658300,108700,2942890447,21136400,183681305400,24459836,8912209136,8889738831,21311530,32883574800,978688470,999994114,5886,96184,999339453,660547,11852979447,2960020000,1,2963257600,999983017,16983,999919084,80916,2963240616,1000,1000,1000,1000,1000,1000,1000
375000,38590220,1277485,7480000000,44880000000,20000,120000,9815581745561,82497761,127401851,3092,7441409780,2000,98,2811814,14882813376,5273646422,14726353578,22117459678,9981303286,18696714,23395562,108910678500,20795616600,408,2949817175,22102900,184186763600,73584299,8985804949,8913779763,21986235,32973269400,978013765,999998571,1429,7436,999351173,648827,11885034227,2968880600,5,2971270840,999983629,16371,999920836,79164,2971254464,1000,1000,1000,1000,1000,1000,1000,108909367508,20794515600,352,2950897329,21114000,184175429600,40486695,8952136595,8913934977,21877514,32971138800,978122486,999981534,18466,15820,999302043,697957,11885245957,2967536000,3,2971313020,999997963,2037,999904820,95180,2971310980,1000,1000,1000,1000,1000,1000,1000,108910455404,20796495600,717,2950651893,21522100,184193323200,122066409,9034587159,8914615583,22020705,32974308900,977979295,999988812,11188,3207,999384724,615276,11886144376,2968058300,3,2971558000,999970796,29204,999925307,74693,2971528793,1000,1000,1000,1000,1000,1000,1000,108909868289,20794739500,109206,2950601411,21366000,184178355800,56839618,8968644418,8913645970,21395931,32971779900,978604069,999993996,6004,99865,999373395,626605,11884857005,2968249300,7700,2971231600,999987135,12865,999918865,81135,2971211035,1000,1000,1000,1000,1000,1000,1000,108909585108,20794495700,108941,2950421289,21587800,184175845000,25870946,8937549296,8913667191,21436737,32971238700,978563263,999995120,4880,8483,999332392,667608,11884888408,2967996900,7783,2971232540,999996460,3540,999917783,82217,2971221217,1000,1000,1000,1000,1000,1000,1000
376000,38641770,1264881,7500000000,45000000000,20000,120000,9815106687970,79803538,124709980,20040,7461358230,2000,1075,2769962,14922676380,5273883608,14726116392,22117205592,9981323238,18676762,23459718,108934537644,20851368400,373,2958288776,21614800,184680542400,71531185,9007644035,8937692542,22004244,33060966600,977995756,999992983,7017,8839,999338697,661303,11916922103,2976822200,8480,2979241900,999996141,3859,999913139,86861,2979229561,1000,1000,1000,1000,1000,1000,1000,108933264811,20850250200,673,2958683009,21273600,184669102800,41469436,8977007086,8937813204,21805761,33058700400,978194239,999997389,2611,7528,999316724,683276,11917083476,2975500200,0,2979272660,999997612,2388,999904628,95372,2979270272,1000,1000,1000,1000,1000,1000,1000,108934325391,20852308900,350,2958044346,22139900,184687625000,125078318,9061516268,8938560923,21924963,33061853100,978075037,999998610,1390,104547,999342924,657076,11918077976,2976022000,3,2979526820,999990236,9764,999915947,84053,2979517053,1000,1000,1000,1000,1000,1000,1000,108933865542,20850564400,762,2957833957,22038900,184672794400,55970036,8991699136,8937593663,21425045,33059366100,978574955,999991813,8187,90168,999334205,665795,11916791295,2976226500,7901,2979206300,999999233,767,999908568,91432,2979197632,1000,1000,1000,1000,1000,1000,1000,108933534903,20850248200,109046,2958559097,21364300,184669694000,25292669,8960867519,8937528614,21509481,33058911900,978490519,999999264,736,10283,999384669,615331,11916697531,2975969000,8240,2979199020,999978137,21863,999929583,70417,2979168917,1000,1000,1000,1000,1000,1000,1000
377000,38692910,1259848,7520000000,45120000000,20000,120000,9814627947278,80831625,125803682,21617,7481307090,2000,10489,2773411,14962570946,5274164003,14725835997,22116909697,9981325329,18674671,23523975,108958448491,20907328100,108942,2965268266,22724600,185176238600,72022411,9032121311,8961650675,22062562,33148701900,977937438,999988573,11427,8911,999347036,652964,11948864464,2984856000,7863,2987230960,999990692,9308,999916511,83489,2987213789,1000,1000,1000,1000,1000,1000,1000,108957068015,20905982800,109107,2966865805,21153100,185162729600,38762765,8998185515,8961669972,21773888,33146303100,978226112,999997762,2238,14074,999322002,677998,11948893098,2983493100,8080,2987231800,999999406,594,999914174,85826,2987223126,1000,1000,1000,1000,1000,1000,1000,108958079092,20907820900,346,2967881108,20239900,185179229000,127153131,9087377331,8962374668,21848744,33149457000,978151256,999998890,1110,12446,999348978,651022,11949831322,2983895600,8280,2987469640,999995294,4706,999915846,84154,2987456654,1000,1000,1000,1000,1000,1000,1000,108957759375,20906308300,744,2966453925,21366500,185166506200,54579286,9014197386,8961477894,21558973,33147106500,978441027,999984746,15254,15573,999348179,651821,11948636921,2984179000,8020,2987167860,999999187,813,999913073,86927,2987159027,1000,1000,1000,1000,1000,1000,1000,108957404464,20906079500,109441,2966178196,21780500,185164195000,27345870,8986848120,8961492990,21580316,33146556300,978419684,999998351,1649,19135,999324045,675955,11948656855,2983948600,8040,2987173300,999998605,1395,999911135,88865,2987163865,1000,1000,1000,1000,1000,1000,1000
378000,38745040,1254330,7540000000,45240000000,20000,120000,9814148819232,82246419,127327989,20127,7501254960,2000,11527,2771004,15002469666,5274472151,14725527849,22116723349,9981278276,18721724,23588842,108982464295,20963029400,781,2973936585,21851800,185669592400,71572104,9055542954,8985509156,22040883,33236391900,977959117,999999475,525,95692,999403136,596864,11980668364,2992782500,0,2995190740,999968468,31532,999928492,71508,2995159208,1000,1000,1000,1000,1000,1000,1000,108981032242,20961812800,108984,2973825493,22138000,185657270400,39595195,9022947995,8985579331,21683914,33233840700,978316086,999998956,1044,97242,999347911,652089,11980767789,2991482700,5,2995202420,999986043,13957,999918742,81258,2995188458,1000,1000,1000,1000,1000,1000,1000,108981971599,20963651500,357,2974356500,21773200,185673711000,128838583,9112989083,8986331495,21584525,33236861700,978415475,999985077,14923,82952,999315457,684543,11981774843,2991860200,1,2995444800,999998549,1451,999907152,92848,2995443348,1000,1000,1000,1000,1000,1000,1000,108981523634,20962004300,109259,2974716423,21182700,185659854200,53683809,9037174159,8985350295,21553740,33234681000,978446260,999998471,1529,8631,999336136,663864,11980466564,2992154400,8243,2995126000,999998512,1488,999907331,92669,2995116269,1000,1000,1000,1000,1000,1000,1000,108981437387,20961846300,749,2973791933,21979700,185658100600,26679452,9010079952,8985380136,21541926,33234126300,978458074,999999338,662,96312,999374976,625024,11980501424,2991879300,8300,2995145860,999983728,16272,999924012,75988,2995121288,1000,1000,1000,1000,1000,1000,1000
379000,38796660,1272748,7560000000,45360000000,20000,120000,9813670338745,83015902,128114849,21580,7521203340,2000,11,2766027,15042363520,5274794547,14725205453,22116371253,9981320113,18679887,23653033,109006324369,21018823200,340,2982036928,21778900,186163749600,73020917,9080902367,9009449691,22055657,33324072300,977944343,999997960,2040,101003,999341412,658588,12012596088,3000765100,3,3003156900,999989500,10500,999913903,86097,3003146397,1000,1000,1000,1000,1000,1000,1000,109005106965,21017599800,367,2981650049,22141500,186151459600,41581175,9048847425,9009446466,21711925,33321535200,978288075,999998869,1131,96244,999371178,628822,12012588522,2999505500,6,3003162360,999979702,20298,999925244,74756,3003142056,1000,1000,1000,1000,1000,1000,1000,109005764917,21019403500,109100,2982640861,21542900,186167527000,128120037,9136165037,9010217600,21656763,33324537300,978343237,999992802,7198,10939,999339539,660461,12013623261,2999813700,7922,3003414200,999999383,617,999907839,92161,3003405661,1000,1000,1000,1000,1000,1000,1000,109005424428,21017751900,108950,2982129729,21737900,186153610200,54319527,9061701177,9009239125,21396403,33322152300,978603597,999997829,2171,102226,999326501,673499,12012316099,3000132100,3,3003085180,999991797,8203,999911626,88374,3003076974,1000,1000,1000,1000,1000,1000,1000,109005157384,21017664000,109238,2981832554,22104100,186152422400,23792835,9031111235,9009373270,21586330,33321789900,978413670,999977704,22296,81874,999298404,701596,12012496996,2999814200,2,3003125820,999997908,2092,999903474,96526,3003123726,1000,1000,1000,1000,1000,1000,1000
380000,38848790,1241365,7580000000,45480000000,20000,120000,9813195705266,79900473,125008175,21501,7541151210,2000,10203,2772884,15082259418,5275004539,14724995461,22116030561,9981382376,18617624,23717194,109030232887,21074526600,404,2990453973,21274800,186657124400,72932404,9104686854,9033291266,22003083,33411710400,977996917,999993780,6220,99197,999386131,613869,12044383469,3008721600,7640,3011114500,999985343,14657,999925497,74503,3011092203,1000,1000,1000,1000,1000,1000,1000,109028908864,21073350900,109396,2990274654,21599700,186645330600,44355551,9075519851,9033325018,21820874,33409297800,978179126,999989694,10306,4320,999360002,639998,12044428798,3007517500,7502,3011124960,999986322,13678,999918520,81480,3011103780,1000,1000,1000,1000,1000,1000,1000,109029766503,21075262500,109074,2990001315,22135600,186662323400,123527165,9155514565,9034116940,21737825,33412216200,978262175,999998684,1316,13859,999355619,644381,12045483681,3007847800,2,3011383460,999983283,16717,999920959,79041,3011366741,1000,1000,1000,1000,1000,1000,1000,109029334102,21073476700,108536,2990478795,21303500,186647179000,55694054,9086958154,9033095685,21432289,33409810500,978567711,999984535,15465,103146,999371961,628039,12044124539,3008083200,7743,3011045720,999990877,9123,999919646,80354,3011028854,1000,1000,1000,1000,1000,1000,1000,109029083850,21073448900,109713,2989773942,22101100,186646473000,24845558,9056069008,9033270250,21620033,33409435800,978379967,999999154,846,96121,999335371,664629,12044355029,3007754500,8,3011100700,999984087,15913,999917221,82779,3011084779,1000,1000,1000,1000,1000,1000,1000
381000,38899340,1260647,7600000000,45600000000,20000,120000,9812719686264,78262738,123488248,3052,7561100660,2000,10569,2803894,15122195216,5275358402,14724641598,22115661298,9981359686,18640314,23781302,109054075993,21130310800,719,2998463667,21296500,187151154400,71155740,9126814040,9057240972,22019431,33499358400,977980569,999996835,3165,20404,999328732,671268,12076321268,3016672400,7800,3019088180,999999916,84,999913904,86096,3019080296,1000,1000,1000,1000,1000,1000,1000,109052805800,21129152100,109356,2998315559,21550200,187139545800,45554896,9100632496,9057259175,21876805,33496986300,978123195,999994157,5843,2352,999342077,657923,12076339523,3015476700,1,3019098480,999981869,18131,999916552,83448,3019080348,1000,1000,1000,1000,1000,1000,1000,109053748828,21130975300,339,2998377531,21616100,187155779400,121869563,9177733863,9057988721,21749115,33499868400,978250885,999999804,196,14289,999350368,649632,12077315532,3015816000,8561,3019343660,999991712,8288,999919889,80111,3019326811,1000,1000,1000,1000,1000,1000,1000,109053192410,21129262100,109339,2998119586,21695100,187141276200,58732221,9113904221,9057045630,21441120,33497396700,978558880,999977303,22697,74583,999311453,688547,12076060047,3016054400,4,3019016800,999997621,2379,999903683,96317,3019014417,1000,1000,1000,1000,1000,1000,1000,109053083770,21129213300,337,2997890350,21867000,187140385800,24521714,9079644164,9057162582,21640452,33497110500,978359548,999992121,7879,101969,999305887,694113,12076216513,3015754100,8180,3019062900,999999211,789,999914469,85531,3019053931,1000,1000,1000,1000,1000,1000,1000
382000,38951150,1251906,7620000000,45720000000,20000,120000,9812237462566,82770731,128114292,3252,7581048850,2000,125944,2801765,15162091196,5275732197,14724267803,22115404003,9981303775,18696225,23845571,109077924839,21186012900,339,3006688941,21033700,187644477000,70835086,9150363286,9081132788,21902967,33586929000,978097033,999997593,2407,15226,999330038,669962,12108176862,3024593000,7700,3027052340,999999434,566,999912426,87574,3027044074,1000,1000,1000,1000,1000,1000,1000,109076640891,21184876900,109156,3006315648,21503400,187633041000,46414580,9125370030,9081165021,21737566,33584518200,978262434,999992415,7585,96649,999355128,644872,12108218972,3023370800,7901,3027065020,999996832,3168,999912049,87951,3027053951,1000,1000,1000,1000,1000,1000,1000,109077546791,21186672500,109466,3006501588,21529700,187649148200,120656342,9200394042,9081836241,21624849,33587413500,978375151,999998968,1032,95019,999375978,624022,12109109622,3023792700,8321,3027297800,999983902,16098,999923719,76281,3027273381,1000,1000,1000,1000,1000,1000,1000,109077254354,21185114800,362,3005690766,21983600,187635974400,59061782,9138170832,9080972816,21580119,33585120600,978419881,999984191,15809,19472,999322556,677444,12107960944,3024037900,0,3026996560,999991568,8432,999908572,91428,3026988128,1000,1000,1000,1000,1000,1000,1000,109076942615,21185051000,109260,3005713805,22090700,187635034000,25265710,9104323960,9081068230,21749242,33584860200,978250758,999997567,2433,13425,999336895,663105,12108090105,3023755000,7660,3027032140,999997395,2605,999912625,87375,3027021875,1000,1000,1000,1000,1000,1000,1000
383000,39002560,1239942,7640000000,45840000000,20000,120000,9811760081868,82437313,127842336,3342,7600997440,2000,11092,2803427,15201988196,5276031981,14723968019,22115150719,9981308353,18691647,23909949,109101782796,21241743000,730,3014425043,21274700,188138030800,71036051,9174445101,9105036375,21751710,33674418300,978248290,999999152,848,103342,999322167,677833,12140048233,3032522800,8521,3035021180,999999199,801,999913042,86958,3035011858,1000,1000,1000,1000,1000,1000,1000,109100496907,21240623200,108986,3014661752,21169000,188126788000,48323898,9151170248,9105088617,21798204,33672197700,978201796,999998335,1665,18231,999308314,691686,12140117886,3031336000,1,3035030080,999999190,810,999901231,98769,3035029269,1000,1000,1000,1000,1000,1000,1000,109101442662,21242444700,108971,3014544338,21476100,188143200600,120119740,9223764190,9105740578,21654194,33675105300,978345806,999976705,23295,17111,999344733,655267,12140986667,3031801700,7800,3035256200,999997689,2311,999909711,90289,3035246089,1000,1000,1000,1000,1000,1000,1000,109101047869,21240830100,109218,3013982787,21734800,188129446600,57889096,9160875746,9104825718,21572093,33672706800,978427907,999999822,178,97929,999347211,652789,12139764789,3032004500,8004,3034955580,999991495,8505,999917729,82271,3034939071,1000,1000,1000,1000,1000,1000,1000,109100867442,21240868800,109420,3013502613,22286900,188129401600,25514681,9128493681,9104999867,21757394,33672527700,978242606,999996248,3752,17354,999331687,668313,12139993913,3031721600,5,3035011780,999982271,17729,999916754,83246,3034994046,1000,1000,1000,1000,1000,1000,1000
