Time,N,P
512100,1614789731,72327554
512200,1615231650,72775266
512300,1615668425,73224102
512400,1616096670,73678712
512500,1616521553,74133337
512600,1616933704,74593612
512700,1617341171,75054033
512800,1617741040,75518727
512900,1618135513,75985587
513000,1618523206,76456330
513100,1618898361,76933199
513200,1619268427,77412029
513300,1619628671,77892774
513400,1619982928,78377509
513500,1620328998,78863446
513600,1620668522,79354811
513700,1620998680,79847506
513800,1621324488,80345422
513900,1621640782,80845456
514000,1621946243,81349899
514100,1622242512,81860817
514200,1622535135,82372092
514300,1622816062,82885954
514400,1623088759,83403660
514500,1623354386,83922688
514600,1623610731,84451331
514700,1623858098,84982508
514800,1624099854,85515263
514900,1624330871,86049756
515000,1624552771,86587710
515100,1624768972,87128136
515200,1624972410,87673328
515300,1625171074,88222443
515400,1625359441,88773699
515500,1625541184,89330770
515600,1625712042,89889972
515700,1625872418,90454103
515800,1626021317,91023840
515900,1626160147,91597882
516000,1626293856,92173206
516100,1626415595,92754053
516200,1626530951,93338560
516300,1626633237,93924575
516400,1626728252,94516517
516500,1626810473,95110663
516600,1626885867,95709797
516700,1626945967,96313832
516800,1627003459,96916998
516900,1627050473,97526760
517000,1627084310,98139008
517100,1627106828,98756970
517200,1627123545,99376363
517300,1627130588,99999620
517400,1627123182,100628681
517500,1627107184,101260034
517600,1627077401,101897074
517700,1627044286,102538111
517800,1626999244,103181457
517900,1626943750,103829677
518000,1626875562,104482124
518100,1626800486,105137460
518200,1626709063,105801850
518300,1626607782,106467595
518400,1626497064,107137492
518500,1626376718,107808909
518600,1626247362,108486119
518700,1626103054,109166039
518800,1625947048,109851969
518900,1625779456,110543577
519000,1625602179,111239443
519100,1625413899,111934543
519200,1625213294,112635155
519300,1625000818,113342977
519400,1624781728,114053130
519500,1624549884,114765434
519600,1624306085,115481018
519700,1624048625,116204547
519800,1623779364,116932868
519900,1623499497,117664411
520000,1623205832,118399833
520100,1622902030,119138659
520200,1622585806,119883352
520300,1622258352,120632150
520400,1621916954,121385027
520500,1621562713,122143318
520600,1621196464,122904257
520700,1620817872,123671125
520800,1620429838,124440129
520900,1620028838,125215132
521000,1619612927,125992976
521100,1619184581,126778745
521200,1618745592,127567116
521300,1618296314,128357001
521400,1617832388,129150306
521500,1617356471,129948719
521600,1616864469,130754167
521700,1616363655,131562238
521800,1615850432,132370964
521900,1615321617,133187040
522000,1614779822,134009278
522100,1614227017,134832943
522200,1613659049,135660935
522300,1613080046,136492729
522400,1612486184,137331953
522500,1611877112,138177493
522600,1611256600,139024642
522700,1610621997,139876267
522800,1609975168,140731142
522900,1609308426,141592651
523000,1608633778,142456431
523100,1607943501,143324754
523200,1607241160,144197142
523300,1606523564,145075315
523400,1605792830,145956309
523500,1605050302,146841903
523600,1604288533,147734322
523700,1603513688,148627198
523800,1602726454,149526051
523900,1601924378,150430873
524000,1601108525,151339639
524100,1600282127,152248768
524200,1599438869,153163498
524300,1598583671,154083030
524400,1597712035,155006154
524500,1596824690,155935164
524600,1595922308,156870847
524700,1595003960,157808798
524800,1594077242,158747417
524900,1593131282,159694028
525000,1592174180,160642711
525100,1591200500,161595429
525200,1590211954,162553484
525300,1589206652,163517686
525400,1588188054,164484879
525500,1587156277,165454141
525600,1586110281,166427129
525700,1585048942,167404847
525800,1583974424,168385327
525900,1582885157,169369097
526000,1581779784,170358492
526100,1580659795,171348035
526200,1579523749,172348625
526300,1578374200,173347146
526400,1577208930,174350247
526500,1576032341,175356753
526600,1574837544,176368916
526700,1573626761,177385307
526800,1572400980,178404305
526900,1571162913,179424856
527000,1569908633,180452518
527100,1568635426,181483306
527200,1567347013,182520279
527300,1566046119,183556756
527400,1564729705,184597895
527500,1563396803,185642115
527600,1562049741,186689983
527700,1560692625,187738918
527800,1559318797,188790371
527900,1557923747,189848400
528000,1556517427,190909120
528100,1555096535,191975556
528200,1553659030,193042070
528300,1552204609,194113509
528400,1550738214,195182918
528500,1549258897,196257561
528600,1547758369,197336327
528700,1546249381,198414506
528800,1544722822,199497085
528900,1543176167,200586167
529000,1541616018,201675356
529100,1540042374,202766507
529200,1538450838,203862455
529300,1536843475,204963581
529400,1535224135,206061708
529500,1533590511,207161129
529600,1531935832,208271206
529700,1530270338,209378927
529800,1528588221,210491384
529900,1526892769,211602956
530000,1525183286,212717562
530100,1523455598,213832577
530200,1521715415,214951941
530300,1519962380,216068731
530400,1518188374,217192486
530500,1516399310,218322673
530600,1514596449,219453927
530700,1512777974,220583638
530800,1510944662,221717122
530900,1509101539,222848190
531000,1507241563,223983056
531100,1505362627,225119594
531200,1503471234,226258974
531300,1501570994,227395979
531400,1499648193,228538440
531500,1497712868,229686952
531600,1495766997,230827162
531700,1493803360,231974248
531800,1491825016,233121153
531900,1489830992,234267042
532000,1487825131,235415410
532100,1485799006,236569110
532200,1483768651,237714225
532300,1481719899,238861603
532400,1479656819,240012550
532500,1477580999,241160942
532600,1475493280,242311733
532700,1473389287,243460283
532800,1471272839,244606618
532900,1469138491,245759136
533000,1466992690,246911029
533100,1464835525,248062460
533200,1462659952,249213125
533300,1460471261,250366689
533400,1458270272,251517012
533500,1456055121,252666619
533600,1453826049,253818813
533700,1451582702,254972316
533800,1449326228,256119807
533900,1447059182,257268360
534000,1444775065,258421403
534100,1442478792,259570399
534200,1440169391,260720482
534300,1437848103,261867937
534400,1435515923,263011984
534500,1433170673,264152964
534600,1430813969,265295521
534700,1428443298,266438754
534800,1426064079,267573781
534900,1423668567,268711725
535000,1421260596,269849288
535100,1418844441,270982495
535200,1416416808,272113625
535300,1413976364,273244643
535400,1411524608,274375026
535500,1409060122,275500083
535600,1406579470,276628457
535700,1404094036,277747617
535800,1401595164,278864935
535900,1399086653,279979447
536000,1396563548,281094713
536100,1394030594,282207447
536200,1391483983,283322723
536300,1388931090,284430644
536400,1386365412,285532492
536500,1383788737,286634166
536600,1381201884,287731504
536700,1378607648,288823068
536800,1375996214,289914404
536900,1373378166,291002686
537000,1370751559,292086876
537100,1368110225,293169063
537200,1365466408,294245338
537300,1362811360,295321816
537400,1360144037,296391165
537500,1357473492,297450914
537600,1354790794,298508485
537700,1352093365,299565242
537800,1349386264,300620991
537900,1346676611,301664509
538000,1343954053,302709604
538100,1341226546,303748987
538200,1338487712,304784776
538300,1335742362,305812419
538400,1332991506,306833995
538500,1330231113,307852508
538600,1327464444,308866616
538700,1324687950,309875166
538800,1321904657,310878328
538900,1319113232,311874847
539000,1316314488,312866240
539100,1313502701,313859372
539200,1310690258,314839671
539300,1307875680,315812982
539400,1305052119,316778037
539500,1302222379,317736057
539600,1299387560,318687831
539700,1296542479,319640634
539800,1293693793,320586285
539900,1290837552,321524017
540000,1287971719,322458197
540100,1285106889,323381052
540200,1282234715,324298881
540300,1279353971,325212723
540400,1276469493,326118673
540500,1273583748,327014572
540600,1270693549,327908948
540700,1267794564,328794626
540800,1264896508,329668367
540900,1261993607,330534805
541000,1259079790,331402052
541100,1256165029,332257290
541200,1253245030,333104848
541300,1250320817,333942238
541400,1247396822,334767952
541500,1244465392,335598159
541600,1241530004,336417772
541700,1238594437,337224039
541800,1235654801,338026603
541900,1232715152,338816702
542000,1229772715,339596747
542100,1226824492,340374109
542200,1223876520,341141191
542300,1220926312,341897698
542400,1217973845,342646928
542500,1215014321,343392977
542600,1212058853,344124775
542700,1209103003,344851371
542800,1206142224,345571087
542900,1203176006,346281308
543000,1200210555,346984447
543100,1197248482,347673525
543200,1194288267,348351907
543300,1191320177,349027481
543400,1188355283,349687639
543500,1185392184,350335547
543600,1182423093,350982920
543700,1179456832,351618031
543800,1176490501,352241783
543900,1173523227,352859509
544000,1170554633,353467970
544100,1167589522,354064660
544200,1164625738,354648961
544300,1161660670,355230987
544400,1158697117,355800381
544500,1155737609,356358421
544600,1152778212,356907486
544700,1149816355,357448444
544800,1146857571,357978019
544900,1143900307,358500403
545000,1140944783,359014447
545100,1137993514,359512922
545200,1135046445,359999473
545300,1132098169,360477145
545400,1129149749,360947944
545500,1126198918,361413926
545600,1123254222,361866889
545700,1120314290,362303577
545800,1117381939,362733529
545900,1114446261,363156120
546000,1111511932,363568214
546100,1108587063,363964552
546200,1105658932,364355480
546300,1102740133,364734376
546400,1099821886,365105573
546500,1096910665,365463647
546600,1094000891,365810603
546700,1091096865,366147440
546800,1088189810,366480205
546900,1085295438,366796601
547000,1082401692,367103655
547100,1079515768,367397860
547200,1076632839,367683516
547300,1073755782,367957619
547400,1070881778,368222782
547500,1068013779,368473553
547600,1065146772,368716915
547700,1062291498,368950774
547800,1059434782,369177305
547900,1056588169,369385841
548000,1053744096,369594976
548100,1050907086,369785460
548200,1048075038,369970715
548300,1045247762,370147894
548400,1042427158,370309248
548500,1039612187,370459101
548600,1036807151,370596224
548700,1034005860,370724940
548800,1031213804,370841431
548900,1028421904,370954346
549000,1025638369,371058275
549100,1022859661,371149183
549200,1020092610,371226007
549300,1017332992,371288012
549400,1014575290,371348492
549500,1011825214,371396776
549600,1009085628,371431089
549700,1006353290,371458071
549800,1003625303,371478677
549900,1000901566,371488549
550000,998191275,371486341
550100,995483204,371471883
550200,992783192,371452347
550300,990088253,371420896
550400,987404843,371381320
550500,984730064,371325806
550600,982060363,371262732
550700,979398894,371191369
550800,976745176,371111465
550900,974098410,371022531
551000,971463173,370918968
551100,968839021,370803339
551200,966218639,370681534
551300,963606326,370550614
551400,961006807,370409937
551500,958415110,370258020
551600,955830212,370097710
551700,953251757,369931198
551800,950681155,369759766
551900,948118336,369575575
552000,945567666,369374411
552100,943025837,369171119
552200,940492923,368956652
552300,937969834,368729690
552400,935453934,368498690
552500,932944399,368257997
552600,930449310,368004087
552700,927961298,367742520
552800,925484699,367467081
552900,923013139,367192672
553000,920550389,366908409
553100,918097938,366616396
553200,915659968,366306293
553300,913224941,365989531
553400,910803325,365668115
553500,908387257,365335969
553600,905984193,364995724
553700,903589728,364641709
553800,901204998,364285021
553900,898829355,363922034
554000,896466899,363547834
554100,894110601,363164750
554200,891763275,362781705
554300,889423431,362389909
554400,887095659,361981846
554500,884779514,361565991
554600,882470913,361149339
554700,880170938,360718212
554800,877882136,360278770
554900,875600971,359837234
555000,873329786,359383698
555100,871069002,358924912
555200,868817662,358457751
555300,866577227,357979272
555400,864345960,357496865
555500,862122421,357011835
555600,859911680,356519464
555700,857713715,356014527
555800,855519695,355508225
555900,853336211,354992579
556000,851168369,354464493
556100,849008228,353931892
556200,846856280,353394693
556300,844715483,352847786
556400,842583623,352298027
556500,840463863,351735812
556600,838353052,351172253
556700,836252238,350600625
556800,834162660,350023792
556900,832081511,349442573
557000,830009374,348856222
557100,827948415,348260266
557200,825897374,347658204
557300,823859052,347046102
557400,821829194,346431018
557500,819813211,345806936
557600,817805851,345179392
557700,815805306,344547732
557800,813811296,343912022
557900,811830958,343270516
558000,809861938,342620779
558100,807900809,341968090
558200,805949112,341308493
558300,804010342,340642636
558400,802081430,339972250
558500,800161759,339296109
558600,798249986,338616241
558700,796349475,337935778
558800,794458421,337243925
558900,792577940,336547773
559000,790710272,335844613
559100,788850327,335138093
559200,787001944,334423976
559300,785159384,333711162
559400,783330131,332990857
559500,781511138,332264667
559600,779699091,331536667
559700,777899885,330804066
559800,776109587,330070605
559900,774331083,329328252
560000,772563886,328580784
560100,770804045,327833302
560200,769052642,327080917
560300,767310799,326324456
560400,765577585,325563899
560500,763856004,324798816
560600,762143891,324033844
560700,760443744,323260411
560800,758751997,322481046
560900,757069223,321700075
561000,755396204,320920021
561100,753733255,320134370
561200,752080590,319341592
561300,750435302,318552498
561400,748798507,317756485
561500,747172158,316959327
561600,745555369,316156111
561700,743954598,315346924
561800,742356146,314539606
561900,740766914,313727448
562000,739190397,312907420
562100,737621177,312089017
562200,736061742,311266606
562300,734512152,310445615
562400,732973478,309618394
562500,731440992,308788715
562600,729920034,307958657
562700,728406514,307125457
562800,726902391,306287339
562900,725406564,305451459
563000,723920372,304612684
563100,722445343,303767050
563200,720977989,302922633
563300,719516672,302079457
563400,718066898,301231316
563500,716628866,300379186
563600,715198662,299526580
563700,713779500,298666246
563800,712368105,297809784
563900,710961670,296954912
564000,709568350,296096395
564100,708183535,295235505
564200,706806073,294373414
564300,705435760,293513317
564400,704074485,292652308
564500,702723167,291784923
564600,701378759,290920538
564700,700042646,290052297
564800,698716707,289181520
564900,697400968,288309869
565000,696093034,287438151
565100,694794041,286565136
565200,693499707,285688684
565300,692216650,284818254
565400,690939642,283942354
565500,689672957,283064610
565600,688417018,282181504
565700,687168328,281299039
565800,685927208,280419580
565900,684692493,279539919
566000,683467661,278655948
566100,682251840,277773978
566200,681043156,276889853
566300,679841578,276006421
566400,678648515,275122250
566500,677461720,274241820
566600,676288349,273357187
566700,675120098,272473962
566800,673959242,271590523
566900,672805369,270703468
567000,671658215,269823971
567100,670519570,268939423
567200,669387555,268056140
567300,668266427,267171561
567400,667150266,266287170
567500,666044362,265405311
567600,664944501,264519752
567700,663853242,263636282
567800,662770516,262752019
567900,661694204,261867806
568000,660629533,260981095
568100,659570330,260097119
568200,658518948,259212302
568300,657474458,258326463
568400,656437818,257438448
568500,655407657,256552865
568600,654386887,255666553
568700,653371287,254783530
568800,652364367,253898776
568900,651362871,253018702
569000,650369364,252138785
569100,649382301,251258366
569200,648400553,250380542
569300,647428405,249503283
569400,646462051,248626355
569500,645505995,247748243
569600,644556914,246864255
569700,643614001,245988494
569800,642679055,245112409
569900,641749520,244241717
570000,640825858,243367509
570100,639912701,242489952
570200,639004470,241618258
570300,638103530,240745556
570400,637208502,239875793
570500,636320342,239006007
570600,635437453,238138623
570700,634563888,237267591
570800,633698428,236400822
570900,632840861,235532451
571000,631985856,234668453
571100,631138672,233805392
571200,630298178,232943910
571300,629465726,232081807
571400,628638776,231221954
571500,627817347,230363435
571600,627001594,229508497
571700,626193849,228649684
571800,625389458,227800831
571900,624594247,226945485
572000,623805083,226098829
572100,623018994,225248618
572200,622243235,224401954
572300,621469780,223556290
572400,620704287,222711349
572500,619944106,221868041
572600,619190261,221027445
572700,618443855,220188443
572800,617705012,219349529
572900,616969320,218516385
573000,616243428,217679023
573100,615521282,216844802
573200,614803683,216014905
573300,614094212,215179836
573400,613392038,214348055
573500,612692903,213521959
573600,612000737,212695562
573700,611316174,211867862
573800,610635276,211041487
573900,609960211,210221660
574000,609290232,209402998
574100,608626010,208587749
574200,607967022,207773603
574300,607316112,206956944
574400,606668668,206147856
574500,606026221,205340794
574600,605389543,204535507
574700,604760562,203728219
574800,604136801,202923693
574900,603516971,202122440
575000,602905494,201324659
575100,602296280,200526530
575200,601694095,199728585
575300,601097532,198931835
575400,600505926,198135794
575500,599917715,197345716
575600,599335475,196556335
575700,598758541,195773494
575800,598185965,194989400
575900,597620229,194205190
576000,597060133,193422196
576100,596502761,192643874
576200,595953155,191866357
576300,595407847,191091312
576400,594865804,190320402
576500,594331288,189551923
576600,593799959,188785011
576700,593275516,188019955
576800,592756103,187252918
576900,592242301,186490131
577000,591730798,185732720
577100,591226677,184970824
577200,590727673,184216552
577300,590231449,183464685
577400,589740154,182715510
577500,589256515,181966056
577600,588775331,181220069
577700,588298700,180475755
577800,587827490,179736715
577900,587360791,178998071
578000,586899633,178257320
578100,586444195,177515153
578200,585990860,176783000
578300,585543519,176051457
578400,585100009,175323550
578500,584662670,174595888
578600,584226377,173874681
578700,583796615,173153105
578800,583371744,172433041
578900,582951223,171717062
579000,582536583,171000387
579100,582124377,170288990
579200,581717194,169580002
579300,581315626,168871816
579400,580916327,168165496
579500,580523027,167462118
579600,580133741,166762239
579700,579746016,166064672
579800,579365686,165367281
579900,578990927,164671175
580000,578618828,163980410
580100,578251849,163290325
580200,577889602,162602588
580300,577531007,161916856
580400,577175071,161234712
580500,576823471,160554852
580600,576475228,159877702
580700,576133216,159203147
580800,575793711,158531669
580900,575458057,157860845
581000,575125892,157191257
581100,574796899,156526981
581200,574474020,155860720
581300,574155756,155196509
581400,573840410,154536133
581500,573528707,153879717
581600,573221744,153223787
581700,572919806,152571092
581800,572620330,151920431
581900,572327833,151271533
582000,572036269,150626797
582100,571747156,149984671
582200,571462953,149343706
582300,571182410,148703171
582400,570906326,148065953
582500,570633244,147431518
582600,570365207,146799077
582700,570098511,146170523
582800,569837094,145545317
582900,569579003,144920435
583000,569326459,144296584
583100,569076836,143676312
583200,568830358,143058537
583300,568585784,142444104
583400,568345508,141830657
583500,568107505,141221091
583600,567874982,140613902
583700,567646646,140006426
583800,567420217,139402692
583900,567196949,138800150
584000,566977875,138201254
584100,566763698,137603856
584200,566550177,137009862
584300,566343362,136417943
584400,566137124,135830216
584500,565935739,135241731
584600,565739138,134656499
584700,565544050,134073473
584800,565353887,133490241
584900,565166642,132911012
585000,564982039,132337772
585100,564799272,131765663
585200,564622722,131193199
585300,564448408,130620633
585400,564279225,130053021
585500,564111324,129489531
585600,563946273,128927035
585700,563784536,128364774
585800,563626040,127806508
585900,563472093,127249521
586000,563320952,126695329
586100,563171834,126143962
586200,563026089,125594415
586300,562881617,125045725
586400,562744787,124499688
586500,562609311,123956003
586600,562476025,123415255
586700,562347536,122873995
586800,562222237,122336269
586900,562098005,121802080
587000,561977090,121271201
587100,561861923,120738845
587200,561746581,120211876
587300,561633325,119685710
587400,561522851,119162098
587500,561418191,118641588
587600,561313196,118125519
587700,561212723,117607444
587800,561116086,117093017
587900,561021641,116581306
588000,560930490,116070506
588100,560842527,115559697
588200,560756658,115053088
588300,560673941,114547878
588400,560592707,114045140
588500,560514938,113546575
588600,560440733,113046104
588700,560366460,112552567
588800,560296530,112059769
588900,560230588,111567597
589000,560166495,111078611
589100,560106276,110590987
589200,560048136,110105694
589300,559991652,109624641
589400,559936899,109143844
589500,559886960,108666557
589600,559840279,108188691
589700,559797078,107711409
589800,559756259,107237114
589900,559718352,106765517
590000,559681347,106295898
590100,559650107,105827110
590200,559618664,105362189
590300,559590630,104900150
590400,559563250,104438392
590500,559540966,103979632
590600,559521631,103522696
590700,559503780,103067595
590800,559487258,102615053
590900,559475538,102163003
591000,559464805,101713524
591100,559456094,101268053
591200,559451881,100821923
591300,559448624,100380259
591400,559448097,99937626
591500,559450568,99498998
591600,559455173,99062829
591700,559461783,98626990
591800,559472173,98192504
591900,559481833,97761452
592000,559495394,97331830
592100,559512172,96904433
592200,559530963,96479712
592300,559552963,96055498
592400,559576245,95633792
592500,559602489,95212589
592600,559630197,94794398
592700,559661435,94379109
592800,559693630,93964492
592900,559729656,93551879
593000,559766867,93140478
593100,559804848,92730753
593200,559846432,92322556
593300,559889443,91919097
593400,559935907,91514208
593500,559984789,91112420
593600,560034944,90713334
593700,560091102,90313183
593800,560146077,89915622
593900,560205025,89521774
594000,560265710,89127491
594100,560326058,88735503
594200,560389904,88348294
594300,560455656,87959792
594400,560524459,87575024
594500,560595056,87190756
594600,560668135,86810394
594700,560743796,86429033
594800,560819693,86050501
594900,560899480,85673882
595000,560982028,85298190
595100,561065513,84922271
595200,561149867,84553621
595300,561236649,84183707
595400,561327689,83815765
595500,561419405,83447970
595600,561514241,83082926
595700,561610093,82721475
595800,561708190,82359113
595900,561810062,81998588
596000,561912706,81638590
596100,562015488,81282664
596200,562122589,80924928
596300,562231398,80569062
596400,562341538,80217224
596500,562453902,79865475
596600,562568364,79515990
596700,562685238,79171424
596800,562804322,78826743
596900,562922991,78482652
597000,563044462,78140867
597100,563167925,77801083
597200,563293881,77461722
597300,563419992,77123353
597400,563549719,76787858
597500,563680974,76453289
597600,563815264,76119908
597700,563951016,75787708
597800,564087093,75457494
597900,564227634,75127168
598000,564368157,74800260
598100,564512717,74474985
598200,564656818,74152594
598300,564803941,73830279
598400,564951800,73510059
598500,565101651,73191223
598600,565255008,72873812
598700,565408810,72556044
598800,565563356,72242832
598900,565721421,71930855
599000,565880106,71618803
599100,566044216,71308330
599200,566208043,70998246
599300,566371861,70691746
599400,566538579,70386826
599500,566705676,70082883
599600,566874276,69782353
599700,567047357,69479657
599800,567222514,69178969
599900,567397910,68881421
600000,567575172,68584031
600100,567754996,68287184
600200,567935559,67993561
600300,568118831,67700491
600400,568301855,67409738
600500,568487548,67120032
600600,568675301,66831577
600700,568865924,66545192
600800,569056560,66260275
600900,569248740,65974756
601000,569443234,65690679
601100,569639622,65408991
601200,569840429,65126323
601300,570040080,64847183
601400,570240687,64569519
601500,570443834,64291372
601600,570646830,64014804
601700,570851199,63741448
601800,571061615,63468961
601900,571270436,63197524
602000,571481706,62927455
602100,571695988,62656787
602200,571910986,62389182
602300,572126541,62122967
602400,572343348,61859067
602500,572563247,61594953
602600,572783809,61332408
602700,573006097,61071835
602800,573230752,60811203
602900,573456421,60552333
603000,573683774,60295682
603100,573913300,60039205
603200,574142952,59784869
603300,574374900,59532378
603400,574608055,59280406
603500,574842792,59028313
603600,575080380,58777216
603700,575317702,58529099
603800,575556354,58281161
603900,575796793,58035141
604000,576038339,57790642
604100,576282203,57545907
604200,576527401,57302692
604300,576775098,57059586
604400,577024626,56818949
604500,577275463,56579896
604600,577525582,56343332
604700,577778096,56105353
604800,578031792,55869937
604900,578289262,55634291
605000,578546298,55399369
605100,578804947,55167096
605200,579065861,54934957
605300,579328385,54703218
605400,579592239,54472556
605500,579858023,54243199
605600,580125036,54015755
605700,580394272,53790277
605800,580662828,53565248
605900,580933213,53341898
606000,581204208,53119291
606100,581478054,52898113
606200,581752318,52676378
606300,582029037,52456736
606400,582306021,52237637
606500,582585361,52019070
606600,582864237,51802673
606700,583146505,51586335
606800,583429472,51372524
606900,583715050,51158609
607000,584000960,50946191
607100,584287830,50736246
607200,584575387,50524886
607300,584866128,50314890
607400,585156610,50106028
607500,585450482,49898592
607600,585744103,49692697
607700,586039430,49487590
607800,586336363,49283623
607900,586634107,49079966
608000,586932366,48878002
608100,587235370,48674965
608200,587537755,48473655
608300,587839768,48274943
608400,588143639,48075855
608500,588450658,47878142
608600,588759109,47679872
608700,589070088,47483755
608800,589380912,47290001
608900,589691933,47095903
609000,590004542,46903771
609100,590319290,46712365
609200,590634870,46520729
609300,590951913,46331343
609400,591271512,46141800
609500,591589578,45954282
609600,591911347,45767509
609700,592230422,45582714
609800,592553297,45397405
609900,592876523,45213777
610000,593202038,45028922
610100,593527321,44847035
610200,593855040,44664125
610300,594184837,44483037
610400,594513627,44301684
610500,594844976,44122808
610600,595178084,43944865
610700,595511917,43767726
610800,595847533,43591014
610900,596182581,43415596
611000,596521062,43239758
611100,596860797,43064600
611200,597201300,42890042
611300,597542369,42717016
611400,597885449,42545816
611500,598228753,42375076
611600,598575113,42205296
611700,598922018,42036667
611800,599270503,41868153
611900,599619592,41700551
612000,599971683,41533677
612100,600322508,41369859
612200,600675230,41205029
612300,601031010,41038616
612400,601385393,40875962
612500,601740985,40713668
612600,602099208,40550623
612700,602457335,40390044
612800,602817362,40229687
612900,603178144,40071605
613000,603541330,39911574
613100,603904218,39753470
613200,604269089,39598006
613300,604634152,39441618
613400,605001075,39284483
613500,605368769,39129343
613600,605737668,38973966
613700,606108068,38820842
613800,606478979,38667790
613900,606849684,38516503
614000,607222458,38365172
614100,607597191,38214801
614200,607973927,38065871
614300,608349582,37917668
614400,608726448,37769042
614500,609105697,37621568
614600,609485622,37475159
614700,609866792,37329598
614800,610249000,37183904
614900,610633548,37040128
615000,611017848,36896105
615100,611405132,36753341
615200,611791960,36610323
615300,612180767,36467987
615400,612570634,36326436
615500,612962035,36186215
615600,613353342,36047335
615700,613745146,35908522
615800,614140312,35769165
615900,614534370,35631967
616000,614930792,35494839
616100,615327840,35358843
616200,615724544,35221606
616300,616124080,35086431
616400,616524462,34951397
616500,616926091,34817722
616600,617327997,34684815
616700,617731349,34552622
616800,618135722,34420960
616900,618543627,34288847
617000,618950415,34158575
617100,619359016,34026947
617200,619768695,33896558
617300,620179008,33768651
617400,620591074,33641064
617500,621001567,33514165
617600,621414780,33387432
617700,621829056,33262305
617800,622244706,33136882
617900,622661326,33012163
618000,623078523,32888915
618100,623496961,32765370
618200,623915962,32643877
618300,624336658,32520750
618400,624758674,32398425
618500,625182275,32276968
618600,625607070,32155397
618700,626032929,32036348
618800,626458776,31917024
618900,626885661,31798892
619000,627312414,31679922
619100,627742186,31563448
619200,628171510,31446903
619300,628602004,31330366
619400,629034173,31213768
619500,629466892,31099168
619600,629900238,30984338
619700,630333861,30869465
619800,630770154,30755794
619900,631206523,30642091
620000,631644383,30528755
620100,632084273,30416864
620200,632524819,30305017
620300,632967659,30193964
620400,633411544,30081335
620500,633856360,29970206
620600,634302287,29859812
620700,634747458,29752290
620800,635194701,29644413
620900,635642982,29536600
621000,636091211,29428987
621100,636540955,29321938
621200,636991179,29216596
621300,637440730,29112071
621400,637893142,29006543
621500,638346268,28902947
621600,638800226,28799114
621700,639256708,28695053
621800,639711497,28591269
621900,640167783,28488362
622000,640625388,28387817
622100,641084263,28286558
622200,641544344,28185202
622300,642004976,28085212
622400,642467031,27985093
622500,642930646,27884872
622600,643395168,27785310
622700,643860513,27686683
622800,644325948,27588772
622900,644791671,27491135
623000,645259169,27393636
623100,645728271,27297715
623200,646199378,27201515
623300,646671495,27104359
623400,647143303,27008263
623500,647615368,26913739
623600,648087390,26819119
623700,648562408,26725292
623800,649039464,26631387
623900,649516558,26538988
624000,649993916,26446451
624100,650473614,26353307
624200,650954636,26261357
624300,651436549,26168701
624400,651917243,26077408
624500,652399503,25987087
624600,652883550,25896607
624700,653369290,25805926
624800,653854559,25716884
624900,654340993,25628647
625000,654828885,25539509
625100,655318102,25451986
625200,655806985,25364586
625300,656297355,25277417
625400,656789232,25190866
625500,657281982,25105169
625600,657775348,25018801
625700,658268919,24933791
625800,658763661,24848667
625900,659258255,24764402
626000,659754858,24679761
626100,660253874,24596682
626200,660751894,24513028
626300,661251987,24430330
626400,661751209,24348295
626500,662252186,24265754
626600,662753758,24184860
626700,663257075,24102515
626800,663760770,24021062
626900,664266196,23940834
627000,664770568,23860270
627100,665277911,23780920
627200,665785810,23700348
627300,666295109,23622130
627400,666805382,23543954
627500,667314878,23465573
627600,667825468,23387187
627700,668336811,23310452
627800,668848331,23233328
627900,669361670,23156671
628000,669875954,23080573
628100,670392445,23003562
628200,670909665,22927766
628300,671428008,22852694
628400,671945515,22777582
628500,672467387,22702219
628600,672988319,22627829
628700,673510731,22553366
628800,674034086,22479820
628900,674556741,22406453
629000,675081589,22333407
629100,675605390,22260580
629200,676131398,22188626
629300,676658364,22117592
629400,677184652,22045400
629500,677714594,21973880
629600,678244571,21903167
629700,678774533,21833064
629800,679304901,21762685
629900,679835793,21693092
630000,680368933,21623846
630100,680901287,21555021
630200,681434462,21487463
630300,681971008,21418902
630400,682508555,21350785
630500,683046057,21282353
630600,683582609,21214752
630700,684121675,21147839
630800,684660315,21080856
630900,685200968,21014890
631000,685743526,20948994
631100,686285529,20883636
631200,686829729,20818393
631300,687376867,20753692
631400,687922236,20688645
631500,688467322,20625822
631600,689015295,20560581
631700,689562037,20496561
631800,690110437,20432895
631900,690659912,20369786
632000,691208929,20307551
632100,691759709,20244818
632200,692309944,20183268
632300,692863840,20122373
632400,693417657,20060944
632500,693971993,20000241
632600,694528078,19938786
632700,695083782,19877939
632800,695640566,19817273
632900,696199824,19757613
633000,696757707,19699085
633100,697316724,19640532
633200,697877639,19581454
633300,698438440,19523661
633400,699000330,19464800
633500,699563811,19405714
633600,700129905,19346016
633700,700694154,19288871
633800,701259572,19232835
633900,701826681,19175500
634000,702394097,19118450
634100,702961796,19061658
634200,703531202,19005819
634300,704100478,18949832
634400,704672592,18893835
634500,705244977,18838469
634600,705816159,18783836
634700,706391020,18727961
634800,706965859,18673450
634900,707542243,18618631
635000,708118463,18564567
635100,708694241,18510909
635200,709270653,18457966
635300,709850853,18403657
635400,710429982,18350717
635500,711009406,18298853
635600,711591678,18246458
635700,712174411,18192800
