Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4
535000,46089790,1277198,10680000000,64080000000,20000,120000,9781411458478,12977999,2484352099,1921,10633910210,2000,1077,2956822,21267816578,4488573377,15511426623,19153879323,9894991678,105008322,2363408956,113172170776,32072348500,224542,7692704,5696664600,282924585800,2327229205,16000972255,14175092748,589565699,49130721300,410434301,999997705,2295,109706,20907158,979092842,18900123342,4701593200,8360,4725039920,999999034,966,999831806,168194,4725030594,1000,1000,1000,1000,1000,1000,1000,113170388650,32072618200,212473,7650283,5697210100,282923157200,2349309649,16022929699,14176641631,589314013,49129609500,410685987,999983754,16246,84341,20909010,979090990,18902188290,4698764700,8607,4725556920,999998346,1654,999831441,168559,4725546659,1000,1000,1000,1000,1000,1000,1000,113170600079,32072441700,169553,7710015,5697126800,282922138600,2339526576,16013105026,14176389086,588937644,49129547400,411062356,999988988,11012,103244,20796358,979203642,18901851842,4699223900,46,4725463620,999999182,818,999822044,177956,4725462756,1000,1000,1000,1000,1000,1000,1000,113171025349,32072572400,220128,8244332,5696526100,282924082400,2368031145,16041714745,14176130223,589387161,49130189100,410612839,999989420,10580,5359,20840036,979159964,18901504464,4699817500,8599,4725390340,999992500,7500,999830959,169041,4725374241,1000,1000,1000,1000,1000,1000,1000
536000,46132820,1273213,10700000000,64200000000,20000,120000,9781012376695,12910615,2490069058,21720,10653867180,2000,9,2921823,21307690920,4488714510,15511285490,19153116290,9895240857,104759143,2369477477,113197619555,32131637100,188734,7831375,5705003600,283449812600,2334029199,16033187849,14200512744,589753914,49222262700,410246086,999994277,5723,73363,20859919,979140081,18934016081,4710121500,90,4733506160,999997267,2733,999816463,183537,4733503337,1000,1000,1000,1000,1000,1000,1000,113195818906,32131901600,215728,7804934,5705534100,283448303200,2353661261,16052692511,14202030844,589470035,49221128700,410529965,999979813,20187,81378,20896834,979103166,18936040466,4707286100,8540,4734020140,999998022,1978,999829478,170522,4734009622,1000,1000,1000,1000,1000,1000,1000,113196059731,32131710000,198233,8063949,5705144100,283447284800,2343685163,16042676713,14201726924,589191883,49221171900,410808117,999996971,3029,11088,20908164,979091836,18935635636,4707712400,8480,4733917980,999999212,788,999818188,181812,4733908712,1000,1000,1000,1000,1000,1000,1000,113196509305,32131862200,214193,8203592,5704969400,283449336400,2371068955,16070169705,14201491625,589548298,49221714300,410451702,999994664,5336,4966,20888541,979111459,18935317959,4708334300,8383,4733847340,999987377,12623,999834366,165634,4733826334,1000,1000,1000,1000,1000,1000,1000
537000,46176400,1266431,10720000000,64320000000,20000,120000,9780620088413,6076192,2489129594,21638,10673823600,2000,994,2917578,21347603924,4488903005,15511096995,19152328295,9895416482,104583518,2375552306,113223107450,32190957000,157769,7902950,5713350200,283975258000,2337779896,16062363896,14225904154,589974070,49313839500,410025930,999996643,3357,8373,20881219,979118781,18967872081,4718625700,8300,4741976600,999999627,373,999821073,178927,4741967927,1000,1000,1000,1000,1000,1000,1000,113221256832,32191209000,232270,7698846,5714100900,283973635600,2357865592,16082316692,14227422130,589612919,49312624200,410387081,999999253,747,101534,20920704,979079296,18969893496,4715781200,8782,4742488180,999991968,8032,999835434,164566,4742471366,1000,1000,1000,1000,1000,1000,1000,113221488939,32190999100,248630,8192123,5713468400,283972465400,2348619209,16073023409,14227090096,589322324,49312695900,410677676,999983047,16953,16023,20963727,979036273,18969447373,4716206600,78,4742375620,999981735,18265,999833423,166577,4742357277,1000,1000,1000,1000,1000,1000,1000,113221965218,32191152600,246860,7681117,5713904400,283974662800,2376506228,16101028578,14226849343,589609387,49313146500,410390613,999997613,2387,100626,20954983,979045017,18969127217,4716854600,45,4742293640,999984279,15721,999830026,169974,4742277874,1000,1000,1000,1000,1000,1000,1000
538000,46219380,1285381,10740000000,64440000000,20000,120000,9780223203435,3923483,2492944745,1885,10693780620,2000,11652,2957992,21387557470,4489166018,15510833982,19151454782,9895563128,104436872,2381626398,113248555112,32250218600,172454,8020336,5721638900,284500281200,2344273632,16094263882,14251264364,590115491,49405355400,409884509,999994713,5287,18722,20941658,979058342,19001682342,4727118400,32,4750428440,999989570,10430,999820122,179878,4750417978,1000,1000,1000,1000,1000,1000,1000,113246746549,32250463200,198112,7805188,5722361500,284498640000,2361007784,16110864884,14252787723,589765757,49404152100,410234243,999998844,1156,100487,20972164,979027836,19003711236,4724281800,43,4750940740,999982816,17184,999825487,174513,4750923513,1000,1000,1000,1000,1000,1000,1000,113246940608,32250304100,226060,8104962,5722015600,284497813800,2351382260,16101207610,14252488018,589496369,49404207900,410503631,999998125,1875,9956,20945638,979054362,19003316362,4724735300,8810,4750840140,999997014,2986,999825056,174944,4750828344,1000,1000,1000,1000,1000,1000,1000,113247418712,32250466300,231251,7589321,5722457900,284500032600,2382422841,16132366591,14252256031,589753967,49404649500,410246033,999998088,1912,108221,20947790,979052210,19003002210,4725358700,87,4750763760,999982506,17494,999832621,167379,4750746179,1000,1000,1000,1000,1000,1000,1000
539000,46262670,1263577,10760000000,64560000000,20000,120000,9779821334994,6606878,2501532290,20220,10713737330,2000,10343,2926992,21427434220,4489276272,15510723728,19150727528,9895698828,104301172,2387697248,113273987283,32309508400,178967,7778917,5730301800,285025445600,2351499888,16126901688,14276640620,590183658,49496785800,409816342,999995408,4592,106550,20988230,979011770,19035520070,4735590500,8260,4758889980,999997730,2270,999825350,174650,4758879450,1000,1000,1000,1000,1000,1000,1000,113272183669,32309773800,213311,8144697,5730451000,285023980400,2363972106,16139249156,14278172646,590009548,49495764300,409990452,999994708,5292,3660,21018214,978981786,19037558686,4732757500,34,4759400600,999985474,14526,999833660,166340,4759386040,1000,1000,1000,1000,1000,1000,1000,113272433301,32309591800,222194,7842650,5730686200,285022998800,2356191594,16131430044,14277847861,589562007,49495649700,410437993,999998972,1028,100565,20993004,979006996,19037121996,4733247000,69,4759299660,999974544,25456,999840765,159235,4759274135,1000,1000,1000,1000,1000,1000,1000,113272846895,32309734500,204168,7984301,5730480200,285025103400,2385793042,16161145192,14277655814,589979741,49496240400,410020259,999982362,17638,21921,20959407,979040593,19036873893,4733840800,84,4759219740,999998423,1577,999812121,187879,4759218079,1000,1000,1000,1000,1000,1000,1000
540000,46306690,1277300,10780000000,64680000000,20000,120000,9779417357596,11517946,2512242611,3483,10733693310,2000,922,2956111,21467379654,4489518742,15510481258,19149883058,9896002249,103997751,2393770803,113299453651,32368818200,194236,7690549,5738839100,285550843600,2353688228,16154513678,14302012762,590346686,49588313100,409653314,999999415,585,100529,21017067,978982933,19069347433,4744119100,9060,4767352480,999991251,8749,999832629,167371,4767334671,1000,1000,1000,1000,1000,1000,1000,113297634813,32369080500,224687,7955030,5739121400,285549378600,2368482452,16169183552,14303553203,590146751,49587264000,409853249,999996751,3249,19500,21005697,978994303,19071401103,4741317100,37,4767857440,999990497,9503,999830400,169600,4767847900,1000,1000,1000,1000,1000,1000,1000,113297877508,32368898800,193228,8072450,5738939600,285548352800,2361933974,16162593674,14303250154,589789535,49587233400,410210465,999995147,4853,19912,20939858,979060142,19071000042,4741800100,8302,4767758680,999999510,490,999829512,170488,4767749888,1000,1000,1000,1000,1000,1000,1000,113298330585,32369041200,210624,7707001,5739207300,285550404800,2391660724,16192430874,14303017440,590056224,49587683400,409943776,999998027,1973,108403,20980463,979019537,19070684137,4742374800,94,4767684140,999982651,17349,999834203,165797,4767666697,1000,1000,1000,1000,1000,1000,1000
541000,46349310,1254976,10800000000,64800000000,20000,120000,9779018112712,11614544,2518148981,20279,10753650690,2000,1057,2913715,21507260822,4489676856,15510323144,19149125944,9896229085,103770915,2399849807,113324954039,32428094400,153375,8081620,5746825700,286075977600,2358512386,16184749186,14327376823,590587814,49679926500,409412186,999997252,2748,5538,21053415,978946585,19103165885,4752633500,8661,4775807360,999990363,9637,999831738,168262,4775789062,1000,1000,1000,1000,1000,1000,1000,113323137628,32428357300,174428,7734398,5747731300,286074483400,2372769002,16198879552,14328927742,590214306,49678706100,409785694,999994158,5842,101052,21029810,978970190,19105231090,4749824000,34,4776321080,999982302,17698,999832852,167148,4776303348,1000,1000,1000,1000,1000,1000,1000,113323290984,32428209100,230100,7694559,5747791500,286073743000,2365681527,16191764327,14328646687,589870935,49678677300,410129065,999987363,12637,88828,20968241,979031759,19104861859,4750292000,7857,4776224200,999998829,1171,999828328,171672,4776215172,1000,1000,1000,1000,1000,1000,1000,113323785464,32428309300,168163,7886328,5747454100,286075460200,2397173302,16223350902,14328403914,590216642,49679211900,409783358,999996951,3049,87809,20972395,979027605,19104538105,4750890600,9128,4776144660,999998659,1341,999819909,180091,4776134191,1000,1000,1000,1000,1000,1000,1000
542000,46392100,1271246,10820000000,64920000000,20000,120000,9778619009772,11643900,2524154470,3466,10773607900,2000,21,2951902,21547208868,4489910472,15510089528,19148289628,9896362038,103637962,2405920706,113350383770,32487393900,175544,8051550,5755291900,286601253400,2364747497,16216401597,14352761184,590732279,49771437300,409267721,999998117,1883,10838,21101954,978898046,19137011146,4761109400,8600,4784269860,999988702,11298,999835738,164262,4784249962,1000,1000,1000,1000,1000,1000,1000,113348512034,32487657700,234999,7715022,5756267800,286599782600,2377383218,16228912418,14354329114,590356124,49770207600,409643876,999999335,665,110211,21039797,978960203,19139099903,4758319400,84,4784787620,999983253,16747,999828511,171489,4784770789,1000,1000,1000,1000,1000,1000,1000,113348744297,32487492800,210948,8150143,5755795800,286598864800,2370421567,16221914017,14354032590,590109285,49770265800,409890715,999995600,4400,15715,20951925,979048075,19138709475,4758815600,8100,4784686920,999998065,1935,999831015,168985,4784676885,1000,1000,1000,1000,1000,1000,1000,113349305352,32487599500,169800,7712394,5755967800,286600766200,2399902751,16251500701,14353731118,590348405,49770741300,409651595,999986289,13711,96384,21081466,978918534,19138305034,4759405800,8574,4784591860,999990630,9370,999829684,170316,4784573916,1000,1000,1000,1000,1000,1000,1000
543000,46435290,1253810,10840000000,65040000000,20000,120000,9778220462772,11076619,2529490359,1799,10793564710,2000,918,2957318,21587125822,4490088691,15509911309,19147499509,9896539222,103460778,2411995644,113375794957,32546671200,224044,7750062,5764053600,287126404800,2370985780,16248052180,14378119985,590785313,49862862300,409214687,999998280,1720,104367,21139482,978860518,19170824918,4769630000,8981,4792719100,999994814,5186,999833467,166533,4792704933,1000,1000,1000,1000,1000,1000,1000,113374007095,32546969100,204146,7647408,5764751100,287125160600,2380901548,16257852948,14379717589,590521114,49861736100,409478886,999999761,239,100347,21061558,978938442,19172948442,4766826500,37,4793255920,999974970,25030,999835447,164553,4793230853,1000,1000,1000,1000,1000,1000,1000,113374221324,32546796100,191336,7650896,5764696500,287124209000,2375188843,16252102393,14379421540,590176249,49861691100,409823751,999994369,5631,104520,20996980,979003020,19172560020,4767301100,8460,4793153040,999993900,6100,999830520,169480,4793138480,1000,1000,1000,1000,1000,1000,1000,113374766155,32546875300,142385,8130115,5763967300,287125863400,2403730701,16280737751,14379115810,590577459,49862335200,409422541,999982539,17461,17380,21089770,978910230,19172151330,4767911800,30,4793044800,999990750,9250,999825680,174320,4793035520,1000,1000,1000,1000,1000,1000,1000
544000,46477830,1243740,10860000000,65160000000,20000,120000,9777818987163,13430612,2537620790,21554,10813522170,2000,11170,2919246,21627001232,4490278375,15509721625,19146710325,9896793134,103206866,2418064066,113401313246,32605934900,154805,8096834,5772084000,287651501000,2372821901,16275298851,14403489326,591018081,49954470600,408981919,999994798,5202,15717,21147191,978852809,19204651609,4778174100,8460,4801173220,999997523,2477,999818717,181283,4801162283,1000,1000,1000,1000,1000,1000,1000,113399403418,32606282200,195239,7655701,5773216900,287650464400,2383980364,16286349114,14405143201,590671716,49953233100,409328284,999997635,2365,100519,21048218,978951782,19206856482,4775288100,8941,4801725580,999996642,3358,999831419,168581,4801713281,1000,1000,1000,1000,1000,1000,1000,113399697476,32606097000,160503,7964448,5772809900,287649502800,2383074446,16285406246,14404824638,590422007,49953295500,409577993,999999700,300,12793,21006455,978993545,19206426845,4775796900,76,4801620300,999981983,18017,999831193,168807,4801602207,1000,1000,1000,1000,1000,1000,1000,113400177755,32606172000,240797,8025305,5772574500,287651257600,2409258779,16311690879,14404463172,590741444,49953867600,409258556,999994928,5072,16084,21139812,978860188,19205945388,4776471200,80,4801498820,999983476,16524,999825584,174416,4801482216,1000,1000,1000,1000,1000,1000,1000
545000,46519630,1242560,10880000000,65280000000,20000,120000,9777419882197,13403745,2543491032,21586,10833480370,2000,92,2916119,21666917568,4490455142,15509544858,19145932058,9896959081,103040919,2424130249,113426758255,32665259500,153633,8101863,5780558200,288176895000,2379389136,16307287636,14428906086,591179803,50045984100,408820197,999998099,1901,12596,21142310,978857690,19238534790,4786657400,62,4809648740,999980026,19974,999833796,166204,4809628704,1000,1000,1000,1000,1000,1000,1000,113424849886,32665554900,248600,7985277,5781308000,288175663400,2387839486,16315624086,14430482839,590902583,50044854300,409097417,999993845,6155,12462,21123723,978876277,19240640077,4783819700,37,4810168400,999988875,11125,999828462,171538,4810157238,1000,1000,1000,1000,1000,1000,1000,113425123750,32665388400,150074,7978884,5781241200,288174711200,2386172218,16313918118,14430227518,590571185,50044800000,409428815,999998993,1007,17408,21020090,978979910,19240300510,4784274600,8566,4810090100,999991458,8542,999823608,176392,4810072992,1000,1000,1000,1000,1000,1000,1000,113425621406,32665463700,233901,7784766,5781290800,288176449800,2414082358,16341927508,14429854574,590797065,50045294100,409202935,999992134,7866,102769,21122295,978877705,19239799905,4784994700,48,4809963960,999981419,18581,999828069,171931,4809945331,1000,1000,1000,1000,1000,1000,1000
546000,46562510,1262492,10900000000,65400000000,20000,120000,9777027796091,6353463,2542245064,21567,10853437490,2000,954,2916555,21706831846,4490632854,15509367146,19145155746,9897225005,102774995,2430200051,113452185633,32724543600,183594,7777845,5789338900,288702082400,2383350659,16336662859,14454272880,591218062,50137406400,408781938,999993771,6229,110909,21169029,978830971,19272358271,4795177900,82,4818102180,999983293,16707,999833809,166191,4818085391,1000,1000,1000,1000,1000,1000,1000,113450306754,32724851000,203102,8127793,5789641900,288700831600,2392558663,16345754263,14455891043,591050792,50136357000,408949208,999997744,2256,18452,21078409,978921591,19274518491,4792334500,8853,4818645000,999991301,8699,999832352,167648,4818627448,1000,1000,1000,1000,1000,1000,1000,113450593587,32724674800,176128,7716177,5789939500,288699926400,2392744364,16345905414,14455570754,590637747,50136250500,409362253,999998452,1548,100405,21055651,978944349,19274088549,4792825200,36,4818535200,999982631,17369,999834905,165095,4818517795,1000,1000,1000,1000,1000,1000,1000,113451051937,32724777600,210892,8055279,5789514200,288701824800,2417147168,16370414018,14455272370,591036763,50136881700,408963237,999986506,13494,14743,21074273,978925727,19273696327,4793519200,8404,4818432860,999999501,499,999819943,180057,4818423957,1000,1000,1000,1000,1000,1000,1000
547000,46606720,1279575,10920000000,65520000000,20000,120000,9776631048497,3992735,2545810536,21658,10873393280,2000,962,2926257,21746743244,4490822332,15509177668,19144344668,9897384223,102615777,2436275767,113477705546,32783841400,154093,7575434,5797918200,289227475600,2387315857,16366052907,14479619354,591390609,50228942700,408609391,999998322,1678,101613,21211059,978788941,19306157841,4803737900,8220,4826550600,999996107,3893,999828813,171187,4826538487,1000,1000,1000,1000,1000,1000,1000,113475798807,32784165100,159667,7689116,5798464400,289226199000,2396579282,16375196082,14481297327,591125744,50227790700,408874256,999998802,1198,100058,21119431,978880569,19308389369,4800793300,37,4827113280,999978799,21201,999839458,160542,4827092042,1000,1000,1000,1000,1000,1000,1000,113476028372,32783938700,196216,8197617,5797842200,289224975000,2396508600,16375077200,14480926177,590892093,50227868700,409107907,999997589,2411,9096,21140219,978859781,19307897381,4801298100,51,4826983820,999987435,12565,999830296,169704,4826971204,1000,1000,1000,1000,1000,1000,1000,113476541521,32784075400,196488,7698021,5798271300,289227080400,2423710174,16402393274,14480637516,591097831,50228313600,408902169,999998834,1166,109503,21120687,978879313,19307513913,4802022400,8798,4826893520,999991675,8325,999832803,167197,4826876397,1000,1000,1000,1000,1000,1000,1000
548000,46649830,1260961,10940000000,65640000000,20000,120000,9776229632278,6336247,2554145020,1931,10893350170,2000,83,2960395,21786696478,4491047725,15508952275,19143505075,9897503325,102496675,2442351703,113503154560,32843119100,143548,7748140,5806183100,289752563800,2393860309,16398005659,14505001588,591553702,50320462200,408446298,999998138,1862,101436,21226548,978773452,19339999452,4812236300,8380,4835014240,999992004,7996,999830536,169464,4834997864,1000,1000,1000,1000,1000,1000,1000,113501167302,32843436700,200995,7876838,5806771200,289751290200,2400938835,16404964885,14506686402,591272506,50319312900,408727494,999983905,16095,85299,21124897,978875103,19342248003,4809294600,8740,4835571940,999998401,1599,999822999,177001,4835561601,1000,1000,1000,1000,1000,1000,1000,113501522820,32843250100,157081,7926619,5806520600,289750401000,2401237957,16405231757,14506309485,591014250,50319369600,408985750,999984017,15983,21167,21155382,978844618,19341745718,4809824000,8501,4835445520,999999214,786,999826267,173733,4835436233,1000,1000,1000,1000,1000,1000,1000,113501978268,32843364100,201660,7695252,5806684900,289752303400,2426438205,16430536655,14506022988,591257854,50319834300,408742146,999997430,2570,104476,21174188,978825812,19341362312,4810493200,8340,4835352680,999994984,5016,999827876,172124,4835339324,1000,1000,1000,1000,1000,1000,1000
549000,46693700,1273467,10960000000,65760000000,20000,120000,9775830994824,5830929,2559367001,21583,10913306300,2000,7,2921938,21826569434,4491217553,15508782447,19142737147,9897799762,102200238,2448413896,113528475206,32902439000,247106,7846154,5814747600,290277971600,2399051474,16428619824,14530427012,591701821,50411967600,408298179,999998625,1375,100404,21145392,978854608,19373898808,4820790200,8620,4843492040,999988376,11624,999830504,169496,4843471796,1000,1000,1000,1000,1000,1000,1000,113526588405,32902749100,188400,7850642,5815264300,290276625400,2406163138,16435608588,14532117057,591424023,50410818300,408575977,999980058,19942,82035,21113878,978886122,19376155422,4817763400,93,4844040420,999998038,1962,999819835,180165,4844038365,1000,1000,1000,1000,1000,1000,1000,113526955001,32902532000,184131,7777847,5815145800,290275540000,2405247531,16434652281,14531688900,591097736,50410813500,408902264,999999480,520,101244,21168544,978831456,19375579356,4818339100,72,4843908060,999982468,17532,999832044,167956,4843890456,1000,1000,1000,1000,1000,1000,1000,113527516248,32902640500,181697,7649785,5815089200,290277494600,2430332483,16459845833,14531337923,591404579,50411367300,408595421,999997894,2106,109515,21235792,978764208,19375114508,4819062600,8327,4843793080,999991832,8168,999837215,162785,4843776585,1000,1000,1000,1000,1000,1000,1000
550000,46736550,1242275,10980000000,65880000000,20000,120000,9775426321569,11397224,2570841202,20100,10933263450,2000,11233,2923178,21866486700,4491406193,15508593807,19141931707,9897959922,102040078,2454480722,113553932550,32961745700,233026,7982439,5823009700,290803349000,2404022627,16459013727,14555818845,591937432,50503560600,408062568,999997124,2876,16092,21189847,978810153,19407758053,4829270800,8531,4851948960,999998779,1221,999824292,175708,4851939208,1000,1000,1000,1000,1000,1000,1000,113551980798,32962060300,242025,7824893,5823788000,290801956600,2409410404,16464275154,14557508529,591568712,50502316200,408431288,999990153,9847,100241,21141012,978858988,19410011088,4826246600,8469,4852511880,999999148,852,999828241,171759,4852502559,1000,1000,1000,1000,1000,1000,1000,113552347131,32961821400,245759,8074249,5823318700,290800813200,2409589582,16464412732,14557055220,591325644,50502414900,408674356,999982274,17726,17930,21213510,978786490,19409406690,4826851000,8420,4852360700,999999190,810,999823630,176370,4852351470,1000,1000,1000,1000,1000,1000,1000,113552902159,32961933800,197331,8179592,5823111100,290802695600,2436118129,16491044879,14556756131,591641022,50502968100,408358978,999985952,14048,10530,21167899,978832101,19409007801,4827597500,8469,4852261260,999998879,1121,999828630,171370,4852251670,1000,1000,1000,1000,1000,1000,1000
551000,46778660,1281245,11000000000,66000000000,20000,120000,9775034225996,4376541,2569796868,1820,10953221340,2000,74,2956487,21906439040,4491603537,15508396463,19141133463,9898088533,101911467,2460552373,113579366264,33021050200,208360,7782471,5831688600,291328558000,2408441217,16488844817,14581238559,592002782,50594979900,407997218,999998290,1710,100708,21161649,978838351,19441649751,4837752800,8185,4860424360,999995017,4983,999831808,168192,4860411192,1000,1000,1000,1000,1000,1000,1000,113577485833,33021338500,230335,8021507,5831897200,291327185000,2413247131,16493528881,14582849168,591795603,50593934700,408204397,999983859,16141,14856,21269788,978730212,19443798612,4834720100,7880,4860958160,999999164,836,999825556,174444,4860949444,1000,1000,1000,1000,1000,1000,1000,113577950720,33021092100,151272,7759765,5831903200,291325914600,2412469363,16492702513,14582379057,591409382,50593873200,408590618,999995846,4154,102164,21299507,978700493,19443167493,4835373500,9015,4860811200,999986251,13749,999837364,162636,4860788436,1000,1000,1000,1000,1000,1000,1000,113578308732,33021240200,227348,8213205,5831627200,291328030000,2443295620,16523642470,14582175457,591801629,50594478600,408198371,999997389,2611,11260,21123403,978876597,19442894997,4836128800,83,4860736460,999983163,16837,999826960,173040,4860719540,1000,1000,1000,1000,1000,1000,1000
