Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2700,9999999107773,992227,992227,874910,0,0,5156,9999960657,1014,1014,1,13483,0,3000,2000,588,0,21771,1004,9961571,10038429,10038429,1000,500,300,9999960483,1025,1025,1,13354,0,3000,2000,578,0,22138,923,9961408,10038592,10038592,1000,500,300,9999991435,937,937,17270,0,0,3000,2000,1,7315,5917,886,9992272,10007728,10007728,1000,100,300,9999991505,1024,1024,17295,0,0,3000,2000,0,7423,5428,1041,9992429,10007571,10007571,1000,100,300,9999991438,982,982,17360,0,0,3000,2000,0,7478,5666,990,9992320,10007680,10007680,1000,100,300,999991980,103,103,3,34521,91814,169,10000,991983,1008017,1008017,5000,3000,2000,999992102,105,105,1,34862,91958,149,10000,992107,1007893,1007893,5000,3000,2000,999991919,96,96,2,34660,91719,196,10000,991915,1008085,1008085,5000,3000,2000,999991958,109,109,0,34522,91790,177,10000,991967,1008033,1008033,5000,3000,2000,999992066,96,96,4,6267,91878,184,10000,992062,1007938,1007938,5000,1000,2000,999992024,100,100,0,6160,91833,191,10000,992024,1007976,1007976,5000,1000,2000,999992265,108,108,0,84958,92273,0,10000,992273,1007727,1007727,5000,1000,2000,999992415,114,114,0,85006,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992319,101,101,0,84842,92320,0,10000,992320,1007680,1007680,5000,1000,2000
2800,9999999106365,993635,993635,870565,0,0,5267,9999960671,1000,1000,0,12598,0,3000,2000,596,0,22667,986,9961571,10038429,10038429,1000,500,300,9999960497,1011,1011,1,12484,0,3000,2000,590,0,23046,902,9961408,10038592,10038592,1000,500,300,9999991432,940,940,18114,0,0,3000,2000,1,6631,5917,854,9992272,10007728,10007728,1000,100,300,9999991514,1015,1015,18154,0,0,3000,2000,0,6686,5428,1021,9992429,10007571,10007571,1000,100,300,9999991439,981,981,18248,0,0,3000,2000,0,6779,5666,970,9992320,10007680,10007680,1000,100,300,999991712,103,103,6,34272,91565,150,10000,991715,1008285,1008285,5000,3000,2000,999991801,102,102,2,34544,91640,163,10000,991803,1008197,1008197,5000,3000,2000,999991617,93,93,2,34403,91462,148,10000,991610,1008390,1008390,5000,3000,2000,999991666,107,107,4,34214,91482,191,10000,991673,1008327,1008327,5000,3000,2000,999991741,97,97,3,5960,91571,167,10000,991738,1008262,1008262,5000,1000,2000,999991721,94,94,4,5875,91548,167,10000,991715,1008285,1008285,5000,1000,2000,999992259,114,114,0,85642,92273,0,10000,992273,1007727,1007727,5000,1000,2000,999992423,106,106,0,85743,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992325,95,95,0,85541,92320,0,10000,992320,1007680,1007680,5000,1000,2000
2900,9999999105100,994900,994900,866391,0,0,5397,9999960672,999,999,0,11771,0,3000,2000,567,0,23537,959,9961571,10038429,10038429,1000,500,300,9999960485,1023,1023,0,11647,0,3000,2000,531,0,23946,876,9961408,10038592,10038592,1000,500,300,9999991428,944,944,18919,0,0,3000,2000,0,6008,5917,829,9992272,10007728,10007728,1000,100,300,9999991529,1000,1000,18983,0,0,3000,2000,0,6069,5428,991,9992429,10007571,10007571,1000,100,300,9999991466,954,954,19125,0,0,3000,2000,0,6139,5666,948,9992320,10007680,10007680,1000,100,300,999991421,101,101,1,33970,91263,159,10000,991422,1008578,1008578,5000,3000,2000,999991525,102,102,1,34285,91381,146,10000,991527,1008473,1008473,5000,3000,2000,999991318,90,90,2,34088,91147,161,10000,991308,1008692,1008692,5000,3000,2000,999991356,101,101,0,33915,91183,174,10000,991357,1008643,1008643,5000,3000,2000,999991442,95,95,1,5657,91268,169,10000,991437,1008563,1008563,5000,1000,2000,999991441,92,92,1,5586,91259,174,10000,991433,1008567,1008567,5000,1000,2000,999992266,107,107,0,86264,92272,1,10000,992273,1007727,1007727,5000,1000,2000,999992428,101,101,0,86360,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992318,102,102,0,86181,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3000,9999999104172,995828,995828,862132,0,0,5547,9999960660,1011,1011,1,10921,0,3000,2000,567,0,24377,928,9961571,10038429,10038429,1000,500,300,9999960490,1018,1018,0,10783,0,3000,2000,577,0,24797,849,9961408,10038592,10038592,1000,500,300,9999991433,939,939,19752,0,0,3000,2000,0,5481,5918,807,9992272,10007728,10007728,1000,100,300,9999991530,999,999,19850,0,0,3000,2000,0,5462,5428,962,9992429,10007571,10007571,1000,100,300,9999991451,969,969,19969,0,0,3000,2000,0,5566,5666,907,9992320,10007680,10007680,1000,100,300,999991138,101,101,3,33676,90969,170,10000,991139,1008861,1008861,5000,3000,2000,999991259,102,102,0,34004,91100,161,10000,991261,1008739,1008739,5000,3000,2000,999991024,93,93,1,33800,90859,158,10000,991017,1008983,1008983,5000,3000,2000,999991082,100,100,5,33648,90916,166,10000,991082,1008918,1008918,5000,3000,2000,999991148,98,98,3,5385,90996,150,10000,991146,1008854,1008854,5000,1000,2000,999991148,100,100,4,5330,91003,145,10000,991148,1008852,1008852,5000,1000,2000,999992256,116,116,0,86791,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992425,104,104,0,86967,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992316,104,104,0,86754,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3100,9999999103588,996412,996412,857984,0,0,5690,9999960687,984,984,3,10150,0,3000,2000,509,0,25233,904,9961571,10038429,10038429,1000,500,300,9999960512,996,996,6,9958,0,3000,2000,579,0,25634,815,9961408,10038592,10038592,1000,500,300,9999991395,977,977,20585,0,0,3000,2000,0,4954,5918,786,9992272,10007728,10007728,1000,100,300,9999991533,996,996,20710,0,0,3000,2000,0,4923,5428,926,9992429,10007571,10007571,1000,100,300,9999991427,993,993,20820,0,0,3000,2000,0,5014,5666,879,9992320,10007680,10007680,1000,100,300,999990836,101,101,3,33383,90676,161,10000,990837,1009163,1009163,5000,3000,2000,999990994,96,96,4,33735,90831,159,10000,990990,1009010,1009010,5000,3000,2000,999990744,91,91,1,33534,90593,142,10000,990735,1009265,1009265,5000,3000,2000,999990793,102,102,6,33365,90633,162,10000,990795,1009205,1009205,5000,3000,2000,999990862,101,101,1,5120,90731,132,10000,990863,1009137,1009137,5000,1000,2000,999990874,106,106,2,5055,90728,152,10000,990880,1009120,1009120,5000,1000,2000,999992258,114,114,0,87318,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992425,104,104,0,87506,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992320,100,100,0,87306,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3200,9999999102384,997616,997616,853810,0,0,5831,9999960700,971,971,4,9326,0,3000,2000,564,0,26004,878,9961571,10038429,10038429,1000,500,300,9999960491,1017,1017,0,9080,0,3000,2000,601,0,26500,792,9961408,10038592,10038592,1000,500,300,9999991388,984,984,21442,0,0,3000,2000,0,4485,5918,756,9992272,10007728,10007728,1000,100,300,9999991539,990,990,21497,0,0,3000,2000,0,4501,5428,895,9992429,10007571,10007571,1000,100,300,9999991413,1007,1007,21653,0,0,3000,2000,0,4544,5666,848,9992320,10007680,10007680,1000,100,300,999990569,108,108,0,33136,90429,148,10000,990577,1009423,1009423,5000,3000,2000,999990735,98,98,0,33482,90578,155,10000,990733,1009267,1009267,5000,3000,2000,999990468,93,93,0,33236,90295,166,10000,990461,1009539,1009539,5000,3000,2000,999990498,101,101,0,33078,90346,153,10000,990499,1009501,1009501,5000,3000,2000,999990606,103,103,2,4845,90456,153,10000,990609,1009391,1009391,5000,1000,2000,999990580,104,104,0,4775,90448,136,10000,990584,1009416,1009416,5000,1000,2000,999992252,120,120,0,87787,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,87928,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992322,98,98,0,87776,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3300,9999999102324,997676,997676,849489,0,0,5958,9999960700,971,971,0,8443,0,3000,2000,581,0,26842,846,9961571,10038429,10038429,1000,500,300,9999960496,1012,1012,5,8232,0,3000,2000,546,0,27342,766,9961408,10038592,10038592,1000,500,300,9999991390,982,982,22301,0,0,3000,2000,0,4075,5918,734,9992272,10007728,10007728,1000,100,300,9999991537,992,992,22408,0,0,3000,2000,0,4063,5428,868,9992429,10007571,10007571,1000,100,300,9999991412,1008,1008,22472,0,0,3000,2000,0,4103,5666,828,9992320,10007680,10007680,1000,100,300,999990274,114,114,2,32850,90143,145,10000,990288,1009712,1009712,5000,3000,2000,999990453,97,97,0,33187,90283,167,10000,990450,1009550,1009550,5000,3000,2000,999990181,101,101,0,32954,90013,169,10000,990182,1009818,1009818,5000,3000,2000,999990202,104,104,0,32767,90035,171,10000,990206,1009794,1009794,5000,3000,2000,999990343,100,100,4,4564,90175,168,10000,990343,1009657,1009657,5000,1000,2000,999990306,108,108,2,4467,90140,174,10000,990314,1009686,1009686,5000,1000,2000,999992256,116,116,0,88197,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992438,91,91,0,88366,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992329,91,91,0,88217,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3400,9999999102441,997559,997559,845264,0,0,6075,9999960711,960,960,13,7637,0,3000,2000,546,0,27736,819,9961571,10038429,10038429,1000,500,300,9999960489,1019,1019,1,7390,0,3000,2000,566,0,28219,745,9961408,10038592,10038592,1000,500,300,9999991394,978,978,23148,0,0,3000,2000,0,3646,5918,713,9992272,10007728,10007728,1000,100,300,9999991542,987,987,23300,0,0,3000,2000,0,3718,5428,839,9992429,10007571,10007571,1000,100,300,9999991392,1028,1028,23301,0,0,3000,2000,0,3706,5666,809,9992320,10007680,10007680,1000,100,300,999989998,114,114,1,32580,89873,139,10000,990012,1009988,1009988,5000,3000,2000,999990129,105,105,3,32898,89994,140,10000,990134,1009866,1009866,5000,3000,2000,999989883,99,99,5,32668,89727,155,10000,989882,1010118,1010118,5000,3000,2000,999989924,101,101,0,32501,89769,156,10000,989925,1010075,1010075,5000,3000,2000,999990040,101,101,2,4282,89893,148,10000,990041,1009959,1009959,5000,1000,2000,999990010,108,108,0,4200,89873,145,10000,990018,1009982,1009982,5000,1000,2000,999992258,114,114,0,88626,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992435,94,94,0,88711,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992334,86,86,0,88614,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3500,9999999101865,998135,998135,841149,0,0,6187,9999960711,960,960,9,6870,0,3000,2000,514,0,28522,796,9961571,10038429,10038429,1000,500,300,9999960477,1031,1031,4,6596,0,3000,2000,557,0,29024,718,9961408,10038592,10038592,1000,500,300,9999991385,987,987,24039,0,0,3000,2000,0,3283,5918,692,9992272,10007728,10007728,1000,100,300,9999991515,1014,1014,24143,0,0,3000,2000,0,3337,5428,819,9992429,10007571,10007571,1000,100,300,9999991433,987,987,24122,0,0,3000,2000,0,3372,5666,788,9992320,10007680,10007680,1000,100,300,999989740,109,109,3,32311,89604,145,10000,989749,1010251,1010251,5000,3000,2000,999989875,101,101,2,32632,89728,148,10000,989876,1010124,1010124,5000,3000,2000,999989603,101,101,4,32403,89462,142,10000,989604,1010396,1010396,5000,3000,2000,999989648,99,99,2,32232,89500,147,10000,989647,1010353,1010353,5000,3000,2000,999989771,105,105,0,4017,89628,148,10000,989776,1010224,1010224,5000,1000,2000,999989756,113,113,1,3933,89606,163,10000,989769,1010231,1010231,5000,1000,2000,999992253,119,119,0,88989,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992427,102,102,0,89092,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992332,88,88,0,88948,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3600,9999999101876,998124,998124,837013,0,0,6295,9999960699,972,972,11,6042,0,3000,2000,534,0,29337,773,9961571,10038429,10038429,1000,500,300,9999960453,1055,1055,0,5792,0,3000,2000,538,0,29857,701,9961408,10038592,10038592,1000,500,300,9999991396,976,976,24881,0,0,3000,2000,0,2964,5918,682,9992272,10007728,10007728,1000,100,300,9999991520,1009,1009,24954,0,0,3000,2000,0,3013,5428,789,9992429,10007571,10007571,1000,100,300,9999991432,988,988,24975,0,0,3000,2000,0,3041,5666,760,9992320,10007680,10007680,1000,100,300,999989471,106,106,4,32036,89329,148,10000,989477,1010523,1010523,5000,3000,2000,999989601,102,102,1,32362,89458,145,10000,989603,1010397,1010397,5000,3000,2000,999989319,100,100,0,32108,89167,152,10000,989319,1010681,1010681,5000,3000,2000,999989392,99,99,2,31974,89242,149,10000,989391,1010609,1010609,5000,3000,2000,999989500,106,106,1,3755,89366,140,10000,989506,1010494,1010494,5000,1000,2000,999989455,122,122,4,3662,89335,142,10000,989477,1010523,1010523,5000,1000,2000,999992241,131,131,0,89308,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992429,100,100,0,89416,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992330,90,90,0,89279,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3700,9999999101696,998304,998304,832885,0,0,6388,9999960700,971,971,7,5216,0,3000,2000,556,0,30158,748,9961571,10038429,10038429,1000,500,300,9999960455,1053,1053,5,4958,0,3000,2000,563,0,30636,686,9961408,10038592,10038592,1000,500,300,9999991390,982,982,25651,0,0,3000,2000,0,2691,5918,663,9992272,10007728,10007728,1000,100,300,9999991547,982,982,25772,0,0,3000,2000,0,2701,5428,765,9992429,10007571,10007571,1000,100,300,9999991411,1009,1009,25854,0,0,3000,2000,0,2781,5666,750,9992320,10007680,10007680,1000,100,300,999989197,106,106,3,31756,89049,154,10000,989203,1010797,1010797,5000,3000,2000,999989307,114,114,3,32103,89199,122,10000,989321,1010679,1010679,5000,3000,2000,999989073,100,100,0,31862,88921,152,10000,989073,1010927,1010927,5000,3000,2000,999989143,92,92,0,31712,88980,155,10000,989135,1010865,1010865,5000,3000,2000,999989235,106,106,3,3493,89104,137,10000,989241,1010759,1010759,5000,1000,2000,999989183,117,117,6,3361,89034,166,10000,989200,1010800,1010800,5000,1000,2000,999992247,125,125,0,89581,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992429,100,100,0,89728,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992332,88,88,0,89539,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3800,9999999101580,998420,998420,828830,0,0,6510,9999960713,958,958,1,4395,0,3000,2000,558,0,30917,725,9961571,10038429,10038429,1000,500,300,9999960508,1000,1000,16,4136,0,3000,2000,546,0,31445,664,9961408,10038592,10038592,1000,500,300,9999991369,1003,1003,26462,0,0,3000,2000,0,2427,5918,642,9992272,10007728,10007728,1000,100,300,9999991549,980,980,26579,0,0,3000,2000,0,2463,5428,740,9992429,10007571,10007571,1000,100,300,9999991441,979,979,26643,0,0,3000,2000,0,2536,5666,719,9992320,10007680,10007680,1000,100,300,999988933,107,107,1,31490,88783,157,10000,988940,1011060,1011060,5000,3000,2000,999989077,101,101,4,31827,88923,155,10000,989078,1010922,1010922,5000,3000,2000,999988822,104,104,1,31591,88650,176,10000,988826,1011174,1011174,5000,3000,2000,999988870,93,93,2,31429,88697,166,10000,988863,1011137,1011137,5000,3000,2000,999988984,104,104,2,3214,88825,163,10000,988988,1011012,1011012,5000,1000,2000,999988894,116,116,3,3076,88749,161,10000,988910,1011090,1011090,5000,1000,2000,999992254,118,118,0,89845,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,89966,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992334,86,86,0,89784,92320,0,10000,992320,1007680,1007680,5000,1000,2000
3900,9999999101158,998842,998842,824810,0,0,6615,9999960693,978,978,6,3597,0,3000,2000,532,0,31759,701,9961571,10038429,10038429,1000,500,300,9999960517,991,991,0,3299,0,3000,2000,588,0,32254,647,9961408,10038592,10038592,1000,500,300,9999991385,987,987,27230,0,0,3000,2000,0,2181,5918,617,9992272,10007728,10007728,1000,100,300,9999991544,985,985,27396,0,0,3000,2000,0,2225,5428,722,9992429,10007571,10007571,1000,100,300,9999991425,995,995,27454,0,0,3000,2000,0,2290,5666,698,9992320,10007680,10007680,1000,100,300,999988669,101,101,4,31223,88516,154,10000,988670,1011330,1011330,5000,3000,2000,999988810,102,102,1,31552,88648,164,10000,988812,1011188,1011188,5000,3000,2000,999988546,98,98,5,31320,88379,165,10000,988544,1011456,1011456,5000,3000,2000,999988604,97,97,5,31167,88435,166,10000,988601,1011399,1011399,5000,3000,2000,999988679,103,103,3,2933,88544,138,10000,988682,1011318,1011318,5000,1000,2000,999988629,116,116,4,2822,88495,150,10000,988645,1011355,1011355,5000,1000,2000,999992257,115,115,0,90091,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,90204,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992330,90,90,0,90030,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4000,9999999100981,999019,999019,820787,0,0,6711,9999960711,960,960,0,2845,0,3000,2000,490,0,32576,682,9961571,10038429,10038429,1000,500,300,9999960517,991,991,0,2547,0,3000,2000,530,0,33099,631,9961408,10038592,10038592,1000,500,300,9999991401,971,971,28021,0,0,3000,2000,0,1965,5918,603,9992272,10007728,10007728,1000,100,300,9999991538,991,991,28226,0,0,3000,2000,0,2017,5428,704,9992429,10007571,10007571,1000,100,300,9999991437,983,983,28358,0,0,3000,2000,0,2071,5666,669,9992320,10007680,10007680,1000,100,300,999988380,106,106,2,30955,88248,138,10000,988386,1011614,1011614,5000,3000,2000,999988539,94,94,0,31275,88371,162,10000,988533,1011467,1011467,5000,3000,2000,999988267,98,98,0,31055,88114,151,10000,988265,1011735,1011735,5000,3000,2000,999988295,97,97,1,30884,88152,140,10000,988292,1011708,1011708,5000,3000,2000,999988431,97,97,5,2683,88294,134,10000,988428,1011572,1011572,5000,1000,2000,999988377,111,111,2,2549,88222,166,10000,988388,1011612,1011612,5000,1000,2000,999992260,112,112,0,90307,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992431,98,98,0,90412,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992330,90,90,0,90249,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4100,9999999100448,999552,999552,816764,0,0,6811,9999960712,959,959,6,2007,0,3000,2000,523,0,33352,654,9961571,10038429,10038429,1000,500,300,9999960510,998,998,2,1759,0,3000,2000,507,0,33909,620,9961408,10038592,10038592,1000,500,300,9999991403,969,969,28817,0,0,3000,2000,0,1781,5918,583,9992272,10007728,10007728,1000,100,300,9999991524,1005,1005,29037,0,0,3000,2000,0,1798,5428,685,9992429,10007571,10007571,1000,100,300,9999991450,970,970,29140,0,0,3000,2000,0,1863,5666,647,9992320,10007680,10007680,1000,100,300,999988156,104,104,4,30697,87990,170,10000,988160,1011840,1011840,5000,3000,2000,999988244,96,96,1,31000,88096,144,10000,988240,1011760,1011760,5000,3000,2000,999988013,102,102,2,30803,87862,153,10000,988015,1011985,1011985,5000,3000,2000,999988018,99,99,0,30604,87872,145,10000,988017,1011983,1011983,5000,3000,2000,999988174,97,97,2,2411,88022,149,10000,988171,1011829,1011829,5000,1000,2000,999988093,110,110,4,2273,87946,157,10000,988103,1011897,1011897,5000,1000,2000,999992266,106,106,0,90491,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992431,98,98,0,90631,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992328,92,92,0,90457,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4200,9999999100436,999564,999564,812765,0,0,6897,9999960707,964,964,7,1167,0,3000,2000,549,0,34182,638,9961571,10038429,10038429,1000,500,300,9999960516,992,992,7,975,0,3000,2000,534,0,34674,607,9961408,10038592,10038592,1000,500,300,9999991373,999,999,29627,0,0,3000,2000,0,1595,5918,566,9992272,10007728,10007728,1000,100,300,9999991525,1004,1004,29830,0,0,3000,2000,0,1639,5428,667,9992429,10007571,10007571,1000,100,300,9999991482,938,938,29906,0,0,3000,2000,0,1688,5666,625,9992320,10007680,10007680,1000,100,300,999987835,109,109,4,30400,87693,151,10000,987844,1012156,1012156,5000,3000,2000,999987981,100,100,5,30746,87842,139,10000,987981,1012019,1012019,5000,3000,2000,999987758,105,105,1,30568,87627,136,10000,987763,1012237,1012237,5000,3000,2000,999987772,97,97,3,30358,87626,143,10000,987769,1012231,1012231,5000,3000,2000,999987915,101,101,4,2154,87765,151,10000,987916,1012084,1012084,5000,1000,2000,999987830,108,108,1,1996,87669,169,10000,987838,1012162,1012162,5000,1000,2000,999992274,98,98,0,90677,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992433,96,96,0,90790,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992328,92,92,0,90632,92320,0,10000,992320,1007680,1007680,5000,1000,2000
4300,9999999099461,1000539,1000539,808704,0,0,6975,9999960701,970,970,6,399,0,3000,2000,528,0,35006,624,9961571,10038429,10038429,1000,500,300,9999960520,988,988,17,185,0,3000,2000,551,0,35463,586,9961408,10038592,10038592,1000,500,300,9999991359,1013,1013,30466,0,0,3000,2000,0,1435,5918,550,9992272,10007728,10007728,1000,100,300,9999991523,1006,1006,30702,0,0,3000,2000,0,1486,5428,654,9992429,10007571,10007571,1000,100,300,9999991462,958,958,30689,0,0,3000,2000,0,1545,5666,611,9992320,10007680,10007680,1000,100,300,999987558,103,103,6,30121,87414,147,10000,987561,1012439,1012439,5000,3000,2000,999987701,110,110,4,30503,87599,112,10000,987711,1012289,1012289,5000,3000,2000,999987516,107,107,0,30331,87390,133,10000,987523,1012477,1012477,5000,3000,2000,999987490,98,98,2,30090,87358,130,10000,987488,1012512,1012512,5000,3000,2000,999987645,100,100,3,1887,87498,147,10000,987645,1012355,1012355,5000,1000,2000,999987563,107,107,4,1729,87402,168,10000,987570,1012430,1012430,5000,1000,2000,999992273,99,99,0,90837,92272,0,10000,992272,1007728,1007728,5000,1000,2000,999992428,101,101,0,90943,92429,0,10000,992429,1007571,1007571,5000,1000,2000,999992321,99,99,0,90775,92320,0,10000,992320,1007680,1007680,5000,1000,2000
