Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,DHO:=Cell_1,OD-:=Cell_1,D+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,DHO::Cell_1::Mitochondria_1,DHO_created::Cell_1::Mitochondria_1,OD-::Cell_1::Mitochondria_1,D+::Cell_1::Mitochondria_1,D+_inter::Cell_1::Mitochondria_1,D+_inter_by_D+::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ATP_created_by_D+::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,Pi_in::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1
510000,10170,62162,509000000,3054000000,1000,6000,9997427162273,12326046,1021051029,1339910991,2057,86972,1195971,508989830,1000,6923,191129,1015587718,21853019,1978146981,2167136073,854568792,1145431208,863187561,100022776174,128422650,920129,1133445,251975562,1162525020,13380634,13044,128,154,19104,157392,2989713068,3053930915,160593880,2182574,214246722,34572,97817426,99999729,271,8828063,53562570,1020,99998980,191047093,6968949,52521574,152209028,30765759,69234241,99965419,34581,30453213,1000,1000,1000,1000,1000,1000,1000
511000,10400,62809,510000000,3060000000,1000,6000,9997426205568,13103640,1023828281,1339907220,2482,90318,1194614,509989600,1000,7016,191462,1017589972,21848472,1978151528,2167180748,854407761,1145592239,865028776,100022868024,128521086,918423,1124483,252143528,1163497224,13380640,13052,118,150,19112,157484,2995663106,3059930175,160686530,2174063,214413336,34593,97825937,99999725,275,8796442,53700352,1002,99998998,191142511,6968957,52595166,152369734,30681413,69318587,99965687,34313,30455981,1000,1000,1000,1000,1000,1000,1000
512000,10680,62949,511000000,3066000000,1000,6000,9997425185367,13940872,1026662402,1339906946,1362,91712,1194521,510989320,1000,1156,191244,1019589598,21841560,1978158440,2167227312,854247813,1145752187,866868449,100022984420,128619152,891865,1090464,252311229,1164465928,13380676,13060,134,174,19036,157576,3001619789,3065935895,160778886,2165158,214579137,34635,97834842,99999700,300,8765670,53838151,1001,99998999,191237595,6968962,52668437,152529905,30597241,69402759,99965945,34055,30458709,1000,1000,1000,1000,1000,1000,1000
513000,10730,62676,512000000,3072000000,1000,6000,9997426946919,11988026,1026711095,1339910904,1456,87660,1195384,511989270,1000,6730,190471,1021587772,21830451,1978169549,2167276502,854088344,1145911656,868707146,100023031433,128715918,933327,1130508,252472813,1165422348,13380661,13072,124,151,19084,157696,3007566099,3071930594,160870021,2156011,214743333,34653,97843989,99999696,304,8736732,53976203,1050,99998950,191331506,6968970,52743104,152690155,30514434,69485566,99965979,34021,30461485,1000,1000,1000,1000,1000,1000,1000
514000,11050,63326,513000000,3078000000,1000,6000,9997426066787,12681854,1029405297,1339910215,2473,87332,1195511,512988950,1000,1143,190398,1023586878,21820413,1978179587,2167323984,853927747,1146072253,870545651,100023151223,128812896,902124,1099012,252633787,1166380784,13380636,13082,126,158,19100,157796,3013522542,3077935531,160961389,2147663,214908075,34674,97852337,99999715,285,8707655,54114697,1022,99998978,191425682,6968974,52818026,152850829,30431490,69568510,99966007,33993,30464293,1000,1000,1000,1000,1000,1000,1000
515000,10640,62663,514000000,3084000000,1000,6000,9997420800393,17770306,1036486327,1339905781,2216,92023,1197041,513989360,1000,6874,190171,1025584638,21814444,1978185556,2167368645,853768610,1146231390,872384267,100023200425,128909964,941651,1133335,252798415,1167339568,13380651,13096,136,137,19096,157936,3019468933,3083930463,161052732,2137865,215072121,34710,97862135,99999723,277,8678769,54252669,1004,99998996,191519801,6968981,52891606,153010200,30348475,69651525,99966205,33795,30467069,1000,1000,1000,1000,1000,1000,1000
516000,10300,63878,515000000,3090000000,1000,6000,9997421335984,17055271,1037767805,1339904652,2047,93321,1198136,514989700,1000,1115,189674,1027583128,21808167,1978191833,2167411072,853609912,1146390088,874224046,100023341082,129006390,889353,1079739,252958824,1168292532,13380509,13116,124,163,19224,158160,3025425254,3089935007,161143669,2129722,215235681,34734,97870278,99999714,286,8650753,54390984,935,99999065,191613485,6968994,52965371,153169408,30265779,69734221,99966276,33724,30469816,1000,1000,1000,1000,1000,1000,1000
517000,11090,62906,516000000,3096000000,1000,6000,9997420901460,17309597,1040025946,1339908656,1296,90068,1196534,515988910,1000,1159,189374,1029584752,21805680,1978194320,2167449355,853451072,1146548928,876066819,100023381771,129103064,936818,1121892,253123326,1169247896,13380558,13124,113,141,19208,158240,3031377841,3095935935,161234678,2121146,215398731,34758,97878854,99999692,308,8623511,54529646,923,99999077,191707324,6969005,53039173,153328559,30183260,69816740,99966290,33710,30472646,1000,1000,1000,1000,1000,1000,1000
518000,10660,62677,517000000,3102000000,1000,6000,9997425669960,12362981,1037073806,1339905035,1871,93114,1197991,516989340,1000,1089,188380,1031582698,21798614,1978201386,2167492408,853292358,1146707642,877906046,100023503478,129198930,902729,1088941,253281817,1170195700,13380558,13138,119,139,19204,158380,3037330200,3101936234,161324991,2112634,215561532,34794,97887366,99999687,313,8596031,54667755,1019,99998981,191800389,6969010,53114077,153488272,30101203,69898797,99966252,33748,30475398,1000,1000,1000,1000,1000,1000,1000
519000,10640,62969,518000000,3108000000,1000,6000,9997428262381,9590285,1036301935,1339906485,2011,91524,1198287,517989360,1000,6915,188046,1033582146,21793114,1978206886,2167532994,853133757,1146866243,879746874,100023581283,129295320,912975,1098965,253440886,1171148548,13380445,13156,123,140,19312,158572,3043275878,3107930116,161415796,2106218,215725452,34815,97893782,99999693,307,8567367,54805854,1021,99998979,191894016,6969029,53187870,153647226,30018864,69981136,99966190,33810,30478220,1000,1000,1000,1000,1000,1000,1000
520000,10880,63716,519000000,3114000000,1000,6000,9997422663137,15007632,1043717237,1339908686,1803,89531,1199954,518989120,1000,5848,188041,1035578332,21785466,1978214534,2167574600,852975440,1147024560,881584732,100023648771,129391546,933552,1113528,253605128,1172100192,13380352,13170,123,165,19380,158712,3049228078,3113930436,161506603,2099033,215887728,34833,97900967,99999714,286,8540615,54944152,1033,99998967,191987579,6969040,53260908,153805559,29936325,70063675,99966088,33912,30480976,1000,1000,1000,1000,1000,1000,1000
521000,10170,63126,520000000,3120000000,1000,6000,9997427968427,9525804,1040236411,1339909380,1371,89269,1200499,519989830,1000,6560,188890,1037578662,21781702,1978218298,2167612363,852816377,1147183623,883425992,100023750409,129487972,919937,1092679,253770667,1173053228,13380362,13182,134,168,19356,158832,3055179737,3119930314,161597482,2091575,216049974,34869,97908425,99999688,312,8514048,55082665,981,99999019,192081256,6969047,53333846,153963780,29853840,70146160,99966096,33904,30483774,1000,1000,1000,1000,1000,1000,1000
522000,11040,63623,521000000,3126000000,1000,6000,9997418896877,18417526,1051128671,1339909445,2183,88392,1199956,520988960,1000,1195,188402,1039578008,21774397,1978225603,2167652505,852658258,1147341742,885267210,100023832510,129584236,925843,1095073,253932866,1174004756,13380434,13190,131,139,19316,158912,3061136469,3125935182,161688240,2085352,216212604,34899,97914648,99999719,281,8487465,55221474,976,99999024,192174746,6969056,53407168,154122396,29771278,70228722,99966142,33858,30486506,1000,1000,1000,1000,1000,1000,1000
523000,10270,63464,522000000,3132000000,1000,6000,9997419873847,17262344,1051970585,1339911369,1506,87145,1202087,521989730,1000,5903,187656,1041575286,21768643,1978231357,2167691119,852501315,1147498685,887107539,100023903805,129679158,941320,1111628,254089487,1174943240,13380396,13200,133,171,19320,159012,3067084454,3131930633,161777788,2077766,216373482,34923,97922234,99999710,290,8462182,55359825,938,99999062,192267026,6969062,53480779,154280091,29689926,70310074,99966094,33906,30489238,1000,1000,1000,1000,1000,1000,1000
524000,10970,62470,523000000,3138000000,1000,6000,9997418902051,18064300,1054767374,1339905441,1754,92825,1201026,522989030,1000,690,187214,1043576008,21763658,1978236342,2167727989,852343949,1147656051,888950880,100023995038,129774702,937629,1096316,254258841,1175887856,13380428,13212,138,146,19308,159132,3073042883,3137936840,161867832,2069081,216532635,34956,97930919,99999715,285,8438987,55498475,1070,99998930,192359729,6969077,53553876,154437914,29607859,70392141,99966141,33859,30491897,1000,1000,1000,1000,1000,1000,1000
525000,10280,63048,524000000,3144000000,1000,6000,9997420661255,16126958,1054829124,1339906315,1953,91752,1202596,523989720,1000,567,186803,1045574248,21756750,1978243250,2167766532,852186993,1147813007,890792155,100024107263,129869734,912233,1069227,254417923,1176827376,13380378,13224,135,151,19356,159252,3078994906,3143936385,161957480,2062184,216693114,34974,97937816,99999722,278,8414256,55636997,1001,99998999,192452133,6969086,53627116,154595290,29526479,70473521,99966085,33915,30494653,1000,1000,1000,1000,1000,1000,1000
526000,10380,63197,525000000,3150000000,1000,6000,9997425176184,11432345,1052134873,1339909713,1496,88811,1203067,524989620,1000,1136,185827,1047573106,21749710,1978250290,2167804208,852030919,1147969081,892634935,100024187131,129965160,919299,1070413,254580912,1177770340,13380443,13228,136,153,19288,159292,3084946473,3149935667,162047260,2055532,216853341,35001,97944468,99999709,291,8390259,55776064,1013,99998987,192544723,6969090,53700010,154752344,29445129,70554871,99966099,33901,30497463,1000,1000,1000,1000,1000,1000,1000
527000,10660,63127,526000000,3156000000,1000,6000,9997419752441,16679208,1059382148,1339910850,1796,87374,1203415,525989340,1000,606,185770,1049571850,21743795,1978256205,2167840544,851874049,1148125951,894476797,100024277031,130059810,915965,1068169,254736741,1178705752,13380378,13248,142,156,19344,159492,3090899738,3155936267,162136458,2048864,217013460,35037,97951136,99999693,307,8366490,55915171,980,99999020,192636642,6969102,53773193,154909283,29364094,70635906,99966150,33850,30500184,1000,1000,1000,1000,1000,1000,1000
528000,10540,62995,527000000,3162000000,1000,6000,9997426140168,10120977,1054821989,1339907144,1730,91146,1203044,526989460,1000,5747,186703,1051572832,21738097,1978261903,2167875346,851716995,1148283005,896320720,100024354932,130154468,924557,1073529,254896111,1179640884,13380392,13258,122,170,19336,159592,3096847395,3161931258,162225570,2042133,217172532,35064,97957867,99999714,286,8344138,56054645,942,99999058,192728481,6969107,53845661,155065409,29283163,70716837,99966285,33715,30502911,1000,1000,1000,1000,1000,1000,1000
529000,10690,62873,528000000,3168000000,1000,6000,9997424149192,11942748,1058644163,1339905991,2154,91875,1202277,527989310,1000,5652,186188,1053574066,21736851,1978263149,2167906770,851560177,1148439823,898165125,100024417692,130249116,948514,1090689,255060229,1180576284,13380475,13268,120,145,19280,159692,3102800283,3167931475,162314725,2034319,217330725,35103,97965681,99999736,264,8321796,56193155,1044,99998956,192820256,6969118,53919090,155222753,29201868,70798132,99966435,33565,30505531,1000,1000,1000,1000,1000,1000,1000
530000,10320,62754,529000000,3174000000,1000,6000,9997420716919,15200275,1063899713,1339906912,1520,91588,1202900,528989680,1000,6394,185067,1055573560,21730220,1978269780,2167942252,851404684,1148595316,900009123,100024534949,130343236,917387,1058830,255217664,1181506980,13380524,13272,121,127,19248,159732,3108752598,3173930852,162403607,2027725,217489296,35121,97972275,99999733,267,8299536,56332132,1009,99998991,192911786,6969121,53992121,155379370,29120930,70879070,99966413,33587,30508179,1000,1000,1000,1000,1000,1000,1000
531000,10400,63593,530000000,3180000000,1000,6000,9997424233491,11509853,1062206411,1339904685,2103,93232,1203818,529989600,1000,657,185247,1057571564,21722184,1978277816,2167978747,851248891,1148751109,901851331,100024617402,130437400,920744,1064074,255371481,1182437572,13380549,13276,147,132,19192,159772,3114710412,3179935750,162492252,2022477,217648740,35145,97977523,99999706,294,8276298,56471131,998,99999002,193003200,6969124,54064630,155534986,29040592,70959408,99966406,33594,30510948,1000,1000,1000,1000,1000,1000,1000
532000,10870,63467,531000000,3186000000,1000,6000,9997425290252,10272106,1062970610,1339910408,2290,87322,1205021,530989130,1000,1071,184445,1059568218,21714184,1978285816,2168014646,851094317,1148905683,903693408,100024706130,130531750,918188,1059154,255529136,1183369852,13380459,13290,134,155,19272,159924,3120662942,3185935462,162581074,2017080,217807602,35163,97982920,99999740,260,8253830,56610308,970,99999030,193094787,6969127,54136717,155690365,28960065,71039935,99966443,33557,30513713,1000,1000,1000,1000,1000,1000,1000
533000,10700,63070,532000000,3192000000,1000,6000,9997418826642,16570460,1071263316,1339906484,1360,92176,1205277,531989300,1000,6452,184755,1061568046,21711095,1978288905,2168045130,850939199,1149060801,905538116,100024751546,130626036,958969,1093839,255690078,1184301584,13380521,13294,128,155,19216,159964,3126610813,3191930478,162669887,2010534,217965393,35187,97989466,99999721,279,8232962,56749934,984,99999016,193186279,6969129,54208072,155845175,28879289,71120711,99966546,33454,30516392,1000,1000,1000,1000,1000,1000,1000
534000,10720,62917,533000000,3198000000,1000,6000,9997425483778,9732106,1066429130,1339913229,1600,85191,1206098,532989280,1000,6664,183388,1063566364,21703385,1978296615,2168079682,850785180,1149214820,907382407,100024861380,130720534,935402,1064859,255850773,1185236076,13380414,13316,157,169,19280,160184,3132563494,3197930419,162758937,2005329,218123922,35226,97994671,99999694,306,8211298,56889615,1047,99998953,193278106,6969137,54279970,156000569,28798570,71201430,99966391,33609,30519169,1000,1000,1000,1000,1000,1000,1000
535000,10990,61962,534000000,3204000000,1000,6000,9997423842178,11204463,1069898287,1339912029,1202,86789,1206327,533989010,1000,6293,183193,1065565366,21698931,1978301069,2168111527,850630092,1149369908,909226310,100024927605,130814348,955230,1081370,256009365,1186163736,13380474,13318,132,150,19264,160204,3138517912,3203931745,162847517,1999096,218281440,35235,98000904,99999745,255,8190191,57028611,1076,99998924,193369262,6969148,54351836,156155863,28717718,71282282,99966435,33565,30521745,1000,1000,1000,1000,1000,1000,1000
536000,10690,63349,535000000,3210000000,1000,6000,9997419012748,15870420,1076562042,1339907586,1929,90505,1206141,534989310,1000,677,183013,1067566338,21697253,1978302747,2168139058,850475041,1149524959,911072226,100025021314,130907022,946188,1076450,256160655,1187079740,13380580,13324,128,168,19144,160264,3144475801,3209935974,162934949,1992524,218437704,35280,98007476,99999738,262,8170903,57168269,998,99999002,193459331,6969153,54424914,156311099,28638197,71361803,99966482,33518,30524382,1000,1000,1000,1000,1000,1000,1000
537000,10780,63135,536000000,3216000000,1000,6000,9997419368655,15344607,1078026984,1339902495,2150,95375,1208011,535989220,1000,6365,182343,1069562418,21687941,1978312059,2168174470,850320590,1149679410,912913849,100025114810,131000560,938141,1060897,256323223,1188004436,13380508,13338,146,154,19212,160416,3150423551,3215930500,163023079,1985450,218593395,35301,98014550,99999697,303,8151836,57307633,1027,99998973,193550180,6969159,54497349,156466226,28558224,71441776,99966431,33569,30527101,1000,1000,1000,1000,1000,1000,1000
538000,10490,63071,537000000,3222000000,1000,6000,9997419351208,15189807,1079875303,1339907247,1562,91211,1208888,536989510,1000,5740,183066,1071561244,21684772,1978315228,2168201951,850165890,1149834110,914757969,100025209882,131094152,928630,1044688,256483809,1188929396,13380411,13360,124,149,19336,160636,3156377433,3221931189,163111269,1979229,218749338,35325,98020771,99999699,301,8133747,57448235,981,99999019,193641094,6969165,54568590,156620209,28478206,71521794,99966447,33553,30529825,1000,1000,1000,1000,1000,1000,1000
539000,10980,61864,538000000,3228000000,1000,6000,9997416940412,17432992,1084117239,1339905377,2431,92212,1208495,537989020,1000,6759,182151,1073561050,21680689,1978319311,2168231309,850012190,1149987810,916604067,100025263482,131187202,960039,1071510,256643043,1189849532,13380420,13366,146,166,19288,160708,3162331093,3227931377,163199028,1972867,218904750,35355,98027133,99999752,248,8114887,57587489,1010,99998990,193731525,6969173,54640798,156774832,28398463,71601537,99966363,33637,30532497,1000,1000,1000,1000,1000,1000,1000
540000,10270,62270,539000000,3234000000,1000,6000,9997418810864,15395078,1084074368,1339904658,1990,93372,1210530,538989730,1000,6849,181455,1075558400,21675947,1978324053,2168260387,849859175,1150140825,918448392,100025373144,131280696,935717,1041059,256802919,1190773624,13380466,13376,134,128,19292,160808,3168283845,3233930881,163287104,1967866,219060918,35379,98032134,99999729,271,8095529,57727033,1006,99998994,193822311,6969183,54711863,156928553,28318517,71681483,99966365,33635,30535207,1000,1000,1000,1000,1000,1000,1000
541000,11050,63308,540000000,3240000000,1000,6000,9997421207343,12836558,1083518557,1339902438,2200,95382,1207580,539988950,1000,617,181627,1077562740,21675693,1978324307,2168284909,849704839,1150295161,920298393,100025415166,131372938,977904,1088420,256951722,1191685620,13380378,13390,118,164,19360,160948,3174242911,3239936075,163373964,1962738,219216834,35397,98037262,99999747,253,8076407,57866562,1076,99998924,193911888,6969186,54784604,157082720,28239808,71760192,99966254,33746,30537924,1000,1000,1000,1000,1000,1000,1000
542000,10280,63272,541000000,3246000000,1000,6000,9997415924638,17953896,1090632745,1339901239,1722,97059,1208324,540989720,1000,6338,180588,1079562792,21671881,1978328119,2168311765,849552039,1150447961,922145637,100025539199,131466364,939466,1040708,257114806,1192609184,13380359,13400,115,158,19388,161048,3180190508,3245930390,163462085,1957203,219371907,35415,98042797,99999732,268,8058883,58006750,1088,99998912,194002630,6969194,54855572,157236567,28159550,71840450,99966307,33693,30540545,1000,1000,1000,1000,1000,1000,1000
543000,10860,63818,542000000,3252000000,1000,6000,9997417847796,15861427,1090538984,1339902201,1300,96519,1208759,541989140,1000,5818,181212,1081560762,21665994,1978334006,2168340533,849398436,1150601564,923990000,100025621140,131559020,942376,1040355,257271039,1193525520,13380172,13426,144,140,19564,161308,3186144141,3251930364,163549660,1952012,219526932,35436,98047988,99999716,284,8041177,58146753,972,99999028,194092868,6969198,54926306,157389550,28079964,71920036,99966200,33800,30543208,1000,1000,1000,1000,1000,1000,1000
544000,10730,62874,543000000,3258000000,1000,6000,9997417075884,16460641,1093137505,1339903012,2064,94944,1210437,542989270,1000,5855,181288,1083557666,21657304,1978342696,2168372029,849245323,1150754677,925833779,100025679121,131650894,968556,1069361,257421212,1194433788,13380219,13436,137,144,19520,161408,3192099106,3257931271,163636270,1946808,219681549,35472,98053192,99999731,269,8023590,58286380,1055,99998945,194182039,6969210,54997867,157542599,28001037,71998963,99966257,33743,30545769,1000,1000,1000,1000,1000,1000,1000
545000,10350,62232,544000000,3264000000,1000,6000,9997417561074,15813295,1094488878,1339900295,1925,97800,1209816,543989650,1000,6853,181010,1085559668,21654266,1978345734,2168397097,849092965,1150907035,927683413,100025787742,131743178,944192,1044075,257574844,1195345592,13380202,13450,149,153,19516,161560,3198052601,3263930915,163723177,1942113,219836106,35511,98057887,99999732,268,8006256,58426324,998,99999002,194271628,6969220,55068970,157695245,27922176,72077824,99966331,33669,30548451,1000,1000,1000,1000,1000,1000,1000
546000,10560,63753,545000000,3270000000,1000,6000,9997422132564,11074942,1091751539,1339902092,2053,95875,1210062,544989440,1000,6500,180891,1087558756,21650762,1978349238,2168421947,848940243,1151059757,929529771,100025861734,131835608,954746,1051932,257730360,1196259532,13380226,13458,139,143,19512,161640,3204005214,3269929747,163810357,1937935,219990690,35532,98062065,99999757,243,7989113,58566412,1032,99998968,194361434,6969228,55139891,157848094,27842874,72157126,99966295,33705,30551077,1000,1000,1000,1000,1000,1000,1000
547000,10330,63170,546000000,3276000000,1000,6000,9997417207931,15831341,1098508711,1339905737,2109,92174,1211160,545989670,1000,6245,179647,1089557020,21648109,1978351891,2168446784,848788291,1151211709,931376079,100025931169,131928074,970101,1063044,257887724,1197173512,13380127,13478,158,143,19592,161840,3209959809,3275930585,163897559,1932887,220144920,35562,98067113,99999737,263,7971957,58706108,1050,99998950,194451228,6969232,55211073,158001294,27763448,72236552,99966373,33627,30553669,1000,1000,1000,1000,1000,1000,1000
548000,10650,62914,547000000,3282000000,1000,6000,9997420598402,12273545,1096954678,1339908977,2381,88662,1211169,546989350,1000,1095,180293,1091556362,21645505,1978354495,2168470312,848635777,1151364223,933222898,100026028398,132020344,957203,1046820,258043003,1198085516,13380200,13486,142,138,19540,161920,3215919076,3281935991,163984559,1928460,220299030,35595,98071540,99999746,254,7955469,58846393,1015,99998985,194540858,6969241,55281210,158153171,27684338,72315662,99966417,33583,30556299,1000,1000,1000,1000,1000,1000,1000
549000,10660,62275,548000000,3288000000,1000,6000,9997417547780,15168535,1101840944,1339904354,1832,93834,1212233,547989340,1000,6437,179445,1093554214,21645224,1978354776,2168490635,848484130,1151515870,935069096,100026100734,132112592,969387,1048882,258205554,1198997200,13380176,13498,127,153,19564,162052,3221868243,3287931288,164071504,1922684,220451193,35622,98077316,99999710,290,7941167,58986874,1034,99998966,194630396,6969248,55351953,158305673,27605172,72394828,99966520,33480,30558892,1000,1000,1000,1000,1000,1000,1000
550000,11490,63579,549000000,3294000000,1000,6000,9997423165907,9381468,1098057482,1339907670,2481,89869,1211433,548988510,1000,678,178499,1095554154,21640929,1978359071,2168515294,848333641,1151666359,936918544,100026208710,132203706,944951,1031823,258349546,1199897420,13380112,13514,110,146,19652,162212,3227827133,3293935743,164157373,1918603,220605171,35640,98081397,99999756,244,7924930,59127190,1005,99998995,194718822,6969251,55422636,158457111,27526974,72473026,99966693,33307,30561449,1000,1000,1000,1000,1000,1000,1000
551000,10670,63267,550000000,3300000000,1000,6000,9997414886620,17501632,1108173243,1339903995,1263,94762,1211622,549989330,1000,607,178954,1097555416,21636925,1978363075,2168538388,848181315,1151818685,938767471,100026299448,132295636,938248,1024226,258502384,1200806384,13380090,13522,151,131,19648,162292,3233781547,3299936126,164244094,1915028,220758972,35661,98084972,99999743,257,7909402,59268112,1001,99998999,194808171,6969260,55493051,158608991,27448137,72551863,99966649,33351,30564077,1000,1000,1000,1000,1000,1000,1000
552000,10360,63477,551000000,3306000000,1000,6000,9997413408217,18814199,1111487507,1339905017,1730,93273,1212049,550989640,1000,1082,178941,1099555182,21632525,1978367475,2168562352,848029929,1151970071,940615839,100026363140,132387784,958831,1039090,258659509,1201717248,13380175,13526,128,149,19568,162332,3239734786,3305935441,164330931,1911083,220912311,35691,98088917,99999771,229,7893811,59408495,1045,99998955,194897613,6969272,55562835,158760402,27369115,72630885,99966698,33302,30566682,1000,1000,1000,1000,1000,1000,1000
553000,10160,62706,552000000,3312000000,1000,6000,9997413993391,18068903,1112739366,1339903331,2306,94383,1212932,551989840,1000,6430,178005,1101553816,21631229,1978368771,2168582509,847879399,1152120601,942463934,100026448318,132479262,957373,1034594,258814018,1202621676,13380143,13538,139,158,19580,162452,3245684464,3311930864,164417233,1905968,221064522,35718,98094032,99999757,243,7880051,59549570,1039,99998961,194986512,6969281,55633202,158911877,27290604,72709396,99966689,33311,30569279,1000,1000,1000,1000,1000,1000,1000
554000,10830,62460,553000000,3318000000,1000,6000,9997415507140,16391401,1113059914,1339902753,1515,95752,1212568,552989170,1000,6880,178834,1103553204,21624580,1978375420,2168607266,847727505,1152272495,944311421,100026525494,132570084,963278,1042035,258963513,1203519456,13380122,13554,123,143,19632,162612,3251638841,3317930660,164502868,1902073,221216502,35745,98097927,99999730,270,7865811,59689935,1027,99998973,195074745,6969288,55703835,159062949,27212763,72787237,99966701,33299,30571877,1000,1000,1000,1000,1000,1000,1000
555000,10340,63055,554000000,3324000000,1000,6000,9997417440011,14292465,1112960748,1339905230,2300,92490,1214711,553989660,1000,6751,177875,1105549898,21620207,1978379793,2168629356,847577439,1152422561,946158037,100026586725,132661874,986109,1061794,259117604,1204426956,13380107,13566,132,173,19608,162732,3257592474,3323930194,164589455,1899439,221369676,35781,98100561,99999734,266,7850732,59830648,1048,99998952,195163914,6969300,55773449,159213986,27133922,72866078,99966719,33281,30574459,1000,1000,1000,1000,1000,1000,1000
556000,11010,62184,555000000,3330000000,1000,6000,9997418420405,13144166,1113813854,1339909626,1326,89068,1214307,554988990,1000,625,177370,1107549366,21614177,1978385823,2168653059,847427230,1152572770,948007290,100026698660,132753130,957648,1032626,259269120,1205329020,13380096,13576,144,132,19648,162832,3263553838,3329937191,164675570,1896020,221522118,35796,98103980,99999714,286,7836458,59971428,972,99999028,195252626,6969306,55843248,159364706,27055598,72944402,99966746,33254,30577056,1000,1000,1000,1000,1000,1000,1000
557000,10330,63602,556000000,3336000000,1000,6000,9997420531270,10878091,1113541931,1339902995,2035,94990,1215021,555989670,1000,602,176810,1109549298,21611313,1978388687,2168673874,847277001,1152722999,949856986,100026749980,132844114,989787,1056214,259428431,1206228588,13380140,13582,137,143,19600,162892,3269506948,3335935796,164761421,1890277,221672103,35823,98109723,99999729,271,7824265,60111745,1038,99998962,195340975,6969313,55913189,159515502,26977241,73022759,99966816,33184,30579554,1000,1000,1000,1000,1000,1000,1000
558000,10770,62313,557000000,3342000000,1000,6000,9997416186900,15062483,1119722749,1339899259,2047,98714,1214598,556989230,1000,1171,176988,1111549264,21606276,1978393724,2168696752,847126613,1152873387,951706558,100026866995,132935166,955957,1019028,259582051,1207128828,13380212,13582,132,160,19516,162892,3275462142,3341936516,164847283,1885677,221823552,35844,98114323,99999724,276,7811019,60252569,1052,99998948,195429437,6969319,55982743,159665718,26899179,73100821,99966786,33214,30582154,1000,1000,1000,1000,1000,1000,1000
559000,10530,62893,558000000,3348000000,1000,6000,9997420730501,10352314,1117015805,1339906142,1285,92593,1215814,557989470,1000,6428,176820,1113547312,21603356,1978396644,2168716367,846976566,1153023434,953554545,100026943436,133025776,962276,1025612,259732023,1208024480,13380138,13594,157,173,19552,163012,3281410994,3347930679,164932674,1882020,221974764,35865,98117980,99999724,276,7797981,60393401,1020,99998980,195517465,6969333,56052855,159815947,26821699,73178301,99966761,33239,30584791,1000,1000,1000,1000,1000,1000,1000
560000,10720,63167,559000000,3354000000,1000,6000,9997412193039,18740822,1127401167,1339900153,1948,97919,1214523,558989280,1000,1117,176145,1115549514,21607064,1978392936,2168729118,846826838,1153173162,955407009,100027023653,133116586,965271,1028252,259882762,1208921932,13380070,13608,136,146,19668,163152,3287370619,3353935716,165018340,1877882,222126060,35871,98122118,99999705,295,7785641,60534930,939,99999061,195605698,6969343,56122736,159966360,26743734,73256266,99966856,33144,30587358,1000,1000,1000,1000,1000,1000,1000
561000,9980,62521,560000000,3360000000,1000,6000,9997417849507,12916889,1123580512,1339904701,1920,93399,1215871,559990020,1000,1220,176154,1117548298,21601536,1978398464,2168751199,846677167,1153322833,957256115,100027097425,133207514,974677,1035375,260034634,1209820716,13380079,13616,127,150,19664,163232,3293325694,3359936259,165103988,1874577,222277572,35892,98125423,99999698,302,7772386,60675794,1010,99998990,195693932,6969350,56191929,160116029,26665844,73334156,99966894,33106,30589944,1000,1000,1000,1000,1000,1000,1000
