Time,H2O,OH-,H+,a,b,c,r,H2O:=C1_1,OH-:=C1_1,H+:=C1_1,a:=C1_1,b:=C1_1,c:=C1_1,en_X:=C1_1,en_Z:=C1_1,l:=C1_1,m:=C1_1,q:=C1_1,r:=C1_1,ATP:=C1_1,ADP:=C1_1,Pi:=C1_1,mem_P1:=C1_1,mem_P2:=C1_1,mem_P6:=C1_1,H2O:=C1_2,OH-:=C1_2,H+:=C1_2,a:=C1_2,b:=C1_2,c:=C1_2,en_X:=C1_2,en_Z:=C1_2,l:=C1_2,m:=C1_2,q:=C1_2,r:=C1_2,ATP:=C1_2,ADP:=C1_2,Pi:=C1_2,mem_P1:=C1_2,mem_P2:=C1_2,mem_P6:=C1_2,H2O:=C2_1,OH-:=C2_1,H+:=C2_1,a:=C2_1,b:=C2_1,c:=C2_1,en_X:=C2_1,en_Z:=C2_1,l:=C2_1,m:=C2_1,q:=C2_1,r:=C2_1,ATP:=C2_1,ADP:=C2_1,Pi:=C2_1,mem_P1:=C2_1,mem_P2:=C2_1,mem_P6:=C2_1,H2O:=C2_2,OH-:=C2_2,H+:=C2_2,a:=C2_2,b:=C2_2,c:=C2_2,en_X:=C2_2,en_Z:=C2_2,l:=C2_2,m:=C2_2,q:=C2_2,r:=C2_2,ATP:=C2_2,ADP:=C2_2,Pi:=C2_2,mem_P1:=C2_2,mem_P2:=C2_2,mem_P6:=C2_2,H2O:=C2_3,OH-:=C2_3,H+:=C2_3,a:=C2_3,b:=C2_3,c:=C2_3,en_X:=C2_3,en_Z:=C2_3,l:=C2_3,m:=C2_3,q:=C2_3,r:=C2_3,ATP:=C2_3,ADP:=C2_3,Pi:=C2_3,mem_P1:=C2_3,mem_P2:=C2_3,mem_P6:=C2_3,H2O::C1_1::M1_1,OH-::C1_1::M1_1,H+::C1_1::M1_1,l::C1_1::M1_1,m::C1_1::M1_1,n::C1_1::M1_1,q::C1_1::M1_1,en_Y::C1_1::M1_1,ATP::C1_1::M1_1,ADP::C1_1::M1_1,Pi::C1_1::M1_1,mem_P3::C1_1::M1_1,mem_P4::C1_1::M1_1,mem_P5::C1_1::M1_1,H2O::C1_1::M1_2,OH-::C1_1::M1_2,H+::C1_1::M1_2,l::C1_1::M1_2,m::C1_1::M1_2,n::C1_1::M1_2,q::C1_1::M1_2,en_Y::C1_1::M1_2,ATP::C1_1::M1_2,ADP::C1_1::M1_2,Pi::C1_1::M1_2,mem_P3::C1_1::M1_2,mem_P4::C1_1::M1_2,mem_P5::C1_1::M1_2,H2O::C1_2::M1_1,OH-::C1_2::M1_1,H+::C1_2::M1_1,l::C1_2::M1_1,m::C1_2::M1_1,n::C1_2::M1_1,q::C1_2::M1_1,en_Y::C1_2::M1_1,ATP::C1_2::M1_1,ADP::C1_2::M1_1,Pi::C1_2::M1_1,mem_P3::C1_2::M1_1,mem_P4::C1_2::M1_1,mem_P5::C1_2::M1_1,H2O::C1_2::M1_2,OH-::C1_2::M1_2,H+::C1_2::M1_2,l::C1_2::M1_2,m::C1_2::M1_2,n::C1_2::M1_2,q::C1_2::M1_2,en_Y::C1_2::M1_2,ATP::C1_2::M1_2,ADP::C1_2::M1_2,Pi::C1_2::M1_2,mem_P3::C1_2::M1_2,mem_P4::C1_2::M1_2,mem_P5::C1_2::M1_2,H2O::C1_1::M2_1,OH-::C1_1::M2_1,H+::C1_1::M2_1,l::C1_1::M2_1,m::C1_1::M2_1,n::C1_1::M2_1,q::C1_1::M2_1,en_Y::C1_1::M2_1,ATP::C1_1::M2_1,ADP::C1_1::M2_1,Pi::C1_1::M2_1,mem_P3::C1_1::M2_1,mem_P4::C1_1::M2_1,mem_P5::C1_1::M2_1,H2O::C1_2::M2_1,OH-::C1_2::M2_1,H+::C1_2::M2_1,l::C1_2::M2_1,m::C1_2::M2_1,n::C1_2::M2_1,q::C1_2::M2_1,en_Y::C1_2::M2_1,ATP::C1_2::M2_1,ADP::C1_2::M2_1,Pi::C1_2::M2_1,mem_P3::C1_2::M2_1,mem_P4::C1_2::M2_1,mem_P5::C1_2::M2_1,H2O::C2_1::M2_1,OH-::C2_1::M2_1,H+::C2_1::M2_1,l::C2_1::M2_1,m::C2_1::M2_1,n::C2_1::M2_1,q::C2_1::M2_1,en_Y::C2_1::M2_1,ATP::C2_1::M2_1,ADP::C2_1::M2_1,Pi::C2_1::M2_1,mem_P3::C2_1::M2_1,mem_P4::C2_1::M2_1,mem_P5::C2_1::M2_1,H2O::C2_2::M2_1,OH-::C2_2::M2_1,H+::C2_2::M2_1,l::C2_2::M2_1,m::C2_2::M2_1,n::C2_2::M2_1,q::C2_2::M2_1,en_Y::C2_2::M2_1,ATP::C2_2::M2_1,ADP::C2_2::M2_1,Pi::C2_2::M2_1,mem_P3::C2_2::M2_1,mem_P4::C2_2::M2_1,mem_P5::C2_2::M2_1,H2O::C2_3::M2_1,OH-::C2_3::M2_1,H+::C2_3::M2_1,l::C2_3::M2_1,m::C2_3::M2_1,n::C2_3::M2_1,q::C2_3::M2_1,en_Y::C2_3::M2_1,ATP::C2_3::M2_1,ADP::C2_3::M2_1,Pi::C2_3::M2_1,mem_P3::C2_3::M2_1,mem_P4::C2_3::M2_1,mem_P5::C2_3::M2_1
2700,9999999109323,990677,990677,879106,0,0,5042,9999960623,967,967,10,14337,0,3000,2000,586,0,21327,864,9961490,10038510,10038510,1000,500,300,9999960679,969,969,7,14236,0,3000,2000,586,0,20906,1110,9961548,10038452,10038452,1000,500,300,9999991497,980,980,16523,0,0,3000,2000,0,8114,5528,1027,9992377,10007623,10007623,1000,100,300,9999991303,1036,1036,16492,0,0,3000,2000,1,8128,5802,972,9992239,10007761,10007761,1000,100,300,9999991487,959,959,16435,0,0,3000,2000,0,8103,5748,985,9992346,10007654,10007654,1000,100,300,999992142,94,94,1,34899,91960,176,10000,992136,1007864,1007864,5000,3000,2000,999992486,89,89,3,35273,92318,157,10000,992475,1007525,1007525,5000,3000,2000,999992234,108,108,3,35119,92076,166,10000,992242,1007758,1007758,5000,3000,2000,999992405,95,95,2,34929,92268,132,10000,992400,1007600,1007600,5000,3000,2000,999992301,102,102,7,6252,92146,157,10000,992303,1007697,1007697,5000,1000,2000,999992172,98,98,3,6330,92034,136,10000,992170,1007830,1007830,5000,1000,2000,999992371,106,106,0,84263,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992244,96,96,0,84112,92240,0,10000,992240,1007760,1007760,5000,1000,2000,999992335,111,111,0,84243,92346,0,10000,992346,1007654,1007654,5000,1000,2000
2800,9999999107028,992972,992972,874740,0,0,5178,9999960628,962,962,2,13508,0,3000,2000,561,0,22190,841,9961490,10038510,10038510,1000,500,300,9999960685,963,963,1,13322,0,3000,2000,618,0,21726,1081,9961548,10038452,10038452,1000,500,300,9999991507,970,970,17429,0,0,3000,2000,0,7343,5528,988,9992377,10007623,10007623,1000,100,300,9999991308,1031,1031,17379,0,0,3000,2000,0,7385,5803,951,9992239,10007761,10007761,1000,100,300,9999991475,971,971,17279,0,0,3000,2000,0,7331,5748,961,9992346,10007654,10007654,1000,100,300,999991849,94,94,1,34607,91668,175,10000,991843,1008157,1008157,5000,3000,2000,999992209,92,92,0,35008,92053,148,10000,992201,1007799,1007799,5000,3000,2000,999991945,109,109,3,34811,91768,186,10000,991954,1008046,1008046,5000,3000,2000,999992119,101,101,3,34617,91956,164,10000,992120,1007880,1007880,5000,3000,2000,999992000,107,107,3,5948,91842,165,10000,992007,1007993,1007993,5000,1000,2000,999991915,103,103,2,6068,91772,146,10000,991918,1008082,1008082,5000,1000,2000,999992370,107,107,0,85034,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992243,96,96,0,84854,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992339,107,107,0,85015,92346,0,10000,992346,1007654,1007654,5000,1000,2000
2900,9999999105732,994268,994268,870493,0,0,5337,9999960603,987,987,9,12655,0,3000,2000,550,0,23056,814,9961490,10038510,10038510,1000,500,300,9999960666,982,982,2,12516,0,3000,2000,568,0,22568,1043,9961548,10038452,10038452,1000,500,300,9999991506,971,971,18261,0,0,3000,2000,0,6653,5528,956,9992377,10007623,10007623,1000,100,300,9999991321,1018,1018,18266,0,0,3000,2000,0,6710,5803,920,9992239,10007761,10007761,1000,100,300,9999991478,968,968,18140,0,0,3000,2000,0,6632,5748,930,9992346,10007654,10007654,1000,100,300,999991556,95,95,0,34349,91410,141,10000,991551,1008449,1008449,5000,3000,2000,999991911,93,93,3,34700,91745,159,10000,991904,1008096,1008096,5000,3000,2000,999991638,111,111,3,34519,91476,173,10000,991649,1008351,1008351,5000,3000,2000,999991836,104,104,2,34337,91676,164,10000,991840,1008160,1008160,5000,3000,2000,999991716,114,114,1,5650,91544,186,10000,991730,1008270,1008270,5000,1000,2000,999991658,103,103,1,5782,91486,175,10000,991661,1008339,1008339,5000,1000,2000,999992363,114,114,0,85724,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992239,100,100,0,85529,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992340,106,106,0,85714,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3000,9999999104849,995151,995151,866121,0,0,5466,9999960619,971,971,12,11817,0,3000,2000,558,0,23901,797,9961490,10038510,10038510,1000,500,300,9999960674,974,974,0,11607,0,3000,2000,578,0,23468,1003,9961548,10038452,10038452,1000,500,300,9999991493,984,984,19169,0,0,3000,2000,0,5978,5528,930,9992377,10007623,10007623,1000,100,300,9999991334,1005,1005,19124,0,0,3000,2000,0,6046,5803,897,9992239,10007761,10007761,1000,100,300,9999991471,975,975,18998,0,0,3000,2000,0,6062,5748,907,9992346,10007654,10007654,1000,100,300,999991303,92,92,3,34076,91137,158,10000,991295,1008705,1008705,5000,3000,2000,999991610,102,102,4,34416,91461,151,10000,991612,1008388,1008388,5000,3000,2000,999991328,108,108,4,34193,91150,186,10000,991336,1008664,1008664,5000,3000,2000,999991551,103,103,4,34043,91382,172,10000,991554,1008446,1008446,5000,3000,2000,999991421,112,112,2,5382,91276,157,10000,991433,1008567,1008567,5000,1000,2000,999991363,97,97,4,5509,91213,147,10000,991360,1008640,1008640,5000,1000,2000,999992376,101,101,0,86399,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992245,94,94,0,86193,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992341,105,105,0,86284,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3100,9999999103813,996187,996187,861815,0,0,5615,9999960588,1002,1002,5,10997,0,3000,2000,555,0,24791,773,9961490,10038510,10038510,1000,500,300,9999960654,994,994,12,10731,0,3000,2000,576,0,24395,968,9961548,10038452,10038452,1000,500,300,9999991506,971,971,20050,0,0,3000,2000,0,5388,5528,893,9992377,10007623,10007623,1000,100,300,9999991360,979,979,19939,0,0,3000,2000,0,5462,5803,870,9992239,10007761,10007761,1000,100,300,9999991500,946,946,19907,0,0,3000,2000,0,5435,5748,881,9992346,10007654,10007654,1000,100,300,999990999,91,91,2,33790,90851,139,10000,990990,1009010,1009010,5000,3000,2000,999991326,100,100,1,34149,91194,132,10000,991326,1008674,1008674,5000,3000,2000,999990995,107,107,6,33888,90845,157,10000,991002,1008998,1008998,5000,3000,2000,999991233,108,108,8,33748,91087,154,10000,991241,1008759,1008759,5000,3000,2000,999991118,116,116,3,5109,91003,131,10000,991134,1008866,1008866,5000,1000,2000,999991075,105,105,2,5235,90939,141,10000,991080,1008920,1008920,5000,1000,2000,999992382,95,95,0,86989,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992247,92,92,0,86777,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992346,100,100,0,86911,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3200,9999999103639,996361,996361,857604,0,0,5757,9999960601,989,989,10,10127,0,3000,2000,560,0,25549,752,9961490,10038510,10038510,1000,500,300,9999960643,1005,1005,16,9886,0,3000,2000,566,0,25249,931,9961548,10038452,10038452,1000,500,300,9999991513,964,964,20848,0,0,3000,2000,0,4879,5528,861,9992377,10007623,10007623,1000,100,300,9999991364,975,975,20802,0,0,3000,2000,0,4883,5803,843,9992239,10007761,10007761,1000,100,300,9999991512,934,934,20733,0,0,3000,2000,0,4945,5748,856,9992346,10007654,10007654,1000,100,300,999990756,91,91,1,33494,90555,192,10000,990747,1009253,1009253,5000,3000,2000,999991078,96,96,0,33865,90910,164,10000,991074,1008926,1008926,5000,3000,2000,999990697,104,104,1,33583,90540,161,10000,990701,1009299,1009299,5000,3000,2000,999990955,103,103,2,33469,90808,150,10000,990958,1009042,1009042,5000,3000,2000,999990856,115,115,4,4823,90717,154,10000,990871,1009129,1009129,5000,1000,2000,999990805,105,105,4,4955,90659,151,10000,990810,1009190,1009190,5000,1000,2000,999992382,95,95,0,87498,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992240,99,99,0,87356,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992351,95,95,0,87401,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3300,9999999103585,996415,996415,853407,0,0,5895,9999960610,980,980,0,9229,0,3000,2000,619,0,26428,734,9961490,10038510,10038510,1000,500,300,9999960654,994,994,7,9078,0,3000,2000,522,0,26086,911,9961548,10038452,10038452,1000,500,300,9999991501,976,976,21718,0,0,3000,2000,0,4422,5528,831,9992377,10007623,10007623,1000,100,300,9999991360,979,979,21609,0,0,3000,2000,0,4400,5803,806,9992239,10007761,10007761,1000,100,300,9999991511,935,935,21566,0,0,3000,2000,0,4499,5748,823,9992346,10007654,10007654,1000,100,300,999990445,93,93,4,33221,90282,156,10000,990438,1009562,1009562,5000,3000,2000,999990793,92,92,2,33574,90619,166,10000,990785,1009215,1009215,5000,3000,2000,999990412,105,105,2,33315,90272,145,10000,990417,1009583,1009583,5000,3000,2000,999990682,110,110,1,33190,90529,163,10000,990692,1009308,1009308,5000,3000,2000,999990575,115,115,3,4552,90446,144,10000,990590,1009410,1009410,5000,1000,2000,999990517,106,106,1,4647,90351,172,10000,990523,1009477,1009477,5000,1000,2000,999992378,99,99,0,87955,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992245,94,94,0,87839,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992351,95,95,0,87847,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3400,9999999102550,997450,997450,849204,0,0,6034,9999960616,974,974,0,8380,0,3000,2000,581,0,27284,711,9961490,10038510,10038510,1000,500,300,9999960633,1015,1015,0,8249,0,3000,2000,525,0,26935,884,9961548,10038452,10038452,1000,500,300,9999991509,968,968,22512,0,0,3000,2000,0,4003,5528,801,9992377,10007623,10007623,1000,100,300,9999991350,989,989,22463,0,0,3000,2000,0,3968,5803,777,9992239,10007761,10007761,1000,100,300,9999991509,937,937,22450,0,0,3000,2000,0,4060,5748,793,9992346,10007654,10007654,1000,100,300,999990163,92,92,0,32937,89998,157,10000,990155,1009845,1009845,5000,3000,2000,999990514,89,89,0,33295,90340,163,10000,990503,1009497,1009497,5000,3000,2000,999990156,94,94,1,33044,90001,149,10000,990150,1009850,1009850,5000,3000,2000,999990385,113,113,2,32909,90248,150,10000,990398,1009602,1009602,5000,3000,2000,999990289,110,110,1,4220,90114,185,10000,990299,1009701,1009701,5000,1000,2000,999990230,105,105,1,4373,90077,158,10000,990235,1009765,1009765,5000,1000,2000,999992381,96,96,0,88374,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992244,95,95,0,88271,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992351,95,95,0,88286,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3500,9999999102445,997555,997555,845069,0,0,6155,9999960591,999,999,0,7567,0,3000,2000,542,0,28146,691,9961490,10038510,10038510,1000,500,300,9999960644,1004,1004,1,7389,0,3000,2000,585,0,27734,855,9961548,10038452,10038452,1000,500,300,9999991507,970,970,23343,0,0,3000,2000,0,3636,5528,772,9992377,10007623,10007623,1000,100,300,9999991343,996,996,23259,0,0,3000,2000,0,3592,5803,761,9992239,10007761,10007761,1000,100,300,9999991488,958,958,23284,0,0,3000,2000,0,3705,5748,766,9992346,10007654,10007654,1000,100,300,999989881,93,93,3,32650,89711,163,10000,989874,1010126,1010126,5000,3000,2000,999990224,91,91,1,33019,90064,151,10000,990215,1009785,1009785,5000,3000,2000,999989904,93,93,3,32800,89757,140,10000,989897,1010103,1010103,5000,3000,2000,999990114,116,116,0,32633,89972,158,10000,990130,1009870,1009870,5000,3000,2000,999989995,111,111,2,3936,89830,176,10000,990006,1009994,1009994,5000,1000,2000,999989957,100,100,3,4095,89799,158,10000,989957,1010043,1010043,5000,1000,2000,999992371,106,106,0,88741,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992242,97,97,0,88647,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992345,101,101,0,88641,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3600,9999999102349,997651,997651,840809,0,0,6265,9999960565,1025,1025,7,6707,0,3000,2000,549,0,29011,672,9961490,10038510,10038510,1000,500,300,9999960634,1014,1014,9,6579,0,3000,2000,581,0,28555,830,9961548,10038452,10038452,1000,500,300,9999991513,964,964,24220,0,0,3000,2000,0,3277,5528,754,9992377,10007623,10007623,1000,100,300,9999991369,970,970,24124,0,0,3000,2000,0,3256,5803,738,9992239,10007761,10007761,1000,100,300,9999991517,929,929,24117,0,0,3000,2000,0,3374,5748,741,9992346,10007654,10007654,1000,100,300,999989573,100,100,2,32350,89411,162,10000,989573,1010427,1010427,5000,3000,2000,999989958,94,94,4,32745,89790,162,10000,989952,1010048,1010048,5000,3000,2000,999989659,97,97,0,32560,89517,139,10000,989656,1010344,1010344,5000,3000,2000,999989829,112,112,3,32346,89685,156,10000,989841,1010159,1010159,5000,3000,2000,999989689,116,116,3,3660,89554,151,10000,989705,1010295,1010295,5000,1000,2000,999989662,104,104,1,3806,89510,156,10000,989666,1010334,1010334,5000,1000,2000,999992367,110,110,0,89100,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992243,96,96,0,88983,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992343,103,103,0,88972,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3700,9999999101725,998275,998275,836686,0,0,6361,9999960574,1016,1016,11,5914,0,3000,2000,536,0,29838,643,9961490,10038510,10038510,1000,500,300,9999960641,1007,1007,9,5743,0,3000,2000,577,0,29424,808,9961548,10038452,10038452,1000,500,300,9999991507,970,970,25042,0,0,3000,2000,0,2964,5528,738,9992377,10007623,10007623,1000,100,300,9999991359,980,980,24943,0,0,3000,2000,0,2959,5803,721,9992239,10007761,10007761,1000,100,300,9999991494,952,952,24966,0,0,3000,2000,0,3054,5748,729,9992346,10007654,10007654,1000,100,300,999989277,102,102,0,32066,89127,152,10000,989279,1010721,1010721,5000,3000,2000,999989687,99,99,1,32486,89531,155,10000,989686,1010314,1010314,5000,3000,2000,999989389,102,102,1,32291,89248,143,10000,989391,1010609,1010609,5000,3000,2000,999989507,108,108,2,32032,89371,144,10000,989515,1010485,1010485,5000,3000,2000,999989424,114,114,4,3393,89287,151,10000,989438,1010562,1010562,5000,1000,2000,999989385,103,103,3,3551,89255,133,10000,989388,1010612,1010612,5000,1000,2000,999992377,100,100,0,89413,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992248,91,91,0,89280,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992333,113,113,0,89292,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3800,9999999101061,998939,998939,832552,0,0,6475,9999960590,1000,1000,0,5064,0,3000,2000,563,0,30647,617,9961490,10038510,10038510,1000,500,300,9999960635,1013,1013,2,4905,0,3000,2000,555,0,30255,785,9961548,10038452,10038452,1000,500,300,9999991519,958,958,25864,0,0,3000,2000,0,2660,5528,717,9992377,10007623,10007623,1000,100,300,9999991341,998,998,25732,0,0,3000,2000,0,2684,5803,693,9992239,10007761,10007761,1000,100,300,9999991472,974,974,25819,0,0,3000,2000,0,2763,5748,713,9992346,10007654,10007654,1000,100,300,999989026,103,103,0,31809,88870,159,10000,989029,1010971,1010971,5000,3000,2000,999989394,104,104,4,32197,89242,156,10000,989398,1010602,1010602,5000,3000,2000,999989093,108,108,4,32006,88963,138,10000,989101,1010899,1010899,5000,3000,2000,999989245,102,102,0,31759,89098,149,10000,989247,1010753,1010753,5000,3000,2000,999989160,107,107,1,3116,89010,157,10000,989167,1010833,1010833,5000,1000,2000,999989115,100,100,4,3251,88955,160,10000,989115,1010885,1010885,5000,1000,2000,999992379,98,98,0,89717,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992245,94,94,0,89555,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992332,114,114,0,89583,92346,0,10000,992346,1007654,1007654,5000,1000,2000
3900,9999999100758,999242,999242,828480,0,0,6590,9999960592,998,998,6,4292,0,3000,2000,527,0,31476,592,9961490,10038510,10038510,1000,500,300,9999960639,1009,1009,2,4082,0,3000,2000,541,0,31110,762,9961548,10038452,10038452,1000,500,300,9999991513,964,964,26710,0,0,3000,2000,0,2423,5528,687,9992377,10007623,10007623,1000,100,300,9999991348,991,991,26538,0,0,3000,2000,0,2428,5803,678,9992239,10007761,10007761,1000,100,300,9999991476,970,970,26638,0,0,3000,2000,0,2503,5748,691,9992346,10007654,10007654,1000,100,300,999988745,102,102,0,31563,88624,123,10000,988747,1011253,1011253,5000,3000,2000,999989110,114,114,6,31917,88962,162,10000,989124,1010876,1010876,5000,3000,2000,999988785,110,110,0,31699,88656,139,10000,988795,1011205,1011205,5000,3000,2000,999988967,103,103,1,31479,88818,152,10000,988970,1011030,1011030,5000,3000,2000,999988895,99,99,1,2836,88730,164,10000,988894,1011106,1011106,5000,1000,2000,999988842,101,101,1,2995,88699,144,10000,988843,1011157,1011157,5000,1000,2000,999992377,100,100,0,89954,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992240,99,99,0,89811,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992339,107,107,0,89843,92346,0,10000,992346,1007654,1007654,5000,1000,2000
4000,9999999100831,999169,999169,824391,0,0,6704,9999960588,1002,1002,10,3487,0,3000,2000,512,0,32312,571,9961490,10038510,10038510,1000,500,300,9999960620,1028,1028,5,3263,0,3000,2000,554,0,31898,738,9961548,10038452,10038452,1000,500,300,9999991496,981,981,27563,0,0,3000,2000,0,2203,5528,666,9992377,10007623,10007623,1000,100,300,9999991365,974,974,27365,0,0,3000,2000,0,2189,5803,652,9992239,10007761,10007761,1000,100,300,9999991469,977,977,27416,0,0,3000,2000,0,2276,5748,669,9992346,10007654,10007654,1000,100,300,999988499,97,97,0,31293,88354,142,10000,988496,1011504,1011504,5000,3000,2000,999988813,111,111,2,31640,88685,139,10000,988824,1011176,1011176,5000,3000,2000,999988517,108,108,5,31438,88395,130,10000,988525,1011475,1011475,5000,3000,2000,999988710,99,99,3,31208,88547,162,10000,988709,1011291,1011291,5000,3000,2000,999988610,99,99,6,2564,88458,151,10000,988609,1011391,1011391,5000,1000,2000,999988573,113,113,1,2728,88432,154,10000,988586,1011414,1011414,5000,1000,2000,999992377,100,100,0,90174,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992245,94,94,0,90050,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992342,104,104,0,90070,92346,0,10000,992346,1007654,1007654,5000,1000,2000
4100,9999999100929,999071,999071,820423,0,0,6807,9999960584,1006,1006,4,2689,0,3000,2000,512,0,33093,545,9961490,10038510,10038510,1000,500,300,9999960630,1018,1018,15,2464,0,3000,2000,551,0,32691,716,9961548,10038452,10038452,1000,500,300,9999991492,985,985,28336,0,0,3000,2000,0,1998,5528,649,9992377,10007623,10007623,1000,100,300,9999991361,978,978,28167,0,0,3000,2000,0,1993,5803,635,9992239,10007761,10007761,1000,100,300,9999991464,982,982,28208,0,0,3000,2000,0,2035,5748,648,9992346,10007654,10007654,1000,100,300,999988243,100,100,3,31049,88110,133,10000,988243,1011757,1011757,5000,3000,2000,999988567,104,104,1,31375,88420,151,10000,988571,1011429,1011429,5000,3000,2000,999988278,97,97,0,31160,88117,158,10000,988275,1011725,1011725,5000,3000,2000,999988458,94,94,0,30957,88296,156,10000,988452,1011548,1011548,5000,3000,2000,999988334,100,100,1,2272,88166,168,10000,988334,1011666,1011666,5000,1000,2000,999988292,108,108,2,2448,88152,148,10000,988300,1011700,1011700,5000,1000,2000,999992378,99,99,0,90379,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992236,103,103,0,90246,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992340,106,106,0,90311,92346,0,10000,992346,1007654,1007654,5000,1000,2000
4200,9999999101472,998528,998528,816447,0,0,6903,9999960568,1022,1022,0,1954,0,3000,2000,520,0,33824,536,9961490,10038510,10038510,1000,500,300,9999960640,1008,1008,3,1615,0,3000,2000,551,0,33531,692,9961548,10038452,10038452,1000,500,300,9999991494,983,983,29150,0,0,3000,2000,0,1800,5528,633,9992377,10007623,10007623,1000,100,300,9999991343,996,996,28961,0,0,3000,2000,0,1774,5803,607,9992239,10007761,10007761,1000,100,300,9999991473,973,973,29008,0,0,3000,2000,0,1812,5748,629,9992346,10007654,10007654,1000,100,300,999988004,103,103,4,30813,87874,133,10000,988007,1011993,1011993,5000,3000,2000,999988331,102,102,6,31128,88173,160,10000,988333,1011667,1011667,5000,3000,2000,999987979,94,94,0,30882,87839,134,10000,987973,1012027,1012027,5000,3000,2000,999988167,104,104,0,30652,87991,180,10000,988171,1011829,1011829,5000,3000,2000,999988073,104,104,1,2034,87928,149,10000,988077,1011923,1011923,5000,1000,2000,999988032,111,111,8,2188,87892,151,10000,988043,1011957,1011957,5000,1000,2000,999992381,96,96,0,90577,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992234,105,105,0,90465,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992339,107,107,0,90534,92346,0,10000,992346,1007654,1007654,5000,1000,2000
4300,9999999100950,999050,999050,812392,0,0,6995,9999960568,1022,1022,0,1175,0,3000,2000,528,0,34616,521,9961490,10038510,10038510,1000,500,300,9999960653,995,995,13,863,0,3000,2000,485,0,34365,664,9961548,10038452,10038452,1000,500,300,9999991498,979,979,30013,0,0,3000,2000,0,1632,5528,618,9992377,10007623,10007623,1000,100,300,9999991339,1000,1000,29818,0,0,3000,2000,0,1611,5803,597,9992239,10007761,10007761,1000,100,300,9999991482,964,964,29802,0,0,3000,2000,0,1624,5748,605,9992346,10007654,10007654,1000,100,300,999987752,100,100,2,30550,87611,141,10000,987752,1012248,1012248,5000,3000,2000,999988062,97,97,5,30872,87917,142,10000,988059,1011941,1011941,5000,3000,2000,999987709,107,107,1,30631,87588,128,10000,987716,1012284,1012284,5000,3000,2000,999987858,111,111,0,30359,87698,171,10000,987869,1012131,1012131,5000,3000,2000,999987810,104,104,2,1780,87674,140,10000,987814,1012186,1012186,5000,1000,2000,999987762,106,106,2,1909,87613,155,10000,987768,1012232,1012232,5000,1000,2000,999992378,99,99,0,90745,92377,0,10000,992377,1007623,1007623,5000,1000,2000,999992238,101,101,0,90628,92239,0,10000,992239,1007761,1007761,5000,1000,2000,999992344,102,102,0,90722,92346,0,10000,992346,1007654,1007654,5000,1000,2000
