Time\ number,r2_1_100,r2_1_200,r2_1_300,r2_1_400,Time\ Probability,r2_1_100,r2_1_200,r2_1_300,r2_1_400
2650,753116900,188724799,10003728,3255816,2650,0.0009626705516661903,0.004794898892425034,0.0878909240088151,0.3251449203382023
2660,745891068,186928110,10717437,2915920,2660,0.0009626356200914049,0.004794729640204486,0.08788793283642214,0.3251369253688394
2670,738741753,185136778,10593952,2432915,2670,0.0009626030475060708,0.004794558622136299,0.0878850012917561,0.32512965971576097
2680,731659929,184065365,10692010,2083326,2680,0.0009625703137044215,0.004794388320732101,0.08788219995329065,0.32512196311934427
2690,724648041,182290898,9822125,2483473,2690,0.000962538125526737,0.004794220378172718,0.08787952354378332,0.32511430528556556
2700,717699861,179849542,9685525,3165887,2700,0.0009625030145994269,0.004794062160904044,0.08787686466903076,0.32510629525542306
2710,710822362,178139374,10427875,3000564,2710,0.0009624689529858618,0.004793902490581998,0.08787404027210217,0.32509890269446623
2720,704004858,177107719,9360383,2359779,2720,0.000962437619964186,0.004793730062800173,0.08787133933506777,0.32509189275040523
2730,697261420,175408318,9161146,2515299,2730,0.0009624053547753806,0.004793570005190385,0.08786864830053019,0.32508453753738664
2740,690576603,173732264,9080274,2907360,2740,0.000962374724272581,0.00479340943061553,0.08786597278317283,0.3250768453768493
2750,683959797,171412962,9935788,2077831,2750,0.000962342566334982,0.004793265862694089,0.08786323634046357,0.3250696898062405
2760,677409070,170415908,9135679,2144623,2760,0.0009623124089933511,0.004793101515452395,0.08786072127524185,0.3250628093362156
2770,670919885,168767166,8947481,3001517,2770,0.0009622812826604763,0.004792950640596673,0.08785818514623318,0.32505534406383296
2780,664490831,167152299,8880745,2749034,2780,0.0009622496363727576,0.004792797531095162,0.08785566553660416,0.32504830407477514
2790,658125461,165548047,8902097,2651226,2790,0.0009622193821542085,0.004792643191774546,0.08785314371296625,0.3250415833925496
2800,651824621,163954589,8712513,2162153,2800,0.0009621887022990929,0.004792495257008904,0.08785058481795055,0.3250350599956575
2810,645583718,161760182,9516368,1851704,2810,0.0009621580929671839,0.004792357456799369,0.08784803915393928,0.3250280675027855
2820,639399453,160212499,9377062,1652816,2820,0.0009621284011682763,0.0047922070303520435,0.08784556273753862,0.32502144729769145
2830,633273136,158691915,8308126,1760413,2830,0.0009620989553316365,0.004792056827911369,0.08784316363790609,0.3250147122641584
2840,627203955,157775159,8315823,2602191,2840,0.0009620707868548866,0.004791910314315952,0.08784082268036641,0.325008005552059
2850,621197708,156259117,8203764,2708171,2850,0.0009620430320993597,0.004791772626299878,0.08783843760535608,0.3250011711610802
2860,615246584,154167898,8199490,2519465,2860,0.0009620130507614851,0.004791630480306355,0.0878360677116447,0.3249949893398711
2870,609349671,152697694,8865401,2620478,2870,0.0009619849311836655,0.0047914990061093945,0.08783366979499312,0.3249884103913894
2880,603515659,151247080,8711405,1753338,2880,0.0009619572183116624,0.004791359998123805,0.08783128742751524,0.32498219445369975
2890,597735077,149796148,8621069,2594696,2890,0.0009619294508802351,0.00479122350729899,0.0878290420486889,0.3249757436166655
2900,592010542,148930517,7926920,1542565,2900,0.0009619031748968607,0.004791078827100881,0.08782677633174947,0.3249698267883594
2910,586341820,147509895,7840624,2099560,2910,0.0009618778856351492,0.004790946585413955,0.08782450634272053,0.3249636524816844
2920,580727821,145541413,8371963,2144236,2920,0.000961850285574866,0.0047908226768986475,0.08782220468410847,0.32495735307814916
2930,575165264,144702459,7694937,1513205,2930,0.0009618235251974692,0.004790680356004052,0.08782003220477193,0.32495148376036176
2940,569653767,143321060,7632278,2432685,2940,0.0009617980131438979,0.004790553826138886,0.08781790567190469,0.32494511343688587
2950,564200201,141934561,7587416,2170943,2950,0.0009617710916690205,0.00479042010116005,0.08781576239557619,0.32493927771789133
2960,558794930,140035412,7415257,1901479,2960,0.0009617442341534869,0.004790296347007793,0.0878135779528852,0.3249337125799835
2970,553446280,138690896,7355683,2318447,2970,0.0009617183839112824,0.004790171786099354,0.08781148457367406,0.32492754024124454
2980,548149103,137894621,7292120,2175252,2980,0.0009616944353847191,0.004790043325271189,0.08780936932497295,0.3249216305853093
2990,542897293,136578644,7803497,2320229,2990,0.0009616700001833987,0.004789922112383374,0.08780718136634616,0.32491589912066926
3000,537700020,135283874,7025291,2275842,3000,0.0009616451598162579,0.004789795835116261,0.08780516505171007,0.3249102458265137
3010,532550762,133988665,7091260,1569288,3010,0.0009616196471756901,0.004789672316093577,0.08780313296022235,0.32490508461246204
3020,527450526,132202438,6890990,2507212,3020,0.0009615944858122686,0.004789553149164357,0.08780115429974193,0.3248994117591411
3030,522398283,131441601,6885929,1707721,3030,0.0009615718229187278,0.004789432073739723,0.08779905209164827,0.3248940336080033
3040,517396818,129680595,7503797,1555949,3040,0.0009615473575624726,0.004789321752831978,0.08779701287049656,0.32488843606865225
3050,512442819,128439648,7394851,1448869,3050,0.0009615235964018603,0.004789201320045549,0.08779503205640586,0.32488314281085645
3060,507535041,127212353,6799362,2002393,3060,0.0009615002034789715,0.004789085219197687,0.08779322323170002,0.32487744338104924
3070,502677719,125989107,7281510,2003006,3070,0.0009614761767086043,0.004788972364872664,0.08779122695882817,0.3248722162999583
3080,497861784,125269569,6553494,2124617,3080,0.0009614551901296311,0.004788850215555136,0.08778933018662767,0.32486703576741555
3090,493097193,123599551,7069572,1620779,3090,0.0009614307877473872,0.004788743775425361,0.08778738705072284,0.32486210004343347
3100,488377922,122890905,6340943,1654954,3100,0.0009614093803378527,0.00478862648748598,0.08778551172698407,0.3248569383767007
3110,483704978,121710535,6995117,1512179,3110,0.000961387242107632,0.004788519405974826,0.08778361755483252,0.3248518721017772
3120,479079250,120076337,6969294,1265353,3120,0.0009613645035294019,0.004788411739339542,0.08778177076481028,0.32484679258046895
3130,474491493,119385524,6400049,1383883,3130,0.0009613438656223729,0.0047882992159085595,0.0877800130696936,0.3248417511088478
3140,469949297,118241349,6363054,2071599,3140,0.0009613211462471903,0.0047881915265444094,0.08777829668655471,0.32483682024894617
3150,465449916,117110379,6235666,2080663,3150,0.0009613002630047295,0.004788084582111577,0.08777649852890439,0.32483179617983954
3160,460994527,115990022,6106897,1301486,3160,0.0009612782306248664,0.004787978632733069,0.08777466072154748,0.3248270851506988
3170,456579082,114439808,6060670,1746504,3170,0.0009612564215590857,0.004787875327162363,0.08777293485329966,0.3248221402773098
3180,452207265,113346077,6059125,1787149,3180,0.0009612357183213601,0.004787775457991757,0.08777120957035454,0.3248172905735839
3190,447880898,112254079,6032741,1751575,3190,0.0009612151159585699,0.004787673146520815,0.08776948992853428,0.3248125826671872
3200,443593584,111613456,6492606,1601528,3200,0.0009611966655670252,0.004787574007264688,0.08776769227507612,0.3248080201662226
3210,439347943,110547393,6341486,1251033,3210,0.0009611758884240952,0.004787468920725084,0.08776597000664534,0.32480339753000514
3220,435142307,109486832,6169519,1985708,3220,0.000961155804054651,0.004787371304168058,0.08776433029227568,0.32479856917565686
3230,430978916,108438865,5552307,2060743,3230,0.0009611359963178664,0.0047872706271163135,0.08776272260366445,0.32479405941131917
3240,426857304,107398561,5554402,1938406,3240,0.0009611163204514437,0.004787173016047092,0.08776108242233492,0.32478956736742276
3250,422772345,106373988,5613376,1587255,3250,0.0009610957141243508,0.004787073211263269,0.08775948228240663,0.3247853004169441
3260,418729696,105356589,5627465,1660837,3260,0.0009610771480650397,0.004786978432646213,0.08775789152150583,0.3247808505880763
3270,414726289,104338354,5523234,1371992,3270,0.0009610586176344559,0.004786884567145791,0.08775623500258543,0.32477661910224204
3280,410754721,103338066,5477818,1237175,3280,0.0009610386785057207,0.004786790272976047,0.08775468285811155,0.32477235721286674
3290,406824503,102352236,5482891,1278670,3290,0.0009610209761009102,0.004786698016192618,0.087753099823542,0.32476802352645107
3300,402932358,100982407,5861497,1269080,3300,0.0009610008788051054,0.004786609614935425,0.08775153393731112,0.3247638437427796
3310,399078998,100400546,5712617,1352513,3310,0.0009609838030058995,0.0047865180387606085,0.08774995885821511,0.324759424782503
3320,395258129,99444259,5239149,1203241,3320,0.0009609655638482318,0.004786423354006758,0.08774848247153176,0.32475536923369164
3330,391475461,98495214,5623745,1808055,3330,0.0009609475706944212,0.004786338302849171,0.08774697576856356,0.3247510403160583
3340,387729969,97548927,5065011,1421557,3340,0.0009609297256189647,0.004786245283404456,0.08774548887033853,0.3247471847193243
3350,384019224,96239551,5595804,1766512,3350,0.0009609111528723427,0.004786164177260341,0.08774405052236534,0.32474294301131335
3360,380343108,95687723,5499290,1211033,3360,0.0009608940343652576,0.0047860727214076955,0.08774251385754744,0.32473920675075046
3370,376707215,94768058,5393657,1102002,3370,0.0009608765017884726,0.00478598574700189,0.08774105265094351,0.3247351935403225
3380,373101765,93501524,5370282,1016120,3380,0.0009608583862360029,0.0047859038391839725,0.08773964921970834,0.3247311565947552
3390,369529222,92610804,4875919,1417262,3390,0.0009608417137447681,0.0047858171217757045,0.08773829231082768,0.32472708428969566
3400,365995486,92080326,4826128,1180583,3400,0.0009608255391428254,0.004785730826403493,0.08773684170605103,0.3247235578855927
3410,362495418,90846595,5191958,1675874,3410,0.0009608077804727234,0.004785653666293169,0.08773547363340402,0.324719537801175
3420,359024015,89988278,5198622,1082624,3420,0.0009607918886505113,0.004785569836008198,0.0877340364802216,0.3247159616965482
3430,355587458,89128547,5155789,1162971,3430,0.0009607755772711564,0.004785490750672091,0.08773267667920029,0.32471214315458313
3440,352183994,88619261,4622728,1454609,3440,0.0009607599276139215,0.004785405441208623,0.08773137208004134,0.32470821564931307
3450,348814626,87768266,4578553,1421934,3450,0.0009607438216602285,0.004785325561835487,0.08773002941731305,0.32470453891938106
3460,345480127,86590319,5001497,1222265,3460,0.0009607273949482273,0.004785251712016706,0.08772865988163082,0.3247011402225113
3470,342174071,86096221,4480696,1113333,3470,0.0009607114642023495,0.004785167027334305,0.08772739186555069,0.3246975825353418
3480,338899504,84944110,4473492,1449760,3480,0.0009606958109969294,0.004785093002592905,0.08772612044173624,0.32469375986700433
3490,335657029,84129930,4841288,1197226,3490,0.0009606800811005811,0.0047850189613048814,0.08772477753210171,0.3246904259401441
3500,332448564,83324419,4371941,1466878,3500,0.0009606645731357181,0.004784937965787626,0.08772355383834977,0.32468689712465537
3510,329271344,82526047,4789329,952803,3510,0.0009606499653363901,0.004784866995297333,0.08772220465863831,0.3246834306516055
3520,326121045,81738114,4765622,1342845,3520,0.0009606344214856362,0.00478479255111375,0.08772100600480412,0.3246799084629456
3530,323003020,80952852,4672867,928442,3530,0.0009606195914689734,0.004784718245542896,0.08771973244959426,0.324676582961192
3540,319914248,80486035,4623802,1046978,3540,0.0009606060673124174,0.004784644174738069,0.08771848465610865,0.3246731732550966
3550,316854723,79714321,4546704,1116159,3550,0.000960591474923726,0.004784571787782733,0.0877172666674271,0.3246698409136739
3560,313825742,78953361,4527508,1024803,3560,0.0009605766500977991,0.0047844982345078835,0.0877160608871903,0.3246666855476249
3570,310822071,78202334,4425798,980510,3570,0.0009605625183789655,0.004784428140353175,0.08771485685634803,0.32466322798091574
3580,307847995,77454972,4094115,899787,3580,0.0009605484204547153,0.004784354982020506,0.08771371477165518,0.3246600928613511
3590,304905268,76421202,4451094,884883,3590,0.0009605337743915975,0.004784288806365172,0.08771251801455551,0.32465696276020634
3600,301990803,75980440,4362881,1273534,3600,0.0009605204360612189,0.004784219373091409,0.08771137564636122,0.3246535298499758
3610,299103377,74964924,3964458,1162428,3610,0.0009605055108243485,0.004784150398888611,0.08771027569432518,0.32465044197525983
3620,296241340,74537092,3976641,1011550,3620,0.0009604932525364748,0.0047840811733186545,0.08770911233820561,0.324647490055658
3630,293408479,73816146,4334022,823783,3630,0.0009604796152990287,0.004784016871364449,0.08770795111557352,0.32464429437700104
3640,290603841,73107554,3821540,993481,3640,0.0009604658364685924,0.004783946860300536,0.08770685401249256,0.32464136394159454
3650,287824065,72132502,3863450,736077,3650,0.000960451879291856,0.0047838823612729765,0.08770577022709375,0.3246383120070593
3660,285072363,71717076,3774611,890770,3660,0.0009604394358129063,0.0047838159006404314,0.0877046527968355,0.3246353241869185
3670,282346450,71027345,3702287,1246642,3670,0.0009604266731147041,0.004783752625684843,0.08770358881741375,0.3246321285461544
3680,279646301,70341905,4062049,787599,3680,0.0009604135080391876,0.004783688928390983,0.08770246327758549,0.3246293921627804
3690,276973662,69665346,4018728,810929,3690,0.0009604010192664062,0.004783625672876751,0.08770140045917635,0.3246264195107558
3700,274325522,68733919,3668878,1074814,3700,0.0009603873658455669,0.00478356389822945,0.08770041674776226,0.3246234397709323
3710,271703478,68074105,4023990,800829,3710,0.0009603750860641316,0.004783504263424686,0.08769933902771451,0.3246206937624431
3720,269102781,67686381,3959052,710055,3720,0.0009603632614708413,0.00478343966621528,0.08769827514626041,0.32461790480488384
3730,266528506,66783109,3905617,1221396,3730,0.0009603502981865106,0.004783381862006149,0.08769730409365736,0.3246149803761877
3740,263980087,66143881,3861435,1091000,3740,0.0009603387427489254,0.004783320849345993,0.0876962579264186,0.32461211429576026
3750,261457558,65762658,3486012,1032666,3750,0.0009603269513179877,0.004783258027446386,0.08769527482239636,0.32460935637124455
3760,258958685,65132310,3740551,841885,3760,0.000960315097413932,0.004783199381110247,0.0876942379512266,0.32460678946352756
3770,256482635,64510220,3440653,663890,3770,0.0009603031994683029,0.0047831391437670465,0.08769327658611602,0.3246040710454812
3780,254028562,63649869,3653039,899421,3780,0.0009602906975480455,0.004783083995036497,0.0876922992375518,0.32460147971521264
3790,251598440,63291338,3308383,1064188,3790,0.0009602799069071233,0.004783023001084214,0.08769135245437039,0.3245986827953154
3800,249192959,62687573,3261815,985947,3800,0.0009602683376494867,0.0047829657575540726,0.08769038794046356,0.3245960405319531
3810,246807205,61855711,3273738,1062763,3810,0.0009602565555619139,0.00478291295434032,0.08768947393353226,0.32459341404499686
3820,244451917,61258957,3233292,1080585,3820,0.0009602453152011813,0.00478285716515015,0.08768853592587998,0.32459084556385537
3830,242113219,60910670,3476294,1061014,3830,0.0009602346802059329,0.004782801798116329,0.08768755766318222,0.324588280277658
3840,239796133,60331164,3433178,779394,3840,0.0009602236456039883,0.004782745807568567,0.0876866168819757,0.32458589485138767
3850,237502048,59528885,3159069,1099231,3850,0.0009602119240619184,0.00478269144568319,0.08768577988230797,0.3245834146932503
3860,235231497,59187531,3368205,758923,3860,0.0009602016208588641,0.004782637793033798,0.08768480192914856,0.32458096997798475
3870,232984704,58394745,3074414,1062990,3870,0.0009601906644917306,0.004782585928763906,0.08768397621541343,0.3245783587633054
3880,230757788,58056265,3057688,1041580,3880,0.0009601799855248795,0.004782530463302874,0.08768309042359143,0.32457604627977643
3890,228550847,57499339,3033031,717430,3890,0.0009601700154535167,0.004782478543749293,0.0876821710154046,0.3245736408493639
3900,226364907,56732776,3277098,740849,3900,0.0009601591043895666,0.0047824293026710474,0.08768128069672132,0.3245713141576769
3910,224201331,56406728,2920848,977631,3910,0.0009601489116959039,0.004782376311441133,0.08768047008392878,0.3245687569455653
3920,222059154,55864031,2906143,1057726,3920,0.0009601384556883976,0.004782324447460935,0.08767962658664662,0.3245665564753239
3930,219936857,55113453,3235819,1018393,3930,0.0009601287703686195,0.00478227874897932,0.087678751454436,0.32456415166574387
3940,217833457,54586496,3191787,600103,3940,0.0009601181048924998,0.0047822281660231045,0.08767790286185433,0.32456193505808517
3950,215753766,54062414,3104279,671989,3950,0.0009601083933926703,0.00478217870150731,0.08767705252046029,0.32455965733461284
3960,213689835,53749645,2833407,945319,3960,0.0009600988315159314,0.004782127876606553,0.0876762931010501,0.3245573167250864
3970,211647753,53234265,3069672,942498,3970,0.0009600893311247756,0.004782080748216318,0.0876754420321899,0.3245550849605422
3980,209627945,52724419,3030011,678711,3980,0.0009600794558582969,0.00478203175648138,0.08767461879744265,0.3245530441017912
3990,207623929,52023876,2979475,620603,3990,0.0009600693189148033,0.004781984980076278,0.08767383290160502,0.32455083913292015
4000,205637783,51724530,2698872,924756,4000,0.0009600603815993531,0.004781935644959588,0.0876730855550097,0.3245485892922131
4010,203671806,51230417,2899543,666506,4010,0.0009600509679277143,0.004781890435644865,0.08767224416854211,0.32454653203011435
4020,201726007,50547576,2903379,549013,4020,0.0009600414324151794,0.004781846171204279,0.08767146951224038,0.32454434399428916
4030,199795781,50256098,2887094,630126,4030,0.000960032748700597,0.0047818000493366425,0.08767070836549277,0.3245422197312018
4040,197885642,49778818,2825308,643727,4040,0.0009600235953948007,0.004781754642071252,0.087669945051877,0.32454012872489996
4050,195993925,49305142,2544224,645900,4050,0.0009600145448372724,0.00478170759983545,0.08766921017763199,0.32453811471132626
4060,194118971,48648051,2761559,920759,4060,0.0009600054285569503,0.0047816665952533045,0.08766846757151375,0.32453597646509463
4070,192263491,48184443,2736023,653256,4070,0.0009599963531518681,0.004781621549968918,0.08766771088822928,0.3245341006371292
4080,190426911,47907803,2488099,565035,4080,0.0009599879623872328,0.004781575889139458,0.08766699608553866,0.32453204038429273
4090,188608041,47269012,2469725,563777,4090,0.0009599786729832937,0.00478153380762943,0.08766628864105852,0.32453010130601817
4100,186805387,46816955,2716513,625257,4100,0.0009599701919459291,0.004781492888153084,0.08766556432166586,0.32452817174382137
4110,185021270,46547045,2464798,741071,4110,0.0009599622353660496,0.004781447983513146,0.08766486624037859,0.32452611174796736
4120,183252447,45928152,2613798,891921,4120,0.0009599533992291463,0.004781409508742656,0.08766416320566728,0.32452414163911325
4130,181499247,45490037,2382095,760019,4130,0.0009599447286417914,0.00478136656180402,0.08766347710752434,0.3245222562812301
4140,179762376,45229372,2567064,669823,4140,0.0009599370112027237,0.004781325116701451,0.08766274509732903,0.32452048563984287
4150,178043953,44798576,2314898,822831,4150,0.0009599284878340375,0.00478128282858496,0.08766210574965905,0.3245185486887698
4160,176340609,44204586,2332688,755329,4160,0.0009599202002977921,0.00478124360175009,0.08766143039912175,0.32451669749539813
