Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
174000,18497010,631710,1730000000,10380000000,10000,60000,9949985662571,93446228,105464815,2109,1711502990,1000,62701,1047025,3423001762,2596901699,17403098301,24898441501,9990751915,9248085,1723477,102050288203,4786702800,3081,683593035,782600,42394460800,25111950,2076427900,2052347162,935529,7821025800,999064471,999999257,743,9928,999746866,253134,2736461034,682353100,2,684119420,999994454,5546,999957028,42972,684113872,1000,1000,1000,1000,1000,1000,1000,102050221122,4785813600,2921,683323398,850000,42387225600,17916968,2068891868,2051727778,888036,7819854600,999111964,999999417,583,10881,999743403,256597,2735636697,682705900,3940,683913880,999998979,1021,999954881,45119,683908919,1000,1000,1000,1000,1000,1000,1000,102050142825,4786668700,1522,683436114,957900,42393881400,25471884,2076755884,2052429921,899925,7820825700,999100075,999999574,426,49249,999758228,241772,2736571472,682137600,3901,684150720,999994732,5268,999959149,40851,684141551,1000,1000,1000,1000,1000,1000,1000,102050282342,4786543200,1536,683380757,955600,42393187200,25808146,2077064446,2052231047,886726,7820784900,999113274,999992552,7448,46926,999746879,253121,2736307621,682427500,3801,684081700,999998675,1325,999954026,45974,684076574,1000,1000,1000,1000,1000,1000,1000,102049947433,4785822500,103996,683398845,907200,42386902600,29211891,2080165491,2051870052,872456,7819700700,999127544,999999899,101,47843,999763491,236509,2735822309,682406100,2,683965540,999986719,13281,999963043,36957,683952257,1000,1000,1000,1000,1000,1000,1000
175000,18549970,632323,1740000000,10440000000,10000,60000,9949746396182,94200073,106239731,11185,1721450030,1000,51,1032168,3442877690,2597057555,17402942445,24898369645,9990726112,9273888,1733602,102062200361,4814506600,1504,687592417,745500,42640697200,26024941,2089255191,2064268628,900227,7864715400,999099773,999999682,318,11555,999759127,240873,2752355173,686300100,2,688095540,999991007,8993,999959555,40445,688086545,1000,1000,1000,1000,1000,1000,1000,102062177940,4813690200,1490,687421140,720700,42634134000,19369344,2082291444,2063669700,898968,7863687300,999101032,999999878,122,12210,999756210,243790,2751558290,686683700,4040,687896560,999996070,3930,999957410,42590,687888590,1000,1000,1000,1000,1000,1000,1000,102062089830,4814517500,2932,687600630,766000,42640544600,26104623,2089323973,2064351352,909898,7864633200,999090102,999999252,748,24154,999760302,239698,2752466998,686132600,3940,688124000,999995586,4414,999963154,36846,688115646,1000,1000,1000,1000,1000,1000,1000,102062188844,4814358000,3014,687559455,760200,42639522400,23381053,2086556453,2064161027,888637,7864530600,999111363,999993423,6577,12686,999741659,258341,2752214341,686387600,3901,688058300,999998915,1085,999953886,46114,688053314,1000,1000,1000,1000,1000,1000,1000,102061841108,4813625200,103753,687350832,934900,42633145600,29072115,2091940565,2063795846,854035,7863379500,999145965,999999722,278,52387,999755541,244459,2751726859,686366200,3700,687937520,999997193,2807,999957287,42713,687931013,1000,1000,1000,1000,1000,1000,1000
176000,18604130,640044,1750000000,10500000000,10000,60000,9949505252646,96890083,108925023,10150,1731395870,1000,1,1026500,3462771440,2597047329,17402952671,24898216671,9990735340,9264660,1743780,102074036583,4842350000,101916,691481477,935400,42887308800,25222054,2100385104,2076198014,872748,7908423000,999127252,999999581,419,52133,999757319,242681,2768260881,690284000,0,692072280,999990587,9413,999961033,38967,692062867,1000,1000,1000,1000,1000,1000,1000,102074143282,4841597400,1518,691229016,907900,42881314000,19910443,2094792893,2075629798,859297,7907497500,999140703,999999797,203,49900,999747002,252998,2767503498,690681900,2,691882400,999991302,8698,999958800,41200,691873700,1000,1000,1000,1000,1000,1000,1000,102073928962,4842400200,101877,691554578,913500,42887510800,26623841,2101793241,2076310354,904509,7908415800,999095491,999999722,278,46913,999742359,257641,2768413341,690121700,4180,692108560,999998607,1393,999958413,41587,692102987,1000,1000,1000,1000,1000,1000,1000,102074090032,4842133700,2892,691279828,994100,42885523400,23399977,2098478477,2076065744,922482,7908117000,999077518,999999590,410,62408,999755264,244736,2768087436,690337600,3940,692026300,999999332,668,999955008,44992,692021692,1000,1000,1000,1000,1000,1000,1000,102073729677,4841418900,101953,691505260,785100,42879325000,29129790,2103910240,2075731797,953262,7907094300,999046738,999999272,728,10310,999723213,276787,2767641887,690337800,3,691911620,999998473,1527,999947910,52090,691910090,1000,1000,1000,1000,1000,1000,1000
177000,18657730,636648,1760000000,10560000000,10000,60000,9949266835552,96800798,108862813,1217,1741342270,1000,46,1048209,3482682106,2597263350,17402736650,24898130150,9990740091,9259909,1753897,102086061758,4870155200,2876,695330062,968000,43133636000,25010533,2112093383,2088102644,878127,7952130600,999121873,999996805,3195,43978,999743234,256766,2784136666,694296300,3820,696038420,999999422,578,999955478,44522,696034022,1000,1000,1000,1000,1000,1000,1000,102086068577,4869457100,1464,695342500,770700,43128050200,19726243,2106547243,2087575183,892429,7951304100,999107571,999996776,3224,10747,999751664,248336,2783432836,694642400,3523,695863400,999997776,2224,999957447,42553,695857653,1000,1000,1000,1000,1000,1000,1000,102085985876,4870299300,1516,695494084,850700,43134626600,27020422,2114147172,2088267672,934423,7952280300,999065577,999995487,4513,10564,999750192,249808,2784356708,694100800,3860,696093460,999999436,564,999956764,43236,696089036,1000,1000,1000,1000,1000,1000,1000,102085933929,4869950400,102380,695533671,811500,43131924000,23403085,2110404535,2087970634,900429,7951885200,999099571,999994732,5268,12303,999753569,246431,2783959831,694342000,4120,695996360,999996957,3043,999958303,41697,695989197,1000,1000,1000,1000,1000,1000,1000,102085764920,4869239100,1461,695212019,921600,43125687000,29470423,2116170973,2087641525,862685,7950762900,999137315,999999712,288,44327,999756202,243798,2783520098,694286800,3981,695888360,999994194,5806,999959427,40573,695878573,1000,1000,1000,1000,1000,1000,1000
178000,18712690,619446,1770000000,10620000000,10000,60000,9949031682098,93465766,105547952,2279,1751287310,1000,54,1041124,3502570062,2597300764,17402699236,24898096636,9990723076,9276924,1764138,102098023072,4898036600,2971,699449646,827000,43380588400,25034177,2124066377,2100047696,880308,7995974100,999119692,999999689,311,44581,999747785,252215,2800060815,698283600,2,700021460,999991661,8339,999959081,40919,700013119,1000,1000,1000,1000,1000,1000,1000,102097968654,4897258600,2813,699330644,781300,43374290000,19636878,2118372678,2099504520,906146,7994988300,999093854,999998635,1365,11489,999727969,272031,2799338231,698618400,2,699837100,999996613,3387,999953289,46711,699833711,1000,1000,1000,1000,1000,1000,1000,102097796703,4898137900,103776,699578596,875200,43381202200,28290395,2127348295,2100218113,917812,7996023000,999082188,999990205,9795,7293,999723880,276120,2800290220,698079600,1,700073900,999998208,1792,999949993,50007,700072107,1000,1000,1000,1000,1000,1000,1000,102097826042,4897732000,102109,699413598,911200,43377966400,23039601,2121946001,2099888526,861796,7995506400,999138204,999999513,487,46117,999746491,253509,2799850409,698296700,4420,699969180,999997123,2877,999957317,42683,699961883,1000,1000,1000,1000,1000,1000,1000,102097680678,4897060000,1400,699145641,966000,43372085600,29024299,2127647149,2099572907,860982,7994465100,999139018,999999308,692,53426,999752919,247081,2799427781,698250700,1,699863160,999991715,8285,999959426,40574,699854874,1000,1000,1000,1000,1000,1000,1000
179000,18765600,643206,1780000000,10680000000,10000,60000,9948792687686,93922603,106051647,10085,1761234400,1000,435,1037014,3522448630,2597234689,17402765311,24898140611,9990682446,9317554,1774476,102109785228,4925763800,104038,703574972,762400,43626150800,24440382,2135354332,2111940816,893858,8039556900,999106142,999993080,6920,8622,999751706,248294,2815920694,702219600,3980,703985040,999998818,1182,999956022,43978,703979878,1000,1000,1000,1000,1000,1000,1000,102109945016,4925165200,2832,703296222,769900,43621469600,20167701,2130863901,2111454486,906646,8038847400,999093354,999998362,1638,10716,999760830,239170,2815269670,702589100,2,703824120,999991066,8934,999957616,42384,703815184,1000,1000,1000,1000,1000,1000,1000,102109851237,4926005300,2804,703597743,712200,43628014600,27954605,2138954855,2112148086,919862,8039843100,999080138,999995809,4191,8947,999746361,253639,2816197239,702052100,3720,704053500,999999373,627,999955647,44353,704049153,1000,1000,1000,1000,1000,1000,1000,102109846628,4925525600,1458,703254590,930400,43624165600,24214870,2135034520,2111797634,895368,8039188500,999104632,999999630,370,44162,999752628,247372,2815728372,702272000,2,703936160,999994580,5420,999955562,44438,703930738,1000,1000,1000,1000,1000,1000,1000,102109492531,4924889100,103756,703309607,889400,43618570200,28599251,2139148751,2111507460,903528,8038218600,999096472,999992757,7243,12629,999743069,256931,2815342031,702223800,2,703838320,999996253,3747,999955529,44471,703834571,1000,1000,1000,1000,1000,1000,1000
180000,18818710,621232,1790000000,10740000000,10000,60000,9948555448249,92667678,104844187,1323,1771181290,1000,510,1047575,3542359934,2597346727,17402653273,24898044173,9990655605,9344395,1784539,102121693447,4953503000,102075,707408652,889500,43871865200,25403319,2148207019,2123821151,889636,8083122600,999110364,999999910,90,51474,999749823,250177,2831758777,706203200,1,707945900,999991727,8273,999957974,42026,707937626,1000,1000,1000,1000,1000,1000,1000,102121864943,4953016300,2826,707084876,971600,43868135000,21189984,2143821384,2123396813,849254,8082559200,999150746,999999077,923,47723,999749710,250290,2831195490,706564100,3901,707803360,999999218,782,999954823,45177,707798677,1000,1000,1000,1000,1000,1000,1000,102121775526,4953863800,1408,707394274,905500,43874732400,27615362,2150553162,2124104244,874135,8083561200,999125865,999995513,4487,58478,999739434,260566,2832137466,706010500,0,708037800,999995422,4578,999954978,45022,708033222,1000,1000,1000,1000,1000,1000,1000,102121783746,4953398000,2795,707383313,797100,43871034400,23087148,2145852048,2123748985,922745,8083019100,999077255,999996192,3808,17847,999741862,258138,2831663738,706256000,1,707919480,999995274,4726,999953447,46553,707914753,1000,1000,1000,1000,1000,1000,1000,102121532213,4952738300,1459,707229946,847400,43865232600,28459895,2150944645,2123445831,869795,8081988600,999130205,999998419,1581,17124,999745393,254607,2831258107,706197200,1,707821280,999990997,9003,999956524,43476,707812276,1000,1000,1000,1000,1000,1000,1000
181000,18871350,633542,1800000000,10800000000,10000,60000,9948314879935,94735818,106856079,2213,1781128650,1000,4,1048687,3562252874,2597576953,17402423047,24897771047,9990723173,9276827,1794747,102133649270,4981336000,101551,711518546,736700,44118426400,25095351,2159830001,2135728242,913064,8126914800,999086936,999999871,129,9007,999761565,238435,2847634735,710206300,4,711915260,999991237,8763,999960207,39793,711906493,1000,1000,1000,1000,1000,1000,1000,102133706026,4980869000,103551,711287074,851100,44114836400,22281074,2156849724,2135330822,933524,8126361600,999066476,999999083,917,10859,999747437,252563,2847107063,710551100,3720,711782060,999997901,2099,999955459,44541,711776241,1000,1000,1000,1000,1000,1000,1000,102133620571,4981719400,103864,711494128,876400,44121467600,26351343,2161228143,2136030629,897838,8127353400,999102162,999995283,4717,19345,999747616,252384,2848040684,709999500,3761,712014280,999999536,464,999955745,44255,712010055,1000,1000,1000,1000,1000,1000,1000,102133631993,4981262700,103346,711485567,765300,44117812600,23314915,2158020365,2135677954,920713,8126805900,999079287,999999326,674,14813,999750059,249941,2847570141,710238900,4000,711897580,999998607,1393,999959613,40387,711892187,1000,1000,1000,1000,1000,1000,1000,102133489167,4980631600,1409,711218113,830300,44112284000,28999421,2163438221,2135388836,906220,8125822800,999093780,999999512,488,19692,999753256,246744,2847184844,710185500,3440,711800260,999999188,812,999957992,42008,711796008,1000,1000,1000,1000,1000,1000,1000
182000,18923510,641829,1810000000,10860000000,10000,60000,9948075820306,95289330,107413811,1175,1791076490,1000,44,1045551,3582150630,2597721936,17402278064,24897640364,9990725869,9274131,1804799,102145585796,5009230500,102140,715425304,827700,44365474600,26013149,2172701499,2147691636,927933,8170722900,999072067,999999745,255,13012,999752176,247824,2863588224,714182500,4580,715903040,999998128,1872,999957212,42788,715896588,1000,1000,1000,1000,1000,1000,1000,102145776274,5008760300,1500,715090282,926100,44361882200,21271421,2167794021,2147274120,857087,8170170000,999142913,999999745,255,59358,999751138,248862,2863030262,714548700,4184,715766020,999994306,5694,999958958,41042,715756142,1000,1000,1000,1000,1000,1000,1000,102145526951,5009536100,103185,715411069,944800,44367826600,26515621,2173312771,2147966276,871042,8171039100,999128958,999994154,5846,47112,999740636,259364,2863954664,713957200,3820,715993320,999998888,1112,999953412,46588,715988388,1000,1000,1000,1000,1000,1000,1000,102145661194,5009058200,1377,715210884,907400,44364040400,24139298,2170759548,2147584424,891832,8170462500,999108168,999997789,2211,54657,999748233,251767,2863444067,714230500,2,715865140,999994505,5495,999958057,41943,715859643,1000,1000,1000,1000,1000,1000,1000,102145295759,5008425100,103355,715305860,822600,44358451800,28440188,2174790288,2147307483,892382,8169499800,999107618,999998720,1280,13438,999747655,252345,2863074845,714152800,1,715772760,999994603,5397,999957538,42462,715767362,1000,1000,1000,1000,1000,1000,1000
183000,18974940,624912,1820000000,10920000000,10000,60000,9947839981434,92568649,104694020,2089,1801025060,1000,5728,1046829,3602045942,2597844183,17402155817,24897505517,9990736311,9263689,1814853,102157555397,5037162500,102278,719289561,951000,44612873000,25914751,2184574001,2159662608,902192,8214582000,999097808,999994317,5683,60725,999753717,246283,2879549883,718170900,3942,719892000,999999217,783,999956725,43275,719887275,1000,1000,1000,1000,1000,1000,1000,102157718322,5036598700,2835,719189017,790000,44608468600,21244802,2179699252,2159197381,898839,8213959800,999101161,999999758,242,11219,999762038,237962,2878926962,718530100,1,719738220,999991362,8638,999960219,39781,719729581,1000,1000,1000,1000,1000,1000,1000,102157446577,5037293900,101871,719433043,877900,44613702200,26343063,2185037713,2159843728,882225,8214683400,999117775,999992341,7659,32416,999743888,256112,2879791012,717949800,3800,719952960,999998124,1876,999957316,42684,719947284,1000,1000,1000,1000,1000,1000,1000,102157597930,5036903600,1389,719315490,776100,44610682400,24269205,2182823905,2159516214,913417,8214259200,999086583,999999190,810,8073,999751959,248041,2879353241,718210000,0,719842160,999994867,5133,999957173,42827,719837027,1000,1000,1000,1000,1000,1000,1000,102157225895,5036288100,102604,719160924,942400,44605219400,28944289,2187234489,2159256933,876689,8213246100,999123311,999999222,778,49333,999758200,241800,2879007900,718106600,3921,719758920,999995968,4032,999956733,43267,719750967,1000,1000,1000,1000,1000,1000,1000
184000,19027150,631225,1830000000,10980000000,10000,60000,9947598141216,95884124,108041911,1216,1810972850,1000,1,1049019,3621943268,2597908740,17402091260,24897459760,9990716381,9283619,1825149,102169478615,5064970700,102069,723433585,781000,44859182200,25520211,2196097761,2171576444,924106,8258326800,999075894,999999534,466,15128,999750984,249016,2895434916,722153600,4000,723863500,999998972,1028,999957128,42872,723858472,1000,1000,1000,1000,1000,1000,1000,102169655505,5064488300,1439,722998534,976700,44855479000,21148285,2191554685,2171162323,855105,8257735200,999144895,999999053,947,54348,999750625,249375,2894881275,722505400,1,723724420,999994533,5467,999956548,43452,723718952,1000,1000,1000,1000,1000,1000,1000,102169467922,5065064400,2832,723233358,926000,44859695200,26793834,2197391734,2171730404,880904,8258320500,999119096,999998922,1078,46418,999760614,239386,2895639086,721927500,4100,723917140,999995642,4358,999959918,40082,723908682,1000,1000,1000,1000,1000,1000,1000,102169432529,5064731800,102483,723419171,746100,44857175600,25462405,2195944405,2171433952,914170,8258000400,999085830,999995474,4526,10704,999755252,244748,2895243948,722197000,4080,723818040,999996036,3964,999957804,42196,723809996,1000,1000,1000,1000,1000,1000,1000,102169134235,5064156600,102780,723186765,915700,44851992400,28150239,2198380189,2171224590,875315,8257021800,999124685,999997920,2080,46205,999746315,253685,2894965885,722051000,4000,723746000,999999295,705,999955405,44595,723741295,1000,1000,1000,1000,1000,1000,1000
185000,19080270,613373,1840000000,11040000000,10000,60000,9947357589008,97878497,110042611,10075,1820919730,1000,61480,1029504,3641819310,2597822705,17402177295,24897579395,9990700796,9299204,1835406,102181524219,5092853900,2849,727217101,892500,45106147000,25568515,2208095965,2183529628,897093,8302120200,999102907,999999249,751,16556,999740728,259272,2911372572,726142600,3740,727847480,999999204,796,999956056,43944,727842944,1000,1000,1000,1000,1000,1000,1000,102181611161,5092372900,1395,727145239,815200,45102453800,21315735,2203672485,2183107256,917465,8301595500,999082535,999999617,383,4052,999751396,248604,2910807904,726494800,4480,727710440,999994688,5312,999958752,41248,727700648,1000,1000,1000,1000,1000,1000,1000,102181278732,5092865200,103060,727542048,709400,45105943200,27615200,2210128500,2183653312,923957,8302063200,999076043,999993721,6279,4264,999741052,258948,2911535248,725911700,0,727889440,999992496,7504,999956664,43336,727881936,1000,1000,1000,1000,1000,1000,1000,102181391855,5092409700,2702,727213965,810100,45102322600,24783563,2207127513,2183302622,888878,8301481200,999111122,999999297,703,10919,999751697,248303,2911067403,726147000,0,727773060,999991721,8279,999957019,42981,727764781,1000,1000,1000,1000,1000,1000,1000,102181163293,5092027200,2809,727192166,787500,45098788800,28129784,2210300684,2183185111,914920,8300830500,999085080,999999154,846,10834,999757123,242877,2910910677,725988600,1,727733980,999991587,8413,999959834,40166,727725566,1000,1000,1000,1000,1000,1000,1000
186000,19133700,635104,1850000000,11100000000,10000,60000,9947124903731,92054581,104257149,2110,1830866300,1000,51,1046288,3661728380,2598009112,17401990888,24897373388,9990689452,9310548,1845732,102193363373,5120715500,103520,731417607,766300,45352911800,25597917,2220065467,2195476178,899773,8345927100,999100227,999994104,5896,4531,999749653,250347,2927299247,730105800,0,731830040,999993029,6971,999957331,42669,731823069,1000,1000,1000,1000,1000,1000,1000,102193482587,5120288800,102696,731049293,995400,45349745600,21894664,2216217664,2195062558,868022,8345428800,999131978,999998983,1017,62161,999749703,250297,2926749797,730503700,3620,731691700,999999159,841,999955561,44439,731687239,1000,1000,1000,1000,1000,1000,1000,102193212882,5120752900,103158,731293878,937700,45352930600,27404481,2221868531,2195614420,873628,8345825700,999126372,999992308,7692,44580,999743960,256040,2927485440,729873900,0,731872380,999998640,1360,999953780,46220,731871020,1000,1000,1000,1000,1000,1000,1000,102193183614,5120116700,102307,731179526,900000,45347763800,24890577,2219111227,2195163406,862950,8345007600,999137050,999999357,643,54607,999748601,251399,2926882199,730135100,0,731725820,999992973,7027,999956607,43393,731718793,1000,1000,1000,1000,1000,1000,1000,102193081674,5119884900,2761,730961765,1010500,45345517000,27992756,2222101956,2195139729,878723,8344548600,999121277,999999568,432,52845,999746916,253084,2926851384,729953600,1,731716420,999995236,4764,999954845,45155,731711655,1000,1000,1000,1000,1000,1000,1000
187000,19184720,642756,1860000000,11160000000,10000,60000,9946886199191,92240796,104425585,10210,1840815280,1000,531,1031449,3681610140,2598050687,17401949313,24897273413,9990702491,9297509,1855831,102205293608,5148531200,103829,735351992,804600,45599319200,25235398,2231626448,2207387062,938159,8389643100,999061841,999992438,7562,9279,999747717,252283,2943182283,734103000,3860,735800480,999998601,1399,999953879,46121,735795221,1000,1000,1000,1000,1000,1000,1000,102205499141,5148097000,1378,735142739,774400,45596045200,21977672,2228218372,2206989394,906226,8389181400,999093774,999999899,101,9573,999752379,247621,2942650021,734463400,0,735668140,999992487,7513,999954973,45027,735660627,1000,1000,1000,1000,1000,1000,1000,102205146938,5148591600,103727,735341042,870000,45599497600,26579445,2232974095,2207544830,880482,8389583100,999119518,999993037,6963,51755,999744425,255575,2943391375,733851200,0,735851740,999994805,5195,999955755,44245,735846545,1000,1000,1000,1000,1000,1000,1000,102205111773,5147923900,103175,735054703,979000,45594063800,26326261,2232464761,2207071204,898848,8388693300,999101152,999999664,336,49216,999765312,234688,2942758888,734105900,4,735695840,999991848,8152,999959216,40784,735687684,1000,1000,1000,1000,1000,1000,1000,102204951369,5147802100,101985,735281911,766200,45592772200,28000037,2234073037,2207098184,912490,8388473400,999087510,999999608,392,4518,999760534,239466,2942796066,733933300,4240,735706660,999995462,4538,999958218,41782,735697882,1000,1000,1000,1000,1000,1000,1000
