Time,glucose,O2,glucose_total,O2_total,glucose_in,O2_in,H2O:=Cell_1,OH-:=Cell_1,H+:=Cell_1,glucose:=Cell_1,glucose_in:=Cell_1,glucose_transport:=Cell_1,O2:=Cell_1,Pyruvate-:=Cell_1,Pyruvate_created:=Cell_1,ATP:=Cell_1,ADP:=Cell_1,Pi:=Cell_1,NAD+:=Cell_1,NADH:=Cell_1,Lactic-:=Cell_1,H2O::Cell_1::Mitochondria_1,H2O_created::Cell_1::Mitochondria_1,OH-::Cell_1::Mitochondria_1,H+::Cell_1::Mitochondria_1,H+_inter::Cell_1::Mitochondria_1,H+_inter_created::Cell_1::Mitochondria_1,O2::Cell_1::Mitochondria_1,O2_in::Cell_1::Mitochondria_1,CO2::Cell_1::Mitochondria_1,ATP::Cell_1::Mitochondria_1,ATP_created::Cell_1::Mitochondria_1,ADP::Cell_1::Mitochondria_1,GDP::Cell_1::Mitochondria_1,GTP::Cell_1::Mitochondria_1,Pi::Cell_1::Mitochondria_1,NAD+::Cell_1::Mitochondria_1,NADH::Cell_1::Mitochondria_1,NADH_created::Cell_1::Mitochondria_1,NADH_in::Cell_1::Mitochondria_1,Pyruvate-::Cell_1::Mitochondria_1,Pyruvate-_in::Cell_1::Mitochondria_1,CoA-SH::Cell_1::Mitochondria_1,Acetyl_CoA::Cell_1::Mitochondria_1,FAD::Cell_1::Mitochondria_1,FADH2::Cell_1::Mitochondria_1,FADH2_created::Cell_1::Mitochondria_1,Pyruvate_transport::Cell_1::Mitochondria_1,ATP_synthase::Cell_1::Mitochondria_1,ADP_ATP_transport::Cell_1::Mitochondria_1,NADH_shuttle::Cell_1::Mitochondria_1,Pi_transport::Cell_1::Mitochondria_1,Commp1-3-4::Cell_1::Mitochondria_1,Commp2-3-4::Cell_1::Mitochondria_1,H2O::Cell_1::Mitochondria_2,H2O_created::Cell_1::Mitochondria_2,OH-::Cell_1::Mitochondria_2,H+::Cell_1::Mitochondria_2,H+_inter::Cell_1::Mitochondria_2,H+_inter_created::Cell_1::Mitochondria_2,O2::Cell_1::Mitochondria_2,O2_in::Cell_1::Mitochondria_2,CO2::Cell_1::Mitochondria_2,ATP::Cell_1::Mitochondria_2,ATP_created::Cell_1::Mitochondria_2,ADP::Cell_1::Mitochondria_2,GDP::Cell_1::Mitochondria_2,GTP::Cell_1::Mitochondria_2,Pi::Cell_1::Mitochondria_2,NAD+::Cell_1::Mitochondria_2,NADH::Cell_1::Mitochondria_2,NADH_created::Cell_1::Mitochondria_2,NADH_in::Cell_1::Mitochondria_2,Pyruvate-::Cell_1::Mitochondria_2,Pyruvate-_in::Cell_1::Mitochondria_2,CoA-SH::Cell_1::Mitochondria_2,Acetyl_CoA::Cell_1::Mitochondria_2,FAD::Cell_1::Mitochondria_2,FADH2::Cell_1::Mitochondria_2,FADH2_created::Cell_1::Mitochondria_2,Pyruvate_transport::Cell_1::Mitochondria_2,ATP_synthase::Cell_1::Mitochondria_2,ADP_ATP_transport::Cell_1::Mitochondria_2,NADH_shuttle::Cell_1::Mitochondria_2,Pi_transport::Cell_1::Mitochondria_2,Commp1-3-4::Cell_1::Mitochondria_2,Commp2-3-4::Cell_1::Mitochondria_2,H2O::Cell_1::Mitochondria_3,H2O_created::Cell_1::Mitochondria_3,OH-::Cell_1::Mitochondria_3,H+::Cell_1::Mitochondria_3,H+_inter::Cell_1::Mitochondria_3,H+_inter_created::Cell_1::Mitochondria_3,O2::Cell_1::Mitochondria_3,O2_in::Cell_1::Mitochondria_3,CO2::Cell_1::Mitochondria_3,ATP::Cell_1::Mitochondria_3,ATP_created::Cell_1::Mitochondria_3,ADP::Cell_1::Mitochondria_3,GDP::Cell_1::Mitochondria_3,GTP::Cell_1::Mitochondria_3,Pi::Cell_1::Mitochondria_3,NAD+::Cell_1::Mitochondria_3,NADH::Cell_1::Mitochondria_3,NADH_created::Cell_1::Mitochondria_3,NADH_in::Cell_1::Mitochondria_3,Pyruvate-::Cell_1::Mitochondria_3,Pyruvate-_in::Cell_1::Mitochondria_3,CoA-SH::Cell_1::Mitochondria_3,Acetyl_CoA::Cell_1::Mitochondria_3,FAD::Cell_1::Mitochondria_3,FADH2::Cell_1::Mitochondria_3,FADH2_created::Cell_1::Mitochondria_3,Pyruvate_transport::Cell_1::Mitochondria_3,ATP_synthase::Cell_1::Mitochondria_3,ADP_ATP_transport::Cell_1::Mitochondria_3,NADH_shuttle::Cell_1::Mitochondria_3,Pi_transport::Cell_1::Mitochondria_3,Commp1-3-4::Cell_1::Mitochondria_3,Commp2-3-4::Cell_1::Mitochondria_3,H2O::Cell_1::Mitochondria_4,H2O_created::Cell_1::Mitochondria_4,OH-::Cell_1::Mitochondria_4,H+::Cell_1::Mitochondria_4,H+_inter::Cell_1::Mitochondria_4,H+_inter_created::Cell_1::Mitochondria_4,O2::Cell_1::Mitochondria_4,O2_in::Cell_1::Mitochondria_4,CO2::Cell_1::Mitochondria_4,ATP::Cell_1::Mitochondria_4,ATP_created::Cell_1::Mitochondria_4,ADP::Cell_1::Mitochondria_4,GDP::Cell_1::Mitochondria_4,GTP::Cell_1::Mitochondria_4,Pi::Cell_1::Mitochondria_4,NAD+::Cell_1::Mitochondria_4,NADH::Cell_1::Mitochondria_4,NADH_created::Cell_1::Mitochondria_4,NADH_in::Cell_1::Mitochondria_4,Pyruvate-::Cell_1::Mitochondria_4,Pyruvate-_in::Cell_1::Mitochondria_4,CoA-SH::Cell_1::Mitochondria_4,Acetyl_CoA::Cell_1::Mitochondria_4,FAD::Cell_1::Mitochondria_4,FADH2::Cell_1::Mitochondria_4,FADH2_created::Cell_1::Mitochondria_4,Pyruvate_transport::Cell_1::Mitochondria_4,ATP_synthase::Cell_1::Mitochondria_4,ADP_ATP_transport::Cell_1::Mitochondria_4,NADH_shuttle::Cell_1::Mitochondria_4,Pi_transport::Cell_1::Mitochondria_4,Commp1-3-4::Cell_1::Mitochondria_4,Commp2-3-4::Cell_1::Mitochondria_4,H2O::Cell_1::Mitochondria_5,H2O_created::Cell_1::Mitochondria_5,OH-::Cell_1::Mitochondria_5,H+::Cell_1::Mitochondria_5,H+_inter::Cell_1::Mitochondria_5,H+_inter_created::Cell_1::Mitochondria_5,O2::Cell_1::Mitochondria_5,O2_in::Cell_1::Mitochondria_5,CO2::Cell_1::Mitochondria_5,ATP::Cell_1::Mitochondria_5,ATP_created::Cell_1::Mitochondria_5,ADP::Cell_1::Mitochondria_5,GDP::Cell_1::Mitochondria_5,GTP::Cell_1::Mitochondria_5,Pi::Cell_1::Mitochondria_5,NAD+::Cell_1::Mitochondria_5,NADH::Cell_1::Mitochondria_5,NADH_created::Cell_1::Mitochondria_5,NADH_in::Cell_1::Mitochondria_5,Pyruvate-::Cell_1::Mitochondria_5,Pyruvate-_in::Cell_1::Mitochondria_5,CoA-SH::Cell_1::Mitochondria_5,Acetyl_CoA::Cell_1::Mitochondria_5,FAD::Cell_1::Mitochondria_5,FADH2::Cell_1::Mitochondria_5,FADH2_created::Cell_1::Mitochondria_5,Pyruvate_transport::Cell_1::Mitochondria_5,ATP_synthase::Cell_1::Mitochondria_5,ADP_ATP_transport::Cell_1::Mitochondria_5,NADH_shuttle::Cell_1::Mitochondria_5,Pi_transport::Cell_1::Mitochondria_5,Commp1-3-4::Cell_1::Mitochondria_5,Commp2-3-4::Cell_1::Mitochondria_5
272000,95350,628578,2710000000,16260000000,10000,60000,9926109768457,95346026,108512191,1225,2709904650,2000,62764,1057215,5419806850,2610048783,17389951217,24885664217,9990666625,9333375,2775575,103230381502,7562806500,1823,1099617498,560800,66964749800,62593,3240008643,3249513090,804299,12176699700,999195701,999994874,5126,34175,983000785,16999215,4332683015,1081293900,4020,1083177260,999996685,3315,999744475,255525,1083169925,1000,1000,1000,1000,1000,1000,1000,103247099429,7579614300,980,1082558149,948700,67131460600,1536191,3249800691,3249434452,865238,12209760300,999134762,999999141,859,55403,999646151,353849,4332577649,1081219900,3962,1083152020,999995139,4861,999942103,57897,1083143197,1000,1000,1000,1000,1000,1000,1000,103234029917,7567040400,103555,1097211361,369700,67006438400,100910,3242123260,3249920890,614377,12184955400,999385623,999999801,199,13424,985835234,14164766,4333224966,1081988800,2,1083312740,999991338,8662,999691624,308376,1083304076,1000,1000,1000,1000,1000,1000,1000,103247863874,7580465600,1914,1082477546,941500,67139704000,23743791,3272417091,3249484128,890643,12211367400,999109357,999999339,661,50896,999749468,250532,4332644732,1081833400,3680,1083166600,999997684,2316,999958396,41604,1083160604,1000,1000,1000,1000,1000,1000,1000,103247364754,7579968500,954,1082566726,874800,67134785000,6530973,3254958973,3249492968,908809,12210407100,999091191,999993045,6955,35936,999724868,275132,4332656732,1081361900,0,1083165440,999998324,1676,999948736,51264,1083163764,1000,1000,1000,1000,1000,1000,1000
273000,94350,621825,2720000000,16320000000,10000,60000,9925873323152,92879135,106027223,10574,2719905650,2000,3,1031836,5439790152,2607902687,17392097313,24887224013,9990669824,9330176,2786076,103241740949,7590259500,926,1103883991,1001100,67206803800,194272,3251837072,3261548670,1220903,12219353100,998779097,999999328,672,12225,982301355,17698645,4348730245,1085280100,0,1087185520,999996055,3945,999792325,207675,1087181575,1000,1000,1000,1000,1000,1000,1000,103259047979,7607561700,890,1086547981,999800,67378973800,1087856,3261328506,3261435694,857743,12253657800,999142257,999997766,2234,58123,999603629,396371,4348580171,1085217100,3780,1087150520,999997737,2263,999935923,64077,1087144477,1000,1000,1000,1000,1000,1000,1000,103245604541,7594564800,1925,1101432837,615400,67249381600,72869,3253838619,3261928094,800728,12227841900,999199272,999999150,850,48222,985264428,14735572,4349236772,1085997000,2,1087310740,999997940,2060,999724622,275378,1087308678,1000,1000,1000,1000,1000,1000,1000,103259850426,7608424400,925,1086511132,908200,67387354400,23792099,3284448699,3261467744,904691,12255315300,999095309,999993308,6692,48217,999740773,259227,4348622027,1085839200,2,1087159180,999995105,4895,999956917,43083,1087154283,1000,1000,1000,1000,1000,1000,1000,103259347160,7607942000,1915,1086520099,920200,67382512800,7510976,3267925276,3261486629,860613,12254340600,999139387,999997638,2362,49025,999727896,272104,4348646804,1085340500,1,1087166280,999993896,6104,999953225,46775,1087160175,1000,1000,1000,1000,1000,1000,1000
274000,95970,630830,2730000000,16380000000,10000,60000,9925636241088,91152642,104345224,1162,2729904030,2000,4,1052946,5459805736,2608722230,17391277770,24886539370,9990656734,9343266,2796370,103251667596,7616063200,901,1109726843,1116700,67433373600,157253,3262735203,3273496221,781704,12259128600,999218296,999995103,4897,7299,980327978,19672022,4364659022,1089261600,1,1091170620,999992182,7818,999744499,255501,1091162801,1000,1000,1000,1000,1000,1000,1000,103271044095,7635656400,103904,1090632083,943600,67627831200,2162223,3274444623,3273426572,892467,12297828000,999107533,999999700,300,58733,999676261,323739,4364565839,1089231100,2,1091148040,999991229,8771,999952333,47667,1091139267,1000,1000,1000,1000,1000,1000,1000,103259366884,7624500400,102783,1103992994,382500,67516197600,106991,3266806791,3273940560,1110425,12275577600,998889575,999999614,386,11989,987047229,12952771,4365250871,1090000700,2,1091319940,999990373,9627,999790489,209511,1091310311,1000,1000,1000,1000,1000,1000,1000,103271858719,7636446200,924,1090518638,893400,67635551600,24214096,3296880296,3273481715,917998,12299360100,999082002,999999079,921,16981,999754766,245234,4364639634,1089824200,3,1091165880,999992042,7958,999955881,44119,1091157919,1000,1000,1000,1000,1000,1000,1000,103271333278,7635867100,1861,1090574500,846300,67629865400,6119053,3278502253,3273440112,922886,12298251900,999077114,999999899,101,11313,999733001,266999,4364584199,1089348500,2,1091151940,999992149,7851,999956613,43387,1091144087,1000,1000,1000,1000,1000,1000,1000
275000,95140,626493,2740000000,16440000000,10000,60000,9925392025814,96376935,109567948,2106,2739904860,2000,56620,1053005,5479805508,2611868549,17388131451,24883537151,9990668455,9331545,2806463,103264905577,7645268000,886,1112864243,720600,67693372000,124152,3275301402,3285452818,961137,12305602500,999038863,999994658,5342,8221,981569503,18430497,4380602497,1093269000,0,1095153460,999996219,3781,999763821,236179,1095149679,1000,1000,1000,1000,1000,1000,1000,103283078075,7663682200,104274,1094587445,957600,67876079600,2886682,3287181382,3285417294,894308,12341875800,999105692,999999591,409,50183,999704489,295511,4380553311,1093238800,0,1095145260,999990757,9243,999956783,43217,1095136017,1000,1000,1000,1000,1000,1000,1000,103271204517,7652297000,959,1107701203,853600,67762219600,118838,3278720438,3286001216,732144,12319083900,999267856,999999736,264,50792,986785276,13214724,4381334124,1093990000,3720,1095339120,999997508,2492,999760892,239108,1095332908,1000,1000,1000,1000,1000,1000,1000,103283709848,7664375400,102704,1094522092,988000,67882908400,23808580,3308443430,3285459532,881630,12343215000,999118370,999999314,686,58484,999750452,249548,4380612248,1093801300,3740,1095157840,999998616,1384,999952984,47016,1095152716,1000,1000,1000,1000,1000,1000,1000,103283235417,7663866400,104437,1094654223,872500,67877899200,5284835,3289670235,3285434744,899829,12342252300,999100171,999996747,3253,47618,999728074,271926,4380578726,1093368400,3580,1095150360,999997202,2798,999951618,48382,1095143982,1000,1000,1000,1000,1000,1000,1000
276000,97570,642674,2750000000,16500000000,10000,60000,9925153277159,95819897,108951422,10005,2749902430,2000,1,1036275,5499784850,2614716256,17385283744,24880546744,9990721745,9278255,2816995,103275319032,7671749200,103349,1118415027,744300,67926240800,114303,3286535703,3297426945,961850,12346580100,999038150,999996377,3623,17127,980093682,19906318,4396567418,1097275300,3661,1099149660,999994474,5526,999765927,234073,1099140473,1000,1000,1000,1000,1000,1000,1000,103295204614,7691710200,927,1098428125,1016900,68124384400,3213746,3299523996,3297416685,897653,12385929300,999102347,999996200,3800,44147,999699462,300538,4396555338,1097276000,4181,1099143560,999999274,726,999951047,48953,1099138653,1000,1000,1000,1000,1000,1000,1000,103285907208,7683051100,1832,1109281751,602900,68037510200,100667,3292063667,3298018879,970249,12368559300,999029751,999999529,471,20880,989461401,10538599,4397358199,1097981300,3981,1099344220,999999081,919,999785780,214220,1099339320,1000,1000,1000,1000,1000,1000,1000,103295817941,7692330000,988,1098521939,869300,68130521600,22835298,3319451648,3297422854,899639,12387183300,999100361,999999482,518,13743,999756089,243911,4396561111,1097818200,0,1099146340,999991917,8083,999959043,40957,1099138257,1000,1000,1000,1000,1000,1000,1000,103295284906,7691817400,1830,1098578093,866400,68125422000,5420611,3301782311,3297439575,846658,12386160000,999153342,999989070,10930,45712,999705137,294863,4396585463,1097338800,1,1099147800,999998089,1911,999948112,51888,1099145888,1000,1000,1000,1000,1000,1000,1000
277000,94780,635396,2760000000,16560000000,10000,60000,9924916875810,92706122,105858594,9797,2759905220,2000,521,1043826,5519790846,2616367932,17383632068,24878250068,9990718634,9281366,2827280,103288797817,7701225600,103781,1121421302,249600,68189091200,36330,3299201330,3309433727,799106,12393660600,999200894,999997572,2428,21866,981584739,18415261,4412576861,1101272800,4401,1103151860,999995675,4325,999752466,247534,1103143134,1000,1000,1000,1000,1000,1000,1000,103307225405,7719709600,928,1102637835,800600,68372449600,3104119,3311418519,3309405318,907327,12430003200,999092673,999997238,2762,13711,999702393,297607,4412539807,1101305800,3560,1103139900,999998149,1851,999946311,53689,1103134489,1000,1000,1000,1000,1000,1000,1000,103297320332,7710557600,104507,1112933948,1544900,68280252800,208610,3303904710,3309972594,1762871,12411274500,998237129,999999484,516,20213,988956219,11043781,4413295381,1101975200,3540,1103330560,999995767,4233,999842613,157387,1103322787,1000,1000,1000,1000,1000,1000,1000,103307787475,7720303400,1845,1102631405,771100,68378270000,22426446,3331030396,3309419820,898052,12431154000,999101948,999997292,2708,16040,999743820,256180,4412559680,1101808900,4380,1103144480,999999760,240,999955640,44360,1103139860,1000,1000,1000,1000,1000,1000,1000,103307212270,7719838700,103393,1102587169,922600,68373590200,5439578,3313809128,3309431957,887908,12430176600,999112092,999999029,971,45521,999746564,253436,4412573436,1101319500,3941,1103152940,999992480,7520,999958121,41879,1103141479,1000,1000,1000,1000,1000,1000,1000
278000,96080,636467,2770000000,16620000000,10000,60000,9924675573563,94228422,107452346,1289,2769903920,2000,5183,1054662,5539805262,2619587885,17380412115,24875332915,9990668358,9331642,2837620,103301245049,7729689100,103390,1124923091,326700,68441522200,104324,3311488324,3321423794,1086930,12438503400,998913070,999993943,6057,11713,981997019,18002981,4428563981,1105285900,0,1107143420,999996767,3233,999780913,219087,1107140187,1000,1000,1000,1000,1000,1000,1000,103319087467,7747673000,104225,1106806453,745800,68620064400,2507279,3322802179,3321405632,931613,12473935200,999068387,999999677,323,10364,999691532,308468,4428538668,1105276400,0,1107139560,999993476,6524,999950164,49836,1107133036,1000,1000,1000,1000,1000,1000,1000,103310314506,7739444000,916,1116640033,804200,68537352800,164356,3316318406,3321994771,1195405,12457278300,998804595,999998779,1221,10474,989893103,10106897,4429325997,1105953100,4101,1107336420,999998907,1093,999804674,195326,1107331226,1000,1000,1000,1000,1000,1000,1000,103319797037,7748251000,1849,1106597721,778400,68625835600,22493625,3343076975,3321376954,900654,12475083300,999099346,999999816,184,11962,999756808,243192,4428499892,1105825700,2,1107131080,999991860,8140,999961362,38638,1107122938,1000,1000,1000,1000,1000,1000,1000,103319168392,7747865500,103849,1106695206,866600,68621780600,5294366,3325672466,3321485804,896416,12474216300,999103584,999999163,837,15047,999704543,295457,4428647457,1105294900,2,1107162500,999999155,845,999947647,52353,1107161653,1000,1000,1000,1000,1000,1000,1000
279000,95260,616501,2780000000,16680000000,10000,60000,9924434782850,95018978,108263007,9808,2779904740,2000,61523,1037565,5559789864,2621854428,17378145572,24873262272,9990641395,9358605,2847859,103314771895,7759112500,936,1127188543,504200,68703805800,133919,3324232719,3333427964,1012743,12485332500,998987257,999999120,880,7777,983452313,16547687,4444569887,1109260500,2,1111144120,999997805,2195,999772977,227023,1111141923,1000,1000,1000,1000,1000,1000,1000,103331050944,7775631800,104562,1110738254,833400,68867689200,1992993,3334269593,3333403394,901066,12517847100,999098934,999999168,832,15802,999670508,329492,4444536292,1109267800,2,1111137600,999995300,4700,999945702,54298,1111132898,1000,1000,1000,1000,1000,1000,1000,103321980153,7767162500,104123,1120119646,1625600,68782745800,157996,3328184296,3333975095,984461,12500615100,999015539,999999453,547,62192,989691797,10308203,4445298203,1109952700,4041,1111332920,999994229,5771,999786792,213208,1111323108,1000,1000,1000,1000,1000,1000,1000,103331689208,7776268100,103769,1110544192,939900,68873966600,21183693,3353773093,3333393342,884438,12519061500,999115562,999995797,4203,54459,999759417,240583,4444522283,1109807800,4280,1111139740,999993481,6519,999960359,39641,1111128941,1000,1000,1000,1000,1000,1000,1000,103331178023,7775815500,104014,1110681996,836600,68869347800,6504975,3338862275,3333439101,933519,12518148300,999066481,999999398,602,19779,999735478,264522,4444583622,1109294600,1,1111150060,999994462,5538,999956379,43621,1111144521,1000,1000,1000,1000,1000,1000,1000
280000,94300,623709,2790000000,16740000000,10000,60000,9924198475679,90878689,104149352,1163,2789905700,2000,517,1060589,5579809074,2625962368,17374037632,24869187332,9990648291,9351709,2858365,103328030190,7788455200,103272,1128720610,1714800,68965345600,154303,3336931503,3345423232,910681,12531805800,999089319,999991435,8565,56354,984813522,15186478,4460563878,1113276200,3720,1115145660,999998706,1294,999760154,239846,1115140646,1000,1000,1000,1000,1000,1000,1000,103342897291,7803442100,103639,1114839169,859700,69113967400,776596,3344969296,3345386940,892237,12561518400,999107763,999991747,8253,47010,999538870,461130,4460515430,1113274400,4140,1115134100,999998530,1470,999928210,71790,1115128490,1000,1000,1000,1000,1000,1000,1000,103335259199,7796364300,912,1123051301,1421900,69042653400,246006,3340866306,3345982126,981543,12547020600,999018457,999999480,520,59137,990860011,9139989,4461309289,1113947600,4500,1115332300,999999363,637,999796537,203463,1115327163,1000,1000,1000,1000,1000,1000,1000,103343628282,7804173100,104275,1114582138,900200,69121102200,21619819,3366167069,3345363802,881403,12562911000,999118597,999999522,478,54419,999748117,251883,4460484783,1113783000,4340,1115126180,999999141,859,999957619,42381,1115120981,1000,1000,1000,1000,1000,1000,1000,103343286136,7803830300,884,1114728423,706900,69117511800,6075900,3350441600,3345448799,935496,12562210800,999064504,999994836,5164,9040,999717441,282559,4460597259,1113317800,1,1115151880,999996581,3419,999950440,49560,1115148460,1000,1000,1000,1000,1000,1000,1000
281000,94050,632639,2800000000,16800000000,10000,60000,9923954802747,93884308,107136848,1321,2799905950,2000,5,1054882,5599809258,2626568355,17373431645,24868641545,9990670738,9329262,2868396,103339463288,7815784300,1766,1133764071,1251700,69206871000,110801,3348567201,3357450883,833248,12574635900,999166752,999997766,2234,61218,984141935,15858065,4476600465,1117298900,4221,1119155940,999997863,2137,999721918,278082,1119149582,1000,1000,1000,1000,1000,1000,1000,103355002444,7831511200,103927,1118684276,898800,69362645600,1748027,3357974477,3357353146,927434,12605648400,999072566,999993091,6909,39157,999642311,357689,4476468989,1117283300,0,1119121460,999994383,5617,999942457,57543,1119115843,1000,1000,1000,1000,1000,1000,1000,103348410489,7825496400,1770,1126081671,1224600,69302009600,132296,3353320846,3357969514,983157,12593338500,999016843,999999610,390,54753,992025139,7974861,4477291461,1117941200,4020,1119329640,999996327,3673,999797353,202647,1119321947,1000,1000,1000,1000,1000,1000,1000,103355733808,7832193000,1843,1118631232,747600,69369286800,21719297,3378275597,3357378606,950887,12606984000,999049113,999999004,996,10817,999753411,246589,4476504589,1117774200,3760,1119130400,999999343,657,999954417,45583,1119125983,1000,1000,1000,1000,1000,1000,1000,103355262221,7831785800,990,1118559799,880300,69365102800,4883535,3361229235,3357430506,861418,12606092700,999138582,999992055,7945,49537,999709431,290569,4476573569,1117314000,4160,1119148540,999998683,1317,999951337,48663,1119143063,1000,1000,1000,1000,1000,1000,1000
282000,96910,626446,2810000000,16860000000,10000,60000,9923716262706,91890854,105116399,9872,2809903090,2000,2,1035109,5619786436,2621485260,17378514740,24873746040,9990688231,9311769,2878667,103349282495,7841673100,102965,1140651501,523400,69433853400,96283,3359502983,3369434556,827972,12614602800,999172028,999996292,3708,14820,982080864,17919136,4492577536,1121295300,4204,1123152800,999994384,5616,999716720,283280,1123142980,1000,1000,1000,1000,1000,1000,1000,103367126094,7859543000,869,1122640006,843300,69610956400,1559810,3369801710,3369358578,903559,12649723800,999096441,999998680,1320,19621,999641543,358457,4492477857,1121305200,3960,1123123980,999999259,741,999939921,60079,1123119279,1000,1000,1000,1000,1000,1000,1000,103360206082,7853299900,922,1130195798,1304800,69547967000,215054,3365300504,3369969004,1027531,12636901200,998972469,999999399,601,60568,991830264,8169736,4493290636,1121921000,4200,1123329940,999995892,4108,999807368,192632,1123321632,1000,1000,1000,1000,1000,1000,1000,103367633340,7860166500,103395,1122614580,868400,69617064200,21500580,3390046280,3369363270,889674,12650915400,999110326,999999519,481,49645,999746575,253425,4492481825,1121787900,0,1123126160,999992395,7605,999956545,43455,1123118555,1000,1000,1000,1000,1000,1000,1000,103367248448,7859743700,932,1122673492,730300,69612727400,6394575,3374722075,3369407240,954517,12650063700,999045483,999996177,3823,10860,999736920,263080,4492542780,1121286600,3620,1123139780,999999380,620,999953160,46840,1123135540,1000,1000,1000,1000,1000,1000,1000
283000,96120,630486,2820000000,16920000000,10000,60000,9923476889406,91291808,104542664,9912,2819903880,2000,63298,1032920,5639787936,2617051914,17382948086,24878219486,9990671120,9328880,2889056,103360591363,7869028300,103162,1144515197,1373700,69674898200,183788,3371236388,3381413670,1186247,12656967900,998813753,999999722,278,9175,981357305,18642695,4508550895,1125273900,3820,1127143040,999998005,1995,999785875,214125,1127137225,1000,1000,1000,1000,1000,1000,1000,103379055762,7887604500,103595,1126619136,944200,69859456200,1964730,3382230180,3381379660,882402,12693778200,999117598,999994621,5379,55219,999671559,328441,4508503841,1125281900,2,1127131300,999992883,7117,999949419,50581,1127124181,1000,1000,1000,1000,1000,1000,1000,103370568120,7879705600,103570,1136168118,885200,69780780000,133310,3376468860,3382002958,699009,12678068700,999300991,999995539,4461,10830,990386272,9613728,4509336428,1125913900,2,1127336020,999997452,2548,999701030,298970,1127333470,1000,1000,1000,1000,1000,1000,1000,103379760465,7888247300,1793,1126375614,1030700,69865784200,21921754,3402502354,3381401267,878607,12695012100,999121393,999993093,6907,43086,999730119,269881,4508534581,1125810400,1,1127134640,999998675,1325,999952786,47214,1127133314,1000,1000,1000,1000,1000,1000,1000,103379224028,7887645200,1831,1126538992,838100,69859874400,6581934,3386868434,3381349154,930363,12693894300,999069637,999998916,1084,15553,999745699,254301,4508465201,1125289900,3900,1127120960,999998987,1013,999956153,43847,1127116047,1000,1000,1000,1000,1000,1000,1000
284000,95980,634363,2830000000,16980000000,10000,60000,9923236634850,91612647,104863455,1276,2829904020,2000,475,1055220,5659805488,2620081397,17379918603,24875286503,9990703760,9296240,2899348,103372868775,7897323900,104802,1148133144,1462100,69925753400,175979,3383370079,3393420941,1065146,12701494800,998934854,999999705,295,64559,981653418,18346582,4524559482,1129239600,1,1131143860,999994682,5318,999797159,202841,1131138541,1000,1000,1000,1000,1000,1000,1000,103390890002,7915290300,1808,1130952477,750800,70104607000,483490,3392610140,3393368599,762791,12737292900,999237209,999994061,5939,48870,999425471,574529,4524489429,1129301400,1,1131126940,999993891,6109,999916170,83830,1131120830,1000,1000,1000,1000,1000,1000,1000,103384098776,7909182100,956,1138649242,941100,70043178600,207029,3389257929,3394006670,744023,12724881000,999255977,999991167,8833,16344,991748574,8251426,4525341026,1129931900,2,1131337960,999996398,3602,999745944,254056,1131334356,1000,1000,1000,1000,1000,1000,1000,103391684130,7916222100,104124,1130695409,779400,70113593000,22763874,3415335674,3393361303,949867,12739042200,999050133,999999685,315,12818,999756615,243385,4524480085,1129828400,3561,1131127300,999995043,4957,999959718,40282,1131118782,1000,1000,1000,1000,1000,1000,1000,103391237534,7915616200,1782,1130479084,885800,70107657200,6514790,3398791340,3393324714,904714,12737848200,999095286,999999286,714,46872,999751758,248242,4524429642,1129308600,2,1131114860,999990070,9930,999958172,41828,1131104928,1000,1000,1000,1000,1000,1000,1000
285000,93350,630230,2840000000,17040000000,10000,60000,9922994711008,93495937,106799552,1172,2839906650,2000,0,1057459,5679810956,2622633445,17377366555,24872484355,9990663541,9336459,2909697,103387068990,7927547500,104712,1150423189,954600,70195939000,182836,3396485586,3405437631,1238624,12750035700,998761376,999999858,142,9634,983880103,16119897,4540581897,1133201500,4081,1135153180,999995167,4833,999797734,202266,1135144266,1000,1000,1000,1000,1000,1000,1000,103402527846,7942970000,103319,1135257253,739900,70349603200,361237,3404340187,3405336089,939354,12780733800,999060646,999999909,91,12455,999223766,776234,4540445334,1133276700,1,1135117600,999991646,8354,999902855,97145,1135109245,1000,1000,1000,1000,1000,1000,1000,103395510816,7936700800,103361,1143332284,846500,70286237600,136057,3400938307,3405995482,795147,12767895300,999204853,999995606,4394,6359,991259177,8740823,4541325923,1133923100,0,1135334600,999995841,4159,999765859,234141,1135330441,1000,1000,1000,1000,1000,1000,1000,103403785581,7944191100,1792,1134458576,911200,70361337400,21774305,3426334005,3405344995,878292,12782967000,999121708,999999683,317,49991,999754996,245004,4540456004,1133836700,3,1135122980,999988032,11968,999960691,39309,1135111009,1000,1000,1000,1000,1000,1000,1000,103403130060,7943625900,103665,1134466138,1020900,70355759000,6989985,3411271685,3405331808,893047,12781839900,999106953,999999022,978,53375,999732067,267933,4540442033,1133326800,4082,1135115440,999998867,1133,999952275,47725,1135110225,1000,1000,1000,1000,1000,1000,1000
